On ^in++++=On
any ^dti++++=any
correspondence ^nn+nom+++=correspondence
not ^xnot++not++=not
addressed ^vbd+++xvbn+=addressed
to ^in++++=to
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Please ^uh++++=Please
do ^vb+do+aux++=do
not ^xnot++not++=not
answer ^vb++++=answer
letters ^nns+nom+++=letters
on ^in++++=on
behalf ^nn++++=behalf
of ^in++++=of
the ^ati++++=the
dead ^nn++++=dead.
. ^zz++++=EXTRAWORD
Please ^uh++++=Please
do ^vb+do+aux++=do
not ^xnot++not++=not
feed ^vb++++=feed
the ^ati++++=the
furnace ^nn++++=furnace."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
furnace ^nn++++=furnace?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Finn ^np+++??+=Finn.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
roared ^vbd+++xvbn+=roared
in ^in++++=in
the ^ati++++=the
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
furnace ^nn++++=furnace."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Councilman ^np+nom++??+=Councilman
Rook ^np+++??+=Rook
cleared ^vwbn+++xvbn+=cleared
his ^pp$+pp3+++=his
throat ^nn++++=throat.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
authorized ^vbd+++xvbn+=authorized
this ^dt+dem+++=this
establishment ^nn+nom+++=establishment?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
one ^pn++++=one,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Curator ^nn++++=Curator.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
why ^wrb+who+++=why
it ^pp3+it+++=it
exists ^vbz++++=exists."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
By ^in++++=By
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
half ^abn++++=half
the ^ati++++=the
town ^nn++++=town
had ^vbd+hvd+aux++=had
received ^vprf+++xvbnx+=received
letters ^nns+nom+++=letters.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pyle ^np++++=Pyle
found ^vbd+vprv++xvbn+=found
an ^at++++=an
apology ^nn++++=apology
from ^in++++=from
the ^ati++++=the
apprentice ^nn++++=apprentice
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
dismissed ^vprf+++xvbnx+=dismissed
twenty ^cd++++=twenty
years ^nns++++=years
earlier ^jjr++++=earlier.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Thorn ^np++++=Thorn
received ^vbd+++xvbn+=received
a ^at++++=a
confession ^nn++++=confession
from ^in++++=from
her ^pp3o+pp3+++=her
mother ^npt++++=mother,
, ^zz++++=EXTRAWORD
admitting ^vbg+vpub+tht0+xvbg+=admitting
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
secretly ^rb++splt++=secretly
enjoyed ^vprf+++xvbnx+=enjoyed
dancing ^vbg+++xvbg+=dancing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
church ^nn++++=church
organist ^nn+nom+++=organist
found ^vbd+vprv++xvbn+=found
seven ^cd++++=seven
unsigned ^jj+atrb++xvbn+=unsigned
love ^nn++++=love
letters ^nns+nom+++=letters,
, ^zz++++=EXTRAWORD
all ^abn++++=all
in ^in++++=in
Councilman ^np+nom++??+=Councilman
Rook ^np++++=Rook's
's ^$++++=EXTRAWORD
unmistakable ^jj+atrb+++=unmistakable
handwriting ^nn++++=handwriting.
. ^zz++++=EXTRAWORD
Councilman ^np+nom++??+=Councilman
Rook ^np+++??+=Rook
claimed ^vbd+vpub+tht0+xvbn+=claimed
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
forgeries ^nns+nom+++=forgeries
until ^cs+sub+++=until
the ^ati++++=the
Curator ^nn++++=Curator
showed ^vbd+vprv++xvbn+=showed
him ^pp3o+pp3+++=him
a ^at++++=a
gallery ^nn+nom+++=gallery
containing ^vwbg+++xvbg+=containing
the ^ati++++=the
drafts ^nns++++=drafts.
. ^zz++++=EXTRAWORD
Finn ^np+++??+=Finn
received ^vbd+++xvbn+=received
a ^at++++=a
note ^nn++++=note
from ^in++++=from
his ^pp$+pp3+++=his
future ^jjb+atrb+++=future
self ^nn++++=self.
. ^zz++++=EXTRAWORD
" ^zz++++="Does
does ^vbz+doz+vrb++=EXTRAWORD
that ^dt+dem+++=that
count ^npt++++=count
as ^ql++++=as
unsent ^jj++++=unsent?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
yet ^rb++++=yet
sent ^vwbn+++xvbn+=sent
is ^vbz+bez+vrb++=is
a ^at++++=a
category ^nn++++=category
of ^in++++=of
unsent ^jj++++=unsent,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
Curator ^nn++++=Curator
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
does ^vbz+doz+aux++=does
it ^pp3+it+++=it
say ^vb+vpub+++=say?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Finn ^np+++??+=Finn
folded ^vbd+++xvbn+=folded
the ^ati++++=the
paper ^nn++++=paper
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
" ^zz++++="Private."
private ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Some ^dti++++=Some
people ^nns++++=people
laughed ^vbd+++xvbn+=laughed
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
read ^vbd+vprv+tht0+xvbnx+=read
their ^pp$+pp3+++=their
letters ^nns+nom+++=letters.
. ^zz++++=EXTRAWORD
More ^ql++++=More
people ^nns++++=people
cried ^vbd+++xvbn+=cried.
. ^zz++++=EXTRAWORD
A ^ap++++=A
few ^ap"++++=few
became ^vbd+++xvbn+=became
furious ^jj++++=furious
with ^in++++=with
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
written ^vprf+++xvbnx+=written
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
several ^ap++++=several
became ^vbd+++xvbn+=became
furious ^jj++++=furious
with ^in++++=with
themselves ^ppls+pp3+++=themselves.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
did ^vbd+dod+aux++=did
not ^xnot++not++=not
enter ^vb++++=enter
the ^ati++++=the
museum ^nn++++=museum.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
went ^vbd+++xvbnx+=went
to ^in++++=to
the ^ati++++=the
post ^nn++++=post
office ^nn++++=office,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
storm ^nn++++=storm
had ^vbd+hvd+aux++=had
cracked ^vprf+++xvbnx+=cracked
one ^pn++++=one
of ^in++++=of
its ^pp$+it+++=its
front ^jjb+atrb+++=front
windows ^nns++++=windows
and ^cc++++=and
soaked ^vbd+++xvbn+=soaked
a ^at++++=a
week ^nn++++=week's
's ^$++++=EXTRAWORD
worth ^nn++++=worth
of ^in++++=of
advertising ^xvbg+++xvbg+=advertising
circulars ^nns+++??+=circulars.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
placed ^vbd+++xvbnx+=placed
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
envelope ^nn++++=envelope
beside ^in+pl+++=beside
the ^ati++++=the
sorting ^jj+atrb++xvbg+=sorting
scale ^nn++++=scale
and ^cc++++=and
worked ^vbd+++xvbn+=worked
around ^rp++++=around
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
At ^rb++++=At
one ^cd1++++=one
o'clock ^rb++++=o'clock
she ^pp3a+pp3+++=she
handled ^vbd+++xvbnx+=handled
a ^at++++=a
postcard ^nn++++=postcard
from ^in++++=from
Spain ^np++++=Spain.
. ^zz++++=EXTRAWORD
At ^rb++++=At
two ^cd++++=two
she ^pp3a+pp3+++=she
sorted ^vbd+++xvbnx+=sorted
electricity ^nn+nom+++=electricity
bills ^nns++++=bills.
. ^zz++++=EXTRAWORD
At ^rb++++=At
three ^cd++++=three
seventeen ^cd++++=seventeen,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
harbor ^nn++++=harbor
clock ^nn++++=clock
remained ^vbd+++xvbn+=remained
stopped ^vbd+++xvbn+=stopped
and ^cc++++=and
the ^ati++++=the
whole ^jj+atrb+++=whole
town ^nn++++=town
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
hold ^vbi+vprv+++=hold
its ^pp$+it+++=its
breath ^nn++++=breath,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
picked ^vbd+++xvbnx+=picked
up ^rp++++=up
the ^ati++++=the
envelope ^nn++++=envelope.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
had ^vbd+hvd+aux++=had
written ^vprf+++xvbnx+=written
it ^pp3+it+++=it
two ^cd++++=two
days ^nns++++=days
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
drowned ^vbd+++xvbnx+=drowned.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
knew ^vbd+vprv++xvbn+=knew
this ^dt+dem+++=this
because ^cs+cos+++=because
the ^ati++++=the
date ^nn++++=date
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
the ^ati++++=the
top ^jjb+atrb+++=top
right ^jj+atrb+++=right
corner ^npl++++=corner.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
greeting ^nn++++=greeting.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv+tht0+xvbnx+=found
your ^pp$+pp2+++=your
train ^nn++++=train
ticket ^nn++++=ticket.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=wasn't
n't ^xnot++not++0=EXTRAWORD
looking ^vbg+++xvbg+=looking
through ^in++++=through
your ^pp$+pp2+++=your
things ^nns++++=things.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
fell ^vbd+++xvbn+=fell
out ^rp+pl+++=out
of ^in++++=of
your ^pp$+pp2+++=your
red ^jj+atrb+++=red
book ^nn++++=book
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
borrowed ^vbd+++xvbnx+=borrowed
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
you ^pp2+pp2+++=you
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
not ^xnot++not++=not
to ^to++++=to
do ^vbi++++=do,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
you ^pp2+pp2+++=you
never ^rb++++=never
read ^vb+vprv++xvbn+=read
it ^pp3+it+++=it
anyway ^rb++++=anyway.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You're
're ^vb+ber+aux++0=EXTRAWORD
really ^rb+emph+splt++=really
going ^vbg+++xvbgx+=going.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
said ^vbd+vpub+tht0+xvbn+=said
you ^pp2+pp2+++=you
might ^md+pos+++=might,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
you ^pp2+pp2+++=you
say ^vb+vpub+++=say
lots ^nns++++=lots
of ^in++++=of
things ^nns++++=things
when ^wrb+who+++=when
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
angry ^jj+pred+++=angry.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
tell ^vb++++=tell
Dad ^nn++++=Dad.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
he ^pp3a+pp3+++=he'll
'll ^md+prd+++0=EXTRAWORD
say ^vb+vpub+tht0++=say
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
selfish ^jj+pred+++=selfish.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
Mum ^nn++++=Mum
will ^md+prd+++=will
cry ^vb++++=cry.
. ^zz++++=EXTRAWORD
Maybe ^rb+hdg+++=Maybe
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
cry ^vb++++=cry
too ^ql++++=too,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
where ^wrb+who+++=where
you ^pp2+pp2+++=you
can ^md+pos+++=can
see ^vb+vprv+++=see.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
write ^vbi++++=write
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
should ^md+nec+++=shouldn't
n't ^xnot++not++0=EXTRAWORD
leave ^vb++++=leave.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
write ^vbi++++=write
that ^tht+vcmp+++=that
Bellweather ^np+nom++??+=Bellweather
will ^md+prd+++=will
swallow ^vb++++=swallow
me ^pp1o+pp1+++=me
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
go ^vb++++=go
and ^cc++++=and
there ^ex+pex+++=there'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
nobody ^pn++++=nobody
here ^rn+pl+++=here
who ^whp+who+++=who
remembers ^nns+nom+++=remembers
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
meant ^vpsv++agls+xvbnx+=meant
for ^in++++=for
something ^pn++++=something
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
But ^cs+sub+++=But
that ^cs"++++=that
would ^md+prd+++=would
be ^vb+be+vrb++=be
selfish ^jj+pred+++=selfish
too ^rb++++=too.
. ^zz++++=EXTRAWORD
So ^ql++++=So
here ^rn+pl+++=here
is ^vbz+bez+vrb++=is
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
actually ^rb+amp+++=actually
want ^vb++++=want
to ^to+vcmp+++=to
say ^vbi+vpub+++=say:
: ^zz++++=EXTRAWORD
Go ^vb++++=Go.
. ^zz++++=EXTRAWORD
Take ^vb++++=Take
the ^ati++++=the
morning ^nn++++=morning
train ^nn++++=train.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Don't
n't ^xnot++not++0=EXTRAWORD
look ^vb++++=look
back ^jjb++++=back
from ^in++++=from
the ^ati++++=the
bridge ^npl++++=bridge
because ^cs+cos+++=because
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
see ^vb+vprv+++=see
me ^pp1o+pp1+++=me
there ^rn+pl+++=there
and ^cc++++=and
change ^nn++++=change
your ^pp$+pp2+++=your
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
angry ^jj+pred+++=angry
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
stay ^vb++++=stay
for ^in++++=for
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
forgive ^vb++++=forgive
you ^pp2+pp2+++=you
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
leave ^vb++++=leave.
. ^zz++++=EXTRAWORD
Bring ^vb++++=Bring
me ^pp1o+pp1+++=me
something ^pn++++=something
from ^in++++=from
everywhere ^rb++++=everywhere.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
Mara ^np+++??+=Mara
read ^vbd+vprv++xvbn+=read
the ^ati++++=the
letter ^nn++++=letter
three ^cd++++=three
times ^nns++++=times.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
folded ^vbd+++xvbnx+=folded
it ^pp3+it+++=it
along ^in++++=along
its ^pp$+it+++=its
old ^jj+atrb+++=old
creases ^nns++++=creases
and ^cc++++=and
sat ^vpsv++agls+xvbn+=sat
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor
behind ^in+pl+++=behind
the ^ati++++=the
counter ^nn++++=counter.
. ^zz++++=EXTRAWORD
For ^in++++=For
twenty ^cd++++=twenty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
years ^nns++++=years,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
believed ^vprf++tht0+xvbnx+=believed
she ^pp3a+pp3+++=she
knew ^vbd+vprv++xvbnx+=knew
how ^wrb+who+whcl++=how
the ^ati++++=the
past ^jjb++++=past
had ^vbd+hvd+aux++=had
happened ^vprf+++xvbnx+=happened.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
bought ^vprf+++xvbnx+=bought
a ^at++++=a
train ^nn++++=train
ticket ^nn++++=ticket
to ^in++++=to
the ^ati++++=the
city ^nn++++=city.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
hidden ^vprf+++xvbnx+=hidden
it ^pp3+it+++=it
in ^in++++=in
a ^at++++=a
book ^nn++++=book.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
packed ^vprf+++xvbnx+=packed
one ^cd1++++=one
suitcase ^nn++++=suitcase
and ^cc++++=and
planned ^vb+++xvbn+=planned
to ^to+vcmp+++=to
leave ^vbi++++=leave
before ^in++++=before
dawn ^nn++++=dawn
on ^in++++=on
the ^ati++++=the
first ^od++++=first
Monday ^nr++++=Monday
of ^in++++=of
June ^nr++++=June.
. ^zz++++=EXTRAWORD
On ^in++++=On
Sunday ^nr++++=Sunday
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
their ^pp$+pp3+++=their
father ^nn++++=father's
's ^$++++=EXTRAWORD
boat ^nn++++=boat
without ^in++++=without
permission ^nn++++=permission.
. ^zz++++=EXTRAWORD
A ^at++++=A
fog ^nn++++=fog
came ^vbd+++xvbn+=came
down ^rp++++=down.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boat ^nn++++=boat
returned ^vbd+++xvbn+=returned
empty ^jj++++=empty.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
never ^rb++++=never
used ^vbd+++xvbn+=used
the ^ati++++=the
ticket ^nn++++=ticket.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
she ^pp3a+pp3+++=she
stayed ^vbd+++xvbnx+=stayed
because ^cs+cos+++=because
her ^pp3o+pp3+++=her
parents ^nns++++=parents
were ^vbd+bed+aux++=were
broken ^vpsv++agls+xvbnx+=broken.
. ^zz++++=EXTRAWORD
Later ^rbr+tm+++=Later
she ^pp3a+pp3+++=she
stayed ^vbd+++xvbnx+=stayed
because ^cs+cos+++=because
one ^cd1++++=one
season ^nn++++=season
followed ^vbd+vprv++xvbn+=followed
another ^ppls++++=another,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
grief ^nn++++=grief
hardened ^vbd+++xvbn+=hardened
into ^in++++=into
duty ^nn++++=duty.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
became ^vbd+++xvbn+=became
ill ^jj++++=ill.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father
grew ^vbd+++xvbn+=grew
silent ^jj++++=silent.
. ^zz++++=EXTRAWORD
The ^ati++++=The
postmaster ^nn+nom+++=postmaster
retired ^vbd+++xvbn+=retired
and ^cc+phrs+++=and
offered ^vbd+++xvbn+=offered
Mara ^np+++??+=Mara
his ^pp$+pp3+++=his
position ^nn+nom+++=position.
. ^zz++++=EXTRAWORD
Years ^nns++++=Years
gathered ^vbd+++xvbn+=gathered
around ^rp++++=around
her ^pp$+pp3+++=her
like ^in++++=like
dunes ^nns++++=dunes
burying ^vwbg+++xvbg+=burying
a ^at++++=a
road ^nn++++=road.
. ^zz++++=EXTRAWORD
Somewhere ^rb++++=Somewhere
inside ^jjb++++=inside
those ^dt+dem+++=those
years ^nns++++=years,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
began ^vbd+++xvbnx+=began
telling ^vbg+nom++xvbg+=telling
herself ^ppl+pp3+++=herself
that ^cs+sub+++=that
Elias ^np+++??+=Elias
had ^vbd+hvd+aux++=had
needed ^vprf+++xvbnx+=needed
her ^pp$+pp3+++=her
to ^to++++=to
stay ^vbi++++=stay.
. ^zz++++=EXTRAWORD
The ^ati++++=The
belief ^nn++++=belief
hurt ^vbd+++xvbn+=hurt,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
also ^rb++++=also
held ^vbd+vprv++xvbn+=held
her ^pp$+pp3+++=her
upright ^jj++++=upright.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
made ^vbd+++xvbn+=made
her ^pp$+pp3+++=her
life ^nn++++=life
a ^at++++=a
sacrifice ^nn++++=sacrifice
instead ^rb+cnj+++=instead
of ^in++++=of
an ^at++++=an
accident ^nn++++=accident.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
his ^pp$+pp3+++=his
letter ^nn++++=letter
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
even ^cs+sub+++=even
that ^dt+dem+++=that
from ^in++++=from
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
At ^rb++++=At
closing ^jj+atrb++xvbg+=closing
time ^nn++++=time,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
locked ^vbd+++xvbn+=locked
the ^ati++++=the
post ^nn++++=post
office ^nn++++=office
and ^cc++++=and
returned ^vpsv++agls+xvbn+=returned
to ^in++++=to
the ^ati++++=the
beach ^nn++++=beach.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tide ^vb++++=tide
had ^vbd+hvd+aux++=had
crept ^vprf+++xvbnx+=crept
closer ^rbr++++=closer
to ^in++++=to
the ^ati++++=the
blue ^jj+atrb+++=blue
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Lanterns ^np+++??+=Lanterns
hung ^vbd+++xvbn+=hung
in ^in++++=in
the ^ati++++=the
museum ^nn++++=museum's
's ^vbz+bez+vrb++0=EXTRAWORD
impossible ^jj+atrb+++=impossible
galleries ^nns+nom+++=galleries.
. ^zz++++=EXTRAWORD
Townspeople ^nns++++=Townspeople
wandered ^vbd+++xvbn+=wandered
in ^in++++=in
and ^cc++++=and
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
their ^pp$+pp3+++=their
letters ^nns+nom+++=letters
like ^in++++=like
candles ^nns++++=candles.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Curator ^nn++++=Curator
waited ^vbd+++xvbn+=waited
at ^rb++++=at
the ^ati++++=the
threshold ^nn++++=threshold.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
know ^vbi+vprv+++=know
why ^wrb+who+whcl++=why
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
send ^vb++++=send
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
show ^vb+vprv+tht0++=show
you ^pp2+pp2+++=you
where ^wrb+who+++=where
a ^at++++=a
letter ^nn++++=letter
was ^vbd+bedz+aux++=was
kept ^vpsv++agls+xvbnx+=kept,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
Curator ^nn++++=Curator
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
show ^vb+vprv+tht0++=show
you ^pp2+pp2+++=you
what ^wdt+who+++=what
was ^vbd+bedz+aux++=was
written ^vpsv++agls+xvbnx+=written
before ^in++++=before
and ^cc++++=and
after ^in++++=after
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
tell ^vb++++=tell
you ^pp2+pp2+++=you
why ^wrb+who+++=why
a ^at++++=a
hand ^nn++++=hand
failed ^vbd+++xvbn+=failed
to ^to+vcmp+++=to
release ^vbi++++=release
a ^at++++=a
page ^nn++++=page."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+vrb++=have
all ^rb++++=all
these ^dt+dem+++=these
letters ^nns+nom+++=letters
and ^cc++++=and
no ^at++++=no
answers ^nns+nom+++=answers?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Letters
letters ^nns+nom+++=EXTRAWORD
are ^vb+ber+vrb++=are
rarely ^rb++++=rarely
answers ^nns+nom+++=answers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
held ^vbd+vprv++xvbn+=held
out ^rp+pl+++=out
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
envelope ^nn++++=envelope.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
what ^wdt+who+++=what
is ^vbz+bez+vrb++=is
the ^ati++++=the
point ^nn++++=point?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
Curator ^nn++++=Curator
studied ^vbd+++xvbn+=studied
her ^pp$+pp3+++=her
with ^in++++=with
dark ^nn++++=dark,
, ^zz++++=EXTRAWORD
patient ^nn++++=patient
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vb++++=EXTRAWORD
inside ^jjb++++=inside."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
threshold ^nn++++=threshold.
. ^zz++++=EXTRAWORD
The ^ati++++=The
air ^nn++++=air
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
dust ^nn++++=dust,
, ^zz++++=EXTRAWORD
smoke ^nn++++=smoke,
, ^zz++++=EXTRAWORD
lavender ^nn+nom+++=lavender,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
Somewhere ^rb+cnj+++=Somewhere,
