Every ^at++++=Every
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
appeared ^vbd+seem++xvbn+=appeared
on ^in++++=on
my ^pp$+pp1+++=my
beach ^nn++++=beach."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
sea ^nn++++=sea
has ^vbz+hvz+vrb++=has
a ^at++++=a
broad ^jj+atrb+++=broad
definition ^nn+nom+++=definition
of ^in++++=of
invitation ^nn+nom+++=invitation."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
am ^vb+bem+vrb++=am
I ^pp1a+pp1+++=I?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
postman ^nn++++=postman
closed ^vbd+++xvbn+=closed
his ^pp$+pp3+++=his
ledger ^np++++=ledger.
. ^zz++++=EXTRAWORD
" ^zz++++="Between
between ^in++++=EXTRAWORD
what ^wdt+who+++=what
is ^vbz+bez+aux++=is
lost ^vpsv++agls+xvbnx+=lost
and ^cc+cls+++=and
what ^wdt+who+++=what
is ^vbz+bez+aux++=is
found ^vpsv++agls+xvbnx+=found."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
past ^nn++++=past
him ^pp3o+pp3+++=him
at ^in++++=at
the ^ati++++=the
mountain ^nn++++=mountain
of ^in++++=of
letters ^nns+nom+++=letters.
. ^zz++++=EXTRAWORD
" ^zz++++="Am
am ^vb+bem+vrb++=EXTRAWORD
I ^pp1a+pp1+++=I
dead ^jj++++=dead?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
dead ^nn++++=dead
arrive ^vb++++=arrive
by ^in++++=by
another ^dt++++=another
corridor ^nn++++=corridor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
I ^pp1a+pp1+++=I
go ^vb++++=go
home ^nr++++=home?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
find ^vb+vprv+++=find
the ^ati++++=the
right ^jj+atrb+++=right
door ^nn++++=door."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=don't?"
n't ^xnot++not++0=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
eventually ^rb+tm+splt++=eventually
become ^vb++++=become
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
collection ^nn+nom+++=collection."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub++xvbnx+=said
this ^dt+dem+++=this
with ^in++++=with
professional ^jj+atrb+++=professional
regret ^nn++++=regret.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
folded ^vbd+++xvbn+=folded
her ^pp3o+pp3+++=her
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
collects ^vbz++++=collects
the ^ati++++=the
collection ^nn+nom+++=collection?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
the ^ati++++=the
postman ^nn++++=postman
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+vrb++=be
useful ^jj+pred+++=useful
after ^in++++=after
all ^abn++++=all."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
led ^vbd+++xvbnx+=led
her ^pp$+pp3+++=her
deeper ^jjr++++=deeper
into ^in++++=into
the ^ati++++=the
hallway ^nn++++=hallway.
. ^zz++++=EXTRAWORD
As ^ql++++=As
they ^pp3a+pp3+++=they
walked ^vbd+++xvbnx+=walked,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
glimpsed ^vbd+++xvbn+=glimpsed
impossible ^jj+atrb+++=impossible
rooms ^nns++++=rooms:
: ^zz++++=EXTRAWORD
a ^at++++=a
ballroom ^nn++++=ballroom
filled ^vbd+++xvbn+=filled
with ^in++++=with
extinguished ^vbd+++xvbn+=extinguished
stars ^nns++++=stars;
; ^zz++++=EXTRAWORD
a ^at++++=a
pantry ^nn++++=pantry
where ^wrb+who+++=where
jars ^nns++++=jars
held ^vbd+vprv++xvbn+=held
the ^ati++++=the
scents ^nns++++=scents
of ^in++++=of
vanished ^jj+atrb++xvbn+=vanished
houses ^nns++++=houses;
; ^zz++++=EXTRAWORD
a ^at++++=a
nursery ^nn+nom+++=nursery
crowded ^vbd+++xvbn+=crowded
with ^in++++=with
imaginary ^jj+atrb+++=imaginary
friends ^nns++++=friends,
, ^zz++++=EXTRAWORD
all ^abn++++=all
waiting ^jj+++xvbg+=waiting
patiently ^rb++++=patiently
for ^in++++=for
children ^nns++++=children
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
old ^jj++++=old.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
this ^dt+dem+++=this
place ^nn++++=place?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="People
people ^nns++++=EXTRAWORD
give ^vb++++=give
it ^pp3+it+++=it
many ^ap++++=many
names ^nns++++=names.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Department ^nn+nom+++=Department
of ^in++++=of
Misplacement ^np+nom++??+=Misplacement.
. ^zz++++=EXTRAWORD
The ^ati++++=The
House ^npl++++=House
Beneath ^in+pl+++=Beneath
the ^ati++++=the
Tide ^nn++++=Tide.
. ^zz++++=EXTRAWORD
Once ^rb+cnj+++=Once,
, ^zz++++=EXTRAWORD
a ^at++++=a
poet ^nn++++=poet
called ^vbd+++xvbn+=called
it ^pp3+it+++=it
God ^np++++=God's
's ^$++++=EXTRAWORD
Lost ^vbd+++xvbn+=Lost
Pocket ^nn++++=Pocket."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
call ^vb++++=call
it ^pp3+it+++=it
work ^nn++++=work."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
passed ^vbd+++xvbnx+=passed
a ^at++++=a
door ^nn++++=door
that ^tht+rel+subj++=that
shuddered ^vbd+++xvbn+=shuddered
in ^in++++=in
its ^pp$+it+++=its
frame ^nn++++=frame.
. ^zz++++=EXTRAWORD
Things ^nns++++=THINGS
That ^tht+rel+subj++=THAT
Are ^vb+ber+vrb++=ARE
Still ^rb++++=STILL
Being ^xvbg+++xvbg+=BEING
Searched ^vbd+++xvbn+=SEARCHED
For ^in+strn+++=FOR.
. ^zz++++=EXTRAWORD
From ^in++++=From
behind ^in+pl+++=behind
it ^pp3+it+++=it
came ^vbd+++xvbn+=came
voices ^nns++++=voices
calling ^vwbg+++xvbg+=calling
names ^nns++++=names.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
heard ^vbd+vprv++xvbn+=heard
a ^at++++=a
woman ^nn++++=woman
shouting ^vwbg+++xvbg+=shouting
for ^in++++=for
a ^at++++=a
dog ^nn++++=dog.
. ^zz++++=EXTRAWORD
A ^at++++=A
child ^nn++++=child
weeping ^nn++++=weeping
for ^in++++=for
a ^at++++=a
blanket ^nn++++=blanket.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
begging ^vwbg+++xvbg+=begging
for ^in++++=for
one ^cd1++++=one
more ^rbr++++=more
day ^nn++++=day.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
faintly ^rb+cnj+++=faintly,
, ^zz++++=EXTRAWORD
clearly ^rb+cnj+++=clearly,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
heard ^vbd+vprv++xvbnx+=heard
her ^pp$+pp3+++=her
own ^ap++++=own
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="Elias!"
elias ^nns+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
reached ^vbd+++xvbnx+=reached
for ^in++++=for
the ^ati++++=the
knob ^nn++++=knob.
. ^zz++++=EXTRAWORD
The ^ati++++=The
postman ^nn++++=postman
caught ^vbd+++xvbn+=caught
her ^pp$+pp3+++=her
wrist ^nn++++=wrist.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+vrb++=EXTRAWORD
not ^xnot++not++=not
open ^jj++++=open
that ^dt+dem+++=that
door ^nn++++=door."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
brother ^nn++++=brother
is ^vbz+bez+vrb++=is
in ^in++++=in
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
search ^nn++++=search
is ^vbz+bez+vrb++=is
in ^in++++=in
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
a ^at++++=a
difference ^nn+nom+++=difference."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stared ^vbd+++xvbnx+=stared
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
grip ^nn++++=grip
softened ^vbd+++xvbn+=softened.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
house ^nn++++=house
is ^vbz+bez+vrb++=is
literal ^jj+pred+++=literal
in ^in++++=in
cruel ^jj+atrb+++=cruel
ways ^nns++++=ways."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
pulled ^vbd+++xvbn+=pulled
free ^jj++++=free.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
know ^vb+vprv+++=know
who ^whp+wpr+whcl++=who
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
looking ^vbg+++xvbgx+=looking
for ^in+strn+++=for?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Everyone
everyone ^pn++++=EXTRAWORD
here ^rn+pl+++=here
is ^vbz+bez+aux++=is
looking ^vbg+++xvbgx+=looking
for ^in++++=for
something ^pn++++=something."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
why ^wrb+who+++=why
have ^vb+hv+vrb++=have
you ^pp2+pp2+++=you
filled ^vbd+++xvbn+=filled
your ^pp$+pp2+++=your
home ^nr++++=home
with ^in++++=with
objects ^nns++++=objects
from ^in++++=from
the ^ati++++=the
shore ^nn++++=shore?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
someone ^pn++++=someone
should ^md+nec+++=should
keep ^vb++++=keep
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ah,"
ah ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
oldest ^nn++++=oldest
disguise ^vb++++=disguise
for ^in++++=for
grief ^nn++++=grief:
: ^zz++++=EXTRAWORD
administration ^nn+nom+++=administration."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
disliked ^vbd+++xvbn+=disliked
him ^pp3o+pp3+++=him
immediately ^rb+tm+++=immediately.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
continued ^vbd+++xvbnx+=continued
until ^cs+sub+++=until
the ^ati++++=the
hallway ^nn++++=hallway
opened ^vbd+++xvbn+=opened
into ^in++++=into
a ^at++++=a
circular ^jj+atrb+++=circular
chamber ^nn++++=chamber.
. ^zz++++=EXTRAWORD
A ^at++++=A
clock ^nn++++=clock
occupied ^vbd+++xvbn+=occupied
the ^ati++++=the
far ^rb+pl+++=far
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vb+hv+vrb++=had
no ^at++++=no
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
a ^at++++=a
dark ^nn++++=dark,
, ^zz++++=EXTRAWORD
wet ^jj+atrb+++=wet
face ^nn++++=face.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
it ^pp3+it+++=it
stood ^vbd+++xvbn+=stood
a ^at++++=a
desk ^nn++++=desk
heaped ^vbd+++xvbn+=heaped
with ^in++++=with
ledgers ^nns+nom+++=ledgers.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
desk ^nn++++=desk
sat ^vbd+++xvbn+=sat
a ^at++++=a
woman ^nn++++=woman
in ^in++++=in
a ^at++++=a
dress ^nn++++=dress
made ^vbd+++xvbn+=made
of ^in++++=of
knotted ^jj+atrb+++=knotted
fishing ^jj+atrb++xvbg+=fishing
nets ^nns++++=nets.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
white ^jj+atrb+++=white
hair ^nn++++=hair
floated ^vbd+++xvbn+=floated
around ^rp++++=around
her ^pp3o+pp3+++=her
head ^jjb++++=head
as ^cs+sub+++=as
if ^cs+cnd+++=if
underwater ^jjb++++=underwater.
. ^zz++++=EXTRAWORD
In ^in++++=In
one ^cd1++++=one
hand ^nn++++=hand
she ^pp3a+pp3+++=she
held ^vbd+vprv+tht0+xvbnx+=held
a ^at++++=a
pen ^nn++++=pen
fashioned ^vbd+++xvbn+=fashioned
from ^in++++=from
an ^at++++=an
albatross ^nns+++??+=albatross
feather ^nn++++=feather.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
Keeper ^nn++++=Keeper,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
postman ^nn++++=postman
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
looked ^vbd+++xvbn+=looked
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara
mara ^nn+++??+=EXTRAWORD
Vale ^npl++++=Vale,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
green ^nn++++=green
and ^cc++++=and
depthless ^jj++++=depthless.
. ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
last ^rb"++++=last."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
thought ^vbd+++xvbn+=thought
of ^in++++=of
tides ^nns++++=tides
closing ^vwbg+++xvbg+=closing
over ^in++++=over
footprints ^nns++++=footprints.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+aux++=EXTRAWORD
we ^pp1a+pp1+++=we
met ^vbd+++xvbn+=met?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Many
many ^ap++++=EXTRAWORD
times ^nns++++=times.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
were ^vbd+bed+vrb++=were
simply ^rb++++=simply
on ^in++++=on
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
Keeper ^nn++++=Keeper
opened ^vbd+++xvbn+=opened
a ^at++++=a
ledger ^np++++=ledger.
. ^zz++++=EXTRAWORD
On ^in++++=On
its ^pp$+it+++=its
pages ^nns++++=pages
were ^vbd+bed+vrb++=were
sketches ^nns++++=sketches
of ^in++++=of
every ^at++++=every
object ^nn++++=object
in ^in++++=in
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
house ^npl++++=house:
: ^zz++++=EXTRAWORD
the ^ati++++=the
broken ^jj+++xvbn+=broken
horse ^np++++=horse,
, ^zz++++=EXTRAWORD
the ^ati++++=the
blue ^jj+atrb+++=blue
button ^nn++++=button,
, ^zz++++=EXTRAWORD
the ^ati++++=the
child ^nn++++=child's
's ^$++++=EXTRAWORD
shoe ^nn++++=shoe,
, ^zz++++=EXTRAWORD
the ^ati++++=the
spoon ^nn++++=spoon.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
doing ^vbg+++xvbgx+=doing
my ^pp$+pp1+++=my
work ^nn++++=work,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+tht0++=know
it ^pp3+it+++=it
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
anyone ^pn++++=anyone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Nothing
nothing ^pn++++=EXTRAWORD
belongs ^vbz++++=belongs
to ^in++++=to
anyone ^pn++++=anyone
for ^in++++=for
long ^nn++++=long.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
the ^ati++++=the
first ^od++++=first
law ^nn++++=law
of ^in++++=of
the ^ati++++=the
sea ^nn++++=sea."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
leaned ^vbd+++xvbn+=leaned
over ^in++++=over
the ^ati++++=the
ledger ^np++++=ledger.
. ^zz++++=EXTRAWORD
Beside ^in+pl+++=Beside
each ^dt++++=each
sketch ^nn++++=sketch
was ^vbd+bedz+vrb++=was
a ^at++++=a
name ^nn++++=name.
. ^zz++++=EXTRAWORD
The ^ati++++=The
red ^jj+atrb+++=red
shoe ^nn++++=shoe
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
Anna ^np++++=Anna
Merrick ^np+++??+=Merrick,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
lived ^vprf+++xvbnx+=lived
eighty ^cd++++=eighty
years ^nns++++=years
earlier ^jjr++++=earlier.
. ^zz++++=EXTRAWORD
The ^ati++++=The
silver ^nn++++=silver
spoon ^nn++++=spoon
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
William ^np++++=William
Reed ^np++++=Reed,
, ^zz++++=EXTRAWORD
lost ^j+++xvbn+=lost
when ^wrb+who+++=when
the ^ati++++=the
merchant ^nn+nom+++=merchant
ship ^nn++++=ship
Rosabelle ^np+++??+=Rosabelle
sank ^vbd+++xvbn+=sank.
. ^zz++++=EXTRAWORD
The ^ati++++=The
piano ^nn++++=piano
key ^jjb++++=key
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
from ^in+ppvb+++=from
the ^ati++++=the
parlor ^nn++++=parlor
of ^in++++=of
a ^at++++=a
house ^npl++++=house
swallowed ^vwbn+++xvbn+=swallowed
by ^in++++=by
a ^at++++=a
cliff ^nn++++=cliff.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
send ^vb++++=send
them ^pp3o+pp3+++=them
to ^in++++=to
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
they ^pp3a+pp3+++=they
needed ^vbd+++xvbnx+=needed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
remembered ^vpsv++agls+xvbnx+=remembered."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="By
by ^in++++=EXTRAWORD
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="By
by ^in++++=EXTRAWORD
someone ^pn++++=someone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
Keeper ^nn++++=Keeper
turned ^vbd+++xvbn+=turned
several ^ap++++=several
pages ^nns++++=pages.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
the ^ati++++=the
brass ^nn++++=brass
handle ^nn++++=handle,
, ^zz++++=EXTRAWORD
drawn ^xvbn+++xvbn+=drawn
in ^in++++=in
black ^jj+atrb+++=black
ink ^nn++++=ink.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
beside ^in+pl+++=beside
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
no ^at++++=no
name ^nn++++=name
only ^rb+down+++=only
a ^at++++=a
question ^nn+nom+++=question
mark ^nn++++=mark.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
found ^vbd+vprv++xvbnx+=found
that ^tht+vcmp+++=that
twenty ^cd++++=twenty
years ^nns++++=years
ago ^rb++++=ago."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Keeper ^nn++++=Keeper.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
fell ^vbd+++xvbn+=fell
from ^in++++=from
this ^dt+dem+++=this
house ^nn++++=house."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
today ^nr+tm+++=today's
's ^$++++=EXTRAWORD
door ^nn++++=door
" ^zz++++="
" ^zz++++="Grew
grew ^vbd+++xvbn+=EXTRAWORD
around ^in++++=around
its ^pp$+it+++=its
absence ^nn+nom+++=absence.
. ^zz++++=EXTRAWORD
Slowly ^rb++++=Slowly.
. ^zz++++=EXTRAWORD
Doors ^nns++++=Doors
are ^vb+ber+vrb++=are
patient ^nn++++=patient
creatures ^nns++++=creatures."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
back ^jjb++++=back
toward ^in++++=toward
the ^ati++++=the
hallway ^nn++++=hallway.
. ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
use ^vb++++=use
the ^ati++++=the
handle ^nn++++=handle
to ^to++++=to
leave ^vbi++++=leave."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
were ^vbd+bed+vrb++=were
the ^ati++++=the
only ^rb+down+++=only
matter ^nn++++=matter,
, ^zz++++=EXTRAWORD
yes ^uh++++=yes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
postman ^nn++++=postman
sighed ^vbd+++xvbn+=sighed.
. ^zz++++=EXTRAWORD
" ^zz++++="Here
here ^rn+pl+++=EXTRAWORD
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
Keeper ^nn++++=Keeper
closed ^vbd+++xvbn+=closed
the ^ati++++=the
ledger ^np++++=ledger.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
house ^nn++++=house
is ^vbz+bez+aux++=is
sinking ^vbg+++xvbgx+=sinking."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
listened ^vbd+++xvbn+=listened.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
the ^ati++++=the
ticking ^nvbg+++xvbg+=ticking,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
heard ^vbd+vprv+tht0+xvbnx+=heard
a ^at++++=a
deep ^nn++++=deep
creak ^vb++++=creak,
, ^zz++++=EXTRAWORD
like ^in++++=like
timbers ^nns+nom+++=timbers
under ^in++++=under
pressure ^nn++++=pressure.
. ^zz++++=EXTRAWORD
" ^zz++++="Into
into ^in++++=EXTRAWORD
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
unremembered ^nn++++=unremembered."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
Keeper ^nn++++=Keeper
gestured ^vbd+++xvbn+=gestured
toward ^in++++=toward
the ^ati++++=the
wet ^jj+atrb+++=wet
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
centuries ^nns++++=centuries,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
kept ^vprf+++xvbnx+=kept
lost ^xvbn+++xvbn+=lost
things ^nns++++=things
until ^cs+sub+++=until
they ^pp3a+pp3+++=they
could ^md+pos+++=could
be ^vb+be+aux++=be
returned ^vpsv++agls+xvbnx+=returned,
, ^zz++++=EXTRAWORD
remembered ^vpbn+vprv++xvbn+=remembered,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
released ^vbd+++xvbn+=released.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
world ^nn++++=world
loses ^vbz++++=loses
more ^ql++++=more
each ^dt++++=each
year ^nn++++=year.
. ^zz++++=EXTRAWORD
Names ^nns++++=Names.
. ^zz++++=EXTRAWORD
Languages ^nns+nom+++=Languages.
. ^zz++++=EXTRAWORD
Species ^nns++++=Species.
. ^zz++++=EXTRAWORD
Roads ^nns++++=Roads.
. ^zz++++=EXTRAWORD
Faces ^vbz++++=Faces
stored ^vbd+++xvbn+=stored
