Every ^at++++=Every
seized ^vbd+++xvbnx+=seized
the ^ati++++=the
front ^nn++++=front
of ^in++++=of
his ^pp$+pp3+++=his
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
is ^vbz+bez+vrb++=is
she ^pp3a+pp3+++=she?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Far
far ^rb+pl+++=EXTRAWORD
away ^rp+pl+++=away."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Across
across ^in+pl+++=EXTRAWORD
the ^ati++++=the
sea ^nn++++=sea?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
a ^at++++=a
manner ^nn++++=manner
of ^in++++=of
speaking ^xvbg+++xvbg+=speaking."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
not ^xnot++not++=not
speak ^vb++++=speak
to ^in++++=to
me ^pp1o+pp1+++=me
in ^in++++=in
riddles ^nns++++=riddles."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
not ^xnot++not++=not
trying ^vbg+++xvbg+=trying
to ^to+vcmp+++=to."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
tightened ^vbd+++xvbnx+=tightened
her ^pp3o+pp3+++=her
grip ^nn++++=grip.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
the ^ati++++=the
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
body ^nn++++=body
felt ^vbd+vprv++xvbn+=felt
unnaturally ^rb++++=unnaturally
cold ^jj++++=cold.
. ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
gently ^rb++++=gently
removed ^vbd+++xvbn+=removed
her ^pp$+pp3+++=her
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
sea ^npl++++=sea
does ^vbz+doz+aux++=does
not ^xnot++not++=not
only ^rb+down+++=only
move ^vb++++=move
from ^in++++=from
shore ^nn++++=shore
to ^in++++=to
shore ^nn++++=shore.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
moves ^vbz++++=moves
from ^in++++=from
one ^cd1++++=one
moment ^nn++++=moment
to ^in++++=to
another ^dt++++=another.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
tide ^nn++++=tide
carries ^vbz++++=carries
pieces ^nns++++=pieces
of ^in++++=of
yesterday ^nr+tm+++=yesterday.
. ^zz++++=EXTRAWORD
Most ^ql+emph+++=Most
are ^vb+ber+vrb++=are
too ^ql++++=too
small ^jj++++=small
to ^in++++=to
notice ^nn++++=notice
a ^at++++=a
grain ^nn++++=grain
of ^in++++=of
sand ^nn++++=sand,
, ^zz++++=EXTRAWORD
a ^at++++=a
dead ^jj+atrb+++=dead
leaf ^nn++++=leaf,
, ^zz++++=EXTRAWORD
a ^at++++=a
forgotten ^jj+++xvbn+=forgotten
sound ^jj++++=sound.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
some ^dti++++=some
currents ^nns++++=currents
run ^vbd+++xvbn+=run
deeper ^jjr++++=deeper.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
catch ^vb++++=catch
larger ^jjr+atrb+++=larger
things ^nns++++=things."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Boats,"
boats ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Sometimes."
sometimes ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="People?"
people ^nns++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
yellow ^jj+atrb+++=yellow
cup ^nn++++=cup
trembled ^vbd+++xvbn+=trembled
in ^in++++=in
her ^pp$+pp3+++=her
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
saying ^vbg+++xvbgx+=saying
the ^ati++++=the
sea ^nn++++=sea
carried ^vbd+++xvbn+=carried
Elian ^np+++??+=Elian
into ^in++++=into
the ^ati++++=the
future ^jjb++++=future?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
exactly ^rb++++=exactly.
. ^zz++++=EXTRAWORD
Time ^nn++++=Time
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
a ^at++++=a
road ^nn++++=road.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
has ^vbz+hvz+vrb++=has
no ^at++++=no
single ^jj+atrb+++=single
direction ^nn+nom+++=direction
beneath ^in+pl+++=beneath
the ^ati++++=the
water ^nn++++=water."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
disliked ^vbd+++xvbn+=disliked
him ^pp3o+pp3+++=him
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
disliked ^vbd+++xvbnx+=disliked
his ^pp$+pp3+++=his
calm ^nn++++=calm
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
careful ^jj+atrb+++=careful
words ^nns++++=words,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
impossible ^jj+atrb+++=impossible
hope ^nn++++=hope
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
placed ^vprf+++xvbnx+=placed
before ^in++++=before
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Prove
prove ^vb+vprv+++=EXTRAWORD
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
nodded ^vbd+++xvbn+=nodded
toward ^in++++=toward
the ^ati++++=the
cup ^nn++++=cup.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
already ^rb++++=already
have ^vb+hv+vrb++=have
proof ^nn++++=proof."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
proves ^vbz+vprv+++=proves
nothing ^pn++++=nothing
except ^cs+sub+++=except
that ^cs"++++=that
someone ^pn++++=someone
knows ^vbz+vprv+++=knows
my ^pp$+pp1+++=my
family ^nn++++=family's
's ^$++++=EXTRAWORD
history ^nn++++=history."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
the ^ati++++=the
day ^nn++++=day
you ^pp2+pp2+++=you
threw ^vbd+++xvbn+=threw
it ^pp3+it+++=it
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
wrapped ^vbd+++xvbn+=wrapped
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
Bellwether ^np+nom++??+=Bellwether
Gazette ^nn+nom+++=Gazette.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
an ^at++++=an
article ^nn++++=article
on ^in++++=on
the ^ati++++=the
front ^jjb+atrb+++=front
page ^nn++++=page
about ^in++++=about
the ^ati++++=the
new ^jj+atrb+++=new
harbor ^nn++++=harbor
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
remember ^nn+nom+++=remember
because ^cs+cos+++=because
Elian ^np+++??+=Elian
had ^vbd+hvd+aux++=had
drawn ^vprf+++xvbnx+=drawn
a ^at++++=a
mustache ^nn+++??+=mustache
on ^in++++=on
the ^ati++++=the
mayor ^nn++++=mayor's
's ^$++++=EXTRAWORD
photograph ^nn++++=photograph."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
down ^rp++++=down
at ^rb++++=at
the ^ati++++=the
broken ^jj+atrb++xvbn+=broken
cup ^nn++++=cup.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
else ^rb+cnj+++=else
could ^md+pos+++=could
have ^vb+hv+aux++=have
known ^vprf++tht0+xvbnx+=known
that ^tht+vcmp+++=that.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
Tomas ^np+++??+=Tomas,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
even ^rb++++=even
Elian ^vb+++??+=Elian.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
have ^vb+hv+vrb++=have
you ^pp2+pp2+++=you
come ^vb++++=come?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
ask ^vbi++++=ask
for ^in+ppvb+++=for
your ^pp$+pp2+++=your
help ^nn++++=help."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
turned ^vbd+++xvbn+=turned
and ^cc+phrs+++=and
walked ^vbd+++xvbn+=walked
toward ^in++++=toward
the ^ati++++=the
cliff ^nn++++=cliff
steps ^nns++++=steps.
. ^zz++++=EXTRAWORD
After ^in++++=After
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
followed ^vbd+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
sat ^vbd+++xvbnx+=sat
in ^in++++=in
her ^pp3o+pp3+++=her
cottage ^npl+nom+++=cottage
beside ^in+pl+++=beside
the ^ati++++=the
stove ^nn++++=stove
while ^cs+sub+++=while
rain ^nn++++=rain
ticked ^vbd+++xvbn+=ticked
against ^in++++=against
the ^ati++++=the
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
The ^ati++++=The
yellow ^jj+atrb+++=yellow
cup ^nn++++=cup
stood ^vbd+++xvbn+=stood
between ^in++++=between
them ^pp3o+pp3+++=them
on ^in++++=on
the ^ati++++=the
kitchen ^nn++++=kitchen
table ^nn++++=table.
. ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
told ^vbd+vpub++xvbn+=told
her ^pp$+pp3+++=her
there ^rn+pl+++=there
was ^vbd+bedz+vrb++=was
another ^ppls++++=another
Bellwether ^np+nom++??+=Bellwether.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
a ^at++++=a
different ^jj+atrb+++=different
town ^nn++++=town,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
explained ^vbd+vpub++xvbnx+=explained,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
same ^ap++++=same
town ^nn++++=town
many ^ap++++=many
years ^nns++++=years
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
In ^in++++=In
his ^pp$+pp3+++=his
Bellwether ^np+nom++??+=Bellwether,
, ^zz++++=EXTRAWORD
the ^ati++++=the
cliff ^np++++=cliff
had ^vbd+hvd+aux++=had
collapsed ^vprf+++xvbnx+=collapsed
and ^cc++++=and
the ^ati++++=the
chapel ^npl++++=chapel
stood ^vbd+++xvbn+=stood
beneath ^in+pl+++=beneath
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bakery ^nn++++=bakery
was ^vbd+bedz+vrb++=was
a ^at++++=a
museum ^nn++++=museum.
. ^zz++++=EXTRAWORD
The ^ati++++=The
harbor ^nn++++=harbor
tower ^npl++++=tower
remained ^vbd+++xvbn+=remained,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
its ^pp$+it+++=its
bell ^nn++++=bell
had ^vb+hv+aux++=had
not ^xnot++not++=not
rung ^vprf+++xvbn+=rung
in ^in++++=in
a ^at++++=a
century ^nn++++=century.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
Elian ^np+++??+=Elian
is ^vbz+bez+vrb++=is
there ^rn+pl+++=there?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
old ^jj++++=old
is ^vbz+bez+vrb++=is
she ^pp3a+pp3+++=she?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Twenty-three."
twenty ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
closed ^vbd+++xvbn+=closed
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
For ^in++++=For
thirty ^cd++++=thirty-one
- ^zz++++=EXTRAWORD
one ^cd1++++=EXTRAWORD
years ^nns++++=years,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
imagined ^vprf++tht0+xvbnx+=imagined
Elian ^np+++??+=Elian
changed ^vwbn+++xvbn+=changed
by ^in++++=by
time ^nn++++=time.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
pictured ^vprf+++xvbnx+=pictured
lines ^nns++++=lines
around ^rp++++=around
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
gray ^np++++=gray
in ^in++++=in
her ^pp$+pp3+++=her
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
children ^nns++++=children
at ^rb++++=at
her ^pp3o+pp3+++=her
side ^nn++++=side.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
wondered ^vprf+++xvbnx+=wondered
whether ^cs+who+++=whether
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
a ^at++++=a
grandmother ^nn+nom+++=grandmother
somewhere ^rb++++=somewhere
beyond ^in++++=beyond
the ^ati++++=the
horizon ^nn++++=horizon.
. ^zz++++=EXTRAWORD
Twenty ^cd++++=Twenty-three.
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
To ^in++++=To
Elian ^np+++??+=Elian,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
four ^cd++++=four
years ^nns++++=years
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
came ^vbd+++xvbnx+=came
to ^in++++=to
us ^pp1o+pp1+++=us
during ^in++++=during
a ^at++++=a
storm ^nn++++=storm,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="Her
her ^pp$+pp3+++=EXTRAWORD
boat ^nn++++=boat
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
the ^ati++++=the
flooded ^jj+atrb+++=flooded
chapel ^nn++++=chapel.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
remembered ^vbd+vprv++xvbnx+=remembered
leaving ^vbg+++xvbg+=leaving
here ^rn+pl+++=here
and ^cc++++=and
seeing ^vbg+vprv++xvbg+=seeing
a ^at++++=a
wall ^nn++++=wall
of ^in++++=of
green ^jj+atrb+++=green
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
woke ^vbd+++xvbnx+=woke
beneath ^in+pl+++=beneath
our ^pp$+pp1+++=our
harbor ^nn++++=harbor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
she ^pp3a+pp3+++=she
come ^vb++++=come
back ^jjb++++=back?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
tried ^vbd+++xvbnx+=tried."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
unbuttoned ^vbd+++xvbn+=unbuttoned
his ^pp$+pp3+++=his
coat ^nn++++=coat
and ^cc++++=and
drew ^vbd+++xvbn+=drew
out ^rb+phrv+++=out
a ^at++++=a
folded ^jj+atrb++xvbn+=folded
sheet ^nn++++=sheet
of ^in++++=of
oilskin ^nn+++??+=oilskin.
. ^zz++++=EXTRAWORD
Inside ^in+pl+++=Inside
lay ^jjb+++xvbn+=lay
a ^at++++=a
notebook ^nn++++=notebook
page ^nn++++=page
covered ^vbd+++xvbn+=covered
in ^in++++=in
Elian ^np++++=Elian's
's ^$++++=EXTRAWORD
handwriting ^nn++++=handwriting.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
knew ^vbd+vprv++xvbn+=knew
the ^ati++++=the
slant ^nn++++=slant
of ^in++++=of
it ^pp3+it+++=it
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
Mama ^npt++++=Mama,
, ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
this ^dt+pdem+++=this
reaches ^vbz++++=reaches
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
need ^nn++++=need
you ^pp2+pp2+++=you
to ^to++++=to
know ^vbi+vprv+++=know
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
alive ^jj+pred+++=alive.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
tried ^vprf+++xvbnx+=tried
every ^at++++=every
tide ^nn++++=tide,
, ^zz++++=EXTRAWORD
every ^at++++=every
channel ^nn++++=channel,
, ^zz++++=EXTRAWORD
every ^at++++=every
method ^nn++++=method
they ^pp3a+pp3+++=they
have ^vb+hv+vrb++=have.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea
will ^md+prd+++=will
not ^xnot++not++=not
carry ^vb++++=carry
me ^pp1o+pp1+++=me
home ^nr++++=home.
. ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
believes ^vbz+vprv+++=believes
the ^ati++++=the
crossing ^xvbg+++xvbg+=crossing
opens ^vbz++++=opens
in ^in++++=in
both ^abx++++=both
directions ^nns+nom+++=directions
only ^rb+down+++=only
once ^rb+tm+++=once
every ^at++++=every
thirty ^cd++++=thirty-one
- ^zz++++=EXTRAWORD
one ^cd1++++=EXTRAWORD
years ^nns++++=years.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
afraid ^jj+pred+++=afraid
you ^pp2+pp2+++=you
may ^md+pos+++=may
no ^at++++=no
longer ^rbr++++=longer
be ^vb+be+vrb++=be
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
more ^rbr++++=more
afraid ^jj+pred+++=afraid
that ^tht+jcmp+++=that
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
never ^rb++++=never
meant ^vbd+vprv++xvbn+=meant
to ^to+vcmp+++=to
leave ^vbi++++=leave
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
could ^md+pos+++=could
read ^vb+vprv++xvbn+=read
no ^at++++=no
further ^nn++++=further.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pressed ^vbd+++xvbnx+=pressed
the ^ati++++=the
paper ^nn++++=paper
to ^in++++=to
her ^pp$+pp3+++=her
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
For ^in++++=For
years ^nns++++=years,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
trained ^vprf+++xvbnx+=trained
herself ^ppl+pp3+++=herself
not ^xnot++not++=not
to ^to++++=to
imagine ^vbi+vprv+++=imagine
Elian ^np++++=Elian's
's ^$++++=EXTRAWORD
last ^rb++++=last
moments ^nns+nom+++=moments.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
she ^pp3a+pp3+++=she
imagined ^vbd+vprv++xvbnx+=imagined
all ^abn++++=all
the ^ati++++=the
moments ^nns+nom+++=moments
after ^in+strn+++=after:
: ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
daughter ^nn+nom+++=daughter
waking ^vwbg+++xvbg+=waking
in ^in++++=in
a ^at++++=a
drowned ^jj+++xvbn+=drowned
chapel ^npl++++=chapel,
, ^zz++++=EXTRAWORD
asking ^vbg+vsua++xvbg+=asking
strangers ^nns+nom+++=strangers
for ^in++++=for
a ^at++++=a
mother ^nn++++=mother
who ^whp+who+++=who
had ^vb+hv+aux++=had
not ^xnot++not++=not
yet ^rb++++=yet
grown ^vwbn+++xvbn+=grown
old ^jj++++=old.
. ^zz++++=EXTRAWORD
" ^zz++++="When?"
when ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Tonight.
tonight ^nr+tm+++=EXTRAWORD
. ^zz++++=EXTRAWORD
At ^in++++=At
midnight ^nn++++=midnight."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
must ^md+nec+++=must
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
passage ^nn+nom+++=passage
needs ^nns++++=needs
an ^at++++=an
anchor ^nn++++=anchor
on ^in++++=on
both ^abx++++=both
sides ^nns++++=sides.
. ^zz++++=EXTRAWORD
An ^at++++=An
object ^nn++++=object
deeply ^rb++++=deeply
connected ^vbd+++xvbn+=connected
to ^in++++=to
the ^ati++++=the
traveler ^nn++++=traveler."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Her
her ^pp$+pp3+++=EXTRAWORD
cup ^nn++++=cup?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
nodded ^vbd+++xvbn+=nodded.
. ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
my ^pp$+pp1+++=my
time ^nn++++=time,
, ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
has ^vbz+hvz+vrb++=has
the ^ati++++=the
broken ^nn++++=broken
handle ^vb++++=handle.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
kept ^vbd+++xvbnx+=kept
it ^pp3+it+++=it
in ^in++++=in
her ^pp$+pp3+++=her
coat ^nn++++=coat
pocket ^nn++++=pocket
the ^ati++++=the
day ^nn++++=day
she ^pp3a+pp3+++=she
vanished ^vbd+++xvbnx+=vanished."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
almost ^rb+hdg+++=almost
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
remembered ^vbd+vprv++xvbnx+=remembered
scolding ^jj+++xvbg+=scolding
Elian ^np+++??+=Elian
for ^in++++=for
carrying ^xvbg+++xvbg+=carrying
rubbish ^nn++++=rubbish,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Elian ^np+++??+=Elian
answering ^vb+++xvbg+=answering
that ^tht+vcmp+++=that
a ^at++++=a
cup ^nn++++=cup
without ^in++++=without
a ^at++++=a
handle ^nn++++=handle
was ^vbd+bedz+vrb++=was
still ^rb++++=still
a ^at++++=a
cup ^nn++++=cup,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
a ^at++++=a
handle ^nn++++=handle
without ^in++++=without
a ^at++++=a
cup ^nn++++=cup
could ^md+pos+++=could
become ^vb++++=become
anything ^pn++++=anything.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
can ^md+pos+++=can
return ^vb++++=return?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
did ^vbd+dod+aux++=did
not ^xnot++not++=not
answer ^vb++++=answer
immediately ^rb+tm+++=immediately.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
hope ^vb++++=hope
cooled ^vbd+++xvbn+=cooled.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
are ^vb+ber+aux++=aren't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
telling ^jj+++xvbg+=telling
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
passage ^nn+nom+++=passage
will ^md+prd+++=will
remain ^vb++++=remain
open ^jj++++=open
for ^in++++=for
less ^rbr++++=less
than ^in++++=than
a ^at++++=a
minute ^nn++++=minute.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
can ^md+pos+++=can
carry ^vb++++=carry
one ^cd1++++=one
person ^nn++++=person
in ^in++++=in
one ^cd1++++=one
direction ^nn+nom+++=direction."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
person ^nn++++=person?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Elian
elian ^jj++++=EXTRAWORD
can ^md+pos+++=can
come ^vb++++=come
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="or
or ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
go ^vb++++=go
to ^in++++=to
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
would ^md+prd+++=would
I ^pp1a+pp1+++=I
go ^vb++++=go
to ^in++++=to
her ^pp$+pp3+++=her?
? ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
has ^vbz+hvz+vrb++=has
a ^at++++=a
life ^nn++++=life
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
A ^at++++=A
family ^nn++++=family."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
a ^at++++=a
life ^nn++++=life
there ^rn+pl+++=there
too ^ql++++=too."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
