By ^in++++=By
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
perhaps ^rb++++=perhaps
he ^pp3a+pp3+++=he
saw ^vbd+vprv+tht0+xvbnx+=saw
something ^pn++++=something
in ^in++++=in
her ^pp$+pp3+++=her
face ^nn++++=face
that ^tht+rel+subj++=that
made ^vprf+++xvbn+=made
him ^pp3o+pp3+++=him
stop ^nn++++=stop.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
the ^ati++++=the
water ^nn++++=water
reaches ^vbz++++=reaches
the ^ati++++=the
first ^od++++=first
step ^vb++++=step,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
go ^vb++++=go
upstairs ^jjb++++=upstairs.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
it ^pp3+it+++=it
reaches ^vbz++++=reaches
the ^ati++++=the
ticket ^nn++++=ticket
counter ^nn++++=counter,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
get ^vb++++=get
onto ^in++++=onto
the ^ati++++=the
roof ^nn++++=roof."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know
how ^wrb+who+whcl++=how
floods ^nns++++=floods
work ^nn++++=work,
, ^zz++++=EXTRAWORD
Reverend ^npt++++=Reverend."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
that ^dt+dem+++=that
train ^nn++++=train
comes ^vbz++++=comes
" ^zz++++="
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
will ^md+prd+++=will."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
it ^pp3+it+++=it
comes ^vbz++++=comes,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
get ^vb++++=get
on ^in++++=on
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
almost ^rb+hdg+++=almost
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
" ^zz++++="Stationmasters
stationmasters ^nns+nom+++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
abandon ^vb++++=abandon
their ^pp$+pp3+++=their
stations ^nns+nom+++=stations."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
for ^rb++++=for
once ^rb"+tm+++=once,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
opening ^nvbg+++xvbg+=opening
the ^ati++++=the
door ^nn++++=door
to ^in++++=to
the ^ati++++=the
storm ^nn++++=storm,
, ^zz++++=EXTRAWORD
" ^zz++++="be
be ^vb+be+vrb++=EXTRAWORD
a ^at++++=a
passenger ^nn+nom+++=passenger."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
left ^vbd+++xvbnx+=left.
. ^zz++++=EXTRAWORD
At ^rb++++=At
eighteen ^cd++++=eighteen
hundred ^cd++++=hundred
hours ^nns++++=hours,
, ^zz++++=EXTRAWORD
the ^ati++++=the
electricity ^nn+nom+++=electricity
failed ^vbd+++xvbn+=failed.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
lit ^vbd+++xvbn+=lit
every ^at++++=every
oil ^nn++++=oil
lamp ^nn++++=lamp
she ^pp3a+pp3+++=she
could ^md+pos+++=could
find ^vb+vprv+++=find.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
flames ^nns++++=flames
trembled ^vbd+++xvbn+=trembled
in ^in++++=in
the ^ati++++=the
drafts ^nns++++=drafts,
, ^zz++++=EXTRAWORD
filling ^vbg+nom++xvbg+=filling
the ^ati++++=the
station ^nn+nom+++=station
with ^in++++=with
amber ^jj+atrb+++=amber
shadows ^nps++++=shadows.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
rain ^nn++++=rain
slanted ^jj++++=slanted
across ^in+pl+++=across
the ^ati++++=the
tracks ^nns++++=tracks.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
the ^ati++++=the
platform ^nn++++=platform,
, ^zz++++=EXTRAWORD
Station ^nn+nom+++=Station
Road ^npl++++=Road
had ^vbd+hvd+aux++=had
become ^vb++++=become
a ^at++++=a
shallow ^jj+atrb+++=shallow
river ^nn++++=river.
. ^zz++++=EXTRAWORD
At ^rb++++=At
nineteen ^cd++++=nineteen
twenty ^cd++++=twenty,
, ^zz++++=EXTRAWORD
water ^nn++++=water
reached ^vbd+++xvbn+=reached
the ^ati++++=the
first ^od++++=first
step ^vb++++=step.
. ^zz++++=EXTRAWORD
At ^rb++++=At
twenty ^cd++++=twenty
ten ^cd++++=ten,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
covered ^vbd+++xvbn+=covered
the ^ati++++=the
floor ^nn++++=floor
of ^in++++=of
the ^ati++++=the
waiting ^jj+atrb++xvbg+=waiting
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
carried ^vbd+++xvbn+=carried
the ^ati++++=the
ledgers ^nns+nom+++=ledgers
upstairs ^jjb++++=upstairs,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
returned ^vbd+++xvbn+=returned
for ^in++++=for
the ^ati++++=the
photographs ^nns++++=photographs.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
moved ^vbd+++xvbnx+=moved
slowly ^rb+cnj+++=slowly,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
lacked ^vbd+++xvbnx+=lacked
urgency ^nn++++=urgency,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
because ^cs+cos+++=because
each ^ppls++++=each
object ^vb++++=object
demanded ^vbd+vsua++xvbn+=demanded
judgment ^nn+nom+++=judgment.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
could ^md+pos+++=could
be ^vb+be+aux++=be
saved ^vpsv++agls+xvbnx+=saved?
? ^zz++++=EXTRAWORD
What ^wdt+who+++=What
deserved ^vprf+++xvbn+=deserved
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
saved ^vpsv++agls+xvbnx+=saved?
? ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
timetables ^nns++++=timetables?
? ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father's
's ^$++++=EXTRAWORD
cap ^nn++++=cap?
? ^zz++++=EXTRAWORD
The ^ati++++=The
wooden ^jj+atrb+++=wooden
box ^nn++++=box
of ^in++++=of
unclaimed ^jj+atrb+++=unclaimed
luggage ^nn+nom+++=luggage
tags ^nns++++=tags?
? ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
chose ^vbd+++xvbnx+=chose
the ^ati++++=the
station ^nn+nom+++=station
logbooks ^nns+++??+=logbooks,
, ^zz++++=EXTRAWORD
the ^ati++++=the
silver ^nn++++=silver
ticket ^nn++++=ticket
punch ^nn++++=punch,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
photograph ^nn++++=photograph
of ^in++++=of
herself ^ppl+pp3+++=herself
beside ^in+pl+++=beside
her ^pp3o+pp3+++=her
father ^npt++++=father.
. ^zz++++=EXTRAWORD
At ^rb++++=At
twenty ^cd++++=twenty-one
- ^zz++++=EXTRAWORD
one ^cd1++++=EXTRAWORD
thirty ^cd++++=thirty,
, ^zz++++=EXTRAWORD
a ^at++++=a
small ^jj+atrb+++=small
boat ^nn++++=boat
floated ^vbd+++xvbn+=floated
past ^jjb++++=past
the ^ati++++=the
station ^nn+nom+++=station
entrance ^nn+nom+++=entrance.
. ^zz++++=EXTRAWORD
At ^rb++++=At
twenty ^cd++++=twenty-two
- ^zz++++=EXTRAWORD
two ^cd++++=EXTRAWORD
fifteen ^cd++++=fifteen,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sea ^npl++++=sea
entered ^vbd+++xvbn+=entered
the ^ati++++=the
ticket ^nn++++=ticket
hall ^nn++++=hall.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stood ^vbd+++xvbn+=stood
behind ^in+pl+++=behind
the ^ati++++=the
counter ^nn++++=counter,
, ^zz++++=EXTRAWORD
watching ^vbg+++xvbg+=watching
black ^jj+atrb+++=black
water ^nn++++=water
spread ^vbd+++xvbn+=spread
across ^in+pl+++=across
the ^ati++++=the
tiles ^nns++++=tiles.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
lifted ^vbd+++xvbn+=lifted
fallen ^vprf+++xvbn+=fallen
papers ^nns++++=papers
and ^cc++++=and
spun ^vwbn+++xvbn+=spun
them ^pp3o+pp3+++=them
gently ^rb++++=gently
around ^in++++=around
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
A ^at++++=A
timetable ^nn++++=timetable
opened ^vbd+++xvbn+=opened
like ^in++++=like
a ^at++++=a
white ^jj+atrb+++=white
flower ^nn++++=flower,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
dissolved ^vbd+++xvbn+=dissolved.
. ^zz++++=EXTRAWORD
The ^ati++++=The
station ^nn+nom+++=station
clock ^nn++++=clock
continued ^vbd+++xvbn+=continued
ticking ^nvbg+++xvbg+=ticking.
. ^zz++++=EXTRAWORD
At ^rb++++=At
twenty ^cd++++=twenty-three
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
forty ^cd++++=forty,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
heard ^vbd+vprv++xvbn+=heard
a ^at++++=a
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
clear ^jj+atrb+++=clear
note ^nn++++=note
sounded ^vbd+++xvbn+=sounded
through ^in++++=through
the ^ati++++=the
storm ^nn++++=storm.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
another ^dt++++=another.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
climbed ^vbd+++xvbnx+=climbed
onto ^in++++=onto
the ^ati++++=the
counter ^nn++++=counter
and ^cc++++=and
peered ^vpsv++agls+xvbn+=peered
through ^in++++=through
the ^ati++++=the
rain ^nn++++=rain-streaked
- ^zz++++=EXTRAWORD
streaked ^vbd+++xvbn+=EXTRAWORD
window ^nn++++=window.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
only ^rb+down+++=only
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
two ^cd++++=two
points ^nns++++=points
of ^in++++=of
golden ^jj++++=golden
light ^jj++++=light
appeared ^jj+++xvbn+=appeared
beyond ^in++++=beyond
the ^ati++++=the
curve ^nn++++=curve.
. ^zz++++=EXTRAWORD
The ^ati++++=The
midnight ^nn++++=midnight
train ^nn++++=train
was ^vbd+bedz+aux++=was
coming ^vbg+++xvbgx+=coming.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
moved ^vbd+++xvbn+=moved
without ^in++++=without
hurry ^nn++++=hurry,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
wind ^nn++++=wind
tore ^vbd+++xvbn+=tore
at ^in++++=at
the ^ati++++=the
trees ^nns++++=trees
and ^cc++++=and
waves ^nns++++=waves
broke ^vbd+++xvbn+=broke
across ^in+pl+++=across
the ^ati++++=the
rails ^nns++++=rails.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
engine ^nn++++=engine
was ^vbd+bedz+vrb++=was
unlike ^in++++=unlike
the ^ati++++=the
electric ^jj+atrb+++=electric
locomotives ^nns++++=locomotives
that ^tht+rel+subj++=that
usually ^rb+down+++=usually
passed ^vbd+++xvbn+=passed
through ^in++++=through
Bellweather ^np+nom++??+=Bellweather.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
one ^cd1++++=one
was ^vbd+bedz+vrb++=was
black ^jj+pred+++=black
and ^cc+phrs+++=and
gleaming ^jj+++xvbg+=gleaming,
, ^zz++++=EXTRAWORD
with ^in++++=with
brass ^nn++++=brass
fittings ^nns++++=fittings
and ^cc++++=and
a ^at++++=a
tall ^jj+atrb+++=tall
chimney ^nn++++=chimney
pouring ^vwbg+++xvbg+=pouring
out ^rp+pl+++=out
white ^jj+atrb+++=white
steam ^nn++++=steam.
. ^zz++++=EXTRAWORD
As ^ql++++=As
it ^pp3+it+++=it
approached ^vbd+++xvbn+=approached,
, ^zz++++=EXTRAWORD
the ^ati++++=the
floodwater ^nn++++=floodwater
drew ^vbd+++xvbn+=drew
back ^jjb++++=back
from ^in++++=from
the ^ati++++=the
tracks ^nns++++=tracks.
. ^zz++++=EXTRAWORD
The ^ati++++=The
train ^nn++++=train
stopped ^vbd+++xvbn+=stopped
precisely ^rb++++=precisely
at ^in++++=at
midnight ^nn++++=midnight.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
doors ^nns++++=doors
opened ^vbd+++xvbn+=opened.
. ^zz++++=EXTRAWORD
Conductor ^nn++++=Conductor
Vale ^npl++++=Vale
stepped ^vbd+++xvbn+=stepped
onto ^in++++=onto
the ^ati++++=the
platform ^nn++++=platform.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wore ^vbd+++xvbnx+=wore
the ^ati++++=the
same ^ap++++=same
dark ^jj+atrb+++=dark
blue ^jj+atrb+++=blue
uniform ^nn++++=uniform,
, ^zz++++=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
polished ^jj+atrb+++=polished
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
same ^ap++++=same
expression ^nn++++=expression
of ^in++++=of
courteous ^jj+atrb+++=courteous
patience ^nn+nom+++=patience
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
worn ^vprf+++xvbnx+=worn
every ^at++++=every
night ^nn++++=night
for ^in++++=for
as ^ql++++=as
long ^rb++++=long
as ^ql++++=as
Mara ^np+++??+=Mara
could ^md+pos+++=could
remember ^nn+nom+++=remember.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
touch ^nn++++=touch
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Around ^rp++++=Around
the ^ati++++=the
train ^nn++++=train,
, ^zz++++=EXTRAWORD
the ^ati++++=the
storm ^nn++++=storm
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
pause ^vbi++++=pause.
. ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
consulted ^vwbn+++xvbn+=consulted
his ^pp$+pp3+++=his
silver ^nn++++=silver
watch ^vb++++=watch.
. ^zz++++=EXTRAWORD
" ^zz++++="Any
any ^dti++++=EXTRAWORD
passengers ^nns+nom+++=passengers
tonight ^nr+tm+++=tonight,
, ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Wren ^np++++=Wren?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
remained ^vbd+++xvbn+=remained
on ^in++++=on
the ^ati++++=the
ticket ^nn++++=ticket
counter ^nn++++=counter,
, ^zz++++=EXTRAWORD
waist ^nn++++=waist-deep
- ^zz++++=EXTRAWORD
deep ^jj++++=EXTRAWORD
in ^in++++=in
shadow ^nn++++=shadow.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
does ^vbz+doz+aux++=does
this ^dt+dem+++=this
train ^nn++++=train
go ^vb++++=go?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
called ^vbd+++xvbnx+=called.
. ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
looked ^vbd+++xvbn+=looked
toward ^in++++=toward
the ^ati++++=the
brass ^nn++++=brass
sign ^nn++++=sign
above ^jjb++++=above
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
it ^pp3+it+++=it
has ^vbz+hvz+aux++=has
always ^rb++splt++=always
gone ^vprf+++xvbnx+=gone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
an ^at++++=an
answer ^nn++++=answer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
only ^rb+down+++=only
answer ^nn++++=answer
printed ^vbd+++xvbn+=printed
on ^in++++=on
the ^ati++++=the
timetable ^nn++++=timetable."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
no ^at++++=no
midnight ^nn++++=midnight
train ^nn++++=train
on ^in++++=on
the ^ati++++=the
timetable ^nn++++=timetable."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
agreed ^vbd+vpub++xvbnx+=agreed.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
on ^in++++=on
yours ^pp$$++++=yours."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Water ^nn++++=Water
surged ^vbd+++xvbn+=surged
against ^in++++=against
the ^ati++++=the
counter ^nn++++=counter.
. ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
held ^vbd+vprv++xvbn+=held
out ^rp+pl+++=out
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
ticket ^nn++++=ticket,
, ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Wren ^np++++=Wren."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+vrb++=have
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Everyone
everyone ^pn++++=EXTRAWORD
has ^vbz+hvz+vrb++=has
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
almost ^rb+hdg+++=almost
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him
not ^xnot++not++=not
to ^to++++=to
be ^vbi++vrb++=be
ridiculous ^jj+pred+++=ridiculous.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
remembered ^vbd+vprv++xvbnx+=remembered
a ^at++++=a
summer ^nn++++=summer
afternoon ^nn++++=afternoon
sixty ^cd++++=sixty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
years ^nns++++=years
earlier ^jjr++++=earlier.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
eight ^cd++++=eight
years ^nns++++=years
old ^jj++++=old,
, ^zz++++=EXTRAWORD
helping ^jj+++xvbg+=helping
her ^pp3o+pp3+++=her
father ^nn++++=father
clean ^jj++++=clean
the ^ati++++=the
lost ^vbd+++xvbn+=lost-property
- ^zz++++=EXTRAWORD
property ^nn++++=EXTRAWORD
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside
a ^at++++=a
cracked ^jj+atrb++xvbn+=cracked
leather ^nn++++=leather
suitcase ^nn++++=suitcase,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
a ^at++++=a
ticket ^nn++++=ticket
unlike ^in++++=unlike
any ^dti++++=any
other ^ap++++=other:
: ^zz++++=EXTRAWORD
thick ^jj++++=thick,
, ^zz++++=EXTRAWORD
cream ^nn++++=cream-colored,
- ^zz++++=EXTRAWORD
colored ^jj+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
edged ^vpsv++agls+xvbn+=edged
with ^in++++=with
gold ^nn++++=gold.
. ^zz++++=EXTRAWORD
No ^at++++=No
destination ^nn+nom+++=destination
was ^vbd+bedz+aux++=was
printed ^vpsv++agls+xvbnx+=printed
on ^in++++=on
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
a ^at++++=a
name ^nn++++=name.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=MARA
Wren ^nn++++=WREN.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father
had ^vbd+hvd+aux++=had
snatched ^vprf+++xvbnx+=snatched
it ^pp3+it+++=it
from ^in++++=from
her ^pp$+pp3+++=her
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
yet ^rb+cnj+++=yet,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Something
something ^pn++++=EXTRAWORD
our ^pp$+pp1+++=our
family ^nn++++=family
keeps ^vbz++++=keeps
safe ^jj++++=safe."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
whom ^whp+rel+pied++=whom?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
the ^ati++++=the
day ^nn++++=day
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
needed ^vpsv++agls+xvbnx+=needed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
locked ^vprf+++xvbnx+=locked
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
bottom ^jjb+atrb+++=bottom
drawer ^nn++++=drawer
of ^in++++=of
the ^ati++++=the
ticket ^nn++++=ticket
desk ^nn++++=desk.
. ^zz++++=EXTRAWORD
Years ^nns++++=Years
later ^rbr+tm+++=later,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
Mara ^np+++??+=Mara
took ^vbd+++xvbn+=took
over ^rb+phrv+++=over
the ^ati++++=the
station ^nn+nom+++=station,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
found ^vbd+vprv++xvbnx+=found
the ^ati++++=the
drawer ^nn++++=drawer
empty ^jj++++=empty
and ^cc+phrs+++=and
assumed ^jj+++xvbn+=assumed
her ^pp3o+pp3+++=her
father ^nn++++=father
had ^vbd+hvd+aux++=had
destroyed ^vprf+++xvbnx+=destroyed
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
she ^pp3a+pp3+++=she
felt ^vbd+vprv+tht0+xvbnx+=felt
something ^pn++++=something
stiff ^jj++++=stiff
inside ^jjb++++=inside
the ^ati++++=the
pocket ^nn++++=pocket
of ^in++++=of
her ^pp$+pp3+++=her
dress ^nn++++=dress.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
fingers ^nns+nom+++=fingers
closed ^vbd+++xvbn+=closed
around ^rp++++=around
a ^at++++=a
rectangle ^nn++++=rectangle
of ^in++++=of
thick ^jj+atrb+++=thick
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
drew ^vbd+++xvbnx+=drew
out ^rb+phrv+++=out
the ^ati++++=the
ticket ^nn++++=ticket.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
golden ^jj+atrb+++=golden
edges ^nns++++=edges
glimmered ^vbd+++xvbn+=glimmered
in ^in++++=in
the ^ati++++=the
lamplight ^nn++++=lamplight.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
name ^nn++++=name
remained ^vbd+++xvbn+=remained
printed ^vbd+++xvbn+=printed
across ^in+pl+++=across
the ^ati++++=the
center ^jjr++++=center,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
beneath ^in+pl+++=beneath
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
destination ^nn+nom+++=destination
should ^md+nec+++=should
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been,
, ^zz++++=EXTRAWORD
new ^jj+atrb+++=new
words ^nns++++=words
had ^vbd+hvd+aux++=had
appeared ^vprf+++xvbnx+=appeared.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=NOT
Yet ^rb++++=YET
Decided ^vbd+vprv++xvbn+=DECIDED.
. ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
smiled ^vbd+++xvbn+=smiled
faintly ^rb++++=faintly.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
see ^vb+vprv+++=see?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
climbed ^vbd+++xvbn+=climbed
down ^rp++++=down
from ^in++++=from
the ^ati++++=the
counter ^nn++++=counter.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
rose ^vbd+++xvbn+=rose
to ^in++++=to
her ^pp$+pp3+++=her
knees ^nns++++=knees,
, ^zz++++=EXTRAWORD
icy ^jj++++=icy
and ^cc+phrs+++=and
strong ^jj++++=strong.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
waded ^vbd+++xvbnx+=waded
through ^in+ppvb+++=through
the ^ati++++=the
waiting ^jj+atrb++xvbg+=waiting
room ^nn++++=room,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
the ^ati++++=the
photograph ^nn++++=photograph
and ^cc++++=and
logbooks ^nns+++??+=logbooks
in ^in++++=in
a ^at++++=a
canvas ^nn++++=canvas
satchel ^nn+++??+=satchel.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
stopped ^vbd+++xvbnx+=stopped.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
the ^ati++++=the
station ^nn+nom+++=station
clock ^nn++++=clock
began ^vbd+++xvbn+=began
to ^to++++=to
strike ^vbi++++=strike
midnight ^nn++++=midnight.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
chime ^nn++++=chime
sounded ^vbd+++xvbn+=sounded
deeper ^jjr++++=deeper
than ^in++++=than
the ^ati++++=the
last ^ap++++=last.
. ^zz++++=EXTRAWORD
" ^zz++++="This
