Every ^at++++=Every
nothing ^pn++++=nothing
about ^in++++=about
the ^ati++++=the
label ^nn++++=label.
. ^zz++++=EXTRAWORD
At ^in++++=At
noon ^nn++++=noon
the ^ati++++=the
crowd ^nn++++=crowd
thinned ^vbd+++xvbn+=thinned.
. ^zz++++=EXTRAWORD
Fishing ^nvbg+++xvbg+=Fishing
boats ^nns++++=boats
had ^md"++pmd"++=had
to ^md+nec+++=to
sail ^vb++++=sail,
, ^zz++++=EXTRAWORD
dough ^nn+++??+=dough
had ^md"++pmd"++=had
to ^md+nec+++=to
rise ^vb++++=rise,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
children ^nns++++=children
had ^vb+hv+vrb++=had
lessons ^nns++++=lessons.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
village ^nn+nom+++=village
guards ^nns++++=guards
were ^vbd+bed+aux++=were
posted ^vpsv++agls+xvbnx+=posted
beside ^in+pl+++=beside
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
no ^at++++=no
one ^cd1++++=one
could ^md+pos+++=could
explain ^vb+vpub+++=explain
what ^wdt+who+whcl++=what
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
guarding ^vbg+++xvbgx+=guarding
it ^pp3+it+++=it
from ^in+strn+++=from.
. ^zz++++=EXTRAWORD
By ^in++++=By
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
word ^nn++++=word
had ^vbd+hvd+aux++=had
traveled ^vprf+++xvbnx+=traveled
inland ^jjb++++=inland.
. ^zz++++=EXTRAWORD
Visitors ^nns++++=Visitors
began ^vbd+++xvbn+=began
arriving ^vbg+++xvbg+=arriving
on ^in++++=on
horseback ^nn++++=horseback
and ^cc++++=and
in ^in++++=in
rattling ^jj+atrb+++=rattling
carts ^nns+++??+=carts.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
stood ^vbd+++xvbnx+=stood
at ^rb++++=at
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
beach ^nn++++=beach
and ^cc++++=and
sketched ^xvbn+++xvbn+=sketched
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
argued ^vpbn+vpub++xvbn+=argued
over ^in++++=over
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
offered ^xvbn+++xvbn+=offered
coins ^nns++++=coins
for ^in++++=for
the ^ati++++=the
privilege ^nn++++=privilege
of ^in++++=of
touching ^xvbg+++xvbg+=touching
the ^ati++++=the
knob ^nn++++=knob.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
refused ^vbd+++xvbn+=refused
them ^pp3o+pp3+++=them
all ^rb++++=all.
. ^zz++++=EXTRAWORD
At ^in++++=At
sunset ^nn++++=sunset,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
returned ^vbd+++xvbnx+=returned
home ^nr++++=home
and ^cc++++=and
placed ^vbd+++xvbn+=placed
the ^ati++++=the
label ^nn++++=label
on ^in++++=on
her ^pp$+pp3+++=her
kitchen ^nn++++=kitchen
table ^nn++++=table.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=YOU
May ^md+pos+++=MAY
Ask ^vb++++=ASK
Once ^rb+tm+++=ONCE.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
read ^vbd+vprv++xvbnx+=read
the ^ati++++=the
words ^nns++++=words
until ^cs+sub+++=until
the ^ati++++=the
room ^nn++++=room
grew ^vbd+++xvbn+=grew
dark ^nn++++=dark.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
questions ^nns+nom+++=questions
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
carried ^vprf+++xvbnx+=carried
for ^in++++=for
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
had ^vb+hv+vrb++=had
her ^pp$+pp3+++=her
mother ^npt++++=mother
left ^vbd+++xvbn+=left
the ^ati++++=the
village ^nn+nom+++=village
when ^wrb+who+++=when
Mara ^np+++??+=Mara
was ^vbd+bedz+vrb++=was
nine ^cd++++=nine?
? ^zz++++=EXTRAWORD
Had ^vb+hv+vrb++=Had
her ^pp$+pp3+++=her
father ^nn++++=father
truly ^rb++++=truly
believed ^vbd+vprv+tht0+xvbn+=believed
the ^ati++++=the
sea ^npl++++=sea
demanded ^vbd+vsua++xvbn+=demanded
payment ^nn+nom+++=payment?
? ^zz++++=EXTRAWORD
Would ^md+prd+++=Would
Mara ^vb+++??+=Mara
have ^vb+hv+aux++=have
married ^vprf+++xvbnx+=married
Julian ^np++++=Julian
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
not ^xnot++not++=not
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
leave ^vbi++++=leave
the ^ati++++=the
coast ^nn++++=coast?
? ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
had ^vb+hv+aux++=had
Tomas ^np+++??+=Tomas
taken ^vwbn+++xvbn+=taken
the ^ati++++=the
boat ^nn++++=boat
out ^rp+pl+++=out
alone ^rb++++=alone
on ^in++++=on
the ^ati++++=the
night ^nn++++=night
of ^in++++=of
the ^ati++++=the
storm ^nn++++=storm?
? ^zz++++=EXTRAWORD
Which ^whp+who+++=Which
question ^nn+nom+++=question
mattered ^vbd+++xvbn+=mattered
most ^ql+emph+++=most
depended ^jj+++xvbn+=depended
on ^in++++=on
the ^ati++++=the
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
After ^in++++=After
midnight ^nn++++=midnight,
, ^zz++++=EXTRAWORD
someone ^pn++++=someone
knocked ^vbd+++xvbn+=knocked.
. ^zz++++=EXTRAWORD
Kit ^nn++++=Kit
stood ^vbd+++xvbn+=stood
outside ^jjb++++=outside,
, ^zz++++=EXTRAWORD
shivering ^vbg+++xvbg+=shivering
in ^in++++=in
a ^at++++=a
coat ^nn++++=coat
too ^rb++++=too
large ^jj++++=large
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
happened ^vbd+++xvbn+=happened?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
my ^pp$+pp1+++=my
grandfather ^nn+nom+++=grandfather,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
gone ^vpsv++agls+xvbnx+=gone
to ^in++++=to
the ^ati++++=the
door ^nn++++=door."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
ran ^vbd+++xvbnx+=ran.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
fall ^vbi++++=fall,
, ^zz++++=EXTRAWORD
fine ^jj++++=fine
and ^cc++++=and
cold ^nn++++=cold.
. ^zz++++=EXTRAWORD
Down ^rp++++=Down
on ^in++++=on
the ^ati++++=the
beach ^nn++++=beach,
, ^zz++++=EXTRAWORD
the ^ati++++=the
guards ^nns++++=guards
lay ^vbd+++xvbn+=lay
asleep ^jj++++=asleep
against ^in++++=against
a ^at++++=a
rock ^nn++++=rock.
. ^zz++++=EXTRAWORD
Kit ^np++++=Kit's
's ^$++++=EXTRAWORD
grandfather ^nn+nom+++=grandfather
stood ^vbd+++xvbn+=stood
before ^in++++=before
the ^ati++++=the
door ^nn++++=door
with ^in++++=with
one ^cd1++++=one
hand ^nn++++=hand
on ^in++++=on
the ^ati++++=the
brass ^nn++++=brass
knob ^nn++++=knob.
. ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
Farrow ^np++++=Farrow
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
blind ^jj++++=blind
for ^in++++=for
eleven ^cd++++=eleven
years ^nns++++=years.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
pale ^jj+atrb+++=pale
eyes ^nns++++=eyes
stared ^vbd+++xvbn+=stared
toward ^in++++=toward
nothing ^pn++++=nothing,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
face ^nn++++=face
was ^vbd+bedz+vrb++=was
bright ^jj+pred+++=bright
with ^in++++=with
wonder ^nn++++=wonder.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
see ^vb+vprv+++=see
light ^nn++++=light,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
moved ^vbd+++xvbn+=moved
between ^in++++=between
him ^pp3o+pp3+++=him
and ^cc++++=and
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
kind ^rb++++=kind
of ^rb"++++=of
light ^nn++++=light?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Summer
summer ^nn++++=EXTRAWORD
light ^nn++++=light.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
apple ^nn++++=apple
leaves ^nns++++=leaves."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tears ^nns++++=Tears
ran ^vbd+++xvbn+=ran
into ^in+ppvb+++=into
his ^pp$+pp3+++=his
beard ^nn++++=beard.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
garden ^nn++++=garden.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
wife ^nn++++=wife
is ^vbz+bez+vrb++=is
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Kit ^nn++++=Kit
caught ^vbd+++xvbn+=caught
his ^pp$+pp3+++=his
arm ^nn++++=arm.
. ^zz++++=EXTRAWORD
" ^zz++++="Grandfather,
grandfather ^nn+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Gran ^np++++=Gran's
's ^$++++=EXTRAWORD
dead ^jj++++=dead."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
reached ^vbd+++xvbn+=reached
for ^in++++=for
the ^ati++++=the
knob ^nn++++=knob
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stopped ^vbd+++xvbn+=stopped
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+vrb++=EXTRAWORD
the ^ati++++=the
door ^nn++++=door
speak ^vb++++=speak
to ^in++++=to
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=did."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side
came ^vbd+++xvbn+=came
a ^at++++=a
faint ^jj++++=faint
sound ^jj++++=sound.
. ^zz++++=EXTRAWORD
A ^at++++=A
woman ^nn++++=woman
was ^vbd+bedz+aux++=was
singing ^vbg+++xvbgx+=singing.
. ^zz++++=EXTRAWORD
Kit ^nn++++=Kit
went ^vbd+++xvbn+=went
white ^jj++++=white.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
Mara ^np+++??+=Mara
recognized ^vwbn+vprv++xvbn+=recognized
the ^ati++++=the
melody ^nn++++=melody.
. ^zz++++=EXTRAWORD
Mira ^np+++??+=Mira
Farrow ^np++++=Farrow
had ^vbd+hvd+aux++=had
sung ^vprf+++xvbnx+=sung
it ^pp3+it+++=it
while ^cs+sub+++=while
kneading ^nn++++=kneading
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
years ^nns++++=years
before ^cs+sub+++=before
the ^ati++++=the
fever ^nn++++=fever
took ^vbd+++xvbn+=took
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
Farrow ^np++++=Farrow
trembled ^vbd+++xvbn+=trembled.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
says ^vbz+vpub+tht0++=says
I ^pp1a+pp1+++=I
only ^rb+down+++=only
have ^md"++pmd"++=have
to ^md+nec+++=to
ask ^vb++++=ask."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ask
ask ^vb++++=EXTRAWORD
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
enter ^vbi++++=enter."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
struck ^vbd+++xvbn+=struck
the ^ati++++=the
blue ^jj+atrb+++=blue
pane ^nn+++??+=pane
and ^cc++++=and
slid ^vbd+++xvbn+=slid
down ^rp++++=down
like ^in++++=like
tears ^nns++++=tears.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
through ^in++++=through
it ^pp3+it+++=it
but ^cc++++=but
saw ^vbd+vprv++xvbn+=saw
only ^rb+down+++=only
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
will ^md+prd+++=will
it ^pp3+it+++=it
cost ^nn++++=cost?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
The ^ati++++=The
singing ^nn++++=singing
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
moment ^nn++++=moment
the ^ati++++=the
entire ^jjb+atrb+++=entire
shore ^nn++++=shore
fell ^vbd+++xvbn+=fell
silent ^jj++++=silent,
, ^zz++++=EXTRAWORD
even ^rb++++=even
the ^ati++++=the
waves ^nns++++=waves.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
something ^pn++++=something
knocked ^vbd+++xvbn+=knocked
from ^in++++=from
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
slow ^jj++++=slow
knocks ^vbz++++=knocks.
. ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
Farrow ^np++++=Farrow
recoiled ^vbd+++xvbn+=recoiled.
. ^zz++++=EXTRAWORD
Kit ^nn++++=Kit
pulled ^vbd+++xvbn+=pulled
him ^pp3o+pp3+++=him
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
guards ^nns++++=guards
woke ^vbd+++xvbn+=woke
with ^in++++=with
embarrassed ^nn++++=embarrassed
shouts ^vbz++++=shouts.
. ^zz++++=EXTRAWORD
Together ^nn+nom+++=Together
they ^pp3a+pp3+++=they
led ^vbd+++xvbnx+=led
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
up ^rp++++=up
the ^ati++++=the
path ^nn++++=path.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
remained ^vbd+++xvbn+=remained.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
watched ^vbd+++xvbnx+=watched
the ^ati++++=the
door ^nn++++=door
until ^in++++=until
sunrise ^nn++++=sunrise.
. ^zz++++=EXTRAWORD
At ^rb++++=At
six ^cd++++=six,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sea ^npl++++=sea
returned ^vbd+++xvbn+=returned
a ^at++++=a
silver ^nn++++=silver
spoon ^nn++++=spoon.
. ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
did ^vbd+dod+aux++=did
not ^xnot++not++=not
disappear ^vb+seem+++=disappear.
. ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
next ^ap++++=next
six ^cd++++=six
days ^nns++++=days,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
stood ^vbd+++xvbn+=stood
on ^in++++=on
the ^ati++++=the
beach ^nn++++=beach.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
night ^nn++++=night
it ^pp3+it+++=it
called ^vbd+++xvbn+=called
to ^in++++=to
someone ^pn++++=someone.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
called ^vbd+++xvbn+=called
the ^ati++++=the
priest ^nn++++=priest
with ^in++++=with
the ^ati++++=the
voice ^nn++++=voice
of ^in++++=of
God ^nn++++=God.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
called ^vbd+++xvbn+=called
Mayor ^npt++++=Mayor
Pell ^np++++=Pell
with ^in++++=with
the ^ati++++=the
cheers ^nns++++=cheers
of ^in++++=of
a ^at++++=a
great ^jj+atrb+++=great
city ^nn++++=city.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
called ^vbd+++xvbn+=called
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Cale ^np++++=Cale
with ^in++++=with
the ^ati++++=the
voice ^nn++++=voice
of ^in++++=of
the ^ati++++=the
baby ^nn++++=baby
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
forty ^cd++++=forty
years ^nns++++=years
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
time ^nn++++=time,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
was ^vbd+bedz+aux++=was
summoned ^vpsv++agls+xvbnx+=summoned.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
time ^nn++++=time,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
prevented ^vbd+++xvbnx+=prevented
the ^ati++++=the
chosen ^jj+atrb++xvbn+=chosen
person ^nn++++=person
from ^in++++=from
turning ^xvbg+++xvbg+=turning
the ^ati++++=the
knob ^nn++++=knob.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
thanked ^jj+++xvbn+=thanked
her ^pp$+pp3+++=her
later ^rbr+tm+++=later.
. ^zz++++=EXTRAWORD
Others ^aps++++=Others
cursed ^jj+++xvbn+=cursed
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
By ^in++++=By
the ^ati++++=the
seventh ^od++++=seventh
day ^nn++++=day,
, ^zz++++=EXTRAWORD
the ^ati++++=the
village ^nn+nom+++=village
had ^vbd+hvd+aux++=had
split ^vprf+++xvbnx+=split
into ^in++++=into
factions ^nns+nom+++=factions.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
group ^nn++++=group
believed ^vbd+vprv+tht0+xvbn+=believed
the ^ati++++=the
door ^nn++++=door
offered ^vbd+++xvbn+=offered
what ^wdt+who+++=what
the ^ati++++=the
heart ^nn++++=heart
desired ^vbd+++xvbn+=desired.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
believed ^jj+++xvbn+=believed
a ^at++++=a
demon ^nn++++=demon
stood ^vbd+++xvbn+=stood
behind ^in+pl+++=behind
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
A ^at++++=A
third ^od++++=third
insisted ^vprf++tht0+xvbn+=insisted
the ^ati++++=the
entire ^jjb+atrb+++=entire
affair ^nn++++=affair
was ^vbd+bedz+aux++=was
caused ^vpsv++by+xvbnx+=caused
by ^in++++=by
unusual ^jj+atrb+++=unusual
tides ^nns++++=tides
and ^cc++++=and
collective ^jj+atrb+++=collective
nervousness ^nns+nom+++=nervousness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mayor ^npt++++=mayor
ordered ^vbd+vsua+tht0+xvbn+=ordered
the ^ati++++=the
door ^nn++++=door
destroyed ^vwbn+++xvbn+=destroyed.
. ^zz++++=EXTRAWORD
Axes ^nns++++=Axes
bounced ^vbd+++xvbn+=bounced
from ^in++++=from
the ^ati++++=the
wood ^nn++++=wood.
. ^zz++++=EXTRAWORD
Saws ^nns++++=Saws
lost ^vbd+++xvbn+=lost
their ^pp$+pp3+++=their
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
A ^at++++=A
blacksmith ^nn++++=blacksmith
swung ^vbd+++xvbn+=swung
a ^at++++=a
hammer ^nn++++=hammer
at ^in++++=at
the ^ati++++=the
blue ^jj+atrb+++=blue
glass ^nn++++=glass
and ^cc++++=and
broke ^vbd+++xvbn+=broke
his ^pp$+pp3+++=his
wrist ^nn++++=wrist.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
night ^nn++++=night,
, ^zz++++=EXTRAWORD
the ^ati++++=the
door ^nn++++=door
called ^vbd+++xvbn+=called
Mara ^np+++??+=Mara.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
woke ^vbd+++xvbnx+=woke
to ^in++++=to
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
a ^at++++=a
silver ^nn++++=silver
whistle ^nn++++=whistle.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
clear ^jj+atrb+++=clear
note ^nn++++=note
floated ^vbd+++xvbn+=floated
through ^rp++++=through
her ^pp3o+pp3+++=her
cottage ^npl+nom+++=cottage.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
another ^dt++++=another.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
dressed ^vbd+++xvbnx+=dressed
without ^in++++=without
lighting ^nn++++=lighting
a ^at++++=a
lamp ^nn++++=lamp.
. ^zz++++=EXTRAWORD
The ^ati++++=The
streets ^nns++++=streets
were ^vbd+bed+vrb++=were
empty ^jj+pred+++=empty.
. ^zz++++=EXTRAWORD
Frost ^np++++=Frost
shone ^vbd+++xvbn+=shone
on ^in++++=on
the ^ati++++=the
roofs ^nns++++=roofs.
. ^zz++++=EXTRAWORD
As ^ql++++=As
she ^pp3a+pp3+++=she
descended ^vbd+++xvbnx+=descended
the ^ati++++=the
cliff ^nn++++=cliff
path ^nn++++=path,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
that ^tht+vcmp+++=that
the ^ati++++=the
guards ^nns++++=guards
were ^vbd+bed+aux++=were
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
waited ^vbd+++xvbn+=waited
under ^in++++=under
the ^ati++++=the
stars ^nns++++=stars.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
its ^pp$+it+++=its
blue ^jj+atrb+++=blue
pane ^nn+++??+=pane
glowed ^vbd+++xvbn+=glowed
a ^at++++=a
warm ^jj+atrb+++=warm,
, ^zz++++=EXTRAWORD
flickering ^jj+atrb+++=flickering
light ^nn++++=light.
. ^zz++++=EXTRAWORD
The ^ati++++=The
whistle ^nn++++=whistle
sounded ^vbd+++xvbn+=sounded
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stopped ^vbd+++xvbn+=stopped
an ^at++++=an
arm ^nn++++=arm's
's ^$++++=EXTRAWORD
length ^nn++++=length
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
" ^zz++++="Tomas?"
tomas ^vbz+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
shadow ^nn++++=shadow
moved ^vbd+++xvbn+=moved
behind ^in+pl+++=behind
the ^ati++++=the
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara,"
mara ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
her ^pp$+pp3+++=her
brother ^nn++++=brother's
's ^$++++=EXTRAWORD
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
exactly ^rb++++=exactly
as ^ql++++=as
she ^pp3a+pp3+++=she
remembered ^vbd+vprv++xvbnx+=remembered:
: ^zz++++=EXTRAWORD
young ^jj++++=young,
, ^zz++++=EXTRAWORD
amused ^j+++xvbn+=amused,
, ^zz++++=EXTRAWORD
always ^rb++++=always
on ^in++++=on
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
laughter ^nn+nom+++=laughter.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
knees ^nns++++=knees
weakened ^vbd+++xvbn+=weakened.
. ^zz++++=EXTRAWORD
" ^zz++++="Tomas?"
tomas ^vbz+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
took ^vbd+++xvbn+=took
your ^pp$+pp2+++=your
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said
those ^dt+dem+++=those
words ^nns++++=words
a ^at++++=a
thousand ^cd++++=thousand
times ^nns++++=times
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
children ^nns++++=children.
. ^zz++++=EXTRAWORD
Whenever ^nn+nom+++=Whenever
she ^pp3a+pp3+++=she
found ^vbd+vprv++xvbnx+=found
him ^pp3o+pp3+++=him
hiding ^nvbg+++xvbg+=hiding
in ^in++++=in
the ^ati++++=the
boats ^nns++++=boats
or ^cc++++=or
waiting ^nvbg+++xvbg+=waiting
beyond ^in++++=beyond
the ^ati++++=the
hill ^nn++++=hill,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
greeted ^vbd+++xvbnx+=greeted
her ^pp$+pp3+++=her
with ^in++++=with
the ^ati++++=the
same ^ap++++=same
complaint ^nn++++=complaint.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
took ^vbd+++xvbn+=took
your ^pp$+pp2+++=your
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
reached ^vbd+++xvbn+=reached
for ^in++++=for
the ^ati++++=the
knob ^nn++++=knob,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
forced ^jj+++xvbn+=forced
her ^pp3o+pp3+++=her
hand ^nn++++=hand
down ^in+strn+++=down.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
dead ^jj++++=dead?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Probably."
probably ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
sounds ^vbz++++=sounds
like ^in++++=like
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
