By ^in++++=By
gripped ^vbd+++xvbnx+=gripped
his ^pp$+pp3+++=his
mug ^nn++++=mug
with ^in++++=with
both ^abx++++=both
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
were ^vbd+bed+vrb++=were
the ^ati++++=the
one ^cd1++++=one
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked
for ^in+ppvb+++=for."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
path ^nn++++=path
climbed ^vbd+++xvbn+=climbed
through ^in++++=through
wet ^jj+atrb+++=wet
grass ^nn++++=grass
toward ^in++++=toward
the ^ati++++=the
lighthouse ^nn++++=lighthouse.
. ^zz++++=EXTRAWORD
With ^in++++=With
every ^at++++=every
step ^nn++++=step,
, ^zz++++=EXTRAWORD
the ^ati++++=the
wind ^nn++++=wind
grew ^vbd+++xvbn+=grew
stronger ^jjr++++=stronger.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
passed ^vbd+++xvbn+=passed
the ^ati++++=the
old ^jj+atrb+++=old
signal ^nn++++=signal
house ^npl++++=house,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
roof ^nn++++=roof
caved ^vbd+++xvbn+=caved
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
concrete ^jj+atrb+++=concrete
foundation ^nn+nom+++=foundation
where ^wrb+who+++=where
the ^ati++++=the
fuel ^nn++++=fuel
shed ^vbd+++xvbn+=shed
had ^vb+hv+aux++=had
once ^cs+tm+++=once
stood ^vprf+++xvbn+=stood.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lighthouse ^nn++++=lighthouse
tower ^nn++++=tower
was ^vbd+bedz+aux++=was
built ^vpsv++agls+xvbnx+=built
of ^in++++=of
dark ^jj+atrb+++=dark
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
ringed ^jj++++=ringed
by ^in++++=by
rusted ^jj+atrb++xvbn+=rusted
iron ^nn++++=iron.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
glass ^nn++++=glass
lantern ^nn++++=lantern
room ^nn++++=room
caught ^vbd+++xvbn+=caught
the ^ati++++=the
weak ^jj+atrb+++=weak
afternoon ^nn++++=afternoon
light ^nn++++=light.
. ^zz++++=EXTRAWORD
No ^at++++=No
birds ^nns++++=birds
nested ^vbd+++xvbn+=nested
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
as ^ql++++=as
a ^at++++=a
child ^nn++++=child,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
that ^tht+vcmp+++=that
strange ^jj++++=strange.
. ^zz++++=EXTRAWORD
The ^ati++++=The
key ^nn++++=key
resisted ^vbd+++xvbn+=resisted
before ^in++++=before
turning ^xvbg+++xvbg+=turning.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
air ^nn++++=air
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
dust ^nn++++=dust,
, ^zz++++=EXTRAWORD
metal ^nn++++=metal,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cold ^jj++++=cold
salt ^jj++++=salt.
. ^zz++++=EXTRAWORD
A ^at++++=A
spiral ^nn++++=spiral
staircase ^nn++++=staircase
wound ^vbd+++xvbn+=wound
upward ^jjb++++=upward
around ^in++++=around
the ^ati++++=the
central ^jj+atrb+++=central
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
At ^in++++=At
its ^pp$+it+++=its
base ^nn++++=base
stood ^vbd+++xvbn+=stood
a ^at++++=a
wooden ^jj+atrb+++=wooden
desk ^nn++++=desk.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
desk ^nn++++=desk
were ^vbd+bed+vrb++=were
three ^cd++++=three
objects ^nns++++=objects:
: ^zz++++=EXTRAWORD
a ^at++++=a
box ^nn++++=box
of ^in++++=of
matches ^nns++++=matches,
, ^zz++++=EXTRAWORD
a ^at++++=a
sealed ^jj+atrb++xvbn+=sealed
envelope ^nn++++=envelope,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
lighthouse ^nn++++=lighthouse
logbook ^nn++++=logbook.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
opened ^vbd+++xvbn+=opened
the ^ati++++=the
envelope ^nn++++=envelope.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father's
's ^vbz+bez+aux++0=EXTRAWORD
writing ^xvbg+++xvbg+=writing
crawled ^vprf+++xvbn+=crawled
across ^in+pl+++=across
a ^at++++=a
single ^jj+atrb+++=single
sheet ^nn++++=sheet.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara,
, ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
reading ^vbg+++xvbgx+=reading
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
dead ^jj+pred+++=dead,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Elias ^np+++??+=Elias
has ^vbz+hvz+aux++=has
done ^vprf+++xvbnx+=done
as ^ql++++=as
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
a ^at++++=a
storm ^nn++++=storm
coming ^vwbg+++xvbg+=coming.
. ^zz++++=EXTRAWORD
Light ^jj++++=Light
the ^ati++++=the
lamp ^nn++++=lamp
before ^in++++=before
sunset ^nn++++=sunset.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
will ^md+prd+++=will
think ^vb+vprv+tht0++=think
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
cruelty ^nn++++=cruelty.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
light ^nn++++=light
must ^md+nec+++=must
be ^vb+be+aux++=be
kept ^vpsv++agls+xvbnx+=kept,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
only ^rb+down+++=only
you ^pp2+pp2+++=you
can ^md+pos+++=can
keep ^vb++++=keep
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
have ^vb+hv+aux++=have
told ^vprf++tht0+xvbnx+=told
you ^pp2+pp2+++=you
the ^ati++++=the
truth ^nn++++=truth
about ^in++++=about
your ^pp$+pp2+++=your
mother ^nn++++=mother.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
have ^vb+hv+aux++=have
told ^vprf+++xvbnx+=told
both ^abx++++=both
of ^in++++=of
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Forgive ^vb++++=Forgive
me ^pp1o+pp1+++=me
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
can ^md+pos+++=can.
. ^zz++++=EXTRAWORD
Father ^nn++++=Father
Mara ^np+++??+=Mara
read ^vbd+vprv++xvbn+=read
it ^pp3+it+++=it
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
crushed ^vbd+++xvbnx+=crushed
the ^ati++++=the
page ^nn++++=page
in ^in++++=in
her ^pp$+pp3+++=her
fist ^nn++++=fist.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lamp ^nn++++=lamp
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
electric ^nn++++=electric
before ^cs+sub+++=before
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
shut ^vpsv++agls+xvbnx+=shut
down ^rp++++=down.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
power ^nn++++=power
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
on ^in++++=on
a ^at++++=a
shelf ^nn++++=shelf
beside ^in+pl+++=beside
the ^ati++++=the
desk ^nn++++=desk
stood ^vbd+++xvbn+=stood
an ^at++++=an
old ^jj+atrb+++=old
kerosene ^nn+++??+=kerosene
lantern ^nn++++=lantern.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
took ^vbd+++xvbnx+=took
it ^pp3+it+++=it
and ^cc++++=and
climbed ^vbd+++xvbn+=climbed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stairs ^nns++++=stairs
seemed ^vbd+seem++xvbn+=seemed
steeper ^jjr++++=steeper
than ^in++++=than
they ^pp3a+pp3+++=they
had ^vb+hv+vrb++=had
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
sixteen ^cd++++=sixteen.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
footsteps ^nns++++=footsteps
echoed ^vwbn+++xvbn+=echoed
through ^in++++=through
the ^ati++++=the
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
At ^rb++++=At
each ^dt++++=each
landing ^nvbg+++xvbg+=landing,
, ^zz++++=EXTRAWORD
narrow ^jj+atrb+++=narrow
windows ^nns++++=windows
revealed ^vbd+vprv++xvbn+=revealed
the ^ati++++=the
island ^nn++++=island
below ^rb++++=below:
: ^zz++++=EXTRAWORD
small ^jj+atrb+++=small
houses ^nns++++=houses,
, ^zz++++=EXTRAWORD
black ^jj+atrb+++=black
fields ^nns++++=fields,
, ^zz++++=EXTRAWORD
the ^ati++++=the
silver ^nn++++=silver
thread ^nn++++=thread
of ^in++++=of
the ^ati++++=the
causeway ^nn++++=causeway
disappearing ^vwbg+seem++xvbg+=disappearing
beneath ^in+pl+++=beneath
the ^ati++++=the
returning ^nn++++=returning
tide ^vb++++=tide.
. ^zz++++=EXTRAWORD
Halfway ^rb++++=Halfway
up ^rp++++=up,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
found ^vbd+vprv++xvbnx+=found
another ^dt++++=another
door ^nn++++=door.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
opened ^vbd+++xvbn+=opened
into ^in++++=into
the ^ati++++=the
keeper ^nn++++=keeper's
's ^$++++=EXTRAWORD
room ^nn++++=room.
. ^zz++++=EXTRAWORD
A ^at++++=A
narrow ^jj+atrb+++=narrow
bed ^nn++++=bed
stood ^vbd+++xvbn+=stood
against ^in++++=against
one ^cd1++++=one
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Shelves ^nns++++=Shelves
were ^vbd+bed+aux++=were
crowded ^vpsv++agls+xvbnx+=crowded
with ^in++++=with
tools ^nns++++=tools
and ^cc++++=and
spare ^jj+atrb+++=spare
lenses ^nns++++=lenses.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father
had ^vbd+hvd+aux++=had
lived ^vprf+++xvbnx+=lived
here ^rn+pl+++=here
recently ^rb+tm+++=recently;
; ^zz++++=EXTRAWORD
a ^at++++=a
folded ^jj+atrb++xvbn+=folded
blanket ^nn++++=blanket
bore ^vbd+++xvbn+=bore
the ^ati++++=the
shape ^nn++++=shape
of ^in++++=of
his ^pp$+pp3+++=his
body ^nn++++=body,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
open ^jj+atrb+++=open
tin ^nn++++=tin
of ^in++++=of
tobacco ^nn++++=tobacco
sat ^vbd+++xvbn+=sat
on ^in++++=on
the ^ati++++=the
sill ^nn++++=sill.
. ^zz++++=EXTRAWORD
Above ^in+pl+++=Above
the ^ati++++=the
bed ^nn++++=bed
hung ^vbd+++xvbn+=hung
dozens ^cds++++=dozens
of ^in++++=of
photographs ^nns++++=photographs.
. ^zz++++=EXTRAWORD
All ^abn++++=All
were ^vbd+bed+vrb++=were
of ^in++++=of
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
lifted ^vbd+++xvbn+=lifted
her ^pp3o+pp3+++=her
lantern ^nn++++=lantern.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
they ^pp3a+pp3+++=they
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
show ^vbi+vprv+++=show
only ^ap+down+++=only
storms ^nns++++=storms:
: ^zz++++=EXTRAWORD
white ^jj+atrb+++=white
water ^nn++++=water,
, ^zz++++=EXTRAWORD
dark ^jj+atrb+++=dark
horizons ^nns++++=horizons,
, ^zz++++=EXTRAWORD
waves ^nns++++=waves
breaking ^vwbg+++xvbg+=breaking
against ^in++++=against
the ^ati++++=the
cliffs ^nns++++=cliffs.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
noticed ^vbd+vprv++xvbnx+=noticed
figures ^nns++++=figures
in ^in++++=in
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
standing ^vwbg+++xvbg+=standing
on ^in++++=on
the ^ati++++=the
surface ^nn++++=surface
of ^in++++=of
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
A ^at++++=A
child ^nn++++=child's
's ^$++++=EXTRAWORD
face ^nn++++=face
beneath ^in+pl+++=beneath
a ^at++++=a
wave ^nn++++=wave.
. ^zz++++=EXTRAWORD
A ^at++++=A
rowboat ^nn+++??+=rowboat
floating ^vwbg+++xvbg+=floating
upside ^nn++++=upside
down ^in+strn+++=down,
, ^zz++++=EXTRAWORD
with ^in++++=with
hands ^nns++++=hands
gripping ^vwbg+++xvbg+=gripping
its ^pp$+it+++=its
rim ^nn++++=rim
from ^in++++=from
below ^in+strn+++=below.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
newest ^jjt+atrb+++=newest
photograph ^nn++++=photograph,
, ^zz++++=EXTRAWORD
taken ^xvbn+++xvbn+=taken
from ^in++++=from
the ^ati++++=the
lighthouse ^nn++++=lighthouse,
, ^zz++++=EXTRAWORD
a ^at++++=a
woman ^nn++++=woman
stood ^vbd+++xvbn+=stood
on ^in++++=on
the ^ati++++=the
western ^jj+atrb+++=western
reef ^nn++++=reef.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
breath ^nn++++=breath
caught ^vbd+++xvbn+=caught.
. ^zz++++=EXTRAWORD
The ^ati++++=The
image ^nn++++=image
was ^vbd+bedz+aux++=was
blurred ^vpsv++agls+xvbnx+=blurred,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
knew ^vbd+vprv++xvbnx+=knew
the ^ati++++=the
angle ^nn++++=angle
of ^in++++=of
those ^dt+dem+++=those
shoulders ^nns+nom+++=shoulders,
, ^zz++++=EXTRAWORD
the ^ati++++=the
dark ^jj+atrb+++=dark
hair ^nn++++=hair
lifting ^vwbg+++xvbg+=lifting
in ^in++++=in
the ^ati++++=the
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
whispered ^vbd+++xvbn+=whispered.
. ^zz++++=EXTRAWORD
The ^ati++++=The
photograph ^nn++++=photograph
slipped ^vbd+++xvbn+=slipped
from ^in++++=from
her ^pp$+pp3+++=her
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
A ^at++++=A
sound ^nn++++=sound
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
the ^ati++++=the
staircase ^nn++++=staircase
above ^jjb++++=above.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
soft ^jj+atrb+++=soft
footstep ^nn++++=footstep.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
another ^dt++++=another.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
turned ^vbd+++xvbn+=turned
toward ^in++++=toward
the ^ati++++=the
open ^jj+atrb+++=open
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="Elias?"
elias ^vbz+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
No ^at++++=No
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
carried ^vbd+++xvbnx+=carried
the ^ati++++=the
lantern ^nn++++=lantern
into ^in++++=into
the ^ati++++=the
stairwell ^nn+++??+=stairwell.
. ^zz++++=EXTRAWORD
Darkness ^nns+nom+++=Darkness
spiraled ^vbd+++xvbn+=spiraled
overhead ^jjb++++=overhead.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
wet ^jj++++=wet
struck ^vprf+++xvbn+=struck
the ^ati++++=the
top ^jjb+atrb+++=top
step ^nn++++=step.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
next ^ap++++=next.
. ^zz++++=EXTRAWORD
Drops ^nns++++=Drops
of ^in++++=of
seawater ^jjr++++=seawater,
, ^zz++++=EXTRAWORD
descending ^vbg+++xvbg+=descending
from ^in++++=from
the ^ati++++=the
lantern ^nn++++=lantern
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
nearly ^rb+down+++=nearly
ran ^vbd+++xvbn+=ran.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
forced ^vbd+++xvbnx+=forced
herself ^ppl+pp3+++=herself
upward ^jjb++++=upward,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
hand ^nn++++=hand
on ^in++++=on
the ^ati++++=the
rail ^nn++++=rail,
, ^zz++++=EXTRAWORD
the ^ati++++=the
other ^ap++++=other
holding ^jj+++xvbg+=holding
the ^ati++++=the
light ^nn++++=light
before ^in++++=before
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
The ^ati++++=The
drops ^nn++++=drops
continued ^vbd+++xvbn+=continued,
, ^zz++++=EXTRAWORD
marking ^nvbg+++xvbg+=marking
a ^at++++=a
trail ^nn++++=trail
down ^in++++=down
the ^ati++++=the
stairs ^nns++++=stairs.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
final ^jj+atrb+++=final
landing ^nvbg+++xvbg+=landing,
, ^zz++++=EXTRAWORD
the ^ati++++=the
trapdoor ^nn++++=trapdoor
to ^in++++=to
the ^ati++++=the
lantern ^nn++++=lantern
room ^nn++++=room
stood ^vbd+++xvbn+=stood
open ^jj++++=open.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
climbed ^vbd+++xvbn+=climbed
through ^in+strn+++=through.
. ^zz++++=EXTRAWORD
The ^ati++++=The
great ^jj+atrb+++=great
Fresnel ^np+++??+=Fresnel
lens ^nn++++=lens
filled ^vbd+++xvbn+=filled
the ^ati++++=the
circular ^jj+atrb+++=circular
chamber ^nn++++=chamber,
, ^zz++++=EXTRAWORD
tall ^jj++++=tall
as ^in++++=as
a ^at++++=a
person ^nn++++=person
and ^cc++++=and
faceted ^vpsv++agls+xvbn+=faceted
like ^in++++=like
a ^at++++=a
diamond ^nn++++=diamond.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father
had ^vbd+hvd+aux++=had
restored ^vprf+++xvbnx+=restored
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Brass ^nn++++=Brass
shone ^vbd+++xvbn+=shone
beneath ^in+pl+++=beneath
a ^at++++=a
thin ^jj+atrb+++=thin
coat ^nn++++=coat
of ^in++++=of
dust ^nn++++=dust.
. ^zz++++=EXTRAWORD
At ^in++++=At
its ^pp$+it+++=its
center ^jjr++++=center
stood ^vbd+++xvbn+=stood
an ^at++++=an
oil ^nn++++=oil
burner ^nn++++=burner
connected ^vbd+++xvbn+=connected
to ^in++++=to
a ^at++++=a
newly ^rb++++=newly
filled ^vbd+++xvbn+=filled
reservoir ^nn++++=reservoir.
. ^zz++++=EXTRAWORD
Beside ^in+pl+++=Beside
the ^ati++++=the
lens ^nn++++=lens
was ^vbd+bedz+vrb++=was
a ^at++++=a
woman ^nn++++=woman
in ^in++++=in
a ^at++++=a
yellow ^jj+atrb+++=yellow
raincoat ^nn++++=raincoat.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
faced ^vbd+++xvbnx+=faced
the ^ati++++=the
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
out ^rp+pl+++=out
to ^in++++=to
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
could ^md+pos+++=could
not ^xnot++not++=not
move ^vb++++=move.
. ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
face ^nn++++=face
was ^vbd+bedz+vrb++=was
pale ^nn++++=pale
and ^cc++++=and
swollen ^jj++++=swollen.
. ^zz++++=EXTRAWORD
Strands ^nns++++=Strands
of ^in++++=of
black ^jj+atrb+++=black
hair ^nn++++=hair
clung ^vbd+++xvbn+=clung
to ^in++++=to
her ^pp$+pp3+++=her
cheeks ^nns++++=cheeks.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
eye ^nn++++=eye
was ^vbd+bedz+vrb++=was
cloudy ^jj+pred+++=cloudy,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
other ^ap++++=other
was ^vbd+bedz+vrb++=was
green ^nn++++=green
and ^cc++++=and
clear ^jj++++=clear.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara,"
mara ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
lantern ^nn++++=lantern
fell ^vbd+++xvbn+=fell
from ^in++++=from
her ^pp$+pp3+++=her
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
The ^ati++++=The
flame ^nn++++=flame
went ^vbd+++xvbn+=went
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
dim ^jj+atrb+++=dim
chamber ^nn++++=chamber,
, ^zz++++=EXTRAWORD
the ^ati++++=the
dead ^jj+atrb+++=dead
woman ^nn++++=woman
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
came ^vbd+++xvbn+=came
home ^nr++++=home."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stumbled ^vbd+++xvbn+=stumbled
against ^in++++=against
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
not ^xnot++not++=not
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
waited ^vbd+++xvbnx+=waited."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
not ^xnot++not++=not
my ^pp$+pp1+++=my
mother ^nn++++=mother."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
expression ^nn++++=expression
changed ^vbd+++xvbn+=changed,
, ^zz++++=EXTRAWORD
becoming ^vbg+++xvbg+=becoming
tender ^jj++++=tender
in ^in++++=in
a ^at++++=a
way ^nn++++=way
that ^tht+rel+subj++=that
hurt ^vbd+++xvbn+=hurt
more ^rbr++++=more
than ^in++++=than
terror ^nn++++=terror.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
six ^cd++++=six,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
hid ^vbd+++xvbn+=hid
a ^at++++=a
dead ^jj+atrb+++=dead
starling ^nn+nom+++=starling
in ^in++++=in
your ^pp$+pp2+++=your
pillowcase ^nn+++??+=pillowcase
because ^cs+cos+++=because
you ^pp2+pp2+++=you
thought ^vbd+++xvbn+=thought
warmth ^nn++++=warmth
would ^md+prd+++=would
wake ^vb++++=wake
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
nine ^cd++++=nine,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
broke ^vbd+++xvbn+=broke
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
arm ^vb++++=arm
by ^in++++=by
daring ^xvbg+++xvbg+=daring
him ^pp3o+pp3+++=him
to ^to++++=to
jump ^vbi++++=jump
from ^in++++=from
the ^ati++++=the
chapel ^nn++++=chapel
roof ^nn++++=roof.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
twelve ^cd++++=twelve,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
asked ^vbd+vsua++xvbn+=asked
me ^pp1o+pp1+++=me
whether ^cs+who+++=whether
the ^ati++++=the
sea ^nn++++=sea
had ^vb+hv+vrb++=had
a ^at++++=a
bottom ^nn++++=bottom.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub+tht0+xvbnx+=told
you ^pp2+pp2+++=you
everything ^pn++++=everything
has ^vbz+hvz+vrb++=has
a ^at++++=a
bottom ^nn++++=bottom."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Stop."
stop ^vb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
wrong ^jj+pred+++=wrong."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
wind ^nn++++=wind
struck ^vbd+++xvbn+=struck
the ^ati++++=the
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
Glass ^nn++++=Glass
trembled ^vbd+++xvbn+=trembled
in ^in++++=in
its ^pp$+it+++=its
frame ^nn++++=frame.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
hands ^nns++++=hands
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
shake ^vbi++++=shake.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
stepped ^vbd+++xvbn+=stepped
closer ^rbr++++=closer.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
pooled ^vbd+++xvbn+=pooled
around ^rp++++=around
her ^pp3o+pp3+++=her
bare ^jj+atrb+++=bare
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
