On ^in++++=On
with ^in++++=with
soft ^jj+atrb+++=soft,
, ^zz++++=EXTRAWORD
reluctant ^jj+atrb+++=reluctant
sighs ^nns++++=sighs.
. ^zz++++=EXTRAWORD
All ^abn++++=All
around ^rp++++=around
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
the ^ati++++=the
old ^jj+atrb+++=old
village ^nn+nom+++=village
emerged ^vbd+++xvbn+=emerged
from ^in++++=from
the ^ati++++=the
dying ^jj+atrb++xvbg+=dying
reservoir ^nn++++=reservoir:
: ^zz++++=EXTRAWORD
walls ^nns++++=walls,
, ^zz++++=EXTRAWORD
gateposts ^nns+++??+=gateposts,
, ^zz++++=EXTRAWORD
rusted ^jj+atrb++xvbn+=rusted
fences ^nns++++=fences.
. ^zz++++=EXTRAWORD
On ^in++++=On
one ^cd1++++=one
ruined ^vbd+++xvbn+=ruined
house ^npl++++=house,
, ^zz++++=EXTRAWORD
a ^at++++=a
blue ^jj++++=blue-painted
- ^zz++++=EXTRAWORD
painted ^vprf+++xvbn+=EXTRAWORD
shutter ^nn++++=shutter
still ^rb++++=still
hung ^vbd+++xvbn+=hung
from ^in++++=from
a ^at++++=a
single ^jj+atrb+++=single
hinge ^nn++++=hinge.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
village ^nn+nom+++=village
square ^nn++++=square,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
found ^vbd+vprv++xvbnx+=found
Tomas ^np++++=Tomas's
's ^$++++=EXTRAWORD
scarf ^nn++++=scarf
snagged ^vbd+++xvbn+=snagged
on ^in++++=on
a ^at++++=a
thornbush ^nn+++??+=thornbush.
. ^zz++++=EXTRAWORD
" ^zz++++="Tomas!"
tomas ^nns+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
voice ^nn++++=voice
traveled ^vbd+++xvbn+=traveled
strangely ^rb+cnj+++=strangely,
, ^zz++++=EXTRAWORD
returning ^vbg+++xvbg+=returning
from ^in++++=from
the ^ati++++=the
hills ^nns++++=hills
in ^in++++=in
fragments ^nns+nom+++=fragments.
. ^zz++++=EXTRAWORD
The ^ati++++=The
eastern ^jj+atrb+++=eastern
church ^npl++++=church
stood ^vbd+++xvbn+=stood
at ^rb++++=at
the ^ati++++=the
far ^rb+pl+++=far
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
square ^nn++++=square.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
tower ^nn++++=tower
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
its ^pp$+it+++=its
roof ^nn++++=roof,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
its ^pp$+it+++=its
walls ^nns++++=walls
remained ^vbd+++xvbn+=remained
intact ^jj++++=intact.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
streamed ^vbd+++xvbn+=streamed
from ^in++++=from
the ^ati++++=the
arched ^jj+atrb++xvbn+=arched
doorway ^nn++++=doorway.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
saw ^vbd+vprv++xvbn+=saw
fresh ^jj+atrb+++=fresh
footprints ^nns++++=footprints
leading ^vwbg+++xvbg+=leading
inside ^jjb++++=inside.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
lit ^vbd+++xvbnx+=lit
the ^ati++++=the
lantern ^nn++++=lantern.
. ^zz++++=EXTRAWORD
The ^ati++++=The
church ^npl++++=church
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
river ^nn++++=river
weeds ^nns++++=weeds,
, ^zz++++=EXTRAWORD
wet ^jj+atrb+++=wet
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
something ^pn++++=something
sweet ^jj++++=sweet,
, ^zz++++=EXTRAWORD
like ^in++++=like
apples ^nns++++=apples
left ^vbd+++xvbn+=left
in ^in++++=in
a ^at++++=a
cellar ^nn++++=cellar.
. ^zz++++=EXTRAWORD
Small ^jj+atrb+++=Small
fish ^nn++++=fish
flickered ^vbd+++xvbn+=flickered
across ^in+pl+++=across
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
The ^ati++++=The
pews ^nns++++=pews
had ^vbd+hvd+aux++=had
floated ^vprf+++xvbnx+=floated
to ^in++++=to
the ^ati++++=the
ceiling ^nn+nom+++=ceiling
and ^cc++++=and
become ^vb++++=become
lodged ^vbd+++xvbn+=lodged
among ^in++++=among
the ^ati++++=the
rafters ^nns+nom+++=rafters.
. ^zz++++=EXTRAWORD
Names ^nns++++=Names
carved ^vbd+++xvbn+=carved
into ^in++++=into
their ^pp$+pp3+++=their
wood ^npl++++=wood
hung ^vbd+++xvbn+=hung
upside ^nn++++=upside
down ^rp++++=down
above ^jjb++++=above
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Tomas?"
tomas ^vbz+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
light ^nn++++=light
appeared ^vbd+seem++xvbn+=appeared
near ^in+pl+++=near
the ^ati++++=the
altar ^nn++++=altar.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
brother ^npt++++=brother
stood ^vbd+++xvbn+=stood
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
a ^at++++=a
bronze ^jj+atrb+++=bronze
bell ^nn++++=bell
half ^abn++++=half
buried ^jj+++xvbn+=buried
in ^in++++=in
silt ^nn++++=silt.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
much ^ap++++=much
smaller ^jjr++++=smaller
than ^in++++=than
the ^ati++++=the
bells ^nns++++=bells
in ^in++++=in
the ^ati++++=the
tower ^nn++++=tower,
, ^zz++++=EXTRAWORD
no ^at++++=no
larger ^nn++++=larger
than ^in++++=than
a ^at++++=a
cooking ^xvbg+++xvbg+=cooking
pot ^vb++++=pot.
. ^zz++++=EXTRAWORD
Green ^nn++++=Green
metal ^nn++++=metal
showed ^vbd+vprv++xvbn+=showed
beneath ^in+pl+++=beneath
the ^ati++++=the
slime ^nn++++=slime.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
promised ^vbd+++xvbn+=promised,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
left ^vbd+++xvbn+=left
a ^at++++=a
note ^nn++++=note
as ^cs+sub+++=as
if ^cs+cnd+++=if
that ^cs+sub+++=that
made ^vprf+++xvbn+=made
it ^pp3+it+++=it
sensible ^jj++++=sensible."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
could ^md+pos+++=could
have ^vb+hv+aux++=have
drowned ^vprf+++xvbnx+=drowned."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
water ^nn++++=water
deeper ^jjr++++=deeper
than ^in++++=than
my ^pp$+pp1+++=my
knees ^nns++++=knees."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
could ^md+pos+++=could
have ^vb+hv+aux++=have
drowned ^vprf+++xvbnx+=drowned
in ^in++++=in
mud ^nn++++=mud."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
lifted ^vbd+++xvbnx+=lifted
the ^ati++++=the
lantern ^nn++++=lantern
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
should ^md+nec+++=should
see ^vb+vprv+tht0++=see
this ^dt+pdem+++=this."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
see ^vb+vprv+++=see
a ^at++++=a
bell ^nn++++=bell."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
writing ^vbg+++xvbgx+=writing
on ^in++++=on
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Together ^nn+nom+++=Together
they ^pp3a+pp3+++=they
scraped ^vbd+++xvbnx+=scraped
away ^rp+pl+++=away
the ^ati++++=the
mud ^nn++++=mud.
. ^zz++++=EXTRAWORD
Letters ^nns+nom+++=Letters
encircled ^vbd+++xvbn+=encircled
the ^ati++++=the
bronze ^nn++++=bronze,
, ^zz++++=EXTRAWORD
sharply ^rb++++=sharply
cut ^vbd+++xvbn+=cut
despite ^in++++=despite
the ^ati++++=the
passing ^jj+atrb++xvbg+=passing
years ^nns++++=years.
. ^zz++++=EXTRAWORD
For ^in++++=FOR
What ^wdt+who+whq++=WHAT
Is ^vbz+bez+aux++=IS
Lost ^vpsv++agls+xvbnx+=LOST
But ^cc++++=BUT
Not ^xnot++not++=NOT
Gone ^vbd+++xvbn+=GONE.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
the ^ati++++=the
inscription ^nn+nom+++=inscription
was ^vbd+bedz+vrb++=was
a ^at++++=a
row ^nn++++=row
of ^in++++=of
small ^jj+atrb+++=small
symbols ^nns++++=symbols:
: ^zz++++=EXTRAWORD
a ^at++++=a
rose ^nn+++xvbn+=rose,
, ^zz++++=EXTRAWORD
a ^at++++=a
flame ^nn++++=flame,
, ^zz++++=EXTRAWORD
a ^at++++=a
crown ^nn++++=crown,
, ^zz++++=EXTRAWORD
a ^at++++=a
fish ^nn++++=fish,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
open ^jj+atrb+++=open
eye ^nn++++=eye.
. ^zz++++=EXTRAWORD
" ^zz++++="Our
our ^pp$+pp1+++=EXTRAWORD
father ^nn++++=father
drew ^vbd+++xvbn+=drew
these ^dt+pdem+++=these,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
his ^pp$+pp3+++=his
last ^jj+atrb+++=last
notebook ^nn++++=notebook,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
continued ^vbd+++xvbnx+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
found ^vbd+vprv+tht0+xvbnx+=found
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
attic ^nn++++=attic.
. ^zz++++=EXTRAWORD
The ^ati++++=The
same ^ap++++=same
symbols ^nns++++=symbols,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
same ^ap++++=same
order ^nn++++=order."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
went ^vbd+++xvbn+=went
through ^in++++=through
his ^pp$+pp3+++=his
things ^nns++++=things?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They're
they ^pp3a+pp3+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
our ^pp$+pp1+++=our
things ^nns++++=things
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said
more ^rbr++++=more
sharply ^rb++++=sharply
than ^cs+sub+++=than
she ^pp3a+pp3+++=she
intended ^vbd+vsua++xvbnx+=intended.
. ^zz++++=EXTRAWORD
" ^zz++++="They're
they ^pp3a+pp3+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
his ^pp$+pp3+++=his."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np++++=Tomas's
's ^$++++=EXTRAWORD
expression ^nn++++=expression
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
dead ^jj++++=dead
for ^in++++=for
eleven ^cd++++=eleven
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
church ^npl++++=church
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
tighten ^vbi++++=tighten
around ^rp++++=around
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
turned ^vbd+++xvbn+=turned
back ^rb+phrv+++=back
to ^in++++=to
the ^ati++++=the
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
A ^at++++=A
short ^jj+atrb+++=short
iron ^nn++++=iron
hammer ^nn++++=hammer
hung ^vbd+++xvbn+=hung
beside ^in+pl+++=beside
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Though ^cs+sub+++=Though
everything ^pn++++=everything
else ^rb+cnj+++=else
was ^vbd+bedz+vrb++=was
slick ^jj+pred+++=slick
with ^in++++=with
mud ^nn++++=mud,
, ^zz++++=EXTRAWORD
the ^ati++++=the
hammer ^nn++++=hammer
was ^vbd+bedz+vrb++=was
clean ^jj+pred+++=clean.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
touch ^vb++++=touch
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
had ^vb+hv+aux++=had
already ^rb++splt++=already
reached ^vprf+++xvbnx+=reached
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
The ^ati++++=The
instant ^nn+nom+++=instant
his ^pp$+pp3+++=his
fingers ^nns+nom+++=fingers
closed ^vbd+++xvbn+=closed
around ^rp++++=around
the ^ati++++=the
handle ^nn++++=handle,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
made ^vbd+++xvbn+=made
no ^at++++=no
sound ^nn++++=sound.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead,
, ^zz++++=EXTRAWORD
the ^ati++++=the
church ^npl++++=church
vanished ^vbd+++xvbn+=vanished.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stood ^vbd+++xvbn+=stood
in ^in++++=in
a ^at++++=a
sunlit ^jj+atrb+++=sunlit
square ^npl++++=square
surrounded ^vwbn+++xvbn+=surrounded
by ^in++++=by
voices ^nns++++=voices.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
village ^nn+nom+++=village
was ^vbd+bedz+vrb++=was
alive ^jj+pred+++=alive.
. ^zz++++=EXTRAWORD
Smoke ^nn++++=Smoke
rose ^vbd+++xvbn+=rose
from ^in++++=from
chimneys ^nns++++=chimneys.
. ^zz++++=EXTRAWORD
Market ^nn++++=Market
awnings ^nns+++??+=awnings
fluttered ^vbd+++xvbn+=fluttered.
. ^zz++++=EXTRAWORD
The ^ati++++=The
orchard ^nn++++=orchard
beyond ^in++++=beyond
the ^ati++++=the
houses ^nns++++=houses
was ^vbd+bedz+vrb++=was
white ^jj+pred+++=white
with ^in++++=with
blossom ^nn++++=blossom.
. ^zz++++=EXTRAWORD
People ^nns++++=People
passed ^vbd+++xvbn+=passed
through ^in++++=through
Mara ^np+++??+=Mara
as ^cs+sub+++=as
though ^cs+sub+++=though
she ^pp3a+pp3+++=she
were ^vbd+bed+aux++=were
made ^vpsv++agls+xvbnx+=made
of ^in++++=of
mist ^nn++++=mist.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
saw ^vbd+vprv+tht0+xvbnx+=saw
her ^pp$+pp3+++=her
grandmother ^nn+nom+++=grandmother
as ^in++++=as
a ^at++++=a
young ^jj+atrb+++=young
woman ^nn++++=woman
carrying ^vwbg+++xvbg+=carrying
a ^at++++=a
basket ^nn++++=basket
of ^in++++=of
pears ^nns+++??+=pears.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
saw ^vbd+vprv++xvbnx+=saw
Mayor ^npt++++=Mayor
Quill ^np++++=Quill's
's ^$++++=EXTRAWORD
grandfather ^nn+nom+++=grandfather
arguing ^vwbg+vpub++xvbg+=arguing
over ^in++++=over
the ^ati++++=the
price ^nn++++=price
of ^in++++=of
a ^at++++=a
goose ^nn++++=goose.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
saw ^vbd+vprv++xvbnx+=saw
children ^nns++++=children
running ^vwbg+++xvbg+=running
beside ^in+pl+++=beside
the ^ati++++=the
fountain ^nn++++=fountain.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
her ^pp3o+pp3+++=her
father ^npt++++=father.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
fourteen ^cd++++=fourteen
or ^cc++++=or
fifteen ^cd++++=fifteen,
, ^zz++++=EXTRAWORD
thin ^jj++++=thin
and ^cc+phrs+++=and
dark ^jj++++=dark-haired,
- ^zz++++=EXTRAWORD
haired ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sitting ^vbg+++xvbg+=sitting
on ^in++++=on
the ^ati++++=the
church ^nn++++=church
steps ^nns++++=steps
with ^in++++=with
a ^at++++=a
wooden ^jj+atrb+++=wooden
box ^nn++++=box
on ^in++++=on
his ^pp$+pp3+++=his
knees ^nns++++=knees.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
box ^nn++++=box
to ^to++++=to
reveal ^vbi+vprv+++=reveal
gears ^nns++++=gears,
, ^zz++++=EXTRAWORD
wires ^nns++++=wires,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
five ^cd++++=five
tiny ^jj+atrb+++=tiny
bells ^nns++++=bells.
. ^zz++++=EXTRAWORD
A ^at++++=A
girl ^nn++++=girl
sat ^vbd+++xvbn+=sat
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
recognized ^vwbn+++xvbn+=recognized
her ^pp3o+pp3+++=her
mother ^npt++++=mother,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
never ^rb++splt++=never
seen ^vprf++tht0+xvbnx+=seen
her ^pp$+pp3+++=her
look ^vb++++=look
so ^ql+emph+++=so
young ^jj++++=young
or ^cc++++=or
laugh ^nn++++=laugh
so ^ql++++=so
freely ^rb++++=freely.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
will ^md+prd+++=will
remember ^nn+nom+++=remember
for ^in++++=for
us ^pp1o+pp1+++=us,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
boy ^nn++++=boy
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Machines
machines ^nns++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
remember ^nn+nom+++=remember,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
girl ^nn++++=girl
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
one ^cd1++++=one
will ^md+prd+++=will."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
even ^rb++++=even
make ^vb++++=make
a ^at++++=a
clock ^nn++++=clock
run ^vbd+++xvbn+=run
on ^in++++=on
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Time
time ^nn++++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
easiest ^jjt+atrb+++=easiest
part ^nn++++=part.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
only ^rb+down+++=only
goes ^vbz++++=goes
one ^cd1++++=one
way ^nn++++=way."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
vision ^nn++++=vision
rippled ^vbd+++xvbn+=rippled.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
rain ^nn++++=rain
fell ^vbd+++xvbn+=fell
over ^in++++=over
the ^ati++++=the
village ^nn+nom+++=village.
. ^zz++++=EXTRAWORD
Engineers ^nns+nom+++=Engineers
shouted ^vbd+vpub++xvbn+=shouted
near ^in+pl+++=near
the ^ati++++=the
river ^nn++++=river.
. ^zz++++=EXTRAWORD
Families ^nns++++=Families
loaded ^vbd+++xvbn+=loaded
wagons ^nns++++=wagons.
. ^zz++++=EXTRAWORD
Church ^npl++++=Church
bells ^nns++++=bells
rang ^vbd+++xvbn+=rang
while ^cs+sub+++=while
water ^nn++++=water
rushed ^vbd+++xvbn+=rushed
through ^rb+phrv+++=through
the ^ati++++=the
lower ^jjr+atrb+++=lower
streets ^nns++++=streets.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
father ^nn++++=father,
, ^zz++++=EXTRAWORD
older ^jjr++++=older
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
inside ^jjb++++=inside
the ^ati++++=the
eastern ^jj+atrb+++=eastern
church ^nn++++=church.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
fastened ^vbd+++xvbnx+=fastened
a ^at++++=a
complicated ^jj+atrb++xvbn+=complicated
device ^nn++++=device
beneath ^in+pl+++=beneath
the ^ati++++=the
small ^jj+atrb+++=small
bronze ^jj+atrb+++=bronze
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
Five ^cd++++=Five
metal ^nn++++=metal
keys ^nns++++=keys,
, ^zz++++=EXTRAWORD
each ^dt++++=each
engraved ^jj+++xvbn+=engraved
with ^in++++=with
a ^at++++=a
symbol ^nn++++=symbol,
, ^zz++++=EXTRAWORD
slid ^j+++xvbn+=slid
into ^in++++=into
five ^cd++++=five
locks ^nns++++=locks.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
stood ^vbd+++xvbn+=stood
in ^in++++=in
the ^ati++++=the
doorway ^nn++++=doorway.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
you ^pp2+pp2+++=you
destroyed ^vbd+++xvbn+=destroyed
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
could ^md+pos+++=couldn't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
valley ^nn++++=valley
must ^md+nec+++=must
be ^vb+be+aux++=be
allowed ^vb++pmd"+xvbnx+=allowed
to ^to+vcmp+pmd++=to
disappear ^vb+seem+++=disappear."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
people ^nns++++=people
cannot ^md+pos+not++=cannot
live ^vb++++=live
if ^cs+cnd+++=if
every ^at++++=every
lost ^jj+atrb++xvbn+=lost
thing ^nn++++=thing
keeps ^vbz++++=keeps
calling ^nvbg+++xvbg+=calling
them ^pp3o+pp3+++=them
back ^jjb++++=back."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
toward ^in++++=toward
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
what ^wdt+who+++=what
if ^cs+cnd+++=if
forgetting ^vbg+vprv++xvbg+=forgetting
is ^vbz+bez+vrb++=is
worse ^jjr+pred+++=worse?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
water ^nn++++=water
reached ^vbd+++xvbn+=reached
the ^ati++++=the
altar ^nn++++=altar.
. ^zz++++=EXTRAWORD
The ^ati++++=The
vision ^nn++++=vision
broke ^vbd+++xvbn+=broke.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
found ^vbd+vprv+tht0+xvbn+=found
herself ^ppl+pp3+++=herself
on ^rp++++=on
her ^pp3o+pp3+++=her
knees ^nns++++=knees
in ^in++++=in
the ^ati++++=the
ruined ^jj+++xvbn+=ruined
church ^npl++++=church.
. ^zz++++=EXTRAWORD
Beside ^in+pl+++=Beside
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
gasped ^vbd+++xvbn+=gasped.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
saw ^vbd+vprv++xvbn+=saw
them ^pp3o+pp3+++=them?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
nodded ^vbd+++xvbnx+=nodded.
. ^zz++++=EXTRAWORD
A ^at++++=A
clicking ^jj+atrb+++=clicking
noise ^nn++++=noise
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
beneath ^in+pl+++=beneath
the ^ati++++=the
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
The ^ati++++=The
silt ^nn++++=silt
shifted ^vbd+++xvbn+=shifted,
, ^zz++++=EXTRAWORD
revealing ^vbg+nom++xvbg+=revealing
a ^at++++=a
brass ^nn++++=brass
box ^nn++++=box
fixed ^vbd+++xvbn+=fixed
into ^in++++=into
the ^ati++++=the
stone ^nn++++=stone
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
lid ^nn++++=lid
stood ^vbd+++xvbn+=stood
open ^jj++++=open.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside
were ^vbd+bed+vrb++=were
