Every ^at++++=Every
. ^zz++++=EXTRAWORD
The ^ati++++=The
handwriting ^nn++++=handwriting
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
her ^pp$+pp3+++=her
grandfather ^nn+nom+++=grandfather.
. ^zz++++=EXTRAWORD
The ^ati++++=The
machine ^nn++++=machine
does ^vbz+doz+aux++=does
not ^xnot++not++=not
make ^vb++++=make
weather ^nn++++=weather,
, ^zz++++=EXTRAWORD
the ^ati++++=the
first ^od++++=first
page ^nn++++=page
read ^vbd+vprv++xvbn+=read.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
keeps ^vbz++++=keeps
weather ^nn++++=weather
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
sat ^vbd+++xvbn+=sat
very ^ql+amp+++=very
still ^rb++++=still.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
turned ^vbd+++xvbnx+=turned
the ^ati++++=the
page ^nn++++=page.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
grandfather ^nn+nom+++=grandfather
described ^vbd+++xvbn+=described
a ^at++++=a
sky ^nn++++=sky
that ^tht+rel+subj++=that
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
been ^vprf+ben+vrb+xvbnx+=been
wild ^jj++++=wild.
. ^zz++++=EXTRAWORD
Storms ^nns++++=Storms
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
land ^nn++++=land
without ^in++++=without
permission ^nn++++=permission.
. ^zz++++=EXTRAWORD
Summers ^nns+nom+++=Summers
grew ^vbd+++xvbn+=grew
hot ^jj++++=hot,
, ^zz++++=EXTRAWORD
winters ^nns+nom+++=winters
came ^vbd+++xvbn+=came
early ^jj++++=early,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lightning ^nn++++=lightning
struck ^vbd+++xvbn+=struck
whatever ^nn+nom+++=whatever
it ^pp3+it+++=it
pleased ^vbd+++xvbn+=pleased.
. ^zz++++=EXTRAWORD
Bellwether ^np+nom+++=Bellwether's
's ^$++++=EXTRAWORD
founders ^nns+nom+++=founders,
, ^zz++++=EXTRAWORD
tired ^j+++xvbn+=tired
of ^in++++=of
uncertainty ^nn++++=uncertainty,
, ^zz++++=EXTRAWORD
built ^j+++xvbn+=built
the ^ati++++=the
tower ^nn++++=tower
around ^rp++++=around
a ^at++++=a
fragment ^nn+nom+++=fragment
of ^in++++=of
something ^pn++++=something
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
found ^vprf+++xvbnx+=found
on ^in++++=on
the ^ati++++=the
northern ^jj+atrb+++=northern
moor ^npl++++=moor.
. ^zz++++=EXTRAWORD
A ^at++++=A
door ^nn++++=door,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
called ^vbd+++xvbnx+=called
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
could ^md+pos+++=could
not ^xnot++not++=not
close ^vb++++=close
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
so ^ql++++=so
they ^pp3a+pp3+++=they
constructed ^vbd+++xvbnx+=constructed
a ^at++++=a
machine ^nn++++=machine
to ^to++++=to
hold ^vbi+vprv+tht0++=hold
it ^pp3+it+++=it
nearly ^rb+down+++=nearly
shut ^vb+++xvbn+=shut.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
the ^ati++++=the
narrow ^jj+atrb+++=narrow
opening ^nvbg+++xvbg+=opening,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
admitted ^vbd+vpub++xvbnx+=admitted
only ^rb+down+++=only
measured ^xvbn+++xvbn+=measured
portions ^nns+nom+++=portions
of ^in++++=of
the ^ati++++=the
greater ^jjr+atrb+++=greater
sky ^nn++++=sky:
: ^zz++++=EXTRAWORD
enough ^qlp++++=enough
rain ^nn++++=rain
for ^in++++=for
crops ^nns++++=crops,
, ^zz++++=EXTRAWORD
enough ^qlp++++=enough
wind ^nn++++=wind
to ^to++++=to
turn ^vbi++++=turn
mills ^nns++++=mills,
, ^zz++++=EXTRAWORD
enough ^qlp++++=enough
cold ^jj++++=cold
to ^to++++=to
kill ^vbi++++=kill
orchard ^nn++++=orchard
pests ^nns++++=pests.
. ^zz++++=EXTRAWORD
Everything ^pn++++=Everything
else ^rb+cnj+++=else
remained ^vbd+++xvbn+=remained
beyond ^in+strn+++=beyond.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
doors ^nns++++=doors,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
grandfather ^nn+nom+++=grandfather
warned ^vbd+vpub++xvbn+=warned,
, ^zz++++=EXTRAWORD
remember ^nn+nom+++=remember
being ^vbg+beg++xvbg+=being
open ^jj++++=open.
. ^zz++++=EXTRAWORD
The ^ati++++=The
final ^jj+atrb+++=final
entries ^nns++++=entries
were ^vbd+bed+vrb++=were
more ^rbr++++=more
frantic ^jj+pred+++=frantic.
. ^zz++++=EXTRAWORD
Feathers ^nns+nom+++=Feathers
in ^in++++=in
the ^ati++++=the
gears ^nns++++=gears.
. ^zz++++=EXTRAWORD
Voices ^nns++++=Voices
during ^in++++=during
maintenance ^nn+nom+++=maintenance.
. ^zz++++=EXTRAWORD
Salt ^jj++++=Salt
on ^in++++=on
the ^ati++++=the
upper ^jjb+atrb+++=upper
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
one ^cd1++++=one
unfinished ^jj+atrb+++=unfinished
sentence ^nn+nom+++=sentence:
: ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
the ^ati++++=the
sea ^nn++++=sea
bell ^nn++++=bell
rings ^nns++++=rings
three ^cd++++=three
times ^nns++++=times,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=do
not ^xnot++not++=not
The ^ati++++=The
rest ^nn++++=rest
of ^in++++=of
the ^ati++++=the
page ^nn++++=page
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
torn ^vpsv++agls+xvbnx+=torn
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
sleep ^nn++++=sleep.
. ^zz++++=EXTRAWORD
On ^in++++=On
Wednesday ^nr++++=Wednesday
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
the ^ati++++=the
rain ^nn++++=rain
failed ^vbd+++xvbn+=failed.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wound ^vbd+++xvbnx+=wound
the ^ati++++=the
machine ^nn++++=machine
as ^in++++=as
usual ^nn++++=usual.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
drum ^nn++++=drum
rotated ^vwbn+++xvbn+=rotated.
. ^zz++++=EXTRAWORD
The ^ati++++=The
pressure ^nn++++=pressure
gauges ^nns++++=gauges
rose ^vbd+++xvbn+=rose.
. ^zz++++=EXTRAWORD
Precisely ^rb++++=Precisely
at ^in++++=at
eight ^cd++++=eight,
, ^zz++++=EXTRAWORD
clouds ^nns++++=clouds
gathered ^vbd+++xvbn+=gathered
above ^jjb++++=above
Bellwether ^np+nom++??+=Bellwether.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
no ^at++++=no
water ^nn++++=water
fell ^vbd+++xvbn+=fell.
. ^zz++++=EXTRAWORD
All ^abn++++=All
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
townspeople ^nns++++=townspeople
stood ^vbd+++xvbn+=stood
in ^in++++=in
gardens ^nns++++=gardens
with ^in++++=with
their ^pp$+pp3+++=their
palms ^nns++++=palms
raised ^vbd+++xvbn+=raised.
. ^zz++++=EXTRAWORD
Farmers ^nns+nom+++=Farmers
came ^vbd+++xvbn+=came
to ^in++++=to
the ^ati++++=the
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Vale ^npl++++=Vale
arrived ^vbd+++xvbn+=arrived
before ^in++++=before
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
accompanied ^xvbn+++xvbn+=accompanied
by ^in++++=by
the ^ati++++=the
council ^nn++++=council
and ^cc++++=and
two ^cd++++=two
constables ^nns++++=constables.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
repair ^vb++++=repair
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
trying ^vbg+++xvbgx+=trying."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Try
try ^vb++++=EXTRAWORD
faster ^rbr++++=faster."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
disassembled ^vbd+++xvbn+=disassembled
the ^ati++++=the
rain ^nn++++=rain
regulator ^nn++++=regulator.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
was ^vbd+bedz+aux++=was
broken ^vpsv++agls+xvbnx+=broken.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
behind ^in+pl+++=behind
the ^ati++++=the
machine ^nn++++=machine's
's ^vbz+bez+aux++0=EXTRAWORD
ticking ^vbg+++xvbgx+=ticking,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
could ^md+pos+++=could
hear ^vb+vprv+++=hear
the ^ati++++=the
distant ^jj+atrb+++=distant
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
At ^rb++++=At
three ^cd++++=three
in ^in++++=in
the ^ati++++=the
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
drop ^vb++++=drop
struck ^vbd+++xvbn+=struck
the ^ati++++=the
tower ^nn++++=tower
window ^nn++++=window.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
salt ^jj+atrb+++=salt
water ^nn++++=water.
. ^zz++++=EXTRAWORD
By ^in++++=By
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
thousands ^cds++++=thousands
of ^in++++=of
silver ^nn++++=silver-gray
- ^zz++++=EXTRAWORD
gray ^np++++=EXTRAWORD
birds ^nns++++=birds
covered ^vbd+++xvbn+=covered
the ^ati++++=the
rooftops ^nns+++??+=rooftops.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
faced ^vbd+++xvbnx+=faced
north ^np+pl+++=north,
, ^zz++++=EXTRAWORD
silent ^jj++++=silent
and ^cc+phrs+++=and
motionless ^jj++++=motionless.
. ^zz++++=EXTRAWORD
People ^nns++++=People
shut ^vbd+++xvbn+=shut
themselves ^ppls+pp3+++=themselves
indoors ^rn+pl+++=indoors.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mayor ^npt++++=mayor
ordered ^vbd+vsua++xvbn+=ordered
Mara ^np+++??+=Mara
to ^to++++=to
increase ^vbi++++=increase
the ^ati++++=the
rain ^nn++++=rain
pressure ^nn++++=pressure.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
could ^md+pos+++=could
damage ^vb++++=damage
the ^ati++++=the
main ^nn++++=main
spring ^vb++++=spring,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
replace ^vb++++=replace
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
no ^at++++=no
replacement ^nn+nom+++=replacement."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
must ^md+nec+++=must
be ^vb+be+vrb++=be.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
family ^nn++++=family
built ^vbd+++xvbn+=built
the ^ati++++=the
machine ^nn++++=machine."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
family ^nn++++=family
only ^ap+down+++=only
kept ^vprf+++xvbn+=kept
it ^pp3+it+++=it
running ^jj+++xvbg+=running."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Vale ^npl++++=Vale
stared ^vbd+++xvbn+=stared
at ^rb++++=at
her ^pp$+pp3+++=her
as ^cs+sub+++=as
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
confessed ^vprf+++xvbnx+=confessed
to ^in++++=to
fraud ^nn++++=fraud.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
exactly ^rb++++=exactly
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you
saying ^nvbg+++xvbg+=saying?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
constables ^nns++++=constables,
, ^zz++++=EXTRAWORD
the ^ati++++=the
council ^nn++++=council,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
anxious ^jj+atrb+++=anxious
faces ^nns++++=faces
crowding ^vwbg+++xvbg+=crowding
the ^ati++++=the
stairwell ^nn+++??+=stairwell.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
saying ^vbg+++xvbgx+=saying
the ^ati++++=the
weather ^nn++++=weather
was ^vbd+bedz+vrb++=was
never ^rb++++=never
ours ^pp$$++++=ours."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
told ^vbd+vpub++xvbnx+=told
them ^pp3o+pp3+++=them
what ^wdt+who+++=what
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
read ^vprf+++xvbnx+=read.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
she ^pp3a+pp3+++=she
finished ^vbd+++xvbnx+=finished,
, ^zz++++=EXTRAWORD
Councilman ^np+nom++??+=Councilman
Reed ^np++++=Reed
laughed ^vbd+++xvbn+=laughed,
, ^zz++++=EXTRAWORD
too ^ql++++=too
loudly ^rb++++=loudly.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
hidden ^jj+atrb++xvbn+=hidden
door ^nn++++=door
in ^in++++=in
the ^ati++++=the
sky ^nn++++=sky?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Vale ^npl++++=Vale
did ^vbd+dod+aux++=did
not ^xnot++not++=not
laugh ^vb++++=laugh.
. ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
you ^pp2+pp2+++=you
keep ^vb++++=keep
it ^pp3+it+++=it
shut ^vbd+++xvbn+=shut?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
only ^rb+down+++=only
relevant ^jj+atrb+++=relevant
question ^nn+nom+++=question."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
crowd ^nn++++=crowd
agreed ^vbd+vpub++xvbn+=agreed.
. ^zz++++=EXTRAWORD
Bellwether ^np+nom++??+=Bellwether
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
built ^vpsv++agls+xvbnx+=built
on ^in++++=on
certainty ^nn++++=certainty.
. ^zz++++=EXTRAWORD
A ^at++++=A
wild ^jj+atrb+++=wild
sky ^nn++++=sky
meant ^vbd+vprv++xvbn+=meant
ruined ^vbd+++xvbn+=ruined
harvests ^nns+++??+=harvests,
, ^zz++++=EXTRAWORD
canceled ^jj+atrb++xvbn+=canceled
festivals ^nns+nom+++=festivals,
, ^zz++++=EXTRAWORD
wet ^jj+atrb+++=wet
laundry ^nn++++=laundry,
, ^zz++++=EXTRAWORD
lightning ^nn++++=lightning,
, ^zz++++=EXTRAWORD
floods ^nns++++=floods,
, ^zz++++=EXTRAWORD
droughts ^nns+++??+=droughts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
forecasts ^nns++++=forecasts
that ^tht+rel+subj++=that
might ^md+pos+++=might
be ^vb+be+vrb++=be
wrong ^jj+pred+++=wrong.
. ^zz++++=EXTRAWORD
" ^zz++++="Keep
keep ^vb++++=EXTRAWORD
it ^pp3+it+++=it
shut ^vbd+++xvbn+=shut,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
mayor ^npt++++=mayor
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Whatever
whatever ^nn+nom+++=EXTRAWORD
it ^pp3+it+++=it
takes ^vbz++++=takes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
That ^dt+dem+++=That
night ^nn++++=night
the ^ati++++=the
first ^rb++++=first
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
did ^vbd+dod+aux++=did
not ^xnot++not++=not
come ^vb++++=come
from ^in+ppvb+++=from
the ^ati++++=the
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
rolled ^vbd+++xvbn+=rolled
across ^in+pl+++=across
the ^ati++++=the
town ^nn++++=town
from ^in++++=from
far ^rb+pl+++=far
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
deep ^jj++++=deep
enough ^qlp++++=enough
to ^to++++=to
rattle ^vbi++++=rattle
plates ^nns++++=plates
on ^in++++=on
shelves ^nns++++=shelves.
. ^zz++++=EXTRAWORD
The ^ati++++=The
silver ^nn++++=silver
birds ^nns++++=birds
rose ^vbd+++xvbn+=rose
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^ap++++=a
few ^ap"++++=few
seconds ^nns++++=seconds,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
wings ^nns++++=wings
covered ^vbd+++xvbn+=covered
the ^ati++++=the
moon ^nn++++=moon.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
northern ^jj+atrb+++=northern
horizon ^nn++++=horizon
flashed ^vbd+++xvbn+=flashed
blue ^nn++++=blue.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
climbed ^vbd+++xvbn+=climbed
to ^in++++=to
the ^ati++++=the
weather ^nn++++=weather
chamber ^nn++++=chamber.
. ^zz++++=EXTRAWORD
Frost ^np++++=Frost
had ^vbd+hvd+aux++=had
formed ^vprf+++xvbnx+=formed
inside ^jjb++++=inside
the ^ati++++=the
glass ^nn++++=glass
panels ^nns++++=panels.
. ^zz++++=EXTRAWORD
The ^ati++++=The
seven ^cd++++=seven
ivory ^nn++++=ivory
levers ^nns++++=levers
trembled ^vbd+++xvbn+=trembled.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pulled ^vbd+++xvbnx+=pulled
the ^ati++++=the
western ^jj+atrb+++=western
valve ^nn++++=valve.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead
of ^in++++=of
yesterday ^nr+tm+++=yesterday's
's ^$++++=EXTRAWORD
pressure ^nn++++=pressure,
, ^zz++++=EXTRAWORD
black ^jj+atrb+++=black
sand ^nn++++=sand
poured ^vbd+++xvbn+=poured
into ^in++++=into
the ^ati++++=the
copper ^nn++++=copper
jar ^nn++++=jar.
. ^zz++++=EXTRAWORD
The ^ati++++=The
second ^od++++=second
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
A ^at++++=A
crack ^nn++++=crack
raced ^vbd+++xvbn+=raced
across ^in+pl+++=across
the ^ati++++=the
ceiling ^nn+nom+++=ceiling.
. ^zz++++=EXTRAWORD
Cold ^jj+atrb+++=Cold
wind ^nn++++=wind
burst ^vbd+++xvbn+=burst
into ^in+ppvb+++=into
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
scattering ^vbg+++xvbg+=scattering
papers ^nns++++=papers.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
snow ^nn++++=snow,
, ^zz++++=EXTRAWORD
pine ^nn++++=pine
forests ^nns++++=forests,
, ^zz++++=EXTRAWORD
wet ^jj+atrb+++=wet
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
distant ^jj+atrb+++=distant
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
In ^in++++=In
it ^pp3+it+++=it
Mara ^np+++??+=Mara
heard ^vbd+vprv++xvbn+=heard
thousands ^cds++++=thousands
of ^in++++=of
sounds ^nns++++=sounds:
: ^zz++++=EXTRAWORD
thunder ^nn++++=thunder
over ^rp++++=over
mountains ^npl++++=mountains,
, ^zz++++=EXTRAWORD
rain ^nn++++=rain
striking ^vwbg+++xvbg+=striking
tropical ^jj+atrb+++=tropical
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
ice ^nn++++=ice
breaking ^vwbg+++xvbg+=breaking
on ^in++++=on
rivers ^nns++++=rivers,
, ^zz++++=EXTRAWORD
insects ^nns++++=insects
singing ^vwbg+++xvbg+=singing
in ^in++++=in
summer ^nn++++=summer
grass ^nn++++=grass.
. ^zz++++=EXTRAWORD
The ^ati++++=The
machine ^nn++++=machine
began ^vbd+++xvbn+=began
to ^to++++=to
turn ^vbi++++=turn
backward ^jj++++=backward.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
seized ^vbd+++xvbn+=seized
the ^ati++++=the
great ^jj++++=great
key ^jjb++++=key,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
ripped ^vbd+++xvbn+=ripped
itself ^ppl++++=itself
from ^in++++=from
her ^pp$+pp3+++=her
hands ^nns++++=hands
and ^cc++++=and
spun ^vpsv++agls+xvbn+=spun
across ^in+pl+++=across
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
Below ^rb++++=Below,
, ^zz++++=EXTRAWORD
the ^ati++++=the
town ^nn++++=town
clock ^nn++++=clock
struck ^vbd+++xvbn+=struck
midnight ^nn++++=midnight
thirteen ^cd++++=thirteen
times ^nns++++=times.
. ^zz++++=EXTRAWORD
People ^nns++++=People
filled ^vbd+++xvbn+=filled
the ^ati++++=the
square ^nn++++=square
in ^in++++=in
coats ^nns++++=coats
and ^cc++++=and
nightclothes ^nns+++??+=nightclothes.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
called ^vbd+++xvbnx+=called
her ^pp3o+pp3+++=her
name ^nn++++=name.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
opened ^vbd+++xvbn+=opened
her ^pp$+pp3+++=her
grandfather ^nn+nom+++=grandfather's
's ^$++++=EXTRAWORD
notebook ^nn++++=notebook
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
hoping ^vbg+vprv++xvbg+=hoping
to ^to+vcmp+++=to
find ^vbi+vprv+++=find
some ^dti++++=some
overlooked ^jj+atrb++xvbn+=overlooked
instruction ^nn+nom+++=instruction.
. ^zz++++=EXTRAWORD
A ^at++++=A
loose ^jj+atrb+++=loose
thread ^nn++++=thread
hung ^vbd+++xvbn+=hung
from ^in++++=from
the ^ati++++=the
binding ^nn++++=binding.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pulled ^vbd+++xvbnx+=pulled
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
inner ^jjb+atrb+++=inner
spine ^nn++++=spine
split ^vbd+++xvbn+=split.
. ^zz++++=EXTRAWORD
A ^at++++=A
folded ^jj+atrb++xvbn+=folded
scrap ^nn++++=scrap
of ^in++++=of
paper ^nn++++=paper
fell ^vbd+++xvbn+=fell
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
completed ^vbd+++xvbn+=completed
the ^ati++++=the
unfinished ^jj+atrb+++=unfinished
sentence ^nn+nom+++=sentence.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
not ^xnot++not++=not
close ^vb++++=close
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Open ^jj++++=Open
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
sky ^nn++++=sky
will ^md+prd+++=will
open ^vb++++=open
it ^pp3+it+++=it
for ^in++++=for
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Below ^rb++++=Below
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
in ^in++++=in
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^$++++=EXTRAWORD
handwriting ^nn++++=handwriting,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
second ^od++++=second
note ^nn++++=note:
: ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+aux++=were
told ^vpsv++tht0+xvbnx+=told
uncertainty ^nn++++=uncertainty
was ^vbd+bedz+vrb++=was
the ^ati++++=the
same ^ap++++=same
as ^in++++=as
danger ^nn++++=danger.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
A ^at++++=A
locked ^jj+atrb++xvbn+=locked
door ^nn++++=door
becomes ^vbz++++=becomes
a ^at++++=a
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
wall ^nn++++=wall
under ^in++++=under
pressure ^nn++++=pressure
becomes ^vbz++++=becomes
a ^at++++=a
weapon ^nn++++=weapon.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
crossed ^vbd+++xvbn+=crossed
to ^in++++=to
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Vale ^npl++++=Vale
stood ^vbd+++xvbn+=stood
in ^in++++=in
the ^ati++++=the
square ^nn++++=square,
, ^zz++++=EXTRAWORD
shouting ^vbg+vpub++xvbg+=shouting
for ^in++++=for
her ^pp$+pp3+++=her
to ^to++++=to
restore ^vbi++++=restore
the ^ati++++=the
machine ^nn++++=machine.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
families ^nns++++=families
huddled ^vbd+++xvbn+=huddled
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
prayed ^jj+++xvbn+=prayed.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
argued ^jj+++xvbn+=argued.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
simply ^rb++++=simply
watched ^vbd+++xvbn+=watched
the ^ati++++=the
silver ^nn++++=silver
birds ^nns++++=birds.
. ^zz++++=EXTRAWORD
The ^ati++++=The
third ^od++++=third
