By ^in++++=By
station ^nn+nom+++=station
clock ^nn++++=clock
ticked ^vbd+++xvbn+=ticked
above ^rb++++=above
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
felt ^vbd+vprv++xvbn+=felt
an ^at++++=an
unreasonable ^jj+atrb+++=unreasonable
urge ^vb++++=urge
to ^to+vcmp+++=to
climb ^vbi++++=climb
the ^ati++++=the
wall ^nn++++=wall
and ^cc++++=and
stop ^vb++++=stop
its ^pp$+it+++=its
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
am ^vb+bem+aux++=am
I ^pp1a+pp1+++=I
supposed ^vb++pmd"+xvbnx+=supposed
to ^to+vcmp+pmd++=to
do ^vb++++=do
with ^in++++=with
him ^pp3o+pp3+++=him?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Take
take ^vb++++=EXTRAWORD
him ^pp3o+pp3+++=him
on ^in++++=on
the ^ati++++=the
boats ^nns++++=boats."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he's
's ^vbz+bez+aux++0=EXTRAWORD
waiting ^vbg+++xvbgx+=waiting
for ^in++++=for
his ^pp$+pp3+++=his
mother ^nn++++=mother."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
she ^pp3a+pp3+++=she
can ^md+pos+++=can
take ^vb++++=take
the ^ati++++=the
boats ^nns++++=boats
too ^rb++++=too."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pell ^np++++=Pell
squeezed ^vwbn+++xvbn+=squeezed
water ^nn++++=water
from ^in++++=from
the ^ati++++=the
brim ^nn++++=brim
of ^in++++=of
his ^pp$+pp3+++=his
cap ^nn++++=cap.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
with ^in++++=with
us ^pp1o+pp1+++=us
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
room ^nn++++=room
in ^in++++=in
the ^ati++++=the
cab ^nn++++=cab."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^md"++pmd"++=have
to ^md+nec+++=to
close ^vb++++=close
the ^ati++++=the
station ^nn+nom+++=station."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
one ^cd1++++=one
would ^md+prd+++=would
blame ^vb++++=blame
you ^pp2+pp2+++=you
for ^in++++=for
leaving ^xvbg+++xvbg+=leaving
it ^pp3+it+++=it
open ^jj++++=open."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
would ^md+prd+++=would."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
gave ^vbd+++xvbnx+=gave
her ^pp3o+pp3+++=her
the ^ati++++=the
look ^vb++++=look
people ^nns++++=people
reserved ^vbd+++xvbn+=reserved
for ^in++++=for
the ^ati++++=the
stubborn ^jj++++=stubborn
and ^cc++++=and
the ^ati++++=the
doomed ^nn++++=doomed.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned
to ^in++++=to
his ^pp$+pp3+++=his
engine ^nn++++=engine.
. ^zz++++=EXTRAWORD
The ^ati++++=The
empty ^jj+atrb+++=empty
train ^nn++++=train
pulled ^vbd+++xvbn+=pulled
away ^rp+pl+++=away
at ^in++++=at
four ^cd++++=four
seventeen ^cd++++=seventeen.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
and ^cc++++=and
Elias ^np+++??+=Elias
watched ^vbd+++xvbn+=watched
until ^cs+sub+++=until
its ^pp$+it+++=its
red ^jj+atrb+++=red
rear ^jjb+atrb+++=rear
lamp ^nn++++=lamp
vanished ^vbd+++xvbn+=vanished
into ^in++++=into
the ^ati++++=the
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
in ^in++++=in
seventy ^cd++++=seventy-two
- ^zz++++=EXTRAWORD
two ^cd++++=EXTRAWORD
years ^nns++++=years,
, ^zz++++=EXTRAWORD
Bellwether ^np+nom++??+=Bellwether
Station ^nn+nom+++=Station
had ^vb+hv+vrb++=had
no ^at++++=no
future ^jjb+atrb+++=future
service ^nn++++=service.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
locked ^vbd+++xvbn+=locked
the ^ati++++=the
ticket ^nn++++=ticket
office ^nn++++=office,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
there ^ex+pex+++=there
was ^vbd+bedz+aux++=was
nothing ^pn++++=nothing
left ^vbd+++xvbn+=left
to ^to++++=to
steal ^vbi++++=steal.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
took ^vbd+++xvbnx+=took
Elias ^np+++??+=Elias
upstairs ^jjb++++=upstairs
to ^in++++=to
the ^ati++++=the
small ^jj+atrb+++=small
apartment ^nn+nom+++=apartment
where ^wrb+who+++=where
stationmasters ^nns+nom+++=stationmasters
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
slept ^vprf+++xvbnx+=slept
between ^in++++=between
shifts ^nn++++=shifts.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
found ^vbd+vprv++xvbnx+=found
him ^pp3o+pp3+++=him
a ^at++++=a
blanket ^nn++++=blanket,
, ^zz++++=EXTRAWORD
a ^at++++=a
dry ^jj+atrb+++=dry
shirt ^nn++++=shirt,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
bowl ^nn++++=bowl
of ^in++++=of
potato ^nn++++=potato
soup ^nn++++=soup.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
ate ^vbd+++xvbnx+=ate
silently ^rb++++=silently.
. ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
in ^in++++=in
the ^ati++++=the
box ^nn++++=box?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
voice ^nn++++=voice."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
set ^vbd+++xvbn+=set
down ^rb+phrv+++=down
her ^pp3o+pp3+++=her
spoon ^nn++++=spoon.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
opened ^vbd+++xvbn+=opened
the ^ati++++=the
box ^nn++++=box.
. ^zz++++=EXTRAWORD
Inside ^in+pl+++=Inside
lay ^jjb+++xvbn+=lay
a ^at++++=a
cylinder ^nn+nom+++=cylinder
of ^in++++=of
blue ^jj+atrb+++=blue
wax ^nn++++=wax
and ^cc++++=and
a ^at++++=a
tiny ^jj+atrb+++=tiny
hand ^nn++++=hand-cranked
- ^zz++++=EXTRAWORD
cranked ^jj+atrb++xvbn+=EXTRAWORD
phonograph ^nn+++??+=phonograph.
. ^zz++++=EXTRAWORD
The ^ati++++=The
instrument ^nn+nom+++=instrument
was ^vbd+bedz+vrb++=was
old ^jj+pred+++=old
but ^cc++++=but
beautifully ^rb++++=beautifully
made ^vbd+++xvbn+=made,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
brass ^nn++++=brass
needle ^nn++++=needle
and ^cc++++=and
a ^at++++=a
horn ^np++++=horn
no ^at++++=no
larger ^nn++++=larger
than ^in++++=than
a ^at++++=a
flower ^nn++++=flower.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
father ^npt++++=father
built ^vbd+++xvbn+=built
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
turn ^vb++++=turn
the ^ati++++=the
handle ^nn++++=handle."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cylinder ^nn+nom+++=cylinder
rotated ^vwbn+++xvbn+=rotated.
. ^zz++++=EXTRAWORD
The ^ati++++=The
needle ^nn++++=needle
trembled ^vbd+++xvbn+=trembled.
. ^zz++++=EXTRAWORD
Static ^jj++++=Static
filled ^jj+++xvbn+=filled
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
followed ^vpbn+vprv++xvbn+=followed
by ^in++++=by
a ^at++++=a
woman ^nn++++=woman
singing ^vwbg+++xvbg+=singing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
song ^nn++++=song
was ^vbd+bedz+vrb++=was
faint ^jj+pred+++=faint
and ^cc+phrs+++=and
broken ^jj+++xvbn+=broken.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
could ^md+pos+++=could
not ^xnot++not++=not
understand ^vb+vprv+++=understand
the ^ati++++=the
words ^nns++++=words,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
melody ^nn++++=melody
made ^vbd+++xvbn+=made
her ^pp$+pp3+++=her
think ^vb+vprv+++=think
of ^in++++=of
a ^at++++=a
window ^nn++++=window
open ^jj++++=open
on ^in++++=on
a ^at++++=a
summer ^nn++++=summer
night ^nn++++=night.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
the ^ati++++=the
music ^nn++++=music
came ^vbd+++xvbn+=came
another ^dt++++=another
sound ^jj++++=sound:
: ^zz++++=EXTRAWORD
gulls ^nns++++=gulls,
, ^zz++++=EXTRAWORD
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
children ^nns++++=children
calling ^vwbg+++xvbg+=calling
from ^in++++=from
far ^rb+pl+++=far
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
woman ^nn++++=woman
stopped ^vbd+++xvbn+=stopped
singing ^vbg+++xvbg+=singing
and ^cc+phrs+++=and
spoke ^vbd+++xvbn+=spoke.
. ^zz++++=EXTRAWORD
" ^zz++++="Elias,
elias ^nns+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
hear ^vb+vprv+tht0++=hear
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
go ^vb++++=go
to ^in++++=to
Bellwether ^np+nom++??+=Bellwether.
. ^zz++++=EXTRAWORD
Wait ^vb++++=Wait
for ^in++++=for
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
come ^vprf+++xvbn+=come
before ^in++++=before
the ^ati++++=the
last ^rb++++=last
train ^nn++++=train."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
cylinder ^nn+nom+++=cylinder
clicked ^vbd+++xvbn+=clicked
to ^in++++=to
a ^at++++=a
halt ^nn++++=halt.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+vrb++=did
she ^pp3a+pp3+++=she
record ^vb++++=record
that ^tht+vcmp+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Tomorrow."
tomorrow ^nr+tm+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stared ^vbd+++xvbn+=stared
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
mean ^vb+vprv+++=mean
yesterday ^nr+tm+++=yesterday."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is
your ^pp$+pp2+++=your
father ^nn++++=father?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
died ^vbd+++xvbnx+=died
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
born ^vpsv++agls+xvbnx+=born."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
gave ^vbd+++xvbn+=gave
you ^pp2+pp2+++=you
the ^ati++++=the
box ^nn++++=box?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
father ^nn++++=father."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
wind ^nn++++=wind
pressed ^vbd+++xvbn+=pressed
rain ^nn++++=rain
against ^in++++=against
the ^ati++++=the
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
worked ^vprf+++xvbnx+=worked
among ^in++++=among
travelers ^nns+nom+++=travelers
long ^rb++++=long
enough ^qlp++++=enough
to ^to++++=to
know ^vbi+vprv+++=know
that ^tht+vcmp+++=that
everyone ^pn++++=everyone
lied ^vbd+++xvbn+=lied.
. ^zz++++=EXTRAWORD
People ^nns++++=People
lied ^vbd+++xvbn+=lied
about ^in++++=about
the ^ati++++=the
weight ^nn++++=weight
of ^in++++=of
their ^pp$+pp3+++=their
luggage ^nn+nom+++=luggage,
, ^zz++++=EXTRAWORD
the ^ati++++=the
age ^nn++++=age
of ^in++++=of
their ^pp$+pp3+++=their
children ^nns++++=children,
, ^zz++++=EXTRAWORD
the ^ati++++=the
animals ^nns+nom+++=animals
hidden ^vbd+++xvbn+=hidden
beneath ^rb++++=beneath
their ^pp$+pp3+++=their
coats ^nns++++=coats.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
lied ^vbd+++xvbnx+=lied
about ^in++++=about
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
going ^vbg+++xvbgx+=going
and ^cc+cls+++=and
why ^wrb+who+++=why
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
leaving ^vbg+++xvbgx+=leaving.
. ^zz++++=EXTRAWORD
Most ^ql+emph+++=Most
lies ^nns++++=lies
were ^vbd+bed+vrb++=were
small ^jj+atrb+++=small
boats ^nns++++=boats
built ^vbd+++xvbn+=built
to ^to++++=to
carry ^vbi++++=carry
people ^nns++++=people
across ^in+pl+++=across
waters ^nns++++=waters
they ^pp3a+pp3+++=they
feared ^vbd+vprv++xvbnx+=feared.
. ^zz++++=EXTRAWORD
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
lies ^vbz++++=lies
were ^vbd+bed+vrb++=were
different ^jj+pred+++=different.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vb+hv+vrb++=had
no ^at++++=no
shore ^nn++++=shore
in ^in++++=in
sight ^nn++++=sight.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
should ^md+nec+++=should
sleep ^vb++++=sleep,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
closed ^vbd+++xvbnx+=closed
the ^ati++++=the
box ^nn++++=box.
. ^zz++++=EXTRAWORD
" ^zz++++="Will
will ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
wake ^nn++++=wake
me ^pp1o+pp1+++=me
if ^cs+cnd+++=if
the ^ati++++=the
train ^nn++++=train
comes ^vbz++++=comes?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
wo ^&fw++++=won't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
it ^pp3+it+++=it
does ^vbz+doz+vrb++=does?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
toward ^in++++=toward
the ^ati++++=the
dark ^jj+atrb+++=dark
window ^nn++++=window.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
wake ^vb++++=wake
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
That ^dt+dem+++=That
night ^nn++++=night,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sea ^npl++++=sea
entered ^vbd+++xvbn+=entered
the ^ati++++=the
station ^nn+nom+++=station.
. ^zz++++=EXTRAWORD
At ^rb++++=At
two ^cd++++=two
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
heard ^vbd+vprv+tht0+xvbn+=heard
glass ^nn++++=glass
break ^vb++++=break
below ^rb++++=below.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
ran ^vbd+++xvbnx+=ran
downstairs ^jjb++++=downstairs
and ^cc++++=and
found ^vbd+vprv++xvbn+=found
water ^nn++++=water
rushing ^vwbg+++xvbg+=rushing
beneath ^in+pl+++=beneath
the ^ati++++=the
waiting ^jj+++xvbg+=waiting-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
doors ^nns++++=doors.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
wave ^nn++++=wave
burst ^vbd+++xvbn+=burst
them ^pp3o+pp3+++=them
inward ^jjb++++=inward.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
and ^cc++++=and
Elias ^np+++??+=Elias
carried ^vbd+++xvbn+=carried
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
could ^md+pos+++=could
upstairs ^jjb++++=upstairs:
: ^zz++++=EXTRAWORD
ledgers ^nns+nom+++=ledgers,
, ^zz++++=EXTRAWORD
blankets ^nns++++=blankets,
, ^zz++++=EXTRAWORD
the ^ati++++=the
emergency ^nn++++=emergency
lantern ^nn++++=lantern,
, ^zz++++=EXTRAWORD
a ^at++++=a
sack ^nn++++=sack
of ^in++++=of
coal ^nn++++=coal.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
rescued ^vbd+++xvbn+=rescued
the ^ati++++=the
station ^nn+nom+++=station
clock ^nn++++=clock's
's ^$++++=EXTRAWORD
maintenance ^nn+nom+++=maintenance
key ^jjb++++=key
but ^cc++++=but
left ^vbd+++xvbn+=left
the ^ati++++=the
clock ^nn++++=clock
itself ^ppl++++=itself
ticking ^nvbg+++xvbg+=ticking
above ^jjb++++=above
the ^ati++++=the
flood ^nn++++=flood.
. ^zz++++=EXTRAWORD
By ^in++++=By
dawn ^nn++++=dawn,
, ^zz++++=EXTRAWORD
silver ^nn++++=silver
fish ^nns++++=fish
swam ^vbd+++xvbn+=swam
across ^in+pl+++=across
the ^ati++++=the
waiting ^jj+++xvbg+=waiting-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
The ^ati++++=The
evacuation ^nn+nom+++=evacuation
boats ^nns++++=boats
arrived ^vbd+++xvbn+=arrived
under ^in++++=under
a ^at++++=a
white ^jj+atrb+++=white
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
six ^cd++++=six
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
painted ^j+++xvbn+=painted
orange ^np++++=orange,
, ^zz++++=EXTRAWORD
with ^in++++=with
uniformed ^jj+atrb+++=uniformed
officers ^nns+nom+++=officers
shouting ^vwbg+vpub++xvbg+=shouting
through ^in++++=through
loudspeakers ^nns+nom+++=loudspeakers.
. ^zz++++=EXTRAWORD
Residents ^nns++++=Residents
emerged ^vbd+++xvbn+=emerged
from ^in++++=from
the ^ati++++=the
upper ^jjb+atrb+++=upper
town ^nn++++=town
carrying ^vwbg+++xvbg+=carrying
suitcases ^nns++++=suitcases
and ^cc++++=and
wrapped ^xvbn+++xvbn+=wrapped
bundles ^nns++++=bundles.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
brought ^xvbn+++xvbn+=brought
portraits ^nns++++=portraits.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
brought ^xvbn+++xvbn+=brought
tools ^nns++++=tools.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
old ^jj+atrb+++=old
woman ^nn++++=woman
carried ^vbd+++xvbn+=carried
a ^at++++=a
rosebush ^nn+++??+=rosebush
in ^in++++=in
a ^at++++=a
cooking ^xvbg+++xvbg+=cooking
pot ^vb++++=pot.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stood ^vbd+++xvbn+=stood
behind ^in+pl+++=behind
the ^ati++++=the
ticket ^nn++++=ticket
counter ^nn++++=counter
in ^in++++=in
knee ^nn++++=knee-deep
- ^zz++++=EXTRAWORD
deep ^jj+atrb+++=EXTRAWORD
water ^nn++++=water
and ^cc++++=and
stamped ^jj+atrb++xvbn+=stamped
evacuation ^nn+nom+++=evacuation
papers ^nns++++=papers.
. ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
boat ^nn++++=boat
officer ^nn++++=officer.
. ^zz++++=EXTRAWORD
" ^zz++++="These
these ^dt+pdem+++=EXTRAWORD
are ^vb+ber+vrb++=aren't
n't ^xnot++not++0=EXTRAWORD
tickets ^nns++++=tickets."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="People
people ^nns++++=EXTRAWORD
need ^nn++++=need
a ^at++++=a
record ^nn++++=record
of ^in++++=of
departure ^nn++++=departure."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
need ^vb++++=need
life ^nn++++=life
jackets ^nns++++=jackets."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
can ^md+pos+++=can
have ^vb+hv+vrb++=have
both ^abx++++=both."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Near ^in+pl+++=Near
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
the ^ati++++=the
officer ^npt++++=officer
announced ^vbd+vpub++xvbn+=announced
that ^tht+vcmp+++=that
the ^ati++++=the
final ^jj+atrb+++=final
boat ^nn++++=boat
would ^md+prd+++=would
leave ^vb++++=leave
at ^rb++++=at
three ^cd++++=three.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
found ^vbd+vprv++xvbn+=found
Elias ^np+++??+=Elias
on ^in++++=on
the ^ati++++=the
platform ^nn++++=platform,
, ^zz++++=EXTRAWORD
watching ^vbg+++xvbg+=watching
the ^ati++++=the
drowned ^jj+atrb++xvbn+=drowned
rooftops ^nns+++??+=rooftops.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going
with ^in++++=with
them ^pp3o+pp3+++=them,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
mother ^nn++++=mother
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+aux++=be
waiting ^vbg+++xvbgx+=waiting
inland ^jjb++++=inland."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
told ^vbd+vpub++xvbnx+=told
me ^pp1o+pp1+++=me
to ^to++++=to
wait ^vbi++++=wait."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
cannot ^md+pos+not++=cannot
stay ^vb++++=stay."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Neither
neither ^dt++neg++=EXTRAWORD
can ^md+pos+++=can
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
responsible ^jj+pred+++=responsible
for ^in++++=for
the ^ati++++=the
station ^nn+nom+++=station."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
responsible ^jj+pred+++=responsible
for ^in++++=for
my ^pp$+pp1+++=my
mother ^nn++++=mother."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
ten ^cd++++=ten."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Nine."
nine ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
makes ^vbz++++=makes
it ^pp3+it+++=it
worse ^jjr++++=worse."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
held ^vbd+vprv++xvbnx+=held
the ^ati++++=the
wooden ^jj+atrb+++=wooden
box ^nn++++=box
tighter ^jjr++++=tighter.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
crouched ^vbd+++xvbn+=crouched
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
