At ^rb++++=At
one ^cd1++++=one
change ^nn++++=change.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
hour ^nn++++=hour
ends ^nns++++=ends,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
will ^md+prd+++=will
return ^vb++++=return
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
Samuel ^np++++=Samuel?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="His
his ^pp$+pp3+++=EXTRAWORD
fate ^nn++++=fate
may ^md+pos+++=may
change ^vb++++=change.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
may ^md+pos+++=may
not ^xnot++not++=not."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nora ^np+++??+=Nora
swallowed ^vbd+++xvbn+=swallowed.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
the ^ati++++=the
price ^nn++++=price?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Another
another ^dt++++=EXTRAWORD
hour ^nn++++=hour."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="From
from ^in++++=EXTRAWORD
my ^pp$+pp1+++=my
life ^nn++++=life?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
imagined ^vbd+vprv+tht0+xvbnx+=imagined
herself ^ppl+pp3+++=herself
losing ^vbg+++xvbg+=losing
an ^at++++=an
hour ^nn++++=hour
from ^in++++=from
some ^dti++++=some
distant ^jj+atrb+++=distant
afternoon ^nn++++=afternoon.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
a ^at++++=a
small ^jj+atrb+++=small
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
agree ^vb+vpub+++=agree."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
not ^xnot++not++=not
heard ^vprf+++xvbn+=heard
which ^wdt+who+whcl++=which
hour ^nn++++=hour."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
reached ^vbd+++xvbn+=reached
beneath ^in+pl+++=beneath
the ^ati++++=the
counter ^nn++++=counter
and ^cc++++=and
placed ^vbd+++xvbn+=placed
a ^at++++=a
clock ^nn++++=clock
between ^in++++=between
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
made ^vpsv++agls+xvbnx+=made
of ^in++++=of
dark ^jj+atrb+++=dark
blue ^jj+atrb+++=blue
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
its ^pp$+it+++=its
face ^nn++++=face
showed ^vbd+vprv++xvbn+=showed
neither ^dt++neg++=neither
numbers ^nns+nom+++=numbers
nor ^cc++neg++=nor
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
hour ^nn++++=hour
you ^pp2+pp2+++=you
give ^vb++++=give
must ^md+nec+++=must
equal ^jj++++=equal
the ^ati++++=the
hour ^nn++++=hour
you ^pp2+pp2+++=you
take ^vb++++=take,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
in ^in++++=in
duration ^nn+nom+++=duration.
. ^zz++++=EXTRAWORD
In ^in++++=In
weight ^nn++++=weight."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
does ^vbz+doz+vrb++=does
that ^dt+dem+++=that
mean ^jj++++=mean?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
revisit ^vbi++++=revisit
an ^at++++=an
hour ^nn++++=hour
of ^in++++=of
love ^nn++++=love,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
must ^md+nec+++=must
surrender ^nn+nom+++=surrender
an ^at++++=an
hour ^nn++++=hour
of ^in++++=of
love ^nn++++=love.
. ^zz++++=EXTRAWORD
To ^in++++=To
reclaim ^nn+++??+=reclaim
joy ^nn++++=joy,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
must ^md+nec+++=must
surrender ^nn+nom+++=surrender
joy ^nn++++=joy.
. ^zz++++=EXTRAWORD
Time ^nn++++=Time
has ^vbz+hvz+vrb++=has
no ^at++++=no
interest ^nn++++=interest
in ^in++++=in
fairness ^nns+nom+++=fairness,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
insists ^nns+nom+++=insists
on ^in++++=on
balance ^nn+nom+++=balance."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nora ^np+++??+=Nora
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
blank ^jj+atrb+++=blank
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
" ^zz++++="Which
which ^whp+who+++=EXTRAWORD
hour ^nn++++=hour
will ^md+prd+++=will
it ^pp3+it+++=it
take ^vb++++=take?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
cannot ^md+pos+not++=cannot
know ^vb+vprv+++=know
until ^cs+sub+++=until
your ^pp$+pp2+++=your
life ^nn++++=life
reaches ^vbz++++=reaches
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
one ^cd1++++=one
day ^nn++++=day
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
simply ^rb++splt++=simply
lose ^vb++++=lose
an ^at++++=an
hour ^nn++++=hour?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
live ^vb++++=live
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
afterward ^rb+cnj+++=afterward,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
will ^md+prd+++=will
vanish ^vb++++=vanish
from ^in++++=from
your ^pp$+pp2+++=your
memory ^nn++++=memory,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
the ^ati++++=the
memory ^nn++++=memory
of ^in++++=of
anyone ^pn++++=anyone
who ^whp+who+++=who
shared ^vbd+++xvbn+=shared
it ^pp3+it+++=it
with ^in++++=with
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
consequences ^nns+nom+++=consequences
will ^md+prd+++=will
remain ^vb++++=remain.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
meaning ^nvbg+++xvbg+=meaning
will ^md+prd+++=will
not ^xnot++not++=not."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nora ^np+++??+=Nora
thought ^vbd+++xvbn+=thought
of ^in++++=of
a ^at++++=a
future ^jjb+atrb+++=future
birthday ^nn++++=birthday,
, ^zz++++=EXTRAWORD
a ^at++++=a
wedding ^nn++++=wedding,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
the ^ati++++=the
birth ^nn++++=birth
of ^in++++=of
a ^at++++=a
child ^nn++++=child.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
imagined ^vbd+vprv++xvbnx+=imagined
an ^at++++=an
hour ^nn++++=hour
of ^in++++=of
happiness ^nns+nom+++=happiness
disappearing ^vwbg+seem++xvbg+=disappearing
so ^ql++++=so
completely ^rb+amp+++=completely
that ^dt+dem+++=that
no ^at++++=no
one ^cd1++++=one
knew ^vbd+vprv+tht0+xvbn+=knew
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
missing ^vbg+++xvbgx+=missing.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
Samuel ^np++++=Samuel
at ^in++++=at
the ^ati++++=the
gate ^nn++++=gate
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
waiting ^vbg+++xvbg+=waiting
for ^in++++=for
an ^at++++=an
answer ^nn++++=answer
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
refused ^vprf+++xvbnx+=refused
to ^to+vcmp+++=to
give ^vbi++++=give.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
agree ^vb+vpub+++=agree,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
repeated ^vbd+++xvbnx+=repeated.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
did ^vbd+dod+aux++=did
not ^xnot++not++=not
move ^vb++++=move.
. ^zz++++=EXTRAWORD
" ^zz++++="Young
young ^jj+atrb+++=EXTRAWORD
people ^nns++++=people
believe ^vb+vprv+++=believe
the ^ati++++=the
future ^jjb++++=future
is ^vbz+bez+vrb++=is
an ^at++++=an
endless ^jj+atrb+++=endless
purse ^nn++++=purse,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
spend ^vb++++=spend
from ^in++++=from
it ^pp3+it+++=it
because ^cs+cos+++=because
you ^pp2+pp2+++=you
cannot ^md+pos+not++=cannot
yet ^rb++splt++=yet
feel ^vb+vprv+tht0++=feel
its ^pp$+it+++=its
weight ^nn++++=weight."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Would
would ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
refuse ^nn++++=refuse
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
would ^md+prd+++=would
prefer ^vb+vprv+tht0++=prefer
you ^pp2+pp2+++=you
understood ^vbd+vprv++xvbn+=understood
that ^tht+vcmp+++=that
warning ^nn++++=warning
and ^cc++++=and
choice ^nn++++=choice
are ^vb+ber+vrb++=are
different ^jj+atrb+++=different
things ^nns++++=things."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
choose ^vb++++=choose."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sighed ^vbd+++xvbnx+=sighed
and ^cc+phrs+++=and
turned ^vbd+++xvbn+=turned
the ^ati++++=the
blue ^jj+atrb+++=blue
clock ^nn++++=clock
over ^in+strn+++=over.
. ^zz++++=EXTRAWORD
On ^in++++=On
its ^pp$+it+++=its
back ^jjb++++=back
was ^vbd+bedz+vrb++=was
a ^at++++=a
small ^jj++++=small
key ^jjb++++=key.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
wind ^nn++++=wind
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
will ^md+prd+++=will
return ^vb++++=return
to ^in++++=to
the ^ati++++=the
morning ^nn++++=morning
of ^in++++=of
May ^md+pos+++=May
seventeenth ^od++++=seventeenth.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
will ^md+prd+++=will
awaken ^vb++++=awaken
in ^in++++=in
your ^pp$+pp2+++=your
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
ninth ^od++++=ninth
bell ^nn++++=bell
until ^in++++=until
the ^ati++++=the
tenth ^nn++++=tenth,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
hour ^nn++++=hour
will ^md+prd+++=will
be ^vb+be+vrb++=be
yours ^pp$$++++=yours."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nora ^np++++=Nora's
's ^$++++=EXTRAWORD
heart ^nn++++=heart
pounded ^vbd+++xvbn+=pounded.
. ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
more ^rbr++++=more
condition ^nn+nom+++=condition,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
return ^vb++++=return
before ^in++++=before
the ^ati++++=the
harbor ^nn++++=harbor
clock ^nn++++=clock
strikes ^nns++++=strikes
ten ^cd++++=ten."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
happens ^vbz+vsua+++=happens
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=don't?"
n't ^xnot++not++0=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
hour ^nn++++=hour
closes ^nns++++=closes
without ^in++++=without
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
stay ^vb++++=stay
there ^rn+pl+++=there?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
are ^vb+ber+aux++=are
divided ^vpsv++agls+xvbnx+=divided
between ^in++++=between
what ^wdt+who+++=what
was ^vbd+bedz+vrb++=was
and ^cc+cls+++=and
what ^wdt+who+++=what
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
Neither ^dt++neg++=Neither
part ^nn++++=part
survives ^vbz++++=survives
long ^jj++++=long."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nora ^np+++??+=Nora
nodded ^vbd+++xvbn+=nodded.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
wound ^vbd+++xvbn+=wound
the ^ati++++=the
key ^nn++++=key.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clocks ^nns++++=clocks
began ^vbd+++xvbn+=began
ticking ^nvbg+++xvbg+=ticking
all ^abn++++=all
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
The ^ati++++=The
noise ^nn++++=noise
was ^vbd+bedz+vrb++=was
enormous ^jj+pred+++=enormous.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
crashed ^vbd+++xvbn+=crashed
through ^in++++=through
the ^ati++++=the
shop ^nn++++=shop
like ^in++++=like
rain ^nn++++=rain
on ^in++++=on
a ^at++++=a
thousand ^cd++++=thousand
roofs ^nns++++=roofs.
. ^zz++++=EXTRAWORD
The ^ati++++=The
brass ^nn++++=brass
lamp ^nn++++=lamp
flared ^vbd+++xvbn+=flared
white ^jj++++=white,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Nora ^np+++??+=Nora
felt ^vbd+vprv+tht0+xvbn+=felt
the ^ati++++=the
floor ^nn++++=floor
tilt ^vb++++=tilt
beneath ^in+pl+++=beneath
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
smelled ^vbd+++xvbnx+=smelled
honey ^nn++++=honey
cake ^nn++++=cake.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
opened ^vbd+++xvbnx+=opened
her ^pp$+pp3+++=her
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
Morning ^nn++++=Morning
sunlight ^nn++++=sunlight
filled ^vbd+++xvbn+=filled
her ^pp$+pp3+++=her
bedroom ^nn++++=bedroom.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
green ^npl++++=green
dress ^nn++++=dress
lay ^vbd+++xvbn+=lay
across ^in+pl+++=across
the ^ati++++=the
chair ^nn++++=chair,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
gull ^nn++++=gull
cried ^vbd+++xvbn+=cried
beyond ^in++++=beyond
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
For ^in++++=For
several ^ap++++=several
seconds ^nns++++=seconds
she ^pp3a+pp3+++=she
could ^md+pos+++=could
not ^xnot++not++=not
breathe ^vb++++=breathe.
. ^zz++++=EXTRAWORD
From ^in++++=From
downstairs ^nn++++=downstairs
came ^vbd+++xvbn+=came
the ^ati++++=the
scrape ^nn++++=scrape
of ^in++++=of
a ^at++++=a
chair ^nn++++=chair
and ^cc++++=and
Samuel ^np++++=Samuel's
's ^$++++=EXTRAWORD
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
the ^ati++++=the
little ^jj+atrb+++=little
bird ^nn++++=bird
awake ^jj++++=awake?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nora ^np+++??+=Nora
threw ^vbd+++xvbn+=threw
off ^rb+phrv+++=off
the ^ati++++=the
blankets ^nns++++=blankets
and ^cc++++=and
ran ^vbd+++xvbn+=ran.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
nearly ^rb+down+++=nearly
fell ^vbd+++xvbn+=fell
down ^rp++++=down
the ^ati++++=the
stairs ^nns++++=stairs.
. ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel
stood ^vbd+++xvbn+=stood
in ^in++++=in
the ^ati++++=the
kitchen ^nn++++=kitchen,
, ^zz++++=EXTRAWORD
alive ^jj++++=alive
and ^cc+phrs+++=and
broad ^jj++++=broad-shouldered,
- ^zz++++=EXTRAWORD
shouldered ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
stuffing ^nn++++=stuffing
the ^ati++++=the
last ^jj+atrb+++=last
honey ^nn++++=honey
cake ^nn++++=cake
into ^in++++=into
his ^pp$+pp3+++=his
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
dark ^jj+atrb+++=dark
hair ^nn++++=hair
was ^vbd+bedz+vrb++=was
untidy ^jj+pred+++=untidy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
crumb ^nn++++=crumb
clung ^vbd+++xvbn+=clung
to ^in++++=to
his ^pp$+pp3+++=his
lip ^nn++++=lip.
. ^zz++++=EXTRAWORD
Nora ^np+++??+=Nora
stopped ^vbd+++xvbn+=stopped
in ^in++++=in
the ^ati++++=the
doorway ^nn++++=doorway.
. ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel
chewed ^vbd+++xvbn+=chewed
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
crossed ^vbd+++xvbnx+=crossed
the ^ati++++=the
room ^nn++++=room
and ^cc++++=and
struck ^vbd+++xvbn+=struck
him ^pp3o+pp3+++=him
in ^in++++=in
the ^ati++++=the
chest ^nn++++=chest
with ^in++++=with
both ^abx++++=both
fists ^nns++++=fists.
. ^zz++++=EXTRAWORD
" ^zz++++="Ow!"
ow ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
wrapped ^vbd+++xvbnx+=wrapped
her ^pp3o+pp3+++=her
arms ^nns++++=arms
around ^rp++++=around
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stiffened ^vbd+++xvbnx+=stiffened
in ^in++++=in
surprise ^nn++++=surprise.
. ^zz++++=EXTRAWORD
" ^zz++++="Nora?"
nora ^nn+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pressed ^vbd+++xvbnx+=pressed
her ^pp3o+pp3+++=her
face ^nn++++=face
into ^in++++=into
his ^pp$+pp3+++=his
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
salt ^nn++++=salt,
, ^zz++++=EXTRAWORD
soap ^nn++++=soap,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
cedar ^nn++++=cedar
chest ^nn++++=chest
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
kept ^vbd+++xvbnx+=kept
his ^pp$+pp3+++=his
clothes ^nns++++=clothes.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
an ^at++++=an
idiot ^nn++++=idiot,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
usually ^rb+down+++=usually
you ^pp2+pp2+++=you
need ^nn++++=need
more ^rbr++++=more
time ^nn++++=time
to ^in++++=to
notice ^nn++++=notice."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
held ^vbd+vprv++xvbnx+=held
him ^pp3o+pp3+++=him
tighter ^jjr++++=tighter.
. ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel's
's ^$++++=EXTRAWORD
hands ^nns++++=hands
settled ^vbd+++xvbn+=settled
carefully ^rb++++=carefully
on ^rp++++=on
her ^pp3o+pp3+++=her
shoulders ^nns+nom+++=shoulders.
. ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+whq++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
wrong ^jj++++=wrong?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
town ^nn++++=town
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
nine ^cd++++=nine
times ^nns++++=times.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hour ^nn++++=hour
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun.
. ^zz++++=EXTRAWORD
Nora ^np+++??+=Nora
pulled ^vbd+++xvbn+=pulled
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
coming ^vbg+++xvbgx+=coming
to ^in++++=to
the ^ati++++=the
harbor ^nn++++=harbor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
expression ^nn++++=expression
brightened ^vbd+++xvbn+=brightened.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes.
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
first ^rb++++=first
I ^pp1a+pp1+++=I
need ^nn++++=need
you ^pp2+pp2+++=you
to ^to++++=to
listen ^vbi++++=listen
to ^in++++=to
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
sounds ^vbz++++=sounds
serious ^jj++++=serious."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Larkspur ^np+++??+=Larkspur
is ^vbz+bez+aux++=is
going ^md"++pmd"++=going
to ^md+prd+++=to
sink ^vb++++=sink
beyond ^in++++=beyond
Cape ^np++++=Cape
Mercy ^nn++++=Mercy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
smile ^nn++++=smile
faded ^vbd+++xvbn+=faded.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
storm ^nn++++=storm,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nora ^np+++??+=Nora
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
ship ^nn++++=ship
goes ^vbz++++=goes
down ^rp++++=down.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
must ^md+nec+++=must
not ^xnot++not++=not
board ^nn++++=board."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel
stared ^vbd+++xvbn+=stared
at ^rb++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
this ^dt+dem+++=this
a ^at++++=a
joke ^nn++++=joke?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
dream ^nn++++=dream?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You've
you ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
reading ^vbg+++xvbgx+=reading
Mara ^np+++??+=Mara
Venn ^np++++=Venn's
's ^$++++=EXTRAWORD
fortune ^nn++++=fortune
pamphlets ^nns+nom+++=pamphlets
again ^rb+tm+++=again."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nora ^np+++??+=Nora
seized ^vbd+++xvbn+=seized
his ^pp$+pp3+++=his
wrist ^nn++++=wrist.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
wreckage ^nn+nom+++=wreckage.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv+tht0+xvbnx+=saw
your ^pp$+pp2+++=your
name ^nn++++=name
on ^in++++=on
the ^ati++++=the
memorial ^nn++++=memorial
outside ^jjb++++=outside
the ^ati++++=the
chapel ^nn++++=chapel.
. ^zz++++=EXTRAWORD
Samuel ^np++++=Samuel,
, ^zz++++=EXTRAWORD
please ^uh++++=please."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
studied ^vbd+++xvbnx+=studied
her ^pp$+pp3+++=her
