On ^in++++=On
as ^ql++++=as
proudly ^rb++++=proudly
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
raised ^vprf+++xvbnx+=raised
it ^pp3+it+++=it
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
Several ^ap++++=Several
men ^nns++++=men
had ^vbd+hvd+aux++=had
tied ^vprf+++xvbnx+=tied
ropes ^nns++++=ropes
around ^in++++=around
the ^ati++++=the
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
time ^nn++++=time
a ^at++++=a
wave ^nn++++=wave
entered ^vbd+++xvbn+=entered
the ^ati++++=the
cove ^nn++++=cove,
, ^zz++++=EXTRAWORD
water ^nn++++=water
foamed ^jj++++=foamed
around ^in++++=around
its ^pp$+it+++=its
mouth ^nn++++=mouth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
bell ^nn++++=bell
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
breathe ^vbi++++=breathe.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
crouched ^vbd+++xvbn+=crouched
beside ^in+pl+++=beside
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Barnacles ^np+++??+=Barnacles
covered ^vbd+++xvbn+=covered
the ^ati++++=the
bronze ^nn++++=bronze.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
brushed ^vbd+++xvbnx+=brushed
weed ^nn++++=weed
from ^in++++=from
the ^ati++++=the
inscription ^nn+nom+++=inscription.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=WE
Call ^vb++++=CALL
The ^ati++++=THE
Lost ^vbd+++xvbn+=LOST
The ^ati++++=The
rest ^nn++++=rest
was ^vbd+bedz+aux++=was
hidden ^vpsv++agls+xvbnx+=hidden
beneath ^in+pl+++=beneath
the ^ati++++=the
rock ^nn++++=rock.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
touch ^vb++++=touch
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
a ^at++++=a
voice ^nn++++=voice
behind ^in+pl+++=behind
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
Venn ^np+++??+=Venn
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
old ^jj++++=old
without ^in++++=without
permission ^nn++++=permission.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
remembered ^vwbn+vprv++xvbn+=remembered
him ^pp3o+pp3+++=him
as ^in++++=as
a ^at++++=a
wide ^jj++++=wide-shouldered
- ^zz++++=EXTRAWORD
shouldered ^vbd+++xvbn+=EXTRAWORD
man ^nn++++=man
who ^whp+rel+subj++=who
could ^md+pos+++=could
carry ^vb++++=carry
a ^at++++=a
longcase ^nn+++??+=longcase
clock ^nn++++=clock
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
on ^in++++=on
the ^ati++++=the
beach ^nn++++=beach
leaned ^vbd+++xvbn+=leaned
on ^in++++=on
an ^at++++=an
ash ^nn++++=ash
cane ^nn++++=cane.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
white ^jj+atrb+++=white
hair ^nn++++=hair
had ^vbd+hvd+aux++=had
escaped ^vprf+++xvbnx+=escaped
from ^in++++=from
beneath ^rb++++=beneath
his ^pp$+pp3+++=his
cap ^nn++++=cap,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rain ^nn++++=rain
clung ^vbd+++xvbn+=clung
to ^in++++=to
his ^pp$+pp3+++=his
beard ^nn++++=beard.
. ^zz++++=EXTRAWORD
" ^zz++++="Uncle,"
uncle ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
the ^ati++++=the
bell ^nn++++=bell,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
at ^in++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
should ^md+nec+++=should
have ^vb+hv+aux++=have
stayed ^vprf+++xvbnx+=stayed
down ^rp++++=down."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
believe ^vb+vprv+++=believe
the ^ati++++=the
old ^jj+atrb+++=old
stories ^nns++++=stories."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
believe ^vb+vprv+++=believe
the ^ati++++=the
sea ^nn++++=sea
buries ^nns++++=buries
things ^nns++++=things
for ^in++++=for
a ^at++++=a
reason ^nn++++=reason."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
gave ^vbd+++xvbn+=gave
Mara ^np+++??+=Mara
a ^at++++=a
quick ^jj+atrb+++=quick
glance ^nn++++=glance.
. ^zz++++=EXTRAWORD
Family ^nn++++=Family
disagreements ^nns+nom+++=disagreements
in ^in++++=in
Bellweather ^np+nom++??+=Bellweather
had ^vb+hv+vrb++=had
the ^ati++++=the
awkward ^jj+atrb+++=awkward
quality ^nn+nom+++=quality
of ^in++++=of
public ^jj+atrb+++=public
performances ^nns+nom+++=performances.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
always ^rb++++=always
spectators ^nns++++=spectators,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
everyone ^pn++++=everyone
knew ^vbd+vprv++xvbn+=knew
the ^ati++++=the
opening ^jj+atrb++xvbg+=opening
lines ^nns++++=lines.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stood ^vbd+++xvbn+=stood.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
come ^vprf+++xvbn+=come
all ^abn++++=all
this ^dt+dem+++=this
way ^nn++++=way
to ^to++++=to
tell ^vbi++++=tell
the ^ati++++=the
sea ^nn++++=sea
it ^pp3+it+++=it
made ^vbd+++xvbn+=made
a ^at++++=a
mistake ^nn++++=mistake?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
came ^vbd+++xvbnx+=came
to ^to++++=to
stop ^vbi++++=stop
fools ^nns++++=fools
from ^in++++=from
ringing ^xvbg+++xvbg+=ringing
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
mayor ^nn++++=mayor,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
supervising ^vbg+++xvbgx+=supervising
the ^ati++++=the
ropes ^nns++++=ropes,
, ^zz++++=EXTRAWORD
laughed ^j+++xvbn+=laughed
too ^rb++++=too
loudly ^rb++++=loudly.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
cracked ^vpsv++agls+xvbnx+=cracked,
, ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
ring ^nn++++=ring
if ^cs+cnd+++=if
the ^ati++++=the
saints ^npt++++=saints
themselves ^ppls+pp3+++=themselves
pulled ^vbd+++xvbn+=pulled
the ^ati++++=the
rope ^nn++++=rope."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np++++=Elias's
's ^$++++=EXTRAWORD
expression ^nn++++=expression
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
change ^nn++++=change.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
you ^pp2+pp2+++=you've
've ^vb+hv+vrb++0=EXTRAWORD
nothing ^pn++++=nothing
to ^to++++=to
prove ^vbi+vprv+++=prove."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
stronger ^jjr+atrb+++=stronger
wave ^nn++++=wave
broke ^vbd+++xvbn+=broke
against ^in++++=against
the ^ati++++=the
rocks ^nns++++=rocks.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
shifted ^vbd+++xvbn+=shifted.
. ^zz++++=EXTRAWORD
From ^in++++=From
somewhere ^rb++++=somewhere
inside ^jjb++++=inside
it ^pp3+it+++=it
came ^vbd+++xvbn+=came
a ^at++++=a
low ^jj+atrb+++=low
metallic ^jj+atrb+++=metallic
sound ^nn++++=sound.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
a ^at++++=a
ring ^nn++++=ring.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
quite ^rb++++=quite.
. ^zz++++=EXTRAWORD
The ^ati++++=The
crowd ^nn++++=crowd
fell ^vbd+++xvbn+=fell
silent ^jj++++=silent.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
felt ^vbd+vprv++xvbn+=felt
the ^ati++++=the
note ^nn++++=note
in ^in++++=in
her ^pp$+pp3+++=her
ribs ^nns++++=ribs.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
a ^at++++=a
child ^nn++++=child
squealed ^vbd+++xvbn+=squealed,
, ^zz++++=EXTRAWORD
someone ^pn++++=someone
laughed ^vbd+++xvbn+=laughed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
moment ^nn++++=moment
broke ^vbd+++xvbn+=broke
into ^in+ppvb+++=into
a ^at++++=a
dozen ^cd++++=dozen
explanations ^nns+nom+++=explanations.
. ^zz++++=EXTRAWORD
A ^at++++=A
loose ^jj+atrb+++=loose
stone ^nn++++=stone.
. ^zz++++=EXTRAWORD
The ^ati++++=The
chains ^nns++++=chains.
. ^zz++++=EXTRAWORD
The ^ati++++=The
water ^nn++++=water.
. ^zz++++=EXTRAWORD
An ^at++++=An
echo ^nn++++=echo
from ^in++++=from
the ^ati++++=the
harbor ^nn++++=harbor.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
turned ^vbd+++xvbn+=turned
away ^rb+phrv+++=away.
. ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
passed ^vbd+++xvbnx+=passed
Mara ^np+++??+=Mara,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
quietly ^rb+cnj+++=quietly,
, ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
father ^npt++++=father
heard ^vbd+vprv++xvbn+=heard
it ^pp3+it+++=it
too ^rb++++=too."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
caught ^vbd+++xvbnx+=caught
his ^pp$+pp3+++=his
arm ^nn++++=arm.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stopped ^vbd+++xvbnx+=stopped
but ^cc++++=but
did ^vbd+dod+aux++=did
not ^xnot++not++=not
look ^vb++++=look
at ^rb++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
father ^npt++++=father
heard ^vbd+vprv++xvbn+=heard
what ^wdt+who+whcl++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Another ^dt++++=Another
wave ^nn++++=wave
washed ^vwbn+++xvbn+=washed
around ^rp++++=around
their ^pp$+pp3+++=their
boots ^nns++++=boots.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
pulled ^vbd+++xvbn+=pulled
free ^jj++++=free.
. ^zz++++=EXTRAWORD
" ^zz++++="Ask
ask ^vb++++=EXTRAWORD
the ^ati++++=the
bell ^nn++++=bell."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
By ^in++++=By
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
the ^ati++++=the
villagers ^nns+nom+++=villagers
had ^vbd+hvd+aux++=had
dragged ^vprf+++xvbnx+=dragged
it ^pp3+it+++=it
above ^jjb++++=above
the ^ati++++=the
tide ^nn++++=tide
line ^nn++++=line.
. ^zz++++=EXTRAWORD
By ^in++++=By
two ^cd++++=two,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
stood ^vbd+++xvbn+=stood
in ^in++++=in
the ^ati++++=the
market ^nn++++=market
square ^nn++++=square
on ^in++++=on
a ^at++++=a
timber ^nn++++=timber
frame ^vb++++=frame
borrowed ^vbd+++xvbn+=borrowed
from ^in++++=from
the ^ati++++=the
boatyard ^nn+++??+=boatyard.
. ^zz++++=EXTRAWORD
Someone ^pn++++=Someone
scrubbed ^vbd+++xvbn+=scrubbed
away ^rp+pl+++=away
the ^ati++++=the
weeds ^nns++++=weeds.
. ^zz++++=EXTRAWORD
Someone ^pn++++=Someone
else ^rb+cnj+++=else
sold ^vbd+++xvbn+=sold
hot ^jj+atrb+++=hot
cider ^nn++++=cider.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mayor ^npt++++=mayor
proposed ^vbd+vsua++xvbn+=proposed
a ^at++++=a
festival ^nn+nom+++=festival.
. ^zz++++=EXTRAWORD
Bellweather ^np+nom++??+=Bellweather
had ^vb+hv+aux++=had
always ^rb++splt++=always
been ^vprf+ben+vrb+xvbnx+=been
efficient ^jj++++=efficient
at ^rb++++=at
turning ^nvbg+++xvbg+=turning
tragedy ^nn++++=tragedy
into ^in++++=into
tourism ^nn+nom+++=tourism.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
returned ^vbd+++xvbn+=returned
to ^in++++=to
her ^pp$+pp3+++=her
shop ^nn++++=shop
and ^cc++++=and
locked ^vbd+++xvbn+=locked
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
told ^vbd+vpub+tht0+xvbnx+=told
herself ^ppl+pp3+++=herself
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
back ^jjb++++=back
for ^in++++=for
dry ^jj+atrb+++=dry
clothes ^nns++++=clothes,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
instead ^rb+cnj+++=instead
she ^pp3a+pp3+++=she
climbed ^vbd+++xvbnx+=climbed
the ^ati++++=the
narrow ^jj+atrb+++=narrow
stairs ^nns++++=stairs
to ^in++++=to
the ^ati++++=the
attic ^nn++++=attic.
. ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
dust ^nn++++=dust,
, ^zz++++=EXTRAWORD
cedar ^nn++++=cedar,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
machine ^nn++++=machine
oil ^nn++++=oil.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father's
's ^$++++=EXTRAWORD
workbench ^nn+++??+=workbench
still ^rb++++=still
stood ^vbd+++xvbn+=stood
beneath ^in+pl+++=beneath
the ^ati++++=the
round ^jj+atrb+++=round
window ^nn++++=window.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+aux++=had
not ^xnot++not++=not
touched ^vprf+++xvbn+=touched
it ^pp3+it+++=it
since ^cs+sub+++=since
the ^ati++++=the
winter ^nn++++=winter
he ^pp3a+pp3+++=he
disappeared ^vbd+seem++xvbnx+=disappeared.
. ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
Venn ^np+++??+=Venn
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
his ^pp$+pp3+++=his
coat ^nn++++=coat
on ^in++++=on
the ^ati++++=the
peg ^nn++++=peg,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
supper ^nn++++=supper
on ^in++++=on
the ^ati++++=the
table ^nn++++=table,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
half ^abn++++=half-repaired
- ^zz++++=EXTRAWORD
repaired ^vbd+++xvbn+=EXTRAWORD
watch ^vb++++=watch
in ^in++++=in
the ^ati++++=the
vise ^nn++++=vise.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
had ^vbd+hvd+aux++=had
seen ^vprf++tht0+xvbnx+=seen
him ^pp3o+pp3+++=him
go ^vb++++=go.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
days ^nns++++=days
later ^rbr+tm+++=later,
, ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
found ^vbd+vprv++xvbn+=found
one ^pn++++=one
of ^in++++=of
his ^pp$+pp3+++=his
boots ^nns++++=boots
on ^in++++=on
the ^ati++++=the
eastern ^jj+atrb+++=eastern
shore ^nn++++=shore.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^npl++++=sea
did ^vbd+dod+aux++=did
not ^xnot++not++=not
return ^vb++++=return
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
knelt ^vbd+++xvbn+=knelt
before ^in++++=before
the ^ati++++=the
chest ^nn++++=chest
under ^in++++=under
the ^ati++++=the
bench ^nn++++=bench.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside
were ^vbd+bed+vrb++=were
account ^nn++++=account
books ^nns++++=books,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
tools ^nns++++=tools,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bundles ^nns++++=bundles
of ^in++++=of
papers ^nns++++=papers
tied ^vbd+++xvbn+=tied
with ^in++++=with
string ^nn++++=string.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father's
's ^$++++=EXTRAWORD
handwriting ^nn++++=handwriting
filled ^vbd+++xvbn+=filled
page ^nn++++=page
after ^in++++=after
page ^nn++++=page:
: ^zz++++=EXTRAWORD
neat ^jj+atrb+++=neat
columns ^nns++++=columns,
, ^zz++++=EXTRAWORD
quick ^jj+atrb+++=quick
sketches ^nns++++=sketches
of ^in++++=of
escapements ^nns+nom+++=escapements,
, ^zz++++=EXTRAWORD
notes ^nns++++=notes
on ^in++++=on
customers ^nns+nom+++=customers.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
found ^vbd+vprv++xvbnx+=found
the ^ati++++=the
bell ^nn++++=bell
in ^in++++=in
the ^ati++++=the
seventh ^nn++++=seventh
book ^nn++++=book.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
a ^at++++=a
drawing ^jj+++xvbg+=drawing
in ^in++++=in
the ^ati++++=the
margin ^nn++++=margin:
: ^zz++++=EXTRAWORD
a ^at++++=a
cracked ^jj+atrb++xvbn+=cracked
bronze ^jj+atrb+++=bronze
shape ^nn++++=shape,
, ^zz++++=EXTRAWORD
the ^ati++++=the
letters ^nns+nom+++=letters
around ^in++++=around
its ^pp$+it+++=its
crown ^nn++++=crown
carefully ^rb++++=carefully
copied ^vbd+++xvbn+=copied.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=WE
Call ^vb++++=CALL
The ^ati++++=THE
Lost ^xvbn+++xvbn+=LOST
Home ^nr++++=HOME.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
had ^vbd+hvd+aux++=had
written ^vprf+++xvbnx+=written:
: ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
says ^vbz+vpub+tht0++=says
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
imagination ^nn+nom+++=imagination.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
sound ^nn++++=sound
is ^vbz+bez+vrb++=is
real ^jj+pred+++=real.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
nights ^nns++++=nights
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
always ^rb++++=always
at ^in++++=at
1:17 ^cd++++=1:17.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
from ^in++++=from
the ^ati++++=the
sea ^nn++++=sea
from ^in++++=from
inside ^jjb++++=inside
the ^ati++++=the
clocks ^nns++++=clocks.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
read ^vbd+vprv++xvbn+=read
the ^ati++++=the
line ^nn++++=line
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
pages ^nns++++=pages
were ^vbd+bed+aux++=were
crowded ^vpsv++agls+xvbnx+=crowded
with ^in++++=with
observations ^nns+nom+++=observations.
. ^zz++++=EXTRAWORD
Pendulums ^np+++??+=Pendulums
stopping ^vwbg+++xvbg+=stopping
at ^rb++++=at
1:17 ^cd++++=1:17.
. ^zz++++=EXTRAWORD
Watches ^vbz++++=Watches
running ^jj+++xvbg+=running
backward ^jj++++=backward.
. ^zz++++=EXTRAWORD
A ^at++++=A
tide ^nn++++=tide
chart ^nn++++=chart.
. ^zz++++=EXTRAWORD
A ^at++++=A
map ^nn++++=map
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
church ^npl++++=church
hill ^nn++++=hill.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
final ^nn++++=final
written ^vbd+++xvbn+=written
page ^nn++++=page:
: ^zz++++=EXTRAWORD
A ^at++++=A
bell ^nn++++=bell
does ^vbz+doz+aux++=does
not ^xnot++not++=not
create ^vb++++=create
time ^nn++++=time.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
divides ^vbz++++=divides
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Before ^in++++=Before
and ^cc++++=and
after ^in+strn+++=after.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
and ^cc++++=and
gone ^vbd+++xvbn+=gone.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
the ^ati++++=the
drowned ^jj+atrb++xvbn+=drowned
bell ^nn++++=bell
rings ^nns++++=rings,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
the ^ati++++=the
division ^nn++++=division
weakens ^nns+++??+=weakens.
. ^zz++++=EXTRAWORD
Below ^rb++++=Below
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
in ^in++++=in
darker ^jjr+atrb+++=darker
ink ^nn++++=ink:
: ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
heard ^vbd+vprv++xvbnx+=heard
Clara ^np++++=Clara.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
closed ^vbd+++xvbn+=closed
the ^ati++++=the
book ^nn++++=book.
. ^zz++++=EXTRAWORD
Clara ^np++++=Clara
was ^vbd+bedz+vrb++=was
her ^pp3o+pp3+++=her
mother ^npt++++=mother.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
died ^vprf+++xvbnx+=died
when ^wrb+who+++=when
Mara ^np+++??+=Mara
was ^vbd+bedz+vrb++=was
six ^cd++++=six,
, ^zz++++=EXTRAWORD
after ^in++++=after
three ^cd++++=three
days ^nns++++=days
of ^in++++=of
fever ^nn++++=fever.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
remembered ^vwbn+vprv++xvbn+=remembered
cool ^vb++++=cool
fingers ^nns+nom+++=fingers
against ^in++++=against
her ^pp$+pp3+++=her
forehead ^nn++++=forehead,
, ^zz++++=EXTRAWORD
a ^at++++=a
blue ^jj+atrb+++=blue
ribbon ^nn++++=ribbon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
song ^nn++++=song
with ^in++++=with
no ^at++++=no
ending ^nn++++=ending.
. ^zz++++=EXTRAWORD
Downstairs ^jjb++++=Downstairs,
, ^zz++++=EXTRAWORD
a ^at++++=a
clock ^nn++++=clock
struck ^vbd+++xvbn+=struck
four ^cd++++=four.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
followed ^jj+++xvbn+=followed,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
another ^dt++++=another,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
the ^ati++++=the
shop ^nn++++=shop
filled ^vbd+++xvbn+=filled
with ^in++++=with
overlapping ^xvbg+++xvbg+=overlapping
chimes ^nns+++??+=chimes.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
faintly ^rb+cnj+++=faintly,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
heard ^vbd+vprv++xvbn+=heard
a ^at++++=a
woman ^nn++++=woman
singing ^vwbg+++xvbg+=singing.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stood ^vbd+++xvbnx+=stood
so ^ql++++=so
quickly ^rb++++=quickly
that ^cs+sub+++=that
the ^ati++++=the
book ^nn++++=book
fell ^vbd+++xvbn+=fell.
. ^zz++++=EXTRAWORD
The ^ati++++=The
song ^nn++++=song
continued ^vbd+++xvbn+=continued
for ^in++++=for
no ^at++++=no
more ^rbr++++=more
than ^in++++=than
a ^at++++=a
breath ^nn++++=breath.
. ^zz++++=EXTRAWORD
Four ^cd++++=Four
descending ^vbg+++xvbg+=descending
notes ^nns++++=notes.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
knew ^vbd+vprv++xvbn+=knew
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
spent ^vprf+++xvbnx+=spent
years ^nns++++=years
pretending ^vwbg+++xvbg+=pretending
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=did
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
At ^in++++=At
sunset ^nn++++=sunset,
, ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
was ^vbd+bedz+aux++=was
waiting ^vbg+++xvbgx+=waiting
outside ^jjb++++=outside
the ^ati++++=the
shop ^nn++++=shop.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
should ^md+nec+++=should
have ^vb+hv+aux++=have
told ^vprf+++xvbnx+=told
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
toward ^in++++=toward
the ^ati++++=the
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
dozens ^cds++++=dozens
of ^in++++=of
clock ^nn++++=clock
faces ^nns++++=faces
shone ^vbd+++xvbn+=shone
in ^in++++=in
the ^ati++++=the
fading ^jj+atrb++xvbg+=fading
light ^nn++++=light.
. ^zz++++=EXTRAWORD
" ^zz++++="Would
would ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
believed ^vprf+++xvbnx+=believed
