When ^wrb+who+++=When
, ^zz++++=EXTRAWORD
singing ^vbg+++xvbg+=singing
badly ^rb++++=badly.
. ^zz++++=EXTRAWORD
Sunlight ^nn++++=Sunlight
shone ^vbd+++xvbn+=shone
through ^in++++=through
the ^ati++++=the
bakery ^nn++++=bakery
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
counter ^nn++++=counter
lay ^vbd+++xvbn+=lay
the ^ati++++=the
blue ^jj+atrb+++=blue
bowl ^nn++++=bowl
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
broken ^vprf+++xvbnx+=broken
later ^rbr+tm+++=later
that ^cs+sub+++=that
day ^nn++++=day.
. ^zz++++=EXTRAWORD
The ^ati++++=The
day ^nn++++=day
of ^in++++=of
the ^ati++++=the
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
reached ^vbd+++xvbn+=reached
toward ^in++++=toward
the ^ati++++=the
flame ^nn++++=flame.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
bring ^vb++++=bring
her ^pp$+pp3+++=her
back ^jjb++++=back,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
voice ^nn++++=voice
was ^vbd+bedz+aux++=was
cracked ^vpsv++agls+xvbnx+=cracked
from ^in++++=from
disuse ^nn+++??+=disuse.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stepped ^vbd+++xvbn+=stepped
between ^in++++=between
him ^pp3o+pp3+++=him
and ^cc++++=and
the ^ati++++=the
lantern ^nn++++=lantern.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+tht0++=know
that ^tht+vcmp+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
stories ^nns++++=stories
say ^vb+vpub+tht0++=say
it ^pp3+it+++=it
takes ^vbz++++=takes
you ^pp2+pp2+++=you
back ^jjb++++=back."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
also ^rb++++=also
say ^vb+vpub+tht0++=say
a ^at++++=a
heart ^nn++++=heart
pays ^vbz++++=pays."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
care ^nn++++=care."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
mother ^nn++++=mother
does ^vbz+doz+vrb++=does."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
twisted ^vbd+++xvbn+=twisted.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
wishes ^nns++++=wishes
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
looks ^vbz++++=looks
at ^rb++++=at
me ^pp1o+pp1+++=me
and ^cc++++=and
cries ^nns++++=cries."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
looks ^nns++++=looks
at ^rb++++=at
you ^pp2+pp2+++=you
and ^cc++++=and
sees ^vbz+vprv+tht0++=sees
someone ^pn++++=someone
she ^pp3a+pp3+++=she
almost ^rb+hdg+++=almost
lost ^vbd+++xvbn+=lost
too ^ql++++=too."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
glanced ^vbd+++xvbn+=glanced
at ^rb++++=at
her ^pp3o+pp3+++=her
father ^npt++++=father
in ^in++++=in
the ^ati++++=the
mist ^nn++++=mist.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know
more ^ql++++=more
than ^cs+sub+++=than
you ^pp2+pp2+++=you
think ^vb+vprv+++=think."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
fire ^nn++++=fire
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
shortly ^rb+tm+++=shortly
after ^in++++=after
sunset ^nn++++=sunset,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
a ^at++++=a
lamp ^nn++++=lamp
overturned ^vbd+++xvbn+=overturned
in ^in++++=in
the ^ati++++=the
bakery ^nn++++=bakery
storeroom ^nn++++=storeroom.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
to ^in++++=to
the ^ati++++=the
midsummer ^nn+nom+++=midsummer
fair ^nn++++=fair
despite ^in++++=despite
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^$++++=EXTRAWORD
warning ^nn++++=warning
that ^tht+ncmp+++=that
a ^at++++=a
storm ^nn++++=storm
was ^vbd+bedz+aux++=was
coming ^vbg+++xvbgx+=coming.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
stayed ^vprf+++xvbnx+=stayed
behind ^in+pl+++=behind
to ^to++++=to
finish ^vbi++++=finish
the ^ati++++=the
morning ^nn++++=morning
loaves ^nns++++=loaves.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
lightning ^nn++++=lightning
struck ^vbd+++xvbn+=struck
the ^ati++++=the
bell ^nn++++=bell
tower ^nn++++=tower,
, ^zz++++=EXTRAWORD
everyone ^pn++++=everyone
in ^in++++=in
the ^ati++++=the
square ^npl++++=square
turned ^vbd+++xvbn+=turned
to ^to++++=to
look ^vbi++++=look.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
noticed ^vbd+vprv++xvbn+=noticed
smoke ^nn++++=smoke
rising ^vwbg+++xvbg+=rising
from ^in++++=from
the ^ati++++=the
bakery ^nn++++=bakery
until ^cs+sub+++=until
the ^ati++++=the
windows ^nns++++=windows
burst ^vbd+++xvbn+=burst.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father
managed ^vbd+++xvbn+=managed
to ^to+vcmp+++=to
reach ^vbi++++=reach
the ^ati++++=the
front ^jjb+atrb+++=front
door ^nn++++=door.
. ^zz++++=EXTRAWORD
A ^at++++=A
beam ^nn++++=beam
fell ^vbd+++xvbn+=fell
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
could ^md+pos+++=could
cross ^vb++++=cross
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
him ^pp3o+pp3+++=him
calling ^nvbg+++xvbg+=calling
her ^pp3o+pp3+++=her
name ^nn++++=name.
. ^zz++++=EXTRAWORD
For ^in++++=For
five ^cd++++=five
years ^nns++++=years,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
dreamed ^vprf+++xvbnx+=dreamed
of ^in++++=of
that ^dt+dem+++=that
call ^nn++++=call.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
stayed ^vprf+++xvbnx+=stayed,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
could ^md+pos+++=could
have ^vb+hv+aux++=have
smelled ^vprf+++xvbnx+=smelled
the ^ati++++=the
smoke ^nn++++=smoke
sooner ^rbr++++=sooner.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
could ^md+pos+++=could
have ^vb+hv+aux++=have
lifted ^vprf+++xvbnx+=lifted
the ^ati++++=the
beam ^nn++++=beam.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
could ^md+pos+++=could
have ^vb+hv+aux++=have
changed ^vprf+++xvbnx+=changed
everything ^pn++++=everything.
. ^zz++++=EXTRAWORD
The ^ati++++=The
blue ^jj+atrb+++=blue
flame ^nn++++=flame
leaned ^vbd+++xvbn+=leaned
toward ^in++++=toward
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
A ^at++++=A
door ^nn++++=door
appeared ^vbd+seem++xvbn+=appeared
behind ^in+pl+++=behind
the ^ati++++=the
lantern ^nn++++=lantern
where ^wrb+who+++=where
there ^ex+pex+++=there
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
only ^rb+down+++=only
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
painted ^vpsv++agls+xvbnx+=painted
the ^ati++++=the
same ^ap++++=same
green ^nn++++=green
as ^ql++++=as
the ^ati++++=the
bakery ^nn++++=bakery
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Warm ^jj++++=Warm
golden ^jj++++=golden
light ^jj++++=light
shone ^vbd+++xvbn+=shone
around ^in++++=around
its ^pp$+it+++=its
edges ^nns++++=edges.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
saw ^vbd+vprv++xvbn+=saw
another ^dt++++=another
door ^nn++++=door
on ^in++++=on
the ^ati++++=the
opposite ^jj+atrb+++=opposite
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
room ^nn++++=room:
: ^zz++++=EXTRAWORD
white ^jj++++=white,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
red ^jj+atrb+++=red
scarf ^nn++++=scarf
tied ^vbd+++xvbn+=tied
to ^in++++=to
its ^pp$+it+++=its
handle ^nn++++=handle.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
both ^abx++++=both
moved ^jj+++xvbn+=moved.
. ^zz++++=EXTRAWORD
A ^at++++=A
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
below ^in+strn+++=below.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once.
. ^zz++++=EXTRAWORD
The ^ati++++=The
flame ^nn++++=flame
surged ^vbd+++xvbn+=surged,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
old ^jj+atrb+++=old
man ^nn++++=man
appeared ^vbd+seem++xvbn+=appeared
beside ^in+pl+++=beside
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wore ^vbd+++xvbnx+=wore
a ^at++++=a
keeper ^nn++++=keeper's
's ^$++++=EXTRAWORD
coat ^nn++++=coat
crusted ^vbd+++xvbn+=crusted
with ^in++++=with
salt ^nn++++=salt.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
white ^jj+atrb+++=white
hair ^nn++++=hair
drifted ^vbd+++xvbn+=drifted
as ^cs+sub+++=as
though ^rb+cnj+++=though
underwater ^jjb++++=underwater,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
deep ^jj+atrb+++=deep
scar ^nn++++=scar
crossed ^vbd+++xvbn+=crossed
his ^pp$+pp3+++=his
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
could ^md+pos+++=could
see ^vb+vprv+++=see
the ^ati++++=the
turning ^jj+++xvbg+=turning
light ^jj++++=light
through ^in++++=through
his ^pp$+pp3+++=his
body ^nn++++=body.
. ^zz++++=EXTRAWORD
" ^zz++++="Only
only ^rb+down+++=EXTRAWORD
one ^cd1++++=one
door ^nn++++=door
opens ^vbz++++=opens,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
gripped ^vbd+++xvbn+=gripped
the ^ati++++=the
handle ^nn++++=handle
of ^in++++=of
the ^ati++++=the
white ^jj+atrb+++=white
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="Mine."
mine ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
rounded ^vbd+++xvbn+=rounded
on ^in++++=on
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
already ^rb++++=already
had ^vb+hv+vrb++=had
years ^nns++++=years
with ^in++++=with
your ^pp$+pp2+++=your
father ^nn++++=father.
. ^zz++++=EXTRAWORD
Elise ^np+++??+=Elise
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
fourteen ^cd++++=fourteen."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
your ^pp$+pp2+++=your
mother ^nn++++=mother
cannot ^md+pos+not++=cannot
lose ^vb++++=lose
another ^dt++++=another
child ^nn++++=child."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
die ^vb++++=die."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
keeper ^nn++++=keeper's
's ^vbz+bez+vrb++0=EXTRAWORD
sad ^jj+atrb+++=sad
eyes ^nns++++=eyes
settled ^vbd+++xvbn+=settled
on ^in+ppvb+++=on
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
precisely ^rb++++=precisely."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
words ^nns++++=words
stitched ^vbd+++xvbn+=stitched
into ^in++++=into
the ^ati++++=the
collar ^nn++++=collar
of ^in++++=of
his ^pp$+pp3+++=his
coat ^nn++++=coat:
: ^zz++++=EXTRAWORD
Elian ^np+++??+=ELIAN
Ward ^np++++=WARD,
, ^zz++++=EXTRAWORD
Keeper ^nn++++=KEEPER.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
does ^vbz+doz+aux++=does
the ^ati++++=the
warning ^nn++++=warning
mean ^jj++++=mean?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
heart ^nn++++=heart
will ^md+prd+++=will
pay ^vb++++=pay."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
beloved ^jj+atrb+++=beloved
memory ^nn++++=memory
lights ^nns++++=lights
the ^ati++++=the
way ^nn++++=way,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Ward ^nn++++=Ward.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
time ^nn++++=time
is ^vbz+bez+vrb++=is
dark ^jj+atrb+++=dark
water ^nn++++=water.
. ^zz++++=EXTRAWORD
To ^to++++=To
travel ^vbi++++=travel
backward ^jj++++=backward,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lantern ^nn++++=lantern
must ^md+nec+++=must
burn ^vb++++=burn
every ^at++++=every
memory ^nn++++=memory
that ^tht+rel+subj++=that
led ^vwbn+++xvbn+=led
you ^pp2+pp2+++=you
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
mistakes ^nns++++=mistakes.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
joys ^nns++++=joys.
. ^zz++++=EXTRAWORD
The ^ati++++=The
faces ^nns++++=faces
you ^pp2+pp2+++=you
loved ^vbd+++xvbn+=loved.
. ^zz++++=EXTRAWORD
All ^abn++++=All
gone ^vprf+++xvbn+=gone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np++++=Tomas's
's ^$++++=EXTRAWORD
fingers ^nns+nom+++=fingers
loosened ^vbd+++xvbn+=loosened
on ^in++++=on
the ^ati++++=the
handle ^nn++++=handle.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
mean ^vb+vprv+tht0++=mean
we ^pp1a+pp1+++=we
forget ^vb+vprv+++=forget?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
return ^vb++++=return
to ^in++++=to
the ^ati++++=the
chosen ^jj+atrb++xvbn+=chosen
hour ^nn++++=hour
empty ^jj++++=empty
of ^in++++=of
all ^abn++++=all
that ^dt+pdem+++=that
came ^vbd+++xvbn+=came
after ^in+strn+++=after.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
may ^md+pos+++=may
prevent ^vb++++=prevent
one ^cd1++++=one
grief ^nn++++=grief,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
cause ^nn++++=cause
another ^dt++++=another.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lantern ^nn++++=lantern
promises ^nns++++=promises
a ^at++++=a
road ^nn++++=road,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
its ^pp$+it+++=its
destination ^nn+nom+++=destination."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
again ^rb+tm+++=again
through ^in++++=through
the ^ati++++=the
mist ^nn++++=mist.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father
dusted ^vbd+++xvbn+=dusted
flour ^nn++++=flour
from ^in++++=from
his ^pp$+pp3+++=his
hands ^nns++++=hands
and ^cc++++=and
smiled ^vpsv++agls+xvbn+=smiled
toward ^in++++=toward
someone ^pn++++=someone
she ^pp3a+pp3+++=she
could ^md+pos+++=could
not ^xnot++not++=not
see ^vb+vprv+++=see.
. ^zz++++=EXTRAWORD
Toward ^in++++=Toward
her ^pp$+pp3+++=her
younger ^jjr+atrb+++=younger
self ^nn++++=self.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
she ^pp3a+pp3+++=she
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
green ^jj+atrb+++=green
door ^nn++++=door,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
would ^md+prd+++=would
return ^vb++++=return
to ^in++++=to
that ^dt+dem+++=that
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
could ^md+pos+++=could
stay ^vb++++=stay
home ^nr++++=home
from ^in++++=from
the ^ati++++=the
fair ^nn++++=fair.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
could ^md+pos+++=could
watch ^vb++++=watch
the ^ati++++=the
lamp ^nn++++=lamp.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
could ^md+pos+++=could
save ^vb++++=save
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
she ^pp3a+pp3+++=she
would ^md+prd+++=would
forget ^vb+vprv+++=forget
why ^wrb+who+whcl++=why.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
keeper ^nn++++=keeper
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
hear ^vbi+vprv+++=hear
the ^ati++++=the
thought ^nn+++xvbn+=thought.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
heart ^nn++++=heart
remembers ^nns+nom+++=remembers
its ^pp$+it+++=its
wound ^nn+++xvbn+=wound,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
the ^ati++++=the
blade ^nn++++=blade."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
know ^vb+vprv+tht0++=know
something ^pn++++=something
terrible ^jj++++=terrible
was ^vbd+bedz+aux++=was
coming ^vbg+++xvbgx+=coming?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Perhaps.
perhaps ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
A ^at++++=A
fear ^nn++++=fear
without ^in++++=without
a ^at++++=a
name ^nn++++=name.
. ^zz++++=EXTRAWORD
A ^at++++=A
love ^nn++++=love
without ^in++++=without
a ^at++++=a
history ^nn++++=history."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
pressed ^vbd+++xvbn+=pressed
his ^pp$+pp3+++=his
forehead ^nn++++=forehead
to ^in++++=to
the ^ati++++=the
white ^jj+atrb+++=white
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="Elise
elise ^vb++++=EXTRAWORD
would ^md+prd+++=would
know ^vb+vprv+++=know,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
could ^md+pos+++=could
tell ^vb++++=tell
her ^pp$+pp3+++=her
not ^xnot++not++=not
to ^to++++=to
take ^vbi++++=take
the ^ati++++=the
boat ^nn++++=boat."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
would ^md+prd+++=would
not ^xnot++not++=not
remember ^nn+nom+++=remember
the ^ati++++=the
storm ^nn++++=storm,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ward ^nn++++=Ward
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
write ^vb++++=write
it ^pp3+it+++=it
down ^rp++++=down
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
cannot ^md+pos+not++=cannot
carry ^vb++++=carry
messages ^nns+nom+++=messages
through ^in++++=through
the ^ati++++=the
door ^nn++++=door."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'd
i ^pp1a+pp1+++0=EXTRAWORD
'd ^md+prd+aux++=EXTRAWORD
carve ^vb++++=carve
it ^pp3+it+++=it
on ^in++++=on
my ^pp$+pp1+++=my
hand ^nn++++=hand."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
lantern ^nn++++=lantern
takes ^vbz++++=takes
every ^at++++=every
mark ^nn++++=mark."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
began ^vbd+++xvbn+=began
to ^to++++=to
cry ^vbi++++=cry.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
wanted ^vbd+++xvbn+=wanted
to ^to+vcmp+++=to
comfort ^vbi++++=comfort
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
green ^jj+atrb+++=green
door ^nn++++=door
opened ^vbd+++xvbn+=opened
a ^at++++=a
finger ^nn++++=finger's
's ^$++++=EXTRAWORD
width ^nn++++=width.
. ^zz++++=EXTRAWORD
Warm ^jj+atrb+++=Warm
air ^nn++++=air
touched ^vbd+++xvbn+=touched
her ^pp$+pp3+++=her
face ^nn++++=face.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
smelled ^vbd+++xvbnx+=smelled
cinnamon ^nn++++=cinnamon,
, ^zz++++=EXTRAWORD
yeast ^nn++++=yeast,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^$++++=EXTRAWORD
soap ^nn++++=soap.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara?"
mara ^nn+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
called ^vbd+++xvbnx+=called
from ^in++++=from
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
reached ^vbd+++xvbnx+=reached
for ^in++++=for
the ^ati++++=the
handle ^nn++++=handle.
. ^zz++++=EXTRAWORD
The ^ati++++=The
moment ^nn++++=moment
her ^pp$+pp3+++=her
fingers ^nns+nom+++=fingers
touched ^vbd+++xvbn+=touched
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lantern ^nn++++=lantern
room ^nn++++=room
fell ^vbd+++xvbn+=fell
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stood ^vbd+++xvbnx+=stood
in ^in++++=in
the ^ati++++=the
bakery ^nn++++=bakery
at ^rb++++=at
dawn ^nn++++=dawn.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father
was ^vbd+bedz+vrb++=was
alive ^jj+pred+++=alive.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
leaned ^vbd+++xvbnx+=leaned
over ^in++++=over
a ^at++++=a
tray ^nn++++=tray
of ^in++++=of
rolls ^nns++++=rolls,
, ^zz++++=EXTRAWORD
painting ^nvbg+++xvbg+=painting
them ^pp3o+pp3+++=them
with ^in++++=with
egg ^nn++++=egg
and ^cc++++=and
milk ^nn++++=milk.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
tapped ^vwbn+++xvbn+=tapped
the ^ati++++=the
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
clock ^nn++++=clock
above ^in+pl+++=above
the ^ati++++=the
oven ^nn++++=oven
showed ^vbd+vprv++xvbn+=showed
six ^cd++++=six
thirteen ^cd++++=thirteen.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
up ^rp++++=up
early ^jj+pred+++=early,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
