At ^rb++++=At
north ^np+pl+++=north.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
Never ^rb++++=Never
accept ^vb+vprv+++=accept
red ^jj+atrb+++=red
mail.** ^nn+++??+=mail.**
A ^at++++=A
second ^od++++=second
object ^nn++++=object
lay ^vbd+++xvbn+=lay
in ^in++++=in
the ^ati++++=the
box ^nn++++=box:
: ^zz++++=EXTRAWORD
a ^rb++++=a
little ^rb"++++=little
iron ^nn++++=iron
key ^jjb++++=key
attached ^jj+++xvbn+=attached
to ^in++++=to
a ^at++++=a
label ^nn++++=label.
. ^zz++++=EXTRAWORD
**signal ^jj+atrb+++=**SIGNAL
House** ^np+++??+=HOUSE**
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
through ^in++++=through
the ^ati++++=the
rear ^jjb+atrb+++=rear
window ^nn++++=window
toward ^in++++=toward
the ^ati++++=the
abandoned ^jj+atrb++xvbn+=abandoned
tracks ^nns++++=tracks.
. ^zz++++=EXTRAWORD
Half ^abn++++=Half
a ^at++++=a
mile ^nn++++=mile
into ^in++++=into
the ^ati++++=the
marsh ^npl++++=marsh
stood ^vbd+++xvbn+=stood
the ^ati++++=the
old ^jj+atrb+++=old
signal ^nn++++=signal
house ^npl++++=house,
, ^zz++++=EXTRAWORD
a ^at++++=a
thin ^jj+atrb+++=thin
brick ^nn++++=brick
tower ^nn++++=tower
leaning ^vwbg+++xvbg+=leaning
beneath ^in+pl+++=beneath
the ^ati++++=the
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+aux++=had
never ^rb++splt++=never
known ^vprf++tht0+xvbnx+=known
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
key ^nn++++=key.
. ^zz++++=EXTRAWORD
At ^rb++++=At
nine ^cd++++=nine,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Vale ^np++++=Vale
arrived ^vbd+++xvbn+=arrived
to ^to++++=to
send ^vbi++++=send
a ^at++++=a
parcel ^nn++++=parcel
of ^in++++=of
lemon ^nn++++=lemon
cakes ^nns++++=cakes
to ^in++++=to
his ^pp$+pp3+++=his
daughter ^nn+nom+++=daughter
in ^in++++=in
the ^ati++++=the
city ^nn++++=city.
. ^zz++++=EXTRAWORD
At ^rb++++=At
ten ^cd++++=ten,
, ^zz++++=EXTRAWORD
two ^cd++++=two
children ^nns++++=children
bought ^vbd+++xvbn+=bought
a ^at++++=a
stamp ^nn++++=stamp
and ^cc++++=and
argued ^vpsv++agls+xvbn+=argued
over ^in++++=over
who ^whp+rel+pied++=who
would ^md+prd+++=would
lick ^vb++++=lick
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
At ^rb++++=At
eleven ^cd++++=eleven
thirty ^cd++++=thirty,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
locked ^vbd+++xvbn+=locked
the ^ati++++=the
brass ^nn++++=brass
slot ^nn++++=slot
and ^cc++++=and
turned ^vbd+++xvbn+=turned
the ^ati++++=the
sign ^nn++++=sign
on ^in++++=on
the ^ati++++=the
door ^nn++++=door
from ^in++++=from
Open ^jj++++=OPEN
to ^to++++=to
Closed ^vbi++++=CLOSED.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
waited ^vbd+++xvbnx+=waited.
. ^zz++++=EXTRAWORD
At ^rb++++=At
precisely ^rb++++=precisely
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
someone ^pn++++=someone
knocked ^vbd+++xvbn+=knocked.
. ^zz++++=EXTRAWORD
A ^at++++=A
boy ^nn++++=boy
of ^in++++=of
perhaps ^rb++++=perhaps
fourteen ^cd++++=fourteen
stood ^vbd+++xvbn+=stood
outside ^jjb++++=outside.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
darkened ^vbd+++xvbn+=darkened
his ^pp$+pp3+++=his
blond ^jj+atrb+++=blond
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
coat ^nn++++=coat
was ^vbd+bedz+vrb++=was
too ^ql++++=too
large ^jj++++=large
for ^in++++=for
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
muddy ^jj+atrb+++=muddy
water ^nn++++=water
dripped ^vbd+++xvbn+=dripped
from ^in++++=from
its ^pp$+it+++=its
hem ^nn++++=hem.
. ^zz++++=EXTRAWORD
Under ^in++++=Under
one ^cd1++++=one
arm ^nn++++=arm
he ^pp3a+pp3+++=he
carried ^vbd+++xvbnx+=carried
a ^at++++=a
red ^jj+atrb+++=red
envelope ^nn++++=envelope.
. ^zz++++=EXTRAWORD
" ^zz++++="We're
we ^pp1a+pp1+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
closed ^vpsv++agls+xvbnx+=closed,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said
through ^in++++=through
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
sign ^nn++++=sign,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
at ^in++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
says ^vbz+vpub+tht0++=says
letters ^nns+nom+++=letters
sent ^vbd+++xvbn+=sent
anywhere ^rb++++=anywhere."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
today ^nr+tm+++=today."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
only ^rb+down+++=only
have ^vb+hv+vrb++=have
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
see ^vb+vprv+tht0++=see
that ^tht+vcmp+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pressed ^vbd+++xvbnx+=pressed
closer ^rbr++++=closer
to ^in++++=to
the ^ati++++=the
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
was ^vbd+bedz+vrb++=was
pale ^nn++++=pale
and ^cc++++=and
earnest ^nn++++=earnest.
. ^zz++++=EXTRAWORD
" ^zz++++="Please.
please ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^md"++pmd"++=have
to ^md+nec+++=to
send ^vb++++=send
it ^pp3+it+++=it
before ^cs+sub+++=before
the ^ati++++=the
train ^nn++++=train
comes ^vbz++++=comes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
tightened ^vbd+++xvbn+=tightened
around ^rp++++=around
the ^ati++++=the
key ^nn++++=key
in ^in++++=in
her ^pp$+pp3+++=her
pocket ^nn++++=pocket.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
train ^nn++++=train?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
northbound ^nn+++??+=northbound."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
no ^at++++=no
trains ^nn++++=trains
in ^in++++=in
Bellweather ^np+nom++??+=Bellweather."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
boy ^nn++++=boy
glanced ^vbd+++xvbn+=glanced
over ^in++++=over
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder
toward ^in++++=toward
the ^ati++++=the
marsh ^nn++++=marsh.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
will ^md+prd+++=will
be ^vb+be+vrb++=be
tonight ^nr+tm+++=tonight."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
opened ^vbd+++xvbn+=opened
the ^ati++++=the
door ^nn++++=door
but ^cc++++=but
kept ^vbd+++xvbn+=kept
herself ^ppl+pp3+++=herself
in ^in++++=in
the ^ati++++=the
doorway ^nn++++=doorway.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
your ^pp$+pp2+++=your
name ^nn++++=name?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Daniel."
daniel ^np++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Daniel
daniel ^np++++=EXTRAWORD
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
an ^at++++=an
unusual ^jj+atrb+++=unusual
problem ^nn++++=problem."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
took ^vbd+++xvbnx+=took
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
did ^vbd+dod+vrb++=did?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
people ^nns++++=people
on ^in++++=on
the ^ati++++=the
train ^nn++++=train."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
studied ^vbd+++xvbn+=studied
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
clothes ^nns++++=clothes
were ^vbd+bed+vrb++=were
old ^jj+pred+++=old-fashioned,
- ^zz++++=EXTRAWORD
fashioned ^vwbn+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
theatrical ^jj++++=theatrical:
: ^zz++++=EXTRAWORD
rough ^jj+atrb+++=rough
trousers ^nns+nom+++=trousers,
, ^zz++++=EXTRAWORD
wool ^nn++++=wool
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
boots ^nns++++=boots
repaired ^vbd+++xvbn+=repaired
with ^in++++=with
string ^nn++++=string.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
bruise ^nn++++=bruise
on ^in++++=on
his ^pp$+pp3+++=his
left ^jj+atrb++xvbn+=left
cheek ^nn++++=cheek.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
are ^vb+ber+vrb++=are
your ^pp$+pp2+++=your
parents ^nns++++=parents?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
either ^dtx++++=either."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
held ^vbd+vprv++xvbnx+=held
out ^rp+pl+++=out
the ^ati++++=the
red ^jj+atrb+++=red
envelope ^nn++++=envelope.
. ^zz++++=EXTRAWORD
" ^zz++++="Please."
please ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
did ^vbd+dod+aux++=did
not ^xnot++not++=not
touch ^vb++++=touch
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
it ^pp3+it+++=it
addressed ^vbd+++xvbn+=addressed
to ^to++++=to?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
indeed ^rb++++=indeed
no ^at++++=no
name ^nn++++=name
on ^in++++=on
the ^ati++++=the
front ^nn++++=front.
. ^zz++++=EXTRAWORD
The ^ati++++=The
envelope ^nn++++=envelope
was ^vbd+bedz+aux++=was
sealed ^vpsv++agls+xvbnx+=sealed
with ^in++++=with
green ^jj+atrb+++=green
wax ^nn++++=wax
stamped ^vwbn+++xvbn+=stamped
in ^in++++=in
the ^ati++++=the
shape ^nn++++=shape
of ^in++++=of
a ^at++++=a
moth ^nn++++=moth.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
felt ^vbd+vprv++xvbn+=felt
the ^ati++++=the
morning ^nn++++=morning's
's ^$++++=EXTRAWORD
letter ^nn++++=letter
like ^in++++=like
an ^at++++=an
extra ^jj+atrb+++=extra
heartbeat ^nn+++??+=heartbeat
in ^in++++=in
her ^pp$+pp3+++=her
pocket ^nn++++=pocket.
. ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+whq++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
inside ^jjb++++=inside?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
not ^xnot++not++=not
allowed ^vb++pmd"+xvbn+=allowed
to ^to+vcmp+pmd++=to
say ^vb+vpub+++=say."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
not ^xnot++not++=not
allowed ^vb++pmd"+xvbn+=allowed
to ^to+vcmp+pmd++=to
send ^vb++++=send
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Daniel ^np++++=Daniel's
's ^$++++=EXTRAWORD
expression ^nn++++=expression
hardened ^vbd+++xvbn+=hardened.
. ^zz++++=EXTRAWORD
For ^in++++=For
an ^at++++=an
instant ^nn+nom+++=instant
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
far ^rb+pl+++=far
older ^jjr++++=older
than ^in++++=than
fourteen ^cd++++=fourteen.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
send ^vb++++=send
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they'll
'll ^md+prd+++0=EXTRAWORD
come ^vprf+++xvbn+=come
looking ^vbg+++xvbg+=looking."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
are ^vb+ber+vrb++=are
they ^pp3a+pp3+++=they?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
the ^ati++++=the
boy ^nn++++=boy
stepped ^vbd+++xvbn+=stepped
backward ^jj++++=backward.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
through ^in++++=through
the ^ati++++=the
thinning ^jj+atrb+++=thinning
mist ^nn++++=mist,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
saw ^vbd+vprv++xvbn+=saw
a ^at++++=a
figure ^nn++++=figure
standing ^vwbg+++xvbg+=standing
on ^in++++=on
the ^ati++++=the
abandoned ^jj+atrb++xvbn+=abandoned
platform ^nn++++=platform.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
woman ^nn++++=woman
in ^in++++=in
a ^at++++=a
blue ^jj+atrb+++=blue
postal ^jj+atrb+++=postal
uniform ^nn++++=uniform.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
face ^nn++++=face
was ^vbd+bedz+aux++=was
hidden ^vpsv++agls+xvbnx+=hidden
beneath ^in+pl+++=beneath
the ^ati++++=the
brim ^nn++++=brim
of ^in++++=of
her ^pp$+pp3+++=her
cap ^nn++++=cap.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
blinked ^vbd+++xvbn+=blinked,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
platform ^nn++++=platform
was ^vbd+bedz+vrb++=was
empty ^jj+pred+++=empty.
. ^zz++++=EXTRAWORD
Daniel ^np++++=Daniel
shoved ^vbd+++xvbn+=shoved
the ^ati++++=the
envelope ^nn++++=envelope
through ^in++++=through
the ^ati++++=the
doorway ^nn++++=doorway.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
struck ^vbd+++xvbn+=struck
the ^ati++++=the
floor ^nn++++=floor
between ^in++++=between
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
jumped ^vbd+++xvbn+=jumped
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
The ^ati++++=The
envelope ^nn++++=envelope
lay ^vbd+++xvbn+=lay
on ^rb+phrv+++=on
the ^ati++++=the
tiles ^nns++++=tiles,
, ^zz++++=EXTRAWORD
vivid ^jj++++=vivid
as ^in++++=as
fresh ^jj+atrb+++=fresh
blood ^nn++++=blood.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
leave ^vb++++=leave
that ^dt+pdem+++=that
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Daniel ^np++++=Daniel
was ^vbd+bedz+aux++=was
already ^rb++splt++=already
running ^vbg+++xvbgx+=running.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
crossed ^vbd+++xvbnx+=crossed
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
slipped ^j+++xvbn+=slipped
through ^in++++=through
a ^at++++=a
gap ^nn++++=gap
in ^in++++=in
the ^ati++++=the
hedge ^nn++++=hedge,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
disappeared ^vpsv++agls+xvbn+=disappeared
among ^in++++=among
the ^ati++++=the
reeds ^nns++++=reeds.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stared ^vbd+++xvbn+=stared
after ^in++++=after
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
picked ^vbd+++xvbnx+=picked
up ^rp++++=up
the ^ati++++=the
envelope ^nn++++=envelope
with ^in++++=with
the ^ati++++=the
fire ^nn++++=fire
tongs ^nns+++??+=tongs
and ^cc++++=and
placed ^vbd+++xvbn+=placed
it ^pp3+it+++=it
inside ^jjb++++=inside
an ^at++++=an
empty ^jj+atrb+++=empty
biscuit ^nn++++=biscuit
tin ^nn++++=tin.
. ^zz++++=EXTRAWORD
The ^ati++++=The
instant ^nn+nom+++=instant
the ^ati++++=the
lid ^nn++++=lid
closed ^vbd+++xvbn+=closed,
, ^zz++++=EXTRAWORD
every ^at++++=every
clock ^nn++++=clock
in ^in++++=in
the ^ati++++=the
office ^nn++++=office
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clock ^nn++++=clock
above ^in+pl+++=above
the ^ati++++=the
door ^nn++++=door
read ^vbd+vprv++xvbn+=read
twelve ^cd++++=twelve
minutes ^nns++++=minutes
past ^jjb+atrb+++=past
noon ^nn++++=noon.
. ^zz++++=EXTRAWORD
The ^ati++++=The
smaller ^jjr+atrb+++=smaller
clock ^nn++++=clock
beside ^in+pl+++=beside
the ^ati++++=the
scales ^nns++++=scales
read ^vbd+vprv++xvbn+=read
twelve ^cd++++=twelve
minutes ^nns++++=minutes
past ^jjb+atrb+++=past
noon ^nn++++=noon.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
wristwatch ^nn++++=wristwatch,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
usually ^rb+down+++=usually
ran ^vbd+++xvbn+=ran
three ^cd++++=three
minutes ^nns++++=minutes
fast ^rb+cnj+++=fast,
, ^zz++++=EXTRAWORD
had ^vb+hv+aux++=had
also ^rb++splt++=also
stopped ^vprf+++xvbnx+=stopped
at ^rb++++=at
twelve ^cd++++=twelve
minutes ^nns++++=minutes
past ^jjb+atrb+++=past
noon ^nn++++=noon.
. ^zz++++=EXTRAWORD
From ^in++++=From
inside ^jjb++++=inside
the ^ati++++=the
walls ^nns++++=walls
came ^vbd+++xvbn+=came
a ^at++++=a
faint ^jj+atrb+++=faint,
, ^zz++++=EXTRAWORD
rhythmic ^jj+atrb+++=rhythmic
sound ^nn++++=sound.
. ^zz++++=EXTRAWORD
Click ^nn++++=Click-clack.
- ^zz++++=EXTRAWORD
clack ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Click ^nn++++=Click-clack.
- ^zz++++=EXTRAWORD
clack ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Like ^in++++=Like
wheels ^nns++++=wheels
on ^in++++=on
rails ^nns++++=rails.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
took ^vbd+++xvbn+=took
the ^ati++++=the
iron ^nn++++=iron
key ^jjb++++=key
and ^cc++++=and
went ^vpsv++agls+xvbn+=went
to ^in++++=to
the ^ati++++=the
signal ^nn++++=signal
house ^npl++++=house.
. ^zz++++=EXTRAWORD
A ^at++++=A
boardwalk ^nn++++=boardwalk
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
followed ^vprf+++xvbnx+=followed
the ^ati++++=the
tracks ^nns++++=tracks,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
most ^ap+emph+++=most
of ^in++++=of
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
rotted ^vprf+++xvbnx+=rotted
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
picked ^vbd+++xvbnx+=picked
her ^pp3o+pp3+++=her
way ^nn++++=way
across ^in+pl+++=across
the ^ati++++=the
marsh ^nn++++=marsh,
, ^zz++++=EXTRAWORD
stepping ^vbg+++xvbg+=stepping
on ^in++++=on
sleepers ^nns+nom+++=sleepers
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
rose ^vbd+++xvbnx+=rose
above ^in+ppvb+++=above
the ^ati++++=the
black ^jj+atrb+++=black
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Wind ^nn++++=Wind
bent ^vbd+++xvbn+=bent
the ^ati++++=the
reeds ^nns++++=reeds
in ^in++++=in
long ^rb++++=long
silver ^nn++++=silver
waves ^nns++++=waves.
. ^zz++++=EXTRAWORD
The ^ati++++=The
signal ^nn++++=signal
house ^npl++++=house
door ^nn++++=door
was ^vbd+bedz+aux++=was
painted ^vpsv++agls+xvbnx+=painted
the ^ati++++=the
same ^ap++++=same
blue ^jj++++=blue
as ^ql++++=as
the ^ati++++=the
post ^nn++++=post
office ^nn++++=office
sign ^nn++++=sign.
. ^zz++++=EXTRAWORD
The ^ati++++=The
key ^nn++++=key
turned ^vbd+++xvbn+=turned
with ^in++++=with
surprising ^xvbg+++xvbg+=surprising
ease ^nn++++=ease.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside,
, ^zz++++=EXTRAWORD
dust ^vb++++=dust
coated ^vbd+++xvbn+=coated
a ^at++++=a
row ^nn++++=row
of ^in++++=of
levers ^nns++++=levers.
. ^zz++++=EXTRAWORD
A ^at++++=A
telegraph ^nn++++=telegraph
machine ^nn++++=machine
sat ^vbd+++xvbn+=sat
beneath ^in+pl+++=beneath
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
wall ^nn++++=wall
hung ^vbd+++xvbn+=hung
a ^at++++=a
railway ^nn++++=railway
map ^nn++++=map,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
lines ^nns++++=lines
it ^pp3+it+++=it
showed ^vbd+vprv++xvbn+=showed
did ^vbd+dod+aux++=did
not ^xnot++not++=not
correspond ^vb++++=correspond
to ^in++++=to
any ^dti++++=any
country ^nn++++=country
Mara ^np+++??+=Mara
knew ^vbd+vprv++xvbn+=knew.
. ^zz++++=EXTRAWORD
Routes ^nns++++=Routes
branched ^vbd+++xvbn+=branched
across ^in+pl+++=across
blank ^jj+atrb+++=blank
oceans ^nns++++=oceans.
. ^zz++++=EXTRAWORD
Stations ^nns+nom+++=Stations
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
impossible ^jj+atrb+++=impossible
places ^nns++++=places:
: ^zz++++=EXTRAWORD
**yesterday ^nn+++??+=**YESTERDAY'S
's ^$++++=EXTRAWORD
Harbor** ^np+++??+=HARBOR**
**the ^nn+++??+=**THE
City ^nn++++=CITY
Under ^in++++=UNDER
Glass** ^np+++??+=GLASS**
**north ^nn+++??+=**NORTH
Of ^in++++=OF
Tomorrow** ^np+++??+=TOMORROW**
At ^in++++=At
the ^ati++++=the
very ^ql+amp+++=very
edge ^np++++=edge
of ^in++++=of
the ^ati++++=the
map ^nn++++=map,
, ^zz++++=EXTRAWORD
printed ^j+++xvbn+=printed
in ^in++++=in
faded ^jj+++xvbn+=faded
red ^jj++++=red,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
Bellweather ^np+nom++??+=Bellweather.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stepped ^vbd+++xvbn+=stepped
closer ^rbr++++=closer.
. ^zz++++=EXTRAWORD
A ^at++++=A
pin ^nn++++=pin
marked ^vbd+++xvbn+=marked
the ^ati++++=the
post ^nn++++=post
office ^nn++++=office.
. ^zz++++=EXTRAWORD
From ^in++++=From
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
a ^at++++=a
black ^jj+atrb+++=black
railway ^nn++++=railway
line ^nn++++=line
ran ^vbd+++xvbn+=ran
north ^nr+pl+++=north
through ^in++++=through
the ^ati++++=the
marsh ^nn++++=marsh
and ^cc++++=and
off ^in+pl+++=off
the ^ati++++=the
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
Beside ^in+pl+++=Beside
the ^ati++++=the
line ^nn++++=line,
, ^zz++++=EXTRAWORD
someone ^pn++++=someone
had ^vbd+hvd+aux++=had
written ^vprf+++xvbnx+=written:
: ^zz++++=EXTRAWORD
**closed ^j+++xvbn+=**CLOSED
18 ^cd++++=18
November ^nr+nom+++=NOVEMBER
1963 ^cd+date+++=1963,
, ^zz++++=EXTRAWORD
After ^in++++=AFTER
Loss ^nn++++=LOSS
Of ^in++++=OF
Train ^nn++++=TRAIN
And ^cc++++=AND
Crew.** ^np+++??+=CREW.**
The ^ati++++=The
