Every ^at++++=Every
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
All ^abn++++=All
urgency ^nn++++=urgency
fell ^vbd+++xvbn+=fell
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
replaced ^xvbn+++xvbn+=replaced
by ^in++++=by
something ^pn++++=something
softer ^jjr++++=softer
and ^cc++++=and
more ^rbr++++=more
terrible ^jj++++=terrible.
. ^zz++++=EXTRAWORD
" ^zz++++="Tomas."
tomas ^nns+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
a ^at++++=a
sound ^nn++++=sound
like ^in++++=like
a ^at++++=a
man ^nn++++=man
struck ^vbd+++xvbn+=struck
in ^in++++=in
the ^ati++++=the
chest ^nn++++=chest.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tide ^nn++++=tide
slid ^vbd+++xvbn+=slid
beneath ^in+pl+++=beneath
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Foam ^vb++++=Foam
washed ^vbd+++xvbn+=washed
around ^rp++++=around
its ^pp$+it+++=its
edges ^nns++++=edges.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
out ^rp+pl+++=out,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
ca ^np++++=can't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
come ^vb++++=come
in ^in+strn+++=in."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said
sharply ^rb++++=sharply.
. ^zz++++=EXTRAWORD
Both ^abx++++=Both
her ^pp$+pp3+++=her
parents ^nns++++=parents
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pointed ^vbd+++xvbnx+=pointed
to ^in++++=to
the ^ati++++=the
dark ^jj+atrb+++=dark
water ^nn++++=water
beyond ^in++++=beyond
the ^ati++++=the
round ^jj+atrb+++=round
window ^nn++++=window.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
glanced ^vbd+++xvbn+=glanced
over ^rp++++=over
her ^pp3o+pp3+++=her
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
an ^at++++=an
answer ^nn++++=answer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mara,
mara ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
never ^rb++++=never
time ^nn++++=time
when ^wrb+who+++=when
people ^nns++++=people
want ^vb++++=want
you ^pp2+pp2+++=you
not ^xnot++not++=not
to ^to++++=to
ask ^vbi++++=ask
questions ^nns+nom+++=questions."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
mother ^npt++++=mother
stared ^vbd+++xvbn+=stared
at ^rb++++=at
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
despite ^in++++=despite
everything ^pn++++=everything,
, ^zz++++=EXTRAWORD
the ^ati++++=the
corner ^nn++++=corner
of ^in++++=of
her ^pp$+pp3+++=her
mouth ^nn++++=mouth
lifted ^vbd+++xvbn+=lifted.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
sound ^jj++++=sound
like ^in++++=like
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+vrb++=don't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+vrb++=do,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
shuddered ^vbd+++xvbn+=shuddered.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
heartbeat ^nn+++??+=heartbeat,
, ^zz++++=EXTRAWORD
the ^ati++++=the
blue ^jj+atrb+++=blue
room ^nn++++=room
vanished ^vbd+++xvbn+=vanished,
, ^zz++++=EXTRAWORD
replaced ^xvbn+++xvbn+=replaced
by ^in++++=by
blackness ^nns+nom+++=blackness
filled ^vbd+++xvbn+=filled
with ^in++++=with
distant ^jj+atrb+++=distant
lights ^nns++++=lights.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
room ^nn++++=room
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
gripped ^vbd+++xvbn+=gripped
the ^ati++++=the
frame ^nn++++=frame.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
place ^nn++++=place
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
in ^in++++=in
collects ^nn++++=collects
lost ^vbd+++xvbn+=lost
things ^nns++++=things.
. ^zz++++=EXTRAWORD
Ships ^nns++++=Ships,
, ^zz++++=EXTRAWORD
houses ^nns++++=houses,
, ^zz++++=EXTRAWORD
people ^nns++++=people.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
drifts ^nns++++=drifts
under ^in++++=under
the ^ati++++=the
world ^nn++++=world
like ^in++++=like
a ^at++++=a
second ^od++++=second
ocean ^nn++++=ocean.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
a ^at++++=a
passage ^nn+nom+++=passage
opens ^vbz++++=opens,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
only ^rb+down+++=only
from ^in++++=from
the ^ati++++=the
outside ^nn++++=outside.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
waited ^vprf+++xvbnx+=waited
for ^in++++=for
someone ^pn++++=someone
to ^to++++=to
find ^vbi+vprv+++=find
mine ^nn++++=mine."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
you ^pp2+pp2+++=you
cross ^vb++++=cross?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
tried ^vbd+++xvbnx+=tried.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
let ^vb+++xvbn+=let
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
not ^xnot++not++=not?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
belong ^vb++++=belong
here ^rn+pl+++=here
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
words ^nns++++=words
settled ^vbd+++xvbn+=settled
between ^in++++=between
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
threshold ^nn++++=threshold.
. ^zz++++=EXTRAWORD
A ^at++++=A
thin ^jj+atrb+++=thin
line ^nn++++=line
divided ^vwbn+++xvbn+=divided
wet ^jj+atrb+++=wet
sand ^nn++++=sand
from ^in++++=from
blue ^jj+atrb+++=blue
floorboards ^nns++++=floorboards.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
picked ^vbd+++xvbnx+=picked
up ^rp++++=up
a ^at++++=a
shell ^nn++++=shell
and ^cc++++=and
tossed ^vbd+++xvbn+=tossed
it ^pp3+it+++=it
into ^in++++=into
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
landed ^vbd+++xvbn+=landed
near ^in+pl+++=near
the ^ati++++=the
overturned ^jj+atrb++xvbn+=overturned
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
" ^zz++++="Throw
throw ^vb++++=EXTRAWORD
it ^pp3+it+++=it
back ^jjb++++=back,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
bent ^vbd+++xvbn+=bent,
, ^zz++++=EXTRAWORD
picked ^j+++xvbn+=picked
up ^rp++++=up
the ^ati++++=the
shell ^nn++++=shell,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tossed ^vbd+++xvbn+=tossed
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shell ^nn++++=shell
struck ^vbd+++xvbn+=struck
an ^at++++=an
invisible ^jj+atrb+++=invisible
barrier ^nn++++=barrier
and ^cc++++=and
fell ^vbd+++xvbn+=fell
at ^rb++++=at
her ^pp3o+pp3+++=her
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
knelt ^vbd+++xvbn+=knelt
beside ^in+pl+++=beside
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pushed ^vbd+++xvbnx+=pushed
one ^cd1++++=one
hand ^nn++++=hand
through ^in+strn+++=through.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
fingers ^nns+nom+++=fingers
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
threshold ^nn++++=threshold
without ^in++++=without
resistance ^nn+nom+++=resistance.
. ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
seized ^vbd+++xvbn+=seized
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
both ^abx++++=both
gasped ^jj+++xvbn+=gasped.
. ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
began ^vbd+++xvbn+=began
to ^to++++=to
pull ^vbi++++=pull.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
hopeful ^jj++++=hopeful
second ^rb+cnj+++=second,
, ^zz++++=EXTRAWORD
Elian ^np++++=Elian's
's ^$++++=EXTRAWORD
arm ^vb++++=arm
crossed ^vbd+++xvbn+=crossed
into ^in++++=into
the ^ati++++=the
morning ^nn++++=morning
air ^nn++++=air.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
blue ^jj+atrb+++=blue
walls ^nns++++=walls
groaned ^vbd+++xvbn+=groaned.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lamp ^nn++++=lamp
swung ^vbd+++xvbn+=swung
wildly ^rb++++=wildly.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
leaked ^vprf+++xvbn+=leaked
around ^in++++=around
the ^ati++++=the
round ^jj+atrb+++=round
window ^nn++++=window.
. ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
cried ^vbd+++xvbn+=cried
out ^rp+pl+++=out
and ^cc++++=and
released ^vbd+++xvbn+=released
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
A ^at++++=A
dark ^nn++++=dark
mark ^vb++++=mark,
, ^zz++++=EXTRAWORD
like ^in++++=like
ink ^nn++++=ink
beneath ^in+pl+++=beneath
the ^ati++++=the
skin ^nn++++=skin,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
appeared ^vprf+++xvbnx+=appeared
around ^rp++++=around
her ^pp3o+pp3+++=her
wrist ^nn++++=wrist.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
room ^nn++++=room
is ^vbz+bez+aux++=is
breaking ^vbg+++xvbgx+=breaking,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
it ^pp3+it+++=it
break ^nn++++=break,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
understand ^vb+vprv+++=understand.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
others ^aps++++=others
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
As ^cs+sub+++=As
if ^cs+cnd+++=if
summoned ^vpsv++by+xvbn+=summoned
by ^in++++=by
her ^pp$+pp3+++=her
words ^nns++++=words,
, ^zz++++=EXTRAWORD
someone ^pn++++=someone
knocked ^vbd+++xvbn+=knocked
from ^in++++=from
the ^ati++++=the
far ^rb+pl+++=far
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
blue ^jj+atrb+++=blue
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
slow ^jj++++=slow
knocks ^vbz++++=knocks.
. ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
A ^at++++=A
panel ^nn++++=panel
in ^in++++=in
the ^ati++++=the
wall ^nn++++=wall
opened ^vbd+++xvbn+=opened,
, ^zz++++=EXTRAWORD
revealing ^vbg+nom++xvbg+=revealing
a ^at++++=a
dim ^jj+atrb+++=dim
corridor ^nn++++=corridor.
. ^zz++++=EXTRAWORD
People ^nns++++=People
stood ^vbd+++xvbn+=stood
there ^rn+pl+++=there
dozens ^cds++++=dozens
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
A ^at++++=A
woman ^nn++++=woman
in ^in++++=in
a ^at++++=a
red ^jj+atrb+++=red
coat ^nn++++=coat
held ^vbd+vprv++xvbn+=held
a ^at++++=a
sleeping ^jj+atrb++xvbg+=sleeping
infant ^nn++++=infant.
. ^zz++++=EXTRAWORD
An ^at++++=An
old ^jj+atrb+++=old
man ^nn++++=man
wore ^vbd+++xvbn+=wore
the ^ati++++=the
uniform ^nn++++=uniform
of ^in++++=of
a ^at++++=a
navy ^nn++++=navy
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
ceased ^vprf+++xvbnx+=ceased
to ^to++++=to
exist ^vbi++++=exist
before ^cs+sub+++=before
Mara ^np+++??+=Mara
was ^vbd+bedz+aux++=was
born ^vpsv++agls+xvbnx+=born.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
boys ^nns++++=boys
clutched ^vbd+++xvbn+=clutched
each ^ppls++++=each
other's ^ppls++++=other's
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
them ^pp3o+pp3+++=them
rose ^vbd+++xvbn+=rose
masts ^nns+++??+=masts,
, ^zz++++=EXTRAWORD
rooftops ^nns+++??+=rooftops,
, ^zz++++=EXTRAWORD
staircases ^nns++++=staircases,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
all ^abn++++=all
tangled ^vwbn+++xvbn+=tangled
together ^nn+nom+++=together
in ^in++++=in
impossible ^jj+atrb+++=impossible
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lost ^xvbn+++xvbn+=lost
things ^nns++++=things
of ^in++++=of
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
passages ^nns+nom+++=passages
between ^in++++=between
the ^ati++++=the
rooms ^nns++++=rooms,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
helping ^vbg+++xvbgx+=helping
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
have ^vb+hv+aux++=have
forgotten ^vprf+++xvbnx+=forgotten
their ^pp$+pp3+++=their
names ^nns++++=names.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
how ^wrb+who+whcl++=how
long ^rb++++=long
they ^pp3a+pp3+++=they've
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+vrb+xvbnx+=been
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
my ^pp$+pp1+++=my
room ^nn++++=room
breaks ^nns++++=breaks,
, ^zz++++=EXTRAWORD
the ^ati++++=the
passage ^nn+nom+++=passage
may ^md+pos+++=may
flood ^vb++++=flood."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
people ^nn++++=people
in ^in++++=in
the ^ati++++=the
corridor ^nn++++=corridor
watched ^vbd+++xvbn+=watched
silently ^rb++++=silently.
. ^zz++++=EXTRAWORD
Tomas ^np++++=Tomas's
's ^$++++=EXTRAWORD
face ^nn++++=face
hardened ^vbd+++xvbn+=hardened.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
not ^xnot++not++=not
staying ^vbg+++xvbg+=staying
because ^cs+cos+++=because
of ^in"++++=of
strangers ^nns+nom+++=strangers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They're
they ^pp3a+pp3+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
not ^xnot++not++=not
strangers ^nns+nom+++=strangers
anymore ^nn+++??+=anymore."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
family ^nn++++=family
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
people ^nns++++=people
there ^rn+pl+++=there
who ^whp+who+++=who
will ^md+prd+++=will
die ^vb++++=die
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
tear ^nn++++=tear
this ^dt+dem+++=this
place ^nn++++=place
apart ^in+strn+++=apart."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
felt ^vbd+vprv+tht0+xvbn+=felt
anger ^nn++++=anger
rise ^vb++++=rise
through ^in++++=through
her ^pp$+pp3+++=her
like ^in++++=like
heat ^nn++++=heat.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
easier ^jjr+pred+++=easier
than ^in++++=than
grief ^nn++++=grief.
. ^zz++++=EXTRAWORD
Cleaner ^jjr++++=Cleaner.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
chose ^vbd+++xvbn+=chose
them ^pp3o+pp3+++=them,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Elian ^np+++??+=Elian
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
always ^rb++++=always
choose ^vb++++=choose
someone ^pn++++=someone
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
Fishermen ^nns++++=Fishermen
with ^in++++=with
broken ^xvbn+++xvbn+=broken
boats ^nns++++=boats.
. ^zz++++=EXTRAWORD
Travelers ^nns+nom++??+=Travelers
who ^whp+rel+subj++=who
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
pay ^vb++++=pay.
. ^zz++++=EXTRAWORD
Children ^nns++++=Children
with ^in++++=with
fevers ^nn++++=fevers.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
left ^vbd+++xvbn+=left
dinner ^nn++++=dinner
cold ^jj++++=cold
because ^cs+cos+++=because
the ^ati++++=the
whole ^jj+atrb+++=whole
village ^nn+nom+++=village
needed ^vwbn+++xvbn+=needed
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
you ^pp2+pp2+++=you
rowed ^vbd+++xvbn+=rowed
out ^rp+pl+++=out
alone ^rb++++=alone
because ^cs+cos+++=because
no ^at++++=no
one ^cd1++++=one
else ^rb+cnj+++=else
would ^md+prd+++=would
go ^vb++++=go."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mara
mara ^nn+++??+=EXTRAWORD
" ^zz++++="
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
could ^md+pos+++=could
have ^vb+hv+aux++=have
come ^vprf+++xvbn+=come
home ^nr++++=home."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
tried ^vbd+++xvbnx+=tried."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
hard ^jj++++=hard
enough ^qlp++++=enough."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
reached ^vbd+++xvbn+=reached
for ^in++++=for
her ^pp$+pp3+++=her
shoulder ^nn+nom+++=shoulder,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Mara ^np+++??+=Mara
pulled ^vbd+++xvbn+=pulled
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
flickered ^vbd+++xvbn+=flickered
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
time ^nn++++=time
the ^ati++++=the
blue ^jj+atrb+++=blue
room ^nn++++=room
vanished ^vbd+++xvbn+=vanished
longer ^rbr++++=longer.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
the ^ati++++=the
opening ^jj+++xvbg+=opening
Mara ^np+++??+=Mara
saw ^vbd+vprv++xvbn+=saw
a ^at++++=a
road ^npl++++=road
beneath ^in+pl+++=beneath
falling ^xvbg+++xvbg+=falling
snow ^nn++++=snow,
, ^zz++++=EXTRAWORD
an ^at++++=an
empty ^jj+atrb+++=empty
ballroom ^nn++++=ballroom,
, ^zz++++=EXTRAWORD
a ^at++++=a
forest ^nn++++=forest
of ^in++++=of
white ^jj+atrb+++=white
trees ^nns++++=trees.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Elian ^np+++??+=Elian
reappeared ^vbd+seem++xvbn+=reappeared,
, ^zz++++=EXTRAWORD
dim ^jj++++=dim
and ^cc+phrs+++=and
wavering ^jj++++=wavering.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
tide ^nn++++=tide
is ^vbz+bez+aux++=is
turning ^vbg+++xvbgx+=turning,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
it ^pp3+it+++=it
does ^vbz+doz+vrb++=does,
, ^zz++++=EXTRAWORD
the ^ati++++=the
door ^nn++++=door
will ^md+prd+++=will
close ^rb++++=close."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
put ^vbd+++xvbn+=put
both ^abx++++=both
hands ^nns++++=hands
on ^in++++=on
the ^ati++++=the
frame ^nn++++=frame.
. ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
us ^pp1o+pp1+++=us
how ^wrb+who+++=how
to ^to++++=to
open ^vbi++++=open
it ^pp3+it+++=it
again ^rb+tm+++=again."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
think ^vb+vprv+++=think."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
thought ^vprf+++xvbnx+=thought
of ^in++++=of
nothing ^pn++++=nothing
else ^rb+cnj+++=else."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Arden ^np++++=Arden
came ^vbd+++xvbn+=came
down ^in++++=down
the ^ati++++=the
beach ^npl++++=beach
at ^rb++++=at
a ^at++++=a
run ^nn+++xvbn+=run,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
gray ^np++++=gray
coat ^nn++++=coat
flying ^vwbg+++xvbg+=flying
open ^jj++++=open.
. ^zz++++=EXTRAWORD
Behind ^rp+pl+++=Behind
her ^pp3o+pp3+++=her
followed ^vbd+vprv++xvbn+=followed
several ^ap++++=several
villagers ^nns+nom+++=villagers
carrying ^vwbg+++xvbg+=carrying
baskets ^nns++++=baskets.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
in ^in++++=in
heaven ^nn++++=heaven's
's ^$++++=EXTRAWORD
name ^nn++++=name
" ^zz++++="
