prompt,source,filename,f1,f2,f3,f4
llm,ai,4000_story_1105_llm.txt,-5.294741922,-2.335512899,6.7729205022,0.2719250209
llm,ai,4000_story_1106_llm.txt,-8.844707976,3.1187889232,-5.612132635,-1.406973976
llm,ai,4000_story_1107_llm.txt,-10.46533657,17.125258039,0.9929377713,-1.486475283
llm,ai,4000_story_1108_llm.txt,-11.37809579,27.167618085,0.0806485257,-0.894364212
llm,ai,4000_story_1111_llm.txt,-10.39548833,-9.575856453,-6.30061543,-3.240668397
llm,ai,4000_story_1112_llm.txt,-11.55337347,-4.081230629,-8.634472092,0.7839311075
llm,ai,4000_story_1114_llm.txt,-7.32146037,-3.308145252,-0.661242288,1.9294707013
llm,ai,4000_story_1116_llm.txt,-5.061162762,-3.862323055,-11.29019298,-1.132200048
llm,ai,4000_story_1117_llm.txt,-0.957169435,6.4695234431,-0.098111137,-0.626435943
llm,ai,4000_story_1121_llm.txt,-5.815253824,-4.541484524,-4.330405916,0.6025798211
llm,ai,4000_story_1128_llm.txt,-2.916515408,12.531465626,-2.911993624,-2.331091285
llm,ai,4000_story_1130_llm.txt,-11.37562202,22.05950027,1.4552112697,-2.679921746
llm,ai,4000_story_1132_llm.txt,-13.22698819,4.7808757263,1.1877623819,2.6399601281
llm,ai,4000_story_1133_llm.txt,-2.471531196,4.2184533312,2.4135791474,-0.410865155
llm,ai,4000_story_1136_llm.txt,-10.70397745,-2.108196332,-1.259790294,-1.797324045
llm,ai,4000_story_1137_llm.txt,8.860313569,-2.71158672,6.5251887809,0.5514093638
llm,ai,4000_story_1138_llm.txt,-5.08726134,4.7013812989,6.9447906757,-0.78392732
llm,ai,4000_story_1139_llm.txt,-2.459005,0.0043423328,4.3430236847,-0.937829703
llm,ai,4000_story_1141_llm.txt,0.4148526452,-4.496436996,15.235575805,0.5827278402
llm,ai,4000_story_1143_llm.txt,0.68779322,-1.237302167,10.71253763,2.196519333
llm,ai,4000_story_1144_llm.txt,-5.927021005,-1.584653952,-1.882549959,-0.044021665
llm,ai,4000_story_1145_llm.txt,-2.215246598,8.3812898306,-0.797266685,-2.30003656
llm,ai,4000_story_1146_llm.txt,4.2780075085,-1.622648177,9.1192651466,0.8825562939
llm,ai,4000_story_1148_llm.txt,1.8043757322,-11.2831204,-3.116189123,-0.418025124
llm,ai,4000_story_1150_llm.txt,5.1168150338,4.845415887,9.9451106249,1.3508278534
llm,ai,4000_story_1151_llm.txt,-0.509865671,-4.867195045,14.54055521,2.7130393268
llm,ai,4000_story_1158_llm.txt,-2.341783954,-2.115051424,-4.15396128,-2.412629692
llm,ai,4000_story_1160_llm.txt,0.5638979899,0.8149604573,11.435897159,-1.797866735
llm,ai,4000_story_1161_llm.txt,-6.250029185,-3.285933203,-1.038100126,-0.913668887
llm,ai,4000_story_1171_llm.txt,-8.793737483,-9.200682642,-7.624805011,-4.316727689
llm,ai,4000_story_1181_llm.txt,-8.160040651,-2.159072981,-1.701476742,0.8335263641
llm,ai,4000_story_1182_llm.txt,-0.63310217,-10.25479683,-2.164964842,1.4169475393
llm,ai,4000_story_1186_llm.txt,1.3329246963,4.2607744017,3.3093288413,3.8739802897
llm,ai,4000_story_1193_llm.txt,-4.123177022,-1.33770715,-1.09064635,-0.494924004
llm,ai,4000_story_1194_llm.txt,-2.736404418,-3.041474443,7.092824113,3.9674645864
llm,ai,4000_story_1197_llm.txt,2.0234440811,3.0272130406,9.5356843135,0.7752412124
llm,ai,4000_story_1199_llm.txt,4.4609788867,13.117006404,3.161304473,0.8806441449
llm,ai,4000_story_1205_llm.txt,1.4347705157,-7.225661798,2.2319403872,2.1248827906
llm,ai,4000_story_1212_llm.txt,-4.581527251,15.110484931,2.8668085196,0.1644983927
llm,ai,4000_story_1216_llm.txt,-0.886856675,-2.518699708,1.8612388217,0.708718306
llm,ai,4000_story_1218_llm.txt,-1.343282682,5.2486378733,2.1399722583,0.0515932578
llm,ai,4000_story_1227_llm.txt,-0.871464659,11.209076365,-0.619242329,-1.26903762
llm,ai,4000_story_1228_llm.txt,-7.099663641,0.7942172705,-1.054811041,0.5496366838
llm,ai,4000_story_1239_llm.txt,-8.355374317,7.4672771664,2.7938634929,0.5794282108
llm,ai,4000_story_1244_llm.txt,3.2882754981,3.0607864651,4.2130118626,1.9663136274
llm,ai,4000_story_1250_llm.txt,4.7273204587,-6.568964664,3.6786918608,-1.308533533
llm,ai,4000_story_1252_llm.txt,0.1163296064,-4.735527222,0.2252168066,-0.830261298
llm,ai,4000_story_1258_llm.txt,-2.804934742,24.8543307,11.143281669,1.0695911595
llm,ai,4000_story_1260_llm.txt,-2.567236716,20.047405693,0.9663410524,-0.245112717
llm,ai,4000_story_1262_llm.txt,-9.69549017,15.903084178,-2.057901248,-0.700681837
llm,ai,4000_story_1267_llm.txt,-6.028692264,17.286785904,4.6621044538,0.076875494
llm,ai,4000_story_1269_llm.txt,-4.142079948,16.068058697,0.4244358622,0.5412640766
llm,ai,4000_story_1270_llm.txt,1.2874829206,20.95179258,4.3120791265,1.0262191948
llm,ai,4000_story_1271_llm.txt,2.2359404791,24.338744578,6.8153296482,0.6988850216
llm,ai,4000_story_1273_llm.txt,-0.991774947,16.339410055,4.9499954026,1.9612180122
llm,ai,4000_story_1274_llm.txt,-2.193749787,1.4780689534,10.8744042,0.5649914412
llm,ai,4000_story_1275_llm.txt,-0.722929481,10.844314258,4.0898405958,-0.230566709
llm,ai,4000_story_1279_llm.txt,-0.15449895,-10.60766281,14.630601354,2.0758272467
llm,ai,4000_story_1280_llm.txt,-7.756738031,8.9769565607,5.218603295,-0.634970656
llm,ai,4000_story_1284_llm.txt,-6.331081992,12.786909112,-1.373730895,0.2538969481
llm,ai,4000_story_1285_llm.txt,1.9357579257,12.103810497,8.2727564383,-0.349624916
llm,ai,4000_story_1286_llm.txt,-4.406647188,23.86605063,6.7906495784,1.1354168634
llm,ai,4000_story_1287_llm.txt,1.4755130685,22.6312342,7.9066927073,0.8136087796
llm,ai,4000_story_1288_llm.txt,2.3955283246,-13.49602432,-2.384071924,0.690897614
llm,ai,4000_story_1292_llm.txt,-11.71088505,17.114222612,-2.809103898,-1.120172174
llm,ai,4000_story_1302_llm.txt,2.1376378921,1.2668323348,6.8588367912,1.6979814688
llm,ai,4000_story_1304_llm.txt,-2.3379934,-0.530620889,2.1297797689,-1.623376819
llm,ai,4000_story_1308_llm.txt,1.729519875,-7.662033933,4.2391808495,2.3784608917
llm,ai,4000_story_1310_llm.txt,3.3055985772,1.2939563874,1.3125989444,-1.779701501
llm,ai,4000_story_1312_llm.txt,1.1912226259,-0.835983888,8.2352418422,1.5274687243
llm,ai,4000_story_1314_llm.txt,0.5129148461,-3.573233064,-5.061456931,-1.060898146
llm,ai,4000_story_1319_llm.txt,-1.112312944,-2.931040187,4.1910940088,0.2190754095
llm,ai,4000_story_1320_llm.txt,-0.831757648,0.2688964686,-2.449818975,-2.879866432
llm,ai,4000_story_1321_llm.txt,-0.888761094,13.036843291,-3.086170763,-0.793270783
llm,ai,4000_story_1322_llm.txt,-1.361784104,6.2326924697,-6.402097562,-2.390626756
llm,ai,4000_story_1324_llm.txt,-5.775007523,-6.719665197,-1.618455062,-1.588981807
llm,ai,4000_story_1325_llm.txt,-1.286172564,1.6081283079,5.0493656813,-0.212066835
llm,ai,4000_story_1326_llm.txt,-1.499778763,-11.21717079,-7.269761124,-1.611633694
llm,ai,4000_story_1327_llm.txt,-0.111713853,-8.052466564,5.9856700192,3.2063014487
llm,ai,4000_story_1329_llm.txt,-8.781502007,-7.866764442,1.1896239814,-1.32646808
llm,ai,4000_story_1330_llm.txt,-5.176009457,-9.117104775,0.6782337927,-1.432367759
llm,ai,4000_story_1331_llm.txt,-2.891906362,-6.530788408,-0.430791565,0.1144766097
llm,ai,4000_story_1332_llm.txt,-1.241720505,-13.54192379,-3.041668149,-1.584266775
llm,ai,4000_story_1333_llm.txt,0.636296508,-6.283491854,11.155741811,2.0177908025
llm,ai,4000_story_1334_llm.txt,-0.239717138,-6.343051795,1.8840594603,-2.473311529
llm,ai,4000_story_1337_llm.txt,-10.41898146,25.091754211,-12.68630304,-1.816447925
llm,ai,4000_story_1342_llm.txt,-11.41707607,20.831766842,-5.307476352,-0.119297762
llm,ai,4000_story_1343_llm.txt,-1.156423391,9.8143966591,-0.562591615,1.3673906326
llm,ai,4000_story_1345_llm.txt,-4.174671316,20.178500383,-11.19052363,-3.471667808
llm,ai,4000_story_1346_llm.txt,-9.412207451,13.330924792,-9.341214821,-1.0063008
llm,ai,4000_story_1348_llm.txt,-8.378560382,9.5271516854,-5.966474139,-0.781076186
llm,ai,4000_story_1354_llm.txt,-4.930533732,28.662426738,-6.692184452,-0.073140935
llm,ai,4000_story_1357_llm.txt,-6.344618466,6.9586776711,3.3212256642,0.9312282778
llm,ai,4000_story_1361_llm.txt,-6.800803456,19.624956597,-3.298006295,0.8520902017
llm,ai,4000_story_1363_llm.txt,-10.23388223,-3.512975428,-7.107804291,-1.947404438
llm,ai,4000_story_1369_llm.txt,-6.838725118,29.175176343,-9.463718392,-2.457033499
llm,ai,4000_story_1375_llm.txt,0.5230182132,7.8630284632,9.3144900951,1.2516373402
llm,ai,4000_story_1380_llm.txt,-2.901546675,8.5366334736,-0.841960767,-0.282267646
llm,ai,4000_story_1386_llm.txt,-14.73591614,21.882398855,-9.500157993,-1.904615821
llm,ai,4000_story_1393_llm.txt,2.6035220901,4.0411491307,-1.123892365,0.6416829406
llm,ai,4000_story_1399_llm.txt,-4.680530637,17.497044833,-2.825132208,-1.209994279
llm,ai,4000_story_1402_llm.txt,-9.134964922,19.769047847,-9.697621027,-0.577854508
llm,ai,4000_story_1405_llm.txt,-5.079137182,18.335351811,-4.731040725,-0.489082935
llm,ai,4000_story_1412_llm.txt,-2.024837761,12.27619998,-1.93909774,-0.320188358
llm,ai,4000_story_1414_llm.txt,-7.438440743,6.2656497828,-10.3426212,0.5508945966
llm,ai,4000_story_1418_llm.txt,-9.495015761,9.6263230253,-8.987321345,-0.501006187
llm,ai,4000_story_1420_llm.txt,2.178075147,15.436023213,-6.461342776,-1.977576548
llm,ai,4000_story_1434_llm.txt,-9.966682305,24.057455802,-9.344821692,-4.598887655
llm,ai,4000_story_1446_llm.txt,-12.28816863,2.2534687909,-3.538759821,0.2245945742
llm,ai,4000_story_1474_llm.txt,-10.55090703,7.4931019293,-8.821489765,-0.402984678
llm,ai,4000_story_1479_llm.txt,0.7756020103,19.938976083,-6.508785811,-2.626245365
llm,ai,4000_story_1480_llm.txt,-1.883096447,17.332098831,-5.535704507,-2.249139756
llm,ai,4000_story_1483_llm.txt,-3.898984856,11.648655842,-4.616321067,0.9971045413
llm,ai,4000_story_1487_llm.txt,-7.23192273,7.2861277804,-6.629660852,-0.558117051
llm,ai,4000_story_1490_llm.txt,-5.11556375,-19.26963556,1.0511126183,1.2443448269
llm,ai,4000_story_1515_llm.txt,-4.980612754,8.8268455126,-2.006536103,0.0787597207
llm,ai,4000_story_1525_llm.txt,-9.192757368,2.455647442,-3.720615989,1.2839703069
llm,ai,4000_story_1533_llm.txt,-12.60263845,9.9267986063,-5.547240296,-1.908118883
llm,ai,4000_story_1557_llm.txt,-8.125155499,1.9593833531,-0.672829774,-1.47985041
llm,ai,4000_story_1595_llm.txt,-14.21017297,13.875632408,-7.041467583,-2.847226079
llm,ai,4000_story_1596_llm.txt,-9.632277127,3.8422174999,-4.810256991,-1.70285318
llm,ai,4000_story_1634_llm.txt,0.6747726433,5.5946656507,-4.641328261,3.3004127279
llm,ai,4000_story_1637_llm.txt,-9.242344321,17.885573361,-2.036491762,-1.809244989
llm,ai,4000_story_1652_llm.txt,1.7464276618,-1.744568661,2.3186741264,-1.402327524
llm,ai,4000_story_1659_llm.txt,-8.330133201,-7.935032649,-6.14627905,0.0844619893
llm,ai,4000_story_1696_llm.txt,-6.952313316,7.2859302259,4.6077957206,0.3016916024
llm,ai,4000_story_1707_llm.txt,-13.38142795,11.03604202,-5.657874325,-2.072572082
llm,ai,4000_story_1719_llm.txt,-3.447069544,-0.991412608,-0.624493493,-2.824102391
llm,ai,4000_story_1757_llm.txt,12.905361739,2.3855019923,18.625711437,5.0147979269
llm,ai,4000_story_1761_llm.txt,4.1254568129,19.156458084,6.6647538859,2.0293288551
llm,ai,4000_story_1764_llm.txt,-3.358715056,29.900614671,7.0362729196,-0.174891577
llm,ai,4000_story_1770_llm.txt,4.3959664594,0.3564924449,8.7104812572,-3.109245368
llm,ai,4000_story_1779_llm.txt,-9.376137562,24.992504486,-1.558800595,1.03739997
llm,ai,4000_story_1796_llm.txt,2.0067934068,0.747845385,9.7022252669,1.0645135652
llm,ai,4000_story_1797_llm.txt,-6.756140548,29.356326939,-6.533675848,-0.294545867
llm,ai,4000_story_1799_llm.txt,1.5078732573,17.867606572,5.7243280278,-0.437452887
llm,ai,4000_story_1808_llm.txt,-16.35105327,24.954849797,-8.474846872,-4.851390279
llm,ai,4000_story_1812_llm.txt,-11.27008247,27.661593962,-7.698277826,-2.618499071
llm,ai,4000_story_1818_llm.txt,7.1829259303,-8.878388515,3.002378725,1.575093153
llm,ai,4000_story_1819_llm.txt,5.9399827687,1.1823856635,6.7579103572,0.4351110737
llm,ai,4000_story_1823_llm.txt,-10.90316326,17.035888812,-11.76718736,-2.071828936
llm,ai,4000_story_1831_llm.txt,-9.52658793,0.0061721676,-3.692360847,-2.948005197
llm,ai,4000_story_1834_llm.txt,-2.816216546,-13.00001392,14.082673488,4.3911725405
llm,ai,4000_story_1836_llm.txt,-4.575942138,9.2142696333,-0.952692265,1.4674637604
llm,ai,4000_story_1837_llm.txt,-10.95598261,18.28020315,-6.263484355,-2.10166179
llm,ai,4000_story_1838_llm.txt,-8.331143772,-1.409698278,0.9322101869,-0.240491211
llm,ai,4000_story_1840_llm.txt,-4.027456661,7.1881627998,1.773414535,0.9452165525
llm,ai,4000_story_1841_llm.txt,-13.40632512,9.3738837253,-13.61798323,-0.408444495
llm,ai,4000_story_1843_llm.txt,-10.74741622,22.066174973,-14.33658873,-3.955656687
llm,ai,4000_story_1844_llm.txt,-13.79915845,19.509259811,-16.69066181,-4.45967075
llm,ai,4000_story_1846_llm.txt,-11.04908403,28.551595763,-9.694160531,-2.605728052
llm,ai,4000_story_1847_llm.txt,-7.339168517,28.016676741,-5.895015681,-3.91414698
llm,ai,4000_story_1848_llm.txt,-1.518452473,7.0776639874,-6.024580209,-1.163340706
llm,ai,4000_story_1854_llm.txt,-9.59123826,25.074113853,-11.47144667,-4.32047879
llm,ai,4000_story_1855_llm.txt,-4.140060232,18.428381841,-12.72837004,-2.088079712
llm,ai,4000_story_1856_llm.txt,-10.8076404,41.701942673,-10.48797225,0.7500968055
llm,ai,4000_story_1857_llm.txt,-9.715317707,12.425092681,-4.037467291,-0.494474841
llm,ai,4000_story_1860_llm.txt,-10.80955404,0.8430187981,-15.21129225,-0.702249444
llm,ai,4000_story_1863_llm.txt,-8.6725646,8.4028628732,-11.43110555,-2.594028561
llm,ai,4000_story_1864_llm.txt,-9.326517514,25.776980071,-13.28565884,-0.460505686
llm,ai,4000_story_1879_llm.txt,2.0072448917,5.1945462542,5.7775533653,0.1036364282
llm,ai,4000_story_1886_llm.txt,3.7859290395,-18.90585983,-4.348741579,-1.039724957
llm,ai,4000_story_1894_llm.txt,15.798826458,-7.51328939,15.745188409,-1.205309478
llm,ai,4000_story_1911_llm.txt,16.645461815,-12.27243949,12.943179235,3.5938417106
llm,ai,4000_story_1914_llm.txt,3.2230626177,1.8933100802,3.9948418877,1.7253054216
llm,ai,4000_story_1915_llm.txt,18.992122506,-6.82234013,8.7750529898,3.7571898697
llm,ai,4000_story_1921_llm.txt,4.7002567263,-3.196278067,11.970006406,0.9971428911
llm,ai,4000_story_1930_llm.txt,-6.630622449,0.3573546259,3.3845181255,0.419443645
llm,ai,4000_story_1932_llm.txt,13.296400661,-6.582239818,7.8077926932,5.3028449056
llm,ai,4000_story_1934_llm.txt,-0.917527937,16.757228441,7.8812145934,0.5621636127
llm,ai,4000_story_1943_llm.txt,6.0308923563,-7.711396651,9.609413386,3.3315215152
llm,ai,4000_story_1952_llm.txt,5.0600745013,-7.081581238,8.178000677,0.7520263068
llm,ai,4000_story_1999_llm.txt,2.0166694723,5.629437886,2.4529997377,-0.23000369
llm,ai,4000_story_2016_llm.txt,0.2528611127,4.5121325904,9.1448845095,-0.488393326
llm,ai,4000_story_2017_llm.txt,-10.29498845,8.3300826918,-2.806420319,-1.78645825
llm,ai,4000_story_2019_llm.txt,-10.07839376,13.065949269,-3.903631025,0.1497426955
llm,ai,4000_story_2020_llm.txt,-12.74480742,15.889058856,-13.01381277,-2.010201189
llm,ai,4000_story_2025_llm.txt,-10.60599431,10.846736247,-8.54362727,-2.441388708
llm,ai,4000_story_2026_llm.txt,-4.426782635,18.759271254,-2.410822039,-1.725730469
llm,ai,4000_story_2027_llm.txt,-8.583470365,22.252961202,1.3010570914,-1.453094092
llm,ai,4000_story_2029_llm.txt,-4.926758297,17.376317465,6.3382384455,2.0337046305
llm,ai,4000_story_2034_llm.txt,-10.3648564,25.710286123,0.0811644381,4.5911795507
llm,ai,4000_story_2035_llm.txt,2.6213307992,26.075395718,3.6518345119,3.8225687182
llm,ai,4000_story_2036_llm.txt,-5.895994485,12.877780399,3.0075836838,0.1057693624
llm,ai,4000_story_2038_llm.txt,2.3801644557,18.560040973,10.63492314,2.8243722378
llm,ai,4000_story_2043_llm.txt,-3.773260552,9.8981600027,-3.366622801,0.6595285781
llm,ai,4000_story_2046_llm.txt,6.8083857235,8.192083307,4.6597023697,1.3994115964
llm,ai,4000_story_2047_llm.txt,1.4979405497,27.010453493,8.7163142781,1.1788839937
llm,ai,4000_story_2051_llm.txt,-1.393409802,25.414736825,-2.503280925,1.9527722081
llm,ai,4000_story_2053_llm.txt,-0.812616928,3.9053628392,11.707325744,6.7242985368
llm,ai,4000_story_2054_llm.txt,-5.449995412,25.173259371,3.3751124125,1.1501453069
llm,ai,4000_story_2056_llm.txt,-2.188701516,32.967436508,5.5385145798,5.1592965282
llm,ai,4000_story_2057_llm.txt,-2.808989372,22.181046937,5.1902442589,3.3122244335
llm,ai,4000_story_2063_llm.txt,8.3285480697,6.4258811404,13.854153509,6.6691903716
llm,ai,4000_story_2064_llm.txt,-5.529612538,20.124236058,-4.780613975,-0.953699228
llm,ai,4000_story_2067_llm.txt,4.3097756929,-5.032212154,8.3531719244,-0.756671948
llm,ai,4000_story_2068_llm.txt,1.2009278336,0.2808601509,-1.201562726,0.8162135146
llm,ai,4000_story_2069_llm.txt,6.5198800068,-2.83913192,4.0759885975,3.0477526146
llm,ai,4000_story_2070_llm.txt,-0.717250703,14.038060215,-5.892399742,-3.205133943
llm,ai,4000_story_2073_llm.txt,9.2816890229,1.9128391551,9.368966781,6.5124578523
llm,ai,4000_story_2074_llm.txt,8.104748333,-8.160827851,3.1799930607,-0.726230801
llm,ai,4000_story_2075_llm.txt,-4.831102803,3.1036713616,-10.93615144,-3.085180386
llm,ai,4000_story_2076_llm.txt,-10.34394117,17.701434813,-6.194334196,-1.249685363
llm,ai,4000_story_2077_llm.txt,-1.646318328,5.5075436607,-0.899907665,-0.525182716
llm,ai,4000_story_2078_llm.txt,-0.74689659,19.996482525,1.0744999181,1.1784308822
llm,ai,4000_story_2079_llm.txt,-2.5166128,8.8827858953,-6.659396631,2.3819563607
llm,ai,4000_story_2080_llm.txt,-15.03928258,25.185804359,-9.517771095,3.1573453843
llm,ai,4000_story_2081_llm.txt,-8.095728682,1.1416844248,-3.036344683,-0.99866903
llm,ai,4000_story_2082_llm.txt,5.0209021396,-3.74716978,-5.989579971,7.6778244816
llm,ai,4000_story_2083_llm.txt,-4.356961441,-5.853430516,0.9168589521,4.5240592239
llm,ai,4000_story_2086_llm.txt,-3.752955428,-3.263498111,-0.650187186,1.241428089
llm,ai,4000_story_2087_llm.txt,-7.140078805,-4.997941842,-9.259526582,2.6577727007
llm,ai,4000_story_2089_llm.txt,4.1295474298,-2.908079036,1.5781265631,2.9268124894
llm,ai,4000_story_2090_llm.txt,-7.774488777,-7.960998772,-5.945022126,0.9170907752
llm,ai,4000_story_2091_llm.txt,3.9425228647,-1.838544495,4.7360261815,-0.090274326
llm,ai,4000_story_2092_llm.txt,-4.68424913,27.385527118,4.5090047093,0.5994986687
llm,ai,4000_story_2094_llm.txt,1.0531696634,20.124974993,3.070945192,-3.124359011
llm,ai,4000_story_2098_llm.txt,-5.239638934,42.394429792,3.633873639,-1.447235003
llm,ai,4000_story_2100_llm.txt,-1.761721545,13.532049878,11.225967037,0.2003291366
llm,ai,4000_story_2102_llm.txt,10.630087096,40.775218234,1.3442045172,1.6766514585
llm,ai,4000_story_2103_llm.txt,-0.459113852,15.330086796,-3.471422617,2.3049285814
llm,ai,4000_story_2107_llm.txt,1.4087007824,14.371383205,5.2398566347,-0.537417971
llm,ai,4000_story_2118_llm.txt,-4.472267232,11.932030376,-5.469835444,0.8360306486
llm,ai,4000_story_2133_llm.txt,-1.933675504,40.851524123,4.3195824215,1.221753927
llm,ai,4000_story_2136_llm.txt,0.3222643128,-1.189857222,3.3574990601,-0.480667362
llm,ai,4000_story_2143_llm.txt,-8.201467898,3.665794104,-1.977749902,-1.443859868
llm,ai,4000_story_2148_llm.txt,-3.874169411,-6.95297744,8.9729700717,-1.533103242
llm,ai,4000_story_2178_llm.txt,-6.89207619,22.706301739,-0.935232706,-1.614692209
llm,ai,4000_story_2186_llm.txt,-7.747433188,-11.39730838,2.4406239818,0.3175641038
llm,ai,4000_story_2199_llm.txt,-4.348572852,20.088587244,-5.175197371,-3.24599403
llm,ai,4000_story_2222_llm.txt,-1.5911484,1.753868791,-0.399701656,0.5955674405
llm,ai,4000_story_2245_llm.txt,-11.7651131,-2.507973949,-2.524013558,-1.453921531
llm,ai,4000_story_2254_llm.txt,-1.617455709,0.6849241017,-3.478222087,-0.472203537
llm,ai,4000_story_2259_llm.txt,8.3679222895,-16.61560511,9.7850420616,0.4332238702
llm,ai,4000_story_2286_llm.txt,-3.040425838,-7.175145596,-5.872391308,0.3145154901
llm,ai,4000_story_2287_llm.txt,-9.64313129,6.9772791056,-1.310328771,-2.025396817
llm,ai,4000_story_2288_llm.txt,-5.809831196,12.481949443,-6.581738264,-2.08915519
llm,ai,4000_story_2289_llm.txt,-11.33246438,0.5294849858,3.6204956137,-0.884374107
llm,ai,4000_story_2290_llm.txt,-5.506595725,1.3231335201,-5.223807179,-2.455123659
llm,ai,4000_story_2291_llm.txt,-0.524612354,-1.219831294,-4.727348321,0.1882536795
llm,ai,4000_story_2292_llm.txt,-7.437451841,9.3664023112,1.1764213521,1.2854356005
llm,ai,4000_story_2293_llm.txt,-9.97165081,11.526297742,-6.352707554,-2.434946271
llm,ai,4000_story_2294_llm.txt,0.1986833347,-3.942624598,1.9517974886,-0.101474762
llm,ai,4000_story_2295_llm.txt,-2.726221081,-6.63489589,1.1167250135,0.9828252614
llm,ai,4000_story_2296_llm.txt,-3.785733392,4.1626253789,0.8344871858,-2.929842272
llm,ai,4000_story_2297_llm.txt,-5.010759107,15.339027089,3.055758952,-1.063703337
llm,ai,4000_story_2302_llm.txt,1.49642348,1.1591043132,1.3035482006,1.8715714179
llm,ai,4000_story_2305_llm.txt,9.8771189551,-8.989257568,19.137673587,7.6700781883
llm,ai,4000_story_2311_llm.txt,-7.677150072,-12.22311257,-4.957489501,-0.134005876
llm,ai,4000_story_2312_llm.txt,4.6116816373,-8.885832518,-0.500047902,4.0635838487
llm,ai,4000_story_2314_llm.txt,-3.240599937,5.6226792374,1.508583755,0.6269794427
llm,ai,4000_story_2316_llm.txt,5.1833252144,-5.384891371,6.5524464305,1.5442231717
llm,ai,4000_story_2317_llm.txt,-5.393731403,-13.30742792,-3.11991263,1.1697735258
llm,ai,4000_story_2320_llm.txt,3.9988091188,-0.578917214,8.7333319145,2.8278746315
llm,ai,4000_story_2321_llm.txt,-3.584393979,0.3615683919,6.0136011395,1.43706558
llm,ai,4000_story_2322_llm.txt,1.6231442481,0.0064341392,4.5077112925,3.0993768519
llm,ai,4000_story_2325_llm.txt,17.020036066,1.8839781589,10.066016961,3.8844375798
llm,ai,4000_story_2326_llm.txt,2.4615159879,-17.69348139,1.812044951,-0.255417802
llm,ai,4000_story_2327_llm.txt,-5.813143329,11.871412566,-1.636054812,0.1987342755
llm,ai,4000_story_2328_llm.txt,12.62022704,4.2392779908,11.641338645,-1.340341831
llm,ai,4000_story_2330_llm.txt,-8.26829245,8.4736376266,-1.890655102,-1.349632426
llm,ai,4000_story_2339_llm.txt,13.31454047,-2.493989966,9.6358749047,2.7369474871
llm,ai,4000_story_2341_llm.txt,-4.263927809,-7.537408324,-3.451669922,-4.298321341
llm,ai,4000_story_2343_llm.txt,4.2007171979,-0.452762839,1.5714800378,-0.908304236
llm,ai,4000_story_2347_llm.txt,0.3817966882,-1.090567317,1.4006413282,-2.628218501
llm,ai,4000_story_2350_llm.txt,-4.256319286,-10.67298012,-4.030845273,0.5025618693
llm,ai,4000_story_2351_llm.txt,-3.761191413,10.390845987,0.3106322144,0.1274277567
llm,ai,4000_story_2352_llm.txt,9.5305952688,-6.562185214,6.8087584698,5.9602708605
llm,ai,4000_story_2353_llm.txt,9.6757503074,-0.888531507,0.6137030325,2.2441188162
llm,ai,4000_story_2369_llm.txt,-2.506941866,11.663823025,-0.727041911,-1.221019204
llm,ai,4000_story_2370_llm.txt,-2.811830368,32.110221572,-0.321074274,-2.760790205
llm,ai,4000_story_2371_llm.txt,-0.93554954,-0.674214233,4.9112203226,-1.647735782
llm,ai,4000_story_2373_llm.txt,-3.603320559,24.254734205,-3.971095601,-1.617406182
llm,ai,4000_story_2376_llm.txt,5.6474810166,-2.487858752,1.854911944,-4.095097355
llm,ai,4000_story_2387_llm.txt,-6.740225603,31.404083939,-4.335310588,-2.58392624
llm,ai,4000_story_2388_llm.txt,1.6128081575,2.1690096293,-3.327155958,6.7908644095
llm,ai,4000_story_2389_llm.txt,-3.158732378,7.8430976843,-5.739585118,-0.715276096
llm,ai,4000_story_2391_llm.txt,10.335063665,-4.232615943,-1.414620822,5.9525839146
llm,ai,4000_story_2392_llm.txt,-8.836997809,-5.290052675,-6.764201017,-0.245338119
llm,ai,4000_story_2396_llm.txt,-4.726449232,6.4547380242,-5.382292289,-1.307833353
llm,ai,4000_story_2397_llm.txt,-10.4881713,10.501817791,-10.79153941,-1.044376025
llm,ai,4000_story_2400_llm.txt,-10.53539451,-0.405152657,-11.40451712,-1.460698608
llm,ai,4000_story_2402_llm.txt,1.741547973,20.220657807,-2.320479425,1.2347119986
llm,ai,4000_story_2405_llm.txt,2.3730826442,4.4490712816,2.62704235,6.5105660324
llm,ai,4000_story_2408_llm.txt,2.1221620003,6.3188146131,-0.275583863,5.6535625704
llm,ai,4000_story_2409_llm.txt,-7.097476182,-1.571266668,-7.489757948,0.5015044126
llm,ai,4000_story_2410_llm.txt,-9.651188684,6.1029590723,-6.077159082,-2.201547866
llm,ai,4000_story_2412_llm.txt,-9.427321071,8.4219855206,9.9099890921,0.8519530409
llm,ai,4000_story_2432_llm.txt,-9.399671146,-11.07859524,3.2744673664,-0.643160828
llm,ai,4000_story_2453_llm.txt,-8.47126524,-4.380380149,-4.827155555,-0.8995261
llm,ai,4000_story_2461_llm.txt,-7.135551905,-4.935613584,1.8220407854,-0.116111987
llm,ai,4000_story_2479_llm.txt,0.6753068055,-11.20436815,2.4229066425,3.8309413254
llm,ai,4000_story_2489_llm.txt,-13.43198409,12.732630667,0.2480240196,-0.685839538
llm,ai,4000_story_2490_llm.txt,-4.193253107,-5.887407771,2.9630467574,1.0631283931
