prompt,source,filename,ttr,wrlengh,wcount,that_del,contrac,pres,pro2,pro_do,pdem,gen_emph,pro1,it,be_state,sub_cos,prtcle,pany,gen_hdg,amplifr,wh_ques,pos_mod,o_and,wh_cl,finlprep,n,prep,adj_attr,pasttnse,pro3,perfects,rel_obj,rel_subj,rel_pipe,p_and,n_nom,tm_adv,pl_adv,advs,inf,prd_mod,sua_vb,sub_cnd,nec_mod,spl_aux,conjncts,agls_psv,by_pasv,whiz_vbn,sub_othr,vcmp,downtone,pred_adj,allmodal,allconj,allpasv,allwh,allwhrel,alladj,allpro,have,allverb,vprogrsv,that_rel,jcmp,nonf_vth,att_vth,fact_vth,lkly_vth,att_jth,fact_jth,lkly_jth,nfct_nth,att_nth,fct_nth,lkly_nth,spch_vto,mntl_vto,dsre_vto,efrt_vto,prob_vto,x1_jto,x2_jto,x3_jto,x4_jto,x5_jto,all_nto,nonfadvl,atadvl,fctadvl,lklydvl,all_vth,all_jth,all_nth,all_th,all_vto,all_jto,all_to,all_advl,act_ipv,act_tpv,mentalpv,commpv,occurpv,copulapv,aspectpv,humann,prcessn,cognitn,abstrcn,concrtn,tccncrt,quann,placen,groupn,sizej,timej,colorj,evalj,relatnj,topicj,actv,commv,mentalv,causev,occurv,existv,aspectv,f1,f2,f3,f4
llm_free,ai,4000_story_2017_llm_free.txt,0.8967632493,-0.692610141,0.5874939877,1.5667566522,-0.476015044,0.4468529751,0.9555150115,-0.228187317,1.1291551418,-0.61415925,0.0689608758,0.9573594991,1.5298523997,1.3642122892,2.168435728,0.242877456,-0.445325462,-0.937114622,-0.348416288,2.3781120931,-0.80588312,1.598416597,0.8442561386,-0.497461365,-0.975476817,-1.415606514,0.6707274293,1.054061583,0.9254319882,-0.238935466,-0.598865418,-0.742304916,-0.360378421,-1.435763111,1.0518205658,-0.062102378,-0.069243909,-0.074365806,1.494074085,-0.890087567,0.8599717843,0.3144877828,-0.985921179,-0.568626206,-1.058332988,-0.468691999,0.0768842331,-0.282392884,-0.685818963,1.1636018855,-0.300171783,1.9528239768,-0.594040411,-0.891382833,0.642882587,-0.602737213,-1.595887438,1.0818802368,0.3255807213,1.0562983348,-0.750717143,-0.740098512,-0.60217915,1.8757165798,0.0108032999,-0.082973863,-0.692436351,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,0.3273698612,-0.104942373,1.5754051622,0.5488575199,-0.162207188,-0.33345673,0.4337006506,-0.475839257,-0.478595003,-0.417845591,-0.842728741,-0.535253036,-0.532794219,-0.049382793,-0.488321245,0.8398666499,-0.760387041,-0.550039571,0.5954298902,1.0196497163,-0.195126599,0.5012751256,-0.345443358,-0.7206068,0.601183884,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.21721124,-0.893237321,-0.35804968,-0.711325869,0.0981829918,0.6342660633,3.0024411203,-0.598569755,0.8158189876,-0.799533862,-1.15896895,0.1417157303,-0.133517224,-0.611848021,-0.627016552,1.0289732492,0.2847722129,0.689022173,0.3596788608,-0.070627746,0.9852119026,0.8821415289,2.7357981796,-13.14705356,13.133639384,4.4135609521
human,human,4000_story_2019.txt,-0.947668722,-0.692610141,2.362951979,-0.358197246,-0.802412806,0.1727765914,-0.86080608,-0.347523276,0.2095202952,0.0719336456,0.0130638026,-0.238243919,0.3009124996,-0.155853461,-0.591677369,0.3596892604,0.110120497,1.0990673253,-0.801055851,0.5602605559,1.5713953003,-0.03826212,-0.771715011,-0.959651324,1.1594625215,-0.029066693,-1.040862902,-0.083219927,0.2056564872,1.4809005474,0.7133791602,1.7985600807,-0.360378421,0.1565896356,-0.252390955,-0.701278789,0.4167588195,0.4266207765,-0.598889958,-0.979778077,-0.513241765,1.8704151282,0.2356167723,0.367304165,1.1107946129,0.2412668722,-1.050751185,-0.338264758,2.8673563847,0.9617820567,1.6559170982,0.240380529,1.1492458263,0.2520438908,-0.61425671,1.3775961974,-0.267323032,-0.303069075,-0.113341231,-1.26404849,-0.277256478,-0.309175536,3.7694290225,0.8222022452,1.5631072415,1.9381531957,0.2141396829,1.1917343226,1.9365154799,3.0308797316,-0.149287935,-0.248365383,-0.369860065,-0.405595771,0.5863512508,1.0320268705,0.1068552483,-0.4880277,0.8788649251,-0.33345673,2.3182636919,0.4114597162,1.5520510208,0.7686367738,0.8309274698,-0.535253036,0.519805574,-0.390150976,2.7080042454,1.7411409526,2.3080185051,-0.550039571,1.915674994,0.560274505,1.9471773542,1.2070968867,0.6764278608,-0.7206068,-0.707085234,1.0851895669,-0.188007178,-0.276801185,7.3594865321,0.1350103052,-1.032034084,0.2399885833,0.7485996732,0.2155627011,-0.570226757,-0.427188181,1.0018899629,-0.440620104,1.7675985951,0.1557306057,-0.91793101,-0.45944857,0.3632796463,1.9684470141,-0.627016552,-1.301017362,-0.408143421,0.7942298756,-1.720696824,-0.934361025,-0.164015684,-1.050091281,7.6030541513,22.84193901,-3.860344086,2.3189382682
llm_free,ai,4000_story_2019_llm_free.txt,0.2051012601,1.1580039642,-0.107304388,-0.089599027,-0.406779155,-1.035651101,-0.535935641,-0.82486711,-0.633478314,-0.499810434,-0.657701075,0.8055368429,-1.117095077,0.1205221296,-0.379360977,1.4109954998,0.6655664559,-0.937114622,-0.122096506,0.3998618909,-0.323854316,-0.930995966,-0.686663898,1.3248035074,-0.485380679,-0.117805241,0.6250381597,-1.493703141,0.1156845496,-0.137768642,-0.730089876,-0.742304916,-0.682644788,0.4391038325,1.331294463,0.7491599893,-0.51358926,-0.390778384,-0.98758328,0.7243416276,-0.131793557,-0.636356706,-1.07317389,-0.615422725,-0.098911164,0.0637771543,1.5633127388,0.1645821028,-0.567379785,-0.35004683,-0.495780672,-0.655665461,-0.352947633,0.9919082416,-0.61425671,-0.638743275,0.0199341375,-1.732550518,-1.283799772,0.1600075024,-0.750717143,-0.567729322,-0.60217915,-0.172783515,-1.231039853,-0.082973863,0.3148703534,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.190592918,0.7477845595,-0.38266139,-0.04364832,-0.509231226,-0.33345673,-0.03744011,-0.475839257,-0.478595003,-0.417845591,-0.125447508,-0.535253036,-0.532794219,-0.935380069,0.120502658,-0.313764458,-0.760387041,-0.550039571,-0.460766193,-0.358475918,-0.480767126,-0.439820556,-0.913149591,-0.7206068,0.1650941779,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.323506885,0.5547735567,-0.773043187,-0.943048012,0.2524313954,0.5015842828,-0.776377733,-0.370420259,-0.471882834,0.0874974294,1.3116699349,0.6827636004,-0.754513312,1.6648828923,0.0292614923,0.2476590324,0.3810104953,-0.678677961,-0.564932555,0.5771722134,0.4105981091,0.4312872066,-12.23345754,-9.943058346,2.4215218997,-1.839059546
human,human,4000_story_2020.txt,-0.563412061,-0.692610141,0.6011418129,-0.895393682,-0.129835599,-0.026551688,-0.166764687,0.3684924766,-0.020388417,0.7008521336,-0.048422978,-1.376913841,1.2462508843,-0.708604643,0.6822209834,-1.217270099,-0.075028156,0.8809049738,0.5568628385,0.881057886,0.36632329,0.1105268541,-0.431510559,-0.138307383,1.9046771962,0.8583187931,-1.100610408,-0.388189271,-0.724053535,2.290235142,0.7133791602,1.7985600807,0.155247766,0.4262622781,-1.416865526,-0.676695081,-0.194216039,0.6639302102,-0.748387389,-0.710706545,-0.131793557,-0.117714258,-0.724163046,0.367304165,0.5267987204,2.193653769,-0.281908855,-1.567445972,0.2024748736,-0.551866659,0.4822637692,-0.217598533,0.0086915329,0.6219760662,0.475264014,1.6296386314,0.3071913066,-0.360960847,0.8376563328,-1.500632872,0.8274850742,0.9835933893,2.0880412639,-0.289840664,0.0108032999,-0.346599131,0.3148703534,0.8864164499,0.7179482279,-0.324160474,-0.149287935,-0.248365383,2.5687144139,-0.405595771,-0.190592918,0.4635422485,0.7187510458,0.1044781399,1.2258889629,1.7199880576,1.6115525514,-0.475839257,-0.478595003,-0.417845591,1.0700212141,0.8743084692,1.0461054705,0.1550781169,-0.792733196,-0.241662513,0.8760959171,1.2244511479,0.0013195935,0.8883996559,0.9474355094,1.1129873185,-0.061590242,0.1360704543,-0.052950675,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.304861433,1.625042466,0.5411029196,1.3410702506,-0.683342253,-0.029142839,0.6208325996,0.1385286183,0.3679227018,0.7698291923,-0.5563741,-0.45944857,0.8600765166,2.120229075,1.1230582322,-1.607962233,-0.870087177,-0.531387177,-0.796085409,-1.222272118,0.140191618,-0.953479641,5.4886547239,21.16810253,-8.709372295,-1.920022748
llm_free,ai,4000_story_2020_llm_free.txt,1.7421279029,0.2326969118,0.4088315483,0.8952611065,0.1372171153,0.0731124518,0.1285720754,-0.586195193,1.2057913791,-0.271112802,-0.277600978,0.5778028584,-0.833493562,2.0551512668,0.0452718072,1.7030250108,-0.075028156,-0.573510703,1.1226622922,0.1859970042,-0.882569521,0.1105268541,1.4396139307,-0.20601674,-0.565944428,-0.694605807,0.6672128701,0.7872134075,0.4755723001,-0.441269115,-0.270804274,-0.742304916,0.2197010394,-0.613903629,0.4462937885,0.7491599893,-0.76353352,-0.944500396,0.0588987413,0.99341316,-0.055503915,-0.809237522,0.1483640615,-0.896201836,-0.974905003,-0.468691999,1.2045196512,-0.338264758,-0.685818963,1.5672415431,-0.756592523,-0.078213601,-0.640404407,-0.117888285,0.9781197329,-0.494719027,-0.644348066,0.3649129084,-0.405955867,1.0380995362,0.1567491319,-0.050621751,-0.60217915,-0.114254941,0.3212640882,-0.082973863,0.8185237056,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,0.4635422485,0.4739927268,-0.19177478,-0.162207188,-0.33345673,-0.03744011,-0.475839257,-0.478595003,-0.417845591,-0.842728741,-0.535253036,-0.532794219,0.2232317536,1.1859444881,0.2991020682,-0.760387041,-0.550039571,0.1003379762,-0.030350767,-0.480767126,-0.345710988,0.4493453677,-0.206600447,-0.052950675,-0.322361049,-0.188007178,-0.276801185,3.0241460613,-0.489489417,0.496893029,-0.830280326,1.6477522723,-0.280984747,0.8591417829,-1.002142563,-0.173036907,0.9107269146,0.1439745588,-0.390134805,-0.07429822,0.3220650204,-0.133517224,0.6024084659,0.0292614923,0.4429875866,0.2077815869,1.6990161178,1.9777488383,0.5771722134,1.3232200165,-0.083974876,-6.512659001,-8.612817348,10.292901788,1.4852457099
human,human,4000_story_2025.txt,-0.832391724,-0.692610141,2.4038954547,-0.671561834,-0.634268504,0.2662117222,-0.403034098,-1.182874986,2.202062463,0.8152009496,0.0689608758,0.4449580342,1.5298523997,-1.12316803,-0.167044585,-0.165963859,-0.630474115,0.9536257576,-0.235256397,0.9345241077,1.1441424966,-0.484629043,0.504051686,-0.606385113,1.4481492874,-0.395113206,-1.09358129,-1.468289029,-0.454137722,2.0879014934,1.1726647626,2.0808784137,-0.231471874,0.3235298429,-0.01949604,-0.676695081,0.9721905088,0.5057239211,0.5671900089,-1.24884961,-0.28437284,1.0060110474,1.5444074343,1.4436240922,2.4456423671,2.0161640511,-1.358288117,1.2820195706,1.2092078889,0.0535928272,0.0910459929,0.9572173211,1.0472450358,1.4627310102,-0.446638137,1.9176871274,-0.58151056,-1.095741028,1.2034246268,-1.450586176,-0.671807032,0.2941166289,0.0703759536,-0.699540683,0.166033694,0.7957770321,0.2141396829,-0.029537168,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,0.8625169328,0.0683884716,-0.957669306,-0.627419709,-0.4880277,0.1848168494,1.0355064617,-0.27301049,1.2987586891,0.5367280088,1.9551191386,1.3091149585,-0.535253036,0.519805574,0.9047681199,0.4249146094,0.0106942913,-0.351266301,0.1597567163,-0.064692662,-0.686601069,0.9474355094,0.077782069,0.8467397306,-0.035264997,0.383139031,-0.322361049,-0.188007178,-0.276801185,-0.227359292,1.3840097496,-1.237134063,-0.200710379,-0.21971851,0.5796974965,-1.022688741,-0.2945064,0.4620586982,-0.423070143,0.8718060234,0.4968964871,-0.255076675,-0.82014715,0.3632796463,0.9059725877,-0.627016552,-1.063832689,-1.447516871,-0.23680561,-0.680508982,-0.862383252,-0.366820553,-1.017887401,15.633735216,14.68539067,-3.180993549,-2.043614513
llm_free,ai,4000_story_2025_llm_free.txt,0.7814862511,1.1580039642,-0.231375526,-0.716328203,-0.189180647,-1.110399205,-0.816505566,-0.466859234,-0.097024654,-1.014380106,-0.914827611,0.4639358662,-0.549892047,0.5350855162,-1.016310153,1.1773718911,-0.445325462,-0.500789919,0.5568628385,-0.669462543,-0.882569521,-0.03826212,-0.176357219,0.92737902,0.051710978,0.1927796788,0.6812711069,-0.756693894,-0.874006764,-0.744769588,-0.533253189,-0.742304916,0.0907944927,-0.074558344,0.7723466686,1.0195807785,-1.221764664,-0.733558677,-0.957683794,-0.531325523,-0.742110689,-0.636356706,-0.287899492,-1.270573985,-0.641193065,0.0637771543,1.0507511851,0.6115570899,-0.92269732,-0.854596402,-0.039359933,-1.03399599,-0.677495603,0.1847834953,0.3914547275,-0.746761461,1.6357557134,-1.505436644,-0.625416843,0.1099608062,-0.119436256,-0.826283107,-0.60217915,-0.465426386,-0.765348671,-1.576850384,-0.893897692,0.2757807044,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,-0.957669306,-0.38266139,-0.4880277,-1.029767283,-0.33345673,-0.74415125,0.8551092026,1.0443895148,-0.417845591,-0.842728741,-0.535253036,-0.532794219,-0.935380069,-0.336115269,-1.431344593,-0.146705931,-0.550039571,-1.384937766,-1.27722634,-0.052306335,-1.098587533,-1.026690838,-0.7206068,0.1650941779,-0.322361049,-0.188007178,2.8329910529,-0.227359292,-0.489489417,-1.498170399,-0.515495353,-0.773043187,-0.380294237,0.1495991263,0.811175104,-1.220944656,1.2090762563,-0.303921727,0.3604301346,0.1064802351,1.6446264804,-0.381915659,-0.460065961,-0.627016552,0.5685559429,-0.311905138,-0.889093366,-0.911661836,1.4049166059,0.1063908066,0.7855298884,-19.69776876,-11.32059943,1.5853945734,-3.515298868
human,human,4000_story_2026.txt,-0.755540392,-0.692610141,1.2959401883,0.8504947368,0.414160671,0.7084713415,0.084271561,0.1298205592,0.8992464302,0.4721545016,0.4043433146,1.9442067649,0.584514015,-1.12316803,1.3191701597,-0.808428783,0.29526915,1.6081128121,0.5568628385,0.5602605559,0.7388000932,-0.335840069,0.1638472333,-1.068575072,1.1661761672,-0.949729134,-0.9635426,-0.807522118,-0.094249972,2.7960692637,1.1726647626,2.6455150796,-0.231471874,-0.113083007,-0.159232989,-0.996283286,0.9166473399,1.5076970858,0.7764864132,-1.24884961,0.5548132179,0.8331302313,1.1953965911,1.6308101665,1.6947905053,0.2412668722,-0.794470408,0.5556852165,1.7421841911,0.255412656,1.0690904337,0.9173930549,0.6670602713,0.8573874505,0.1400268681,2.3497598714,-1.28169991,-0.222911237,1.2034246268,-0.87277432,0.0383839656,1.5868855547,0.742931057,0.8222022452,-0.610118277,0.0049012266,3.6389824782,1.4970521953,0.3117591439,-0.324160474,-0.149287935,-0.248365383,0.8055697264,0.8625169328,0.8453326404,0.1792999375,0.1068552483,0.2526045999,2.0934490575,1.0355064617,3.4961155928,1.2987586891,0.5367280088,0.7686367738,1.3091149585,1.3441623043,0.519805574,0.4958463001,0.120502658,1.6690390084,1.0806562868,0.869553004,1.8166566112,1.2165248069,3.2325597261,2.1481925681,0.6764278608,0.4787413559,-0.270995528,0.3814142588,-0.188007178,-0.276801185,1.9403109437,0.1350103052,-1.069324989,0.8066015353,2.1319113641,1.4734829035,-1.166653918,-0.515642701,0.9701351826,-0.581019794,-0.191947656,-1.004233391,0.52829663,-1.1207293,-0.506114877,1.9684470141,-0.189497856,-1.67772243,-0.292657482,0.646939092,0.1285260069,-1.330238778,-0.873832724,-1.372130083,19.78312757,25.764972786,1.3112568845,0.8700760907
llm_free,ai,4000_story_2026_llm_free.txt,0.9736145815,0.2326969118,-0.454703575,0.6266628882,-0.268307377,-0.30685708,-0.019096306,1.8005239807,-0.48020584,-1.014380106,-0.204934783,-0.124376927,-0.549892047,1.5024000847,-0.379360977,-0.808428783,-0.445325462,-0.718952271,-0.008936615,-0.562530099,-0.718241519,-0.930995966,-0.856766125,0.5535056133,-0.733785571,0.1705950416,1.2506296976,0.7236781276,0.4455816542,-0.744769588,-0.46764096,-0.318827416,-0.038112054,-0.15160767,0.5860307371,1.0687481947,-0.874619858,-0.469881529,-1.107181225,0.0965080521,-0.665821048,-0.290595074,-0.462404914,-0.475033169,0.1513727895,0.0637771543,1.0507511851,0.1645821028,-0.330501429,0.1545027416,-0.495780672,-1.014083857,-0.575494813,0.8237572528,-0.530447424,-0.602737213,-0.455835549,0.3426468423,-0.552263184,1.2428360207,0.0383839656,0.2941166289,-0.60217915,0.353973652,-1.231039853,0.7079019426,-0.49097501,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.190592918,-0.957669306,0.1068552483,0.1044781399,-1.029767283,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,-0.842728741,-0.535253036,-0.532794219,-0.867226433,-0.336115269,0.0106942913,-0.760387041,-0.550039571,-0.163711045,-0.620976038,-0.909227917,-0.910368396,-0.969920214,-0.7206068,-0.489040381,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,2.2868564785,-0.452538358,-0.288884095,-0.843738522,0.1598823532,-0.2945064,-1.252699437,1.0862265274,2.4394430239,1.1109950737,-0.737152555,1.0434621804,-0.754513312,-0.915412143,-0.627016552,0.6383161408,0.6889729992,0.9625621997,-0.449356128,1.2609610594,0.8500086571,0.6567143678,-14.99105514,-11.9023647,0.5563891632,2.4122166104
human,human,4000_story_2027.txt,-1.600905045,-0.692610141,1.3716235827,0.4028310396,0.414160671,1.2379370828,-0.284899393,0.6071643939,1.512336328,1.2725962136,0.1639859001,2.0770515892,1.1517170458,-0.846792439,0.4699045913,-0.341181566,-0.260176809,1.7535543797,-0.68789596,1.7899836546,1.3194256981,-0.03826212,-0.261408333,-1.227544867,0.6895073212,-0.7500674,-1.118183204,-1.271329661,-0.424147076,2.593735615,1.1726647626,2.6455150796,-0.553738241,-0.318547878,0.3065568399,-1.07003441,1.4998506136,1.850477379,0.6867879542,-0.800397056,0.6311028595,2.8212596171,2.1551764098,2.0987753523,2.9044962826,-0.646181717,-1.358288117,1.6172508109,1.0315491215,1.1636018855,1.3299022846,1.7736147788,1.334701809,1.3282102192,-0.61425671,2.2057356234,-0.895698089,-0.850814301,0.6913490152,-0.572494142,-0.790172198,-0.826283107,1.7517637122,-0.582483534,1.4078768473,1.1472773901,2.2287530919,4.5502309227,-0.500619024,5.5471598857,-0.149287935,-0.248365383,-0.369860065,2.1306296366,0.0683884716,0.1792999375,0.5963718863,-0.33990124,1.9199370386,4.4579144413,2.3182636919,4.4043050941,0.5367280088,0.7686367738,1.7873024471,0.404454634,0.519805574,0.4958463001,0.7293265609,1.2364273431,4.1490618325,0.869553004,1.8826688664,1.0196497163,4.0894813074,2.3834664884,0.7899691073,-0.035264997,2.1274978551,2.8446278371,-0.188007178,1.7963936404,1.9403109437,0.1350103052,-0.7896432,1.1843435033,1.3019243496,0.2817690275,-0.775891295,-0.604097221,1.128909084,-0.142270762,1.375689345,-0.731300686,-0.67689307,-0.33921571,1.1084749517,-0.004719778,-0.627016552,-0.505751105,-0.119428573,1.6779745773,-1.14281469,-1.330238778,0.3091956749,-1.307722322,24.141342113,35.547882719,3.0663900292,-0.303704766
llm_free,ai,4000_story_2027_llm_free.txt,1.0888915797,0.2326969118,0.4410900443,0.8504947368,0.0778720677,-0.138673845,0.497743029,-0.82486711,0.9758826674,-0.61415925,-0.21052449,0.1033570576,-1.117095077,0.2587099252,0.0452718072,1.0605600867,-0.075028156,-0.718952271,0.330543057,0.0255983391,-0.83874872,-0.187051095,0.504051686,0.4946279114,-0.740499217,-0.539313347,1.1135618887,0.5076581759,0.98541328,-0.441269115,-0.598865418,-0.742304916,-1.004911154,-0.562537411,-0.531864852,0.9212459461,-0.902391443,-0.601720103,-0.568990472,3.0562949082,-0.055503915,-0.982118338,-0.724163046,-0.662219244,-0.682907057,0.4187565901,0.3844211653,-0.505880378,-0.508160196,-0.753686488,-0.430577709,-0.595929062,-0.918588381,-0.218778878,0.0562175816,-0.710755399,-1.04830346,0.3381936291,-0.552263184,1.1563917272,-0.987447476,-1.171021487,-0.60217915,0.763673671,0.0108032999,-0.698099489,1.120715717,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,1.10431403,1.3162691815,0.1068552483,-0.19177478,-0.162207188,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,0.3527399812,-0.535253036,-0.532794219,-0.185690066,-0.488321245,0.551458873,-0.760387041,-0.550039571,0.3313808694,0.4290244446,-0.909227917,0.1248368531,-0.458984605,-0.206600447,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.137052359,1.1213865087,-0.703877602,-0.810635359,0.1701655801,1.6514930472,0.1445108954,-0.563469833,-0.863792084,-0.799533862,-1.03844998,1.7047429104,-0.754513312,-0.611848021,-0.627016552,0.0802345574,1.4011362894,0.5206898489,0.1285260069,0.7571166466,1.2894192051,0.6567143678,-9.878732682,-9.706364589,6.8553844326,1.4237270943
human,human,4000_story_2029.txt,-1.908310374,-1.617917193,1.4249741723,0.2685319305,0.5921958139,1.8546089463,1.6643232424,1.0845082286,1.5889725652,3.9597933896,1.963871655,0.1982462178,1.1517170458,-0.294041257,-1.016310153,1.1773718911,0.110120497,2.4807622181,-0.235256397,2.3246458714,1.4837536995,2.1935724942,-0.261408333,-2.022393842,0.0181427494,-1.393421877,-1.107639527,-1.608066645,0.3856003625,-0.137768642,-0.139579816,0.5281275824,0.0263412193,-0.241498551,0.8655046343,-0.357106875,0.9999620933,0.901239644,0.9259838448,-0.621016034,1.9280267669,4.6365081867,0.5846276155,1.1628449808,0.0679448049,-1.001161153,-1.512056583,-0.003033517,1.0315491215,0.0535928272,2.6991645018,2.5501879702,1.473793796,-1.09316402,0.9781197329,0.0093658414,-1.173978471,0.9393774138,2.0812685323,-0.263114566,1.4982210165,1.3283317696,4.4419841259,-0.231312089,1.4078768473,0.3564015846,3.0345984555,1.1917343226,4.7798390678,-0.324160474,3.9657781381,-0.248365383,-0.369860065,-0.405595771,1.3632954196,3.8744499804,1.0858885242,1.4376162798,1.2258889629,1.0355064617,1.8471229316,0.4114597162,0.5367280088,-0.417845591,0.1136462368,-0.535253036,-0.532794219,2.6086090358,1.0337385123,1.4527331758,3.126259984,0.1597567163,1.8496627388,2.9884006219,1.5187165636,2.6657951928,2.4930878057,-0.035264997,0.1650941779,-0.322361049,-0.188007178,-0.276801185,-0.227359292,0.7595100274,-0.808288653,0.1770315887,0.2644405814,-0.479603727,-1.12552101,-0.825233522,1.5099664473,-0.52836991,0.3679227018,-0.185435276,0.2269992051,-0.88026358,-0.257716442,-0.763630082,-0.627016552,-0.031381759,0.2270292434,1.9094315229,0.0129495799,-0.646449932,0.4443989205,-1.114499041,35.723303284,12.203127547,9.5158405338,-1.214445219
llm_free,ai,4000_story_2029_llm_free.txt,0.5893579208,1.1580039642,-0.134600038,-0.358197246,-0.723286075,0.1665475827,-0.831272404,-0.108851358,0.5160652441,-0.671333658,-0.691239319,0.4829136983,0.584514015,1.3642122892,-0.379360977,0.4180951626,-1.000771421,-0.937114622,0.2173831662,-0.081334104,-0.674420719,0.8544717255,-1.196970577,1.4160639452,-0.210121205,0.0263949002,0.3825335747,-1.125198517,-0.124240617,-0.744769588,-0.730089876,-0.742304916,-0.876004608,0.8757166824,0.6791887028,0.6262414488,-1.263422041,-1.155442115,0.1784966866,2.3387708219,-0.28437284,-0.89567793,-1.07317389,-0.615422725,-1.058332988,0.0637771543,1.1532634958,-1.120470985,-0.92269732,0.255412656,1.2646993219,-0.118037867,-0.835133188,-0.084258087,0.5590733005,-0.854779647,0.010957351,-1.585594482,-1.064338796,0.4375391815,-0.51398681,-0.826283107,-0.60217915,-0.114254941,0.166033694,-1.313225116,-0.289513669,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.190592918,-0.104942373,-1.484073825,-1.37678646,-0.509231226,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,-0.842728741,-0.535253036,1.0461054705,-0.526458249,0.120502658,-0.710325151,-0.760387041,-0.550039571,-0.823833596,-1.670976521,-0.909227917,-1.663244942,-0.402213982,-0.7206068,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.696415937,-0.011839395,-0.35804968,-0.4133974,2.0005799695,2.1822201692,-0.871642073,-0.001871072,-0.975766156,-0.66306751,-0.43585513,0.2018321604,-0.381915659,-0.004719778,0.6855395362,-0.547607224,0.1885339304,-0.110556367,0.8219845686,0.2892611204,-0.569625421,-0.019567116,-17.2062225,-10.01962653,4.3773213636,-2.91087582
human,human,4000_story_2034.txt,-0.448135063,-1.617917193,0.1333936209,2.6411495253,-0.812303647,0.5153720711,-0.343966745,0.1298205592,1.4357000907,0.0719336456,1.8017701429,0.1602905537,0.4899801766,-0.017665666,-0.379360977,-0.925240588,-0.445325462,0.8809049738,-0.801055851,1.4157201028,1.0236352956,0.2593158283,-0.771715011,-2.037113268,0.8304938813,-1.238129417,-0.78781464,0.0247900487,-0.604090951,2.0879014934,1.4351136782,1.6574009143,-0.231471874,-0.138766116,-0.438706886,-0.94711587,0.2501293127,2.0614190979,0.8063858995,-0.890087567,1.5465785588,3.0805808413,0.5846276155,0.5076937208,1.9867884516,0.9512257438,-1.307031962,1.8407383044,1.8606233694,0.6590523135,1.003887471,1.7736147788,1.3254290098,0.924647846,-0.446638137,1.9176871274,-1.434305281,1.3490730301,1.130270968,-0.481500149,-0.750717143,0.5526704141,3.096873919,3.8656881007,0.9421856648,0.0927763161,2.1280224215,1.1917343226,2.7488936479,-0.324160474,-0.149287935,3.3372992197,-0.369860065,-0.405595771,-0.967537087,-0.104942373,0.8411302053,-0.19177478,2.2669610764,-0.33345673,1.8471229316,0.8551092026,-0.478595003,3.1416015034,0.5918337255,2.2838699746,-0.532794219,1.449997213,-0.792733196,3.3634346976,2.1034581354,0.5146548602,3.4669629909,1.0196497163,1.8043570907,1.442370807,1.0738222237,0.3074059051,-0.489040381,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.826934106,2.3175694074,1.5094211032,0.050046885,-1.39288491,0.3689025023,0.0174917743,-0.826719252,0.8718060234,-0.321901628,-0.67689307,-0.88026358,0.6116780814,1.5131008314,0.0292614923,-0.826648016,1.4203839459,-0.173680988,-0.680508982,-1.042327685,-0.06261325,-1.307722322,19.226210615,26.838461943,0.6493098317,6.6244039909
