prompt,source,filename,ttr,wrlengh,wcount,that_del,contrac,pres,pro2,pro_do,pdem,gen_emph,pro1,it,be_state,sub_cos,prtcle,pany,gen_hdg,amplifr,wh_ques,pos_mod,o_and,wh_cl,finlprep,n,prep,adj_attr,pasttnse,pro3,perfects,rel_obj,rel_subj,rel_pipe,p_and,n_nom,tm_adv,pl_adv,advs,inf,prd_mod,sua_vb,sub_cnd,nec_mod,spl_aux,conjncts,agls_psv,by_pasv,whiz_vbn,sub_othr,vcmp,downtone,pred_adj,allmodal,allconj,allpasv,allwh,allwhrel,alladj,allpro,have,allverb,vprogrsv,that_rel,jcmp,nonf_vth,att_vth,fact_vth,lkly_vth,att_jth,fact_jth,lkly_jth,nfct_nth,att_nth,fct_nth,lkly_nth,spch_vto,mntl_vto,dsre_vto,efrt_vto,prob_vto,x1_jto,x2_jto,x3_jto,x4_jto,x5_jto,all_nto,nonfadvl,atadvl,fctadvl,lklydvl,all_vth,all_jth,all_nth,all_th,all_vto,all_jto,all_to,all_advl,act_ipv,act_tpv,mentalpv,commpv,occurpv,copulapv,aspectpv,humann,prcessn,cognitn,abstrcn,concrtn,tccncrt,quann,placen,groupn,sizej,timej,colorj,evalj,relatnj,topicj,actv,commv,mentalv,causev,occurv,existv,aspectv,f1,f2,f3,f4
llm,ai,4000_story_2091_llm.txt,0.5125065886,-0.229956614,-1.088707093,0.4475974093,-0.871648695,0.0855704693,-0.447334612,-1.182874986,-0.097024654,-0.957205698,2.4725350205,-0.61780056,-0.738959723,2.6079024488,0.6822209834,-0.165963859,-1.000771421,-0.137186,0.2173831662,1.0414565511,-0.80588312,-0.782206992,-0.431510559,-0.438583663,-0.968763171,-1.260314054,0.3298151867,-0.540673942,1.7051887809,-0.744769588,-0.861314334,-0.742304916,-0.424831694,0.2721636252,0.1202409084,0.3312369516,-0.110901285,0.0047373387,0.2382956593,0.4552700953,0.936261426,0.6602494151,0.1483640615,0.5076937208,0.9856526359,-1.001161153,-0.743214253,0.1645821028,-0.626599374,1.8699712862,1.4603082101,0.6983595906,-0.436402826,0.1175230998,-0.279019564,-0.926791771,-0.770023077,1.4559501473,-0.625416843,0.3055978914,-0.750717143,-1.601944462,-0.60217915,0.0028022072,3.4258719714,-0.082973863,-0.692436351,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,0.0683884716,0.1792999375,-0.137903071,0.2526045999,0.3583288683,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,0.1136462368,3.2235776449,-0.532794219,-1.003533706,1.0337385123,0.5154079009,-0.760387041,-0.550039571,0.2983747418,0.2321493541,-0.909227917,-0.110437067,-0.118360865,-0.035264997,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,0.7595100274,1.2986474907,0.8066015353,-0.35804968,-0.31408791,0.73574306,-1.400187904,-0.966906414,-0.300220414,1.4316763807,-0.458367981,-0.43585513,-0.33921571,0.2390804287,-0.763630082,-0.627016552,0.4429875866,0.5349917473,-0.552428717,0.2441024338,0.9730499664,0.5120005432,0.0770445248,3.9425228647,-1.838544495,4.7360261815,-0.090274326
llm,ai,4000_story_2092_llm.txt,0.7814862511,2.5459645429,0.9969287446,-0.358197246,-0.782631123,-0.8923839,-1.185676519,-0.944203069,-0.020388417,-0.271112802,-0.909237904,-0.067443431,0.0173109842,2.0551512668,-1.016310153,0.0092538473,0.6655664559,-0.282627568,-0.461576178,1.5226525462,-0.137615914,0.4081048026,-1.111919464,-0.379705961,-0.780781091,0.6475647402,0.2068056146,0.0184365208,0.1756658414,-0.036601817,0.844603618,0.2458092494,-1.520537341,3.2385626934,-0.298969937,-0.897948454,0.625045703,0.6902979251,-0.210196636,0.9037226492,0.7836821427,0.573809007,1.8061655666,1.0692519436,3.9473460906,1.1287154617,1.2557758066,1.6731226843,1.3276470672,2.576340687,0.8734815456,0.5589746588,0.1848747164,4.2204072267,-0.111400991,0.5134507094,0.6842163409,-1.073474962,-0.332802208,-0.194869071,-0.829627254,0.380301224,0.0703759536,0.9392593935,0.166033694,-0.698099489,1.3221770579,-0.640172914,0.3117591439,-0.324160474,-0.149287935,-0.248365383,-0.369860065,0.8625169328,0.3273698612,-0.389184684,0.8411302053,1.4376162798,-0.162207188,-0.33345673,2.0826933117,0.4114597162,-0.478595003,-0.417845591,2.9827711688,-0.535253036,0.519805574,-0.185690066,0.8815325366,0.8398666499,-0.351266301,0.1597567163,0.7274544005,0.9540246861,1.090255773,1.6305899433,0.1654922513,-0.7206068,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,1.4291656589,2.569397386,1.6477522723,0.4141816804,-0.765608068,-1.267506124,0.8431160615,-0.686319562,-0.91977912,-0.185435276,0.76933457,-0.27909928,-0.754513312,0.4506264049,3.9669297561,-1.091736768,0.4002581518,0.2261082816,1.0531374226,-0.394527726,0.1063908066,0.0126367644,-4.68424913,27.385527118,4.5090047093,0.5994986687
llm,ai,4000_story_2094_llm.txt,0.3972295904,1.1580039642,0.2227248406,-0.850627312,-0.841976171,0.6710972891,-1.052774976,-0.82486711,-0.48020584,-0.728508066,3.3501190687,0.2551797139,-0.36082437,2.1933390623,0.0452718072,-1.567705512,-0.445325462,-0.718952271,-1.480015195,0.881057886,0.2567712891,-0.187051095,-0.771715011,-0.102980762,-0.471953388,-0.117805241,-0.236028845,-2.218005331,-0.39415643,-0.441269115,-0.073967587,1.5162417478,0.0907944927,3.8421157505,-0.764759766,-0.897948454,0.4584161962,-0.021630376,-0.539090985,1.0831036708,0.1733650099,-0.982118338,-0.636910336,1.0692519436,1.3193645745,1.4836948975,0.0768842331,1.0026602036,1.1499882998,0.9617820567,1.2646993219,-0.237510666,0.5650594809,1.3954706147,-1.200921716,0.1893961514,-0.698208785,0.7968745908,-0.918031478,0.1145105059,-1.460908141,0.466485819,-0.60217915,-0.055726367,-0.454887883,3.1684044487,-0.39024434,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,1.3932846223,-0.405595771,0.3273698612,4.4429346023,-1.484073825,0.6969839799,0.8788649251,-0.33345673,-0.74415125,-0.475839257,1.0443895148,-0.417845591,1.0700212141,1.8140161395,1.0461054705,-0.458304613,0.4249146094,1.0201215104,-0.760387041,0.5146548602,0.8264727833,0.9540246861,-0.480767126,0.736549046,0.108721628,-0.206600447,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.659125032,2.947139354,2.2010769487,3.1617442277,-0.909573245,0.1035389413,-0.712868172,-0.756519407,-0.52786987,-0.731300686,-0.67689307,-1.06061287,0.2390804287,-0.156501839,2.4356143201,-0.519703145,-0.427391077,0.2681913627,3.0179366809,-0.286561066,0.4105981091,-0.695848599,1.0531696634,20.124974993,3.070945192,-3.124359011
llm,ai,4000_story_2098_llm.txt,-1.408776715,2.5459645429,3.6669396443,-0.761094573,-0.851867012,1.4746394143,-1.244743872,-0.82486711,0.6693377185,-0.385461618,0.0969094123,0.0274457294,-0.077222854,2.8842780398,-1.016310153,-0.574805175,-0.445325462,-0.500789919,-0.574736069,2.2177134281,-0.060929514,-0.187051095,-1.452123917,0.5829444642,-0.371248702,1.2243653059,-1.276338369,-1.976571268,0.4755723001,0.0645650068,0.5165424734,1.3750825813,-0.424831694,5.1776374089,-0.6716018,-1.045450702,0.1529287671,-0.469881529,0.3578936046,0.99341316,0.8599717843,0.487368599,1.1081438803,0.1801180907,3.9890600829,2.9036126406,0.8457265636,0.7233008367,2.0975017259,0.4572324848,1.7863230237,1.1762507853,0.3054211051,4.3212978199,-0.61425671,0.6574749574,0.145609149,-1.683565173,-1.137492455,-0.649839036,-1.500363196,0.380301224,0.4066535053,1.2904308383,0.166033694,-0.082973863,-0.591705681,-0.640172914,0.3117591439,1.3533596288,3.9657781381,-0.248365383,-0.369860065,0.8625169328,-0.190592918,0.7477845595,-0.137903071,0.2526045999,-1.029767283,-0.33345673,-0.27301049,-0.475839257,1.0443895148,-0.417845591,1.7873024471,6.0427006558,0.519805574,-0.185690066,2.2513863182,0.6235608172,-0.146705931,0.5146548602,0.5954298902,-0.227225857,-0.195126599,0.077782069,1.4712165867,-0.7206068,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-1.013388632,4.5840212154,2.6852360405,2.301061984,-1.197503599,0.7669478438,-0.935151634,0.5246277665,0.311935666,-1.140699744,0.0462207501,-0.39933214,-0.754513312,1.6648828923,3.7481704081,-1.34287348,-0.177171543,-0.215764069,0.7064081417,0.7931055332,-0.772430289,-0.76025636,-5.239638934,42.394429792,3.633873639,-1.447235003
llm,ai,4000_story_2100_llm.txt,0.7814862511,1.1580039642,2.0813104947,0.0447000819,-0.792521964,1.188105013,3.0967065424,-0.944203069,0.0562478207,-0.32828721,0.0354226319,-0.428022239,0.0173109842,2.3315268578,-0.167044585,-0.165963859,1.5913097209,0.0809763516,0.8963425107,1.4157201028,-0.630599919,-0.484629043,-1.367072804,-0.989090175,-0.854631194,-0.738975081,-0.200883253,0.3869411441,3.0547678453,0.4692323041,-0.336416502,0.9516050818,-0.424831694,2.0442981335,-0.01949604,-1.217536659,0.1390429748,0.4793562062,0.8960843585,-0.890087567,0.7073925011,1.8704151282,0.8463857479,0.2737111279,1.3610785668,-0.291202281,0.2819088545,1.3937633173,0.6762315867,1.8699712862,1.9819319119,1.5545813145,-0.121127655,1.1936894281,0.3914547275,0.1893961514,-0.58151056,1.2332894863,0.5450416977,0.5194337753,-0.94799242,-0.740098512,0.0703759536,-0.231312089,-0.299657488,1.4987777481,1.0199850465,-0.640172914,0.3117591439,-0.324160474,-0.149287935,-0.248365383,-0.369860065,0.8625169328,-0.449574308,-0.389184684,0.8411302053,0.1044781399,2.9610091521,-0.33345673,-0.27301049,-0.475839257,-0.478595003,0.7686367738,1.0700212141,4.1632853152,1.572405367,-0.049382793,2.8602102211,0.7677647057,-0.351266301,0.1597567163,0.6614421454,1.4133998974,-0.337946863,1.1129873185,1.6982990798,-0.377935898,-1.14317494,-0.322361049,-0.188007178,1.7963936404,1.9403109437,-0.489489417,3.4428745396,1.3102574927,0.0569438278,0.2155627011,-0.220597042,0.6342660633,-1.125680316,0.2964782698,-0.751818013,-0.526601157,0.8898535399,-1.00049644,-0.009318006,-0.763630082,0.2480208402,-0.101141957,1.3433933199,0.9625621997,1.1687138495,-0.322549952,1.019012714,-0.083974876,-1.761721545,13.532049878,11.225967037,0.2003291366
llm,ai,4000_story_2102_llm.txt,0.1282499279,1.6206574905,-1.735117724,0.4028310396,-0.822194488,1.5431585102,0.6011108961,0.4878284352,-1.093295738,0.4149800936,0.750905168,-1.433847337,0.6790478535,0.8114611072,-1.016310153,1.0021541845,-0.075028156,0.0809763516,-0.461576178,-1.097192316,-0.258123115,-0.03826212,-1.28202169,0.1030911942,-0.881485777,-0.339651613,-0.87216406,-0.426310438,0.1756658414,2.593735615,2.9441949432,1.2339234148,-0.747098061,2.5579603098,0.3531358227,-1.561708573,1.1110484311,-0.575352388,0.6867879542,-0.351944502,0.1733650099,4.4636273705,3.9002306257,1.3500310551,1.8199324823,-0.113712564,-0.743214253,1.5055070641,1.268427478,3.8881695741,2.7643674646,1.0966022529,-0.000581266,0.9582780438,-0.279019564,2.8538447394,-0.491742695,0.4806964521,-0.698570502,-0.490599548,-1.145267697,-0.826283107,1.0792086087,1.7001308574,0.9421856648,0.3564015846,0.4156010238,0.8864164499,-0.500619024,3.8696397829,10.138377248,-0.248365383,4.9195739972,-0.405595771,0.3273698612,3.0217230474,-0.38266139,-0.63615416,-1.029767283,3.0889512495,1.3759821712,1.7424081755,-0.478595003,-0.417845591,-0.842728741,6.0427006558,-0.532794219,2.4723017626,-0.488321245,1.5969370642,1.0806562868,4.4185344426,2.0807056319,-0.095975797,1.8043570907,0.3601107734,2.549858429,0.8214122576,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,1.6342656375,1.1213865087,0.5411029196,0.9769354552,-1.331185548,-0.736779002,0.3985491376,-1.125068594,1.3197023093,-1.140699744,1.7937458148,-0.94038001,-0.133517224,-1.370758326,3.5294110601,-2.068379539,0.7852112817,0.731105254,-1.951849678,0.6851388733,-0.941434346,-0.631440839,10.630087096,40.775218234,1.3442045172,1.6766514585
llm,ai,4000_story_2103_llm.txt,0.3972295904,2.0833110167,-1.144539105,-0.000066288,-0.68372271,-0.269483028,-0.890339756,-0.228187317,-1.0166595,-0.499810434,-0.445292197,-1.225091185,-0.36082437,0.5350855162,0.6822209834,-1.275676001,-0.260176809,-0.646231487,0.6700227292,-0.936793651,0.6949792928,0.4081048026,-0.431510559,0.3297703463,-0.176552976,0.6697493774,0.0802814834,-0.858350342,2.2450204067,0.7727327771,1.4351136782,-0.17766825,-0.876004608,1.1710724338,-0.159232989,-0.55377654,0.5556167418,-0.469881529,-0.41949304,-0.262253991,-0.513241765,-0.03127385,1.1953965911,0.5544902393,2.4873563594,-0.291202281,0.2819088545,1.5055070641,2.3935996716,0.3563225704,1.003887471,-0.635753328,0.6763330705,2.1353349655,0.7266918734,1.0175355774,0.3969591719,-1.224884211,-0.625416843,-0.017430784,-0.711262088,-0.912467702,-0.60217915,3.163345211,-0.610118277,-0.082973863,1.2214463874,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,1.9809995181,-0.405595771,0.0683884716,1.3162691815,-0.015523911,-0.19177478,0.3583288683,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,-0.842728741,5.1029929855,-0.532794219,-0.458304613,0.5771205852,2.2458545622,-0.760387041,0.869553004,2.0146933767,0.2977743843,-0.909227917,-0.251601419,0.3925747444,-0.035264997,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-1.591397662,1.5620854714,0.471937335,-0.4133974,-0.889006791,-0.20605188,-0.585849051,-1.230368361,-0.471882834,-0.66306751,0.0462207501,-1.00049644,1.1084749517,0.4506264049,0.2480208402,-1.900955064,1.5743651978,-0.973259528,0.2441024338,0.4692055535,0.9852119026,-1.146702922,-0.459113852,15.330086796,-3.471422617,2.3049285814
llm,ai,4000_story_2107_llm.txt,0.7814862511,1.6206574905,-1.149501951,-0.895393682,-0.258416536,0.9140286293,0.8964476589,-0.228187317,0.8226101929,-0.499810434,-0.27201127,-0.71268972,-1.117095077,1.5024000847,-1.016310153,-0.107557957,-0.260176809,-0.064465216,-1.480015195,1.1483889944,0.136264088,0.4081048026,-0.091306106,0.6271027406,-0.317539536,0.5033645988,-0.225485167,0.3551735042,0.98541328,-0.34010229,1.1726647626,-0.742304916,-0.876004608,2.5194356466,-0.34554892,-1.610875989,-0.666332975,0.136575913,0.9558833311,1.8903182679,1.9280267669,0.3144877828,-1.1604266,0.5544902393,-0.432623103,2.3711434869,-0.538189631,-0.226521011,-0.152842661,-0.047317087,1.5255111728,1.1364265191,0.2868755069,-0.218778878,-0.86568457,0.3334203994,-0.186531953,0.2981147101,0.8376563328,0.3101475911,-0.237801422,-1.601944462,-0.60217915,0.0028022072,1.7183376356,-1.401100205,-1.095359033,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,2.1306296366,-0.967537087,2.4532384254,0.4739927268,1.4376162798,-0.335719207,-0.33345673,1.1404117911,-0.475839257,-0.478595003,-0.417845591,1.0700212141,5.1029929855,-0.532794219,-0.458304613,-0.031703318,-0.566121262,-0.760387041,0.869553004,-0.559784576,1.0196497163,0.2333341917,1.0188777504,0.1654922513,-0.035264997,0.601183884,-0.322361049,-0.188007178,-0.276801185,-0.227359292,0.7595100274,-0.584543222,0.3659025727,0.1952749968,1.2748639241,-0.683342253,0.3246752421,-0.204791688,-1.089968671,-0.863792084,-1.20893292,0.0462207501,-0.76003072,-0.257716442,-0.156501839,1.1230582322,-0.324374591,1.3626409764,0.0156928765,0.7064081417,0.1812944605,-1.245641649,-0.277198157,1.4087007824,14.371383205,5.2398566347,-0.537417971
llm,ai,4000_story_2118_llm.txt,-0.256006733,0.695350438,-1.897650916,0.1342328213,-0.822194488,0.3907918966,-1.42194593,-1.182874986,-1.399840687,-1.18590333,1.1365949726,-1.509758665,-0.171756693,0.9496489027,0.0452718072,-1.684517316,-1.000771421,-0.209906784,0.2173831662,-0.722928764,0.0595776874,0.1105268541,-0.856766125,1.1717214826,0.3336840982,-0.949729134,-0.067330003,-1.817733068,0.4455816542,1.7844010204,2.2224604252,-0.036509084,-1.327177521,2.2112383408,0.5860307371,-0.480025416,-0.249759208,-0.970868111,-0.838085848,-0.262253991,-0.131793557,-0.809237522,-0.549657625,0.6480832765,0.2348007741,0.7737360259,0.6407019421,-0.114777264,1.4460862454,-1.863695546,2.5035556137,-0.994171724,-0.111854856,0.7228666595,0.2238361546,1.8456750034,-1.542026719,-0.797375742,-0.625416843,0.073563209,-1.658183418,-1.171021487,1.0792086087,2.5195308954,0.3212640882,-1.664725474,-0.994628362,-0.640172914,1.5303263959,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,0.4635422485,-0.26028223,-0.63615416,-1.029767283,-0.33345673,0.4337006506,-0.475839257,-0.478595003,-0.417845591,-0.842728741,6.512554491,-0.532794219,-1.071687343,-1.249351124,0.5875098451,0.2624148079,-0.550039571,0.529417635,-0.949101189,-0.195126599,-0.910368396,-0.629296475,0.1360704543,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.0866930718,-0.578452347,-0.703877602,0.2155627011,0.0364836303,-0.913688043,-1.379718558,-0.019421033,-1.31168837,-0.117202099,-0.43585513,-1.24096216,-0.754513312,-0.611848021,-0.627016552,-0.631319462,0.8429542511,-1.520339581,-0.218203274,-0.034638859,-1.27944246,-1.211110682,-4.472267232,11.932030376,-5.469835444,0.8360306486
llm,ai,4000_story_2133_llm.txt,0.3203782583,2.5459645429,-1.850503883,1.2086256945,-0.772740282,0.920257638,0.187639428,0.0104846005,1.6656088024,-1.18590333,-0.238473026,-1.073268529,1.2462508843,0.9496489027,-1.016310153,-0.224369761,-1.000771421,-0.209906784,0.2173831662,2.9662405316,0.6182928921,0.1105268541,-1.707277256,0.2090710575,-1.19031348,1.8566274645,-0.685892423,-1.569945477,0.6555161753,2.290235142,1.8287870517,1.3750825813,1.2509534132,5.2932113986,-0.625022818,-1.85671307,-0.471931883,-0.232572095,0.0588987413,1.5315562248,0.2496546515,0.9195706393,0.3228694831,-0.100661021,2.4456423671,1.6611846153,0.0768842331,-0.450008504,1.682964602,0.1545027416,3.3511941291,1.3554599834,0.7226970661,2.337116152,0.2238361546,2.1337234994,1.3574753309,-1.233790638,0.8376563328,-0.46785105,-1.066357587,-0.740098512,1.0792086087,1.5830737091,3.4258719714,0.9715272111,0.5163316943,-0.640172914,1.5303263959,3.8696397829,-0.149287935,-0.248365383,-0.369860065,-0.405595771,0.3273698612,0.4635422485,0.3516135673,0.1044781399,-1.029767283,3.0889512495,0.4337006506,-0.475839257,-0.478595003,-0.417845591,2.7436774245,4.1632853152,-0.532794219,-0.390150976,-0.488321245,2.3179565064,1.2852166565,-0.550039571,2.2787423975,0.0352742635,0.5189747188,0.736549046,-0.061590242,-0.7206068,-0.052950675,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.957452274,1.3102574927,2.7544016251,0.3148721907,-1.39288491,-0.913688043,-0.585849051,-1.089968671,-0.471882834,-0.799533862,-0.43585513,-1.24096216,1.1084749517,-1.370758326,2.6543736681,-0.980120451,1.9208230146,0.731105254,0.3596788608,-0.610461045,-0.975235158,-1.211110682,-1.933675504,40.851524123,4.3195824215,1.221753927
llm,ai,4000_story_2136_llm.txt,1.1657429118,0.2326969118,0.0515066695,-0.044832658,-0.733176917,0.1229445216,-0.447334612,0.1298205592,0.2095202952,-0.556984842,0.8962375581,-0.788601048,-0.549892047,1.2260244937,-0.379360977,1.9366486196,0.480417803,0.2991387031,-1.140535523,-0.348665213,0.607337692,0.7056827512,-0.771715011,-0.220736166,-0.398103285,-0.472759436,0.2419512067,-0.731279782,0.98541328,-0.137768642,0.9102158469,-0.318827416,0.5419674062,0.4904700502,0.9120836172,0.6262414488,-0.749647728,0.2156790576,-0.150397663,-0.890087567,-0.131793557,1.5246534959,-0.375152203,-0.521829688,0.4016567434,0.0637771543,-0.538189631,1.1702758238,0.9131099432,-0.047317087,-0.039359933,0.1209077303,0.852516254,-0.016997691,-0.446638137,0.3334203994,-0.545603414,0.0665476226,0.9839636504,0.3920421849,-0.711262088,-0.395360132,-0.60217915,0.2954450779,1.8735680298,-0.082973863,-0.692436351,0.2757807044,-0.500619024,-0.324160474,-0.149287935,-0.248365383,1.3932846223,-0.405595771,0.5863512508,-0.104942373,-0.505040549,1.5857427398,-0.509231226,-0.33345673,-0.03744011,-0.475839257,-0.478595003,-0.417845591,0.5918337255,-0.535253036,-0.532794219,-0.185690066,-0.031703318,0.3351530403,-0.146705931,0.5146548602,0.3313808694,0.2977743843,-0.480767126,0.1718916372,-0.288672735,-0.7206068,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,0.4472601663,-0.323506885,-0.07479639,-0.842208771,-0.645119543,-0.55994353,-0.692551742,-1.6337568,-0.510819949,0.0879875231,-0.731300686,-0.134557705,-0.57968143,-0.754513312,-0.915412143,-0.627016552,0.261611072,0.3232675259,1.1519360643,1.9777488383,-0.538483272,-1.347044083,-0.277198157,0.3222643128,-1.189857222,3.3574990601,-0.480667362
llm,ai,4000_story_2143_llm.txt,-0.256006733,0.695350438,0.2649090277,-1.074459161,0.196562163,0.1665475827,-0.46210145,-0.228187317,-0.48020584,-0.90003129,-0.339087758,-0.484955735,-0.077222854,-0.017665666,-0.379360977,-1.450893707,-1.000771421,0.0082555678,1.5753018552,-0.562530099,0.2677264892,-0.187051095,-1.452123917,1.0274711131,-0.545803491,0.6031954659,0.1119125162,0.0374971047,0.4455816542,-0.238935466,0.4509302445,1.5162417478,-0.424831694,1.3251710866,-0.01949604,-0.135853502,-1.193993079,-0.179836665,-0.778286876,1.5315562248,-0.818400331,-0.290595074,-0.200646782,-0.194254058,0.4016567434,-0.113712564,0.3331650099,-1.120470985,1.268427478,0.3563225704,0.5474667319,-0.795050393,-0.130400454,0.5547156707,1.0619290193,0.5854628334,0.29821452,-0.383226913,-1.137492455,0.0826626083,-1.145267697,0.466485819,-0.60217915,-0.406897812,-0.454887883,0.5321517636,-0.188782999,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,1.4965732847,-0.190592918,1.3162691815,0.8411302053,0.5488575199,-0.509231226,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,-0.125447508,1.8140161395,-0.532794219,-1.003533706,0.4249146094,-0.169560569,-0.760387041,0.5146548602,-0.262729427,0.7571495956,-0.909227917,0.1718916372,-0.515755228,-0.7206068,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.621834127,0.1770315887,0.1261094123,-1.009254338,0.1290326725,0.8996296243,-0.712868172,-0.6687696,-0.695830977,0.1557306057,-0.857671525,0.5625307404,0.8600765166,0.6024084659,0.0292614923,-0.226710314,0.7852112817,0.689022173,1.7465959843,-0.682438819,-0.806231101,-0.88907188,-8.201467898,3.665794104,-1.977749902,-1.443859868
llm,ai,4000_story_2148_llm.txt,-0.640263394,1.1580039642,-1.90137305,-1.029692791,-0.624377663,0.1790056001,-0.299666231,-0.586195193,0.5160652441,-0.90003129,-0.221703905,-0.636778392,-1.117095077,5.2334705635,-1.016310153,0.1260656517,0.8507151089,2.4080414342,0.2173831662,5.5326191724,0.9469488949,-0.633418017,-0.856766125,-0.067654141,-1.700550554,0.4589953245,0.0627086874,-0.623269806,-1.683754203,-0.744769588,1.1726647626,-0.742304916,-0.682644788,-0.061716789,-0.112654006,-0.602943956,0.388987235,-1.392751549,0.0887982277,0.6346511168,-0.513241765,-0.809237522,-0.985921179,0.6480832765,-1.266902949,1.6611846153,-0.691958097,1.0026602036,-0.389721018,1.1636018855,2.5035556137,1.9329118437,1.1585186254,-1.126794217,-0.195210278,0.1893961514,1.3305449713,-0.703858264,0.8376563328,0.0417153114,-0.4350767,-0.309175536,-0.60217915,0.1198593554,-0.454887883,-1.664725474,-0.994628362,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,-0.957669306,-0.26028223,-0.63615416,-1.029767283,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,0.3527399812,4.1632853152,-0.532794219,-0.390150976,-1.249351124,-1.0347839,-0.760387041,-0.550039571,-1.120888745,-1.27722634,-0.909227917,-1.145642317,-0.345443358,-0.7206068,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-1.889724904,-0.578452347,-1.395533448,-2.300277704,-0.117764773,-0.471415441,-0.871642073,0.4368779601,-1.31168837,0.9062955448,-1.339747405,2.7267222204,-0.133517224,-0.611848021,-0.627016552,-0.617367422,2.7099769308,-0.552428717,-1.951849678,1.2249721728,1.7964313759,-0.534829198,-3.874169411,-6.95297744,8.9729700717,-1.533103242
llm,ai,4000_story_2178_llm.txt,-0.563412061,3.4712715954,-1.557695996,-0.313430876,-0.832085329,-0.207192941,-0.521168803,-0.705531152,1.8955175141,-0.671333658,-0.663290782,-0.693711888,-0.266290531,-0.570416848,-1.016310153,-0.516399272,-0.260176809,0.0082555678,-0.461576178,1.4691863245,0.5635168917,-0.03826212,-1.707277256,1.1658337124,0.0852792066,2.5554435345,-0.408242246,-1.538177837,-0.604090951,0.5703991285,2.353684883,-0.742304916,-0.489284968,4.7667076679,-1.370286543,-2.077966443,-1.485594716,-0.100733521,-0.269995608,2.7872233759,0.4022339347,0.6602494151,0.4973749047,-0.287847095,1.9450744593,0.596246308,0.9994950297,-0.785239745,1.0907687106,0.3563225704,-0.430577709,0.5191503926,0.296148306,2.337116152,-0.362828851,1.3415901354,1.8422218037,-1.763723011,-0.113341231,-0.640739637,-1.263632864,-0.050621751,-0.60217915,0.2369165037,1.5631072415,0.6200268531,-0.591705681,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,0.1792999375,-0.38266139,-0.04364832,1.2258889629,-0.33345673,1.3759821712,-0.475839257,-0.478595003,-0.417845591,1.3091149585,3.6934314801,-0.532794219,0.70030721,0.120502658,0.5154079009,-0.760387041,-0.550039571,0.2983747418,0.1008992937,0.3761544552,0.4071655575,0.9602809772,-0.7206068,0.819228737,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-1.665979472,2.6323543807,-0.773043187,0.8776259655,-0.847873884,0.0150844209,-1.316208997,-0.52836991,-1.087740227,-0.594834333,-1.098709465,-1.00049644,-0.257716442,-0.004719778,3.3106517121,-0.868504134,1.3241456634,-0.615553339,-0.449356128,-1.258261005,-0.502023798,-1.307722322,-6.89207619,22.706301739,-0.935232706,-1.614692209
