prompt,source,filename,f1,f2,f3,f4
human,human,4000_story_3123.txt,3.7086969104,21.199703868,-16.27027881,-1.271956139
human,human,4000_story_3133.txt,22.821748912,-2.993426638,-6.192648597,6.5657791501
human,human,4000_story_3140.txt,11.053264817,38.194840174,-9.263752711,-0.392681347
llm,ai,4000_story_3140_llm.txt,-4.622257986,31.413738597,-5.878474724,-2.080682947
human,human,4000_story_3144.txt,25.507273544,4.3857449119,17.17603772,7.3548323004
llm,ai,4000_story_3144_llm.txt,8.3373300073,-4.984453755,10.519189876,5.918919647
human,human,4000_story_3145.txt,24.881495442,2.8178414799,9.6634778013,8.3625728064
llm,ai,4000_story_3145_llm.txt,7.6487290057,-1.951404784,5.0506802307,6.5611246859
human,human,4000_story_3152.txt,30.928529644,-0.133262273,2.0476346891,10.282104255
human,human,4000_story_3162.txt,2.1155786953,7.1169165311,-18.38600587,-4.233561563
human,human,4000_story_3166.txt,0.5832722754,18.820975594,-25.20719592,-4.402520276
llm,ai,4000_story_3166_llm.txt,-12.95322504,4.6570818883,-14.405008,-3.089270217
human,human,4000_story_3172.txt,8.5415447488,50.104194891,-7.195990938,-1.159644333
human,human,4000_story_3173.txt,0.193535425,19.092307678,-24.43176185,-3.307843062
human,human,4000_story_3189.txt,9.7988632943,12.223225605,-20.83243512,-4.221819785
human,human,4000_story_3190.txt,6.3626981672,48.765204357,-17.97789615,-4.323005393
llm,ai,4000_story_3190_llm.txt,-12.57627351,22.692965527,-10.96701345,-6.252072768
human,human,4000_story_3196.txt,8.4302580599,23.007692207,-16.56614024,-4.548849526
llm,ai,4000_story_3196_llm.txt,-8.420015532,11.791688071,-9.449900584,-5.323364119
llm,ai,4000_story_3218_llm.txt,9.2944951668,-3.391045853,-1.954375398,14.932592709
human,human,4000_story_3237.txt,7.6582872933,30.842606356,-9.008441209,-3.598120068
llm_free,ai,4000_story_3248_llm_free.txt,-18.23429176,-5.897212723,2.0238969479,-5.458058413
human,human,4000_story_3253.txt,28.403946681,-1.754906894,5.7528487646,-2.259588293
human,human,4000_story_3306.txt,27.229289774,-10.88552835,9.381999852,1.0133142023
human,human,4000_story_3319.txt,27.732281395,-4.491552924,10.154519078,3.8663201477
human,human,4000_story_3321.txt,30.792647275,-5.000708239,2.3489031434,5.8148229133
llm,ai,4000_story_3321_llm.txt,3.0799165647,-11.17155179,2.381463509,5.0859092666
llm,ai,4000_story_3322_llm.txt,-2.601502005,4.6367049472,6.9381990895,5.272483408
human,human,4000_story_3323.txt,27.962085154,11.727866525,-4.33884663,0.5856006479
llm,ai,4000_story_3338_llm.txt,5.2533648477,36.029751907,-0.17659531,1.0667561431
llm_free,ai,4000_story_3343_llm_free.txt,-3.716806949,-9.529177693,14.482962496,2.1879942351
human,human,4000_story_3347.txt,1.3787875418,17.951525569,-14.68742484,0.5033821845
llm,ai,4000_story_3362_llm.txt,-6.552451827,-13.32698215,-0.17797742,-6.585641998
human,human,4000_story_3365.txt,27.921143222,9.8955418389,13.494247072,3.3426446947
llm,ai,4000_story_3365_llm.txt,4.2056174484,3.4427083698,11.390769974,5.9810355915
human,human,4000_story_3382.txt,27.757573319,4.3769458898,2.358895831,0.9553645952
human,human,4000_story_3385.txt,29.270491905,1.3099092694,7.7951847615,8.5193267006
llm,ai,4000_story_3388_llm.txt,7.1776145229,26.37121171,-4.908740561,-5.450905304
human,human,4000_story_3397.txt,2.9684230891,10.52027028,-15.79953694,-5.681855224
llm,ai,4000_story_3397_llm.txt,-8.473360901,5.5119764371,-11.0421795,-6.724033202
human,human,4000_story_3409.txt,32.249341062,7.3194899591,7.5397508693,9.2994939643
human,human,4000_story_3415.txt,4.1665382177,32.933544631,-17.00999307,0.6127435344
human,human,4000_story_3416.txt,30.193023041,27.124315756,3.2068817864,2.6254867377
human,human,4000_story_3419.txt,39.395485934,39.670784259,4.9255918625,1.4786513232
llm,ai,4000_story_3419_llm.txt,11.493723516,40.907153002,6.8203346895,0.4264034338
llm_free,ai,4000_story_3429_llm_free.txt,-8.640429368,-4.765996794,17.078595473,2.7639656112
llm,ai,4000_story_3435_llm.txt,19.146813471,-3.625596834,1.3110010228,8.2615401282
human,human,4000_story_3438.txt,24.621413515,-4.869295952,3.2558101917,7.9517114118
human,human,4000_story_3440.txt,38.326355569,-4.403704371,2.3875158472,-0.645915982
human,human,4000_story_3441.txt,33.547427821,26.287185145,-5.640291941,-3.769077383
human,human,4000_story_3451.txt,30.530628377,7.2744819598,-5.765557248,0.6906560274
human,human,4000_story_3453.txt,14.096235918,7.2552341112,-14.32116915,-2.4902221
llm,ai,4000_story_3453_llm.txt,-4.518689873,20.532067338,-14.12492586,-2.154808126
human,human,4000_story_3457.txt,22.629543143,-6.034415554,-1.279940144,4.8653011155
human,human,4000_story_3459.txt,26.349119956,-2.833512707,-1.204660674,4.9860674671
llm,ai,4000_story_3459_llm.txt,8.4897607285,4.3094681352,-2.128552864,6.2231904341
human,human,4000_story_3460.txt,30.51520746,-4.300977717,5.0136370377,9.3122942261
llm,ai,4000_story_3460_llm.txt,9.5602413655,4.3028572553,-1.906032322,8.8945538671
human,human,4000_story_3471.txt,26.80197523,-3.129514927,-1.311221023,9.3742364979
llm,ai,4000_story_3471_llm.txt,7.6678112217,0.77719301,7.7676073072,8.803724907
human,human,4000_story_3475.txt,-3.512995228,20.403721324,-15.1050374,-1.052808943
human,human,4000_story_3476.txt,8.4055773515,36.80641306,-13.98148081,-2.995773668
human,human,4000_story_3479.txt,18.886021716,39.436239912,-14.36710621,-4.466970125
llm,ai,4000_story_3479_llm.txt,12.462305431,53.180917207,-13.70155972,-3.539947554
llm,ai,4000_story_3492_llm.txt,-1.987980754,8.2249637603,-4.440075172,5.3670036572
human,human,4000_story_3493.txt,2.4164129473,5.2899152541,-18.55454417,-4.572030675
human,human,4000_story_3498.txt,-7.462271065,6.9749011341,-14.77857447,-2.409729779
human,human,4000_story_3510.txt,4.8620738499,9.2210265088,-19.71500031,-5.067822199
human,human,4000_story_3552.txt,0.0765828794,30.635303425,-5.309699592,-1.653805038
human,human,4000_story_3554.txt,20.384404655,58.32516662,3.1935109214,2.1909552764
llm,ai,4000_story_3554_llm.txt,0.2570201329,40.649373473,6.3476259357,-0.129219076
llm,ai,4000_story_3557_llm.txt,-16.65609413,-14.13864361,-9.564268358,-5.492942072
human,human,4000_story_3583.txt,33.317692043,-4.613580773,15.950431047,-0.963879839
llm_free,ai,4000_story_3624_llm_free.txt,-2.485961698,-6.805509809,10.807361542,5.436413071
human,human,4000_story_3638.txt,16.634939329,28.406385248,-9.803300725,-3.788667165
llm,ai,4000_story_3638_llm.txt,-0.297126461,37.869487294,-2.305017268,-2.300629682
llm,ai,4000_story_3641_llm.txt,-5.074248356,34.010227874,-2.434432279,4.2944077091
human,human,4000_story_3719.txt,29.26040483,8.9624996494,5.1682137041,-0.392958296
llm,ai,4000_story_3726_llm.txt,-6.800195889,13.715984769,-3.327899491,6.0582979508
human,human,4000_story_3758.txt,-3.711775747,-0.325863386,-23.7886733,-5.230684019
human,human,4000_story_3760.txt,8.4007198229,8.4569877502,-16.56078529,-6.059458861
human,human,4000_story_3766.txt,7.7293359118,10.271733222,-14.41994636,-5.545061858
llm,ai,4000_story_3766_llm.txt,-3.929140487,10.728655983,-5.800089659,-6.355055709
llm_free,ai,4000_story_3780_llm_free.txt,-19.49433652,-15.66461145,3.200556539,-5.222708841
human,human,4000_story_3809.txt,-1.923914849,18.930544082,-22.76498682,-3.667697942
llm,ai,4000_story_3809_llm.txt,-5.334467653,11.58825453,-5.436636226,-5.710602935
llm,ai,4000_story_3820_llm.txt,-4.927938179,16.62883641,-10.49517315,-6.085569043
human,human,4000_story_3855.txt,18.391718197,4.4424445705,-1.650993424,6.2482571643
llm,ai,4000_story_3858_llm.txt,-0.706661631,4.1239110487,3.4404949658,5.9579785756
human,human,4000_story_3859.txt,-1.689959975,2.1915900294,-17.22821468,-3.747907612
human,human,4000_story_3878.txt,2.9961091289,-9.471046466,-16.75255288,-0.537681046
human,human,4000_story_3884.txt,11.27269496,14.226932393,-8.279391961,7.3493462878
human,human,4000_story_3895.txt,22.433616676,-0.134042631,3.8098258549,5.7363948626
human,human,4000_story_3897.txt,24.001728299,26.335238417,5.6394547679,5.1399748509
human,human,4000_story_3912.txt,30.165244498,14.504354171,14.405072445,2.0735519141
llm,ai,4000_story_3912_llm.txt,5.3917505841,9.1138690928,16.852906359,-0.818376704
human,human,4000_story_3921.txt,9.0882265403,0.9496265977,-1.552355135,4.7913156837
human,human,4000_story_3926.txt,14.496527544,16.623094541,-1.682699599,5.3371516271
human,human,4000_story_3929.txt,18.01257066,17.867008823,24.073202425,-2.658628699
human,human,4000_story_3934.txt,44.10649851,2.8241027683,-5.503828496,0.2497568359
human,human,4000_story_3940.txt,30.791012266,20.256539033,1.0903934778,-0.141308457
human,human,4000_story_3944.txt,-2.001503687,-4.474432456,-15.49480003,-0.751960166
human,human,4000_story_3947.txt,28.365328596,11.910925477,14.892533512,2.1958848693
human,human,4000_story_3957.txt,28.901500231,22.043248136,5.6732872313,1.649370984
human,human,4000_story_3976.txt,28.048375656,-0.322677126,13.254254625,2.6597937377
llm,ai,4000_story_4001_llm.txt,-3.356268768,-16.80856198,14.250925284,1.7817995219
human,human,4000_story_4006.txt,2.9654741694,8.3059763286,-15.12685537,-3.81750823
human,human,4000_story_4008.txt,14.231171653,16.126459221,2.0705503289,-5.93554156
human,human,4000_story_4021.txt,5.1496132977,0.6212687148,-15.00338596,-2.360673915
llm,ai,4000_story_4021_llm.txt,-5.092851196,-6.466742512,-7.666136729,-5.739640759
human,human,4000_story_4030.txt,15.645706983,-11.78543206,14.905268225,-1.790420756
human,human,4000_story_4033.txt,6.9637049824,16.312603392,-14.23899531,-2.908136168
llm,ai,4000_story_4033_llm.txt,-5.21690181,8.2375196219,-16.01932724,-4.154157479
human,human,4000_story_4036.txt,0.2383780993,16.751596069,-15.62724126,-3.195067559
llm,ai,4000_story_4036_llm.txt,0.3158599468,28.748243532,-10.1279535,-2.753556763
llm,ai,4000_story_4041_llm.txt,-1.224245097,45.292879948,-3.796370587,3.458159549
llm,ai,4000_story_4042_llm.txt,4.2685606982,39.353911749,-8.484031951,0.3993742609
human,human,4000_story_4045.txt,3.2721901651,10.24933909,-14.03885862,-3.065732232
human,human,4000_story_4046.txt,4.0035741533,18.220598594,-17.04128797,-1.13056711
human,human,4000_story_4047.txt,-3.322052679,13.119682695,-17.25177524,-2.932910539
llm,ai,4000_story_4049_llm.txt,1.8272919531,43.905032024,-12.42776633,-3.735839122
human,human,4000_story_4056.txt,4.4321415819,26.008763622,-14.27651325,-3.158093933
llm,ai,4000_story_4057_llm.txt,-2.023600995,30.926469305,-3.25981931,-2.142734629
human,human,4000_story_4064.txt,0.2484248114,16.759344488,-16.15381085,-1.753139721
human,human,cont_story_0006.txt,27.461104343,-10.17794568,15.160958595,0.0130841473
llm,ai,cont_story_0007_llm.txt,7.7525247849,-10.85295159,23.182907581,3.3121474253
human,human,cont_story_0008.txt,27.329825025,14.797246659,15.099692978,2.0405277079
llm,ai,cont_story_0008_llm.txt,7.7599901477,15.581383437,22.18166172,6.04301149
human,human,cont_story_0009.txt,27.869536933,3.8659315951,10.231299606,-2.550551945
human,human,cont_story_0011.txt,35.964464976,16.909416745,10.803022085,4.1448391713
human,human,cont_story_0012.txt,1.7979134638,3.8338945835,5.6274488933,6.0141546702
llm,ai,cont_story_0012_llm.txt,-9.5959636,-5.596851705,7.3737886213,4.8259017704
llm,ai,cont_story_0013_llm.txt,-8.966714918,-14.72959598,-0.175678097,5.4004005108
human,human,cont_story_0018.txt,0.7140139475,1.343180247,22.72332391,6.8252935184
llm,ai,cont_story_0018_llm.txt,-7.556368377,-3.548474893,22.802683019,7.6397354372
llm,ai,cont_story_0020_llm.txt,-7.682546233,-10.64209438,25.237795876,5.1869246272
