prompt,source,filename,f1,f2,f3,f4
human,human,4000_story_1032.txt,10.671931258,32.311063629,-10.70536896,-1.509350263
llm_free,ai,4000_story_1032_llm_free.txt,-9.742352473,-5.027615834,2.9915905895,0.9989841515
human,human,4000_story_1045.txt,13.117055483,11.091630269,-2.921818569,-1.505398706
llm_free,ai,4000_story_1045_llm_free.txt,-9.305892357,-10.04897698,7.0332074255,0.7295312409
human,human,4000_story_1049.txt,20.450199545,20.966474183,-4.048232613,4.0454726776
llm_free,ai,4000_story_1049_llm_free.txt,-14.49379781,-4.202138598,12.272169467,0.0533433005
human,human,4000_story_1052.txt,4.7576020155,17.339594698,-13.25938438,-1.657990308
llm_free,ai,4000_story_1052_llm_free.txt,-7.700946901,-7.485680196,7.4674089693,0.58858693
human,human,4000_story_1055.txt,13.748056657,38.925578807,-16.28210812,-3.547390092
llm_free,ai,4000_story_1055_llm_free.txt,-12.91809193,-13.59037458,4.6778806251,0.9746681543
human,human,4000_story_1060.txt,17.238694867,13.19479321,0.5193796481,0.684090306
llm_free,ai,4000_story_1060_llm_free.txt,-11.32886316,-5.789000803,7.5887641137,0.4775713069
human,human,4000_story_1064.txt,25.55627324,4.5615752172,5.565288237,9.3217322401
llm_free,ai,4000_story_1064_llm_free.txt,-17.70516273,-8.250915036,-0.879671086,0.0733904526
human,human,4000_story_1070.txt,25.992110872,1.824762398,11.612315384,-0.906556501
llm_free,ai,4000_story_1070_llm_free.txt,-11.80694881,-6.413649642,2.061270745,0.3429119436
human,human,4000_story_1071.txt,9.8456946493,13.299830361,-7.734423143,-0.408145896
llm_free,ai,4000_story_1071_llm_free.txt,-12.2325509,-13.05847407,-2.69163568,-1.009869466
human,human,4000_story_1075.txt,11.021116164,21.727113331,-3.13576213,-0.202240475
llm_free,ai,4000_story_1075_llm_free.txt,-12.44384291,-9.831458139,2.4210200062,-2.183540122
human,human,4000_story_1091.txt,13.588890956,24.632467938,-4.608733627,3.6568418942
llm_free,ai,4000_story_1091_llm_free.txt,-11.29147898,-8.469257624,5.8094786225,0.1758992845
human,human,4000_story_1096.txt,20.299001777,8.2236617001,2.7250751018,-1.347892284
llm_free,ai,4000_story_1096_llm_free.txt,-10.99674074,-8.261016292,3.9745522194,-0.184362299
human,human,4000_story_1103.txt,12.506469621,12.911125966,1.578699624,-0.613419192
llm_free,ai,4000_story_1103_llm_free.txt,-10.55340565,-8.723029594,9.1352902589,1.4714100327
human,human,4000_story_1104.txt,10.485897215,18.777886057,1.3278381099,1.6340249476
llm_free,ai,4000_story_1104_llm_free.txt,-16.8333372,-0.386197756,3.5372760669,-1.829563486
human,human,4000_story_1105.txt,11.267671323,2.6289941628,-1.271061161,1.8005408603
llm_free,ai,4000_story_1105_llm_free.txt,-11.43417195,-1.096082221,2.6383592094,-1.110313944
human,human,4000_story_1106.txt,11.109547825,5.7454887062,2.5836027379,0.3817762571
llm_free,ai,4000_story_1106_llm_free.txt,-13.88934086,-8.599111814,-0.309856377,-1.394264611
human,human,4000_story_1107.txt,9.6740649375,19.889798856,-7.695028512,-0.93075105
llm_free,ai,4000_story_1107_llm_free.txt,-15.20721659,-14.93315939,-0.096218369,-1.390766834
human,human,4000_story_1108.txt,12.752680398,20.888998231,4.3193820902,1.4519741505
llm_free,ai,4000_story_1108_llm_free.txt,-11.27756362,-6.4049798,1.1821197163,0.0303974314
human,human,4000_story_1111.txt,-3.483278346,-7.314662654,-15.00389958,-1.963684776
llm_free,ai,4000_story_1111_llm_free.txt,-15.32879382,-15.41437383,0.7812747131,1.1915887414
human,human,4000_story_1112.txt,6.2424705269,-7.696696167,-15.03211189,-2.418821114
llm_free,ai,4000_story_1112_llm_free.txt,-15.90565686,-12.06100362,-3.896002518,1.2435610232
human,human,4000_story_1114.txt,7.1366216707,1.7654132661,-8.621376817,-3.815631032
llm_free,ai,4000_story_1114_llm_free.txt,-10.09021426,-10.896202,-2.245759252,-1.19596073
human,human,4000_story_1116.txt,1.628501563,1.1828185673,-16.07416301,-3.65001047
llm_free,ai,4000_story_1116_llm_free.txt,-14.96868823,-8.939288924,0.2598933294,-0.554817421
human,human,4000_story_1117.txt,5.2832641677,6.8716816115,-8.184461457,-1.413509939
llm_free,ai,4000_story_1117_llm_free.txt,-9.114223273,-9.275636199,3.7747713969,0.4553452775
human,human,4000_story_1121.txt,4.384362312,-9.086941074,-15.25190396,-0.942580777
llm_free,ai,4000_story_1121_llm_free.txt,-19.79270286,-5.831751754,-1.413993766,-1.148170692
human,human,4000_story_1128.txt,10.843116689,12.234138624,-10.01508173,-2.112938399
llm_free,ai,4000_story_1128_llm_free.txt,-12.34417423,-13.10577718,2.4863469826,-0.342414387
human,human,4000_story_1130.txt,4.7762307202,30.405080614,-7.542381634,-3.042947863
llm_free,ai,4000_story_1130_llm_free.txt,-12.84378123,-9.867269685,-2.285834986,-0.517325544
human,human,4000_story_1132.txt,6.6472993263,7.9231242897,-5.669723662,0.4704316669
llm_free,ai,4000_story_1132_llm_free.txt,-16.12896625,-13.8671174,-2.46331509,-3.455232288
human,human,4000_story_1133.txt,12.84039843,-1.808034476,-0.97563708,-1.123266731
llm_free,ai,4000_story_1133_llm_free.txt,-11.99886294,-6.136402695,3.2232500875,-0.49426746
human,human,4000_story_1136.txt,4.2747944238,-4.798495851,-6.642877772,-1.589790556
llm_free,ai,4000_story_1136_llm_free.txt,-6.512310873,-12.76401489,8.2450791213,-0.168756526
human,human,4000_story_1137.txt,22.373649684,-1.344369356,10.914069701,-0.870097135
llm_free,ai,4000_story_1137_llm_free.txt,-15.32711055,-4.124118772,9.5801979478,1.7077694787
human,human,4000_story_1138.txt,18.264766873,-10.44772252,-3.154615977,-2.700869534
llm_free,ai,4000_story_1138_llm_free.txt,-15.32012883,-8.10429574,4.2681510943,-0.169210306
human,human,4000_story_1139.txt,14.074728686,-3.486735346,4.6785331065,0.5587674807
llm_free,ai,4000_story_1139_llm_free.txt,-10.85684506,-1.44727738,5.0245313635,-1.22586678
human,human,4000_story_1141.txt,11.182231418,-8.043428806,0.9180351869,-1.868044908
llm_free,ai,4000_story_1141_llm_free.txt,-9.565196111,-5.423947224,8.6770281856,2.7890562611
human,human,4000_story_1143.txt,15.706974742,1.5873712211,-1.891192304,0.2768155635
llm_free,ai,4000_story_1143_llm_free.txt,-10.65407552,-5.352251064,2.1851658402,1.6221656593
human,human,4000_story_1144.txt,3.6532085755,-1.38827215,-7.123835359,-1.788857912
llm_free,ai,4000_story_1144_llm_free.txt,-15.58255544,-10.59300385,-1.015545357,-1.321415431
human,human,4000_story_1145.txt,6.159899037,-5.511274818,-3.396149297,0.5955214973
llm_free,ai,4000_story_1145_llm_free.txt,-18.222213,-9.553425562,0.704734298,-0.001771121
human,human,4000_story_1146.txt,17.328460201,1.5591254104,2.7574792697,-0.07547961
llm_free,ai,4000_story_1146_llm_free.txt,-13.92117702,-2.824284148,5.2754103967,1.2537975281
human,human,4000_story_1148.txt,10.937423932,-9.921592861,-7.931772387,2.0458555926
llm_free,ai,4000_story_1148_llm_free.txt,-7.025269463,-10.76677012,9.4544157838,1.3756382887
human,human,4000_story_1150.txt,7.9679607812,-1.157150323,-1.18923018,-0.279665219
llm_free,ai,4000_story_1150_llm_free.txt,-15.78585589,-14.34781645,2.805207754,-0.750587457
human,human,4000_story_1151.txt,6.1322497989,3.464060342,-3.697104117,-0.692170429
llm_free,ai,4000_story_1151_llm_free.txt,-11.53967056,-19.51055214,1.8322464185,0.1744635528
human,human,4000_story_1158.txt,16.47653497,-1.594806246,-0.067534074,-1.121587577
llm_free,ai,4000_story_1158_llm_free.txt,-16.04892918,-11.71940573,4.0257940809,-0.015757087
human,human,4000_story_1160.txt,22.22872076,-0.793980544,6.5303816773,-1.030419318
llm_free,ai,4000_story_1160_llm_free.txt,-9.819488231,-10.38307356,11.369434359,2.294249169
human,human,4000_story_1161.txt,0.7027971344,-10.42945297,-16.5933774,-2.700709736
llm_free,ai,4000_story_1161_llm_free.txt,-19.42705466,-14.96098479,-1.200584435,-2.762718066
human,human,4000_story_1171.txt,7.1459922714,-7.69984033,-11.25428921,-5.715107523
llm_free,ai,4000_story_1171_llm_free.txt,-10.7438183,-9.05753222,8.7958619242,0.9805958246
human,human,4000_story_1181.txt,-2.133728791,6.4761015892,-9.479205168,1.8709903785
llm_free,ai,4000_story_1181_llm_free.txt,-4.674637286,-12.34053301,10.016913761,4.7222968334
human,human,4000_story_1182.txt,11.759998438,-5.086941415,-3.022443259,1.4126403443
llm_free,ai,4000_story_1182_llm_free.txt,-13.44293736,-11.21487403,-1.593525787,1.0193462832
human,human,4000_story_1186.txt,34.640838667,10.062721981,12.877823154,5.0514676506
llm_free,ai,4000_story_1186_llm_free.txt,-12.97717473,-10.34829737,4.7170932012,-1.111571857
human,human,4000_story_1193.txt,10.247549494,3.9907456543,-3.836147228,4.3604856631
llm_free,ai,4000_story_1193_llm_free.txt,-14.26365867,-14.28971467,-0.258600489,1.2139948978
human,human,4000_story_1194.txt,24.891962782,-7.839933023,2.5320728856,7.7212027024
llm_free,ai,4000_story_1194_llm_free.txt,-9.626636747,-14.67488858,6.1821141946,3.1666812538
human,human,4000_story_1197.txt,19.19773637,4.1499305314,0.0728078413,3.9857413667
llm_free,ai,4000_story_1197_llm_free.txt,-14.10314132,-10.98532044,-1.551346912,-0.485649122
human,human,4000_story_1199.txt,24.355348902,2.0281756556,6.4202789562,5.1334325841
llm_free,ai,4000_story_1199_llm_free.txt,-15.12516361,-12.67944403,5.2909274906,-1.789309384
human,human,4000_story_1205.txt,21.906801054,-6.075257,6.2279280683,2.6878762306
llm_free,ai,4000_story_1205_llm_free.txt,-7.866170378,-3.80726744,4.4061928256,0.5518834729
human,human,4000_story_1212.txt,7.0855777958,17.496562123,-5.456486042,0.3477664445
llm_free,ai,4000_story_1212_llm_free.txt,-11.55968388,-5.334165386,3.9884344377,-0.457092202
human,human,4000_story_1216.txt,14.765755074,-10.44297434,-4.074339376,8.1302228712
llm_free,ai,4000_story_1216_llm_free.txt,-13.24783728,-0.97408523,4.3410019076,-1.240280913
human,human,4000_story_1218.txt,11.557670474,-3.98568687,-2.658343455,2.8470927053
llm_free,ai,4000_story_1218_llm_free.txt,-12.86565497,-15.14628712,4.0420753655,0.9119219632
human,human,4000_story_1227.txt,18.600105603,8.052084204,-8.15160626,1.1792216106
llm_free,ai,4000_story_1227_llm_free.txt,-10.68319395,-11.22951441,4.5572028138,0.6974515981
human,human,4000_story_1228.txt,3.5709625496,7.4630258958,-8.0786305,2.8753172935
llm_free,ai,4000_story_1228_llm_free.txt,-9.388093748,-8.371412637,2.1101458354,3.0798805087
human,human,4000_story_1239.txt,8.0945899214,0.2601852983,1.0825562259,4.7569382449
llm_free,ai,4000_story_1239_llm_free.txt,-14.30887306,-13.90997321,2.920169747,2.1560188316
human,human,4000_story_1244.txt,11.41920319,13.773509864,-11.46728347,-0.082835419
llm_free,ai,4000_story_1244_llm_free.txt,-9.423850795,-11.77996778,0.6384046513,-1.049517583
human,human,4000_story_1250.txt,14.934584384,5.8106775093,2.6064876471,-2.910066465
llm_free,ai,4000_story_1250_llm_free.txt,-10.55346854,-9.652867535,-0.055679901,-1.024978493
human,human,4000_story_1252.txt,20.989144855,-0.953808729,-1.500155341,-0.832777123
llm_free,ai,4000_story_1252_llm_free.txt,-17.93487808,-11.72633461,-3.252522575,-1.001403333
human,human,4000_story_1258.txt,15.559709118,22.778457663,2.9901154147,0.5943141441
llm_free,ai,4000_story_1258_llm_free.txt,-15.03446503,-10.05387876,-4.619900409,-1.633681904
human,human,4000_story_1260.txt,9.3164329617,27.607512689,-6.81864198,0.0052592807
llm_free,ai,4000_story_1260_llm_free.txt,-13.67649471,-12.90643386,-2.772591953,-1.845458625
human,human,4000_story_1262.txt,15.29375128,29.146630787,-5.457595751,-0.357274706
llm_free,ai,4000_story_1262_llm_free.txt,-14.77815141,-5.023167347,9.0384612724,-1.101469536
human,human,4000_story_1267.txt,12.361576674,22.540608076,-5.029103812,1.1772251686
llm_free,ai,4000_story_1267_llm_free.txt,-15.01541145,-12.67134634,-1.269969952,-1.017009106
human,human,4000_story_1269.txt,21.445444078,15.697026392,-2.343017484,0.309216442
llm_free,ai,4000_story_1269_llm_free.txt,-11.08277746,-14.70689743,3.8773816897,-0.540945979
human,human,4000_story_1270.txt,9.7146539994,20.729795462,-5.906675679,1.5883609193
llm_free,ai,4000_story_1270_llm_free.txt,-11.46266537,-15.19943293,-2.550839065,-0.177514333
human,human,4000_story_1271.txt,28.959770893,32.360715923,3.7989980316,-0.038996938
llm_free,ai,4000_story_1271_llm_free.txt,-12.57138331,-11.27828971,7.1734535299,-0.743582001
human,human,4000_story_1273.txt,13.485867391,21.356066263,8.9289758087,1.6494076273
llm_free,ai,4000_story_1273_llm_free.txt,-6.214719975,-8.189946389,10.627413037,1.153084682
human,human,4000_story_1274.txt,23.874900822,6.8971086408,21.288516363,4.588423582
llm_free,ai,4000_story_1274_llm_free.txt,-8.219686049,-11.36388218,6.9099996578,0.0448132035
human,human,4000_story_1275.txt,18.005363093,6.5930814277,0.780734189,-0.905697192
llm_free,ai,4000_story_1275_llm_free.txt,-4.545289744,-5.0107644,9.9161069829,2.2235945783
human,human,4000_story_1279.txt,26.992210704,8.8640279622,20.818074826,4.6747548344
llm_free,ai,4000_story_1279_llm_free.txt,-8.15001231,-10.96936156,3.4720908759,-0.794389896
human,human,4000_story_1280.txt,25.407057864,6.7787582497,5.8211691643,-1.519767564
llm_free,ai,4000_story_1280_llm_free.txt,-11.20144627,-13.72121498,0.9027301653,-1.108538287
human,human,4000_story_1284.txt,9.8365108668,10.965663701,-1.206858988,1.1262830897
llm_free,ai,4000_story_1284_llm_free.txt,-10.22162949,-9.24450979,5.4012985538,0.7330133056
human,human,4000_story_1285.txt,16.861529874,32.800262959,5.3505253194,0.2356834632
llm_free,ai,4000_story_1285_llm_free.txt,-10.08800996,-9.092164418,0.0315303837,-2.156015713
human,human,4000_story_1286.txt,3.4723251795,14.375177316,2.8936547132,3.104804799
llm_free,ai,4000_story_1286_llm_free.txt,-16.65506035,-5.565075744,1.6744034188,-1.258600659
human,human,4000_story_1287.txt,18.315094788,27.769372351,4.7159205604,2.6888581822
llm_free,ai,4000_story_1287_llm_free.txt,-18.23754453,-7.691107408,-0.71889797,-1.096734175
human,human,4000_story_1288.txt,23.579495982,-3.23716363,1.5475082817,-0.184925318
llm_free,ai,4000_story_1288_llm_free.txt,-10.76523594,-9.392610058,9.3291785637,1.9521911688
human,human,4000_story_1292.txt,6.3229934816,16.769444665,-6.583833401,-1.21513286
llm_free,ai,4000_story_1292_llm_free.txt,-8.002316312,-4.186606002,13.963113818,4.4426323634
human,human,4000_story_1302.txt,30.593566559,4.8259412786,11.906036191,1.4115986002
llm_free,ai,4000_story_1302_llm_free.txt,-8.758908472,-4.048179829,2.3679530695,0.463426211
human,human,4000_story_1304.txt,15.690411409,1.5037389271,-4.385455096,-1.893864549
llm_free,ai,4000_story_1304_llm_free.txt,-11.58383215,-8.953053476,2.0351337067,-0.122173842
human,human,4000_story_1308.txt,15.678656989,2.963211112,0.7012722214,-0.281125896
llm_free,ai,4000_story_1308_llm_free.txt,-11.24934971,-4.503933624,5.2610812458,-0.230252398
human,human,4000_story_1310.txt,23.1390421,20.191043491,-2.766320287,-2.579008444
llm_free,ai,4000_story_1310_llm_free.txt,-13.47000681,-9.413503393,3.9452010325,0.8947026396
human,human,4000_story_1312.txt,25.401239036,-2.226742564,-1.958401308,-0.97260299
llm_free,ai,4000_story_1312_llm_free.txt,-14.86144176,-14.05136503,-1.700152784,-1.759494551
human,human,4000_story_1314.txt,10.298056926,2.9626150675,-11.22741026,-2.650938968
llm_free,ai,4000_story_1314_llm_free.txt,-15.20528352,-12.42742391,-1.589036322,-1.802328443
human,human,4000_story_1319.txt,16.685893369,4.2883973779,-2.507833165,-0.345556526
llm_free,ai,4000_story_1319_llm_free.txt,-8.895405777,-10.58515406,7.3607727447,2.1480244994
human,human,4000_story_1320.txt,14.878956962,11.015867323,5.6707244665,-0.271472739
llm_free,ai,4000_story_1320_llm_free.txt,-13.26022371,-10.71434508,1.1697424412,1.5523680691
human,human,4000_story_1321.txt,22.650538252,11.567491258,-7.70580726,-2.199998279
llm_free,ai,4000_story_1321_llm_free.txt,-11.18307064,-6.5918397,4.3623522983,-1.073876547
human,human,4000_story_1322.txt,17.614119424,8.0855493344,-10.29182133,-1.973675551
llm_free,ai,4000_story_1322_llm_free.txt,-10.5597453,-10.59763416,0.3609811481,-1.159389148
human,human,4000_story_1324.txt,4.982046156,7.9056086735,-4.303486795,-2.05278935
llm_free,ai,4000_story_1324_llm_free.txt,-18.06363252,-15.23104838,-2.734257701,1.6631832361
human,human,4000_story_1325.txt,6.1326695437,2.6015449152,-2.726947619,-0.568691173
llm_free,ai,4000_story_1325_llm_free.txt,-4.320068515,-8.652918164,11.770126334,2.4224637867
human,human,4000_story_1326.txt,-2.206972115,4.1439398449,-8.593921955,-2.546071801
llm_free,ai,4000_story_1326_llm_free.txt,-11.11174193,-13.83981709,4.3164320301,1.686420779
human,human,4000_story_1327.txt,3.6272075345,7.1423682735,-3.751226254,-0.590985782
llm_free,ai,4000_story_1327_llm_free.txt,-12.45629823,-8.776477644,-0.168211107,-1.30235023
human,human,4000_story_1329.txt,3.9618609963,4.9566583412,-7.311936192,-3.383814223
llm_free,ai,4000_story_1329_llm_free.txt,-16.34923923,-3.004938653,3.252916082,0.5944709654
human,human,4000_story_1330.txt,6.0707306279,-4.740959304,0.1114861348,-2.431911061
llm_free,ai,4000_story_1330_llm_free.txt,-14.25324824,-10.30617953,-1.440243592,-1.621084087
human,human,4000_story_1331.txt,13.606433842,4.5932255374,-2.553843981,-0.261864856
llm_free,ai,4000_story_1331_llm_free.txt,-8.579489186,-0.030094232,6.6626272503,1.4042608124
human,human,4000_story_1332.txt,8.3939417598,-4.557944954,-1.098890142,-1.755880611
llm_free,ai,4000_story_1332_llm_free.txt,-4.744056459,-8.107162396,4.8464746544,2.8189186767
human,human,4000_story_1333.txt,13.466044598,3.6162236907,0.654940879,-0.705934942
llm_free,ai,4000_story_1333_llm_free.txt,-7.847329405,-5.793959995,8.7119654218,2.9183713017
human,human,4000_story_1334.txt,7.2317732653,3.2522390817,-2.472409828,-3.350567885
llm_free,ai,4000_story_1334_llm_free.txt,-14.41381685,-7.689560539,4.4103305367,0.4755702484
human,human,4000_story_1337.txt,-1.433520509,30.191984898,-17.35180363,-1.093563445
llm_free,ai,4000_story_1337_llm_free.txt,-13.30162394,-9.387659052,5.9962334635,0.4001826049
human,human,4000_story_1342.txt,-2.441245587,27.451037893,-18.95006045,0.2961747459
llm_free,ai,4000_story_1342_llm_free.txt,-8.874972568,-6.222729763,7.2810486512,1.1807026168
human,human,4000_story_1343.txt,9.5363297354,18.114665894,-13.50788337,-2.132153496
llm_free,ai,4000_story_1343_llm_free.txt,-8.218736896,-14.2273788,10.140151397,1.0770247815
human,human,4000_story_1345.txt,-2.57478966,25.694076965,-15.37799526,-4.566607556
llm_free,ai,4000_story_1345_llm_free.txt,-14.59751271,-12.487648,2.6630492199,-0.459225136
human,human,4000_story_1346.txt,3.429802917,21.386737901,-11.26685221,-2.378028939
llm_free,ai,4000_story_1346_llm_free.txt,-15.78542293,-13.55883826,1.6692647149,-3.05949493
human,human,4000_story_1348.txt,7.1140856569,17.501680611,-10.7444783,-1.138801615
llm_free,ai,4000_story_1348_llm_free.txt,-14.19913273,-11.0086403,3.166493582,-2.593623033
human,human,4000_story_1354.txt,8.3200279785,32.397605482,-11.83599253,0.3106295364
llm_free,ai,4000_story_1354_llm_free.txt,-6.062217087,-4.329326358,9.998248419,2.9476683906
human,human,4000_story_1357.txt,7.0693217425,8.4687436748,-9.332524543,0.2842265482
llm_free,ai,4000_story_1357_llm_free.txt,-8.662704824,-6.373582534,9.0920235407,2.1185036486
human,human,4000_story_1361.txt,8.9742157249,15.621458973,-4.124187039,1.3925682468
llm_free,ai,4000_story_1361_llm_free.txt,-7.045490499,-14.55391683,4.9531615493,-1.037460147
human,human,4000_story_1363.txt,3.6045196312,2.7920609349,-7.975486047,0.909250956
llm_free,ai,4000_story_1363_llm_free.txt,-7.048505221,-10.83521874,5.2915107035,1.3881169663
human,human,4000_story_1369.txt,10.496176609,32.259538432,-13.25087182,-1.507397456
llm_free,ai,4000_story_1369_llm_free.txt,-13.85765541,-10.93609934,0.8020290823,-0.572889129
human,human,4000_story_1375.txt,19.278075902,7.2178561798,8.2087046689,-0.068408551
llm_free,ai,4000_story_1375_llm_free.txt,-13.07674657,-11.83389131,4.3233468976,-0.294145624
human,human,4000_story_1380.txt,10.73781783,10.357674947,-10.10800284,-1.160419351
llm_free,ai,4000_story_1380_llm_free.txt,-7.445987383,-6.079785796,9.4998292019,-0.466608867
human,human,4000_story_1386.txt,2.7153790261,11.091220936,-19.21095603,-2.100989533
llm_free,ai,4000_story_1386_llm_free.txt,-12.43126168,-6.343199367,6.2515049672,-0.575988302
human,human,4000_story_1393.txt,18.374044556,11.696620168,2.3274511086,-0.613642954
llm_free,ai,4000_story_1393_llm_free.txt,-15.50612099,-8.461278221,4.3662099308,-0.138809818
human,human,4000_story_1399.txt,7.7106903184,34.430536158,-14.89977696,-0.890501565
llm_free,ai,4000_story_1399_llm_free.txt,-6.709750674,-9.860703971,-2.99007286,-1.962493136
human,human,4000_story_1402.txt,5.3075448111,23.93729512,-13.08012683,-3.299490953
llm_free,ai,4000_story_1402_llm_free.txt,-13.45324965,-8.071980821,-0.061834062,-2.812448175
human,human,4000_story_1405.txt,3.0033481968,26.411081004,-9.389546226,-1.691939133
llm_free,ai,4000_story_1405_llm_free.txt,-15.60165569,-7.399656305,-0.642046964,-3.139574968
human,human,4000_story_1412.txt,12.797704585,4.5519179507,-10.90734672,-2.60183815
llm_free,ai,4000_story_1412_llm_free.txt,-13.22023079,-5.225864906,1.9816008605,-0.74789612
human,human,4000_story_1414.txt,6.2304185609,18.260101632,-8.224980242,3.3593950821
llm_free,ai,4000_story_1414_llm_free.txt,-15.11433523,-12.21209092,-3.221981946,-2.270287999
human,human,4000_story_1418.txt,2.4183232787,12.404316049,-16.6961691,-1.931846248
llm_free,ai,4000_story_1418_llm_free.txt,-11.38772788,-14.31974243,4.2204066158,-0.062186898
human,human,4000_story_1420.txt,15.881889855,29.127292672,-10.24266194,-3.093372866
llm_free,ai,4000_story_1420_llm_free.txt,-13.16094221,-11.86999749,-0.909495223,-1.466446152
human,human,4000_story_1434.txt,1.0929728601,7.0618243496,-21.41389144,-5.613451075
llm_free,ai,4000_story_1434_llm_free.txt,-14.57517356,-11.92404564,-0.027058908,-0.375348722
human,human,4000_story_1446.txt,7.4213951594,10.223153755,-12.07983924,-1.651466554
llm_free,ai,4000_story_1446_llm_free.txt,-14.40423726,-3.67670543,9.4687645141,1.7719543783
human,human,4000_story_1474.txt,-0.676690978,19.254579871,-16.85285943,-1.066599746
llm_free,ai,4000_story_1474_llm_free.txt,-13.50792445,-10.01310214,4.3010974923,-0.123005897
human,human,4000_story_1479.txt,15.454978091,37.156891908,-11.1269234,-2.068123778
llm_free,ai,4000_story_1479_llm_free.txt,-11.87804987,-13.6719645,-0.134912308,0.2404897128
human,human,4000_story_1480.txt,0.897751145,23.979915628,-13.13757403,-1.885106742
llm_free,ai,4000_story_1480_llm_free.txt,-9.28073214,-10.43804558,16.396669347,1.2040470899
human,human,4000_story_1483.txt,14.189584187,26.350980186,-14.64363048,-0.705007053
llm_free,ai,4000_story_1483_llm_free.txt,-15.94050778,-5.790098819,5.0775604039,-1.222298114
human,human,4000_story_1487.txt,3.6822235435,8.8949554742,-9.451604435,-1.246025479
llm_free,ai,4000_story_1487_llm_free.txt,-12.81003521,-13.63910256,2.2696083215,-1.188126196
human,human,4000_story_1490.txt,12.777148727,-11.03327293,1.709212316,-0.062006771
llm_free,ai,4000_story_1490_llm_free.txt,-14.48794967,-14.07736493,-1.858179712,-0.897030603
human,human,4000_story_1515.txt,-3.399902412,1.2204055394,-18.61941036,-2.221973293
llm_free,ai,4000_story_1515_llm_free.txt,-8.424474219,-8.425949823,5.7513535283,-0.771849555
human,human,4000_story_1525.txt,14.76278402,-9.80066341,-1.468937357,-0.971167927
llm_free,ai,4000_story_1525_llm_free.txt,-10.85343798,-13.55392438,2.036391291,0.9339701737
human,human,4000_story_1533.txt,-3.036403495,23.458028043,-17.04209995,-2.557365762
llm_free,ai,4000_story_1533_llm_free.txt,-9.18305348,-16.9669755,-0.069404713,-0.283144975
human,human,4000_story_1557.txt,4.2040442297,-4.899399605,-5.559191969,-0.03024144
llm_free,ai,4000_story_1557_llm_free.txt,-10.46112415,-16.39005006,4.1522960399,0.3960735578
human,human,4000_story_1595.txt,1.0863182959,-1.654308609,-9.624207739,-0.425796363
llm_free,ai,4000_story_1595_llm_free.txt,-15.80122505,-13.62004687,-5.564085516,-3.134278896
human,human,4000_story_1596.txt,12.651416164,4.9979551885,-5.019600528,-1.61621685
llm_free,ai,4000_story_1596_llm_free.txt,-17.2184588,-4.039223801,2.6429895388,1.148617689
human,human,4000_story_1634.txt,8.4465216061,-1.530584905,-1.757209715,1.8261937783
llm_free,ai,4000_story_1634_llm_free.txt,-13.9822307,-6.51735495,3.9396326373,0.0831378043
human,human,4000_story_1637.txt,4.4781706031,12.043217752,-5.291327567,-1.067299925
llm_free,ai,4000_story_1637_llm_free.txt,-12.84974937,-13.51688585,-3.006737656,1.8325292854
human,human,4000_story_1652.txt,11.931091346,-0.450953695,-3.91350681,0.983941397
llm_free,ai,4000_story_1652_llm_free.txt,-10.09393227,-16.11595769,5.3939486617,0.9845270528
human,human,4000_story_1659.txt,10.799603825,-9.346877812,-15.39026129,-1.00589758
llm_free,ai,4000_story_1659_llm_free.txt,-11.10058528,-6.536052936,5.7496431371,1.5853250414
human,human,4000_story_1696.txt,9.6864396696,-6.699217306,0.9542150234,1.2681181346
llm_free,ai,4000_story_1696_llm_free.txt,-8.674959943,-14.8099021,5.5934939849,0.8352078264
human,human,4000_story_1707.txt,9.6644348254,11.063837993,-2.535321636,-1.365314372
llm_free,ai,4000_story_1707_llm_free.txt,-12.47996611,-9.34225486,-3.70580818,-1.290076625
human,human,4000_story_1719.txt,13.897208111,-0.945645551,-0.592201802,3.3565067926
llm_free,ai,4000_story_1719_llm_free.txt,-9.251583337,-5.362251879,6.9431287297,-0.232677006
human,human,4000_story_1757.txt,28.813827495,13.036481581,6.9468801805,5.9072974927
llm_free,ai,4000_story_1757_llm_free.txt,-12.86786841,-13.2815269,2.382232691,-1.287652017
human,human,4000_story_1761.txt,23.57163507,20.346864226,-0.712880295,0.3067895258
llm_free,ai,4000_story_1761_llm_free.txt,-18.95488493,-13.22526136,-5.826947373,-2.860965646
human,human,4000_story_1764.txt,29.174445464,29.915577407,5.7109539184,0.874197091
llm_free,ai,4000_story_1764_llm_free.txt,-13.76884204,-11.72464987,3.2110302715,-1.717038934
human,human,4000_story_1770.txt,33.413862457,-8.069250514,-2.072043345,2.7837149152
llm_free,ai,4000_story_1770_llm_free.txt,-12.44580095,-12.66184964,2.9678126445,-2.15653048
human,human,4000_story_1779.txt,0.4294899535,25.019590294,-9.264068448,0.9249486152
llm_free,ai,4000_story_1779_llm_free.txt,-13.00876729,-13.23635308,9.3707041805,1.9998742764
human,human,4000_story_1796.txt,26.727248133,11.991061415,11.577515662,1.4679529135
llm_free,ai,4000_story_1796_llm_free.txt,-10.93525121,-2.058159469,-1.630181382,0.5238419886
human,human,4000_story_1797.txt,0.8139776861,19.160093261,-8.736652284,1.2881571673
llm_free,ai,4000_story_1797_llm_free.txt,-16.70492287,-8.002213408,2.8823486367,0.4231947462
