By ^in++++=By
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
the ^ati++++=the
seizures ^nns+++??+=seizures.
. ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
man ^nn++++=man
will ^md+prd+++=will
take ^vb++++=take
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
told ^vbd+vpub++xvbnx+=told
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
grow ^vb++++=grow
old ^jj++++=old
smelling ^jj+++xvbg+=smelling
other ^ap++++=other
people ^nns++++=people's
's ^$++++=EXTRAWORD
suppers ^nns+nom+++=suppers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
we ^pp1a+pp1+++=we
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
Bibi ^np+++??+=Bibi
was ^vbd+bedz+aux++=was
known ^vpsv++agls+xvbnx+=known
for ^in++++=for
pronouncements ^nns+nom+++=pronouncements.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
said ^vbd+vpub+tht0+xvbnx+=said
the ^ati++++=the
grocer ^nn++++=grocer
adulterated ^vbd+++xvbn+=adulterated
sugar ^nn++++=sugar
with ^in++++=with
ground ^nn++++=ground
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
moon ^np++++=moon
caused ^vbd+++xvbn+=caused
her ^pp$+pp3+++=her
hair ^nn++++=hair
to ^to++++=to
fall ^vbi++++=fall,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
radio ^nn++++=radio
announcer ^nn+nom+++=announcer
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
proposed ^vprf+++xvbnx+=proposed
to ^in++++=to
her ^pp$+pp3+++=her
through ^in++++=through
the ^ati++++=the
weather ^nn++++=weather
report ^nn++++=report.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
marriage ^nn+nom+++=marriage
question ^nn+nom+++=question
persisted ^vbd+++xvbn+=persisted.
. ^zz++++=EXTRAWORD
" ^zz++++="Look
look ^vb++++=EXTRAWORD
at ^rb++++=at
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
tugging ^jj+++xvbg+=tugging
the ^ati++++=the
loose ^jj+atrb+++=loose
skin ^nn++++=skin
beneath ^rb++++=beneath
her ^pp$+pp3+++=her
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
beauty ^nn++++=beauty
is ^vbz+bez+aux++=is
being ^vbg+beg+aux+xvbg+=being
squandered ^vbd+++xvbn+=squandered."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
tall ^jj+pred+++=tall
and ^cc+phrs+++=and
narrow ^jj++++=narrow,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
long ^jj+atrb+++=long,
, ^zz++++=EXTRAWORD
unsettled ^jj+atrb+++=unsettled
face ^nn++++=face.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
oiled ^jj+++xvbn+=oiled
and ^cc+phrs+++=and
combed ^jj+++xvbn+=combed,
, ^zz++++=EXTRAWORD
reached ^j+++xvbn+=reached
her ^pp$+pp3+++=her
waist ^nn++++=waist.
. ^zz++++=EXTRAWORD
During ^in++++=During
attacks ^nns++++=attacks
she ^pp3a+pp3+++=she
bit ^nn++++=bit
her ^pp$+pp3+++=her
lips ^nns++++=lips,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
scars ^nns++++=scars.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
preferred ^vbd+++xvbnx+=preferred
blouses ^nns++++=blouses
too ^ql++++=too
tight ^jj++++=tight
across ^in+pl+++=across
the ^ati++++=the
chest ^nn++++=chest
and ^cc++++=and
draped ^jj++++=draped
her ^pp3o+pp3+++=her
saris ^nns+++??+=saris
so ^ql+emph+++=so
high ^jj++++=high
above ^jjb++++=above
the ^ati++++=the
ankle ^nn++++=ankle
that ^tht+rel+++=that
older ^jjr+atrb+++=older
women ^nns++++=women
objected ^vbd+vpub++xvbn+=objected.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
advised ^vbd+vpub++xvbn+=advised
modest ^jj+atrb+++=modest
colors ^nns++++=colors,
, ^zz++++=EXTRAWORD
a ^at++++=a
center ^jjr+atrb+++=center
parting ^nvbg+++xvbg+=parting,
, ^zz++++=EXTRAWORD
a ^at++++=a
trace ^nn++++=trace
of ^in++++=of
powder ^nn++++=powder,
, ^zz++++=EXTRAWORD
fewer ^ap++++=fewer
exclamations ^nns+nom+++=exclamations.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
husband ^nn++++=husband
wants ^vbz++++=wants
calm ^nn++++=calm,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
can ^md+pos+++=can
I ^pp1a+pp1+++=I
be ^vb+be+vrb++=be
calm ^nn++++=calm
before ^in++++=before
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
one ^pn++++=one?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
replied ^vbd+vpub++xvbnx+=replied.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
month ^nn++++=month
when ^wrb+who+++=when
the ^ati++++=the
heat ^nn++++=heat
thickened ^vprf+++xvbn+=thickened
the ^ati++++=the
drains ^nns++++=drains
and ^cc++++=and
crows ^vbz+++??+=crows
stood ^vprf+++xvbn+=stood
with ^in++++=with
their ^pp$+pp3+++=their
beaks ^nns++++=beaks
open ^jj++++=open,
, ^zz++++=EXTRAWORD
a ^at++++=a
new ^jj+atrb+++=new
doctor ^nn++++=doctor
came ^vbd+++xvbn+=came
to ^in++++=to
the ^ati++++=the
neighborhood ^nn+nom+++=neighborhood.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
studied ^vprf+++xvbnx+=studied
in ^in++++=in
Patna ^np+++??+=Patna,
, ^zz++++=EXTRAWORD
displayed ^j+++xvbn+=displayed
a ^at++++=a
framed ^jj+atrb++xvbn+=framed
certificate ^nn+nom+++=certificate
in ^in++++=in
English ^nn++++=English,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
possessed ^vbd+++xvbn+=possessed
an ^at++++=an
instrument ^nn+nom+++=instrument
for ^in++++=for
auscultation ^nn+nom+++=auscultation
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
wore ^vbd+++xvbnx+=wore
even ^rb++++=even
while ^cs+sub+++=while
drinking ^vbg+++xvbg+=drinking
tea ^nn++++=tea.
. ^zz++++=EXTRAWORD
Haldar ^np+++??+=Haldar
took ^vbd+++xvbn+=took
Bibi ^np+++??+=Bibi
only ^rb+down+++=only
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
suffered ^vprf+++xvbnx+=suffered
three ^cd++++=three
attacks ^nns++++=attacks
in ^in++++=in
one ^cd1++++=one
week ^nn++++=week
and ^cc++++=and
frightened ^jj+atrb++xvbn+=frightened
customers ^nns+nom+++=customers
by ^in++++=by
overturning ^xvbg+++xvbg+=overturning
a ^at++++=a
display ^nn++++=display
of ^in++++=of
vermilion ^nn+++??+=vermilion.
. ^zz++++=EXTRAWORD
The ^ati++++=The
doctor ^nn++++=doctor
examined ^vwbn+++xvbn+=examined
her ^pp3o+pp3+++=her
pupils ^nns++++=pupils,
, ^zz++++=EXTRAWORD
struck ^j+++xvbn+=struck
her ^pp$+pp3+++=her
knees ^nns++++=knees
with ^in++++=with
a ^at++++=a
rubber ^nn++++=rubber
hammer ^nn++++=hammer,
, ^zz++++=EXTRAWORD
listened ^j+++xvbn+=listened
to ^in++++=to
her ^pp$+pp3+++=her
chest ^nn++++=chest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
asked ^vbn+vsua++xvbn+=asked
questions ^nns+nom+++=questions
Haldar ^np+++??+=Haldar
considered ^vwbn+vprv++xvbn+=considered
indecent ^jj++++=indecent.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
patient ^nn++++=patient
requires ^vbz++++=requires
a ^at++++=a
settled ^jj+atrb++xvbn+=settled
conjugal ^jj+atrb+++=conjugal
life ^nn++++=life."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
medicine ^nn++++=medicine
is ^vbz+bez+vrb++=is
that ^dt+pdem+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Haldar ^np+++??+=Haldar
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Marriage."
marriage ^nn+nom+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
word ^nn++++=word
traveled ^vbd+++xvbn+=traveled
through ^in++++=through
our ^pp$+pp1+++=our
building ^nvbg+++xvbg+=building
before ^cs+sub+++=before
Bibi ^np+++??+=Bibi
returned ^vbd+++xvbn+=returned
from ^in++++=from
the ^ati++++=the
consultation ^nn+nom+++=consultation.
. ^zz++++=EXTRAWORD
By ^in++++=By
evening ^nn++++=evening
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
reached ^vprf+++xvbnx+=reached
the ^ati++++=the
sweet ^jj+atrb+++=sweet
shop ^nn++++=shop,
, ^zz++++=EXTRAWORD
the ^ati++++=the
tailor ^nn++++=tailor's
's ^$++++=EXTRAWORD
veranda ^nn++++=veranda,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
woman ^nn++++=woman
who ^whp+rel+subj++=who
sold ^vbd+++xvbn+=sold
flowers ^nns+nom+++=flowers
beside ^in+pl+++=beside
the ^ati++++=the
tram ^nn+++??+=tram
stop ^vb++++=stop.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
heard ^vbd+vprv++xvbn+=heard
that ^tht+vcmp+++=that
marriage ^nn+nom+++=marriage
would ^md+prd+++=would
regulate ^nn+nom+++=regulate
her ^pp$+pp3+++=her
blood ^nn++++=blood,
, ^zz++++=EXTRAWORD
quiet ^jj++++=quiet
her ^pp3o+pp3+++=her
nerves ^nns++++=nerves,
, ^zz++++=EXTRAWORD
correct ^jj+atrb+++=correct
certain ^jj+atrb+++=certain
deficiencies ^nns++++=deficiencies,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
provide ^vb+vsua+++=provide
an ^at++++=an
outlet ^nn++++=outlet
for ^in++++=for
energies ^nns++++=energies
improperly ^jj++++=improperly
contained ^jj+++xvbn+=contained.
. ^zz++++=EXTRAWORD
Whether ^cs+who+++=Whether
the ^ati++++=the
doctor ^nn++++=doctor
actually ^rb+amp+++=actually
said ^vbd+vpub++xvbn+=said
all ^abn++++=all
this ^dt+dem+++=this
we ^pp1a+pp1+++=we
cannot ^md+pos+not++=cannot
be ^vb+be+vrb++=be
sure ^jj+pred+++=sure.
. ^zz++++=EXTRAWORD
Bibi ^np+++??+=Bibi
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
husband ^nn++++=husband
will ^md+prd+++=will
cure ^vb++++=cure
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
announced ^vbd+vpub++xvbnx+=announced
from ^in++++=from
the ^ati++++=the
landing ^nvbg+++xvbg+=landing.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
qualified ^jj+atrb++xvbn+=qualified
man ^nn++++=man
has ^vbz+hvz+aux++=has
confirmed ^vprf+++xvbnx+=confirmed
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
first ^od++++=first
time ^nn++++=time,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
longing ^xvbg+++xvbg+=longing
carried ^vprf+++xvbn+=carried
scientific ^jj+atrb+++=scientific
authority ^nn+nom+++=authority.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
began ^vbd+++xvbnx+=began
preparations ^nns+nom+++=preparations
immediately ^rb+tm+++=immediately.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
borrowed ^vbd+++xvbnx+=borrowed
our ^pp$+pp1+++=our
bridal ^jj+atrb+++=bridal
magazines ^nns++++=magazines
and ^cc++++=and
studied ^vbd+++xvbn+=studied
photographs ^nns++++=photographs
of ^in++++=of
women ^nns++++=women
beneath ^in+pl+++=beneath
veils ^nns++++=veils
of ^in++++=of
gold ^nn++++=gold
thread ^nn++++=thread.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
practiced ^vbd+++xvbnx+=practiced
lowering ^vbg+++xvbg+=lowering
her ^pp$+pp3+++=her
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
asked ^vbd+vsua++xvbnx+=asked
how ^wrb+who+whcl++=how
much ^ap++++=much
turmeric ^jj++++=turmeric
was ^vbd+bedz+aux++=was
required ^vpsv++agls+xvbnx+=required
for ^in++++=for
the ^ati++++=the
bathing ^jj+atrb++xvbg+=bathing
ceremony ^nn++++=ceremony,
, ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
the ^ati++++=the
groom ^nn++++=groom's
's ^$++++=EXTRAWORD
relatives ^nns++++=relatives
should ^md+nec+++=should
receive ^vb++++=receive
sweet ^jj+atrb+++=sweet
yogurt ^nn+++??+=yogurt
or ^cc++++=or
rose ^nn+++xvbn+=rose
sherbet ^nn+++??+=sherbet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
which ^whp+rel+obj++=which
fish ^nns++++=fish
looked ^vbd+++xvbn+=looked
most ^ql+emph+++=most
auspicious ^jj++++=auspicious
when ^wrb+who+++=when
decorated ^jj+++xvbn+=decorated
with ^in++++=with
betel ^nn+++??+=betel
leaves ^nns++++=leaves.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
wear ^vb++++=wear
red ^jj++++=red,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
told ^vbd+vpub++xvbnx+=told
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
maroon ^nn++++=maroon,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
rust ^nn++++=rust.
. ^zz++++=EXTRAWORD
Red ^jj++++=Red
like ^in++++=like
the ^ati++++=the
inside ^nn++++=inside
of ^in++++=of
a ^at++++=a
pomegranate ^nn+nom+++=pomegranate.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
palms ^nns++++=palms
will ^md+prd+++=will
be ^vb+be+aux++=be
painted ^vpsv++agls+xvbnx+=painted.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
will ^md+prd+++=will
be ^vb+be+vrb++=be
sandalwood ^nn+++??+=sandalwood
at ^rb++++=at
my ^pp$+pp1+++=my
throat ^nn++++=throat
and ^cc++++=and
milk ^nn++++=milk
boiling ^vwbg+++xvbg+=boiling
in ^in++++=in
silver ^nn++++=silver.
. ^zz++++=EXTRAWORD
Invitations ^nns+nom+++=Invitations
with ^in++++=with
scarlet ^jj+atrb+++=scarlet
borders ^nns+nom+++=borders.
. ^zz++++=EXTRAWORD
A ^at++++=A
procession ^nn++++=procession.
. ^zz++++=EXTRAWORD
Music ^nn++++=Music.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
kinds ^nns++++=kinds
of ^in++++=of
meat ^nn++++=meat."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
not ^xnot++not++=not
met ^vprf+++xvbn+=met
the ^ati++++=the
man ^nn++++=man,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
reminded ^vbd+vsua++xvbn+=reminded
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
will ^md+prd+++=will
want ^vb++++=want
two ^cd++++=two
kinds ^nns++++=kinds."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
took ^vbd+++xvbn+=took
an ^at++++=an
interest ^nn++++=interest.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
difficult ^jj+pred+++=difficult
not ^xnot++not++=not
to ^in+strn+++=to.
. ^zz++++=EXTRAWORD
In ^in++++=In
our ^pp$+pp1+++=our
building ^nvbg+++xvbg+=building
no ^at++++=no
confidence ^nn+nom+++=confidence
remained ^vbd+++xvbn+=remained
private ^jj+atrb+++=private
past ^jjb+atrb+++=past
lunchtime ^nn++++=lunchtime,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Bibi ^np+++??+=Bibi
discussed ^vwbn+++xvbn+=discussed
her ^pp$+pp3+++=her
future ^jjb+atrb+++=future
marriage ^nn+nom+++=marriage
from ^in++++=from
the ^ati++++=the
roof ^nn++++=roof.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
taught ^vbd+vsua++xvbn+=taught
her ^pp$+pp3+++=her
to ^in++++=to
fold ^nn++++=fold
a ^at++++=a
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
shirts ^nns++++=shirts,
, ^zz++++=EXTRAWORD
to ^to++++=to
judge ^vbi++++=judge
hilsa ^nn+++??+=hilsa
by ^in++++=by
its ^pp$+it+++=its
gills ^nns++++=gills,
, ^zz++++=EXTRAWORD
to ^in++++=to
season ^nn++++=season
lentils ^nns++++=lentils
without ^in++++=without
burning ^xvbg+++xvbg+=burning
cumin ^nn+++??+=cumin,
, ^zz++++=EXTRAWORD
to ^to++++=to
keep ^vbi++++=keep
household ^nn++++=household
money ^nn++++=money
in ^in++++=in
three ^cd++++=three
separate ^jj+atrb+++=separate
envelopes ^nns++++=envelopes.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
us ^pp1o+pp1+++=us
showed ^vbd+vprv++xvbn+=showed
her ^pp$+pp3+++=her
how ^wrb+who+++=how
to ^in++++=to
braid ^nn++++=braid
her ^pp$+pp3+++=her
hair ^nn++++=hair
more ^rbr++++=more
softly ^rb++++=softly.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
lent ^vwbn+++xvbn+=lent
her ^pp$+pp3+++=her
pearl ^nn++++=pearl
earrings ^nns++++=earrings.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
told ^vbd+vpub+tht0+xvbn+=told
her ^pp$+pp3+++=her
not ^xnot++not++=not
to ^to++++=to
mention ^nn+nom+++=mention
seizures ^nns+++??+=seizures
before ^in++++=before
the ^ati++++=the
second ^od++++=second
meeting ^nvbg+++xvbg+=meeting.
. ^zz++++=EXTRAWORD
" ^zz++++="After
after ^in++++=EXTRAWORD
the ^ati++++=the
engagement ^nn+nom+++=engagement,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
someone ^pn++++=someone
suggested ^vbd+vpub++xvbn+=suggested.
. ^zz++++=EXTRAWORD
" ^zz++++="After
after ^in++++=EXTRAWORD
the ^ati++++=the
wedding ^nn++++=wedding,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
someone ^pn++++=someone
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
husband ^nn++++=husband
has ^vbz+hvz+vrb++=has
a ^at++++=a
right ^nn++++=right
to ^to+ncmp+++=to
know ^vbi+vprv+++=know,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
a ^at++++=a
widow ^nn++++=widow
objected ^vbd+vpub++xvbn+=objected.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
wife ^nn++++=wife
has ^vbz+hvz+vrb++=has
a ^at++++=a
right ^nn++++=right
to ^to+ncmp+++=to
be ^vbi+vbi+aux++=be
married ^vpsv++agls+xvbnx+=married,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
how ^wrb+who+++=how
we ^pp1a+pp1+++=we
loved ^vbd+++xvbn+=loved
Bibi ^np+++??+=Bibi:
: ^zz++++=EXTRAWORD
with ^in++++=with
combs ^nns+++??+=combs,
, ^zz++++=EXTRAWORD
cautions ^nns+nom+++=cautions,
, ^zz++++=EXTRAWORD
recipes ^nns++++=recipes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dishonest ^jj+atrb+++=dishonest
advice ^nn++++=advice.
. ^zz++++=EXTRAWORD
Haldar ^np+++??+=Haldar
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
participate ^nn+nom+++=participate.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
will ^md+prd+++=will
pay ^vb++++=pay?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
demanded ^vbd+vsua++xvbnx+=demanded.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
doctor ^nn++++=doctor?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
calculated ^vbd+vprv++xvbnx+=calculated
the ^ati++++=the
cost ^nn++++=cost
of ^in++++=of
a ^at++++=a
wedding ^nn++++=wedding
aloud ^rb++++=aloud:
: ^zz++++=EXTRAWORD
priest ^nn++++=priest,
, ^zz++++=EXTRAWORD
canopy ^nn++++=canopy,
, ^zz++++=EXTRAWORD
musicians ^nns++++=musicians,
, ^zz++++=EXTRAWORD
jewelry ^nn++++=jewelry,
, ^zz++++=EXTRAWORD
transport ^nn++++=transport,
, ^zz++++=EXTRAWORD
rice ^np++++=rice,
, ^zz++++=EXTRAWORD
fish ^nns++++=fish,
, ^zz++++=EXTRAWORD
meat ^nn++++=meat,
, ^zz++++=EXTRAWORD
sweets ^nns++++=sweets,
, ^zz++++=EXTRAWORD
gifts ^nns++++=gifts
for ^in++++=for
the ^ati++++=the
groom ^nn++++=groom,
, ^zz++++=EXTRAWORD
gifts ^nns++++=gifts
for ^in++++=for
the ^ati++++=the
groom ^nn++++=groom's
's ^$++++=EXTRAWORD
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
tips ^nns++++=tips
for ^in++++=for
the ^ati++++=the
groom ^nn++++=groom's
's ^$++++=EXTRAWORD
cousins ^nns++++=cousins,
, ^zz++++=EXTRAWORD
tips ^nns++++=tips
for ^in++++=for
the ^ati++++=the
men ^nns++++=men
who ^whp+rel+subj++=who
carried ^xvbn+++xvbn+=carried
chairs ^nns++++=chairs.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
a ^at++++=a
modest ^jj+atrb+++=modest
event ^nn++++=event,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
declared ^vbd+vpub++xvbnx+=declared,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
ruin ^vb++++=ruin
a ^at++++=a
prudent ^jj+atrb+++=prudent
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
her ^pp$+pp3+++=her
nearest ^jjt++++=nearest
relative ^jj++++=relative,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
her ^pp$+pp3+++=her
only ^rb+down+++=only
relative ^jj++++=relative.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
misfortune ^nn++++=misfortune."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Bibi ^np+++??+=Bibi
heard ^vbd+vprv++xvbn+=heard
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
on ^in++++=on
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
curtain ^nn++++=curtain.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
morning ^nn++++=morning
she ^pp3a+pp3+++=she
suffered ^vbd+++xvbnx+=suffered
an ^at++++=an
attack ^nn++++=attack
in ^in++++=in
the ^ati++++=the
storeroom ^nn++++=storeroom.
. ^zz++++=EXTRAWORD
Boxes ^nns++++=Boxes
of ^in++++=of
face ^nn++++=face
powder ^nn++++=powder
burst ^vbd+++xvbn+=burst
beneath ^in+pl+++=beneath
her ^pp$+pp3+++=her
elbows ^nns++++=elbows.
. ^zz++++=EXTRAWORD
For ^in++++=For
days ^nns++++=days
afterward ^rb++++=afterward
the ^ati++++=the
ledgers ^nns+nom+++=ledgers
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
violets ^nns+nom+++=violets.
. ^zz++++=EXTRAWORD
Since ^cs+sub+++=Since
Haldar ^np+++??+=Haldar
would ^md+prd+++=would
neither ^rb++splt++=neither
engage ^vb++++=engage
a ^at++++=a
matchmaker ^jjr++++=matchmaker
nor ^cc++neg++=nor
write ^vb++++=write
to ^in++++=to
distant ^jj+atrb+++=distant
families ^nns++++=families,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
composed ^vbd+++xvbn+=composed
an ^at++++=an
advertisement ^nn+nom+++=advertisement.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
required ^vbd+++xvbn+=required
five ^cd++++=five
evenings ^nns++++=evenings
and ^cc++++=and
produced ^vbd+++xvbn+=produced
several ^ap++++=several
quarrels ^nns++++=quarrels.
. ^zz++++=EXTRAWORD
Bibi ^np+++??+=Bibi
insisted ^vbd+vpub++xvbn+=insisted
on ^in++++=on
describing ^xvbg+++xvbg+=describing
herself ^ppl+pp3+++=herself
as ^in++++=as
a ^at++++=a
" ^zz++++="cultivated
cultivated ^vbd+++xvbn+=EXTRAWORD
beauty ^nn++++=beauty
of ^in++++=of
distinguished ^jj+atrb++xvbn+=distinguished
