# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
A ^at++++=A
marriage ^nn+nom+++=marriage,
, ^zz++++=EXTRAWORD
a ^at++++=a
circumstance ^nn+nom+++=circumstance
which ^whp+rel+obj++=which
our ^pp$+pp1+++=our
common ^jj+atrb+++=common
people ^nns++++=people
regard ^nn++++=regard
as ^ql++++=as
a ^at++++=a
ceremony ^nn++++=ceremony
rather ^rb++++=rather
than ^in++++=than
a ^at++++=a
necessity ^nn+nom+++=necessity.
. ^zz++++=EXTRAWORD
The ^ati++++=The
remaining ^jj+atrb++xvbg+=remaining
one ^cd1++++=one
hundred ^cd++++=hundred
and ^cc++++=and
forty ^cd++++=forty
thousand ^cd++++=thousand
may ^md+pos+++=may,
, ^zz++++=EXTRAWORD
at ^rb++++=at
one ^cd1++++=one
year ^nn++++=year
old ^jj++++=old,
, ^zz++++=EXTRAWORD
be ^vb+be+aux++=be
offered ^vpsv++agls+xvbnx+=offered
for ^in++++=for
sale ^nn++++=sale
to ^in++++=to
persons ^nns++++=persons
of ^in++++=of
fortune ^nn++++=fortune
throughout ^in++++=throughout
the ^ati++++=the
kingdom ^nn+nom+++=kingdom,
, ^zz++++=EXTRAWORD
the ^ati++++=the
mother ^nn++++=mother
being ^xvbg+++xvbg+=being
advised ^vprf+++xvbn+=advised
to ^to+vcmp+++=to
give ^vbi++++=give
the ^ati++++=the
infant ^nn++++=infant
plentiful ^jj+atrb+++=plentiful
milk ^nn++++=milk
during ^in++++=during
the ^ati++++=the
final ^jj+atrb+++=final
month ^nn++++=month,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
it ^pp3+it+++=it
may ^md+pos+++=may
appear ^vb+seem+++=appear
round ^rb+cnj+++=round,
, ^zz++++=EXTRAWORD
fat ^nn++++=fat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
well ^rb++++=well-coloured
- ^zz++++=EXTRAWORD
coloured ^jj+++xvbn+=EXTRAWORD
at ^rb++++=at
market ^nn++++=market.
. ^zz++++=EXTRAWORD
A ^at++++=A
child ^nn++++=child
of ^in++++=of
that ^dt+dem+++=that
age ^nn++++=age
will ^md+prd+++=will
weigh ^vb++++=weigh,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
reasonably ^rb++++=reasonably
nourished ^vprf+++xvbn+=nourished,
, ^zz++++=EXTRAWORD
about ^in++++=about
twenty ^cd++++=twenty-eight
- ^zz++++=EXTRAWORD
eight ^cd++++=EXTRAWORD
pounds ^nns++++=pounds;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
may ^md+pos+++=may,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
dressed ^xvbn+++xvbn+=dressed,
, ^zz++++=EXTRAWORD
yield ^vb++++=yield
twenty ^cd++++=twenty
pounds ^nns++++=pounds
of ^in++++=of
excellent ^jj+atrb+++=excellent
meat ^nn++++=meat,
, ^zz++++=EXTRAWORD
allowing ^vbg+++xvbg+=allowing
for ^in+ppvb+++=for
bone ^nn++++=bone,
, ^zz++++=EXTRAWORD
skin ^nn++++=skin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
those ^dt+dem+++=those
inward ^jjb+atrb+++=inward
parts ^nns++++=parts
which ^whp+rel+obj++=which
cooks ^nns++++=cooks
of ^in++++=of
invention ^nn+nom+++=invention
will ^md+prd+++=will
know ^vb+vprv+++=know
how ^wrb+who+whcl++=how
to ^to++++=to
employ ^vbi++++=employ.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
will ^md+prd+++=will
provide ^vb+vsua+++=provide
two ^cd++++=two
dishes ^nns++++=dishes
at ^in++++=at
an ^at++++=an
entertainment ^nn+nom+++=entertainment
of ^in++++=of
friends ^nns++++=friends;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
the ^ati++++=the
family ^nn++++=family
eats ^vbz++++=eats
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
a ^at++++=a
fore ^nn++++=fore
or ^cc++++=or
hind ^jjb+atrb+++=hind
quarter ^nn++++=quarter
will ^md+prd+++=will
make ^vb++++=make
a ^at++++=a
sufficient ^jj+atrb+++=sufficient
dinner ^nn++++=dinner,
, ^zz++++=EXTRAWORD
seasoned ^jj++++=seasoned
with ^in++++=with
pepper ^nn++++=pepper,
, ^zz++++=EXTRAWORD
salt ^jj++++=salt,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^rb++++=a
little ^rb"++++=little
sage ^jj++++=sage,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
will ^md+prd+++=will
keep ^vb++++=keep
four ^cd++++=four
days ^nns++++=days
in ^in++++=in
winter ^nn++++=winter.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
grant ^vb++++=grant
that ^tht+vcmp+obj++=that
this ^dt+dem+++=this
provision ^nn++++=provision
may ^md+pos+++=may
be ^vb+be+vrb++=be
somewhat ^rb+down+++=somewhat
dear ^jj+pred+++=dear,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
therefore ^rb+cnj+++=therefore
particularly ^rb++++=particularly
proper ^jj++++=proper
for ^in++++=for
landlords ^nns++++=landlords,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
already ^rb++++=already
consumed ^vbd+++xvbn+=consumed
the ^ati++++=the
substance ^nn+nom+++=substance
of ^in++++=of
the ^ati++++=the
parents ^nns++++=parents,
, ^zz++++=EXTRAWORD
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
possess ^nns+nom+++=possess
the ^ati++++=the
best ^jjt+atrb+++=best
title ^nn++++=title
to ^in++++=to
the ^ati++++=the
children ^nns++++=children.
. ^zz++++=EXTRAWORD
The ^ati++++=The
price ^nn++++=price
of ^in++++=of
a ^at++++=a
good ^jj+atrb+++=good
carcass ^nns+++??+=carcass
may ^md+pos+++=may
reasonably ^rb++++=reasonably
be ^vb+be+aux++=be
fixed ^vpsv++agls+xvbnx+=fixed
at ^rb++++=at
twelve ^cd++++=twelve
shillings ^nns+nom+++=shillings.
. ^zz++++=EXTRAWORD
Of ^in++++=Of
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
two ^cd++++=two
shillings ^nns+nom+++=shillings
will ^md+prd+++=will
compensate ^nn+nom+++=compensate
the ^ati++++=the
broker ^nn++++=broker,
, ^zz++++=EXTRAWORD
examiner ^nn+nom+++=examiner,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
market ^nn++++=market
fee ^nn++++=fee;
; ^zz++++=EXTRAWORD
while ^cs+sub+++=while
ten ^cd++++=ten
shillings ^nns+nom+++=shillings
remain ^vb++++=remain
to ^in++++=to
the ^ati++++=the
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
will ^md+prd+++=will
thereby ^rb++splt++=thereby
obtain ^vb++++=obtain
a ^at++++=a
clear ^jj+atrb+++=clear
profit ^nn++++=profit
of ^in++++=of
three ^cd++++=three
shillings ^nns+nom+++=shillings
after ^cs+sub+++=after
the ^ati++++=the
expense ^nn++++=expense
of ^in++++=of
the ^ati++++=the
infant ^nn++++=infant's
's ^vbz+bez+vrb++0=EXTRAWORD
yearly ^jj+atrb+++=yearly
maintenance ^nn+nom+++=maintenance.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
will ^md+prd+++=will
moreover ^nn+nom+++=moreover
be ^vb+be+aux++=be
prepared ^jj++agls+xvbnx+=prepared
to ^to+jcmp+++=to
begin ^vbi++++=begin
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
may ^md+pos+++=may,
, ^zz++++=EXTRAWORD
with ^in++++=with
ordinary ^jj+atrb+++=ordinary
diligence ^nn+nom+++=diligence,
, ^zz++++=EXTRAWORD
produce ^vb++++=produce
another ^dt++++=another
commodity ^nn+nom+++=commodity
before ^cs+sub+++=before
the ^ati++++=the
former ^ap++++=former
hath ^vbz+hvz+aux++=hath
entirely ^rb+amp+splt++=entirely
disappeared ^vprf+++xvbnx+=disappeared
from ^in++++=from
the ^ati++++=the
tables ^nns++++=tables
of ^in++++=of
the ^ati++++=the
gentry ^nn++++=gentry.
. ^zz++++=EXTRAWORD
The ^ati++++=The
purchaser ^nn+nom+++=purchaser
will ^md+prd+++=will
have ^vb+hv+vrb++=have
twenty ^cd++++=twenty
pounds ^nns++++=pounds
of ^in++++=of
meat ^nn++++=meat
of ^in++++=of
a ^at++++=a
quality ^nn+nom+++=quality
at ^rb++++=at
once ^rb"+tm+++=once
tender ^jj++++=tender
and ^cc+phrs+++=and
uncommon ^jj++++=uncommon.
. ^zz++++=EXTRAWORD
Nor ^cc+cls+neg++=Nor
should ^md+nec+++=should
the ^ati++++=the
expense ^nn++++=expense
alarm ^nn++++=alarm
any ^dti++++=any
family ^nn++++=family
accustomed ^vbd+++xvbn+=accustomed
to ^to++++=to
imported ^vbi++++=imported
wine ^nn++++=wine,
, ^zz++++=EXTRAWORD
French ^jj+atrb+++=French
lace ^nn++++=lace,
, ^zz++++=EXTRAWORD
English ^jj+atrb+++=English
coaches ^nns++++=coaches,
, ^zz++++=EXTRAWORD
Italian ^jj+atrb+++=Italian
music ^nn++++=music,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lawsuits ^nns++++=lawsuits
concerning ^in++++=concerning
precedence ^nn+nom+++=precedence.
. ^zz++++=EXTRAWORD
A ^at++++=A
dish ^nn++++=dish
whose ^whp+rel+obj++=whose
rarity ^nn++++=rarity
recommends ^vbz+vsua+++=recommends
the ^ati++++=the
host ^nn++++=host,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
delicacy ^nn+nom+++=delicacy
rewards ^nns++++=rewards
the ^ati++++=the
guest ^nn++++=guest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
whose ^whp+rel+obj++=whose
consumption ^nn+nom+++=consumption
benefits ^nns++++=benefits
the ^ati++++=the
nation ^nn++++=nation
ought ^md+nec+++=ought
not ^xnot++not++=not
to ^to++++=to
be ^vbi+vbi+aux++=be
judged ^vpsv++by+xvbnx+=judged
by ^in++++=by
the ^ati++++=the
rules ^nns++++=rules
applied ^vwbn+++xvbn+=applied
to ^in++++=to
beef ^nn++++=beef
or ^cc++++=or
mutton ^nn++++=mutton.
. ^zz++++=EXTRAWORD
Children ^nns++++=Children
would ^md+prd+++=would
be ^vb+be+vrb++=be
in ^in++++=in
season ^nn++++=season
throughout ^in++++=throughout
the ^ati++++=the
year ^nn++++=year,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
more ^rbr++++=more
plentiful ^jj++++=plentiful
at ^in++++=at
certain ^jj+atrb+++=certain
periods ^nns++++=periods,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
divines ^nns++++=divines
may ^md+pos+++=may
explain ^vb+vpub+++=explain
by ^in++++=by
examining ^xvbg+++xvbg+=examining
the ^ati++++=the
calendar ^nn++++=calendar
of ^in++++=of
fasts ^nns++++=fasts.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
would ^md+prd+++=would
likely ^jj++++=likely
be ^vb+be+vrb++=be
a ^at++++=a
considerable ^jj+atrb+++=considerable
supply ^nn++++=supply
in ^in++++=in
the ^ati++++=the
month ^nn++++=month
following ^vwbg+++xvbg+=following
the ^ati++++=the
harvest ^nn++++=harvest,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
marriages ^nns+nom+++=marriages
and ^cc++++=and
other ^ap++++=other
accidents ^nns++++=accidents
are ^vb+ber+vrb++=are
frequent ^jj+pred+++=frequent
among ^in++++=among
labourers ^nns+nom+++=labourers.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
provident ^jj+atrb+++=provident
tavern ^nn++++=tavern
keepers ^nns+nom+++=keepers
might ^md+pos+++=might
publish ^vb++++=publish
the ^ati++++=the
expected ^jj+atrb++xvbn+=expected
varieties ^nns++++=varieties
in ^in++++=in
advance ^nn+nom+++=advance,
, ^zz++++=EXTRAWORD
as ^ql++++=as
they ^pp3a+pp3+++=they
now ^rn+tm+++=now
advertise ^vb++++=advertise
venison ^nn++++=venison,
, ^zz++++=EXTRAWORD
oysters ^nns+nom+++=oysters,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
foreign ^jj+atrb+++=foreign
wines ^nns++++=wines.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
recommend ^vb+vsua+++=recommend
that ^tht+vcmp+++=that
the ^ati++++=the
markets ^nns++++=markets
be ^vb+be+aux++=be
established ^vpsv++agls+xvbnx+=established
in ^in++++=in
the ^ati++++=the
principal ^jjb+atrb+++=principal
towns ^nns++++=towns
on ^in++++=on
two ^cd++++=two
mornings ^nns++++=mornings
each ^dt++++=each
week ^nn++++=week,
, ^zz++++=EXTRAWORD
with ^in++++=with
private ^nn++++=private
contracts ^vbz++++=contracts
permitted ^vbd+++xvbn+=permitted
in ^in++++=in
remote ^jj+atrb+++=remote
districts ^nns++++=districts.
. ^zz++++=EXTRAWORD
No ^at++++=No
slaughterhouse ^nn+++??+=slaughterhouse
need ^nn++++=need
be ^vb+be+aux++=be
built ^vpsv++agls+xvbnx+=built
at ^rb++++=at
public ^jj+atrb+++=public
cost ^nn++++=cost,
, ^zz++++=EXTRAWORD
for ^in++++=for
every ^at++++=every
butcher ^nn++++=butcher
of ^in++++=of
moderate ^jj+atrb+++=moderate
skill ^nn++++=skill
will ^md+prd+++=will
perform ^vb++++=perform
the ^ati++++=the
operation ^nn+nom+++=operation
at ^in++++=at
home ^nr++++=home;
; ^zz++++=EXTRAWORD
although ^cs+con+++=although
I ^pp1a+pp1+++=I
confess ^nns+nom+++=confess
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
better ^jjr+pred+++=better
to ^to+jcmp+++=to
purchase ^vb++++=purchase
the ^ati++++=the
children ^nns++++=children
alive ^jj++++=alive
and ^cc++++=and
dress ^nn++++=dress
them ^pp3o+pp3+++=them
immediately ^rb+cnj+++=immediately,
, ^zz++++=EXTRAWORD
as ^ql++++=as
is ^vbz+bez+aux++=is
commonly ^rb++splt++=commonly
done ^vpsv++agls+xvbnx+=done
with ^in++++=with
sucking ^jj+atrb+++=sucking
pigs ^nns++++=pigs.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
will ^md+prd+++=will
preserve ^vb++++=preserve
the ^ati++++=the
flesh ^nn++++=flesh
from ^in++++=from
spoiling ^xvbg+++xvbg+=spoiling
and ^cc++++=and
prevent ^vb++++=prevent
fraudulent ^jj+atrb+++=fraudulent
dealers ^nns+nom+++=dealers
from ^in++++=from
substituting ^xvbg+++xvbg+=substituting
the ^ati++++=the
offspring ^nn++++=offspring
of ^in++++=of
older ^jjr+atrb+++=older
families ^nns++++=families.
. ^zz++++=EXTRAWORD
A ^at++++=A
certain ^jj+atrb+++=certain
gentleman ^nn+nom+++=gentleman,
, ^zz++++=EXTRAWORD
eminent ^jj++++=eminent
for ^in++++=for
improving ^xvbg+++xvbg+=improving
whatever ^nn+nom+++=whatever
belongs ^vbz++++=belongs
to ^in++++=to
the ^ati++++=the
table ^nn++++=table,
, ^zz++++=EXTRAWORD
hath ^vbz+hvz+aux++=hath
communicated ^vprf+++xvbnx+=communicated
several ^ap++++=several
receipts ^nns++++=receipts
to ^in++++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
proposes ^vbz+vsua+++=proposes
that ^tht+vcmp+++=that
the ^ati++++=the
breast ^nn++++=breast
be ^vb+be+aux++=be
baked ^vpsv++agls+xvbnx+=baked
beneath ^in+pl+++=beneath
a ^at++++=a
crust ^nn++++=crust
with ^in++++=with
onions ^nns++++=onions;
; ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
legs ^nns++++=legs
be ^vb+be+aux++=be
larded ^vpsv++agls+xvbnx+=larded
and ^cc+phrs+++=and
roasted ^vpsv++agls+xvbn+=roasted
before ^in++++=before
a ^at++++=a
quick ^jj+atrb+++=quick
fire ^nn++++=fire;
; ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
delicate ^jj++++=delicate,
, ^zz++++=EXTRAWORD
be ^vb+be+aux++=be
served ^vpsv++agls+xvbnx+=served
in ^in++++=in
a ^at++++=a
white ^jj+atrb+++=white
sauce ^nn++++=sauce;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
the ^ati++++=the
head ^nn++++=head,
, ^zz++++=EXTRAWORD
with ^in++++=with
suitable ^jj+atrb+++=suitable
herbs ^nns++++=herbs,
, ^zz++++=EXTRAWORD
will ^md+prd+++=will
make ^vb++++=make
a ^at++++=a
broth ^nn++++=broth
restorative ^jj++++=restorative
to ^in++++=to
elderly ^jj+atrb+++=elderly
politicians ^nns++++=politicians
exhausted ^vwbn+++xvbn+=exhausted
by ^in++++=by
the ^ati++++=the
public ^jj+atrb+++=public
service ^nn++++=service.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
further ^jjb++++=further
believes ^vbz+vprv+++=believes
that ^tht+vcmp+++=that
twins ^nns++++=twins
might ^md+pos+++=might
be ^vb+be+aux++=be
stuffed ^vpsv++agls+xvbnx+=stuffed
together ^nn+nom+++=together
for ^in++++=for
a ^at++++=a
civic ^jj+atrb+++=civic
feast ^nn++++=feast,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
I ^pp1a+pp1+++=I
apprehend ^nn+++??+=apprehend
the ^ati++++=the
appearance ^nn+nom+++=appearance
would ^md+prd+++=would
be ^vb+be+vrb++=be
too ^ql++++=too
affecting ^jj+++xvbg+=affecting
for ^in++++=for
ladies ^nns++++=ladies
at ^in++++=at
their ^pp$+pp3+++=their
first ^od++++=first
trial ^nn++++=trial.
. ^zz++++=EXTRAWORD
The ^ati++++=The
skin ^nn++++=skin,
, ^zz++++=EXTRAWORD
carefully ^rb++++=carefully
removed ^vbd+++xvbn+=removed,
, ^zz++++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+aux++=be
dressed ^vpsv++agls+xvbnx+=dressed
into ^in++++=into
admirable ^jj+atrb+++=admirable
gloves ^nns++++=gloves
for ^in++++=for
women ^nns++++=women
of ^in++++=of
quality ^nn+nom+++=quality
and ^cc++++=and
summer ^nn++++=summer
boots ^nns++++=boots
for ^in++++=for
fine ^jj+atrb+++=fine
gentlemen ^nns++++=gentlemen.
. ^zz++++=EXTRAWORD
Smaller ^jjr+atrb+++=Smaller
pieces ^nns++++=pieces
may ^md+pos+++=may
cover ^vb++++=cover
pocket ^nn++++=pocket
books ^nns++++=books,
, ^zz++++=EXTRAWORD
card ^nn++++=card
cases ^nns++++=cases,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
devotional ^jj+atrb+++=devotional
volumes ^nns++++=volumes;
; ^zz++++=EXTRAWORD
by ^in++++=by
which ^whp+rel+pied++=which
happy ^jj+atrb+++=happy
economy ^nn++++=economy
the ^ati++++=the
same ^ap++++=same
infant ^nn++++=infant
may ^md+pos+++=may
furnish ^vb++++=furnish
both ^abx++++=both
the ^ati++++=the
appetite ^nn++++=appetite
and ^cc++++=and
the ^ati++++=the
morals ^nns++++=morals
of ^in++++=of
its ^pp$+it+++=its
owner ^nn++++=owner.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bones ^nns++++=bones,
, ^zz++++=EXTRAWORD
polished ^jj++++=polished
and ^cc+phrs+++=and
divided ^jj+++xvbn+=divided,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
make ^vb++++=make
handles ^nns++++=handles
for ^in++++=for
fans ^nns++++=fans
and ^cc++++=and
fruit ^nn++++=fruit
knives ^nns++++=knives;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
this ^dt+dem+++=this
branch ^nn++++=branch
of ^in++++=of
manufacture ^nn++++=manufacture
should ^md+nec+++=should
be ^vb+be+aux++=be
attempted ^vpsv++agls+xvbnx+=attempted
cautiously ^rb+cnj+++=cautiously,
, ^zz++++=EXTRAWORD
lest ^cs+sub+++=lest
an ^at++++=an
abundance ^nn+nom+++=abundance
lower ^jjr++++=lower
the ^ati++++=the
value ^nn++++=value.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
heard ^vprf+++xvbnx+=heard
an ^at++++=an
objection ^nn+nom+++=objection
that ^tht+rel+obj++=that
the ^ati++++=the
flesh ^nn++++=flesh
of ^in++++=of
such ^abl++++=such
infants ^nns+nom+++=infants
as ^ql++++=as
die ^vb++++=die
naturally ^rb++++=naturally
could ^md+pos+++=could
be ^vb+be+aux++=be
preserved ^vpsv++agls+xvbnx+=preserved
and ^cc+phrs+++=and
sold ^vbd+++xvbn+=sold
at ^rb++++=at
a ^at++++=a
cheaper ^jjr+atrb+++=cheaper
rate ^nn++++=rate.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
this ^dt+pdem+++=this
cannot ^md+pos+not++=cannot
be ^vb+be+aux++=be
depended ^vpsv++agls+xvbnx+=depended
upon ^in+strn+++=upon,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
the ^ati++++=the
bodies ^nns++++=bodies
of ^in++++=of
the ^ati++++=the
poor ^jj++++=poor
are ^vb+ber+vrb++=are
commonly ^rb++++=commonly
too ^ql++++=too
lean ^np++++=lean,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
are ^vb+ber+aux++=are
often ^rb++splt++=often
injured ^vpsv++by+xvbnx+=injured
by ^in++++=by
fever ^nn++++=fever,
, ^zz++++=EXTRAWORD
hunger ^nn++++=hunger,
, ^zz++++=EXTRAWORD
damp ^nn++++=damp
lodging ^nn++++=lodging,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
excessive ^jj+atrb+++=excessive
exposure ^nn++++=exposure.
. ^zz++++=EXTRAWORD
Commerce ^nn++++=Commerce
requires ^vbz++++=requires
uniformity ^nn+nom+++=uniformity.
. ^zz++++=EXTRAWORD
A ^at++++=A
merchant ^nn+nom+++=merchant
must ^md+nec+++=must
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
he ^pp3a+pp3+++=he
buys ^vbz++++=buys,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
prudent ^jj+atrb+++=prudent
cook ^nn++++=cook
would ^md+prd+++=would
risk ^vb++++=risk
the ^ati++++=the
honour ^nn++++=honour
of ^in++++=of
a ^at++++=a
dinner ^nn++++=dinner
upon ^in++++=upon
an ^at++++=an
infant ^nn++++=infant
whose ^whp+rel+obj++=whose
manner ^nn++++=manner
of ^in++++=of
death ^nn++++=death
is ^vbz+bez+vrb++=is
uncertain ^jj+pred+++=uncertain.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
projector ^nn++++=projector,
, ^zz++++=EXTRAWORD
a ^at++++=a
person ^nn++++=person
of ^in++++=of
active ^jj+atrb+++=active
genius ^nn++++=genius,
, ^zz++++=EXTRAWORD
proposed ^j+++xvbn+=proposed
to ^to++++=to
extend ^vbi++++=extend
the ^ati++++=the
scheme ^nn++++=scheme
to ^to+ncmp+++=to
boys ^vb++++=boys
and ^cc++++=and
girls ^nns++++=girls
between ^in++++=between
twelve ^cd++++=twelve
and ^cc++++=and
fourteen ^cd++++=fourteen,
, ^zz++++=EXTRAWORD
whereof ^wrb+who+++=whereof
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
great ^jj+atrb+++=great
numbers ^nns+nom+++=numbers
in ^in++++=in
every ^at++++=every
county ^nn++++=county
and ^cc++++=and
little ^ap++++=little
demand ^vb++++=demand
for ^in++++=for
their ^pp$+pp3+++=their
labour ^nn++++=labour.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
approve ^vb++++=approve
his ^pp$+pp3+++=his
advice ^nn++++=advice.
. ^zz++++=EXTRAWORD
The ^ati++++=The
males ^nns++++=males
are ^vb+ber+vrb++=are
generally ^rb+down+++=generally
tough ^jj+pred+++=tough
and ^cc+phrs+++=and
stringy ^jj++++=stringy
from ^in++++=from
wandering ^xvbg+++xvbg+=wandering
the ^ati++++=the
roads ^nns++++=roads,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
exercise ^nn++++=exercise
gives ^vbz++++=gives
the ^ati++++=the
flesh ^nn++++=flesh
an ^at++++=an
unpleasant ^jj+atrb+++=unpleasant
firmness ^nns+nom+++=firmness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
females ^nns++++=females
would ^md+prd+++=would
indeed ^rb++++=indeed
be ^vb+be+vrb++=be
tenderer ^jjr+pred+++=tenderer,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
their ^pp$+pp3+++=their
destruction ^nn+nom+++=destruction
would ^md+prd+++=would
lessen ^vb++++=lessen
the ^ati++++=the
future ^jjb+atrb+++=future
stock ^nn++++=stock;
; ^zz++++=EXTRAWORD
besides ^rb++++=besides,
, ^zz++++=EXTRAWORD
some ^dti++++=some
persons ^nns++++=persons
of ^in++++=of
delicacy ^nn+nom+++=delicacy
might ^md+pos+++=might
censure ^vb++++=censure
the ^ati++++=the
practice ^nn++++=practice
as ^ql++++=as
bordering ^jj+++xvbg+=bordering
a ^rb++++=a
little ^rb"++++=little
upon ^in++++=upon
cruelty ^nn++++=cruelty.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
American ^jj+atrb+++=American
acquaintance ^nn+nom+++=acquaintance
further ^jjb++++=further
observed ^vb+++xvbn+=observed
that ^tht+vcmp+++=that
young ^jj+atrb+++=young
persons ^nns++++=persons
of ^in++++=of
eighteen ^cd++++=eighteen
might ^md+pos+++=might
serve ^vb++++=serve
in ^in++++=in
time ^nn++++=time
of ^in++++=of
scarcity ^nn+nom+++=scarcity;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
informed ^vpsv++agls+xvbnx+=informed
that ^tht+vcmp+++=that
their ^pp$+pp3+++=their
meat ^nn++++=meat
is ^vbz+bez+vrb++=is
coarse ^jj+pred+++=coarse,
, ^zz++++=EXTRAWORD
especially ^rb++++=especially
among ^in++++=among
the ^ati++++=the
males ^nns++++=males,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
the ^ati++++=the
women ^nns++++=women,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
often ^rb++++=often
well ^rb++++=well
covered ^vbd+++xvbn+=covered,
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=are
more ^rbr++++=more
profitable ^jj+pred+++=profitable
as ^in++++=as
breeders ^nns+nom+++=breeders.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
therefore ^rb+cnj+++=therefore
unwilling ^jj+pred+++=unwilling
to ^to+jcmp+++=to
disturb ^vbi++++=disturb
the ^ati++++=the
simplicity ^nn+nom+++=simplicity
of ^in++++=of
my ^pp$+pp1+++=my
original ^jj+atrb+++=original
design ^nn++++=design
by ^in++++=by
introducing ^xvbg+++xvbg+=introducing
articles ^nns++++=articles
of ^in++++=of
doubtful ^jj+atrb+++=doubtful
quality ^nn+nom+++=quality.
. ^zz++++=EXTRAWORD
As ^in++++=As
to ^in++++=to
the ^ati++++=the
aged ^jj++++=aged,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sick ^jj++++=sick,
, ^zz++++=EXTRAWORD
the ^ati++++=the
maimed ^jj++++=maimed,
