Once ^rb+tm+++=Once
as ^in++++=as
comfortably ^rb++++=comfortably
as ^in++++=as
a ^at++++=a
loaf ^nn++++=loaf
upon ^in++++=upon
a ^at++++=a
cupboard ^nn++++=cupboard.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
scarcely ^rb+down+splt++=scarcely
shut ^vprf+++xvbnx+=shut
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
when ^wrb+who+++=when
somebody ^pn++++=somebody
called ^vbd+++xvbn+=called,
, ^zz++++=EXTRAWORD
" ^zz++++="Joby,
joby ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
land ^nn++++=land-lobster!
- ^zz++++=EXTRAWORD
lobster ^nn+nom+++=EXTRAWORD
! ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
down ^rp++++=down
out ^rp+pl+++=out
of ^in++++=of
that ^dt+pdem+++=that!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
stood ^vprf+++xvbn+=stood
his ^pp$+pp3+++=his
brother ^nn++++=brother
Dan ^np++++=Dan,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
to ^in++++=to
sea ^nn++++=sea
twenty ^cd++++=twenty-three
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
years ^nns++++=years
before ^cs+sub+++=before
and ^cc++++=and
had ^vb+hv+aux++=had
never ^rb++splt++=never
written ^vprf+++xvbnx+=written,
, ^zz++++=EXTRAWORD
chiefly ^rb++++=chiefly
because ^cs+cos+++=because,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
now ^rn+tm+++=now
explained ^vbd+vpub++xvbn+=explained,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Atlantic ^np++++=Atlantic
postman ^nn++++=postman
was ^vbd+bedz+vrb++=was
a ^at++++=a
careless ^jj++++=careless
fellow ^jjb++++=fellow.
. ^zz++++=EXTRAWORD
Dan ^np++++=Dan
wore ^vbd+++xvbn+=wore
a ^at++++=a
captain ^nn++++=captain's
's ^$++++=EXTRAWORD
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
three ^cd++++=three
brass ^nn++++=brass
telescopes ^nns++++=telescopes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
hat ^nn++++=hat
with ^in++++=with
enough ^dt++++=enough
cord ^nn++++=cord
upon ^in++++=upon
it ^pp3+it+++=it
to ^in++++=to
rig ^nn++++=rig
a ^at++++=a
pilchard ^nn+++??+=pilchard
boat ^nn++++=boat.
. ^zz++++=EXTRAWORD
" ^zz++++="Where've
where ^wrb+who+whq++=EXTRAWORD
've ^vb+hv+vrb++0=EXTRAWORD
you ^pp2+pp2+++=you
been ^vprf+ben+vrb+xvbn+=been?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Joby ^np+++??+=Joby.
. ^zz++++=EXTRAWORD
" ^zz++++="Everywhere
everywhere ^rb++++=EXTRAWORD
wet ^jj++++=wet.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
along ^in+strn+++=along."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
walked ^vbd+++xvbnx+=walked
and ^cc+phrs+++=and
walked ^vbd+++xvbn+=walked,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
presently ^rb+tm+++=presently
came ^vbd+++xvbn+=came
to ^in++++=to
Penryn ^np+++??+=Penryn
Fair ^nn++++=Fair.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
lamps ^nns++++=lamps,
, ^zz++++=EXTRAWORD
striped ^jj+atrb+++=striped
horses ^nns++++=horses,
, ^zz++++=EXTRAWORD
swing ^nn++++=swing-boats,
- ^zz++++=EXTRAWORD
boats ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
gingerbread ^nn++++=gingerbread
queens ^nns++++=queens,
, ^zz++++=EXTRAWORD
shooting ^vbg+++xvbg+=shooting
galleries ^nns+nom+++=galleries,
, ^zz++++=EXTRAWORD
drums ^nns++++=drums,
, ^zz++++=EXTRAWORD
trumpets ^nns++++=trumpets,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
steam ^nn++++=steam
organ ^nn++++=organ
playing ^vwbg+++xvbg+=playing
three ^cd++++=three
tunes ^nns++++=tunes
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
Dan ^np++++=Dan
led ^vbd+++xvbn+=led
Joby ^np+++??+=Joby
to ^in++++=to
a ^at++++=a
painted ^jj+atrb++xvbn+=painted
boat ^nn++++=boat
hung ^vbd+++xvbn+=hung
between ^in++++=between
two ^cd++++=two
poles ^nns++++=poles.
. ^zz++++=EXTRAWORD
" ^zz++++="Get
get ^vb++++=EXTRAWORD
in ^rb+phrv+++=in."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'd
i ^pp1a+pp1+++0=EXTRAWORD
'd ^md+prd+aux++=EXTRAWORD
rather ^rb++++=rather
have ^vb+hv+vrb++=have
a ^at++++=a
turn ^nn++++=turn
upon ^in++++=upon
the ^ati++++=the
horses ^nns++++=horses."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Horses
horses ^nns++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
cross ^jj+atrb+++=cross
oceans ^nns++++=oceans."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
Joby ^np+++??+=Joby
could ^md+pos+++=could
ask ^vb++++=ask
which ^whp+who+++=which
ocean ^nn++++=ocean,
, ^zz++++=EXTRAWORD
the ^ati++++=the
boat ^nn++++=boat
swung ^vbd+++xvbn+=swung
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
swung ^j+++xvbn+=swung
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
swung ^vbd+++xvbn+=swung
forward ^rb++++=forward
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fair ^nn++++=fair
fell ^vbd+++xvbn+=fell
away ^rp+pl+++=away
beneath ^in+pl+++=beneath
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lamps ^nns++++=lamps
became ^vbd+++xvbn+=became
stars ^nns++++=stars,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sawdust ^nn++++=sawdust
became ^vbd+++xvbn+=became
foam ^nn++++=foam,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
steam ^nn++++=steam
organ ^nn++++=organ
gave ^vbd+++xvbn+=gave
one ^cd1++++=one
tremendous ^jj+atrb+++=tremendous
groan ^nn++++=groan
and ^cc++++=and
turned ^vpsv++agls+xvbn+=turned
into ^in++++=into
a ^at++++=a
gale ^nn++++=gale
of ^in++++=of
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
The ^ati++++=The
swing ^nn++++=swing-boat
- ^zz++++=EXTRAWORD
boat ^nn++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
now ^rn+tm+++=now
a ^at++++=a
ship ^nn++++=ship,
, ^zz++++=EXTRAWORD
with ^in++++=with
sails ^nns++++=sails
above ^jjb+atrb+++=above,
, ^zz++++=EXTRAWORD
deep ^jj+atrb+++=deep
water ^nn++++=water
below ^in+strn+++=below,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
Penryn ^np+++??+=Penryn
anywhere ^rb++++=anywhere.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
be ^vb+be+vrb++=be
we ^pp1a+pp1+++=we
bound ^vbd+++xvbn+=bound?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Joby ^np+++??+=Joby.
. ^zz++++=EXTRAWORD
" ^zz++++="South-west
south ^nr+pl+++=EXTRAWORD
- ^zz++++=EXTRAWORD
west ^np+pl+++=EXTRAWORD
by ^in++++=by
down ^rp++++=down-under!"
- ^zz++++=EXTRAWORD
under ^in+strn+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
shouted ^vbd+vpub++xvbn+=shouted
Captain ^npt++++=Captain
Dan ^np++++=Dan.
. ^zz++++=EXTRAWORD
" ^zz++++="Keep
keep ^vb++++=EXTRAWORD
her ^pp$+pp3+++=her
widdershins ^vbz+++??+=widdershins!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
ship ^nn++++=ship
began ^vbd+++xvbn+=began
sailing ^nvbg+++xvbg+=sailing
in ^in++++=in
circles ^nns++++=circles,
, ^zz++++=EXTRAWORD
contrary ^in+cmpx+++=contrary
to ^in"++++=to
the ^ati++++=the
sun ^nn++++=sun.
. ^zz++++=EXTRAWORD
Round ^in++++=Round
and ^cc++++=and
round ^nn++++=round
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
until ^cs+sub+++=until
Joby ^np++++=Joby's
's ^$++++=EXTRAWORD
cap ^nn++++=cap
flew ^vbd+++xvbn+=flew
off ^rp+pl+++=off
and ^cc++++=and
his ^pp$+pp3+++=his
right ^jj+atrb+++=right
eye ^nn++++=eye,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vb+hv+aux++=had
always ^rb++splt++=always
looked ^vprf+++xvbnx+=looked
inward ^jjb++++=inward,
, ^zz++++=EXTRAWORD
swung ^j+++xvbn+=swung
outward ^jjb++++=outward
instead ^rb+cnj+++=instead.
. ^zz++++=EXTRAWORD
" ^zz++++="Dan!"
dan ^np++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
squint ^nn++++=squint
be ^vb+be+aux++=be
changed ^vpsv++agls+xvbnx+=changed
over ^in+strn+++=over!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
sailor ^nn++++=sailor
always ^rb++++=always
leaves ^vbz++++=leaves
a ^at++++=a
thing ^nn++++=thing
different ^jj++++=different
from ^in++++=from
how ^wrb+who+++=how
he ^pp3a+pp3+++=he
found ^vbd+vprv+tht0+xvbnx+=found
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Dan ^np++++=Dan.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
sailed ^vbd+++xvbnx+=sailed
three ^cd++++=three
days ^nns++++=days
before ^in++++=before
breakfast ^nn++++=breakfast
and ^cc++++=and
two ^cd++++=two
Thursdays ^nrs++++=Thursdays
after ^in++++=after
dinner ^nn++++=dinner.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
they ^pp3a+pp3+++=they
met ^vbd+++xvbnx+=met
a ^at++++=a
shark ^nn+++??+=shark,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
opened ^vbd+++xvbn+=opened
his ^pp$+pp3+++=his
mouth ^nn++++=mouth
so ^rb+emph+++=so
wide ^jj++++=wide
that ^cs+sub+++=that
Dan ^np++++=Dan
mistook ^vbd+++xvbn+=mistook
it ^pp3+it+++=it
for ^in++++=for
a ^at++++=a
harbour ^nn++++=harbour
and ^cc++++=and
walked ^vbd+++xvbn+=walked
halfway ^rb++++=halfway
down ^in++++=down
its ^pp$+it+++=its
throat ^nn++++=throat.
. ^zz++++=EXTRAWORD
Discovering ^vbg+vprv+tht0+xvbg+=Discovering
his ^pp$+pp3+++=his
error ^nn++++=error,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
out ^rp+pl+++=out
again ^rb+tm+++=again
in ^in++++=in
a ^at++++=a
huff ^nn++++=huff
and ^cc++++=and
complained ^vbd+vpub+tht0+xvbn+=complained
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
no ^at++++=no
proper ^jj+atrb+++=proper
landing ^jj+atrb++xvbg+=landing
steps ^nns++++=steps.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
Joby ^np+++??+=Joby
saw ^vbd+vprv+tht0+xvbn+=saw
a ^at++++=a
white ^jj+atrb+++=white
line ^nn++++=line
stretched ^vwbn+++xvbn+=stretched
across ^in+pl+++=across
the ^ati++++=the
blue ^jj+atrb+++=blue
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
that ^cs+sub+++=that
painted ^vwbn+++xvbn+=painted
there ^rn+pl+++=there?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Equator ^np++++=Equator."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
it ^pp3+it+++0='twas
was ^vbd+bedz+vrb++=EXTRAWORD
only ^rb+down+++=only
in ^in++++=in
schoolbooks ^nns+++??+=schoolbooks."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Most
most ^ql+emph+++=EXTRAWORD
schoolbook ^vb+++??+=schoolbook
things ^nns++++=things
be ^vb+be+aux++=be
stored ^vpsv++agls+xvbnx+=stored
somewhere ^rb++++=somewhere."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
ship ^nn++++=ship
bumped ^vbd+++xvbn+=bumped
against ^in++++=against
the ^ati++++=the
line ^nn++++=line
and ^cc++++=and
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
Dan ^np++++=Dan
leaned ^vbd+++xvbn+=leaned
over ^in++++=over
with ^in++++=with
a ^at++++=a
knife ^nn++++=knife
and ^cc++++=and
scraped ^vbd+++xvbn+=scraped
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Equator ^np++++=Equator
gave ^vbd+++xvbn+=gave
a ^at++++=a
high ^jj+atrb+++=high,
, ^zz++++=EXTRAWORD
clear ^jj+atrb+++=clear
note ^nn++++=note
like ^in++++=like
a ^at++++=a
wet ^jj+atrb+++=wet
finger ^nn++++=finger
circling ^vwbg+++xvbg+=circling
a ^at++++=a
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
" ^zz++++="Musical,"
musical ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Joby ^np+++??+=Joby.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
proper ^jj+atrb+++=proper
boundaries ^nns++++=boundaries
sing ^vb++++=sing
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
rub ^vb++++=rub
' ^zz++++='em."
em ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
cross ^vbi++++=cross,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
ship ^nn++++=ship's
's ^$++++=EXTRAWORD
keel ^nn++++=keel
caught ^vbd+++xvbn+=caught
upon ^in++++=upon
the ^ati++++=the
line ^nn++++=line.
. ^zz++++=EXTRAWORD
So ^ql++++=So
Dan ^np++++=Dan
spat ^vbd+++xvbn+=spat
on ^in++++=on
his ^pp$+pp3+++=his
thumb ^nn++++=thumb
and ^cc++++=and
rubbed ^vbd+++xvbn+=rubbed
out ^rp+pl+++=out
a ^at++++=a
piece ^nn++++=piece
large ^jj++++=large
enough ^dt++++=enough
for ^in++++=for
the ^ati++++=the
vessel ^nn++++=vessel
to ^to++++=to
pass ^vbi++++=pass
through ^in+strn+++=through.
. ^zz++++=EXTRAWORD
Unfortunately ^rb+cnj+++=Unfortunately,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sea ^nn++++=sea
began ^vbd+++xvbn+=began
leaking ^jj++++=leaking
through ^in++++=through
the ^ati++++=the
gap ^nn++++=gap.
. ^zz++++=EXTRAWORD
" ^zz++++="Best
best ^jjt+atrb+++=EXTRAWORD
move ^nn++++=move
briskly ^rb+cnj+++=briskly,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ship ^nn++++=ship
swung ^vbd+++xvbn+=swung
widdershins ^nns+++??+=widdershins
once ^rb+tm+++=once
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Joby ^np++++=Joby's
's ^$++++=EXTRAWORD
outward ^jjb++++=outward-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
eye ^nn++++=eye
turned ^vbd+++xvbn+=turned
inward ^jjb++++=inward.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
squint ^nn++++=squint
was ^vbd+bedz+aux++=was
reversed ^vpsv++agls+xvbnx+=reversed
completely ^rb+amp+++=completely:
: ^zz++++=EXTRAWORD
the ^ati++++=the
eye ^nn++++=eye
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
watched ^vprf+++xvbnx+=watched
Helston ^np+++??+=Helston
now ^rn+tm+++=now
watched ^vbd+++xvbn+=watched
Penryn ^np+++??+=Penryn,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
other ^ap++++=other
changed ^jj+atrb++xvbn+=changed
places ^nns++++=places
with ^in++++=with
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
cure ^nn++++=cure,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Joby ^np+++??+=Joby.
. ^zz++++=EXTRAWORD
" ^zz++++="You've
you ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+vrb++0=EXTRAWORD
only ^ap+down+++=only
shifted ^jj+++xvbn+=shifted
the ^ati++++=the
inconvenience ^nn+nom+++=inconvenience."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
farmers ^nns+nom+++=farmers
be ^vb+be+vrb++=be
particular ^jj+pred+++=particular,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Dan ^np++++=Dan.
. ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
a ^at++++=a
hole ^nn++++=hole
changes ^nns++++=changes
sides ^nns++++=sides,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
call ^vb++++=call
the ^ati++++=the
ship ^nn++++=ship
repaired ^vbd+++xvbn+=repaired."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
then ^rn+tm+++=then
a ^at++++=a
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
bell ^nn++++=bell
aboard ^in+strn+++=aboard.
. ^zz++++=EXTRAWORD
Captain ^npt++++=Captain
Dan ^np++++=Dan
clapped ^vbd+++xvbn+=clapped
on ^in++++=on
his ^pp$+pp3+++=his
hat ^nn++++=hat.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
watch ^vb++++=watch
below ^in+strn+++=below!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
with ^in++++=with
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
vanished ^vbd+++xvbnx+=vanished,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
the ^ati++++=the
ship ^nn++++=ship
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Joby ^np+++??+=Joby
found ^vbd+vprv+tht0+xvbn+=found
himself ^ppl+pp3+++=himself
sitting ^vbg+++xvbg+=sitting
upon ^in++++=upon
the ^ati++++=the
ocean ^nn++++=ocean,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
held ^vbd+vprv++xvbn+=held
him ^pp3o+pp3+++=him
up ^rp++++=up
well ^rb++++=well
enough ^qlp++++=enough
so ^ql++++=so
long ^rb++++=long
as ^ql++++=as
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
think ^vb+vprv+++=think
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
called ^vbd+++xvbnx+=called
for ^in+ppvb+++=for
Dan ^np++++=Dan,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
received ^vbd+++xvbn+=received
no ^at++++=no
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
called ^vbd+++xvbnx+=called
for ^in+ppvb+++=for
Mally ^np+++??+=Mally,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
farther ^rbr++++=farther
off ^in+strn+++=off.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
called ^vbd+++xvbnx+=called
for ^in+ppvb+++=for
Tommy ^np++++=Tommy
Warne ^np+++??+=Warne,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
thought ^nn+++xvbn+=thought
better ^jjr++++=better
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
Tommy ^np++++=Tommy
would ^md+prd+++=would
likely ^jj+atrb+++=likely
charge ^nn++++=charge
another ^dt++++=another
six ^cd++++=six
eggs ^nns++++=eggs.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
something ^pn++++=something
bright ^jj++++=bright
came ^vbd+++xvbn+=came
drifting ^jj+++xvbg+=drifting
over ^in++++=over
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
great ^jj+atrb+++=great
gilt ^jj+atrb+++=gilt
weathercock ^nn+++??+=weathercock,
, ^zz++++=EXTRAWORD
lying ^vbg+++xvbg+=lying
on ^in++++=on
its ^pp$+it+++=its
side ^nn++++=side
with ^in++++=with
its ^pp$+it+++=its
claws ^nns++++=claws
stretched ^vwbn+++xvbn+=stretched
stiffly ^rb++++=stiffly
and ^cc++++=and
its ^pp$+it+++=its
tail ^nn++++=tail
feathers ^nns+nom+++=feathers
tangled ^jj++++=tangled
in ^in++++=in
seaweed ^nn++++=seaweed.
. ^zz++++=EXTRAWORD
Joby ^np+++??+=Joby
caught ^vbd+++xvbn+=caught
it ^pp3+it+++=it
by ^in++++=by
the ^ati++++=the
beak ^nn++++=beak.
. ^zz++++=EXTRAWORD
" ^zz++++="Leave
leave ^vb++++=EXTRAWORD
go ^vb++++=go!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
weathercock ^nn+++??+=weathercock.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
gentleman ^nn+nom+++=gentleman
cannot ^md+pos+not++=cannot
breathe ^vb++++=breathe
through ^in++++=through
his ^pp$+pp3+++=his
tail ^nn++++=tail."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Beg
beg ^vb++++=EXTRAWORD
pardon ^nn++++=pardon,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Joby ^np+++??+=Joby,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
held ^vbd+vprv++xvbn+=held
it ^pp3+it+++=it
by ^in++++=by
one ^cd1++++=one
leg ^nn++++=leg
instead ^rb+cnj+++=instead.
. ^zz++++=EXTRAWORD
" ^zz++++="Be
be ^vb+be+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
from ^in++++=from
Wendron ^np+++??+=Wendron
Church ^nn++++=Church?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
stood ^vprf+++xvbnx+=stood
there ^rn+pl+++=there
these ^dt+dem+++=these
hundred ^cd++++=hundred
and ^cc++++=and
forty ^cd++++=forty
years ^nns++++=years,
, ^zz++++=EXTRAWORD
in ^in++++=in
rain ^nn++++=rain,
, ^zz++++=EXTRAWORD
hail ^nn++++=hail,
, ^zz++++=EXTRAWORD
sermons ^nns++++=sermons,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
repairs ^nns++++=repairs.
. ^zz++++=EXTRAWORD
Last ^rb++++=Last
Tuesday ^np++++=Tuesday's
's ^$++++=EXTRAWORD
west ^np+pl+++=west
wind ^nn++++=wind
blew ^vbd+++xvbn+=blew
me ^pp1o+pp1+++=me
off ^in+strn+++=off."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Tuesday?
tuesday ^nr++++=EXTRAWORD
? ^zz++++=EXTRAWORD
it ^pp3+it+++0='Tis
is ^vbz+bez+vrb++=EXTRAWORD
Thursday ^nr++++=Thursday."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
where ^wrb+who+++=where
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+vrb+xvbnx+=been."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Joby ^np+++??+=Joby
pulled ^vbd+++xvbn+=pulled
away ^rp+pl+++=away
the ^ati++++=the
seaweed ^nn++++=seaweed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
weathercock ^nn+++??+=weathercock
shook ^vbd+++xvbn+=shook
itself ^ppl++++=itself
until ^cs+sub+++=until
drops ^nns++++=drops
flew ^vbd+++xvbn+=flew
like ^in++++=like
sovereigns ^nns++++=sovereigns
in ^in++++=in
the ^ati++++=the
moonlight ^nn++++=moonlight.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
rendered ^vprf+++xvbnx+=rendered
a ^at++++=a
service ^nn++++=service,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
it ^pp3+it+++=it
said ^vbd+vpub++xvbn+=said
ceremoniously ^jj++++=ceremoniously.
. ^zz++++=EXTRAWORD
" ^zz++++="Name
name ^nn++++=EXTRAWORD
your ^pp$+pp2+++=your
reward ^nn++++=reward."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Home,"
home ^nr++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
