In ^in++++=In
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
lived ^vbd+++xvbn+=lived
near ^in+pl+++=near
Barbizon ^np+++??+=Barbizon
in ^in++++=in
a ^at++++=a
house ^nn++++=house
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
condemned ^vpsv++by+xvbnx+=condemned
by ^in++++=by
the ^ati++++=the
authorities ^nns+nom+++=authorities
and ^cc++++=and
abandoned ^vpsv++by+xvbn+=abandoned
by ^in++++=by
the ^ati++++=the
rats ^nns++++=rats.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
two ^cd++++=two
beds ^nns++++=beds
among ^in++++=among
the ^ati++++=the
four ^cd++++=four
of ^in++++=of
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
chair ^nn++++=chair,
, ^zz++++=EXTRAWORD
seven ^cd++++=seven
canvases ^nns++++=canvases,
, ^zz++++=EXTRAWORD
seventeen ^cd++++=seventeen
pipes ^nns++++=pipes
and ^cc++++=and
a ^at++++=a
skillet ^nn+nom+++=skillet.
. ^zz++++=EXTRAWORD
The ^ati++++=The
skillet ^nn+nom+++=skillet
was ^vbd+bedz+vrb++=was
our ^pp$+pp1+++=our
chief ^jjb+atrb+++=chief
article ^nn++++=article
of ^in++++=of
furniture ^nn++++=furniture
because ^cs+cos+++=because
it ^pp3+it+++=it
looked ^vbd+++xvbn+=looked
useful ^jj++++=useful,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
seldom ^rb++++=seldom
anything ^pn++++=anything
to ^to++++=to
put ^vbi++++=put
in ^rb+phrv+++=in
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Credit
credit ^nn++++=EXTRAWORD
had ^vbd+hvd+aux++=had
supported ^vprf+++xvbnx+=supported
us ^pp1o+pp1+++=us
for ^in++++=for
a ^at++++=a
year ^nn++++=year.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
credit ^nn++++=credit
became ^vbd+++xvbn+=became
exhausted ^jj+++xvbn+=exhausted
physically ^rb++++=physically
exhausted ^jj+++xvbn+=exhausted.
. ^zz++++=EXTRAWORD
The ^ati++++=The
butcher ^nn++++=butcher
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
could ^md+pos+++=could
trust ^vb++++=trust
us ^pp1o+pp1+++=us
no ^at++++=no
longer ^rbr++++=longer
because ^cs+cos+++=because
his ^pp$+pp3+++=his
wife ^nn++++=wife
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
suspect ^vbi+vprv+++=suspect
him ^pp3o+pp3+++=him
of ^in++++=of
philanthropy ^nn++++=philanthropy.
. ^zz++++=EXTRAWORD
The ^ati++++=The
baker ^np++++=baker
said ^vbd+vpub+tht0+xvbn+=said
art ^nn++++=art
was ^vbd+bedz+vrb++=was
immortal ^jj+pred+++=immortal
but ^cc++++=but
flour ^nn++++=flour
was ^vbd+bedz+vrb++=was
cash ^nn++++=cash.
. ^zz++++=EXTRAWORD
Our ^pp$+pp1+++=Our
landlord ^nn++++=landlord
took ^vbd+++xvbn+=took
the ^ati++++=the
door ^nn++++=door
off ^in+pl+++=off
its ^pp$+it+++=its
hinges ^nns++++=hinges
and ^cc++++=and
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
would ^md+prd+++=would
return ^vb++++=return
it ^pp3+it+++=it
when ^wrb+who+++=when
the ^ati++++=the
rent ^nn++++=rent
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
January ^nr+nom+++=January.
. ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
evening ^nn++++=evening
we ^pp1a+pp1+++=we
held ^vbd+vprv++xvbn+=held
a ^at++++=a
council ^nn++++=council.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
table ^nn++++=table
lay ^vbd+++xvbn+=lay
our ^pp$+pp1+++=our
united ^jj+atrb+++=united
capital ^nn++++=capital
two ^cd++++=two
francs ^nns++++=francs,
, ^zz++++=EXTRAWORD
a ^at++++=a
copper ^nn++++=copper
button ^nn++++=button
and ^cc++++=and
a ^at++++=a
pawn ^jj+++xvbn+=pawn-ticket
- ^zz++++=EXTRAWORD
ticket ^nn++++=EXTRAWORD
for ^in++++=for
Carl ^np++++=Carl's
's ^$++++=EXTRAWORD
boots ^nns++++=boots.
. ^zz++++=EXTRAWORD
" ^zz++++="Claude
claude ^np++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='We
we ^pp1a+pp1+++=EXTRAWORD
must ^md+nec+++=must
sell ^vb++++=sell
a ^at++++=a
picture ^nn++++=picture.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="Millet
millet ^nn++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='Excellent.
excellent ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
To ^to++++=To
whom ^whp+wpor+++=whom?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="Claude
claude ^np++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='To
to ^in++++=EXTRAWORD
a ^at++++=a
man ^nn++++=man
with ^in++++=with
money ^nn++++=money.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Name
' ^zz++++=EXTRAWORD
name ^nn++++=EXTRAWORD
him ^pp3o+pp3+++=him.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="Claude
claude ^np++++=EXTRAWORD
could ^md+pos+++=could
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
proposed ^vbd+vsua++xvbnx+=proposed
work ^nn++++=work.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+aux++=was
a ^at++++=a
silence ^nn+nom+++=silence
at ^rb++++=at
that ^dt+dem+++=that
an ^at++++=an
offended ^jj+atrb++xvbn+=offended
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
painters ^nns+nom+++=painters.
. ^zz++++=EXTRAWORD
Work ^nn++++=Work
of ^in++++=of
a ^at++++=a
miscellaneous ^jj+atrb+++=miscellaneous
or ^cc+phrs+++=or
useful ^jj+atrb+++=useful
character ^nn+nom+++=character
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
us ^vbi++++=us
degrading ^jj+++xvbg+=degrading.
. ^zz++++=EXTRAWORD
" ^zz++++="Carl
carl ^np++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
lying ^vbg+++xvbgx+=lying
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor
with ^in++++=with
his ^pp$+pp3+++=his
head ^nn++++=head
against ^in++++=against
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Suddenly ^rb++++=Suddenly
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="'I
' ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
it ^pp3+it+++=it,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="'Food?'
' ^zz++++=EXTRAWORD
food ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Better
' ^zz++++=EXTRAWORD
better ^jjr++++=EXTRAWORD
an ^at++++=an
idea ^nn++++=idea.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'You
' ^zz++++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
cannot ^md+pos+not++=cannot
fry ^vb++++=fry
it ^pp3+it+++=it,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Claude ^np++++=Claude.
. ^zz++++=EXTRAWORD
" ^zz++++="Carl
carl ^np++++=EXTRAWORD
ignored ^vwbn+++xvbn+=ignored
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
bright ^jj+atrb+++=bright
eyes ^nns++++=eyes
and ^cc++++=and
no ^at++++=no
conscience ^nn+nom+++=conscience
to ^to++++=to
speak ^vbi++++=speak
of ^in+strn+++=of;
; ^zz++++=EXTRAWORD
or ^cc+cls+++=or
rather ^rb++++=rather
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
one ^pn++++=one,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
of ^in++++=of
an ^at++++=an
artistic ^jj+atrb+++=artistic
temperament ^nn+nom+++=temperament
and ^cc++++=and
never ^rb++++=never
interfered ^vbd+++xvbn+=interfered
with ^in++++=with
a ^at++++=a
composition ^nn+nom+++=composition.
. ^zz++++=EXTRAWORD
" ^zz++++="'Boys,'
' ^zz++++=EXTRAWORD
boys ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='why
why ^wrb+who+whq++=EXTRAWORD
do ^vb+do+vrb++=do
our ^pp$+pp1+++=our
pictures ^nns++++=pictures
not ^xnot++not++=not
sell ^vb++++=sell?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Because
' ^zz++++=EXTRAWORD
because ^cs+cos+++=EXTRAWORD
the ^ati++++=the
public ^nn++++=public
is ^vbz+bez+aux++=is
composed ^vpsv++agls+xvbnx+=composed
of ^in++++=of
idiots ^nns+++??+=idiots,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
answered ^vbd+vpub++xvbnx+=answered.
. ^zz++++=EXTRAWORD
" ^zz++++="'That
' ^zz++++=EXTRAWORD
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
foundation ^nn+nom+++=foundation.
. ^zz++++=EXTRAWORD
Go ^vb++++=Go
on ^in+strn+++=on.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="Millet
millet ^nn++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='Because
because ^cs+cos+++=EXTRAWORD
nobody ^pn++++=nobody
knows ^vbz+vprv+++=knows
us ^pp1o+pp1+++=us.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Better.
' ^zz++++=EXTRAWORD
better ^jjr++++=EXTRAWORD
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
when ^wrb+who+whq++=when
does ^vbz+doz+aux++=does
the ^ati++++=the
public ^nn++++=public
begin ^vb++++=begin
to ^to++++=to
know ^vbi+vprv+++=know
a ^at++++=a
painter ^nn++++=painter?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
considered ^vbd+vprv++xvbn+=considered.
. ^zz++++=EXTRAWORD
Claude ^np++++=Claude
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="'After
' ^zz++++=EXTRAWORD
after ^cs+sub+++=EXTRAWORD
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
succeeded ^vprf+++xvbnx+=succeeded.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'No.
' ^zz++++=EXTRAWORD
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
dead ^jj+pred+++=dead.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="That
that ^cs+sub+++=EXTRAWORD
stopped ^vprf+++xvbn+=stopped
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
" ^zz++++="Carl
carl ^np++++=EXTRAWORD
sprang ^vbd+++xvbn+=sprang
up ^rp++++=up
and ^cc++++=and
began ^vbd+++xvbn+=began
marching ^vbg+++xvbg+=marching
about ^in++++=about
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
only ^rb+down+++=only
one ^cd1++++=one
boot ^nn++++=boot
and ^cc++++=and
the ^ati++++=the
marching ^nvbg+++xvbg+=marching
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
impressive ^jj++++=impressive.
. ^zz++++=EXTRAWORD
" ^zz++++="'Look
' ^zz++++=EXTRAWORD
look ^vb++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
history ^nn++++=history
of ^in++++=of
art ^nn++++=art,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
' ^zz++++='A
a ^at++++=EXTRAWORD
living ^jj+atrb++xvbg+=living
painter ^nn++++=painter
asks ^vbz++++=asks
five ^cd++++=five
hundred ^cd++++=hundred
francs ^nns++++=francs;
; ^zz++++=EXTRAWORD
people ^nns++++=people
laugh ^nn++++=laugh.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
dies ^vbz++++=dies;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
fight ^vb++++=fight
for ^in++++=for
the ^ati++++=the
same ^ap++++=same
canvas ^nn++++=canvas
at ^in++++=at
fifty ^cd++++=fifty
thousand ^cd++++=thousand.
. ^zz++++=EXTRAWORD
Yesterday ^nr+tm+++=Yesterday
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
get ^vb++++=get
credit ^nn++++=credit
for ^in++++=for
a ^at++++=a
pork ^nn++++=pork
chop ^vb++++=chop;
; ^zz++++=EXTRAWORD
tomorrow ^nr+tm+++=to-morrow
kings ^nns++++=kings
acquire ^vb++++=acquire
his ^pp$+pp3+++=his
pencil ^nn++++=pencil
scratches ^nns++++=scratches.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
he ^pp3a+pp3+++=he
lives ^nns++++=lives,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
poverty ^nn++++=poverty
proves ^vbz+vprv+tht0++=proves
he ^pp3a+pp3+++=he
has ^vbz+hvz+vrb++=has
no ^at++++=no
talent ^nn++++=talent.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
dies ^vbz++++=dies,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
poverty ^nn++++=poverty
proves ^vbz+vprv+tht0++=proves
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
neglected ^jj+++xvbn+=neglected
master ^npt++++=master.
. ^zz++++=EXTRAWORD
Death ^nn++++=Death
is ^vbz+bez+vrb++=is
the ^ati++++=the
critic ^nn++++=critic
who ^whp+rel+subj++=who
never ^rb++++=never
makes ^vbz++++=makes
a ^at++++=a
mistake ^nn++++=mistake.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'What
' ^zz++++=EXTRAWORD
what ^wdt+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is
your ^pp$+pp2+++=your
conclusion ^nn++++=conclusion?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="'One
' ^zz++++=EXTRAWORD
one ^pn++++=EXTRAWORD
of ^in++++=of
us ^pp1o+pp1+++=us
must ^md+nec+++=must
die ^vb++++=die.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="Millet
millet ^nn++++=EXTRAWORD
looked ^vbd+++xvbn+=looked
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="'Carl,
' ^zz++++=EXTRAWORD
carl ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
hunger ^nn++++=hunger
has ^vbz+hvz+aux++=has
entered ^vprf+++xvbnx+=entered
your ^pp$+pp2+++=your
brain ^nn++++=brain.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'My
' ^zz++++=EXTRAWORD
my ^pp$+pp1+++=EXTRAWORD
brain ^nn++++=brain
is ^vbz+bez+vrb++=is
the ^ati++++=the
only ^ap+down+++=only
place ^nn++++=place
it ^pp3+it+++=it
has ^vbz+hvz+aux++=has
not ^xnot++not++=not
entered ^vbd+++xvbn+=entered.
. ^zz++++=EXTRAWORD
Hold ^nn++++=Hold
still ^rb+cnj+++=still,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do
not ^xnot++not++=not
mean ^vb++++=mean
that ^tht+vcmp+++=that
one ^pn++++=one
of ^in++++=of
us ^pp1o+pp1+++=us
must ^md+nec+++=must
die ^vb++++=die
inconveniently ^jj++++=inconveniently.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mean ^vb+vprv+++=mean
officially ^rb++++=officially.
. ^zz++++=EXTRAWORD
The ^ati++++=The
body ^nn++++=body
may ^md+pos+++=may
continue ^vb++++=continue
its ^pp$+it+++=its
private ^jj+atrb+++=private
arrangements ^nns+nom+++=arrangements.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
we ^pp1a+pp1+++=we
require ^vb+vsua+++=require
is ^vbz+bez+vrb++=is
a ^at++++=a
deceased ^jj+atrb+++=deceased
painter ^nn++++=painter.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="Claude
claude ^np++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
propose ^vb++++=propose
murder ^nn++++=murder
with ^in++++=with
reservations ^nns+nom+++=reservations.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'I
' ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
propose ^vb++++=propose
commerce ^nn++++=commerce.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
us ^pp1o+pp1+++=us
becomes ^vbz++++=becomes
the ^ati++++=the
late ^jj+atrb+++=late
illustrious ^jj+atrb+++=illustrious
master ^nn++++=master.
. ^zz++++=EXTRAWORD
The ^ati++++=The
others ^aps++++=others
become ^vb++++=become
his ^pp$+pp3+++=his
pupils ^nns++++=pupils,
, ^zz++++=EXTRAWORD
friends ^nns++++=friends
and ^cc++++=and
authorised ^xvbn+++xvbn+=authorised
representatives ^nns++++=representatives.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
sell ^vb++++=sell
his ^pp$+pp3+++=his
work ^nn++++=work.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
report ^vb++++=report
his ^pp$+pp3+++=his
declining ^jj+atrb++xvbg+=declining
health ^nn++++=health.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
increase ^vb++++=increase
the ^ati++++=the
prices ^nns++++=prices.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
proper ^jj+atrb+++=proper
moment ^nn++++=moment
we ^pp1a+pp1+++=we
announce ^vb+vpub+++=announce
the ^ati++++=the
final ^jj+atrb+++=final
mournful ^jj+atrb+++=mournful
event ^nn++++=event
and ^cc++++=and
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
gentlemen ^nns++++=gentlemen,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
collect ^vb++++=collect.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="Millet
millet ^nn++++=EXTRAWORD
stared ^vbd+++xvbn+=stared
at ^rb++++=at
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
grave ^jj++++=grave
and ^cc+phrs+++=and
quiet ^jj++++=quiet.
. ^zz++++=EXTRAWORD
' ^zz++++='And
and ^cc++++=EXTRAWORD
the ^ati++++=the
deceased ^jj++++=deceased?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Retires
' ^zz++++=EXTRAWORD
retires ^vbz++++=EXTRAWORD
under ^in++++=under
another ^dt++++=another
name ^nn++++=name,
, ^zz++++=EXTRAWORD
with ^in++++=with
enough ^dt++++=enough
money ^nn++++=money
to ^to++++=to
endure ^vbi++++=endure
the ^ati++++=the
loss ^nn++++=loss.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
laughed ^vbd+++xvbn+=laughed
first ^rb++++=first.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
too ^ql++++=too
hungry ^jj++++=hungry
not ^xnot++not++=not
to ^to++++=to
laugh ^vbi++++=laugh.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Carl ^np+++??+=Carl
began ^vbd+++xvbn+=began
giving ^jj+atrb++xvbg+=giving
figures ^nns++++=figures,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
laughter ^nn+nom+++=laughter
weakened ^vbd+++xvbn+=weakened.
. ^zz++++=EXTRAWORD
" ^zz++++="'A
' ^zz++++=EXTRAWORD
a ^at++++=EXTRAWORD
sketch ^nn++++=sketch
brings ^vbz++++=brings
five ^cd++++=five
francs ^nns++++=francs
now ^rn+tm+++=now,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
' ^zz++++='Sign
sign ^vb++++=EXTRAWORD
it ^pp3+it+++=it
with ^in++++=with
a ^at++++=a
famous ^jj+atrb+++=famous
name ^nn++++=name
and ^cc++++=and
it ^pp3+it+++=it
brings ^vbz++++=brings
five ^cd++++=five
hundred ^cd++++=hundred.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
the ^ati++++=the
famous ^jj+atrb+++=famous
hand ^nn++++=hand
be ^vb+be+aux++=be
paralysed ^vpsv++agls+xvbnx+=paralysed
and ^cc++++=and
it ^pp3+it+++=it
brings ^vbz++++=brings
a ^at++++=a
thousand ^cd++++=thousand.
. ^zz++++=EXTRAWORD
Put ^j+++xvbn+=Put
the ^ati++++=the
famous ^jj+atrb+++=famous
hand ^nn++++=hand
in ^in++++=in
a ^at++++=a
coffin ^nn++++=coffin
and ^cc++++=and
the ^ati++++=the
sketch ^nn++++=sketch
becomes ^vbz++++=becomes
priceless ^jj++++=priceless.
. ^zz++++=EXTRAWORD
These ^dt+pdem+++=These
are ^vb+ber+vrb++=are
not ^xnot++not++=not
morals ^nns++++=morals;
; ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
market ^nn++++=market
quotations ^nns+nom+++=quotations.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="Claude
claude ^np++++=EXTRAWORD
objected ^vbd+vpub++xvbn+=objected
that ^tht+vcmp+++=that
no ^at++++=no
one ^cd1++++=one
would ^md+prd+++=would
believe ^vb+vprv+++=believe
in ^in++++=in
the ^ati++++=the
fame ^nn++++=fame.
. ^zz++++=EXTRAWORD
" ^zz++++="Carl
carl ^np++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='They
they ^pp3a+pp3+++=EXTRAWORD
will ^md+prd+++=will
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
tell ^vb++++=tell
them ^pp3o+pp3+++=them
other ^ap++++=other
people ^nns++++=people
believe ^vb+vprv+++=believe
in ^in++++=in
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
how ^wrb+who+++=how
fame ^nn++++=fame
begins ^vbz++++=begins.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='And
and ^cc+cls+++=EXTRAWORD
how ^wrb+who+++=how
are ^vb+ber+vrb++=are
we ^pp1a+pp1+++=we
to ^to++++=to
decide ^vbi+vprv+++=decide
which ^wdt+who+whcl++=which
one ^cd1++++=one
dies ^vbz++++=dies?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Draw
' ^zz++++=EXTRAWORD
draw ^vb++++=EXTRAWORD
lots ^nns++++=lots.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="That
that ^cs+sub+++=EXTRAWORD
sobered ^jj+++xvbn+=sobered
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
agreeable ^jj+pred+++=agreeable
to ^to++++=to
discuss ^vbi++++=discuss
death ^nn++++=death
in ^in++++=in
the ^ati++++=the
abstract ^nn++++=abstract,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
drawing ^nvbg+++xvbg+=drawing
it ^pp3+it+++=it
from ^in++++=from
a ^at++++=a
hat ^nn++++=hat
gives ^vbz++++=gives
it ^pp3+it+++=it
an ^at++++=an
unnecessarily ^rb++++=unnecessarily
personal ^jj+atrb+++=personal
complexion ^nn++++=complexion.
. ^zz++++=EXTRAWORD
" ^zz++++="Carl
carl ^np++++=EXTRAWORD
tore ^vbd+++xvbn+=tore
four ^cd++++=four
strips ^nns++++=strips
from ^in++++=from
an ^at++++=an
unpaid ^jj+atrb+++=unpaid
bill ^nn++++=bill.
. ^zz++++=EXTRAWORD
On ^in++++=On
one ^cd1++++=one
he ^pp3a+pp3+++=he
wrote ^vbd+vprv++xvbnx+=wrote
Moribund ^np+++??+=MORIBUND.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
folded ^vbd+++xvbnx+=folded
them ^pp3o+pp3+++=them
and ^cc++++=and
dropped ^vbd+++xvbn+=dropped
them ^pp3o+pp3+++=them
into ^in++++=into
the ^ati++++=the
skillet ^nn+nom+++=skillet.
. ^zz++++=EXTRAWORD
" ^zz++++="'I
' ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
object ^nn++++=object
to ^in++++=to
that ^dt+dem+++=that
word ^nn++++=word,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Claude ^np++++=Claude.
. ^zz++++=EXTRAWORD
" ^zz++++="'Phrase
' ^zz++++=EXTRAWORD
phrase ^nn++++=EXTRAWORD
it ^pp3+it+++=it
to ^to++++=to
suit ^vbi++++=suit
