All ^abn++++=All
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
forgot ^vbd+vprv++xvbnx+=forgot
a ^rb++++=a
little ^rb"++++=little
notebook ^nn++++=notebook
on ^in++++=on
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv+tht0+xvbnx+=found
it ^pp3+it+++=it
and ^cc++++=and
ran ^vbd+++xvbn+=ran
after ^in++++=after
him ^pp3o+pp3+++=him
down ^in++++=down
the ^ati++++=the
stairs ^nns++++=stairs.
. ^zz++++=EXTRAWORD
" ^zz++++="Doctor!
doctor ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Doctor ^nn++++=Doctor!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
in ^rb+phrv+++=in
the ^ati++++=the
hallway ^nn++++=hallway.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
a ^at++++=a
doctor ^nn++++=doctor
yet ^rb++++=yet."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
look ^vb++++=look
already ^rb++++=already
like ^in++++=like
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
smiled ^vbd+++xvbnx+=smiled.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
look ^vb++++=look
like ^in++++=like
you ^pp2+pp2+++=you
were ^vbd+bed+aux++=were
born ^vpsv++agls+xvbnx+=born
here ^rn+pl+++=here
almost ^rb+hdg+++=almost."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
fun ^nn++++=fun
from ^in++++=from
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
making ^jj+atrb++xvbg+=making
fun ^nn++++=fun.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
is ^vbz+bez+aux++=is
your ^pp$+pp2+++=your
name ^nn++++=name?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sara."
sara ^np++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sarah,"
sarah ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
corrected ^vbd+++xvbnx+=corrected.
. ^zz++++=EXTRAWORD
" ^zz++++="Sara."
sara ^np++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
American ^jj+atrb+++=American
way ^nn++++=way
is ^vbz+bez+vrb++=is
Sarah ^np++++=Sarah."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
learn ^vb+vprv+++=learn
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^ql++++=So
it ^pp3+it+++=it
began ^vbd+++xvbn+=began.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came
again ^rb+tm+++=again
to ^in++++=to
dress ^nn++++=dress
Moishe ^np++++=Moishe's
's ^$++++=EXTRAWORD
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^cs+sub+++=after
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
though ^cs+sub+++=though
the ^ati++++=the
hand ^nn++++=hand
was ^vbd+bedz+vrb++=was
already ^rb++++=already
good ^jj+pred+++=good.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
he ^pp3a+pp3+++=he
brought ^vbd+++xvbnx+=brought
a ^at++++=a
newspaper ^nn+nom+++=newspaper
and ^cc++++=and
made ^vbd+++xvbn+=made
me ^pp1o+pp1+++=me
read ^vbd+vprv++xvbn+=read
aloud ^rb++++=aloud.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
he ^pp3a+pp3+++=he
walked ^vbd+++xvbnx+=walked
with ^in++++=with
me ^pp1o+pp1+++=me
from ^in++++=from
the ^ati++++=the
factory ^nn++++=factory.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
' ^zz++++='dis',"
dis ^np++++=EXTRAWORD
'," ^nn+++??+=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
say ^vb+vpub+++=say.
. ^zz++++=EXTRAWORD
" ^zz++++="This."
this ^dt+pdem+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Dis."
dis ^np++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Put
put ^vbd+++xvbn+=EXTRAWORD
your ^pp$+pp2+++=your
tongue ^nn++++=tongue
between ^in++++=between
your ^pp$+pp2+++=your
teeth ^nns++++=teeth."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
the ^ati++++=the
street ^nn++++=street
I ^pp1a+pp1+++=I
should ^md+nec+++=should
stick ^vb++++=stick
out ^rp+pl+++=out
my ^pp$+pp1+++=my
tongue ^nn++++=tongue?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
speak ^vbi++++=speak
correctly ^rb+cnj+++=correctly,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Correctly,
correctly ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
yes ^uh++++=yes.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
not ^xnot++not++=not
like ^in++++=like
a ^at++++=a
crazy ^jj+atrb+++=crazy
person ^nn++++=person."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
laughed ^vbd+++xvbnx+=laughed
until ^in++++=until
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
tears ^nns++++=tears.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
me ^pp1o+pp1+++=me
to ^in++++=to
a ^rb++++=a
little ^rb"++++=little
restaurant ^nn+nom+++=restaurant
near ^in+pl+++=near
the ^ati++++=the
university ^nn+nom+++=university.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
never ^rb++++=never
in ^in++++=in
my ^pp$+pp1+++=my
life ^nn++++=life
eaten ^vwbn+++xvbn+=eaten
where ^wrb+who+++=where
a ^at++++=a
waiter ^nn++++=waiter
stood ^vbd+++xvbn+=stood
over ^rp++++=over
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
three ^cd++++=three
forks ^nns++++=forks,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
heart ^nn++++=heart
fell ^vbd+++xvbn+=fell.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
they ^pp3a+pp3+++=they
all ^rb++++=all
for ^in+strn+++=for?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
many ^ap++++=many
mouths ^nns++++=mouths
Americans ^nns+nom+++=Americans
got ^vbd+++xvbn+=got?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
fork ^nn++++=fork
is ^vbz+bez+vrb++=is
for ^in++++=for
the ^ati++++=the
fish ^nn++++=fish."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Fish
fish ^nns++++=EXTRAWORD
needs ^nns++++=needs
a ^at++++=a
special ^jj+atrb+++=special
fork ^nn++++=fork?
? ^zz++++=EXTRAWORD
At ^rb++++=At
home ^nr++++=home,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
Papa ^npt++++=Papa
gets ^vbz++++=gets
fish ^nn++++=fish,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
blesses ^vbz++++=blesses
God ^np++++=God
and ^cc++++=and
eats ^vbz++++=eats
it ^pp3+it+++=it
with ^in++++=with
bread ^nn++++=bread."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Watch
watch ^nn++++=EXTRAWORD
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
David ^np++++=David
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
watched ^vbd+++xvbnx+=watched
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
watched ^vbd+++xvbnx+=watched
how ^wrb+who+++=how
he ^pp3a+pp3+++=he
unfolded ^vbd+++xvbnx+=unfolded
the ^ati++++=the
napkin ^nn++++=napkin,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
he ^pp3a+pp3+++=he
held ^vbd+vprv++xvbnx+=held
the ^ati++++=the
menu ^nn++++=menu,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke
without ^in++++=without
fear ^nn++++=fear
to ^in++++=to
the ^ati++++=the
waiter ^nn++++=waiter.
. ^zz++++=EXTRAWORD
Everything ^pn++++=Everything
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
seemed ^vbd+seem++xvbn+=seemed
from ^in++++=from
a ^at++++=a
higher ^jjr+atrb+++=higher
world ^nn++++=world.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
copied ^vbd+++xvbnx+=copied
him ^pp3o+pp3+++=him
and ^cc++++=and
the ^ati++++=the
spoon ^nn++++=spoon
slipped ^vbd+++xvbn+=slipped
into ^in++++=into
my ^pp$+pp1+++=my
coffee ^nn++++=coffee,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
become ^vb++++=become
ashamed ^jj++++=ashamed
from ^in++++=from
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
his ^pp$+pp3+++=his
own ^ap++++=own
spoon ^nn++++=spoon
and ^cc++++=and
dropped ^vbd+++xvbn+=dropped
it ^pp3+it+++=it
in ^in++++=in
too ^rb++++=too.
. ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
fashion ^nn++++=fashion,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Ach ^uh++++=Ach,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
was ^vbd+bedz+aux++=was
happiness ^nns+nom+++=happiness
in ^in++++=in
those ^dt+dem+++=those
days ^nns++++=days?
? ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
diamonds ^nns++++=diamonds.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
a ^at++++=a
carriage ^nn+nom+++=carriage.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
spoon ^nn++++=spoon
falling ^vwbg+++xvbg+=falling
into ^in++++=into
coffee ^nn++++=coffee
and ^cc++++=and
somebody ^pn++++=somebody
loving ^jj+++xvbg+=loving
you ^pp2+pp2+++=you
more ^rbr++++=more
for ^in++++=for
your ^pp$+pp2+++=your
foolishness ^nns+nom+++=foolishness.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
worked ^vbd+++xvbnx+=worked
at ^rb++++=at
the ^ati++++=the
machine ^nn++++=machine,
, ^zz++++=EXTRAWORD
the ^ati++++=the
belts ^nns++++=belts
roared ^vbd+++xvbn+=roared
over ^in++++=over
my ^pp$+pp1+++=my
head ^nn++++=head
and ^cc++++=and
the ^ati++++=the
foreman ^nn++++=foreman
shouted ^vbd+vpub++xvbn+=shouted,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
no ^at++++=no
tiredness ^nns+nom+++=tiredness.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
white ^jj+atrb+++=white
piece ^nn++++=piece
of ^in++++=of
cloth ^nn++++=cloth
that ^tht+rel+subj++=that
passed ^vprf+++xvbn+=passed
under ^in++++=under
my ^pp$+pp1+++=my
needle ^nn++++=needle
had ^vb+hv+vrb++=had
David ^np++++=David's
's ^$++++=EXTRAWORD
face ^nn++++=face
on ^in++++=on
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
windows ^nns++++=windows
were ^vbd+bed+vrb++=were
black ^jj+pred+++=black
with ^in++++=with
smoke ^nn++++=smoke,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
blue ^jj+atrb+++=blue
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
Ten ^cd++++=Ten
hours ^nns++++=hours
I ^pp1a+pp1+++=I
sat ^vbd+++xvbnx+=sat
bent ^xvbn+++xvbn+=bent
like ^in++++=like
an ^at++++=an
old ^jj+atrb+++=old
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
inside ^rp+pl+++=inside
me ^pp1o+pp1+++=me
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
flying ^vbg+++xvbgx+=flying.
. ^zz++++=EXTRAWORD
At ^rb++++=At
six ^cd++++=six
he ^pp3a+pp3+++=he
waited ^vbd+++xvbnx+=waited
sometimes ^rb++++=sometimes
by ^in++++=by
the ^ati++++=the
factory ^nn++++=factory
door ^nn++++=door.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girls ^nns++++=girls
nudged ^vbd+++xvbn+=nudged
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
" ^zz++++="Sara,
sara ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
doctor ^nn++++=doctor
is ^vbz+bez+vrb++=is
here ^rn+pl+++=here!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
poor ^jj+atrb+++=poor
shoes ^nns++++=shoes
had ^vb+hv+vrb++=had
holes ^nns++++=holes,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
coat ^nn++++=coat
was ^vbd+bedz+vrb++=was
thin ^jj+pred+++=thin,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
hair ^nn++++=hair
smelled ^vbd+++xvbn+=smelled
from ^in++++=from
steam ^nn++++=steam
and ^cc++++=and
cloth ^nn++++=cloth
dust ^nn++++=dust,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
when ^wrb+who+++=when
David ^np++++=David
took ^vbd+++xvbn+=took
my ^pp$+pp1+++=my
arm ^nn++++=arm,
, ^zz++++=EXTRAWORD
Fifth ^od++++=Fifth
Avenue ^npl++++=Avenue
itself ^ppl++++=itself
could ^md+pos+++=could
have ^vb+hv+aux++=have
opened ^vprf+++xvbnx+=opened
before ^in++++=before
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
walked ^vpsv++by+xvbn+=walked
by ^in++++=by
the ^ati++++=the
river ^nn++++=river,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
air ^nn++++=air
had ^vb+hv+vrb++=had
salt ^jj++++=salt
and ^cc++++=and
iron ^nn++++=iron
in ^in++++=in
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
spoke ^vbd+++xvbnx+=spoke
of ^in++++=of
bones ^nns++++=bones,
, ^zz++++=EXTRAWORD
nerves ^nns++++=nerves,
, ^zz++++=EXTRAWORD
fevers ^nn++++=fevers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
great ^jj+atrb+++=great
things ^nns++++=things
medicine ^nn++++=medicine
would ^md+prd+++=would
do ^vb+do+vrb++=do.
. ^zz++++=EXTRAWORD
" ^zz++++="You'll
you ^pp2+pp2+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
have ^vb+hv+vrb++=have
an ^at++++=an
office ^nn++++=office?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
a ^at++++=a
brass ^nn++++=brass
plate ^nn++++=plate
on ^in++++=on
the ^ati++++=the
door ^nn++++=door:
: ^zz++++=EXTRAWORD
David ^np++++=David
Levin ^np++++=Levin,
, ^zz++++=EXTRAWORD
M.d ^nn++++=M.D."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
polish ^vb++++=polish
it ^pp3+it+++=it
every ^at++++=every
morning ^nn++++=morning."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
need ^vb++++=need
to ^in+vcmp+++=to
polish ^jj++++=polish
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We'll
'll ^md+prd+++0=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
maid ^nn++++=maid."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
maid ^nn++++=maid!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
stopped ^vbd+++xvbnx+=stopped
walking ^vbg+++xvbg+=walking.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Doctor ^np++++=Doctor
Levin ^np++++=Levin."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
breathe ^vb++++=breathe.
. ^zz++++=EXTRAWORD
" ^zz++++="Say
say ^vb+vpub+++=EXTRAWORD
it ^pp3+it+++=it
again ^rb+tm+++=again."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mrs.
mrs ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Doctor ^np++++=Doctor
Levin ^np++++=Levin."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
put ^vbd+++xvbnx+=put
his ^pp$+pp3+++=his
hands ^nns++++=hands
on ^in++++=on
my ^pp$+pp1+++=my
shoulders ^nns+nom+++=shoulders.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
graduate ^nn+nom+++=graduate,
, ^zz++++=EXTRAWORD
Sarah ^np++++=Sarah,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
marry ^vb++++=marry."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
city ^npl++++=city
lifted ^vbd+++xvbn+=lifted
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bridges ^nns++++=bridges,
, ^zz++++=EXTRAWORD
the ^ati++++=the
chimneys ^nns++++=chimneys,
, ^zz++++=EXTRAWORD
the ^ati++++=the
tenement ^nn+nom+++=tenement
roofs ^nns++++=roofs
all ^rb++++=all
went ^vbd+++xvbn+=went
under ^in++++=under
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
poor ^jj++++=poor
and ^cc+phrs+++=and
rich ^jj++++=rich,
, ^zz++++=EXTRAWORD
no ^at++++=no
learning ^jj+++xvbg+=learning
and ^cc++++=and
not ^xnot++not++=not
learning ^nvbg+++xvbg+=learning.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
his ^pp$+pp3+++=his
two ^cd++++=two
hands ^nns++++=hands
and ^cc++++=and
my ^pp$+pp1+++=my
heart ^nn++++=heart
beating ^vwbg+++xvbg+=beating
between ^in++++=between
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub++xvbnx+=told
Mamma ^npt++++=Mamma
that ^tht+rel+++=that
night ^nn++++=night
while ^cs+sub+++=while
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
patching ^vbg+++xvbgx+=patching
Papa ^np++++=Papa's
's ^$++++=EXTRAWORD
undershirt ^nn+++??+=undershirt.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
doctor ^nn++++=doctor?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub++xvbnx+=said
marriage ^nn+nom+++=marriage?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
his ^pp$+pp3+++=his
own ^ap++++=own
mouth ^nn++++=mouth."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
laid ^vbd+++xvbnx+=laid
the ^ati++++=the
shirt ^nn++++=shirt
down ^in++++=down
and ^cc++++=and
kissed ^vbd+++xvbn+=kissed
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
began ^vbd+++xvbnx+=began
to ^to++++=to
cry ^vbi++++=cry.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you
crying ^nvbg+++xvbg+=crying?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="From
from ^in++++=EXTRAWORD
too ^ql++++=too
much ^ap++++=much
good ^jj++++=good,
, ^zz++++=EXTRAWORD
Hertzele ^np+++??+=Hertzele.
. ^zz++++=EXTRAWORD
Too ^ql++++=Too
much ^ap++++=much
good ^jj++++=good
makes ^vbz++++=makes
also ^rb++++=also
tears ^nns++++=tears."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Papa ^npt++++=Papa
heard ^vbd+vprv++xvbn+=heard
and ^cc+phrs+++=and
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
the ^ati++++=the
other ^ap++++=other
room ^nn++++=room.
. ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
this ^dt+dem+++=this
secret ^nn++++=secret?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
When ^wrb+who+++=When
we ^pp1a+pp1+++=we
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
lifted ^vbd+++xvbnx+=lifted
both ^abx++++=both
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
learned ^jj+atrb++xvbn+=learned
man ^nn++++=man
in ^in++++=in
the ^ati++++=the
family ^nn++++=family!
! ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
daughter ^nn+nom+++=daughter,
, ^zz++++=EXTRAWORD
a ^at++++=a
doctor ^nn++++=doctor's
's ^$++++=EXTRAWORD
wife ^nn++++=wife!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
From ^in++++=From
that ^dt+dem+++=that
day ^nn++++=day
all ^abn++++=all
the ^ati++++=the
house ^npl++++=house
lived ^vbd+++xvbn+=lived
toward ^in++++=toward
David ^np++++=David's
's ^$++++=EXTRAWORD
graduation ^nn+nom+++=graduation.
. ^zz++++=EXTRAWORD
Mamma ^npt++++=Mamma
saved ^vwbn+++xvbn+=saved
pennies ^nns++++=pennies
in ^in++++=in
a ^at++++=a
sugar ^nn++++=sugar
bowl ^nn++++=bowl
for ^in++++=for
my ^pp$+pp1+++=my
wedding ^nn++++=wedding
linen ^nn++++=linen.
. ^zz++++=EXTRAWORD
Papa ^npt++++=Papa
spoke ^vbd+++xvbn+=spoke
of ^in++++=of
nothing ^pn++++=nothing
except ^in++++=except
the ^ati++++=the
fine ^jj+atrb+++=fine
son ^nn++++=son-in-law.
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
law ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Moishe ^np+++??+=Moishe
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
would ^md+prd+++=would
paint ^vb++++=paint
the ^ati++++=the
doctor ^nn++++=doctor's
's ^$++++=EXTRAWORD
sign ^nn++++=sign
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
sometimes ^rb+cnj+++=sometimes,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
David ^np++++=David
thought ^vbd+++xvbn+=thought
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
watch ^vb++++=watch,
, ^zz++++=EXTRAWORD
a ^at++++=a
cloud ^nn++++=cloud
passed ^vbd+++xvbn+=passed
over ^rb+phrv+++=over
his ^pp$+pp3+++=his
