In ^in++++=In
the ^ati++++=the
child ^nn++++=child
as ^in++++=as
a ^at++++=a
token ^nn++++=token
of ^in++++=of
affection ^nn+nom+++=affection.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
token ^nn++++=token!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
my ^pp$+pp1+++=my
wife ^nn++++=wife.
. ^zz++++=EXTRAWORD
" ^zz++++="Today
today ^nr+tm+++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
a ^at++++=a
coin ^nn++++=coin;
; ^zz++++=EXTRAWORD
tomorrow ^nr+tm+++=tomorrow
he ^pp3a+pp3+++=he
will ^md+prd+++=will
carry ^vb++++=carry
her ^pp$+pp3+++=her
away ^rp+pl+++=away
in ^cs+sub+++=in
that ^cs"++++=that
bag ^nn++++=bag."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rahmun ^np+++??+=Rahmun,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
understanding ^nvbg+++xvbg+=understanding
the ^ati++++=the
whole ^nn++++=whole
of ^in++++=of
this ^dt+dem+++=this
speech ^nn++++=speech,
, ^zz++++=EXTRAWORD
smiled ^j+++xvbn+=smiled
respectfully ^rb++++=respectfully.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
smile ^vb++++=smile
increased ^vbd+++xvbn+=increased
her ^pp$+pp3+++=her
alarm ^vb++++=alarm.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
wife ^nn++++=wife
possessed ^vbd+++xvbn+=possessed
a ^at++++=a
tender ^jj+atrb+++=tender
heart ^nn++++=heart,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
world ^nn++++=world,
, ^zz++++=EXTRAWORD
as ^ql++++=as
she ^pp3a+pp3+++=she
conceived ^vbd+++xvbnx+=conceived
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
organised ^vpsv++agls+xvbnx+=organised
expressly ^rb++++=expressly
for ^in++++=for
the ^ati++++=the
production ^nn+nom+++=production
of ^in++++=of
impending ^jj+atrb+++=impending
disaster ^nn+nom+++=disaster.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
a ^at++++=a
servant ^nn+nom+++=servant
coughed ^vbd+++xvbn+=coughed,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
consumption ^nn+nom+++=consumption;
; ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
a ^at++++=a
mosquito ^nn++++=mosquito
entered ^vbd+++xvbn+=entered
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
malaria ^nn+++??+=malaria
had ^vbd+hvd+aux++=had
established ^vprf+++xvbnx+=established
its ^pp$+it+++=its
headquarters ^nns+nom+++=headquarters
among ^in++++=among
us ^pp1o+pp1+++=us;
; ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
Mini ^np+++??+=Mini
played ^vbd+++xvbn+=played
in ^in++++=in
the ^ati++++=the
courtyard ^nn++++=courtyard,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
might ^md+pos+++=might
be ^vb+be+aux++=be
bitten ^vpsv++by+xvbnx+=bitten
by ^in++++=by
a ^at++++=a
snake ^nn++++=snake,
, ^zz++++=EXTRAWORD
seized ^xvbn+++xvbn+=seized
by ^in++++=by
a ^at++++=a
thief ^nn++++=thief,
, ^zz++++=EXTRAWORD
attacked ^xvbn+++xvbn+=attacked
by ^in++++=by
a ^at++++=a
tiger ^nn++++=tiger,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
poisoned ^jj++++=poisoned
by ^in++++=by
a ^at++++=a
caterpillar ^nn++++=caterpillar.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
no ^at++++=no
tiger ^nn++++=tiger
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
observed ^vpsv++agls+xvbnx+=observed
in ^in++++=in
our ^pp$+pp1+++=our
neighbourhood ^nn+nom+++=neighbourhood
for ^in++++=for
several ^ap++++=several
years ^nns++++=years
did ^vbd+dod+aux++=did
not ^xnot++not++=not
reduce ^vb++++=reduce
the ^ati++++=the
danger ^nn++++=danger.
. ^zz++++=EXTRAWORD
Tigers ^np+++??+=Tigers,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
secretive ^jj+pred+++=secretive.
. ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
you ^pp2+pp2+++=you
swear ^vbd+vpub++xvbn+=swear,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
no ^at++++=no
Afghan ^jj++++=Afghan
has ^vbz+hvz+aux++=has
ever ^rb++splt++=ever
stolen ^vprf+++xvbnx+=stolen
a ^at++++=a
child ^nn++++=child?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
swear ^vb+++xvbn+=swear
to ^in++++=to
very ^ql+amp+++=very
few ^ap++++=few
propositions ^nns+nom+++=propositions
concerning ^in++++=concerning
the ^ati++++=the
entire ^jjb+atrb+++=entire
Afghan ^jj+atrb+++=Afghan
nation ^nn++++=nation.
. ^zz++++=EXTRAWORD
" ^zz++++="Rahmun
rahmun ^nn+++??+=EXTRAWORD
has ^vbz+hvz+vrb++=has
a ^at++++=a
daughter ^nn+nom+++=daughter
of ^in++++=of
his ^pp$+pp3+++=his
own ^ap++++=own,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
tells ^vbz++++=tells
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
why ^wrb+who+++=why
should ^md+nec+++=should
he ^pp3a+pp3+++=he
not ^xnot++not++=not?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
wicked ^jj+atrb+++=wicked
men ^nns++++=men
tell ^vb++++=tell
lies ^nns++++=lies."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+dem+++=This
terminated ^jj+++xvbn+=terminated
the ^ati++++=the
discussion ^nn++++=discussion,
, ^zz++++=EXTRAWORD
for ^in++++=for
my ^pp$+pp1+++=my
wife ^nn++++=wife
had ^vbd+hvd+aux++=had
secured ^vprf+++xvbnx+=secured
an ^at++++=an
argument ^nn+nom+++=argument
of ^in++++=of
universal ^jj+atrb+++=universal
application ^nn+nom+++=application.
. ^zz++++=EXTRAWORD
Nevertheless ^rb+cnj+++=Nevertheless,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
allowed ^vbd+++xvbnx+=allowed
Rahmun ^np++++=Rahmun's
's ^$++++=EXTRAWORD
visits ^nns++++=visits
to ^to++++=to
continue ^vbi++++=continue.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
his ^pp$+pp3+++=his
rough ^jj+atrb+++=rough
garments ^nns+nom+++=garments
and ^cc++++=and
bargaining ^nn++++=bargaining
voice ^nn++++=voice
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
perceive ^vbi+vprv+++=perceive
something ^pn++++=something
that ^dt+dem+++=that
neither ^dt++neg++=neither
accent ^nn++++=accent
nor ^cc++neg++=nor
nationality ^nn+nom+++=nationality
could ^md+pos+++=could
obscure ^vb++++=obscure.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Mini ^np+++??+=Mini
chattered ^vbd+++xvbn+=chattered,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
attention ^nn+nom+++=attention
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
the ^ati++++=the
indulgence ^nn+nom+++=indulgence
of ^in++++=of
a ^at++++=a
customer ^nn+nom+++=customer
to ^in++++=to
a ^at++++=a
child ^nn++++=child;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
attention ^nn+nom+++=attention
of ^in++++=of
one ^cd1++++=one
listening ^jj+++xvbg+=listening
across ^in+pl+++=across
a ^at++++=a
great ^jj+atrb+++=great
distance ^nn+nom+++=distance
to ^in++++=to
another ^dt++++=another
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
Once ^rb+cnj+++=Once,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
Mini ^np+++??+=Mini
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
called ^vpsv++agls+xvbnx+=called
indoors ^rn+pl+++=indoors,
, ^zz++++=EXTRAWORD
Rahmun ^np+++??+=Rahmun
drew ^vbd+++xvbn+=drew
from ^in++++=from
his ^pp$+pp3+++=his
tunic ^nn++++=tunic
a ^at++++=a
small ^jj+atrb+++=small,
, ^zz++++=EXTRAWORD
folded ^jj+atrb++xvbn+=folded
piece ^nn++++=piece
of ^in++++=of
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
daughter ^nn+nom+++=daughter,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
portrait ^nn++++=portrait
upon ^in++++=upon
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
opened ^vbd+++xvbnx+=opened
the ^ati++++=the
paper ^nn++++=paper
and ^cc++++=and
showed ^vbd+vprv++xvbn+=showed
me ^pp1o+pp1+++=me
the ^ati++++=the
black ^jj+atrb+++=black
impression ^nn++++=impression
of ^in++++=of
a ^at++++=a
tiny ^jj+atrb+++=tiny
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child's
's ^$++++=EXTRAWORD
palm ^np++++=palm
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
inked ^vpsv++agls+xvbnx+=inked
and ^cc+phrs+++=and
pressed ^vpsv++agls+xvbn+=pressed
upon ^in++++=upon
the ^ati++++=the
sheet ^nn++++=sheet;
; ^zz++++=EXTRAWORD
each ^dt++++=each
finger ^nn++++=finger
stood ^vbd+++xvbn+=stood
there ^rn+pl+++=there
in ^in++++=in
clumsy ^jj+atrb+++=clumsy
perfection ^nn+nom+++=perfection.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
old ^jj++++=old
is ^vbz+bez+vrb++=is
she ^pp3a+pp3+++=she?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
left ^vbd+++xvbnx+=left,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
like ^in++++=like
your ^pp$+pp2+++=your
little ^jj+atrb+++=little
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
long ^rb++++=long
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
been ^vprf+ben+vrb+xvbn+=been
away ^rp+pl+++=away?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
towards ^in++++=towards
the ^ati++++=the
strip ^nn++++=strip
of ^in++++=of
sky ^nn++++=sky
above ^in+pl+++=above
the ^ati++++=the
courtyard ^nn++++=courtyard.
. ^zz++++=EXTRAWORD
" ^zz++++="Too
too ^ql++++=EXTRAWORD
long ^rb++++=long."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Each ^dt++++=Each
winter ^nn++++=winter
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
down ^rp++++=down
from ^in++++=from
his ^pp$+pp3+++=his
country ^nn++++=country
with ^in++++=with
raisins ^nns++++=raisins,
, ^zz++++=EXTRAWORD
grapes ^nns++++=grapes,
, ^zz++++=EXTRAWORD
shawls ^nns+++??+=shawls,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
small ^jj+atrb+++=small
goods ^nns++++=goods;
; ^zz++++=EXTRAWORD
each ^dt++++=each
spring ^vb++++=spring
he ^pp3a+pp3+++=he
gathered ^vbd+++xvbnx+=gathered
his ^pp$+pp3+++=his
debts ^nns++++=debts
and ^cc++++=and
returned ^vpsv++by+xvbn+=returned
by ^in++++=by
the ^ati++++=the
mountain ^nn++++=mountain
roads ^nns++++=roads.
. ^zz++++=EXTRAWORD
Trade ^nn++++=Trade
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
necessity ^nn+nom+++=necessity,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
return ^nn++++=return
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
fixed ^jj+atrb++xvbn+=fixed
star ^nn++++=star.
. ^zz++++=EXTRAWORD
Whenever ^nn+nom+++=Whenever
autumn ^nn++++=autumn
sharpened ^vbd+++xvbn+=sharpened
the ^ati++++=the
air ^nn++++=air
and ^cc++++=and
the ^ati++++=the
sunlight ^nn++++=sunlight
assumed ^vwbn+vprv++xvbn+=assumed
that ^tht+vcmp+++=that
clear ^jj+atrb+++=clear
golden ^jj+atrb+++=golden
colour ^nn++++=colour
which ^whp+rel+subj++=which
makes ^vbz++++=makes
even ^rb++++=even
our ^pp$+pp1+++=our
stained ^jj+atrb++xvbn+=stained
walls ^nns++++=walls
appear ^vb+seem+++=appear
briefly ^rb++++=briefly
innocent ^jj++++=innocent,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
mind ^vb+++??+=mind
travelled ^vbd+++xvbn+=travelled
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
defiles ^nns+++??+=defiles
between ^in++++=between
stone ^nn++++=stone
cliffs ^nns++++=cliffs,
, ^zz++++=EXTRAWORD
lines ^nns++++=lines
of ^in++++=of
camels ^nns+++??+=camels
advancing ^vwbg+++xvbg+=advancing
beneath ^in+pl+++=beneath
a ^at++++=a
pale ^jj+atrb+++=pale
sky ^nn++++=sky,
, ^zz++++=EXTRAWORD
men ^nns++++=men
with ^in++++=with
long ^jj+atrb+++=long
guns ^nns++++=guns
upon ^in++++=upon
their ^pp$+pp3+++=their
shoulders ^nns+nom+++=shoulders,
, ^zz++++=EXTRAWORD
lonely ^jj+atrb+++=lonely
fires ^nns++++=fires
at ^in++++=at
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
beyond ^in++++=beyond
them ^pp3o+pp3+++=them
a ^at++++=a
mud ^nn++++=mud-walled
- ^zz++++=EXTRAWORD
walled ^jj+atrb+++=EXTRAWORD
house ^nn++++=house
where ^wrb+who+++=where
a ^at++++=a
child ^nn++++=child
waited ^vbd+++xvbn+=waited
or ^cc++++=or
had ^vbd+hvd+aux++=had
ceased ^vprf+++xvbnx+=ceased
to ^to++++=to
wait ^vbi++++=wait.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
seldom ^rb++++=seldom
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
river ^nn++++=river
and ^cc++++=and
regarded ^vbd+++xvbn+=regarded
a ^at++++=a
journey ^nn++++=journey
to ^in++++=to
the ^ati++++=the
western ^jj+atrb+++=western
districts ^nns++++=districts
as ^in++++=as
a ^at++++=a
formidable ^jj+atrb+++=formidable
enterprise ^nn++++=enterprise,
, ^zz++++=EXTRAWORD
took ^jj+atrb++xvbn+=took
pleasure ^nn++++=pleasure
in ^in++++=in
these ^dt+dem+++=these
expeditions ^nns+nom+++=expeditions
of ^in++++=of
the ^ati++++=the
imagination ^nn+nom+++=imagination.
. ^zz++++=EXTRAWORD
Rahmun ^np++++=Rahmun's
's ^$++++=EXTRAWORD
arrival ^nn++++=arrival
opened ^vbd+++xvbn+=opened
the ^ati++++=the
walls ^nns++++=walls
of ^in++++=of
my ^pp$+pp1+++=my
study ^nn++++=study.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
while ^cs+sub+++=while
I ^pp1a+pp1+++=I
journeyed ^vbd+++xvbnx+=journeyed
in ^in++++=in
this ^dt+dem+++=this
fashion ^nn++++=fashion,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
tea ^nn++++=tea
remained ^vbd+++xvbn+=remained
beside ^in+pl+++=beside
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
slippers ^nns+nom+++=slippers
beneath ^in+pl+++=beneath
my ^pp$+pp1+++=my
chair ^nn++++=chair,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Mini ^np++++=Mini's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
within ^in++++=within
call ^nn++++=call.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
easy ^jj+pred+++=easy
to ^to+jcmp+++=to
admire ^vbi++++=admire
exile ^nn++++=exile
when ^wrb+who+++=when
one ^cd1++++=one
is ^vbz+bez+vrb++=is
at ^rb++++=at
home ^nr++++=home.
. ^zz++++=EXTRAWORD
The ^ati++++=The
year ^nn++++=year
of ^in++++=of
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
now ^rn+tm+++=now
speak ^vb++++=speak
was ^vbd+bedz+aux++=was
nearing ^vbg+++xvbgx+=nearing
its ^pp$+it+++=its
end ^nn++++=end
when ^wrb+who+++=when
the ^ati++++=the
accident ^nn++++=accident
occurred ^vbd+++xvbn+=occurred.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
cold ^jj+atrb+++=cold
morning ^nn++++=morning
the ^ati++++=the
lane ^nn++++=lane
rang ^vbd+++xvbn+=rang
with ^in++++=with
angry ^jj+atrb+++=angry
voices ^nns++++=voices.
. ^zz++++=EXTRAWORD
Looking ^vbg+++xvbg+=Looking
from ^in++++=from
my ^pp$+pp1+++=my
window ^nn++++=window,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
two ^cd++++=two
policemen ^nns++++=policemen
leading ^vwbg+++xvbg+=leading
Rahmun ^np+++??+=Rahmun
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
turban ^nn++++=turban
was ^vbd+bedz+vrb++=was
disordered ^jj+pred+++=disordered,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
clothes ^nns++++=clothes
were ^vbd+bed+aux++=were
stained ^vpsv++agls+xvbnx+=stained,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
hands ^nns++++=hands
were ^vbd+bed+aux++=were
bound ^vpsv++agls+xvbnx+=bound.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
them ^pp3o+pp3+++=them
came ^vbd+++xvbn+=came
a ^at++++=a
crowd ^nn++++=crowd
of ^in++++=of
boys ^nns++++=boys,
, ^zz++++=EXTRAWORD
delighted ^xvbn+++xvbn+=delighted
by ^in++++=by
any ^dti++++=any
procession ^nn++++=procession
which ^whp+rel+obj++=which
promised ^jj+atrb++xvbn+=promised
scandal ^nn++++=scandal.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hurried ^vbd+++xvbnx+=hurried
downstairs ^jjb++++=downstairs.
. ^zz++++=EXTRAWORD
Rahmun ^np+++??+=Rahmun
had ^vbd+hvd+aux++=had
sold ^vprf+++xvbnx+=sold
a ^at++++=a
shawl ^nn++++=shawl
to ^in++++=to
a ^at++++=a
neighbour ^nn++++=neighbour
on ^in++++=on
credit ^nn++++=credit.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
demanded ^vbd+vsua++xvbnx+=demanded
payment ^nn+nom+++=payment,
, ^zz++++=EXTRAWORD
the ^ati++++=the
man ^nn++++=man
denied ^vbd+vpub++xvbn+=denied
the ^ati++++=the
purchase ^nn++++=purchase
and ^cc++++=and
insulted ^xvbn+++xvbn+=insulted
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Anger ^nn++++=Anger,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
swift ^np++++=swift
counsellor ^nn++++=counsellor
of ^in++++=of
men ^nns++++=men
who ^whp+rel+subj++=who
carry ^vb++++=carry
both ^abx++++=both
pride ^nn++++=pride
and ^cc++++=and
knives ^nns++++=knives,
, ^zz++++=EXTRAWORD
completed ^j+++xvbn+=completed
the ^ati++++=the
matter ^nn++++=matter.
. ^zz++++=EXTRAWORD
Rahmun ^np+++??+=Rahmun
had ^vbd+hvd+aux++=had
stabbed ^vprf+++xvbnx+=stabbed
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wound ^nn+++xvbn+=wound
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
fatal ^jj++++=fatal,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
grave ^jj+pred+++=grave.
. ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
Rahmun ^np+++??+=Rahmun
began ^vbd+++xvbn+=began
loudly ^rb++++=loudly
to ^to++++=to
explain ^vbi+vpub+++=explain.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
invoked ^vbd+++xvbnx+=invoked
Heaven ^nn++++=Heaven,
, ^zz++++=EXTRAWORD
the ^ati++++=the
honour ^nn++++=honour
of ^in++++=of
his ^pp$+pp3+++=his
tribe ^nn++++=tribe,
, ^zz++++=EXTRAWORD
the ^ati++++=the
villainy ^nn+++??+=villainy
of ^in++++=of
debtors ^nns++++=debtors,
, ^zz++++=EXTRAWORD
the ^ati++++=the
unquestionable ^jj+atrb+++=unquestionable
identity ^nn+nom+++=identity
of ^in++++=of
the ^ati++++=the
shawl ^nn++++=shawl,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
general ^jj+atrb+++=general
decay ^nn++++=decay
of ^in++++=of
truth ^nn++++=truth
in ^in++++=in
Bengal ^np++++=Bengal.
. ^zz++++=EXTRAWORD
The ^ati++++=The
policemen ^nns++++=policemen
pulled ^vbd+++xvbn+=pulled
him ^pp3o+pp3+++=him
forward ^rb++++=forward.
. ^zz++++=EXTRAWORD
At ^rb++++=At
that ^dt+dem+++=that
moment ^nn++++=moment
Mini ^np+++??+=Mini
came ^vbd+++xvbn+=came
running ^nvbg+++xvbg+=running
from ^in++++=from
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
" ^zz++++="O
o ^zz++++=EXTRAWORD
Cabuliwallah ^np+++??+=Cabuliwallah!
! ^zz++++=EXTRAWORD
Cabuliwallah ^np+++??+=Cabuliwallah!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rahmun ^np++++=Rahmun's
's ^$++++=EXTRAWORD
face ^vb++++=face
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
For ^in++++=For
an ^at++++=an
instant ^nn+nom+++=instant
the ^ati++++=the
street ^nn++++=street,
, ^zz++++=EXTRAWORD
the ^ati++++=the
crowd ^nn++++=crowd,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
fetters ^nns+nom+++=fetters
disappeared ^vbd+seem++xvbn+=disappeared
from ^in++++=from
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
Mini ^np+++??+=Mini
noticed ^vbd+vprv++xvbn+=noticed
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
no ^at++++=no
bag ^nn++++=bag.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
is ^vbz+bez+vrb++=is
your ^pp$+pp2+++=your
elephant ^nn+nom+++=elephant?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rahmun ^np+++??+=Rahmun
looked ^vbd+++xvbn+=looked
down ^rp++++=down
at ^rb++++=at
his ^pp$+pp3+++=his
bound ^xvbn+++xvbn+=bound
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
elephant ^nn+nom+++=elephant
has ^vbz+hvz+aux++=has
escaped ^vprf+++xvbnx+=escaped."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
laughed ^vbd+++xvbnx+=laughed;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
remembering ^nc+++xvbg+=remembering
their ^pp$+pp3+++=their
other ^ap++++=other
joke ^nn++++=joke,
, ^zz++++=EXTRAWORD
asked ^j+++xvbn+=asked,
, ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+aux++=EXTRAWORD
you ^pp2+pp2+++=you
going ^vbg+++xvbg+=going
to ^in++++=to
your ^pp$+pp2+++=your
father-in-law ^nn++++=father-in-law's
's ^$++++=EXTRAWORD
house ^nn++++=house?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
little ^ap++++=little
one ^pn++++=one,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+aux++=am
going ^vbg+++xvbgx+=going
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
raised ^vbd+++xvbnx+=raised
his ^pp$+pp3+++=his
hands ^nns++++=hands
as ^in++++=as
far ^in"+pl+++=far
as ^in"++++=as
the ^ati++++=the
chain ^nn++++=chain
permitted ^vbd+++xvbn+=permitted
and ^cc+phrs+++=and
added ^vbd+++xvbn+=added,
, ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
how ^wrb+who+++=how
shall ^md+prd+++=shall
I ^pp1a+pp1+++=I
beat ^vbd+++xvbnx+=beat
my ^pp$+pp1+++=my
father ^nn++++=father-in-law
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
law ^nn++++=EXTRAWORD
now ^rn+tm+++=now?"
