By ^in++++=By
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
useful ^jj+atrb+++=useful
blanket ^nn++++=blanket."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
my ^pp$+pp1+++=my
house ^nn++++=house
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had
seven ^cd++++=seven
blankets ^nns++++=blankets
for ^in++++=for
guests ^nns++++=guests
alone ^rb++++=alone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
yes ^uh++++=yes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="From
from ^in++++=EXTRAWORD
Kashmir ^np++++=Kashmir.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
blue ^jj++++=blue
as ^ql++++=as
a ^at++++=a
kingfisher ^nn++++=kingfisher.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
embroidered ^vwbn+++xvbn+=embroidered
with ^in++++=with
almond ^nn++++=almond
flowers ^nns+nom+++=flowers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Believe
believe ^vb+vprv+++=EXTRAWORD
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
believe ^vb+vprv+++=believe
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Dalal ^np++++=Dalal
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
laughing ^vbg+++xvbg+=laughing.
. ^zz++++=EXTRAWORD
Boori ^np+++??+=Boori
Ma ^npt++++=Ma
laughed ^vbd+++xvbn+=laughed
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes
remained ^vbd+++xvbn+=remained
on ^in++++=on
the ^ati++++=the
lane ^nn++++=lane.
. ^zz++++=EXTRAWORD
A ^at++++=A
bicycle ^nn++++=bicycle
passed ^vbd+++xvbn+=passed
over ^rb+phrv+++=over
one ^cd1++++=one
corner ^nn++++=corner
of ^in++++=of
the ^ati++++=the
quilt ^nn++++=quilt.
. ^zz++++=EXTRAWORD
By ^in++++=By
noon ^nn++++=noon
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
black ^jj+pred+++=black
with ^in++++=with
mud ^nn++++=mud.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
days ^nns++++=days
later ^rbr+tm+++=later
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Dalal ^np++++=Dalal
came ^vbd+++xvbn+=came
home ^nr++++=home
with ^in++++=with
his ^pp$+pp3+++=his
promotion ^nn+nom+++=promotion.
. ^zz++++=EXTRAWORD
The ^ati++++=The
news ^nn++++=news
entered ^vbd+++xvbn+=entered
the ^ati++++=the
building ^jj+++xvbg+=building
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
office ^nn++++=office
peon ^vb+++??+=peon
arrived ^vbd+++xvbn+=arrived
carrying ^vbg+++xvbg+=carrying
a ^at++++=a
box ^nn++++=box
of ^in++++=of
sweets ^nns++++=sweets.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Dalal ^np++++=Dalal
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
a ^at++++=a
taxi ^nn++++=taxi,
, ^zz++++=EXTRAWORD
wearing ^vbg+++xvbg+=wearing
a ^at++++=a
new ^jj+atrb+++=new
shirt ^nn++++=shirt
and ^cc++++=and
an ^at++++=an
expression ^nn++++=expression
of ^in++++=of
formal ^jj+atrb+++=formal
modesty ^nn++++=modesty.
. ^zz++++=EXTRAWORD
The ^ati++++=The
residents ^nns++++=residents
assembled ^vbd+++xvbn+=assembled
on ^in++++=on
the ^ati++++=the
stairs ^nns++++=stairs.
. ^zz++++=EXTRAWORD
Children ^nns++++=Children
shouted ^vbd+vpub++xvbn+=shouted.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wives ^nns++++=wives
accepted ^vbd+++xvbn+=accepted
sandesh ^nn+++??+=sandesh
and ^cc++++=and
immediately ^rb+tm+++=immediately
began ^vbd+++xvbn+=began
estimating ^vbg+++xvbg+=estimating
the ^ati++++=the
increase ^nn++++=increase
in ^in++++=in
his ^pp$+pp3+++=his
salary ^nn++++=salary.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
evening ^nn++++=evening
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Dalal ^np++++=Dalal
made ^vbd+++xvbn+=made
two ^cd++++=two
announcements ^nns+nom+++=announcements.
. ^zz++++=EXTRAWORD
First ^rb+cnj+++=First,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
and ^cc++++=and
his ^pp$+pp3+++=his
wife ^nn++++=wife
would ^md+prd+++=would
take ^vb++++=take
a ^at++++=a
holiday ^nn++++=holiday
in ^in++++=in
Simla ^np+++??+=Simla.
. ^zz++++=EXTRAWORD
Second ^rb+cnj+++=Second,
, ^zz++++=EXTRAWORD
before ^cs+sub+++=before
they ^pp3a+pp3+++=they
left ^vbd+++xvbnx+=left,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
intended ^vbd+vsua++xvbnx+=intended
to ^to+vcmp+++=to
install ^vb+++??+=install
a ^at++++=a
washbasin ^nn+++??+=washbasin
on ^in++++=on
the ^ati++++=the
first ^od++++=first-floor
- ^zz++++=EXTRAWORD
floor ^nn++++=EXTRAWORD
landing ^vwbg+++xvbg+=landing.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
basin ^nn++++=basin?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bose ^np++++=Bose.
. ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
a ^at++++=a
tap ^nn++++=tap,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Dalal ^np++++=Dalal.
. ^zz++++=EXTRAWORD
" ^zz++++="Running
running ^jj+atrb++xvbg+=EXTRAWORD
water ^nn++++=water?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
water ^nn++++=water
runs ^nns++++=runs."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
building ^nn++++=building
possessed ^vbd+++xvbn+=possessed
taps ^vbz++++=taps
inside ^jjb++++=inside
no ^at++++=no
flat ^nn++++=flat.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
was ^vbd+bedz+aux++=was
stored ^vpsv++agls+xvbnx+=stored
in ^in++++=in
drums ^nns++++=drums,
, ^zz++++=EXTRAWORD
buckets ^nns+++??+=buckets,
, ^zz++++=EXTRAWORD
brass ^nn++++=brass
vessels ^nns++++=vessels,
, ^zz++++=EXTRAWORD
kerosene ^nn+++??+=kerosene
tins ^nns++++=tins,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
enamel ^nn++++=enamel
pots ^nns++++=pots.
. ^zz++++=EXTRAWORD
Baths ^nns++++=Baths
took ^vbd+++xvbn+=took
place ^nn++++=place
behind ^in+pl+++=behind
kitchen ^nn++++=kitchen
doors ^nns++++=doors.
. ^zz++++=EXTRAWORD
Teeth ^nns++++=Teeth
were ^vbd+bed+aux++=were
brushed ^vpsv++agls+xvbnx+=brushed
over ^in++++=over
drains ^nns++++=drains.
. ^zz++++=EXTRAWORD
The ^ati++++=The
idea ^nn++++=idea
of ^in++++=of
a ^at++++=a
porcelain ^nn++++=porcelain
basin ^nn++++=basin
in ^in++++=in
the ^ati++++=the
common ^jj+atrb+++=common
stairwell ^nn+++??+=stairwell
produced ^vbd+++xvbn+=produced
a ^at++++=a
silence ^nn+nom+++=silence
more ^rbr++++=more
respectful ^jj++++=respectful
than ^in++++=than
the ^ati++++=the
promotion ^nn+nom+++=promotion
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
" ^zz++++="Changing
changing ^jj+atrb++xvbg+=EXTRAWORD
times ^nns++++=times,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
pronounced ^xvbn+++xvbn+=pronounced
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Chatterjee ^np+nom+++=Chatterjee,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
lived ^vprf+++xvbnx+=lived
on ^in++++=on
the ^ati++++=the
top ^jjb+atrb+++=top
floor ^nn++++=floor
for ^in++++=for
twenty ^cd++++=twenty-two
- ^zz++++=EXTRAWORD
two ^cd++++=EXTRAWORD
years ^nns++++=years
and ^cc++++=and
interpreted ^vbd+++xvbn+=interpreted
every ^at++++=every
event ^nn++++=event
as ^in++++=as
evidence ^nn+nom+++=evidence
of ^in++++=of
changing ^xvbg+++xvbg+=changing
times ^nns++++=times.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Dalal ^np++++=Dalal
described ^vbd+++xvbn+=described
the ^ati++++=the
basin ^nn++++=basin
as ^in++++=as
modest ^nn++++=modest.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
selected ^vprf+++xvbnx+=selected
a ^at++++=a
pale ^nn++++=pale
green ^nn++++=green
one ^pn++++=one,
, ^zz++++=EXTRAWORD
imported ^j+++xvbn+=imported
in ^in++++=in
appearance ^nn+nom+++=appearance
if ^cs+cnd+++=if
not ^xnot++not++=not
in ^in++++=in
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
white ^jj+atrb+++=white
rim ^nn++++=rim
and ^cc++++=and
two ^cd++++=two
chromium ^nn++++=chromium
knobs ^nns+++??+=knobs.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
be ^vb+be+vrb++=be
useful ^jj+pred+++=useful
to ^to+jcmp+++=to
all ^abn++++=all
residents ^nns++++=residents.
. ^zz++++=EXTRAWORD
Guests ^nns++++=Guests
could ^md+pos+++=could
wash ^vb++++=wash
their ^pp$+pp3+++=their
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
Children ^nns++++=Children
could ^md+pos+++=could
rinse ^vb++++=rinse
ink ^nn++++=ink
from ^in++++=from
their ^pp$+pp3+++=their
fingers ^nns+nom+++=fingers.
. ^zz++++=EXTRAWORD
The ^ati++++=The
building ^jj+++xvbg+=building
would ^md+prd+++=would
gain ^vb++++=gain
distinction ^nn+nom+++=distinction.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
the ^ati++++=the
stairwell ^nn+++??+=stairwell
a ^at++++=a
bathroom ^nn++++=bathroom
now ^rn+tm+++=now?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
wives ^nns++++=wives.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
an ^at++++=an
improvement ^nn+nom+++=improvement,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Dalal ^np++++=Dalal.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
will ^md+prd+++=will
keep ^vb++++=keep
it ^pp3+it+++=it
clean ^jj++++=clean?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Everyone ^pn++++=Everyone
looked ^vbd+++xvbn+=looked
toward ^in++++=toward
Boori ^np+++??+=Boori
Ma ^npt++++=Ma.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
keep ^vb++++=keep
it ^pp3+it+++=it
cleaner ^jjr++++=cleaner
than ^in++++=than
your ^pp$+pp2+++=your
own ^ap++++=own
teeth ^nns++++=teeth,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Once
once ^rb+tm+++=EXTRAWORD
we ^pp1a+pp1+++=we
had ^vb+hv+aux++=had
basins ^nns++++=basins
carved ^vbd+++xvbn+=carved
from ^in++++=from
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
with ^in++++=with
taps ^vbz++++=taps
shaped ^jj+++xvbn+=shaped
like ^in++++=like
swans ^nn++++=swans.
. ^zz++++=EXTRAWORD
Hot ^jj+atrb+++=Hot
water ^nn++++=water
from ^in++++=from
one ^cd1++++=one
beak ^nn++++=beak,
, ^zz++++=EXTRAWORD
cold ^jj++++=cold
from ^in++++=from
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
Believe ^vb+vprv+++=Believe
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
believe ^vb+vprv+++=believe
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
mason ^np++++=mason
arrived ^vbd+++xvbn+=arrived
the ^ati++++=the
next ^ap++++=next
morning ^nn++++=morning
with ^in++++=with
two ^cd++++=two
laborers ^nns+nom+++=laborers.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
chipped ^vbd+++xvbnx+=chipped
into ^in++++=into
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
raised ^jj+atrb++xvbn+=raised
dust ^nn++++=dust,
, ^zz++++=EXTRAWORD
cursed ^j+++xvbn+=cursed
the ^ati++++=the
pipes ^nns++++=pipes,
, ^zz++++=EXTRAWORD
borrowed ^j+++xvbn+=borrowed
a ^at++++=a
hammer ^nn++++=hammer
from ^in++++=from
the ^ati++++=the
Boses ^np+++??+=Boses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stepped ^vbd+++xvbn+=stepped
repeatedly ^rb++++=repeatedly
over ^in++++=over
Boori ^np+++??+=Boori
Ma ^np++++=Ma's
's ^$++++=EXTRAWORD
newspaper ^nn+nom+++=newspaper
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
For ^in++++=For
two ^cd++++=two
days ^nns++++=days
the ^ati++++=the
stairwell ^nn++++=stairwell
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
cement ^nn++++=cement
and ^cc++++=and
heated ^jj+atrb++xvbn+=heated
metal ^nn++++=metal.
. ^zz++++=EXTRAWORD
The ^ati++++=The
water ^nn++++=water
had ^md"++pmd"++=had
to ^md+nec+++=to
be ^vbi+vbi+aux++=be
shut ^vbd+++xvbn+=shut
off ^rb+phrv+++=off.
. ^zz++++=EXTRAWORD
The ^ati++++=The
residents ^nns++++=residents
climbed ^vbd+++xvbn+=climbed
around ^rp++++=around
coils ^nns++++=coils
of ^in++++=of
pipe ^nn++++=pipe
and ^cc++++=and
bowls ^nns++++=bowls
of ^in++++=of
gray ^np++++=gray
mortar ^nn++++=mortar,
, ^zz++++=EXTRAWORD
complaining ^vbg+vpub++xvbg+=complaining
as ^cs+sub+++=as
if ^cs+cnd+++=if
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Dalal ^np++++=Dalal
had ^vb+hv+aux++=had
personally ^rb++splt++=personally
invented ^vprf+++xvbnx+=invented
inconvenience ^nn+nom+++=inconvenience.
. ^zz++++=EXTRAWORD
Boori ^np+++??+=Boori
Ma ^npt++++=Ma
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
maintain ^vbi+vpub+++=maintain
order ^nn++++=order.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Plumber."
plumber ^jjr++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
were ^vbd+bed+vrb++=were
a ^at++++=a
plumber ^jjr+atrb+++=plumber
yesterday ^nr+tm+++=yesterday.
. ^zz++++=EXTRAWORD
Today ^nr+tm+++=Today
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
carrying ^vbg+++xvbgx+=carrying
bricks ^nns++++=bricks."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+vrb++=are
for ^in++++=for
the ^ati++++=the
plumber ^nn++++=plumber."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Show
show ^nn++++=EXTRAWORD
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Move
move ^vb++++=EXTRAWORD
aside ^rp++++=aside,
, ^zz++++=EXTRAWORD
grandmother ^nn+nom+++=grandmother."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
had ^vb+hv+aux++=had
previously ^rb+tm+splt++=previously
called ^vprf+++xvbnx+=called
her ^pp3o+pp3+++=her
grandmother ^nn+nom+++=grandmother.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+aux++=did
not ^xnot++not++=not
like ^vb++++=like
it ^pp3+it+++=it
from ^in++++=from
strangers ^nns+nom+++=strangers.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
the ^ati++++=the
basin ^nn++++=basin
was ^vbd+bedz+aux++=was
fixed ^vpsv++agls+xvbnx+=fixed
to ^in++++=to
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
projected ^vbd+++xvbn+=projected
over ^in++++=over
the ^ati++++=the
first ^rb++++=first
landing ^nvbg+++xvbg+=landing
like ^in++++=like
a ^at++++=a
pale ^nn++++=pale
green ^nn++++=green
tongue ^nn++++=tongue.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Dalal ^np++++=Dalal
wiped ^vbd+++xvbn+=wiped
it ^pp3+it+++=it
with ^in++++=with
his ^pp$+pp3+++=his
handkerchief ^nn++++=handkerchief.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Dalal ^np++++=Dalal
placed ^vwbn+++xvbn+=placed
a ^at++++=a
cake ^nn++++=cake
of ^in++++=of
pink ^jj+atrb+++=pink
soap ^nn++++=soap
in ^in++++=in
a ^at++++=a
wire ^nn++++=wire
dish ^nn++++=dish.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
coughed ^vbd+++xvbn+=coughed
from ^in++++=from
the ^ati++++=the
tap ^nn++++=tap,
, ^zz++++=EXTRAWORD
rust ^nn++++=rust-colored
- ^zz++++=EXTRAWORD
colored ^jj+++xvbn+=EXTRAWORD
at ^rb++++=at
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
clear ^jj++++=clear.
. ^zz++++=EXTRAWORD
The ^ati++++=The
residents ^nns++++=residents
came ^vbd+++xvbn+=came
out ^rp+pl+++=out
to ^to++++=to
admire ^vbi++++=admire
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bose ^np++++=Bose
washed ^vwbn+++xvbn+=washed
her ^pp$+pp3+++=her
hands ^nns++++=hands
unnecessarily ^rb++++=unnecessarily.
. ^zz++++=EXTRAWORD
The ^ati++++=The
children ^nns++++=children
opened ^vbd+++xvbn+=opened
and ^cc+phrs+++=and
closed ^vbd+++xvbn+=closed
both ^abx++++=both
knobs ^nns+++??+=knobs.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Chatterjee ^np+nom+++=Chatterjee
bent ^vbd+++xvbn+=bent
to ^to++++=to
inspect ^vbi++++=inspect
the ^ati++++=the
drain ^nn++++=drain.
. ^zz++++=EXTRAWORD
" ^zz++++="Times
times ^nns++++=EXTRAWORD
do ^vb+do+vrb++=do
not ^xnot++not++=not
merely ^rb+down+++=merely
change ^vb++++=change,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Sometimes
sometimes ^rb++++=EXTRAWORD
they ^pp3a+pp3+++=they
improve ^vb++++=improve."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
the ^ati++++=the
week ^nn++++=week
ended ^vbd+++xvbn+=ended,
, ^zz++++=EXTRAWORD
the ^ati++++=the
basin ^nn++++=basin
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
an ^at++++=an
insult ^nn++++=insult.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wives ^nns++++=wives
asked ^vbd+vsua++xvbn+=asked
why ^wrb+who+whcl++=why
one ^cd1++++=one
family ^nn++++=family's
's ^$++++=EXTRAWORD
prosperity ^nn+nom+++=prosperity
should ^md+nec+++=should
hang ^vb++++=hang
in ^in++++=in
a ^at++++=a
common ^jj+atrb+++=common
passage ^nn+nom+++=passage.
. ^zz++++=EXTRAWORD
The ^ati++++=The
husbands ^nns++++=husbands
replied ^vbd+vpub++xvbn+=replied
that ^tht+vcmp+++=that
no ^at++++=no
law ^nn++++=law
prevented ^vbd+++xvbn+=prevented
others ^aps++++=others
from ^in++++=from
prospering ^nn++++=prospering.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bose ^np++++=Bose
observed ^vbd+vprv++xvbn+=observed
that ^tht+vcmp+++=that
her ^pp$+pp3+++=her
sitting ^vbg+++xvbg+=sitting
room ^nn++++=room
curtains ^nns++++=curtains
were ^vbd+bed+vrb++=were
older ^jjr+pred+++=older
than ^in++++=than
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Dalal ^np++++=Dalal's
's ^$++++=EXTRAWORD
marriage ^nn+nom+++=marriage.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Misra ^np++++=Misra
pointed ^vbd+++xvbn+=pointed
out ^rp+pl+++=out
that ^cs+sub+++=that
the ^ati++++=the
Chatterjees ^nns+nom++??+=Chatterjees'
' ^zz++++=EXTRAWORD
shutters ^nns+nom+++=shutters
had ^vb+hv+aux++=had
not ^xnot++not++=not
been ^vprf+ben+aux+xvbn+=been
painted ^vpsv++agls+xvbnx+=painted
since ^in++++=since
Independence ^nn+nom+++=Independence.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
it ^pp3+it+++=it
beyond ^in++++=beyond
us ^pp1o+pp1+++=us
to ^to++++=to
improve ^vbi++++=improve
our ^pp$+pp1+++=our
own ^ap++++=own
homes ^nrs++++=homes?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
demanded ^vbd+vsua++xvbnx+=demanded.
. ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
one ^cd1++++=one
said ^vbd+vpub+tht0+xvbn+=said
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
beyond ^in++++=beyond
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
implied ^vpsv++agls+xvbnx+=implied."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="By
by ^in++++=EXTRAWORD
whom ^whp+rel+pied++=whom?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Must
must ^md+nec+++=EXTRAWORD
every ^at++++=every
implication ^nn+nom+++=implication
have ^vb+hv+vrb++=have
a ^at++++=a
signature ^nn++++=signature?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
One ^cd1++++=One
husband ^nn++++=husband
ordered ^vbd+vsua++xvbn+=ordered
new ^jj+atrb+++=new
cane ^nn++++=cane
chairs ^nns++++=chairs.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
hired ^jj+++xvbn+=hired
a ^at++++=a
carpenter ^nn+nom+++=carpenter
to ^to++++=to
build ^vbi++++=build
an ^at++++=an
almari ^nn+++??+=almari
into ^in++++=into
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Boses ^np+++??+=Boses
purchased ^vbd+++xvbn+=purchased
a ^at++++=a
carom ^nn+++??+=carom
board ^nn++++=board
large ^jj++++=large
enough ^qlp++++=enough
to ^to++++=to
occupy ^vbi++++=occupy
half ^abn++++=half
their ^pp$+pp3+++=their
sitting ^jj+atrb++xvbg+=sitting
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Chatterjee ^np+nom+++=Chatterjee,
, ^zz++++=EXTRAWORD
after ^in++++=after
condemning ^xvbg+++xvbg+=condemning
wasteful ^jj+atrb+++=wasteful
competition ^nn+nom+++=competition,
, ^zz++++=EXTRAWORD
engaged ^xvbn+++xvbn+=engaged
painters ^nns+nom+++=painters
for ^in++++=for
his ^pp$+pp3+++=his
shutters ^nns+nom+++=shutters
and ^cc++++=and
chose ^vbd+++xvbn+=chose
a ^at++++=a
blue ^jj++++=blue
so ^ql+emph+++=so
bright ^jj++++=bright
that ^cs+sub+++=that
neighbors ^vbz++++=neighbors
across ^in+pl+++=across
the ^ati++++=the
lane ^nn++++=lane
came ^vbd+++xvbn+=came
to ^in++++=to
their ^pp$+pp3+++=their
balconies ^nns++++=balconies
to ^to++++=to
stare ^vbi++++=stare.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
rumors ^nns++++=rumors
began ^vbd+++xvbn+=began.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Dalals ^np+++??+=Dalals,
, ^zz++++=EXTRAWORD
someone ^pn++++=someone
heard ^vbd+vprv++xvbn+=heard,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
bought ^vprf+++xvbnx+=bought
a ^at++++=a
sofa ^nn++++=sofa
in ^in++++=in
Simla ^np+++??+=Simla.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
a ^at++++=a
refrigerator ^nn++++=refrigerator.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
a ^at++++=a
radio ^nn++++=radio
with ^in++++=with
foreign ^jj+atrb+++=foreign
stations ^nns+nom+++=stations.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
