By ^in++++=By
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Very
very ^ql+amp+++=EXTRAWORD
polished ^jj++++=polished,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Al ^&fw++++=Al
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Just
just ^rb+emph+++=EXTRAWORD
have ^vb+hv+vrb++=have
fun ^nn++++=fun."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Advice ^nn++++=Advice
from ^in++++=from
the ^ati++++=the
gifted ^nn++++=gifted.
. ^zz++++=EXTRAWORD
Simply ^rb++++=Simply
leap ^vb++++=leap
the ^ati++++=the
chasm ^nn++++=chasm,
, ^zz++++=EXTRAWORD
Al ^&fw++++=Al.
. ^zz++++=EXTRAWORD
Simply ^rb++++=Simply
possess ^nns+nom+++=possess
cheekbones ^nns++++=cheekbones.
. ^zz++++=EXTRAWORD
Dr ^npt++++=Dr.
. ^zz++++=EXTRAWORD
Wimsatt ^np++++=Wimsatt
went ^vbd+++xvbn+=went
next ^rb++++=next
and ^cc++++=and
received ^vbd+++xvbn+=received
five ^cd++++=five
hundred ^cd++++=hundred
and ^cc++++=and
fifty ^cd++++=fifty.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Bernardo ^np++++=Bernardo
Pell ^np++++=Pell,
, ^zz++++=EXTRAWORD
owner ^nn++++=owner
of ^in++++=of
three ^cd++++=three
fitness ^nns+nom+++=fitness
centers ^nns+nom+++=centers,
, ^zz++++=EXTRAWORD
came ^j+++xvbn+=came
out ^rp+pl+++=out
dressed ^xvbn+++xvbn+=dressed
as ^ql++++=as
a ^at++++=a
gladiator ^nn++++=gladiator.
. ^zz++++=EXTRAWORD
Bernardo ^np++++=Bernardo's
's ^$++++=EXTRAWORD
bare ^jj+atrb+++=bare
legs ^nns++++=legs
were ^vbd+bed+vrb++=were
brown ^jj+pred+++=brown
and ^cc+phrs+++=and
hard ^jj++++=hard
and ^cc++++=and
largely ^rb++++=largely
hairless ^jj++++=hairless.
. ^zz++++=EXTRAWORD
At ^rb++++=At
one ^cd1++++=one
point ^nn++++=point
he ^pp3a+pp3+++=he
flexed ^vbd+++xvbnx+=flexed
and ^cc++++=and
the ^ati++++=the
ladies ^nns++++=ladies
from ^in++++=from
First ^od++++=First
Community ^nn+nom+++=Community
Bank ^nn++++=Bank
began ^vbd+++xvbn+=began
screaming ^nvbg+++xvbg+=screaming
as ^cs+sub+++=as
if ^cs+cnd+++=if
attacked ^jj+++xvbn+=attacked.
. ^zz++++=EXTRAWORD
Al ^&fw++++=Al
considered ^vbd+vprv++xvbn+=considered
saying ^vbg+++xvbg+=saying,
, ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
missed ^vbd+++xvbn+=missed
a ^at++++=a
spot ^nn++++=spot
shaving ^vwbg+++xvbg+=shaving.
. ^zz++++=EXTRAWORD
Did ^vbd+dod+vrb++=Didn't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
Class ^nn++++=Class.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Donfrey ^np+++??+=Donfrey.
. ^zz++++=EXTRAWORD
Lenny ^np+++??+=Lenny
introduced ^vwbn+++xvbn+=introduced
him ^pp3o+pp3+++=him
as ^in++++=as
" ^zz++++="a
a ^at++++=EXTRAWORD
cornerstone ^nn+++??+=cornerstone
of ^in++++=of
not ^xnot++not++=not
just ^rb+emph+++=just
local ^jj+atrb+++=local
enterprise ^nn++++=enterprise
but ^cc++++=but
local ^jj+atrb+++=local
heart ^nn++++=heart."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Donfrey ^np+++??+=Donfrey
jogged ^vbd+++xvbn+=jogged
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
red ^jj+atrb+++=red
sneakers ^nns+nom+++=sneakers
flashing ^vwbg+++xvbg+=flashing.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
Elise ^np+++??+=Elise,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
at ^rb++++=at
a ^at++++=a
front ^jjb+atrb+++=front
table ^nn++++=table
and ^cc++++=and
waved ^vbd+++xvbn+=waved
both ^abx++++=both
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
Donfrey ^np+++??+=Donfrey
kissed ^vbd+++xvbn+=kissed
his ^pp$+pp3+++=his
fingertips ^nns++++=fingertips
and ^cc++++=and
flung ^vbd+++xvbn+=flung
the ^ati++++=the
kiss ^nn++++=kiss
to ^in++++=to
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
People ^nns++++=People
made ^vbd+++xvbn+=made
the ^ati++++=the
warm ^jj++++=warm
sound ^jj++++=sound
they ^pp3a+pp3+++=they
made ^vbd+++xvbnx+=made
when ^wrb+who+++=when
successful ^jj+atrb+++=successful
married ^jj+atrb++xvbn+=married
people ^nns++++=people
demonstrated ^vbd+vprv++xvbn+=demonstrated
continuing ^vbg+++xvbg+=continuing
sexual ^jj+atrb+++=sexual
preference ^nn+nom+++=preference.
. ^zz++++=EXTRAWORD
Seven ^cd++++=Seven
hundred ^cd++++=hundred
dollars ^nns++++=dollars.
. ^zz++++=EXTRAWORD
Seven ^cd++++=Seven
hundred ^cd++++=hundred
for ^in++++=for
dinner ^nn++++=dinner
at ^in++++=at
the ^ati++++=the
Donfrey ^np+++??+=Donfrey
home ^nr++++=home,
, ^zz++++=EXTRAWORD
with ^in++++=with
wine ^nn++++=wine-pairing
- ^zz++++=EXTRAWORD
pairing ^jj+++xvbg+=EXTRAWORD
by ^in++++=by
Elise ^np+++??+=Elise,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
been ^vprf+ben+vrb+xvbnx+=been
in ^in++++=in
a ^at++++=a
regional ^jj+atrb+++=regional
orange ^nn++++=orange-juice
- ^zz++++=EXTRAWORD
juice ^nn++++=EXTRAWORD
commercial ^jj++++=commercial
and ^cc+phrs+++=and
remained ^jj+++xvbn+=remained,
, ^zz++++=EXTRAWORD
at ^rb++++=at
forty ^cd++++=forty-two,
- ^zz++++=EXTRAWORD
two ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
frankly ^rb++++=frankly
annoying ^jj+++xvbg+=annoying
to ^to++++=to
behold ^vbi++++=behold.
. ^zz++++=EXTRAWORD
Donfrey ^np+++??+=Donfrey
came ^vbd+++xvbn+=came
back ^jjb+atrb+++=back
grinning ^nvbg+++xvbg+=grinning.
. ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
up ^rp++++=up,
, ^zz++++=EXTRAWORD
buddy ^np++++=buddy,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
Al ^&fw++++=Al.
. ^zz++++=EXTRAWORD
Buddy ^np+++??+=Buddy.
. ^zz++++=EXTRAWORD
The ^ati++++=The
term ^nn++++=term
used ^vwbn+++xvbn+=used
by ^in++++=by
men ^nns++++=men
who ^whp+rel+subj++=who
could ^md+pos+++=could
not ^xnot++not++=not
access ^nn++++=access
your ^pp$+pp2+++=your
name ^nn++++=name.
. ^zz++++=EXTRAWORD
Deena ^np+++??+=Deena
straightened ^vbd+++xvbn+=straightened
Al ^np++++=Al's
's ^$++++=EXTRAWORD
cap ^nn++++=cap.
. ^zz++++=EXTRAWORD
" ^zz++++="Own
own ^ap++++=EXTRAWORD
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stepped ^vbd+++xvbnx+=stepped
through ^in+strn+++=through.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
he ^pp3a+pp3+++=he
saw ^vbd+vprv+tht0+xvbnx+=saw
nothing ^pn++++=nothing
but ^cc++++=but
lights ^nns++++=lights
and ^cc++++=and
tablecloths ^nns++++=tablecloths.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
boot ^nn++++=boot
cover ^nn++++=cover
caught ^vbd+++xvbn+=caught
on ^in++++=on
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
temporary ^jj+atrb+++=temporary
runway ^nn++++=runway.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stumbled ^vbd+++xvbnx+=stumbled,
, ^zz++++=EXTRAWORD
corrected ^xvbn+++xvbn+=corrected,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
correcting ^nn++++=correcting
entered ^vbd+++xvbn+=entered
a ^at++++=a
strange ^jj++++=strange
half ^abn++++=half-trot.
- ^zz++++=EXTRAWORD
trot ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
feather ^nn++++=feather
swung ^vbd+++xvbn+=swung
into ^in++++=into
his ^pp$+pp3+++=his
eye ^nn++++=eye.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
swatted ^vbd+++xvbnx+=swatted
it ^pp3+it+++=it
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
because ^cs+cos+++=because
his ^pp$+pp3+++=his
other ^ap++++=other
arm ^nn++++=arm
went ^vbd+++xvbn+=went
out ^rb+phrv+++=out
for ^in+ppvb+++=for
balance ^nn+nom+++=balance,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
appeared ^vbd+seem++xvbnx+=appeared
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
waving ^vbg+++xvbgx+=waving.
. ^zz++++=EXTRAWORD
Someone ^pn++++=Someone
whooped ^vbd+++xvbn+=whooped.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
several ^ap++++=several
people ^nns++++=people
whooped ^vbd+++xvbn+=whooped.
. ^zz++++=EXTRAWORD
The ^ati++++=The
whole ^jj+atrb+++=whole
room ^nn++++=room
began ^vbd+++xvbn+=began
clapping ^vbg+++xvbg+=clapping
with ^in++++=with
a ^at++++=a
ferocious ^jj++++=ferocious,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
protective ^jj+atrb+++=protective
rhythm ^nn++++=rhythm.
. ^zz++++=EXTRAWORD
A ^at++++=A
woman ^nn++++=woman
called ^vbd+++xvbn+=called,
, ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
got ^vbd+++xvbn+=got
this ^dt+pdem+++=this!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Exactly ^rb++++=Exactly.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
A ^at++++=A
heat ^nn++++=heat
entered ^vbd+++xvbn+=entered
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
The ^ati++++=The
thing ^nn++++=thing
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
suspected ^vprf+++xvbnx+=suspected
but ^cc++++=but
never ^rb++++=never
been ^vprf+ben+aux+xvbn+=been
provided ^vpsv++agls+xvbnx+=provided
adequate ^jj+atrb+++=adequate
conditions ^nns+nom+++=conditions
to ^to++++=to
prove ^vbi+vprv+++=prove.
. ^zz++++=EXTRAWORD
Presence ^nn+nom+++=Presence.
. ^zz++++=EXTRAWORD
Charisma ^np+++??+=Charisma.
. ^zz++++=EXTRAWORD
Maybe ^rb+hdg+++=Maybe
the ^ati++++=the
costume ^nn++++=costume
freed ^vbd+++xvbn+=freed
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Maybe ^rb+hdg+++=Maybe
the ^ati++++=the
crowd ^nn++++=crowd,
, ^zz++++=EXTRAWORD
bored ^xvbn+++xvbn+=bored
by ^in++++=by
standardized ^jj+atrb++xvbn+=standardized
masculinity ^nn+nom+++=masculinity
tan ^nn++++=tan,
, ^zz++++=EXTRAWORD
dental ^jj++++=dental,
, ^zz++++=EXTRAWORD
automotive ^jj++++=automotive
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
waiting ^vbg+++xvbgx+=waiting
for ^in++++=for
something ^pn++++=something
subtler ^jjr++++=subtler.
. ^zz++++=EXTRAWORD
An ^at++++=An
approachable ^jj+atrb+++=approachable
sensuality ^nn+nom+++=sensuality.
. ^zz++++=EXTRAWORD
A ^at++++=A
historical ^jj+atrb+++=historical
sensuality ^nn+nom+++=sensuality.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
runway ^nn++++=runway's
's ^$++++=EXTRAWORD
end ^nn++++=end
and ^cc++++=and
attempted ^jj+++xvbn+=attempted
Hal ^np++++=Hal's
's ^$++++=EXTRAWORD
hip ^nn++++=hip
move ^nn++++=move.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
copied ^vbd+++xvbn+=copied.
. ^zz++++=EXTRAWORD
Adapted ^j+++xvbn+=Adapted.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cheers ^nns++++=cheers
doubled ^vwbn+++xvbn+=doubled.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
go ^vb++++=go,
, ^zz++++=EXTRAWORD
Robin ^np++++=Robin!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
someone ^pn++++=someone
cried ^vbd+++xvbn+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Al ^&fw++++=Al
cried ^vbd+++xvbn+=cried
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
Laughter ^nn+nom+++=Laughter,
, ^zz++++=EXTRAWORD
delighted ^j+++xvbn+=delighted.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
turn ^nn++++=turn
his ^pp$+pp3+++=his
boot ^nn++++=boot
cover ^nn++++=cover
twisted ^vbd+++xvbn+=twisted
around ^rp++++=around,
, ^zz++++=EXTRAWORD
so ^cs+sub+++=so
the ^ati++++=the
false ^jj+atrb+++=false
toe ^nn++++=toe
pointed ^vbd+++xvbn+=pointed
sideways ^jjb++++=sideways.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
walked ^vbd+++xvbnx+=walked
back ^jjb++++=back
with ^in++++=with
one ^cd1++++=one
green ^jj+atrb+++=green
foot ^nn++++=foot
apparently ^rb++++=apparently
broken ^jj+++xvbn+=broken,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
this ^dt+pdem+++=this
only ^rb+down+++=only
endeared ^vbd+++xvbn+=endeared
him ^pp3o+pp3+++=him
further ^jjb++++=further.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tipped ^vbd+++xvbnx+=tipped
his ^pp$+pp3+++=his
cap ^nn++++=cap.
. ^zz++++=EXTRAWORD
The ^ati++++=The
feather ^nn++++=feather
fell ^vbd+++xvbn+=fell
off ^in+strn+++=off.
. ^zz++++=EXTRAWORD
Applause ^nn++++=Applause
became ^vbd+++xvbn+=became
thunderous ^jj++++=thunderous.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
the ^ati++++=the
screen ^nn++++=screen,
, ^zz++++=EXTRAWORD
Deena ^np+++??+=Deena
hugged ^vbd+++xvbn+=hugged
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
were ^vbd+bed+vrb++=were
adorable ^jj+pred+++=adorable,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Adorable ^jj++++=Adorable
being ^jj+++xvbg+=being
a ^at++++=a
gateway ^nn++++=gateway
category ^nn++++=category
to ^in++++=to
desirable ^jj++++=desirable.
. ^zz++++=EXTRAWORD
Babies ^nns++++=Babies:
: ^zz++++=EXTRAWORD
adorable ^jj++++=adorable.
. ^zz++++=EXTRAWORD
Certain ^jj+atrb+++=Certain
foreign ^jj+atrb+++=foreign
actors ^nns++++=actors:
: ^zz++++=EXTRAWORD
adorable ^jj++++=adorable.
. ^zz++++=EXTRAWORD
Al ^&fw++++=Al
accepted ^vbd+vprv++xvbn+=accepted.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bidding ^nn++++=bidding
started ^vbd+++xvbn+=started
at ^rb++++=at
twenty ^cd++++=twenty-five.
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Silence ^nn+nom+++=Silence.
. ^zz++++=EXTRAWORD
Lenny ^np+++??+=Lenny
reminded ^vbd+vsua++xvbn+=reminded
them ^pp3o+pp3+++=them
that ^cs+sub+++=that
Al ^np++++=Al's
's ^$++++=EXTRAWORD
Heritage ^nn+nom+++=Heritage
Lunch ^vb++++=Lunch
Experience ^nn+nom+++=Experience
included ^vbd+++xvbn+=included
" ^zz++++="a
a ^at++++=EXTRAWORD
personal ^jj+atrb+++=personal
guided ^jj+atrb++xvbn+=guided
journey ^nn++++=journey
through ^in++++=through
yesteryear ^nn+++??+=yesteryear,
, ^zz++++=EXTRAWORD
plus ^in++++=plus
soup ^nn++++=soup,
, ^zz++++=EXTRAWORD
salad ^nn++++=salad,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
sandwich ^nn++++=sandwich."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
woman ^nn++++=woman
at ^in++++=at
the ^ati++++=the
rear ^nn++++=rear
raised ^vbd+++xvbn+=raised
her ^pp$+pp3+++=her
card ^nn++++=card.
. ^zz++++=EXTRAWORD
" ^zz++++="Fifty!"
fifty ^cd++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Lenny ^np+++??+=Lenny
shouted ^vbd+vpub++xvbn+=shouted.
. ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
lowered ^vbd+++xvbn+=lowered
it ^pp3+it+++=it
and ^cc++++=and
looked ^vbd+++xvbn+=looked
alarmed ^vbd+++xvbn+=alarmed.
. ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
I ^pp1a+pp1+++=I
hear ^vb+vprv+++=hear
seventy ^cd++++=seventy-five?"
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
bid ^nn++++=bid
seventy ^cd++++=seventy-five.
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Possibly ^rb++++=Possibly
Mag ^np++++=Mag's
's ^$++++=EXTRAWORD
tax ^nn++++=tax
preparer ^jjr++++=preparer.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
woman ^nn++++=woman
went ^vbd+++xvbn+=went
to ^to++++=to
one ^cd1++++=one
hundred ^cd++++=hundred.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
went ^vbd+++xvbn+=went
to ^to++++=to
one ^cd1++++=one-twenty-five.
- ^zz++++=EXTRAWORD
twenty ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Lenny ^np+++??+=Lenny
attempted ^vbd+++xvbn+=attempted
one ^cd1++++=one-fifty,
- ^zz++++=EXTRAWORD
fifty ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
energy ^nn++++=energy
had ^vbd+hvd+aux++=had
escaped ^vprf+++xvbnx+=escaped.
. ^zz++++=EXTRAWORD
Sold ^xvbn+++xvbn+=Sold
for ^in++++=for
one ^cd1++++=one-twenty-five.
- ^zz++++=EXTRAWORD
twenty ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Still ^rb++++=Still.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
hundred ^cd++++=hundred
twenty ^cd++++=twenty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
dollars ^nns++++=dollars
to ^to++++=to
spend ^vbi++++=spend
two ^cd++++=two
hours ^nns++++=hours
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
More ^rbr++++=More
per ^in++++=per
hour ^nn++++=hour
than ^in++++=than
many ^ap++++=many
attorneys ^nns++++=attorneys,
, ^zz++++=EXTRAWORD
depending ^vbg+++xvbg+=depending
how ^wrb+who+++=how
lunch ^nn++++=lunch
was ^vbd+bedz+aux++=was
costed ^vpsv++agls+xvbnx+=costed.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
the ^ati++++=the
screen ^nn++++=screen,
, ^zz++++=EXTRAWORD
Donfrey ^np+++??+=Donfrey
caught ^vbd+++xvbn+=caught
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
killed ^vbd+++xvbn+=killed,
, ^zz++++=EXTRAWORD
man ^nn++++=man."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Thanks."
thanks ^rb+dspt+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
seriously ^rb++++=seriously.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
loved ^vbd+++xvbnx+=loved
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Seemed
seemed ^vbd+seem++xvbn+=EXTRAWORD
positive ^jj++++=positive."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Absolutely.
absolutely ^rb+amp+++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
way ^nn++++=way
you ^pp2+pp2+++=you
just ^rb+emph+++=just
went ^vbd+++xvbn+=went
with ^in++++=with
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
takes ^vbz++++=takes
balls ^nns++++=balls."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Al ^&fw++++=Al
nodded ^vbd+++xvbn+=nodded.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
was ^vbd+bedz+vrb++=was
an ^at++++=an
acknowledgment ^nn+nom+++=acknowledgment
between ^in++++=between
equals ^nns++++=equals.
. ^zz++++=EXTRAWORD
Donfrey ^np+++??+=Donfrey
had ^vbd+hvd+aux++=had
noticed ^vprf+++xvbnx+=noticed
the ^ati++++=the
bravery ^nn+nom+++=bravery,
, ^zz++++=EXTRAWORD
the ^ati++++=the
comic ^jj+atrb+++=comic
recalibration ^nn+nom+++=recalibration,
, ^zz++++=EXTRAWORD
the ^ati++++=the
crowd ^nn++++=crowd-work.
- ^zz++++=EXTRAWORD
work ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
after ^cs+sub+++=after
this ^dt+dem+++=this
they ^pp3a+pp3+++=they
would ^md+prd+++=would
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
Art ^nn++++=Art,
, ^zz++++=EXTRAWORD
right ^jj++++=right?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Donfrey ^np+++??+=Donfrey
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Art
art ^nn++++=EXTRAWORD
Rooster ^nn+nom+++=Rooster?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
moment ^nn++++=moment
the ^ati++++=the
sounds ^nns++++=sounds
in ^in++++=in
the ^ati++++=the
room ^nn++++=room
arranged ^vwbn+vsua++xvbn+=arranged
themselves ^ppls+pp3+++=themselves
into ^in++++=into
one ^cd1++++=one
flat ^jj+atrb+++=flat
metallic ^jj+atrb+++=metallic
note ^nn++++=note.
. ^zz++++=EXTRAWORD
" ^zz++++="Al,"
al ^&fw++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Al ^&fw++++=Al
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Al.
al ^&fw++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Jesus ^np++++=Jesus,
, ^zz++++=EXTRAWORD
sorry ^uh++++=sorry.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv+tht0+xvbnx+=knew
that ^tht+vcmp+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Roosten."
roosten ^vb+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Right,
right ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
right ^jj++++=right.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
bought ^vbd+++xvbnx+=bought
that ^dt+dem+++=that
urn ^nn++++=urn
thing ^nn++++=thing
from ^in++++=from
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Umbrella
umbrella ^nn++++=EXTRAWORD
stand ^vb++++=stand."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sure.
sure ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Great ^jj+atrb+++=Great
piece ^nn++++=piece."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Donfrey ^np++++=Donfrey's
's ^$++++=EXTRAWORD
phone ^nn++++=phone
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
glanced ^vbd+++xvbnx+=glanced
at ^in++++=at
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Excuse
excuse ^nn++++=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
Allen ^np++++=Allen."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
away ^rb+phrv+++=away.
. ^zz++++=EXTRAWORD
Allen ^np++++=Allen.
. ^zz++++=EXTRAWORD
Al ^&fw++++=Al
stood ^vbd+++xvbn+=stood
very ^ql+amp+++=very
still ^rb+cnj+++=still,
, ^zz++++=EXTRAWORD
smiling ^jj+++xvbg+=smiling
as ^cs+sub+++=as
if ^cs+cnd+++=if
continuing ^vbg+++xvbg+=continuing
a ^at++++=a
pleasant ^jj+atrb+++=pleasant
exchange ^nn++++=exchange.
