By ^in++++=By
pools ^nns++++=pools
that ^tht+rel+subj++=that
glimmered ^vbd+++xvbn+=glimmered
like ^in++++=like
dark ^jj+atrb+++=dark
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
rushes ^nn++++=rushes
whispered ^vbd+vpub++xvbn+=whispered
though ^cs+sub+++=though
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
he ^pp3a+pp3+++=he
called ^vbd+++xvbnx+=called
to ^in++++=to
her ^pp$+pp3+++=her
to ^to++++=to
wait ^vbi++++=wait,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
only ^rb+down+++=only
cried ^vbd+++xvbn+=cried,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
beautiful ^jj+pred+++=beautiful,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
her ^pp$+pp3+++=her
white ^jj+atrb+++=white
hair ^nn++++=hair
showed ^vbd+vprv++xvbn+=showed
far ^rb+pl+++=far
ahead ^rb+pl+++=ahead
of ^in++++=of
him ^pp3o+pp3+++=him
like ^in++++=like
foam ^nn++++=foam
travelling ^vwbg+++xvbg+=travelling
on ^in++++=on
a ^at++++=a
black ^jj+atrb+++=black
river ^nn++++=river.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
ground ^nn++++=ground
failed ^vbd+++xvbn+=failed
beneath ^rb++++=beneath
his ^pp$+pp3+++=his
foot ^nn++++=foot.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
dropped ^vbd+++xvbnx+=dropped
into ^in++++=into
a ^at++++=a
bog ^nn++++=bog
drain ^nn++++=drain
choked ^vbd+++xvbn+=choked
with ^in++++=with
stones ^nns++++=stones
and ^cc++++=and
water ^nn++++=water,
, ^zz++++=EXTRAWORD
striking ^vbg+++xvbg+=striking
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder
against ^in++++=against
one ^cd1++++=one
bank ^nn++++=bank
and ^cc++++=and
his ^pp$+pp3+++=his
head ^nn++++=head
against ^in++++=against
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
knew ^vbd+vprv+tht0+xvbnx+=knew
nothing ^pn++++=nothing
but ^cc++++=but
the ^ati++++=the
cold ^jj++++=cold
that ^dt+dem+++=that
filled ^jj+++xvbn+=filled
his ^pp$+pp3+++=his
clothes ^nns++++=clothes.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
raised ^vbd+++xvbnx+=raised
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
blood ^nn++++=blood
upon ^in++++=upon
his ^pp$+pp3+++=his
face ^nn++++=face,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
left ^jj+++xvbn+=left
arm ^vb++++=arm
hung ^vbd+++xvbn+=hung
useless ^jj++++=useless,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
stick ^vb++++=stick
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
from ^in++++=from
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
called ^vbd+++xvbnx+=called
Winny ^np+++??+=Winny
Byrne ^np+++??+=Byrne,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
answer ^nn++++=answer
came ^vbd+++xvbn+=came
except ^in++++=except
the ^ati++++=the
crying ^jj+++xvbg+=crying
of ^in++++=of
a ^at++++=a
bird ^nn++++=bird
out ^rp+pl+++=out
on ^in++++=on
the ^ati++++=the
lake ^nn++++=lake.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
crawled ^vprf+++xvbn+=crawled
from ^in++++=from
the ^ati++++=the
drain ^nn++++=drain
and ^cc++++=and
went ^vpsv++agls+xvbn+=went
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
for ^in++++=for
a ^at++++=a
pale ^nn++++=pale
light ^jj++++=light
was ^vbd+bedz+aux++=was
moving ^vbg+++xvbgx+=moving
before ^in++++=before
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
low ^jj++++=low
over ^in++++=over
the ^ati++++=the
bog ^nn++++=bog.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
Winny ^np++++=Winny's
's ^$++++=EXTRAWORD
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sometimes ^rb++++=sometimes
a ^at++++=a
lantern ^nn++++=lantern,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sometimes ^rb++++=sometimes
the ^ati++++=the
moon ^np++++=moon
reflected ^vbd+vprv++xvbn+=reflected
in ^in++++=in
water ^nn++++=water,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
moon ^nn++++=moon
was ^vbd+bedz+aux++=was
still ^rb++splt++=still
hidden ^vpsv++agls+xvbnx+=hidden.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
he ^pp3a+pp3+++=he
saw ^vbd+vprv+tht0+xvbnx+=saw
a ^at++++=a
cabin ^nn++++=cabin
crouched ^vbd+++xvbn+=crouched
against ^in++++=against
the ^ati++++=the
slope ^nn++++=slope,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
low ^jj++++=low
that ^cs+sub+++=that
the ^ati++++=the
heather ^nn++++=heather
almost ^rb+hdg+++=almost
covered ^vbd+++xvbn+=covered
its ^pp$+it+++=its
roof ^nn++++=roof.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vb+hv+vrb++=had
no ^at++++=no
window ^nn++++=window,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
door ^nn++++=door
was ^vbd+bedz+aux++=was
shut ^vpsv++agls+xvbnx+=shut,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
smoke ^nn++++=smoke
came ^vbd+++xvbn+=came
weakly ^rb++++=weakly
through ^in++++=through
the ^ati++++=the
thatch ^nn++++=thatch.
. ^zz++++=EXTRAWORD
Hanrahan ^np+nom++??+=Hanrahan
reached ^vbd+++xvbn+=reached
the ^ati++++=the
wall ^nn++++=wall
and ^cc++++=and
sank ^vbd+++xvbn+=sank
down ^rp++++=down
beside ^in+pl+++=beside
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
no ^at++++=no
strength ^nn++++=strength
to ^to++++=to
knock ^vbi++++=knock.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stones ^nns++++=stones
were ^vbd+bed+vrb++=were
warm ^jj+pred+++=warm
from ^in++++=from
the ^ati++++=the
day ^nn++++=day,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
leaned ^vbd+++xvbnx+=leaned
his ^pp$+pp3+++=his
wounded ^jj+++xvbn+=wounded
head ^jjb++++=head
against ^in++++=against
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
hearing ^vbg+vprv++xvbg+=hearing
within ^in++++=within
the ^ati++++=the
house ^nn++++=house
the ^ati++++=the
small ^nn++++=small
snapping ^vwbg+++xvbg+=snapping
of ^in++++=of
a ^at++++=a
turf ^nn++++=turf
fire ^nn++++=fire
and ^cc++++=and
the ^ati++++=the
murmur ^nn++++=murmur
of ^in++++=of
women ^nns++++=women's
's ^$++++=EXTRAWORD
voices ^nns++++=voices.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
thought ^vbd+++xvbnx+=thought
Winny ^np+++??+=Winny
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
in ^in++++=in
and ^cc++++=and
left ^jj+++xvbn+=left
him ^pp3o+pp3+++=him
there ^rn+pl+++=there;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
after ^cs+sub+++=after
a ^at++++=a
time ^nn++++=time
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
him ^vbi++++=him
that ^dt+dem+++=that
the ^ati++++=the
wall ^nn++++=wall
had ^vbd+hvd+aux++=had
become ^vb++++=become
clear ^jj++++=clear
as ^ql++++=as
brown ^np++++=brown
water ^nn++++=water,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
could ^md+pos+++=could
see ^vb+vprv+++=see
through ^rb+phrv+++=through
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Four ^cd++++=Four
old ^jj+atrb+++=old
women ^nns++++=women
sat ^vbd+++xvbn+=sat
around ^in++++=around
a ^at++++=a
table ^nn++++=table,
, ^zz++++=EXTRAWORD
playing ^vbg+++xvbg+=playing
cards ^nns++++=cards
by ^in++++=by
the ^ati++++=the
light ^nn++++=light
of ^in++++=of
a ^at++++=a
rush ^nn++++=rush
candle ^nn++++=candle.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^rb++++=first
had ^vb+hv+vrb++=had
a ^at++++=a
face ^nn++++=face
hard ^jj++++=hard
and ^cc+phrs+++=and
red ^jj++++=red
as ^cs+sub+++=as
beaten ^jj+atrb++xvbn+=beaten
copper ^nn++++=copper,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
laid ^vbd+++xvbnx+=laid
down ^rb+phrv+++=down
a ^at++++=a
card ^nn++++=card
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
shields ^nns++++=shields
struck ^vbd+++xvbn+=struck
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
The ^ati++++=The
second ^od++++=second
was ^vbd+bedz+vrb++=was
broad ^jj+pred+++=broad
and ^cc++++=and
dark ^nn++++=dark,
, ^zz++++=EXTRAWORD
with ^in++++=with
gold ^nn++++=gold
rings ^nns++++=rings
on ^in++++=on
every ^at++++=every
finger ^nn++++=finger,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
gathered ^vbd+++xvbnx+=gathered
the ^ati++++=the
tricks ^nns++++=tricks
to ^in++++=to
her ^pp$+pp3+++=her
breast ^nn++++=breast
as ^cs+sub+++=as
if ^cs+cnd+++=if
gathering ^nvbg+++xvbg+=gathering
kingdoms ^nns+nom+++=kingdoms.
. ^zz++++=EXTRAWORD
The ^ati++++=The
third ^od++++=third
had ^vb+hv+aux++=had
eyes ^nns++++=eyes
covered ^vwbn+++xvbn+=covered
by ^in++++=by
a ^at++++=a
white ^jj+atrb+++=white
film ^nn++++=film,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
she ^pp3a+pp3+++=she
knew ^vbd+vprv++xvbnx+=knew
every ^at++++=every
card ^nn++++=card
before ^cs+sub+++=before
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
shown ^vpsv++agls+xvbnx+=shown,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
letters ^nns+nom+++=letters
moved ^vbd+++xvbn+=moved
like ^in++++=like
ants ^nns++++=ants
upon ^in++++=upon
her ^pp$+pp3+++=her
dress ^nn++++=dress.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fourth ^od++++=fourth
was ^vbd+bedz+vrb++=was
little ^ap++++=little
and ^cc++++=and
smiling ^jj+++xvbg+=smiling,
, ^zz++++=EXTRAWORD
with ^in++++=with
berries ^nns++++=berries
in ^in++++=in
her ^pp$+pp3+++=her
hair ^nn++++=hair
and ^cc++++=and
wine ^nn++++=wine
upon ^in++++=upon
her ^pp$+pp3+++=her
lips ^nns++++=lips,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
sang ^vbd+++xvbnx+=sang
softly ^rb++++=softly
whenever ^nn+nom+++=whenever
she ^pp3a+pp3+++=she
won ^vbd+++xvbnx+=won.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
cheated ^vprf+++xvbnx+=cheated
me ^pp1o+pp1+++=me
of ^in++++=of
Courage ^nn+nom+++=Courage,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
copper ^nn++++=copper-faced
- ^zz++++=EXTRAWORD
faced ^vbd+++xvbn+=EXTRAWORD
woman ^nn++++=woman.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
hidden ^vprf+++xvbnx+=hidden
Power ^nn++++=Power
in ^in++++=in
your ^pp$+pp2+++=your
sleeve ^nn++++=sleeve,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
woman ^nn++++=woman
with ^in++++=with
the ^ati++++=the
rings ^nns++++=rings.
. ^zz++++=EXTRAWORD
" ^zz++++="Knowledge
knowledge ^nn++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
mine ^pp$$++++=mine
before ^cs+sub+++=before
either ^dtx++++=either
of ^in++++=of
you ^pp2+pp2+++=you
was ^vbd+bedz+aux++=was
born ^vpsv++agls+xvbnx+=born,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
blind ^jj+atrb+++=blind
one ^pn++++=one.
. ^zz++++=EXTRAWORD
The ^ati++++=The
smiling ^jj+atrb++xvbg+=smiling
woman ^nn++++=woman
scattered ^vbd+++xvbn+=scattered
her ^pp3o+pp3+++=her
cards ^nns++++=cards.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
Courage ^nn+nom+++=Courage
without ^in++++=without
Pleasure ^nn++++=Pleasure?
? ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
is ^vbz+bez+aux++=is
Power ^nn++++=Power
without ^in++++=without
Pleasure ^nn++++=Pleasure?
? ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
is ^vbz+bez+aux++=is
Knowledge ^nn++++=Knowledge
without ^in++++=without
Pleasure ^nn++++=Pleasure?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
began ^vbd+++xvbnx+=began
quarrelling ^vbg+nom++xvbg+=quarrelling,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
voices ^nns++++=voices
were ^vbd+bed+vrb++=were
the ^ati++++=the
voices ^nns++++=voices
of ^in++++=of
storms ^nns++++=storms
beating ^vwbg+++xvbg+=beating
from ^in++++=from
four ^cd++++=four
quarters ^nns+nom+++=quarters
of ^in++++=of
the ^ati++++=the
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
Cards ^nns++++=Cards
flew ^vbd+++xvbn+=flew
about ^in++++=about
the ^ati++++=the
cabin ^nn++++=cabin,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
as ^ql++++=as
they ^pp3a+pp3+++=they
fell ^vbd+++xvbnx+=fell
they ^pp3a+pp3+++=they
became ^vbd+++xvbnx+=became
red ^jj+atrb+++=red
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
black ^jj+atrb+++=black
feathers ^nns+nom+++=feathers,
, ^zz++++=EXTRAWORD
silver ^nn++++=silver
fish ^nns++++=fish,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sparks ^nns++++=sparks
of ^in++++=of
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
Hanrahan ^np+nom++??+=Hanrahan
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
ask ^vbi++++=ask
them ^pp3o+pp3+++=them
who ^whp+who+++=who
had ^vbd+hvd+aux++=had
won ^vprf+++xvbnx+=won,
, ^zz++++=EXTRAWORD
for ^in++++=for
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
him ^vbi++++=him
that ^dt+dem+++=that
his ^pp$+pp3+++=his
life ^nn++++=life
depended ^vbd+++xvbn+=depended
upon ^in++++=upon
the ^ati++++=the
answer ^nn++++=answer,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
tongue ^nn++++=tongue
lay ^vbd+++xvbn+=lay
heavy ^jj++++=heavy
in ^in++++=in
his ^pp$+pp3+++=his
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
wall ^nn++++=wall
was ^vbd+bedz+vrb++=was
stone ^nn++++=stone
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+aux++=was
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
whether ^cs+who+++=whether
he ^pp3a+pp3+++=he
slept ^vbd+++xvbnx+=slept
after ^cs+sub+++=after
that ^dt+dem+++=that
or ^cc++++=or
only ^rb+down+++=only
went ^vbd+++xvbn+=went
deep ^jj++++=deep
into ^in++++=into
pain ^nn++++=pain,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
woke ^vbd+++xvbnx+=woke
with ^in++++=with
Winny ^np+++??+=Winny
bending ^vwbg+++xvbg+=bending
over ^rp++++=over
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
moon ^np++++=moon
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
free ^jj++++=free
of ^in++++=of
the ^ati++++=the
clouds ^nns++++=clouds,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
its ^pp$+it+++=its
light ^nn++++=light
her ^pp3o+pp3+++=her
face ^nn++++=face
was ^vbd+bedz+vrb++=was
old ^jj+pred+++=old
and ^cc+phrs+++=and
pitiful ^jj++++=pitiful.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
followed ^vbd+vprv++xvbn+=followed
too ^ql++++=too
slowly ^rb+cnj+++=slowly,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
led ^vbd+++xvbn+=led
me ^pp1o+pp1+++=me
into ^in++++=into
the ^ati++++=the
drain ^nn++++=drain."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
led ^vbd+++xvbnx+=led
you ^pp2+pp2+++=you
to ^in++++=to
my ^pp$+pp1+++=my
door ^nn++++=door."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
dragged ^vbd+++xvbnx+=dragged
him ^pp3o+pp3+++=him
inside ^jjb++++=inside
with ^in++++=with
a ^at++++=a
strength ^nn++++=strength
he ^pp3a+pp3+++=he
would ^md+prd+++=would
not ^xnot++not++=not
have ^vb+hv+aux++=have
looked ^vprf+++xvbnx+=looked
for ^in++++=for
in ^in++++=in
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
laid ^vbd+++xvbn+=laid
him ^pp3o+pp3+++=him
on ^in++++=on
a ^at++++=a
heap ^nn++++=heap
of ^in++++=of
dried ^nn++++=dried
rushes ^vbz++++=rushes.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
little ^ap++++=little
in ^in++++=in
the ^ati++++=the
cabin ^nn++++=cabin:
: ^zz++++=EXTRAWORD
a ^at++++=a
black ^nn++++=black
pot ^vb++++=pot
hanging ^vbg+++xvbg+=hanging
above ^jjb++++=above
the ^ati++++=the
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
a ^at++++=a
flat ^nn++++=flat
stone ^nn++++=stone
beside ^in+pl+++=beside
the ^ati++++=the
hearth ^nn++++=hearth,
, ^zz++++=EXTRAWORD
a ^at++++=a
knife ^nn++++=knife
with ^in++++=with
a ^at++++=a
broken ^nn++++=broken
handle ^vb++++=handle,
, ^zz++++=EXTRAWORD
two ^cd++++=two
wooden ^jj+atrb+++=wooden
noggins ^nns+++??+=noggins,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
long ^jj+atrb+++=long
staff ^nn++++=staff
leaning ^vwbg+++xvbg+=leaning
in ^in++++=in
a ^at++++=a
corner ^nn++++=corner.
. ^zz++++=EXTRAWORD
A ^at++++=A
crust ^nn++++=crust
of ^in++++=of
oaten ^jj+atrb++xvbn+=oaten
cake ^nn++++=cake
was ^vbd+bedz+vrb++=was
on ^in++++=on
a ^at++++=a
shelf ^nn++++=shelf,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^ap++++=a
few ^ap"++++=few
potatoes ^nns++++=potatoes
lay ^vbd+++xvbn+=lay
under ^in++++=under
sacking ^nn++++=sacking.
. ^zz++++=EXTRAWORD
Winny ^np+++??+=Winny
washed ^vwbn+++xvbn+=washed
his ^pp$+pp3+++=his
wounds ^nns++++=wounds
with ^in++++=with
water ^nn++++=water
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
drawn ^vprf+++xvbnx+=drawn
from ^in++++=from
a ^at++++=a
spring ^nn++++=spring,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bound ^jj+++xvbn+=bound
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder
with ^in++++=with
strips ^nns++++=strips
torn ^vbd+++xvbn+=torn
from ^in++++=from
her ^pp$+pp3+++=her
own ^ap++++=own
petticoat ^nn++++=petticoat.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
gave ^vbd+++xvbnx+=gave
him ^pp3o+pp3+++=him
warm ^jj+atrb+++=warm
water ^nn++++=water
from ^in++++=from
the ^ati++++=the
pot ^nn++++=pot,
, ^zz++++=EXTRAWORD
with ^in++++=with
herbs ^nns++++=herbs
bitter ^jj++++=bitter
enough ^qlp++++=enough
to ^to++++=to
wake ^vbi++++=wake
a ^at++++=a
corpse ^nn++++=corpse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
while ^cs+sub+++=while
she ^pp3a+pp3+++=she
crooned ^vbd+++xvbnx+=crooned
that ^dt+dem+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
young ^jj+pred+++=young
and ^cc+phrs+++=and
beautiful ^jj++++=beautiful.
. ^zz++++=EXTRAWORD
Hanrahan ^np+nom++??+=Hanrahan
would ^md+prd+++=would
have ^vb+hv+aux++=have
laughed ^vprf+++xvbnx+=laughed
at ^in+ppvb+++=at
another ^dt++++=another
time ^nn++++=time,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
her ^pp$+pp3+++=her
hands ^nns++++=hands
upon ^in++++=upon
him ^pp3o+pp3+++=him
were ^vbd+bed+vrb++=were
smooth ^jj+pred+++=smooth
and ^cc+phrs+++=and
cool ^jj++++=cool,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
them ^pp3o+pp3+++=them
from ^in++++=from
the ^ati++++=the
corner ^nn++++=corner
of ^in++++=of
his ^pp$+pp3+++=his
eye ^nn++++=eye
they ^pp3a+pp3+++=they
seemed ^vbd+seem++xvbnx+=seemed
not ^xnot++not++=not
the ^ati++++=the
hands ^nns++++=hands
of ^in++++=of
an ^at++++=an
old ^jj+atrb+++=old
beggar ^nn++++=beggar
but ^cc++++=but
long ^rb++++=long
pale ^nn++++=pale
hands ^nns++++=hands
such ^abl++++=such
as ^ql++++=as
queens ^np++++=queens
have ^vb+hv+vrb++=have
in ^in++++=in
old ^jj+atrb+++=old
songs ^nns++++=songs.
. ^zz++++=EXTRAWORD
For ^in++++=For
three ^cd++++=three
days ^nns++++=days
he ^pp3a+pp3+++=he
lay ^vbd+++xvbnx+=lay
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
it ^pp3+it+++=it
may ^md+pos+++=may
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
longer ^rbr++++=longer,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
no ^at++++=no
sunlight ^nn++++=sunlight
entered ^vbd+++xvbn+=entered
the ^ati++++=the
cabin ^nn++++=cabin
and ^cc++++=and
Winny ^np+++??+=Winny
had ^vb+hv+vrb++=had
no ^at++++=no
reckoning ^nn++++=reckoning
of ^in++++=of
hours ^nns++++=hours.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
away ^rp+pl+++=away
and ^cc++++=and
returned ^vpsv++agls+xvbn+=returned
with ^in++++=with
sticks ^nns++++=sticks,
, ^zz++++=EXTRAWORD
roots ^nns++++=roots,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
a ^rb++++=a
little ^rb"++++=little
milk ^nn++++=milk
begged ^vbd+++xvbn+=begged
from ^in++++=from
a ^at++++=a
distant ^jj+atrb+++=distant
house ^nn++++=house.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
she ^pp3a+pp3+++=she
sat ^vbd+++xvbnx+=sat
by ^in++++=by
the ^ati++++=the
fire ^nn++++=fire
rocking ^vwbg+++xvbg+=rocking
herself ^ppl+pp3+++=herself,
, ^zz++++=EXTRAWORD
answering ^vbg+++xvbg+=answering
voices ^nns++++=voices
Hanrahan ^np+nom++??+=Hanrahan
could ^md+pos+++=could
not ^xnot++not++=not
hear ^vb+vprv+++=hear.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
grew ^vbd+++xvbnx+=grew
weaker ^jjr++++=weaker.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wound ^nn+++xvbn+=wound
on ^in++++=on
his ^pp$+pp3+++=his
head ^jjb++++=head
burned ^jj+++xvbn+=burned,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
breath ^nn++++=breath
came ^vbd+++xvbn+=came
short ^jj++++=short,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
pain ^nn++++=pain
in ^in++++=in
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder
spread ^vbd+++xvbn+=spread
like ^in++++=like
cold ^jj+atrb+++=cold
iron ^nn++++=iron
through ^in++++=through
his ^pp$+pp3+++=his
side ^nn++++=side.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
hours ^nns++++=hours
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
no ^at++++=no
pain ^nn++++=pain
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
for ^in++++=for
music ^nn++++=music
sounded ^vbd+++xvbn+=sounded
outside ^jjb++++=outside,
