# ^zz++++=##
# ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
leave ^vb++++=leave
the ^ati++++=the
rest ^nn++++=rest
to ^in++++=to
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Gerasim ^np+++??+=Gerasim
thanked ^vbd+++xvbn+=thanked
him ^pp3o+pp3+++=him
again ^rb+tm+++=again
and ^cc+phrs+++=and
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
night ^nn++++=night
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
to ^to++++=to
sleep ^vbi++++=sleep
with ^in++++=with
hope ^nn++++=hope
in ^in++++=in
his ^pp$+pp3+++=his
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
saw ^vbd+vprv++xvbnx+=saw
before ^in++++=before
him ^pp3o+pp3+++=him
a ^at++++=a
warm ^jj+atrb+++=warm
corner ^npl++++=corner,
, ^zz++++=EXTRAWORD
regular ^jj+atrb+++=regular
meals ^nns++++=meals,
, ^zz++++=EXTRAWORD
wages ^nns++++=wages,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
perhaps ^rb++++=perhaps
a ^at++++=a
new ^jj+atrb+++=new
coat ^nn++++=coat
in ^in++++=in
spring ^nn++++=spring.
. ^zz++++=EXTRAWORD
# ^zz++++=##
# ^zz++++=EXTRAWORD
Iii ^np+++??+=III
The ^ati++++=The
next ^ap++++=next
morning ^nn++++=morning
Yegor ^np+++??+=Yegor
found ^vbd+vprv++xvbn+=found
his ^pp$+pp3+++=his
master ^nn++++=master
in ^in++++=in
the ^ati++++=the
counting ^jj+atrb++xvbg+=counting
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Sharov ^np+++??+=Sharov
was ^vbd+bedz+vrb++=was
a ^at++++=a
heavy ^jj++++=heavy,
, ^zz++++=EXTRAWORD
gray ^np++++=gray-haired
- ^zz++++=EXTRAWORD
haired ^jj+atrb+++=EXTRAWORD
man ^nn++++=man
who ^whp+rel+subj++=who
disliked ^vbd+++xvbn+=disliked
making ^vbg+++xvbg+=making
changes ^nns++++=changes
in ^in++++=in
his ^pp$+pp3+++=his
household ^nn++++=household.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
paid ^vbd+++xvbnx+=paid
his ^pp$+pp3+++=his
servants ^nns+nom+++=servants
little ^rb+cnj+++=little,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
seldom ^rb++++=seldom
dismissed ^vwbn+++xvbn+=dismissed
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
this ^dt+pdem+++=this
was ^vbd+bedz+aux++=was
considered ^vpsv++agls+xvbnx+=considered
goodness ^nns+nom+++=goodness
among ^in++++=among
the ^ati++++=the
merchants ^nns+nom+++=merchants.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked,
, ^zz++++=EXTRAWORD
seeing ^vbg+vprv+tht0+xvbg+=seeing
Yegor ^np+++??+=Yegor
linger ^vb++++=linger
at ^in++++=at
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
speak ^vbi++++=speak
about ^in++++=about
Polikarpych ^np+++??+=Polikarpych,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
about ^rb++++=about
him ^pp3o+pp3+++=him?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
for ^in++++=for
me ^pp1o+pp1+++=me
to ^to++++=to
judge ^vbi++++=judge,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Yegor ^np+++??+=Yegor,
, ^zz++++=EXTRAWORD
lowering ^vbg+++xvbg+=lowering
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
the ^ati++++=the
master ^nn++++=master.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
I ^pp1a+pp1+++=I
fear ^vb++++=fear
there ^ex+pex+++=there
may ^md+pos+++=may
be ^vb+be+vrb++=be
trouble ^nn++++=trouble."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
trouble ^nn++++=trouble?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
old ^jj+atrb+++=old
man ^nn++++=man
is ^vbz+bez+vrb++=is
past ^jjb+pred+++=past
his ^pp$+pp3+++=his
work ^nn++++=work.
. ^zz++++=EXTRAWORD
Yesterday ^nr+tm+++=Yesterday
he ^pp3a+pp3+++=he
forgot ^vbd+vprv++xvbnx+=forgot
to ^to+vcmp+++=to
bolt ^vbi++++=bolt
the ^ati++++=the
side ^nn++++=side
gate ^nn++++=gate.
. ^zz++++=EXTRAWORD
Last ^rb++++=Last
week ^nn++++=week
he ^pp3a+pp3+++=he
carried ^vbd+++xvbnx+=carried
a ^at++++=a
parcel ^nn++++=parcel
to ^in++++=to
the ^ati++++=the
wrong ^jj+atrb+++=wrong
street ^nn++++=street.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
the ^ati++++=the
wood ^nn++++=wood.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
burn ^vb++++=burn
and ^cc++++=and
burn ^nn++++=burn,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
still ^rb++++=still
the ^ati++++=the
rooms ^nns++++=rooms
are ^vb+ber+vrb++=are
cold ^jj+pred+++=cold.
. ^zz++++=EXTRAWORD
Where ^wrb+who+whq++=Where
does ^vbz+doz+aux++=does
the ^ati++++=the
wood ^nn++++=wood
go ^vb++++=go?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+tht0++=say
nothing ^pn++++=nothing,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
people ^nns++++=people
talk ^nn++++=talk."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
think ^vb+vprv+tht0++=think
he ^pp3a+pp3+++=he
steals ^vbz++++=steals
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="God
god ^np++++=EXTRAWORD
forbid ^vb+vsua+++=forbid
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
should ^md+nec+++=should
accuse ^vb++++=accuse
anyone ^pn++++=anyone!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
may ^md+pos+++=may
burn ^vb++++=burn
it ^pp3+it+++=it
in ^in++++=in
his ^pp$+pp3+++=his
own ^ap++++=own
room ^nn++++=room.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
wife ^nn++++=wife
is ^vbz+bez+vrb++=is
always ^rb++++=always
ill ^jj+pred+++=ill
and ^cc++++=and
wants ^vbz++++=wants
warmth ^nn++++=warmth.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
your ^pp$+pp2+++=your
property ^nn++++=property
is ^vbz+bez+vrb++=is
your ^pp$+pp2+++=your
property ^nn++++=property."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sharov ^np+++??+=Sharov
frowned ^vbd+++xvbn+=frowned.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+aux++=has
served ^vprf+++xvbnx+=served
me ^pp1o+pp1+++=me
eighteen ^cd++++=eighteen
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
true ^jj+pred+++=true.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
in ^in++++=in
former ^ap++++=former
days ^nns++++=days
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
useful ^jj+pred+++=useful.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
does ^vbz+doz+vrb++=does
a ^at++++=a
man ^nn++++=man
serve ^vb++++=serve
with ^in++++=with
his ^pp$+pp3+++=his
former ^ap++++=former
days ^nns++++=days?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
need ^vb++++=need
young ^jj+atrb+++=young
legs ^nns++++=legs,
, ^zz++++=EXTRAWORD
strong ^jj+atrb+++=strong
arms ^nns++++=arms,
, ^zz++++=EXTRAWORD
sharp ^jj+atrb+++=sharp
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
Otherwise ^rb+cnj+++=Otherwise,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
morning ^nn++++=morning
you ^pp2+pp2+++=you
will ^md+prd+++=will
wake ^vb++++=wake
and ^cc+phrs+++=and
find ^vb+vprv+++=find
the ^ati++++=the
yard ^nn++++=yard
empty ^jj++++=empty."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sharov ^np+++??+=Sharov
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
Yegor ^np+++??+=Yegor
then ^rn+tm+++=then
spoke ^vbd+++xvbn+=spoke
of ^in++++=of
Gerasim ^np+++??+=Gerasim.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
praised ^vbd+++xvbnx+=praised
his ^pp$+pp3+++=his
strength ^nn++++=strength,
, ^zz++++=EXTRAWORD
honesty ^nn++++=honesty,
, ^zz++++=EXTRAWORD
sobriety ^nn+++??+=sobriety,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
humble ^jj+atrb+++=humble
character ^nn+nom+++=character.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub++xvbnx+=said
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
all ^rb++++=all
Gerasim ^np++++=Gerasim's
's ^$++++=EXTRAWORD
family ^nn++++=family
and ^cc++++=and
would ^md+prd+++=would
be ^vb+be+vrb++=be
answerable ^jj+pred+++=answerable
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
me ^pp1o+pp1+++=me
see ^vb+vprv+++=see
the ^ati++++=the
fellow ^jjb++++=fellow,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sharov ^np+++??+=Sharov
said ^vbd+vpub++xvbn+=said
at ^rb++++=at
last ^rb"++++=last.
. ^zz++++=EXTRAWORD
Gerasim ^np+++??+=Gerasim
was ^vbd+bedz+aux++=was
brought ^vpsv++agls+xvbnx+=brought
in ^rb+phrv+++=in
that ^cs"++++=that
afternoon ^nn++++=afternoon.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stood ^vbd+++xvbnx+=stood
near ^in+pl+++=near
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
holding ^vbg+vprv+tht0+xvbg+=holding
his ^pp$+pp3+++=his
cap ^nn++++=cap
in ^in++++=in
both ^abx++++=both
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+aux++=are
looking ^vbg+++xvbgx+=looking
for ^in++++=for
a ^at++++=a
place ^nn++++=place?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Sharov ^np+++??+=Sharov.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
work ^nn++++=work
can ^md+pos+++=can
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Whatever
whatever ^nn+nom+++=EXTRAWORD
you ^pp2+pp2+++=you
order ^nn++++=order,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
you ^pp2+pp2+++=you
tend ^vb++++=tend
a ^at++++=a
horse ^nn++++=horse?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Carry
carry ^vb++++=EXTRAWORD
sacks ^nns++++=sacks?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+aux++=EXTRAWORD
you ^pp2+pp2+++=you
served ^vbd+++xvbn+=served
in ^in++++=in
Moscow ^np++++=Moscow
before ^in++++=before?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Gerasim ^np+++??+=Gerasim
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
worked ^vprf+++xvbnx+=worked.
. ^zz++++=EXTRAWORD
Sharov ^np+++??+=Sharov
looked ^vbd+++xvbn+=looked
at ^rb++++=at
his ^pp$+pp3+++=his
shoulders ^nns+nom+++=shoulders
and ^cc++++=and
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
strong ^jj+pred+++=strong
enough ^dt++++=enough,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
Yegor ^vb+++??+=Yegor.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
treasure ^nn++++=treasure,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
coachman ^nn+nom+++=coachman.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
he ^pp3a+pp3+++=he
asks ^vbz++++=asks
no ^at++++=no
great ^jj+atrb+++=great
wages ^nns++++=wages."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sharov ^np+++??+=Sharov
sighed ^vbd+++xvbn+=sighed.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=come
after ^in++++=after
the ^ati++++=the
holiday ^nn++++=holiday.
. ^zz++++=EXTRAWORD
Polikarpych ^np+++??+=Polikarpych
must ^md+nec+++=must
be ^vb+be+aux++=be
told ^vpsv++agls+xvbnx+=told."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
these ^dt+dem+++=these
words ^nns++++=words
Gerasim ^np++++=Gerasim's
's ^$++++=EXTRAWORD
heart ^nn++++=heart
leaped ^vbd+++xvbn+=leaped.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
bowed ^vbd+++xvbnx+=bowed
so ^pn+emph+++=so
low ^jj++++=low
that ^cs+sub+++=that
his ^pp$+pp3+++=his
bundle ^nn++++=bundle
nearly ^rb+down+++=nearly
fell ^vbd+++xvbn+=fell
from ^in++++=from
under ^in++++=under
his ^pp$+pp3+++=his
arm ^nn++++=arm.
. ^zz++++=EXTRAWORD
" ^zz++++="Thank
thank ^vb++++=EXTRAWORD
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir!
! ^zz++++=EXTRAWORD
May ^md+pos+++=May
God ^vb++++=God
reward ^nn++++=reward
you ^pp2+pp2+++=you!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Serve
serve ^vb++++=EXTRAWORD
honestly ^rb+cnj+++=honestly,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Sharov ^np+++??+=Sharov.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
Yegor ^np+++??+=Yegor
slapped ^vbd+++xvbn+=slapped
him ^pp3o+pp3+++=him
on ^in++++=on
the ^ati++++=the
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
" ^zz++++="There,
there ^rn+pl+++=EXTRAWORD
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
boy ^nn++++=boy!
! ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
did ^vbd+dod+aux++=did
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Yegor ^np+++??+=Yegor
Danilych ^np+++??+=Danilych
takes ^vbz++++=takes
a ^at++++=a
matter ^nn++++=matter
in ^in++++=in
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
as ^ql++++=as
good ^jj++++=good
as ^in++++=as
done ^nn++++=done."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
# ^zz++++=##
# ^zz++++=EXTRAWORD
Iv ^np+++??+=IV
Gerasim ^np+++??+=Gerasim
walked ^vbd+++xvbn+=walked
into ^in+ppvb+++=into
the ^ati++++=the
yard ^nn++++=yard
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
suddenly ^rb++splt++=suddenly
grown ^vprf+++xvbnx+=grown
wings ^nns++++=wings.
. ^zz++++=EXTRAWORD
The ^ati++++=The
frost ^np++++=frost
no ^at++++=no
longer ^rbr++++=longer
troubled ^jj+++xvbn+=troubled
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
smoke ^nn++++=smoke
above ^jjb++++=above
the ^ati++++=the
roofs ^nns++++=roofs
looked ^vbd+++xvbn+=looked
cheerful ^jj++++=cheerful,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bells ^nns++++=bells
of ^in++++=of
the ^ati++++=the
passing ^jj+atrb++xvbg+=passing
sledges ^nns+++??+=sledges
sounded ^vbd+++xvbn+=sounded
like ^in++++=like
holiday ^nn++++=holiday
music ^nn++++=music,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
even ^rb++++=even
the ^ati++++=the
pale ^jj+atrb+++=pale
winter ^nn++++=winter
sky ^nn++++=sky
seemed ^vbd+seem++xvbn+=seemed
bright ^jj++++=bright.
. ^zz++++=EXTRAWORD
In ^in++++=In
three ^cd++++=three
days ^nns++++=days
he ^pp3a+pp3+++=he
would ^md+prd+++=would
enter ^vb++++=enter
service ^nn++++=service.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
calculated ^vbd+vprv++xvbnx+=calculated
what ^wdt+who+whcl++=what
he ^pp3a+pp3+++=he
might ^md+pos+++=might
do ^vb+do+vrb++=do
with ^in++++=with
his ^pp$+pp3+++=his
wages ^nns++++=wages.
. ^zz++++=EXTRAWORD
First ^rb++++=First
he ^pp3a+pp3+++=he
would ^md+prd+++=would
repay ^vb++++=repay
the ^ati++++=the
men ^nns++++=men
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
lent ^vprf+++xvbnx+=lent
him ^pp3o+pp3+++=him
money ^nn++++=money.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
would ^md+prd+++=would
send ^vb++++=send
something ^pn++++=something
to ^in++++=to
his ^pp$+pp3+++=his
mother ^nn++++=mother.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
he ^pp3a+pp3+++=he
saved ^vbd+++xvbnx+=saved
carefully ^rb+cnj+++=carefully,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
could ^md+pos+++=could
buy ^vb++++=buy
boots ^nns++++=boots
before ^in++++=before
Lent ^nn++++=Lent.
. ^zz++++=EXTRAWORD
Yegor ^np+++??+=Yegor
invited ^vwbn+++xvbn+=invited
him ^pp3o+pp3+++=him
into ^in++++=into
the ^ati++++=the
servants ^nns+nom+++=servants'
' ^zz++++=EXTRAWORD
kitchen ^nn++++=kitchen
and ^cc++++=and
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
cabbage ^nn+nom+++=cabbage
soup ^nn++++=soup
and ^cc++++=and
buckwheat ^jj+atrb++??+=buckwheat
porridge ^nn++++=porridge.
. ^zz++++=EXTRAWORD
Gerasim ^np+++??+=Gerasim
had ^vb+hv+aux++=had
not ^xnot++not++=not
eaten ^vwbn+++xvbn+=eaten
so ^pn++++=so
well ^rb++++=well
for ^in++++=for
many ^ap++++=many
weeks ^nns++++=weeks.
. ^zz++++=EXTRAWORD
" ^zz++++="Eat,
eat ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
eat ^vb++++=eat,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Yegor ^np+++??+=Yegor.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
put ^vb+++xvbn+=put
flesh ^nn++++=flesh
on ^in++++=on
your ^pp$+pp2+++=your
bones ^nns++++=bones.
. ^zz++++=EXTRAWORD
A ^at++++=A
servant ^nn+nom+++=servant
in ^in++++=in
a ^at++++=a
rich ^jj+atrb+++=rich
house ^npl++++=house
must ^md+nec+++=must
look ^vb++++=look
respectable ^jj++++=respectable."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
After ^cs+sub+++=After
the ^ati++++=the
meal ^nn++++=meal
Yegor ^np+++??+=Yegor
went ^vbd+++xvbn+=went
to ^to++++=to
harness ^nns+nom+++=harness
the ^ati++++=the
horses ^nns++++=horses.
. ^zz++++=EXTRAWORD
Gerasim ^np+++??+=Gerasim
remained ^vbd+++xvbn+=remained
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
he ^pp3a+pp3+++=he
remembered ^vbd+vprv++xvbnx+=remembered
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
his ^pp$+pp3+++=his
cap ^nn++++=cap
on ^in++++=on
a ^at++++=a
bench ^nn++++=bench
in ^in++++=in
the ^ati++++=the
passage ^nn+nom+++=passage
and ^cc++++=and
went ^vbd+++xvbn+=went
to ^to++++=to
fetch ^vbi++++=fetch
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
approached ^vbd+++xvbnx+=approached
the ^ati++++=the
passage ^nn+nom+++=passage,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
voices ^nns++++=voices
behind ^in+pl+++=behind
a ^at++++=a
thin ^jj+atrb+++=thin
partition ^nn+nom+++=partition.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
an ^at++++=an
old ^jj+atrb+++=old
woman ^nn++++=woman;
; ^zz++++=EXTRAWORD
the ^ati++++=the
other ^ap++++=other
was ^vbd+bedz+vrb++=was
low ^jj+pred+++=low
and ^cc+phrs+++=and
hoarse ^jj++++=hoarse.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
shall ^md+prd+++=shall
we ^pp1a+pp1+++=we
do ^vb+do+vrb++=do
now ^rn+tm+++=now?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
woman ^nn++++=woman
was ^vbd+bedz+aux++=was
saying ^vbg+++xvbgx+=saying.
. ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
shall ^md+prd+++=shall
we ^pp1a+pp1+++=we
do ^vb+do+vrb++=do?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
not ^xnot++not++=not
cry ^vb++++=cry,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
the ^ati++++=the
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="Perhaps
perhaps ^rb++++=EXTRAWORD
the ^ati++++=the
master ^nn++++=master
will ^md+prd+++=will
change ^vb++++=change
his ^pp$+pp3+++=his
mind ^nn++++=mind."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
will ^md+prd+++=will
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
Yegor ^np+++??+=Yegor
has ^vbz+hvz+aux++=has
settled ^vprf+++xvbnx+=settled
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
has ^vbz+hvz+aux++=has
brought ^vprf+++xvbnx+=brought
his ^pp$+pp3+++=his
own ^ap++++=own
friend ^nn++++=friend."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Gerasim ^np+++??+=Gerasim
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
began ^vbd+++xvbn+=began
to ^to++++=to
sob ^vbi++++=sob.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
work ^nn++++=work
and ^cc++++=and
work ^nn++++=work
all ^abn++++=all
our ^pp$+pp1+++=our
lives ^nns++++=lives,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
our ^pp$+pp1+++=our
reward ^nn++++=reward.
. ^zz++++=EXTRAWORD
Eighteen ^cd++++=Eighteen
years ^nns++++=years
in ^in++++=in
this ^dt+dem+++=this
house ^nn++++=house!
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
went ^vbd+++xvbn+=went
out ^rp+pl+++=out
in ^in++++=in
rain ^nn++++=rain
and ^cc++++=and
