In ^in++++=In
have ^vb+hv+aux++=have
moved ^vprf+++xvbnx+=moved
a ^at++++=a
sound ^nn++++=sound
one ^pn++++=one.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
explains ^vbz+vpub+++=explains
why ^wrb+who+whcl++=why
Bourke ^np+++??+=Bourke
wanted ^vbd+++xvbn+=wanted
every ^at++++=every
doubtful ^nn++++=doubtful
stick ^vb++++=stick
counted ^vbd+++xvbn+=counted
and ^cc+cls+++=and
why ^wrb+who+++=why
Fitzpatrick ^np+++??+=FitzPatrick
did ^vbd+dod+vrb++=did
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
quarrel ^vb++++=quarrel
concerned ^xvbn+++xvbn+=concerned
quarters ^nns+nom+++=quarters.
. ^zz++++=EXTRAWORD
" ^zz++++="Ye'll
ye ^pp2+pp2+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
bunk ^vb++++=bunk
wid ^in++++=wid
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Bourke ^np+++??+=Bourke
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
room ^nn++++=room
in ^in++++=in
th ^zz++++=th'
' ^zz++++=EXTRAWORD
office ^nn++++=office."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
bunk ^vb++++=bunk
with ^in++++=with
the ^ati++++=the
men ^nns++++=men."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
men ^nns++++=men
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
ye ^pp2+pp2+++=ye."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
particular ^jj++++=particular."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rough ^jj++++=Rough
Red ^jj++++=Red
stared ^jj+++xvbn+=stared,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
great ^jj+atrb+++=great
hands ^nns++++=hands
hanging ^vwbg+++xvbg+=hanging
open ^jj++++=open.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
him ^pp3o+pp3+++=him
the ^ati++++=the
crew ^nn++++=crew
waited ^vbd+++xvbn+=waited
for ^in++++=for
amusement ^nn+nom+++=amusement.
. ^zz++++=EXTRAWORD
" ^zz++++="Ye
ye ^pp2+pp2+++=EXTRAWORD
think ^vb+vprv+tht0++=think
ye ^pp2+pp2+++=ye're
're ^vb+ber+vrb++0=EXTRAWORD
too ^ql++++=too
good ^jj++++=good
for ^in++++=for
me ^pp1o+pp1+++=me
own ^ap++++=own
bunk ^nn++++=bunk?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Thin
thin ^jj++++=EXTRAWORD
what ^wdt+who+++=what
th ^zz++++=th'
' ^zz++++=EXTRAWORD
blank ^jj++++=blank
do ^vb+do+aux++=do
ye ^pp2+pp2+++=ye
mean ^vb+vprv+++=mean?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
office ^nn++++=office
is ^vbz+bez+vrb++=is
for ^in++++=for
the ^ati++++=the
walking ^jj+atrb++xvbg+=walking
boss ^nn++++=boss.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
sleep ^vb++++=sleep
in ^in++++=in
camp ^nn++++=camp."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Fitzpatrick ^np+++??+=FitzPatrick
carried ^vbd+++xvbn+=carried
his ^pp$+pp3+++=his
blankets ^nns++++=blankets
into ^in++++=into
the ^ati++++=the
men ^nns++++=men's
's ^$++++=EXTRAWORD
shanty ^nn+++??+=shanty
and ^cc++++=and
chose ^vbd+++xvbn+=chose
an ^at++++=an
upper ^jjb+atrb+++=upper
bunk ^nn++++=bunk
near ^in+pl+++=near
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
The ^ati++++=The
crew ^nn++++=crew
scowled ^vbd+++xvbn+=scowled.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
entered ^vbd+++xvbnx+=entered
after ^in++++=after
scaling ^xvbg+++xvbg+=scaling,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Good-night."
good ^jj++++=EXTRAWORD
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nobody ^pn++++=Nobody
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
morning ^nn++++=morning
he ^pp3a+pp3+++=he
laced ^vprf+++xvbn+=laced
his ^pp$+pp3+++=his
boots ^nns++++=boots,
, ^zz++++=EXTRAWORD
rolled ^j+++xvbn+=rolled
his ^pp$+pp3+++=his
blankets ^nns++++=blankets
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
way ^nn++++=way,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Good-mornin'."
good-mornin ^nn+++??+=EXTRAWORD
'." ^nn+++??+=EXTRAWORD
Nobody ^pn++++=Nobody
answered ^vbd+vpub++xvbn+=answered
that ^tht+vcmp+++=that
either ^dtx++++=either.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
continued ^vbd+++xvbnx+=continued
the ^ati++++=the
practice ^nn++++=practice.
. ^zz++++=EXTRAWORD
At ^in++++=At
breakfast ^nn++++=breakfast
men ^nns++++=men
passed ^vbd+++xvbn+=passed
dishes ^nns++++=dishes
around ^rp++++=around
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
trail ^nn++++=trail
they ^pp3a+pp3+++=they
did ^vbd+dod+aux++=did
not ^xnot++not++=not
speak ^vb++++=speak
unless ^cs+cnd+++=unless
compelled ^vbd+++xvbn+=compelled.
. ^zz++++=EXTRAWORD
At ^in++++=At
night ^nn++++=night
cards ^nns++++=cards
were ^vbd+bed+aux++=were
slapped ^vpsv++agls+xvbnx+=slapped
on ^in++++=on
the ^ati++++=the
plank ^nn++++=plank
table ^nn++++=table;
; ^zz++++=EXTRAWORD
songs ^nns++++=songs
shook ^vbd+++xvbn+=shook
soot ^nn++++=soot
from ^in++++=from
the ^ati++++=the
roof ^nn++++=roof;
; ^zz++++=EXTRAWORD
tales ^nns++++=tales
unsuitable ^jj++++=unsuitable
for ^in++++=for
polite ^jj+atrb+++=polite
company ^nn++++=company
improved ^vbd+++xvbn+=improved
with ^in++++=with
repetition ^nn+nom+++=repetition.
. ^zz++++=EXTRAWORD
Fitzpatrick ^np+++??+=FitzPatrick
sharpened ^vbd+++xvbn+=sharpened
his ^pp$+pp3+++=his
blue ^jj+atrb+++=blue
crayon ^nn+++??+=crayon,
, ^zz++++=EXTRAWORD
entered ^jj+atrb++xvbn+=entered
figures ^nns++++=figures
in ^in++++=in
his ^pp$+pp3+++=his
scale ^nn++++=scale
book ^nn++++=book,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Good-night."
good ^jj++++=EXTRAWORD
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
After ^cs+sub+++=After
four ^cd++++=four
days ^nns++++=days
the ^ati++++=the
cook ^nn++++=cook
answered ^vbd+vpub++xvbn+=answered
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cook ^nn++++=cook
was ^vbd+bedz+vrb++=was
a ^rb++++=a
little ^rb"++++=little,
, ^zz++++=EXTRAWORD
round ^in++++=round
man ^nn++++=man
called ^vbd+++xvbn+=called
Martin ^np++++=Martin
O ^zz++++=O'Hara.
'hara. ^nn+++??+=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
always ^rb++++=always
shone ^vbd+++xvbn+=shone
from ^in++++=from
steam ^nn++++=steam,
, ^zz++++=EXTRAWORD
heat ^nn++++=heat,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
anxiety ^nn++++=anxiety.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
ruled ^vbd+vsua+tht0+xvbnx+=ruled
his ^pp$+pp3+++=his
cook ^nn++++=cook-shanty
- ^zz++++=EXTRAWORD
shanty ^nn+++??+=EXTRAWORD
fiercely ^rb++++=fiercely
but ^cc++++=but
feared ^jj+atrb++xvbn+=feared
violence ^nn+nom+++=violence
outside ^jjb++++=outside
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
fed ^vprf+++xvbnx+=fed
crews ^nns++++=crews
for ^in++++=for
twenty ^cd++++=twenty
winters ^nns+nom+++=winters
and ^cc++++=and
maintained ^vprf+++xvbn+=maintained
that ^tht+vcmp+++=that
the ^ati++++=the
quickest ^jjt+atrb+++=quickest
way ^nn++++=way
to ^in++++=to
a ^at++++=a
man ^nn++++=man's
's ^vbz+bez+vrb++0=EXTRAWORD
good ^jj+atrb+++=good
nature ^nn++++=nature
was ^vbd+bedz+vrb++=was
through ^in++++=through
flapjacks ^nns+++??+=flapjacks,
, ^zz++++=EXTRAWORD
provided ^j+++xvbn+=provided
another ^dt++++=another
man ^nn++++=man
did ^vbd+dod+aux++=did
not ^xnot++not++=not
reach ^vb++++=reach
it ^pp3+it+++=it
first ^rb++++=first
with ^in++++=with
whisky ^nn++++=whisky.
. ^zz++++=EXTRAWORD
" ^zz++++="Good-night
good ^jj++++=EXTRAWORD
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
to ^in++++=to
ye ^pp2+pp2+++=ye,
, ^zz++++=EXTRAWORD
Misther ^np+++??+=Misther
Fitzpatrick ^np+++??+=FitzPatrick,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Rough ^jj++++=Rough
Red ^jj++++=Red
heard ^vbn+vprv++xvbn+=heard.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
ye ^pp2+pp2+++=ye
courtin ^nn+++??+=courtin'
' ^zz++++=EXTRAWORD
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
Martin ^np++++=Martin?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
courtin ^nn+++??+=courtin'
' ^zz++++=EXTRAWORD
peace ^nn++++=peace,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+aux++=is
a ^at++++=a
lean ^vb++++=lean
female ^nn++++=female
in ^in++++=in
this ^dt+dem+++=this
camp ^nn++++=camp."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
crew ^nn++++=crew
laughed ^vbd+++xvbn+=laughed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
O ^zz++++=O'Hara
'hara ^nn+++??+=EXTRAWORD
looked ^vbd+++xvbn+=looked
relieved ^vbd+++xvbn+=relieved.
. ^zz++++=EXTRAWORD
The ^ati++++=The
second ^od++++=second
quarrel ^nn++++=quarrel
concerned ^vwbn+++xvbn+=concerned
stumps ^nns++++=stumps.
. ^zz++++=EXTRAWORD
Fitzpatrick ^np+++??+=FitzPatrick
found ^vbd+vprv++xvbn+=found
a ^at++++=a
cutting ^jj+atrb++xvbg+=cutting
gang ^nn++++=gang
leaving ^vwbg+++xvbg+=leaving
them ^pp3o+pp3+++=them
thirty ^cd++++=thirty
inches ^nns++++=inches
high ^jj++++=high
on ^in++++=on
the ^ati++++=the
uphill ^jjb+atrb+++=uphill
side ^nn++++=side.
. ^zz++++=EXTRAWORD
" ^zz++++="Lower,"
lower ^jjr++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sawyer ^nn++++=sawyer
spat ^vbd+++xvbn+=spat.
. ^zz++++=EXTRAWORD
" ^zz++++="They're
they ^pp3a+pp3+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
low ^jj+pred+++=low
enough ^dt++++=enough."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Contract
contract ^nn++++=EXTRAWORD
says ^vbz+vpub+++=says
eighteen ^cd++++=eighteen
inches ^nns++++=inches
where ^wrb+who+++=where
possible ^jj++++=possible."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Contract
contract ^nn++++=EXTRAWORD
can ^md+pos+++=can
cut ^vb+++xvbn+=cut
them ^pp3o+pp3+++0='em
itself ^ppl++++=itself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Fitzpatrick ^np+++??+=FitzPatrick
marked ^vbd+++xvbn+=marked
three ^cd++++=three
trees ^nns++++=trees
in ^in++++=in
his ^pp$+pp3+++=his
book ^nn++++=book
and ^cc++++=and
passed ^vpsv++agls+xvbn+=passed
on ^rb+phrv+++=on.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
night ^nn++++=night
Bourke ^np+++??+=Bourke
came ^vbd+++xvbn+=came
to ^in++++=to
him ^pp3o+pp3+++=him
while ^cs+sub+++=while
supper ^nn++++=supper
was ^vbd+bedz+aux++=was
being ^vbg+beg+aux+xvbg+=being
served ^vbd+++xvbn+=served.
. ^zz++++=EXTRAWORD
" ^zz++++="Ye
ye ^pp2+pp2+++=EXTRAWORD
docked ^vbd+++xvbn+=docked
Mulcahy ^np++++=Mulcahy's
's ^$++++=EXTRAWORD
gang ^nn++++=gang."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
stumps ^nns++++=stumps!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
high ^jj+atrb+++=high
stumps ^nns++++=stumps."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Th'
th ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
snow ^nn++++=snow's
's ^vbz+bez+vrb++0=EXTRAWORD
deep ^jj++++=deep
on ^in++++=on
that ^dt+dem+++=that
side ^nn++++=side-hill."
- ^zz++++=EXTRAWORD
hill ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Kick
kick ^vb++++=EXTRAWORD
it ^pp3+it+++=it
away ^rp+pl+++=away."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Bourke ^np+++??+=Bourke
leaned ^vbd+++xvbn+=leaned
across ^in+pl+++=across
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
runnin ^nn+++??+=runnin'
' ^zz++++=EXTRAWORD
this ^dt+dem+++=this
job ^nn++++=job."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Thin
thin ^jj++++=EXTRAWORD
why ^wrb+who+++=why
in ^in++++=in
hell ^nn++++=hell
are ^vb+ber+vrb++=are
ye ^pp2+pp2+++=ye
tellin ^nn+++??+=tellin'
' ^zz++++=EXTRAWORD
me ^pp1o+pp1+++=me
men ^nns++++=men
how ^wrb+who+++=how
to ^to++++=to
saw ^vbi+vprv+++=saw?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
telling ^nvbg+++xvbg+=telling
them ^pp3o+pp3+++=them
what ^wdt+who+++=what
Morrison ^np++++=Morrison
and ^cc++++=and
Daly ^np+++??+=Daly
will ^md+prd+++=will
scale ^vb++++=scale."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
silence ^nn++++=silence
opened ^vbd+++xvbn+=opened
around ^rp++++=around
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
Bourke ^np++++=Bourke's
's ^$++++=EXTRAWORD
red ^jj+atrb+++=red
sash ^nn++++=sash
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
flame ^vbi++++=flame
in ^in++++=in
the ^ati++++=the
smoky ^jj+atrb+++=smoky
light ^nn++++=light.
. ^zz++++=EXTRAWORD
" ^zz++++="Ye
ye ^pp2+pp2+++=EXTRAWORD
long ^rb++++=long
black ^jj+atrb+++=black
yardstick ^nn+++??+=yardstick,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
softly ^rb+cnj+++=softly,
, ^zz++++=EXTRAWORD
" ^zz++++="some
some ^dti++++=EXTRAWORD
night ^nn++++=night
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
break ^vb++++=break
ye ^pp2+pp2+++=ye
over ^rp++++=over
me ^pp1o+pp1+++=me
knee ^nn++++=knee."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Fitzpatrick ^np+++??+=FitzPatrick
accepted ^vbd+vprv++xvbn+=accepted
the ^ati++++=the
potatoes ^nns++++=potatoes
from ^in++++=from
O ^zz++++=O'Hara.
'hara. ^nn+++??+=EXTRAWORD
" ^zz++++="Pass
pass ^vb++++=EXTRAWORD
the ^ati++++=the
pork ^nn++++=pork."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Afterward ^rb++++=Afterward
the ^ati++++=the
stumps ^nns++++=stumps
were ^vbd+bed+vrb++=were
lower ^jjr+pred+++=lower.
. ^zz++++=EXTRAWORD
The ^ati++++=The
third ^od++++=third
quarrel ^vb++++=quarrel
was ^vbd+bedz+vrb++=was
over ^in++++=over
a ^at++++=a
Norway ^np++++=Norway
pine ^nn++++=pine
cut ^vbd+++xvbn+=cut
twenty ^cd++++=twenty
feet ^nns++++=feet
long ^jj++++=long.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
measured ^vbd+++xvbn+=measured
thirty ^cd++++=thirty-one
- ^zz++++=EXTRAWORD
one ^cd1++++=EXTRAWORD
inches ^nns++++=inches
at ^in++++=at
the ^ati++++=the
small ^jj+atrb+++=small
end ^nn++++=end,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
straight ^jj+pred+++=straight,
, ^zz++++=EXTRAWORD
sound ^jj++++=sound,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
worth ^in++++=worth
more ^rbr++++=more
than ^in++++=than
an ^at++++=an
ordinary ^jj+atrb+++=ordinary
month ^nn++++=month's
's ^$++++=EXTRAWORD
wages ^nns++++=wages.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sawyer ^jjr++++=sawyer
had ^vbd+hvd+aux++=had
bungled ^vprf+++xvbnx+=bungled
the ^ati++++=the
butt ^nn++++=butt
cut ^vbd+++xvbn+=cut.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead
of ^in++++=of
sawing ^xvbg+++xvbg+=sawing
square ^npl++++=square
through ^in+strn+++=through,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
undercut ^nn+++??+=undercut
one ^cd1++++=one
side ^nn++++=side,
, ^zz++++=EXTRAWORD
split ^j+++xvbn+=split
the ^ati++++=the
holding ^jj+++xvbg+=holding
wood ^npl++++=wood,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
torn ^vbd+++xvbn+=torn
out ^rp+pl+++=out
a ^at++++=a
slanting ^nn++++=slanting
slab ^nn++++=slab
nearly ^rb+down+++=nearly
three ^cd++++=three
feet ^nns++++=feet
long ^jj++++=long.
. ^zz++++=EXTRAWORD
The ^ati++++=The
log ^&fo++++=log
could ^md+pos+++=could
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
shortened ^jj++++=shortened
to ^to++++=to
sixteen ^cd++++=sixteen
feet ^nns++++=feet
and ^cc++++=and
made ^vprf+++xvbn+=made
sound ^jj++++=sound.
. ^zz++++=EXTRAWORD
As ^ql++++=As
it ^pp3+it+++=it
lay ^vbd+++xvbn+=lay,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=would
not ^xnot++not++=not
give ^vb++++=give
an ^at++++=an
honest ^jj++++=honest
twenty ^cd++++=twenty-foot
- ^zz++++=EXTRAWORD
foot ^nn++++=EXTRAWORD
scale ^nn++++=scale.
. ^zz++++=EXTRAWORD
Fitzpatrick ^np+++??+=FitzPatrick
struck ^vbd+++xvbn+=struck
a ^at++++=a
blue ^jj+atrb+++=blue
cross ^nn++++=cross
on ^in++++=on
the ^ati++++=the
end ^nn++++=end.
. ^zz++++=EXTRAWORD
" ^zz++++="Culled,"
culled ^jj+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sawyer ^nn++++=sawyer
stared ^vbd+++xvbn+=stared.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^cs+sub+++=EXTRAWORD
log ^&fo++++=log's
's ^vbz+bez+vrb++0=EXTRAWORD
sound ^nn++++=sound."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
at ^in++++=at
the ^ati++++=the
butt ^nn++++=butt."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Take
take ^vb++++=EXTRAWORD
an ^at++++=an
inch ^nn++++=inch
off ^in+pl+++=off
yer ^pp$++++=yer
measure ^vb++++=measure."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Four
four ^cd++++=EXTRAWORD
feet ^nns++++=feet."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Four
four ^cd++++=EXTRAWORD
feet ^nns++++=feet!
! ^zz++++=EXTRAWORD
There ^ex+pex+++=There
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
four ^cd++++=four
feet ^nns++++=feet
gone ^vbd+++xvbn+=gone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There'll
there ^ex+pex+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
four ^cd++++=four
feet ^nns++++=feet
gone ^vbd+++xvbn+=gone
when ^wrb+who+++=when
it ^pp3+it+++=it's
's ^vbz+bez+aux++0=EXTRAWORD
trimmed ^vpsv++agls+xvbnx+=trimmed
square ^jj++++=square."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rough ^jj++++=Rough
Red ^jj++++=Red
arrived ^jj+++xvbn+=arrived
with ^in++++=with
a ^at++++=a
cant ^nn++++=cant-hook
- ^zz++++=EXTRAWORD
hook ^nn++++=EXTRAWORD
over ^in++++=over
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
At ^in++++=At
sight ^nn++++=sight
of ^in++++=of
the ^ati++++=the
blue ^jj+atrb+++=blue
cross ^nn++++=cross
his ^pp$+pp3+++=his
face ^vb++++=face
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
this ^dt+pdem+++=this?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Cull."
cull ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Bourke ^np+++??+=Bourke
examined ^vwbn+++xvbn+=examined
the ^ati++++=the
butt ^nn++++=butt.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
kicked ^vbd+++xvbnx+=kicked
snow ^nn++++=snow
from ^in++++=from
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
the ^ati++++=the
defect ^nn++++=defect
might ^md+pos+++=might
be ^vb+be+vrb++=be
loose ^jj+pred+++=loose.
. ^zz++++=EXTRAWORD
" ^zz++++="Scale
scale ^nn++++=EXTRAWORD
her ^pp$+pp3+++=her
eighteen ^cd++++=eighteen."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
eighteen ^cd++++=eighteen-foot
- ^zz++++=EXTRAWORD
foot ^nn++++=EXTRAWORD
length ^rb++++=length
on ^in++++=on
the ^ati++++=the
contract ^nn++++=contract."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Thin
thin ^jj+atrb+++=EXTRAWORD
scale ^nn++++=scale
her ^pp$+pp3+++=her
sixteen ^cd++++=sixteen."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
she ^pp3a+pp3+++=she's
's ^vbz+bez+aux++0=EXTRAWORD
sawed ^vpsv++agls+xvbnx+=sawed
sixteen ^cd++++=sixteen."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Count
count ^vb++++=EXTRAWORD
her ^pp$+pp3+++=her
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
crew ^nn++++=crew
gathered ^vbd+++xvbn+=gathered.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
woods ^nns++++=woods
a ^at++++=a
disagreement ^nn+nom+++=disagreement
draws ^vbz++++=draws
men ^nns++++=men
as ^ql++++=as
smoke ^vb++++=smoke
draws ^vbz++++=draws
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
Axes ^nns++++=Axes
ceased ^vbd+++xvbn+=ceased.
