In ^in++++=In
the ^ati++++=the
Russians ^nn++++=Russians
could ^md+pos+++=could
surround ^vb++++=surround
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
near ^in+pl+++=near
the ^ati++++=the
city ^nn++++=city
a ^at++++=a
lofty ^np++++=lofty
wooden ^jj+atrb+++=wooden
tower ^nn++++=tower
which ^whp+rel+subj++=which
commanded ^vbd+vpub++xvbn+=commanded
the ^ati++++=the
ground ^nn++++=ground
and ^cc++++=and
sorely ^rb++++=sorely
troubled ^jj+++xvbn+=troubled
the ^ati++++=the
besiegers ^nns+nom+++=besiegers.
. ^zz++++=EXTRAWORD
From ^in++++=From
it ^pp3+it+++=it
Tatar ^np+++??+=Tatar
archers ^nns+nom+++=archers
shot ^vbd+++xvbn+=shot
down ^rb+phrv+++=down
upon ^in++++=upon
the ^ati++++=the
trenches ^nns++++=trenches,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
guns ^nns++++=guns
placed ^vwbn+++xvbn+=placed
beneath ^rb++++=beneath
its ^pp$+it+++=its
shelter ^vb++++=shelter
swept ^vbd+++xvbn+=swept
the ^ati++++=the
approaches ^nns++++=approaches.
. ^zz++++=EXTRAWORD
Ivan ^np++++=Ivan's
's ^$++++=EXTRAWORD
foreign ^jj+atrb+++=foreign
miners ^nns++++=miners
declared ^vbd+vpub++xvbn+=declared
that ^tht+vcmp+++=that
powder ^nn++++=powder
must ^md+nec+++=must
do ^vb+do+vrb++=do
what ^wdt+who+++=what
courage ^nn+nom+++=courage
alone ^rb++++=alone
could ^md+pos+++=could
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
drove ^vbd+++xvbnx+=drove
a ^at++++=a
gallery ^nn+nom+++=gallery
beneath ^in+pl+++=beneath
the ^ati++++=the
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
supporting ^vbg+++xvbg+=supporting
its ^pp$+it+++=its
roof ^nn++++=roof
with ^in++++=with
beams ^nns++++=beams,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
carried ^vpsv++agls+xvbn+=carried
into ^in++++=into
it ^pp3+it+++=it
many ^ap++++=many
barrels ^nns++++=barrels
of ^in++++=of
gunpowder ^nn+nom+++=gunpowder.
. ^zz++++=EXTRAWORD
All ^abn++++=All
was ^vbd+bedz+aux++=was
made ^vpsv++agls+xvbnx+=made
ready ^jj++++=ready
for ^in++++=for
the ^ati++++=the
great ^jj+atrb+++=great
assault ^nn++++=assault.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
dawn ^nn++++=dawn
the ^ati++++=the
Russian ^jj+atrb+++=Russian
camp ^nn++++=camp
lay ^vbd+++xvbn+=lay
strangely ^rb++++=strangely
silent ^jj++++=silent.
. ^zz++++=EXTRAWORD
The ^ati++++=The
soldiers ^nns+nom+++=soldiers
stood ^vbd+++xvbn+=stood
in ^in++++=in
their ^pp$+pp3+++=their
ranks ^nns++++=ranks;
; ^zz++++=EXTRAWORD
the ^ati++++=the
archers ^nns+nom+++=archers
held ^vbd+vprv++xvbn+=held
their ^pp$+pp3+++=their
bows ^nns++++=bows;
; ^zz++++=EXTRAWORD
the ^ati++++=the
gunners ^nns+nom+++=gunners
waited ^vbd+++xvbn+=waited
beside ^in+pl+++=beside
their ^pp$+pp3+++=their
pieces ^nns++++=pieces
with ^in++++=with
lighted ^nn++++=lighted
matches ^vbz++++=matches.
. ^zz++++=EXTRAWORD
Priests ^nns++++=Priests
passed ^vbd+++xvbn+=passed
along ^in++++=along
the ^ati++++=the
lines ^nns++++=lines
bearing ^xvbg+++xvbg+=bearing
crosses ^vbz++++=crosses
and ^cc++++=and
sacred ^jj+atrb+++=sacred
images ^nns++++=images.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
and ^cc+phrs+++=and
there ^rn+pl+++=there
men ^nns++++=men
knelt ^vbd+++xvbn+=knelt
upon ^in++++=upon
the ^ati++++=the
damp ^jj+atrb+++=damp
ground ^nn++++=ground
to ^to++++=to
confess ^nns+nom+++=confess
their ^pp$+pp3+++=their
sins ^nns++++=sins,
, ^zz++++=EXTRAWORD
for ^in++++=for
they ^pp3a+pp3+++=they
knew ^vbd+vprv++xvbnx+=knew
that ^tht+vcmp+++=that
many ^ap++++=many
who ^whp+rel+subj++=who
beheld ^vb+++??+=beheld
the ^ati++++=the
sunrise ^nn++++=sunrise
would ^md+prd+++=would
never ^rb++splt++=never
see ^vb+vprv+tht0++=see
it ^pp3+it+++=it
set ^vbd+++xvbn+=set.
. ^zz++++=EXTRAWORD
Within ^in++++=Within
Kazan ^np+++??+=Kazan
also ^rb++++=also
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
prayer ^nn++++=prayer.
. ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
minarets ^nns++++=minarets
sounded ^vbd+++xvbn+=sounded
the ^ati++++=the
solemn ^jj+atrb+++=solemn
voices ^nns++++=voices
of ^in++++=of
the ^ati++++=the
muezzins ^nns+++??+=muezzins.
. ^zz++++=EXTRAWORD
Upon ^in++++=Upon
the ^ati++++=the
walls ^nns++++=walls
the ^ati++++=the
Tatars ^np+++??+=Tatars
waited ^vbd+++xvbn+=waited,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
arrows ^nns++++=arrows
set ^jj+++xvbn+=set
to ^to+jcmp+++=to
the ^ati++++=the
string ^nn++++=string
and ^cc++++=and
their ^pp$+pp3+++=their
sabres ^nns++++=sabres
loosened ^vbd+++xvbn+=loosened
in ^in++++=in
the ^ati++++=the
sheath ^nn++++=sheath.
. ^zz++++=EXTRAWORD
No ^at++++=No
man ^nn++++=man
spoke ^vbd+++xvbn+=spoke
loudly ^rb++++=loudly.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
as ^cs+sub+++=as
though ^cs+sub+++=though
two ^cd++++=two
nations ^nns+nom+++=nations
stood ^vbd+++xvbn+=stood
listening ^jj+++xvbg+=listening
for ^in++++=for
the ^ati++++=the
judgment ^nn+nom+++=judgment
of ^in++++=of
God ^nn++++=God.
. ^zz++++=EXTRAWORD
The ^ati++++=The
eastern ^jj+atrb+++=eastern
sky ^nn++++=sky
grew ^vbd+++xvbn+=grew
pale ^nn++++=pale.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
a ^at++++=a
narrow ^jj+atrb+++=narrow
rim ^nn++++=rim
of ^in++++=of
fire ^nn++++=fire
appeared ^vbd+seem++xvbn+=appeared
beyond ^in++++=beyond
the ^ati++++=the
river ^nn++++=river,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
copper ^nn++++=copper-clad
- ^zz++++=EXTRAWORD
clad ^jj+atrb+++=EXTRAWORD
minarets ^nns++++=minarets
glowed ^vbd+++xvbn+=glowed
as ^cs+sub+++=as
though ^cs+sub+++=though
kindled ^vprf+++xvbn+=kindled
from ^in++++=from
within ^in+strn+++=within.
. ^zz++++=EXTRAWORD
Suddenly ^rb++++=Suddenly
the ^ati++++=the
earth ^nn++++=earth
heaved ^vbd+++xvbn+=heaved.
. ^zz++++=EXTRAWORD
A ^at++++=A
roar ^nn++++=roar
greater ^jjr++++=greater
than ^cs+sub+++=than
that ^dt+dem+++=that
of ^in++++=of
any ^dti++++=any
cannon ^nn++++=cannon
burst ^vbd+++xvbn+=burst
beneath ^in+pl+++=beneath
the ^ati++++=the
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
Beams ^nns++++=Beams,
, ^zz++++=EXTRAWORD
stones ^nns++++=stones,
, ^zz++++=EXTRAWORD
soil ^nn++++=soil,
, ^zz++++=EXTRAWORD
weapons ^nns++++=weapons,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
human ^jj+atrb+++=human
forms ^nns++++=forms
were ^vbd+bed+aux++=were
hurled ^vpsv++agls+xvbnx+=hurled
into ^in++++=into
the ^ati++++=the
air ^nn++++=air;
; ^zz++++=EXTRAWORD
the ^ati++++=the
wooden ^jj+atrb+++=wooden
tower ^nn++++=tower
rose ^vbd+++xvbn+=rose,
, ^zz++++=EXTRAWORD
broke ^j+++xvbn+=broke
asunder ^rb+cnj+++=asunder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fell ^vpsv++agls+xvbn+=fell
amid ^in++++=amid
a ^at++++=a
cloud ^nn++++=cloud
of ^in++++=of
dust ^nn++++=dust.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
the ^ati++++=the
echoes ^nns++++=echoes
had ^vbd+hvd+aux++=had
ceased ^vprf+++xvbnx+=ceased,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Russian ^jj+atrb+++=Russian
guns ^nns++++=guns
opened ^vbd+++xvbn+=opened
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
" ^zz++++="God
god ^np++++=EXTRAWORD
with ^in++++=with
us ^pp1o+pp1+++=us!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
soldiers ^nns+nom+++=soldiers.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
rushed ^vbd+++xvbnx+=rushed
towards ^in++++=towards
the ^ati++++=the
breach ^nn++++=breach.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Tatars ^np+++??+=Tatars
met ^vbd+++xvbn+=met
them ^pp3o+pp3+++=them
with ^in++++=with
a ^at++++=a
courage ^nn+nom+++=courage
worthy ^jj++++=worthy
of ^in++++=of
a ^at++++=a
happier ^jjr+atrb+++=happier
cause ^nn++++=cause.
. ^zz++++=EXTRAWORD
Stones ^nns++++=Stones,
, ^zz++++=EXTRAWORD
boiling ^nvbg+++xvbg+=boiling
water ^nn++++=water,
, ^zz++++=EXTRAWORD
arrows ^nns++++=arrows,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bullets ^nns+nom+++=bullets
descended ^vbd+++xvbn+=descended
upon ^in++++=upon
the ^ati++++=the
advancing ^jj+atrb++xvbg+=advancing
ranks ^nns++++=ranks.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
fell ^vbd+++xvbn+=fell
into ^in+ppvb+++=into
the ^ati++++=the
ditch ^nn++++=ditch
and ^cc++++=and
were ^vbd+bed+aux++=were
trampled ^vpsv++by+xvbnx+=trampled
by ^in++++=by
those ^dt+dem+++=those
behind ^rp+pl+++=behind
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Ladders ^nns+nom+++=Ladders
broke ^vbd+++xvbn+=broke
under ^in++++=under
their ^pp$+pp3+++=their
burden ^nn++++=burden.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
who ^whp+who+++=who
reached ^vbd+++xvbn+=reached
the ^ati++++=the
summit ^nn++++=summit
were ^vbd+bed+aux++=were
cut ^vpsv++agls+xvbnx+=cut
down ^rb+phrv+++=down;
; ^zz++++=EXTRAWORD
yet ^rb++++=yet
others ^aps++++=others
took ^vbd+++xvbn+=took
their ^pp$+pp3+++=their
places ^nns++++=places,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
still ^rb++++=still
others ^aps++++=others
followed ^jj+++xvbn+=followed.
. ^zz++++=EXTRAWORD
Kourbsky ^np+++??+=Kourbsky
fought ^vbd+++xvbn+=fought
near ^in+pl+++=near
the ^ati++++=the
chief ^jjb+atrb+++=chief
breach ^nn++++=breach.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
laid ^vprf+++xvbnx+=laid
aside ^rp++++=aside
the ^ati++++=the
ornaments ^nns+nom+++=ornaments
of ^in++++=of
command ^nn++++=command
lest ^cs+sub+++=lest
they ^pp3a+pp3+++=they
should ^md+nec+++=should
mark ^vb++++=mark
him ^pp3o+pp3+++=him
for ^in++++=for
every ^at++++=every
bowman ^np++++=bowman,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
soldiers ^nns+nom+++=soldiers
knew ^vbd+vprv++xvbn+=knew
him ^pp3o+pp3+++=him
by ^in++++=by
his ^pp$+pp3+++=his
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="Forward,
forward ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
children ^nns++++=children
of ^in++++=of
Russia ^np++++=Russia!
! ^zz++++=EXTRAWORD
The ^ati++++=The
wall ^nn++++=wall
is ^vbz+bez+aux++=is
won ^vpsv++agls+xvbnx+=won
if ^cs+cnd+++=if
ye ^pp2+pp2+++=ye
believe ^vb+vprv+tht0++=believe
it ^pp3+it+++=it
won ^vbd+++xvbn+=won!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
standard ^nn++++=standard
appeared ^vbd+seem++xvbn+=appeared
upon ^in++++=upon
the ^ati++++=the
shattered ^jj+atrb++xvbn+=shattered
rampart ^nn+++??+=rampart,
, ^zz++++=EXTRAWORD
sank ^j+++xvbn+=sank,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rose ^nn+++xvbn+=rose
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
A ^at++++=A
Tatar ^np+++??+=Tatar
seized ^vbd+++xvbn+=seized
its ^pp$+it+++=its
staff ^nn++++=staff;
; ^zz++++=EXTRAWORD
Kourbsky ^np+++??+=Kourbsky
struck ^vbd+++xvbn+=struck
him ^pp3o+pp3+++=him
down ^rp++++=down.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Russians ^nn++++=Russians
poured ^vbd+++xvbn+=poured
through ^in++++=through
the ^ati++++=the
opening ^nvbg+++xvbg+=opening,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
struggle ^nn++++=struggle
passed ^vbd+++xvbn+=passed
from ^in++++=from
the ^ati++++=the
wall ^nn++++=wall
into ^in++++=into
the ^ati++++=the
streets ^nns++++=streets.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
began ^vbd+++xvbn+=began
a ^at++++=a
combat ^nn++++=combat
more ^rbr++++=more
dreadful ^jj++++=dreadful
than ^in++++=than
the ^ati++++=the
assault ^nn++++=assault.
. ^zz++++=EXTRAWORD
Kazan ^np+++??+=Kazan
was ^vbd+bedz+aux++=was
won ^vpsv++agls+xvbnx+=won
step ^vb++++=step
by ^in++++=by
step ^nn++++=step,
, ^zz++++=EXTRAWORD
house ^npl++++=house
by ^in++++=by
house ^nn++++=house,
, ^zz++++=EXTRAWORD
street ^nn++++=street
by ^in++++=by
street ^nn++++=street.
. ^zz++++=EXTRAWORD
From ^in++++=From
windows ^nns++++=windows
and ^cc++++=and
roofs ^nns++++=roofs
the ^ati++++=the
defenders ^nns+nom+++=defenders
cast ^vbd+++xvbn+=cast
missiles ^nns++++=missiles
upon ^in++++=upon
the ^ati++++=the
Russians ^nn++++=Russians.
. ^zz++++=EXTRAWORD
Barricades ^np+++??+=Barricades
rose ^vbd+++xvbn+=rose
at ^rb++++=at
every ^at++++=every
turning ^nvbg+++xvbg+=turning.
. ^zz++++=EXTRAWORD
Flames ^nns++++=Flames
broke ^vbd+++xvbn+=broke
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
kindled ^vpsv++by+xvbn+=kindled
by ^in++++=by
the ^ati++++=the
besiegers ^nns+nom+++=besiegers
or ^cc++++=or
the ^ati++++=the
besieged ^jj+++xvbn+=besieged
no ^at++++=no
man ^nn++++=man
could ^md+pos+++=could
tell ^vb++++=tell,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
wind ^nn++++=wind
drove ^vbd+++xvbn+=drove
smoke ^nn++++=smoke
and ^cc++++=and
sparks ^np++++=sparks
over ^in++++=over
the ^ati++++=the
city ^nn++++=city.
. ^zz++++=EXTRAWORD
The ^ati++++=The
cries ^nns++++=cries
of ^in++++=of
women ^nns++++=women
and ^cc++++=and
children ^nns++++=children
mingled ^vbd+++xvbn+=mingled
with ^in++++=with
the ^ati++++=the
clash ^nn++++=clash
of ^in++++=of
weapons ^nns++++=weapons,
, ^zz++++=EXTRAWORD
the ^ati++++=the
reports ^nns++++=reports
of ^in++++=of
arquebuses ^nns+++??+=arquebuses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
deep ^jj+atrb+++=deep
voices ^nns++++=voices
of ^in++++=of
priests ^nns++++=priests
chanting ^vwbg+++xvbg+=chanting
hymns ^nns++++=hymns
behind ^in+pl+++=behind
the ^ati++++=the
advancing ^jj+atrb++xvbg+=advancing
troops ^nns++++=troops.
. ^zz++++=EXTRAWORD
Near ^in+pl+++=Near
the ^ati++++=the
Khan ^np++++=Khan's
's ^$++++=EXTRAWORD
palace ^nn++++=palace
the ^ati++++=the
last ^rb++++=last
great ^jj+atrb+++=great
body ^nn++++=body
of ^in++++=of
Tatars ^np+++??+=Tatars
gathered ^vbd+++xvbn+=gathered
round ^rb++++=round
Yediguer ^np+nom++??+=Yediguer.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
garments ^nns+nom+++=garments
were ^vbd+bed+aux++=were
torn ^vpsv++agls+xvbnx+=torn,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
faces ^nns++++=faces
blackened ^jj++++=blackened,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
their ^pp$+pp3+++=their
spirit ^nn++++=spirit
remained ^vbd+++xvbn+=remained
unbroken ^jj++++=unbroken.
. ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
us ^pp1o+pp1+++=us
die ^vb++++=die
where ^wrb+who+++=where
our ^pp$+pp1+++=our
fathers ^nns+nom+++=fathers
ruled ^vbd+vsua++xvbn+=ruled!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
Many ^ap++++=Many
fulfilled ^jj+++xvbn+=fulfilled
their ^pp$+pp3+++=their
word ^nn++++=word.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
resistance ^nn+nom+++=resistance
became ^vbd+++xvbn+=became
hopeless ^jj++++=hopeless.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Russian ^jj+atrb+++=Russian
banners ^nns+nom+++=banners
waved ^vbd+++xvbn+=waved
from ^in++++=from
the ^ati++++=the
towers ^nns++++=towers;
; ^zz++++=EXTRAWORD
the ^ati++++=the
gates ^nns++++=gates
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
forced ^vpsv++agls+xvbnx+=forced;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
armed ^xvbn+++xvbn+=armed
men ^nns++++=men
filled ^vbd+++xvbn+=filled
every ^at++++=every
street ^nn++++=street.
. ^zz++++=EXTRAWORD
Yediguer ^np+nom++??+=Yediguer
at ^rb++++=at
last ^rb"++++=last
surrendered ^vbd+++xvbn+=surrendered
himself ^ppl+pp3+++=himself
to ^in++++=to
Ivan ^np++++=Ivan,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
received ^vbd+++xvbn+=received
him ^pp3o+pp3+++=him
not ^xnot++not++=not
as ^in++++=as
a ^at++++=a
wild ^jj+atrb+++=wild
beast ^nn++++=beast
to ^to++++=to
be ^vbi+vbi+aux++=be
slaughtered ^vpsv++agls+xvbnx+=slaughtered,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
as ^in++++=as
a ^at++++=a
fallen ^vprf+++xvbn+=fallen
prince ^nn++++=prince.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Tzar ^np+++??+=Tzar
forbade ^vbd+++xvbn+=forbade
the ^ati++++=the
murder ^nn++++=murder
of ^in++++=of
the ^ati++++=the
captive ^nn++++=captive.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
checked ^vbd+++xvbnx+=checked,
, ^zz++++=EXTRAWORD
so ^ql++++=so
far ^rb+pl+++=far
as ^ql++++=as
command ^vb++++=command
could ^md+pos+++=could
check ^vb++++=check
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
the ^ati++++=the
excesses ^nns+nom+++=excesses
of ^in++++=of
victory ^nn++++=victory;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
caused ^vbd+++xvbnx+=caused
the ^ati++++=the
Khan ^npt++++=Khan
to ^to++++=to
be ^vbi+vbi+aux++=be
treated ^vpsv++agls+xvbnx+=treated
with ^in++++=with
honour ^nn++++=honour.
. ^zz++++=EXTRAWORD
Yediguer ^np+nom++??+=Yediguer
was ^vbd+bedz+aux++=was
afterwards ^rb+tm+splt++=afterwards
baptized ^vpsv++agls+xvbnx+=baptized
into ^in++++=into
the ^ati++++=the
Christian ^jj+atrb+++=Christian
faith ^nn++++=faith,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
the ^ati++++=the
name ^nn++++=name
of ^in++++=of
Simeon ^np+++??+=Simeon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lived ^vpsv++agls+xvbn+=lived
among ^in++++=among
the ^ati++++=the
Russians ^nn++++=Russians
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
overthrown ^vprf+++xvbnx+=overthrown
his ^pp$+pp3+++=his
throne ^nn++++=throne.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
fell ^vbd+++xvbn+=fell
Kazan ^np+++??+=Kazan.
. ^zz++++=EXTRAWORD
Bells ^nns++++=Bells
rang ^vbd+++xvbn+=rang
throughout ^in++++=throughout
Russia ^np++++=Russia;
; ^zz++++=EXTRAWORD
churches ^nns++++=churches
were ^vbd+bed+aux++=were
filled ^vpsv++agls+xvbnx+=filled
with ^in++++=with
worshippers ^nns+nom+++=worshippers;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Ivan ^np++++=Ivan
returned ^vbd+++xvbn+=returned
to ^in++++=to
Moskwa ^np+++??+=Moskwa
amid ^in++++=amid
such ^abl++++=such
rejoicings ^nns+++??+=rejoicings
as ^ql++++=as
few ^ap++++=few
sovereigns ^nns++++=sovereigns
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
received ^vprf+++xvbnx+=received.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
displayed ^vprf+++xvbnx+=displayed
courage ^np+nom+++=courage
in ^in++++=in
danger ^nn++++=danger,
, ^zz++++=EXTRAWORD
steadfastness ^nns+nom+++=steadfastness
in ^in++++=in
difficulty ^nn++++=difficulty,
, ^zz++++=EXTRAWORD
skill ^nn++++=skill
in ^in++++=in
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
new ^jj+atrb+++=new
arts ^nns++++=arts
of ^in++++=of
war ^nn++++=war,
, ^zz++++=EXTRAWORD
gratitude ^nn++++=gratitude
towards ^in++++=towards
his ^pp$+pp3+++=his
servants ^nns+nom+++=servants,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
mercy ^nn++++=mercy
towards ^in++++=towards
a ^at++++=a
conquered ^jj+atrb++xvbn+=conquered
enemy ^nn++++=enemy.
. ^zz++++=EXTRAWORD
Alas ^uh++++=Alas!
! ^zz++++=EXTRAWORD
how ^wrb+who+++=how
gladly ^rb++++=gladly
might ^md+pos+++=might
the ^ati++++=the
historian ^nn++++=historian
close ^nn++++=close
his ^pp$+pp3+++=his
book ^nn++++=book
at ^rb++++=at
such ^abl++++=such
a ^at++++=a
triumph ^nn++++=triumph!
! ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
morning ^nn++++=morning
does ^vbz+doz+aux++=does
not ^xnot++not++=not
reveal ^vb+vprv+++=reveal
the ^ati++++=the
tempests ^nns++++=tempests
of ^in++++=of
the ^ati++++=the
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
fairest ^jjt+atrb+++=fairest
promise ^nn++++=promise
in ^in++++=in
a ^at++++=a
prince ^nn++++=prince
is ^vbz+bez+vrb++=is
vain ^jj+pred+++=vain
unless ^cs+cnd+++=unless
conscience ^nn+nom+++=conscience
keep ^vb++++=keep
watch ^vb++++=watch
over ^in++++=over
power ^nn++++=power.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
long ^rb++++=long
afterwards ^rb+tm+++=afterwards
Ivan ^np++++=Ivan
was ^vbd+bedz+aux++=was
seized ^vpsv++by+xvbnx+=seized
by ^in++++=by
a ^at++++=a
dangerous ^jj+atrb+++=dangerous
illness ^nns+nom+++=illness.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
physicians ^nns++++=physicians
despaired ^vwbn+++xvbn+=despaired
of ^in++++=of
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
prayers ^nns+nom+++=prayers
were ^vbd+bed+aux++=were
offered ^vpsv++agls+xvbnx+=offered
in ^in++++=in
every ^at++++=every
church ^nn++++=church;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
stood ^vbd+++xvbn+=stood
round ^rb++++=round
his ^pp$+pp3+++=his
bed ^nn++++=bed
believed ^vbd+vprv++xvbn+=believed
that ^tht+vcmp+++=that
the ^ati++++=the
Tzar ^np++++=Tzar's
's ^$++++=EXTRAWORD
last ^rb++++=last
hour ^nn++++=hour
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come.
. ^zz++++=EXTRAWORD
Ivan ^np++++=Ivan
required ^vbd+++xvbn+=required
the ^ati++++=the
boyards ^nns+++??+=boyards
to ^to++++=to
swear ^vbi+vpub++xvbn+=swear
allegiance ^nn+nom+++=allegiance
to ^in++++=to
his ^pp$+pp3+++=his
infant ^nn++++=infant
son ^nn++++=son,
, ^zz++++=EXTRAWORD
Dmitri ^np+++??+=Dmitri.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
obeyed ^jj+++xvbn+=obeyed;
; ^zz++++=EXTRAWORD
others ^aps++++=others
hesitated ^jj+++xvbn+=hesitated,
, ^zz++++=EXTRAWORD
fearing ^vbg+vprv++xvbg+=fearing
that ^tht+vcmp+++=that
the ^ati++++=the
child ^nn++++=child
could ^md+pos+++=could
not ^xnot++not++=not
hold ^vb+vprv+++=hold
the ^ati++++=the
throne ^nn++++=throne
amid ^in++++=amid
ambitious ^jj+atrb+++=ambitious
relatives ^nns++++=relatives
and ^cc++++=and
contending ^jj+atrb+++=contending
nobles ^nns++++=nobles.
. ^zz++++=EXTRAWORD
Kourbsky ^np++++=Kourbsky's
's ^$++++=EXTRAWORD
conduct ^vb++++=conduct
at ^rb++++=at
this ^dt+dem+++=this
crisis ^nn++++=crisis
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
forgotten ^vbd+vprv++xvbn+=forgotten.
. ^zz++++=EXTRAWORD
Whether ^cs+who+++=Whether
he ^pp3a+pp3+++=he
refused ^vbd+++xvbnx+=refused
the ^ati++++=the
oath ^nn++++=oath,
, ^zz++++=EXTRAWORD
delayed ^xvbn+++xvbn+=delayed
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
merely ^rb+down+++=merely
associated ^vbd+++xvbn+=associated
with ^in++++=with
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
questioned ^vbd+vpub++xvbn+=questioned
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
suspicion ^nn++++=suspicion
entered ^vbd+++xvbn+=entered
Ivan ^np++++=Ivan's
's ^$++++=EXTRAWORD
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
The ^ati++++=The
