On ^in++++=On
My ^pp$+pp1+++=My
little ^jj+atrb+++=little
star ^nn++++=star,
, ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
mother ^nn++++=mother
says ^vbz+vpub+tht0++=says
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
begun ^vprf+++xvbnx+=begun
taking ^vbg+++xvbg+=taking
apart ^rb+phrv+++=apart
the ^ati++++=the
kitchen ^nn++++=kitchen
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
Remember ^nn+nom+++=Remember:
: ^zz++++=EXTRAWORD
the ^ati++++=the
difficult ^jj+atrb+++=difficult
thing ^nn++++=thing
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
opening ^jj+++xvbg+=opening
a ^at++++=a
machine ^nn++++=machine.
. ^zz++++=EXTRAWORD
The ^ati++++=The
difficult ^jj+atrb+++=difficult
thing ^nn++++=thing
is ^vbz+bez+aux++=is
persuading ^vbg+++xvbgx+=persuading
it ^pp3+it+++=it
to ^to++++=to
live ^vbi++++=live
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
return ^vb++++=return,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
show ^vb+vprv+tht0++=show
you ^pp2+pp2+++=you
how ^wrb+who+++=how
to ^in++++=to
The ^ati++++=The
letter ^nn++++=letter
ended ^vbd+++xvbn+=ended
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
father ^nn++++=father,
, ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
Venn ^np+++??+=Venn,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
served ^vprf+++xvbnx+=served
as ^ql++++=as
keeper ^nn++++=keeper
of ^in++++=of
Saint ^nn++++=Saint
Orra ^np++++=Orra's
's ^$++++=EXTRAWORD
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
rang ^vbd+++xvbnx+=rang
it ^pp3+it+++=it
for ^in++++=for
weddings ^nns++++=weddings
and ^cc++++=and
funerals ^nns+nom+++=funerals,
, ^zz++++=EXTRAWORD
for ^in++++=for
fires ^nns++++=fires,
, ^zz++++=EXTRAWORD
fog ^nn++++=fog,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
arrival ^nn++++=arrival
of ^in++++=of
silverfish ^nn++++=silverfish.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
night ^nn++++=night
of ^in++++=of
the ^ati++++=the
Great ^jj+atrb+++=Great
Gale ^nn++++=Gale,
, ^zz++++=EXTRAWORD
witnesses ^nns+nom+++=witnesses
saw ^vbd+vprv+tht0+xvbn+=saw
him ^pp3o+pp3+++=him
climbing ^vbg+++xvbg+=climbing
the ^ati++++=the
tower ^nn++++=tower
stairs ^nns++++=stairs
even ^rb++++=even
as ^ql++++=as
the ^ati++++=the
roof ^nn++++=roof
began ^vbd+++xvbn+=began
to ^to++++=to
tear ^vbi++++=tear
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
tried ^vprf+++xvbnx+=tried
to ^to+vcmp+++=to
sound ^vbi++++=sound
a ^at++++=a
warning ^nn++++=warning.
. ^zz++++=EXTRAWORD
Others ^aps++++=Others
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
mad ^jj++++=mad
with ^in++++=with
fear ^nn++++=fear.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
mother ^nn++++=mother
never ^rb++++=never
spoke ^vbd+++xvbn+=spoke
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
At ^in++++=At
midnight ^nn++++=midnight,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
The ^ati++++=The
note ^nn++++=note
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
the ^ati++++=the
warehouse ^nn++++=warehouse,
, ^zz++++=EXTRAWORD
low ^jj++++=low
and ^cc+phrs+++=and
vast ^jj++++=vast,
, ^zz++++=EXTRAWORD
passing ^vbg+++xvbg+=passing
through ^in++++=through
shutters ^nns+nom+++=shutters,
, ^zz++++=EXTRAWORD
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bone ^nn++++=bone.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
lamp ^nn++++=lamp
flame ^nn++++=flame
bent ^vbd+++xvbn+=bent
sideways ^jjb++++=sideways.
. ^zz++++=EXTRAWORD
Cups ^nns++++=Cups
trembled ^vbd+++xvbn+=trembled
on ^in++++=on
their ^pp$+pp3+++=their
hooks ^nns++++=hooks.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
the ^ati++++=the
sound ^nn++++=sound,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
heard ^vbd+vprv++xvbnx+=heard
a ^at++++=a
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
with ^in++++=with
her ^pp$+pp3+++=her
ears ^nns++++=ears.
. ^zz++++=EXTRAWORD
The ^ati++++=The
word ^nn++++=word
formed ^vbd+++xvbn+=formed
inside ^jjb++++=inside
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
as ^ql++++=as
clear ^vb++++=clear
as ^ql++++=as
memory ^nn++++=memory.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
down ^rp++++=down
the ^ati++++=the
stairs ^nns++++=stairs
before ^cs+sub+++=before
she ^pp3a+pp3+++=she
realized ^vbd+vprv+tht0+xvbnx+=realized
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
moved ^vprf+++xvbnx+=moved.
. ^zz++++=EXTRAWORD
The ^ati++++=The
street ^nn++++=street
shone ^vbd+++xvbn+=shone
with ^in++++=with
moonlight ^nn++++=moonlight.
. ^zz++++=EXTRAWORD
Doors ^nns++++=Doors
opened ^vbd+++xvbn+=opened
along ^in++++=along
Lantern ^nn++++=Lantern
Street ^nn++++=Street,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
frightened ^jj+atrb++xvbn+=frightened
faces ^nns++++=faces
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
the ^ati++++=the
gaps ^nns++++=gaps,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
one ^cd1++++=one
else ^rb+cnj+++=else
stepped ^vbd+++xvbn+=stepped
outside ^jjb++++=outside.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
walked ^vbd+++xvbn+=walked
toward ^in++++=toward
the ^ati++++=the
harbor ^nn++++=harbor
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
The ^ati++++=The
watchmen ^jj+++xvbn+=watchmen
were ^vbd+bed+vrb++=were
asleep ^jj+pred+++=asleep
beside ^in+pl+++=beside
the ^ati++++=the
warehouse ^nn++++=warehouse
door ^nn++++=door.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
sat ^vbd+++xvbn+=sat
with ^in++++=with
his ^pp$+pp3+++=his
chin ^nn++++=chin
on ^in++++=on
his ^pp$+pp3+++=his
chest ^nn++++=chest;
; ^zz++++=EXTRAWORD
the ^ati++++=the
other ^ap++++=other
lay ^jjb+++xvbn+=lay
curled ^jj+++xvbn+=curled
on ^in++++=on
the ^ati++++=the
stones ^nns++++=stones.
. ^zz++++=EXTRAWORD
Both ^abx++++=Both
breathed ^jj+++xvbn+=breathed
steadily ^rb++++=steadily.
. ^zz++++=EXTRAWORD
The ^ati++++=The
chain ^nn++++=chain
around ^in++++=around
the ^ati++++=the
handles ^nns++++=handles
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
loose ^jj++++=loose.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
darkness ^nns+nom+++=darkness
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
tar ^nn++++=tar,
, ^zz++++=EXTRAWORD
wet ^jj+atrb+++=wet
rope ^nn++++=rope,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
seaweed ^nn++++=seaweed.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
raised ^vbd+++xvbn+=raised
her ^pp3o+pp3+++=her
lamp ^nn++++=lamp.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
stood ^vbd+++xvbn+=stood
upright ^jj++++=upright
in ^in++++=in
the ^ati++++=the
center ^nn++++=center
of ^in++++=of
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
knew ^vbd+vprv+tht0+xvbnx+=knew
the ^ati++++=the
fishermen ^nns++++=fishermen
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
it ^pp3+it+++=it
on ^in++++=on
its ^pp$+it+++=its
side ^nn++++=side.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
pooled ^vbd+++xvbn+=pooled
around ^in++++=around
its ^pp$+it+++=its
base ^nn++++=base.
. ^zz++++=EXTRAWORD
The ^ati++++=The
scratched ^jj+atrb++xvbn+=scratched
marks ^nns++++=marks
on ^in++++=on
its ^pp$+it+++=its
surface ^nn++++=surface
seemed ^vbd+seem++xvbn+=seemed
deeper ^jjr++++=deeper
than ^in++++=than
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
approached ^vbd+++xvbn+=approached
until ^cs+sub+++=until
her ^pp3o+pp3+++=her
reflection ^nn+nom+++=reflection
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
the ^ati++++=the
bronze ^nn++++=bronze:
: ^zz++++=EXTRAWORD
tall ^jj++++=tall,
, ^zz++++=EXTRAWORD
pale ^nn++++=pale,
, ^zz++++=EXTRAWORD
hair ^nn++++=hair
unpinned ^vwbn+++xvbn+=unpinned
by ^in++++=by
the ^ati++++=the
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara,"
mara ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
time ^nn++++=time
the ^ati++++=the
voice ^nn++++=voice
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
its ^pp$+it+++=its
hollow ^jj+atrb+++=hollow
body ^nn++++=body.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
nearly ^rb+down+++=nearly
dropped ^vbd+++xvbn+=dropped
the ^ati++++=the
lamp ^nn++++=lamp.
. ^zz++++=EXTRAWORD
A ^at++++=A
shape ^nn++++=shape
moved ^vbd+++xvbn+=moved
within ^in++++=within
the ^ati++++=the
bell ^nn++++=bell
not ^xnot++not++=not
a ^at++++=a
person ^nn++++=person,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
reflection ^nn+nom+++=reflection
of ^in++++=of
one ^pn++++=one,
, ^zz++++=EXTRAWORD
wavering ^jj++++=wavering
as ^cs+sub+++=as
though ^cs+sub+++=though
seen ^vprf+++xvbn+=seen
beneath ^in+pl+++=beneath
water ^nn++++=water.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
whispered ^vbd+++xvbn+=whispered.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shape ^nn++++=shape
lifted ^vbd+++xvbn+=lifted
its ^pp$+it+++=its
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
little ^jj+atrb+++=little
star ^nn++++=star."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
lamp ^nn++++=lamp
struck ^vbd+++xvbn+=struck
the ^ati++++=the
floor ^nn++++=floor
but ^cc++++=but
did ^vbd+dod+aux++=did
not ^xnot++not++=not
go ^vb++++=go
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
could ^md+pos+++=could
not ^xnot++not++=not
breathe ^vb++++=breathe.
. ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
was ^vbd+bedz+vrb++=was
exactly ^rb++++=exactly
as ^ql++++=as
she ^pp3a+pp3+++=she
remembered ^vbd+vprv+tht0+xvbnx+=remembered
it ^pp3+it+++=it
and ^cc++++=and
unlike ^in++++=unlike
anything ^pn++++=anything
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
remembered ^vprf+++xvbnx+=remembered
for ^in++++=for
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Warm ^jj++++=Warm,
, ^zz++++=EXTRAWORD
roughened ^vwbn+++xvbn+=roughened
by ^in++++=by
smoke ^nn++++=smoke,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
a ^at++++=a
smile ^nn++++=smile
even ^rb++++=even
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
solemn ^jj+pred+++=solemn.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stepped ^vbd+++xvbnx+=stepped
closer ^rbr++++=closer.
. ^zz++++=EXTRAWORD
" ^zz++++="Father?"
father ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
darkness ^nns+nom+++=darkness
inside ^in+pl+++=inside
the ^ati++++=the
bell ^nn++++=bell
brightened ^vbd+++xvbn+=brightened.
. ^zz++++=EXTRAWORD
For ^in++++=For
an ^at++++=an
instant ^nn+nom+++=instant
she ^pp3a+pp3+++=she
saw ^vbd+vprv+tht0+xvbnx+=saw
his ^pp$+pp3+++=his
face ^nn++++=face:
: ^zz++++=EXTRAWORD
younger ^jjr++++=younger
than ^in++++=than
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
bearded ^jj++++=bearded,
, ^zz++++=EXTRAWORD
streaming ^vbg+++xvbg+=streaming
with ^in++++=with
seawater ^nn++++=seawater.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara,
mara ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
listen ^vb++++=listen
to ^in++++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
The ^ati++++=The
storm ^nn++++=storm
is ^vbz+bez+aux++=is
returning ^vbg+++xvbgx+=returning."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
gripped ^vbd+++xvbnx+=gripped
the ^ati++++=the
rim ^nn++++=rim.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bronze ^nn++++=bronze
was ^vbd+bedz+vrb++=was
cold ^jj+pred+++=cold
enough ^qlp++++=enough
to ^to++++=to
burn ^vbi++++=burn.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
storm ^nn++++=storm?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
one ^cd1++++=one
we ^pp1a+pp1+++=we
stopped ^vbd+++xvbn+=stopped."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We?"
we ^pp1a+pp1+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
bell ^nn++++=bell
and ^cc++++=and
I ^pp1a+pp1+++=I."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
image ^nn++++=image
shuddered ^vbd+++xvbn+=shuddered.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
ran ^vbd+++xvbn+=ran
from ^in++++=from
the ^ati++++=the
engraved ^jj+atrb++xvbn+=engraved
words ^nns++++=words
and ^cc++++=and
spread ^vpsv++agls+xvbn+=spread
across ^in+pl+++=across
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
" ^zz++++="Forty-three
forty ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
years ^nns++++=years
ago ^rb+cnj+++=ago,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
continued ^vbd+++xvbnx+=continued,
, ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
gale ^nn++++=gale
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
beyond ^in++++=beyond
the ^ati++++=the
western ^jj+atrb+++=western
reef ^nn++++=reef.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
wind ^nn++++=wind
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
moved ^vbd+++xvbn+=moved
inside ^jjb++++=inside
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
that ^dt+pdem+++=that
had ^vbd+hvd+aux++=had
crossed ^vprf+++xvbnx+=crossed
empty ^jj+atrb+++=empty
water ^nn++++=water
for ^in++++=for
a ^at++++=a
thousand ^cd++++=thousand
years ^nns++++=years,
, ^zz++++=EXTRAWORD
searching ^vbg+++xvbg+=searching
for ^in++++=for
a ^at++++=a
shore ^nn++++=shore."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
remembered ^vwbn+vprv++xvbn+=remembered
the ^ati++++=the
stories ^nns++++=stories:
: ^zz++++=EXTRAWORD
waves ^nns++++=waves
taller ^jjr++++=taller
than ^in++++=than
the ^ati++++=the
lighthouse ^nn++++=lighthouse,
, ^zz++++=EXTRAWORD
lightning ^nn++++=lightning
moving ^vwbg+++xvbg+=moving
upward ^jjb++++=upward
from ^in++++=from
the ^ati++++=the
sea ^nn++++=sea,
, ^zz++++=EXTRAWORD
voices ^nns++++=voices
calling ^vwbg+++xvbg+=calling
fishermen ^nns++++=fishermen
by ^in++++=by
name ^nn++++=name.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
rang ^vbd+++xvbnx+=rang
Saint ^nn++++=Saint
Orra ^np++++=Orra's
's ^$++++=EXTRAWORD
bell ^nn++++=bell,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Its
its ^pp$+it+++=EXTRAWORD
voice ^nn++++=voice
turned ^vbd+++xvbn+=turned
the ^ati++++=the
storm ^nn++++=storm
aside ^rp++++=aside,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
tower ^nn++++=tower
broke ^vbd+++xvbn+=broke.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
fell ^vbd+++xvbn+=fell,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
followed ^vbd+vprv++xvbnx+=followed.
. ^zz++++=EXTRAWORD
Down ^rp++++=Down
in ^in++++=in
the ^ati++++=the
deep ^jj++++=deep,
, ^zz++++=EXTRAWORD
the ^ati++++=the
ringing ^nn++++=ringing
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
note ^nn++++=note,
, ^zz++++=EXTRAWORD
held ^j+++xvbn+=held
beneath ^in+pl+++=beneath
the ^ati++++=the
water ^nn++++=water
all ^rb++++=all
these ^dt+dem+++=these
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
impossible ^jj++++=impossible."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
are ^vb+ber+vrb++=are
many ^ap++++=many
duties ^nns++++=duties."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
old ^jj+atrb+++=old
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
Whenever ^nn+nom+++=Whenever
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
complained ^vprf+++xvbnx+=complained
about ^in++++=about
sweeping ^xvbg+++xvbg+=sweeping
the ^ati++++=the
shop ^nn++++=shop
or ^cc++++=or
polishing ^nvbg+++xvbg+=polishing
brass ^nn++++=brass,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said
the ^ati++++=the
same ^ap++++=same
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
Tears ^nns++++=Tears
blurred ^vbd+++xvbn+=blurred
her ^pp3o+pp3+++=her
sight ^nn++++=sight.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
come ^vb++++=come
back ^jjb++++=back?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
could ^md+pos+++=could
not ^xnot++not++=not
release ^vb++++=release
the ^ati++++=the
bell ^nn++++=bell."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
left ^vbd+++xvbn+=left
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
stayed ^vbd+++xvbnx+=stayed
for ^in++++=for
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Anger ^nn++++=Anger
rose ^vbd+++xvbn+=rose
through ^in++++=through
her ^pp$+pp3+++=her
grief ^nn++++=grief,
, ^zz++++=EXTRAWORD
sudden ^jj++++=sudden
and ^cc+phrs+++=and
hot ^jj++++=hot.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
the ^ati++++=the
same ^ap++++=same."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
honesty ^nn++++=honesty
hurt ^vbd+++xvbn+=hurt
more ^rbr++++=more
than ^in++++=than
an ^at++++=an
excuse ^nn++++=excuse
would ^md+prd+++=would
have ^vb+hv+vrb++=have.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
tide ^nn++++=tide
scraped ^vbd+++xvbn+=scraped
against ^in++++=against
the ^ati++++=the
quay ^nn++++=quay.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell's
's ^$++++=EXTRAWORD
reflection ^nn+nom+++=reflection
dimmed ^vbd+++xvbn+=dimmed.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
want ^vb++++=want
from ^in++++=from
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
sea ^npl++++=sea
cast ^vbd+++xvbn+=cast
the ^ati++++=the
bell ^nn++++=bell
ashore ^rb+pl+++=ashore
because ^cs+cos+++=because
my ^pp$+pp1+++=my
strength ^nn++++=strength
is ^vbz+bez+aux++=is
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
The ^ati++++=The
storm ^nn++++=storm
will ^md+prd+++=will
arrive ^vb++++=arrive
tomorrow ^nr+tm+++=tomorrow
night ^nn++++=night.
. ^zz++++=EXTRAWORD
Saint ^nn++++=Saint
Orra ^np++++=Orra's
's ^$++++=EXTRAWORD
must ^md+nec+++=must
ring ^vb++++=ring
from ^in++++=from
the ^ati++++=the
tower ^nn++++=tower
again ^rb+tm+++=again."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
tower ^nn++++=tower
is ^vbz+bez+aux++=is
broken ^vpsv++agls+xvbnx+=broken."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
mend ^vb++++=mend
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
mend ^vb++++=mend
clocks ^nns++++=clocks."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
mend ^vb++++=mend
what ^wdt+who+++=what
measures ^nns++++=measures
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Tomorrow ^nr+tm+++=Tomorrow,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
must ^md+nec+++=must
mend ^vb++++=mend
what ^wdt+who+++=what
measures ^nns++++=measures
courage ^nn+nom+++=courage."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
vanished ^vbd+++xvbn+=vanished.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
gave ^vbd+++xvbn+=gave
a ^at++++=a
small ^jj+atrb+++=small
metallic ^jj+atrb+++=metallic
sigh ^nn++++=sigh,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Mara ^np+++??+=Mara
was ^vbd+bedz+vrb++=was
alone ^rb++++=alone
in ^in++++=in
the ^ati++++=the
warehouse ^nn++++=warehouse.
. ^zz++++=EXTRAWORD
By ^in++++=By
sunrise ^nn++++=sunrise,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
convinced ^vprf+++xvbnx+=convinced
no ^at++++=no
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Cale ^np++++=Cale
called ^vbd+++xvbn+=called
the ^ati++++=the
message ^nn+nom+++=message
a ^at++++=a
grief ^nn++++=grief-born
- ^zz++++=EXTRAWORD
born ^vbd+++xvbn+=EXTRAWORD
dream ^nn++++=dream.
. ^zz++++=EXTRAWORD
