On ^in++++=On
us ^pp1o+pp1+++=us
that ^dt+pdem+++=that,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Vale ^npl++++=Vale
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
never ^rb++++=never
asked ^vbd+vsua++xvbn+=asked."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
followed ^vbd+vprv++xvbn+=followed
the ^ati++++=the
bells ^nns++++=bells
each ^dt++++=each
time ^nn++++=time?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
Nessa ^np+++??+=Nessa
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Something
something ^pn++++=EXTRAWORD
we ^pp1a+pp1+++=we
should ^md+nec+++=should
have ^vb+hv+aux++=have
prepared ^vprf+++xvbnx+=prepared
for ^in+strn+++=for."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
council ^nn++++=council
decided ^vbd+vprv++xvbn+=decided
to ^to+vcmp+++=to
close ^vbi++++=close
the ^ati++++=the
harbor ^nn++++=harbor,
, ^zz++++=EXTRAWORD
inspect ^vb++++=inspect
the ^ati++++=the
sea ^nn++++=sea
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
store ^nn++++=store
food ^nn++++=food
in ^in++++=in
the ^ati++++=the
town ^nn++++=town
hall ^nn++++=hall.
. ^zz++++=EXTRAWORD
These ^dt+pdem+++=These
were ^vbd+bed+vrb++=were
sensible ^jj+atrb+++=sensible
measures ^nns++++=measures,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
comforted ^xvbn+++xvbn+=comforted
no ^at++++=no
one ^pn++++=one.
. ^zz++++=EXTRAWORD
By ^in++++=By
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
families ^nns++++=families
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
leaving ^vbg+++xvbg+=leaving
for ^in++++=for
inland ^jjb+atrb+++=inland
villages ^nns+nom+++=villages.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
returned ^vbd+++xvbn+=returned
to ^in++++=to
her ^pp$+pp3+++=her
workshop ^nn++++=workshop
and ^cc++++=and
locked ^vbd+++xvbn+=locked
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
took ^vbd+++xvbnx+=took
a ^at++++=a
box ^nn++++=box
from ^in++++=from
beneath ^in+pl+++=beneath
a ^at++++=a
loose ^jj+atrb+++=loose
floorboard ^nn+++??+=floorboard.
. ^zz++++=EXTRAWORD
Inside ^in+pl+++=Inside
lay ^vbd+++xvbn+=lay
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^$++++=EXTRAWORD
compass ^nn++++=compass,
, ^zz++++=EXTRAWORD
wrapped ^j+++xvbn+=wrapped
in ^in++++=in
faded ^jj+atrb++xvbn+=faded
blue ^jj+atrb+++=blue
cloth ^nn++++=cloth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
compass ^nn++++=compass
had ^vb+hv+aux++=had
never ^rb++splt++=never
pointed ^vprf+++xvbnx+=pointed
north ^nr+pl+++=north.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
needle ^nn++++=needle
turned ^vbd+++xvbn+=turned
slowly ^rb++++=slowly
even ^rb++++=even
when ^wrb+who+++=when
held ^vbd+vprv++xvbn+=held
still ^jj+pred+++=still,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
searching ^jj+++xvbg+=searching
for ^in++++=for
something ^pn++++=something
it ^pp3+it+++=it
could ^md+pos+++=could
not ^xnot++not++=not
find ^vb+vprv+++=find.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
dismantled ^vprf+++xvbnx+=dismantled
it ^pp3+it+++=it
many ^ap++++=many
times ^nns++++=times,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
its ^pp$+it+++=its
inner ^jjb+atrb+++=inner
mechanism ^nn+nom+++=mechanism
made ^vbd+++xvbn+=made
no ^at++++=no
sense ^nn++++=sense.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
the ^ati++++=the
needle ^nn++++=needle
were ^vbd+bed+aux++=were
rings ^vbz++++=rings
marked ^vbd+++xvbn+=marked
with ^in++++=with
numbers ^nns+nom+++=numbers
from ^in++++=from
one ^cd1++++=one
to ^to++++=to
thirteen ^cd++++=thirteen,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though
only ^rb+down+++=only
twelve ^cd++++=twelve
positions ^nns+nom+++=positions
existed ^vbd+++xvbn+=existed
around ^rp++++=around
the ^ati++++=the
dial ^nn++++=dial.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
back ^jjb++++=back
was ^vbd+bedz+vrb++=was
the ^ati++++=the
seven ^cd++++=seven-pointed
- ^zz++++=EXTRAWORD
pointed ^vbd+++xvbn+=EXTRAWORD
star ^nn++++=star.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
placed ^vbd+++xvbnx+=placed
the ^ati++++=the
rusted ^jj+atrb++xvbn+=rusted
gear ^nn++++=gear
beside ^in+pl+++=beside
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
belonged ^vbd+++xvbnx+=belonged
to ^in++++=to
the ^ati++++=the
same ^ap++++=same
machine ^nn++++=machine.
. ^zz++++=EXTRAWORD
A ^at++++=A
knock ^nn++++=knock
made ^vbd+++xvbn+=made
her ^pp$+pp3+++=her
jump ^vb++++=jump.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara?"
mara ^nn+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
called ^xvbn+++xvbn+=called
a ^at++++=a
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
Eli ^np+++??+=Eli
Thorne ^np+++??+=Thorne,
, ^zz++++=EXTRAWORD
keeper ^nn++++=keeper
of ^in++++=of
the ^ati++++=the
lighthouse ^nn++++=lighthouse
and ^cc++++=and
her ^pp$+pp3+++=her
oldest ^jjt+atrb+++=oldest
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
entered ^vbd+++xvbnx+=entered
dripping ^jj+atrb++xvbg+=dripping
rain ^nn++++=rain
onto ^in++++=onto
the ^ati++++=the
floor ^nn++++=floor,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
red ^jj+atrb+++=red
hair ^nn++++=hair
plastered ^vwbn+++xvbn+=plastered
to ^in++++=to
his ^pp$+pp3+++=his
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
heard ^vbd+vprv++xvbn+=heard
them ^pp3o+pp3+++=them,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
did ^vbd+dod+vrb++=did
everyone ^pn++++=everyone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
heard ^vbd+vprv+tht0+xvbnx+=heard
something ^pn++++=something
else ^rb+cnj+++=else."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
From ^in++++=From
inside ^jjb++++=inside
his ^pp$+pp3+++=his
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
produced ^vbd+++xvbnx+=produced
a ^at++++=a
roll ^nn++++=roll
of ^in++++=of
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
lighthouse ^nn++++=lighthouse
log ^&fo++++=log,
, ^zz++++=EXTRAWORD
covered ^j+++xvbn+=covered
in ^in++++=in
neat ^jj+atrb+++=neat
columns ^nns++++=columns
recording ^vwbg+++xvbg+=recording
wind ^nn++++=wind,
, ^zz++++=EXTRAWORD
tides ^nns++++=tides,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
visibility ^nn+nom+++=visibility.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
tide ^nn++++=tide
turned ^vbd+++xvbn+=turned
at ^rb++++=at
dawn ^nn++++=dawn,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eli ^np+++??+=Eli
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
should ^md+nec+++=should
have ^vb+hv+aux++=have
risen ^vprf+++xvbn+=risen
for ^in++++=for
another ^dt++++=another
three ^cd++++=three
hours ^nns++++=hours,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
stopped ^vbd+++xvbn+=stopped
when ^wrb+who+++=when
the ^ati++++=the
bells ^nns++++=bells
began ^vbd+++xvbn+=began.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
it ^pp3+it+++=it
went ^vbd+++xvbn+=went
out ^rp+pl+++=out."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Tides
tides ^nns++++=EXTRAWORD
go ^vb++++=go
out ^rp+pl+++=out."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
that ^cs+sub+++=that
far ^rb+pl+++=far."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
pointed ^vbd+++xvbnx+=pointed
through ^in++++=through
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
the ^ati++++=the
roofs ^nns++++=roofs,
, ^zz++++=EXTRAWORD
the ^ati++++=the
harbor ^nn++++=harbor
was ^vbd+bedz+vrb++=was
an ^at++++=an
expanse ^nn++++=expanse
of ^in++++=of
gleaming ^xvbg+++xvbg+=gleaming
mud ^nn++++=mud.
. ^zz++++=EXTRAWORD
Boats ^nns++++=Boats
leaned ^vbd+++xvbn+=leaned
against ^in++++=against
their ^pp$+pp3+++=their
ropes ^nns++++=ropes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea
had ^vbd+hvd+aux++=had
retreated ^vprf+++xvbnx+=retreated
beyond ^in++++=beyond
the ^ati++++=the
breakwater ^nn+nom+++=breakwater,
, ^zz++++=EXTRAWORD
farther ^rbr++++=farther
than ^in++++=than
Mara ^np+++??+=Mara
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
seen ^vprf+++xvbnx+=seen
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
People ^nns++++=People
carrying ^vwbg+++xvbg+=carrying
lanterns ^nns++++=lanterns
were ^vbd+bed+aux++=were
already ^rb++splt++=already
walking ^vbg+++xvbgx+=walking
across ^in+pl+++=across
the ^ati++++=the
exposed ^nn++++=exposed
seabed ^vbd+++xvbn+=seabed.
. ^zz++++=EXTRAWORD
" ^zz++++="They're
they ^pp3a+pp3+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
fools ^nns++++=fools,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eli ^np+++??+=Eli
replied ^vbd+vpub++xvbn+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=should
go ^vb++++=go
before ^in++++=before
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
joined ^vbd+++xvbnx+=joined
the ^ati++++=the
crowd ^nn++++=crowd
descending ^vwbg+++xvbg+=descending
the ^ati++++=the
harbor ^nn++++=harbor
steps ^nns++++=steps.
. ^zz++++=EXTRAWORD
The ^ati++++=The
seabed ^nn++++=seabed
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
salt ^nn++++=salt,
, ^zz++++=EXTRAWORD
weeds ^nns++++=weeds,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ancient ^jj+atrb+++=ancient
decay ^nn++++=decay.
. ^zz++++=EXTRAWORD
Pools ^nns++++=Pools
reflected ^vbd+vprv++xvbn+=reflected
the ^ati++++=the
evening ^nn++++=evening
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
Crabs ^np+++??+=Crabs
fled ^vbd+++xvbn+=fled
beneath ^in+pl+++=beneath
stones ^nns++++=stones.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
and ^cc++++=and
there ^rn+pl+++=there
lay ^jjb+++xvbn+=lay
objects ^vbz+vpub+++=objects
swallowed ^vpsv++by+xvbn+=swallowed
by ^in++++=by
the ^ati++++=the
sea ^nn++++=sea
long ^rb++++=long
ago ^rb++++=ago:
: ^zz++++=EXTRAWORD
broken ^jj+atrb++xvbn+=broken
anchors ^nns++++=anchors,
, ^zz++++=EXTRAWORD
green ^nn++++=green
bottles ^nns++++=bottles,
, ^zz++++=EXTRAWORD
a ^at++++=a
cannon ^nn++++=cannon
from ^in++++=from
some ^dti++++=some
forgotten ^jj+atrb++xvbn+=forgotten
war ^nn++++=war.
. ^zz++++=EXTRAWORD
As ^ql++++=As
Mara ^np+++??+=Mara
and ^cc++++=and
Eli ^np+++??+=Eli
walked ^vbd+++xvbn+=walked
east ^np+pl+++=east,
, ^zz++++=EXTRAWORD
the ^ati++++=the
mud ^nn++++=mud
became ^vbd+++xvbn+=became
a ^at++++=a
road ^nn++++=road.
. ^zz++++=EXTRAWORD
Cobblestones ^np+++??+=Cobblestones
emerged ^vbd+++xvbn+=emerged
beneath ^rb++++=beneath
their ^pp$+pp3+++=their
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
Ahead ^rb+cnj+++=Ahead,
, ^zz++++=EXTRAWORD
lanterns ^nns++++=lanterns
moved ^vbd+++xvbn+=moved
among ^in++++=among
black ^jj+atrb+++=black
shapes ^nns++++=shapes
rising ^vwbg+++xvbg+=rising
from ^in++++=from
the ^ati++++=the
mist ^nn++++=mist.
. ^zz++++=EXTRAWORD
Walls ^nns++++=Walls.
. ^zz++++=EXTRAWORD
Chimneys ^nns++++=Chimneys.
. ^zz++++=EXTRAWORD
Roofless ^jj+atrb+++=Roofless
houses ^nns++++=houses
furred ^vbd+++xvbn+=furred
with ^in++++=with
weed ^nn++++=weed
and ^cc++++=and
barnacles ^nns+++??+=barnacles.
. ^zz++++=EXTRAWORD
The ^ati++++=The
drowned ^jj+atrb++xvbn+=drowned
town ^nn++++=town
had ^vbd+hvd+aux++=had
returned ^vprf+++xvbnx+=returned.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
spoke ^vbd+++xvbn+=spoke
loudly ^rb++++=loudly
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
The ^ati++++=The
people ^nn++++=people
of ^in++++=of
Bellweather ^np+nom++??+=Bellweather
wandered ^vbd+++xvbn+=wandered
through ^in++++=through
the ^ati++++=the
ruins ^nns++++=ruins
as ^cs+sub+++=as
though ^cs+sub+++=though
entering ^vbg+++xvbg+=entering
a ^at++++=a
cemetery ^nn+nom+++=cemetery.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
searched ^jj+++xvbn+=searched
for ^in++++=for
family ^nn++++=family
names ^nns++++=names
carved ^vbd+++xvbn+=carved
above ^jjb+atrb+++=above
doorways ^nns++++=doorways.
. ^zz++++=EXTRAWORD
Others ^aps++++=Others
filled ^jj+++xvbn+=filled
their ^pp$+pp3+++=their
pockets ^nns++++=pockets
with ^in++++=with
coins ^nns++++=coins,
, ^zz++++=EXTRAWORD
buckles ^nns++++=buckles,
, ^zz++++=EXTRAWORD
cups ^nns++++=cups,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
anything ^pn++++=anything
else ^rb+cnj+++=else
the ^ati++++=the
sea ^nn++++=sea
had ^vbd+hvd+aux++=had
uncovered ^vprf+++xvbnx+=uncovered.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
center ^nn++++=center
of ^in++++=of
the ^ati++++=the
valley ^npl++++=valley
stood ^vbd+++xvbn+=stood
the ^ati++++=the
remains ^nns++++=remains
of ^in++++=of
the ^ati++++=the
old ^jj+atrb+++=old
church ^nn++++=church.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
tower ^nn++++=tower
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
lower ^jjr+atrb+++=lower
walls ^nns++++=walls
remained ^vbd+++xvbn+=remained.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
heaps ^nns++++=heaps
of ^in++++=of
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
glimpsed ^vbd+++xvbn+=glimpsed
the ^ati++++=the
curved ^jj+atrb+++=curved
flank ^nn++++=flank
of ^in++++=of
a ^at++++=a
bronze ^jj+atrb+++=bronze
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
Eli ^np+++??+=Eli
caught ^vbd+++xvbn+=caught
her ^pp$+pp3+++=her
arm ^vb++++=arm.
. ^zz++++=EXTRAWORD
" ^zz++++="Look."
look ^vb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
the ^ati++++=the
church ^nn++++=church,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
old ^jj+atrb+++=old
maps ^nns++++=maps
showed ^vbd+vprv++xvbn+=showed
only ^rb+down+++=only
an ^at++++=an
orchard ^nn++++=orchard,
, ^zz++++=EXTRAWORD
a ^at++++=a
narrow ^jj+atrb+++=narrow
tower ^nn++++=tower
rose ^vbd+++xvbn+=rose
from ^in++++=from
the ^ati++++=the
mud ^nn++++=mud.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
made ^vpsv++agls+xvbnx+=made
of ^in++++=of
dark ^jj+atrb+++=dark
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
windowless ^jj++++=windowless
except ^in++++=except
for ^in"++++=for
a ^at++++=a
single ^jj++++=single
opening ^jj+++xvbg+=opening
at ^rb++++=at
the ^ati++++=the
top ^nn++++=top.
. ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
never ^rb++splt++=never
heard ^vprf+++xvbnx+=heard
of ^in++++=of
that ^dt+pdem+++=that,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
Neither ^dt++neg++=Neither
had ^vb+hv+vrb++=had
anyone ^pn++++=anyone
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
the ^ati++++=the
crowd ^nn++++=crowd
gathered ^vbd+++xvbn+=gathered
around ^rp++++=around
the ^ati++++=the
church ^nn++++=church
bells ^nns++++=bells,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
and ^cc++++=and
Eli ^np+++??+=Eli
crossed ^vbd+++xvbn+=crossed
what ^wdt+who+++=what
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
orchard ^nn++++=orchard.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tower ^npl++++=tower's
's ^$++++=EXTRAWORD
door ^nn++++=door
stood ^vbd+++xvbn+=stood
open ^jj++++=open.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside,
, ^zz++++=EXTRAWORD
a ^at++++=a
spiral ^nn++++=spiral
stair ^nn++++=stair
descended ^vbd+++xvbn+=descended
underground ^jjb++++=underground.
. ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
it ^pp3+it+++=it
goes ^vbz++++=goes
down ^rp++++=down,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eli ^np+++??+=Eli
muttered ^vbd+++xvbn+=muttered.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
would ^md+prd+++=would
anything ^pn++++=anything
tonight ^nr+tm+++=tonight
go ^vb++++=go
in ^in++++=in
a ^at++++=a
pleasant ^jj+atrb+++=pleasant
direction ^nn+nom+++=direction?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
lit ^vbd+++xvbn+=lit
a ^at++++=a
lantern ^nn++++=lantern,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
descended ^vbd+++xvbnx+=descended.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stair ^nn++++=stair
ended ^vbd+++xvbn+=ended
in ^in++++=in
a ^at++++=a
circular ^jj+atrb+++=circular
chamber ^nn++++=chamber.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
walls ^nns++++=walls
were ^vbd+bed+aux++=were
covered ^vpsv++agls+xvbnx+=covered
in ^in++++=in
brass ^nn++++=brass
plates ^nns++++=plates,
, ^zz++++=EXTRAWORD
pipes ^nns++++=pipes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
motionless ^jj+atrb+++=motionless
gears ^nns++++=gears.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
center ^nn++++=center
stood ^vbd+++xvbn+=stood
a ^at++++=a
mechanism ^nn+nom+++=mechanism
taller ^jjr++++=taller
than ^in++++=than
a ^at++++=a
man ^nn++++=man.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
resembled ^vbd+++xvbn+=resembled
both ^abx++++=both
a ^at++++=a
clock ^nn++++=clock
and ^cc++++=and
a ^at++++=a
navigational ^jj+atrb+++=navigational
instrument ^nn+nom+++=instrument,
, ^zz++++=EXTRAWORD
with ^in++++=with
concentric ^jj+atrb+++=concentric
dials ^nns++++=dials
surrounding ^vwbg+++xvbg+=surrounding
a ^at++++=a
glass ^nn++++=glass
sphere ^nn++++=sphere.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
approached ^vbd+++xvbn+=approached
in ^in++++=in
wonder ^nn++++=wonder.
. ^zz++++=EXTRAWORD
The ^ati++++=The
machine ^nn++++=machine
was ^vbd+bedz+aux++=was
connected ^vpsv++agls+xvbnx+=connected
to ^to++++=to
seven ^cd++++=seven
thick ^jj++++=thick
cables ^vbz++++=cables
that ^dt+dem+++=that
vanished ^jj+++xvbn+=vanished
into ^in++++=into
the ^ati++++=the
ceiling ^nn+nom+++=ceiling,
, ^zz++++=EXTRAWORD
leading ^jj+++xvbg+=leading
toward ^in++++=toward
the ^ati++++=the
church ^nn++++=church.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
bells ^nns++++=bells,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
rang ^vbd+++xvbn+=rang
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eli ^np+++??+=Eli
pointed ^vbd+++xvbn+=pointed
to ^in++++=to
an ^at++++=an
empty ^jj+atrb+++=empty
space ^nn++++=space
among ^in++++=among
the ^ati++++=the
gears ^nns++++=gears.
. ^zz++++=EXTRAWORD
" ^zz++++="Something's
something ^pn++++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
missing ^vbg+++xvbgx+=missing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
removed ^vwbn+++xvbn+=removed
the ^ati++++=the
rusted ^jj+atrb++xvbn+=rusted
gear ^nn++++=gear
from ^in++++=from
her ^pp$+pp3+++=her
pocket ^nn++++=pocket.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
it ^pp3+it+++=it
from ^in++++=from
the ^ati++++=the
council ^nn++++=council
table ^nn++++=table
without ^in++++=without
thinking ^xvbg+++xvbg+=thinking
or ^cc++++=or
so ^ql++++=so
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
told ^vprf++tht0+xvbnx+=told
herself ^ppl+pp3+++=herself.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
fit ^vb++++=fit
the ^ati++++=the
space ^nn++++=space
perfectly ^rb+amp+++=perfectly.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
she ^pp3a+pp3+++=she
pressed ^vbd+++xvbnx+=pressed
it ^pp3+it+++=it
into ^in++++=into
place ^nn++++=place,
, ^zz++++=EXTRAWORD
the ^ati++++=the
machine ^nn++++=machine
shuddered ^vbd+++xvbn+=shuddered.
. ^zz++++=EXTRAWORD
The ^ati++++=The
glass ^nn++++=glass
sphere ^nn++++=sphere
filled ^vbd+++xvbn+=filled
with ^in++++=with
pale ^nn++++=pale
light ^jj++++=light.
. ^zz++++=EXTRAWORD
All ^abn++++=All
around ^rp++++=around
the ^ati++++=the
chamber ^nn++++=chamber,
, ^zz++++=EXTRAWORD
gears ^nns++++=gears
began ^vbd+++xvbn+=began
to ^to++++=to
turn ^vbi++++=turn.
. ^zz++++=EXTRAWORD
Dust ^nn++++=Dust
and ^cc++++=and
dried ^xvbn+++xvbn+=dried
salt ^jj++++=salt
fell ^vbd+++xvbn+=fell
from ^in++++=from
their ^pp$+pp3+++=their
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
concentric ^jj+atrb+++=concentric
dials ^nns++++=dials
rotated ^vwbn+++xvbn+=rotated
at ^in++++=at
different ^jj+atrb+++=different
speeds ^nns++++=speeds,
, ^zz++++=EXTRAWORD
clicking ^jj++++=clicking
into ^in++++=into
alignment ^nn+nom+++=alignment.
. ^zz++++=EXTRAWORD
The ^ati++++=The
compass ^nn++++=compass
inside ^jjb++++=inside
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
coat ^nn++++=coat
grew ^vbd+++xvbn+=grew
warm ^jj++++=warm.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
drew ^vbd+++xvbnx+=drew
it ^pp3+it+++=it
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
needle ^nn++++=needle
no ^at++++=no
longer ^rbr++++=longer
wandered ^vbd+++xvbn+=wandered.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
pointed ^vbd+++xvbn+=pointed
toward ^in++++=toward
the ^ati++++=the
glass ^nn++++=glass
sphere ^nn++++=sphere.
. ^zz++++=EXTRAWORD
Words ^nns++++=Words
appeared ^vbd+seem++xvbn+=appeared
