On ^in++++=On
clock ^nn++++=clock
shop ^nn++++=shop
stood ^vbd+++xvbn+=stood
halfway ^rb++++=halfway
up ^rp++++=up
Lantern ^nn++++=Lantern
Street ^nn++++=Street.
. ^zz++++=EXTRAWORD
A ^at++++=A
sign ^nn++++=sign
above ^jjb++++=above
the ^ati++++=the
door ^nn++++=door
read ^vbd+vprv++xvbn+=read
Vale ^npl++++=VALE
& ^zz++++=&
Daughter ^nn+nom+++=DAUGHTER,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
father ^nn++++=father
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
dead ^jj++++=dead
for ^in++++=for
nine ^cd++++=nine
years ^nns++++=years
and ^cc++++=and
no ^at++++=no
one ^cd1++++=one
had ^vbd+hvd+aux++=had
thought ^vprf+++xvbnx+=thought
to ^to+vcmp+++=to
repaint ^vbi++++=repaint
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside,
, ^zz++++=EXTRAWORD
clocks ^nns++++=clocks
covered ^vbd+++xvbn+=covered
the ^ati++++=the
walls ^nns++++=walls.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
ticked ^jj+++xvbn+=ticked
quickly ^rb+cnj+++=quickly,
, ^zz++++=EXTRAWORD
some ^dti++++=some
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
combined ^xvbn+++xvbn+=combined
voices ^nns++++=voices
sounded ^vbd+++xvbn+=sounded
like ^in++++=like
rain ^nn++++=rain
on ^in++++=on
leaves ^nns++++=leaves.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
set ^vbd+++xvbn+=set
the ^ati++++=the
wooden ^jj+atrb+++=wooden
box ^nn++++=box
on ^rp++++=on
her ^pp3o+pp3+++=her
workbench ^nn+++??+=workbench.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
selected ^vbd+++xvbnx+=selected
a ^at++++=a
thin ^jj+atrb+++=thin
steel ^nn++++=steel
pick ^nn++++=pick,
, ^zz++++=EXTRAWORD
leaned ^jj+atrb++xvbn+=leaned
close ^in+cmpx+++=close
to ^in"++++=to
the ^ati++++=the
keyhole ^nn++++=keyhole,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
listened ^vbd+++xvbn+=listened.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can
open ^vb++++=open
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tavin ^np+++??+=Tavin
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
locks ^npl++++=locks
are ^vb+ber+vrb++=are
clocks ^nns++++=clocks
with ^in++++=with
fewer ^ap++++=fewer
ambitions ^nns+nom+++=ambitions."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
means ^vbz++++=means
yes ^uh++++=yes?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
means ^in++++=means
be ^vb+be+vrb++=be
quiet ^nn++++=quiet."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
lock ^nn++++=lock
was ^vbd+bedz+vrb++=was
old ^jj+pred+++=old
but ^cc+phrs+++=but
intricate ^jj++++=intricate.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
inner ^jjb+atrb+++=inner
pins ^nns++++=pins
resisted ^vbd+++xvbn+=resisted
in ^in++++=in
a ^at++++=a
peculiar ^jj+atrb+++=peculiar
rhythm ^nn++++=rhythm:
: ^zz++++=EXTRAWORD
two ^cd++++=two
forward ^nn++++=forward,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
back ^jjb++++=back;
; ^zz++++=EXTRAWORD
pause ^nn++++=pause;
; ^zz++++=EXTRAWORD
three ^cd++++=three
forward ^nn++++=forward.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
recognized ^vwbn+vprv++xvbn+=recognized
the ^ati++++=the
pattern ^nn++++=pattern.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
grandfather ^nn+nom+++=grandfather
had ^vbd+hvd+aux++=had
taught ^vprf+++xvbnx+=taught
it ^pp3+it+++=it
to ^in++++=to
her ^pp$+pp3+++=her
as ^in++++=as
a ^at++++=a
child ^nn++++=child
by ^in++++=by
tapping ^nn++++=tapping
on ^in++++=on
the ^ati++++=the
kitchen ^nn++++=kitchen
table ^nn++++=table.
. ^zz++++=EXTRAWORD
Never ^rb++++=Never
force ^nn++++=force
a ^at++++=a
stubborn ^jj+atrb+++=stubborn
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
used ^md"++pmd"++=used
to ^to++++=to
say ^vb+vpub+++=say.
. ^zz++++=EXTRAWORD
Find ^vb+vprv+++=Find
out ^rp+pl+++=out
what ^wdt+who+++=what
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
afraid ^jj+pred+++=afraid
of ^in+strn+++=of.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lock ^nn++++=lock
clicked ^vbd+++xvbn+=clicked.
. ^zz++++=EXTRAWORD
Inside ^in+pl+++=Inside
lay ^jjb+++xvbn+=lay
a ^at++++=a
brass ^nn++++=brass
key ^jjb++++=key
and ^cc++++=and
a ^at++++=a
roll ^nn++++=roll
of ^in++++=of
oilskin ^nn+++??+=oilskin.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
unfolded ^vbd+++xvbn+=unfolded
the ^ati++++=the
oilskin ^nn+++??+=oilskin.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
contained ^vbd+++xvbn+=contained
a ^at++++=a
chart ^nn++++=chart
of ^in++++=of
the ^ati++++=the
bay ^nn++++=bay,
, ^zz++++=EXTRAWORD
drawn ^xvbn+++xvbn+=drawn
in ^in++++=in
fading ^xvbg+++xvbg+=fading
ink ^nn++++=ink.
. ^zz++++=EXTRAWORD
The ^ati++++=The
drowned ^jj+++xvbn+=drowned
island ^npl++++=island
was ^vbd+bedz+aux++=was
marked ^vpsv++agls+xvbnx+=marked
at ^rb++++=at
its ^pp$+it+++=its
center ^jjr++++=center.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
in ^in++++=in
her ^pp$+pp3+++=her
grandfather ^nn+nom+++=grandfather's
's ^$++++=EXTRAWORD
handwriting ^nn++++=handwriting,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
the ^ati++++=the
words ^nns++++=words:
: ^zz++++=EXTRAWORD
When ^wrb+who+++=WHEN
The ^ati++++=THE
Bell ^nn++++=BELL
Returns ^nns++++=RETURNS,
, ^zz++++=EXTRAWORD
The ^ati++++=THE
Door ^nn++++=DOOR
Will ^md+prd+++=WILL
Open ^vb++++=OPEN.
. ^zz++++=EXTRAWORD
Tavin ^np+++??+=Tavin
leaned ^vbd+++xvbn+=leaned
over ^rp++++=over
her ^pp3o+pp3+++=her
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
door ^nn++++=door?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
more ^rbr++++=more."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side
was ^vbd+bedz+vrb++=was
a ^at++++=a
letter ^nn++++=letter.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
dear ^jj+atrb+++=dear
Elian ^np+++??+=Elian,
, ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
this ^dt+pdem+++=this
reaches ^vbz++++=reaches
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
failed ^vbd+++xvbnx+=failed
to ^to+vcmp+++=to
return ^vbi++++=return
before ^in++++=before
the ^ati++++=the
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
not ^xnot++not++=not
let ^vb+++xvbn+=let
them ^pp3o+pp3+++=them
wind ^nn++++=wind
the ^ati++++=the
engine ^nn++++=engine.
. ^zz++++=EXTRAWORD
Bellweather ^np+nom++??+=Bellweather
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
built ^vbd+++xvbn+=built
to ^to++++=to
keep ^vbi++++=keep
time ^nn++++=time.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
built ^vpsv++agls+xvbnx+=built
to ^to++++=to
keep ^vbi++++=keep
something ^pn++++=something
outside ^jjb++++=outside
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
key ^nn++++=key
opens ^vbz++++=opens
the ^ati++++=the
stair ^nn++++=stair
at ^rb++++=at
Saint ^nn++++=Saint
Orison ^np+++??+=Orison's.
's. ^nn+++??+=EXTRAWORD
You ^pp2+pp2+++=You
must ^md+nec+++=must
go ^vb++++=go
below ^rb++++=below
before ^cs+sub+++=before
sunset ^nn++++=sunset
and ^cc++++=and
remove ^vb++++=remove
the ^ati++++=the
final ^jj+atrb+++=final
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
Forgive ^vb++++=Forgive
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
A.v ^np+++??+=A.V.
. ^zz++++=EXTRAWORD
Tavin ^np+++??+=Tavin
read ^vbd+vprv++xvbn+=read
it ^pp3+it+++=it
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
" ^zz++++="A.V.?"
a.v. ^nn+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Arden
arden ^np++++=EXTRAWORD
Vale ^nn++++=Vale.
. ^zz++++=EXTRAWORD
Grandfather ^np+nom+++=Grandfather's
's ^$++++=EXTRAWORD
father ^nn++++=father."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Our
our ^pp$+pp1+++=EXTRAWORD
great ^jj++++=great-grandfather?"
- ^zz++++=EXTRAWORD
grandfather ^nn+nom+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
his ^pp$+pp3+++=his
name ^nn++++=name
in ^in++++=in
family ^nn++++=family
ledgers ^nns+nom+++=ledgers,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
little ^rb++++=little
else ^rb+cnj+++=else
was ^vbd+bedz+aux++=was
known ^vpsv++agls+xvbnx+=known
about ^rb++++=about
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
disappeared ^vprf+++xvbnx+=disappeared
seventy ^cd++++=seventy-six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
years ^nns++++=years
earlier ^jjr++++=earlier,
, ^zz++++=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
night ^nn++++=night
the ^ati++++=the
church ^nn++++=church
sank ^vbd+++xvbn+=sank.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clocks ^nns++++=clocks
on ^in++++=on
the ^ati++++=the
walls ^nns++++=walls
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
one ^cd1++++=one
after ^in++++=after
another ^ppls++++=another.
. ^zz++++=EXTRAWORD
All ^abn++++=All
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
The ^ati++++=The
silence ^nn++++=silence
pressed ^vbd+++xvbn+=pressed
against ^in++++=against
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
ears ^nns++++=ears.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
hands ^nns++++=hands
began ^vbd+++xvbn+=began
to ^to++++=to
turn ^vbi++++=turn
backward ^jj++++=backward.
. ^zz++++=EXTRAWORD
Tavin ^np+++??+=Tavin
stared ^vbd+++xvbn+=stared
at ^rb++++=at
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
seems ^vbz+seem+++=seems
bad ^jj++++=bad."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
From ^in++++=From
outside ^in+pl+++=outside
came ^vbd+++xvbn+=came
shouting ^nvbg+++xvbg+=shouting.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
rushed ^vbd+++xvbnx+=rushed
to ^in++++=to
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
People ^nns++++=People
stood ^vbd+++xvbn+=stood
in ^in++++=in
Lantern ^nn++++=Lantern
Street ^nn++++=Street
looking ^vwbg+++xvbg+=looking
uphill ^jjb++++=uphill.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
town ^nn++++=town,
, ^zz++++=EXTRAWORD
smoke ^nn++++=smoke
was ^vbd+bedz+vrb++=was
folding ^jj+pred+++=folding
into ^in++++=into
chimneys ^nns++++=chimneys.
. ^zz++++=EXTRAWORD
A ^at++++=A
dropped ^jj+atrb++xvbn+=dropped
apple ^nn++++=apple
leaped ^vbd+++xvbn+=leaped
from ^in++++=from
the ^ati++++=the
gutter ^nn++++=gutter
into ^in++++=into
a ^at++++=a
grocer ^nn++++=grocer's
's ^$++++=EXTRAWORD
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
A ^at++++=A
horse ^nn++++=horse
walked ^vbd+++xvbn+=walked
backward ^jj++++=backward,
, ^zz++++=EXTRAWORD
pulling ^vbg+nom++xvbg+=pulling
its ^pp$+it+++=its
cart ^np++++=cart
uphill ^jjb++++=uphill.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Fen ^np++++=Fen
emerged ^vbd+++xvbn+=emerged
from ^in++++=from
her ^pp3o+pp3+++=her
house ^npl++++=house
and ^cc++++=and
returned ^vbd+++xvbn+=returned
a ^at++++=a
spoon ^nn++++=spoon
through ^rp++++=through
her ^pp3o+pp3+++=her
neighbor ^nn++++=neighbor's
's ^$++++=EXTRAWORD
window ^nn++++=window.
. ^zz++++=EXTRAWORD
Time ^nn++++=Time
was ^vbd+bedz+aux++=was
reversing ^vbg+++xvbgx+=reversing.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
watched ^vbd+++xvbn+=watched
a ^at++++=a
flock ^nn++++=flock
of ^in++++=of
gulls ^nns++++=gulls
fly ^vb++++=fly
tail ^nn++++=tail-first
- ^zz++++=EXTRAWORD
first ^od++++=EXTRAWORD
across ^rp+pl+++=across
the ^ati++++=the
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
long ^rb++++=long
until ^in++++=until
sunset ^nn++++=sunset?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tavin ^np+++??+=Tavin
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
west ^np+pl+++=west.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sun ^nn++++=sun
hung ^vbd+++xvbn+=hung
above ^jjb++++=above
the ^ati++++=the
water ^nn++++=water,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
climb ^vbi++++=climb.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+tht0++=think
sunset ^nn++++=sunset
is ^vbz+bez+vrb++=is
our ^pp$+pp1+++=our
present ^jj+atrb+++=present
difficulty ^nn++++=difficulty."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
pounding ^xvbg+++xvbg+=pounding
shook ^vbd+++xvbn+=shook
the ^ati++++=the
shop ^nn++++=shop
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Finch ^np++++=Finch
entered ^vbd+++xvbn+=entered
without ^in++++=without
waiting ^xvbg+++xvbg+=waiting.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
done ^vbd+++xvbn+=done?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
demanded ^vbd+vsua++xvbnx+=demanded.
. ^zz++++=EXTRAWORD
" ^zz++++="Opened
opened ^vbd+++xvbn+=EXTRAWORD
a ^at++++=a
box ^nn++++=box."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
close ^jj++++=close
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
box ^nn++++=box
is ^vbz+bez+aux++=isn't
n't ^xnot++not++0=EXTRAWORD
doing ^vbg+++xvbg+=doing
this ^dt+pdem+++=this."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+tht0++=know
that ^tht+vcmp+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
boxes ^nns++++=boxes
are ^vb+ber+vrb++=are
rarely ^rb++++=rarely
responsible ^jj+pred+++=responsible
for ^in++++=for
the ^ati++++=the
motion ^nn++++=motion
of ^in++++=of
the ^ati++++=the
sun ^nn++++=sun."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
mayor ^nn++++=mayor
glanced ^vbd+++xvbn+=glanced
at ^in++++=at
the ^ati++++=the
backward ^jj+atrb+++=backward
clocks ^nns++++=clocks.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
anger ^nn++++=anger
drained ^vwbn+++xvbn+=drained
into ^in++++=into
fear ^nn++++=fear.
. ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
you ^pp2+pp2+++=you
stop ^vb++++=stop
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
folded ^vbd+++xvbn+=folded
the ^ati++++=the
chart ^nn++++=chart
and ^cc++++=and
put ^vb+++xvbn+=put
it ^pp3+it+++=it
in ^in++++=in
her ^pp$+pp3+++=her
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
try ^vb++++=try."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
returned ^vbd+++xvbnx+=returned
to ^in++++=to
the ^ati++++=the
harbor ^nn++++=harbor.
. ^zz++++=EXTRAWORD
The ^ati++++=The
tide ^nn++++=tide
was ^vbd+bedz+vrb++=was
retreating ^jj+pred+++=retreating
at ^in++++=at
impossible ^jj+atrb+++=impossible
speed ^nn++++=speed,
, ^zz++++=EXTRAWORD
pulling ^vbg+nom++xvbg+=pulling
away ^in+pl+++=away
from ^in"++++=from
the ^ati++++=the
beach ^nn++++=beach
in ^in++++=in
shining ^xvbg+++xvbg+=shining
sheets ^nns++++=sheets.
. ^zz++++=EXTRAWORD
Fish ^nns++++=Fish
flapped ^vbd+++xvbn+=flapped
on ^in++++=on
newly ^rb++++=newly
exposed ^jj+atrb++xvbn+=exposed
sand ^nn++++=sand.
. ^zz++++=EXTRAWORD
Anchored ^np+++??+=Anchored
boats ^nns++++=boats
settled ^vbd+++xvbn+=settled
onto ^in++++=onto
their ^pp$+pp3+++=their
sides ^nns++++=sides.
. ^zz++++=EXTRAWORD
Far ^rb+pl+++=Far
out ^rp+pl+++=out
in ^in++++=in
the ^ati++++=the
bay ^nn++++=bay,
, ^zz++++=EXTRAWORD
the ^ati++++=the
drowned ^jj+++xvbn+=drowned
road ^npl++++=road
emerged ^vbd+++xvbn+=emerged.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
ran ^vbd+++xvbn+=ran
from ^in++++=from
Bellweather ^np+nom++??+=Bellweather
toward ^in++++=toward
a ^at++++=a
hill ^nn++++=hill
of ^in++++=of
black ^jj+atrb+++=black
stone ^nn++++=stone
rising ^vwbg+++xvbg+=rising
from ^in++++=from
the ^ati++++=the
seabed ^nn++++=seabed.
. ^zz++++=EXTRAWORD
Broken ^jj+atrb++xvbn+=Broken
columns ^nns++++=columns
and ^cc++++=and
arches ^nns++++=arches
appeared ^vbd+seem++xvbn+=appeared,
, ^zz++++=EXTRAWORD
streaming ^vbg+++xvbg+=streaming
with ^in++++=with
water ^nn++++=water.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
summit ^nn++++=summit
stood ^vbd+++xvbn+=stood
the ^ati++++=the
ruins ^nns++++=ruins
of ^in++++=of
Saint ^nn++++=Saint
Orison ^np++++=Orison's
's ^$++++=EXTRAWORD
Church ^npl++++=Church.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
on ^in++++=on
the ^ati++++=the
beach ^nn++++=beach
rang ^vbd+++xvbn+=rang
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
time ^nn++++=time,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sound ^nn++++=sound
swept ^vwbn+++xvbn+=swept
outward ^jjb++++=outward,
, ^zz++++=EXTRAWORD
flattening ^jj+++xvbg+=flattening
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
town ^nn++++=town
behind ^in+pl+++=behind
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
a ^at++++=a
chimney ^nn++++=chimney
rebuilt ^vwbn+++xvbn+=rebuilt
itself ^ppl++++=itself
brick ^nn++++=brick
by ^in++++=by
brick ^nn++++=brick.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stepped ^vbd+++xvbn+=stepped
onto ^in++++=onto
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
Tavin ^np+++??+=Tavin
followed ^vbd+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+vrb++=be
dangerous ^jj+pred+++=dangerous."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
why ^wrb+who+++=why
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
coming ^vbg+++xvbgx+=coming."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
a ^at++++=a
reason ^nn++++=reason."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
best ^jjt+atrb+++=best
reason ^nn++++=reason."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
knew ^vbd+vprv+tht0+xvbn+=knew
argument ^nn+nom+++=argument
would ^md+prd+++=would
only ^rb+down+++=only
waste ^nn++++=waste
time ^nn++++=time,
, ^zz++++=EXTRAWORD
assuming ^vbg+vprv+tht0+xvbg+=assuming
they ^pp3a+pp3+++=they
still ^rb++++=still
possessed ^vbd+++xvbn+=possessed
any ^dti++++=any.
. ^zz++++=EXTRAWORD
Together ^nn+nom+++=Together
they ^pp3a+pp3+++=they
walked ^vbd+++xvbnx+=walked
toward ^in++++=toward
the ^ati++++=the
island ^nn++++=island.
. ^zz++++=EXTRAWORD
The ^ati++++=The
road ^nn++++=road
was ^vbd+bedz+vrb++=was
slick ^jj+pred+++=slick
with ^in++++=with
weed ^nn++++=weed.
. ^zz++++=EXTRAWORD
On ^in++++=On
either ^dtx++++=either
side ^nn++++=side,
, ^zz++++=EXTRAWORD
the ^ati++++=the
seabed ^nn++++=seabed
stretched ^vwbn+++xvbn+=stretched
beneath ^in+pl+++=beneath
the ^ati++++=the
gray ^np++++=gray
daylight ^nn++++=daylight:
: ^zz++++=EXTRAWORD
rippled ^jj+atrb++xvbn+=rippled
sand ^nn++++=sand,
, ^zz++++=EXTRAWORD
rusted ^jj+atrb++xvbn+=rusted
anchors ^nns++++=anchors,
, ^zz++++=EXTRAWORD
broken ^jj+atrb++xvbn+=broken
bottles ^nns++++=bottles,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
pale ^jj+atrb+++=pale
ribs ^nns++++=ribs
of ^in++++=of
ships ^nns++++=ships.
. ^zz++++=EXTRAWORD
Crabs ^np+++??+=Crabs
scuttled ^vbd+++xvbn+=scuttled
backward ^jj++++=backward
into ^in++++=into
holes ^nns++++=holes.
. ^zz++++=EXTRAWORD
Above ^jjb++++=Above,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sun ^nn++++=sun
rose ^vbd+++xvbn+=rose
toward ^in++++=toward
noon ^nn++++=noon.
. ^zz++++=EXTRAWORD
Halfway ^rb++++=Halfway
across ^in+strn+++=across,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
passed ^vbd+++xvbnx+=passed
a ^at++++=a
row ^nn++++=row
of ^in++++=of
stone ^nn++++=stone
figures ^nns++++=figures.
. ^zz++++=EXTRAWORD
These ^dt+pdem+++=These
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
been ^vprf+ben+vrb+xvbnx+=been
saints ^nns++++=saints
lining ^vwbg+++xvbg+=lining
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
sea ^nn++++=sea
had ^vbd+hvd+aux++=had
softened ^vprf+++xvbnx+=softened
their ^pp$+pp3+++=their
faces ^nns++++=faces.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
still ^rb++++=still
held ^vbd+vprv++xvbn+=held
a ^at++++=a
stone ^nn++++=stone
lantern ^nn++++=lantern.
