By ^in++++=By
the ^ati++++=the
envelope ^nn++++=envelope.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
yellowed ^vpsv++agls+xvbnx+=yellowed
and ^cc++++=and
soft ^jj++++=soft
at ^in++++=at
the ^ati++++=the
folds ^nns++++=folds.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
front ^jjb++++=front,
, ^zz++++=EXTRAWORD
beneath ^rb++++=beneath
her ^pp$+pp3+++=her
name ^nn++++=name,
, ^zz++++=EXTRAWORD
her ^pp3o+pp3+++=her
father ^npt++++=father
had ^vbd+hvd+aux++=had
written ^vprf+++xvbnx+=written:
: ^zz++++=EXTRAWORD
To ^to++++=TO
Be ^vbi+vbi+aux++=BE
Delivered ^vpsv++agls+xvbnx+=DELIVERED
When ^wrb+who+++=WHEN
Bellweather ^np+nom++??+=BELLWEATHER
Calls ^nns++++=CALLS
For ^in++++=FOR
A ^at++++=A
Train ^nn++++=TRAIN.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
Mara ^np+++??+=Mara
could ^md+pos+++=could
break ^vb++++=break
the ^ati++++=the
seal ^nn++++=seal,
, ^zz++++=EXTRAWORD
someone ^pn++++=someone
coughed ^vbd+++xvbn+=coughed
inside ^jjb++++=inside
the ^ati++++=the
nearest ^jjt+atrb+++=nearest
carriage ^nn+nom+++=carriage.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
through ^in++++=through
the ^ati++++=the
open ^jj+atrb+++=open
door ^nn++++=door.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
passengers ^nns+nom+++=passengers
aboard ^in+strn+++=aboard.
. ^zz++++=EXTRAWORD
A ^at++++=A
woman ^nn++++=woman
in ^in++++=in
a ^at++++=a
red ^jj+atrb+++=red
wedding ^nn++++=wedding
dress ^nn++++=dress
sat ^vbd+++xvbn+=sat
with ^in++++=with
a ^at++++=a
bouquet ^nn++++=bouquet
in ^in++++=in
her ^pp$+pp3+++=her
lap ^nn++++=lap.
. ^zz++++=EXTRAWORD
An ^at++++=An
old ^jj+atrb+++=old
soldier ^nn++++=soldier
slept ^vbd+++xvbn+=slept
beside ^in+pl+++=beside
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
boys ^nns++++=boys
played ^vbd+++xvbn+=played
cards ^nns++++=cards
across ^in+pl+++=across
a ^at++++=a
table ^nn++++=table,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
fisherman ^nn+nom+++=fisherman
held ^vbd+vprv++xvbn+=held
a ^at++++=a
cage ^nn++++=cage
containing ^vwbg+++xvbg+=containing
a ^at++++=a
black ^jj+atrb+++=black
bird ^nn++++=bird.
. ^zz++++=EXTRAWORD
All ^abn++++=All
of ^in++++=of
them ^pp3o+pp3+++=them
were ^vbd+bed+vrb++=were
pale ^nn++++=pale
and ^cc++++=and
faint ^jj++++=faint
around ^rp++++=around
the ^ati++++=the
edges ^nns++++=edges,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
seen ^vprf+++xvbn+=seen
through ^rb+phrv+++=through
mist ^nn++++=mist.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
far ^rb+pl+++=far
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
carriage ^nn+nom+++=carriage
stood ^vbd+++xvbn+=stood
a ^at++++=a
girl ^nn++++=girl.
. ^zz++++=EXTRAWORD
Unlike ^in++++=Unlike
the ^ati++++=the
others ^aps++++=others,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
soaking ^vbg+++xvbgx+=soaking
wet ^jj++++=wet.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
perhaps ^rb++++=perhaps
twelve ^cd++++=twelve
years ^nns++++=years
old ^jj++++=old,
, ^zz++++=EXTRAWORD
with ^in++++=with
dark ^jj+atrb+++=dark
hair ^nn++++=hair
stuck ^vbd+++xvbn+=stuck
to ^in++++=to
her ^pp$+pp3+++=her
face ^nn++++=face
and ^cc++++=and
bare ^jj+atrb+++=bare
feet ^nns++++=feet
blue ^nn++++=blue
from ^in++++=from
cold ^nn++++=cold.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pressed ^vbd+++xvbnx+=pressed
both ^abx++++=both
hands ^nns++++=hands
to ^in++++=to
the ^ati++++=the
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
breath ^nn++++=breath
caught ^vbd+++xvbn+=caught.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
mouthed ^vbd+++xvbn+=mouthed
a ^at++++=a
single ^jj+atrb+++=single
word ^nn++++=word.
. ^zz++++=EXTRAWORD
Help ^vb++++=Help.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
moved ^vbd+++xvbn+=moved
toward ^in++++=toward
the ^ati++++=the
carriage ^nn+nom+++=carriage,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
conductor ^nn++++=conductor
blocked ^vbd+++xvbn+=blocked
her ^pp3o+pp3+++=her
way ^nn++++=way.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
cannot ^md+pos+not++=cannot
leave ^vb++++=leave
yet ^rb+cnj+++=yet,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
she ^pp3a+pp3+++=she?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
passenger ^nn+nom+++=passenger."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She's
she ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
alive ^jj++++=alive."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
conductor ^nn++++=conductor's
's ^$++++=EXTRAWORD
expression ^nn++++=expression
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
change ^nn++++=change,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
fingers ^nns+nom+++=fingers
tightened ^vbd+++xvbn+=tightened
around ^rp++++=around
his ^pp$+pp3+++=his
watch ^nn++++=watch.
. ^zz++++=EXTRAWORD
" ^zz++++="Occasionally,"
occasionally ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="mistakes
mistakes ^nns++++=EXTRAWORD
occur ^vb++++=occur."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
pushed ^vwbn+++xvbn+=pushed
past ^nn++++=past
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
moment ^nn++++=moment
she ^pp3a+pp3+++=she
stepped ^vbd+++xvbnx+=stepped
aboard ^in+strn+++=aboard,
, ^zz++++=EXTRAWORD
the ^ati++++=the
carriage ^nn+nom+++=carriage
door ^nn++++=door
slammed ^vbd+++xvbn+=slammed
shut ^vbd+++xvbn+=shut
behind ^in+pl+++=behind
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
The ^ati++++=The
whistle ^nn++++=whistle
screamed ^vbd+++xvbn+=screamed.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
platform ^nn++++=platform
began ^vbd+++xvbn+=began
to ^to++++=to
move ^vbi++++=move.
. ^zz++++=EXTRAWORD
" ^zz++++="No!"
no ^at++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
seized ^vbd+++xvbn+=seized
the ^ati++++=the
brass ^nn++++=brass
handle ^nn++++=handle,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
would ^md+prd+++=would
not ^xnot++not++=not
turn ^vb++++=turn.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
the ^ati++++=the
rain ^nn++++=rain-streaked
- ^zz++++=EXTRAWORD
streaked ^vbd+++xvbn+=EXTRAWORD
window ^nn++++=window
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
station ^nn+nom+++=station
sliding ^vwbg+++xvbg+=sliding
away ^rp+pl+++=away
the ^ati++++=the
ticket ^nn++++=ticket
office ^nn++++=office,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lamp ^nn++++=lamp,
, ^zz++++=EXTRAWORD
the ^ati++++=the
house ^npl++++=house
on ^in++++=on
the ^ati++++=the
hill ^nn++++=hill.
. ^zz++++=EXTRAWORD
The ^ati++++=The
conductor ^nn++++=conductor
stood ^vbd+++xvbn+=stood
on ^in++++=on
the ^ati++++=the
platform ^nn++++=platform
as ^in++++=as
the ^ati++++=the
train ^nn++++=train
gathered ^vbd+++xvbn+=gathered
speed ^nn++++=speed.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
touched ^vbd+++xvbnx+=touched
two ^cd++++=two
fingers ^nns+nom+++=fingers
to ^in++++=to
his ^pp$+pp3+++=his
cap ^nn++++=cap.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Bellweather ^np+nom++??+=Bellweather
vanished ^vbd+++xvbn+=vanished
into ^in++++=into
the ^ati++++=the
storm ^nn++++=storm.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
turned ^vbd+++xvbn+=turned
toward ^in++++=toward
the ^ati++++=the
passengers ^nns+nom+++=passengers.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
seemed ^vbd+seem++xvbn+=seemed
alarmed ^vbd+++xvbn+=alarmed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boys ^nns++++=boys
continued ^vbd+++xvbn+=continued
their ^pp$+pp3+++=their
card ^nn++++=card
game ^nn++++=game.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bride ^nn++++=bride
adjusted ^vwbn+++xvbn+=adjusted
a ^at++++=a
wilted ^jj+atrb++xvbn+=wilted
flower ^nn++++=flower
in ^in++++=in
her ^pp$+pp3+++=her
bouquet ^nn++++=bouquet.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
soldier ^nn++++=soldier
slept ^vbd+++xvbn+=slept
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wet ^jj+atrb+++=wet
girl ^nn++++=girl
stood ^vbd+++xvbn+=stood
very ^ql+amp+++=very
still ^rb++++=still.
. ^zz++++=EXTRAWORD
" ^zz++++="What's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
your ^pp$+pp2+++=your
name ^nn++++=name?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Elsie
elsie ^np++++=EXTRAWORD
Rowan ^np++++=Rowan."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
board ^nn++++=board?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+vrb++=didn't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
teeth ^nns++++=teeth
chattered ^vbd+++xvbn+=chattered.
. ^zz++++=EXTRAWORD
" ^zz++++="Our
our ^pp$+pp1+++=EXTRAWORD
boat ^nn++++=boat
overturned ^vbd+++xvbn+=overturned
near ^in+pl+++=near
the ^ati++++=the
old ^jj+atrb+++=old
church ^nn++++=church.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
brother ^nn++++=brother
and ^cc++++=and
I ^pp1a+pp1+++=I
were ^vbd+bed+aux++=were
swimming ^vbg+++xvbgx+=swimming
toward ^in++++=toward
the ^ati++++=the
hill ^nn++++=hill.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
lightning ^nn++++=lightning,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
long ^rb++++=long
ago ^rb++++=ago?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Where's
where ^wrb+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
your ^pp$+pp2+++=your
brother ^nn++++=brother?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Still
still ^rb++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
water ^nn++++=water."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
out ^rp+pl+++=out
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
The ^ati++++=The
train ^nn++++=train
raced ^vbd+++xvbn+=raced
over ^in++++=over
a ^at++++=a
black ^jj+atrb+++=black
sea ^nn++++=sea
beneath ^in+pl+++=beneath
a ^at++++=a
sky ^nn++++=sky
without ^in++++=without
stars ^nns++++=stars.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
sign ^nn++++=sign
of ^in++++=of
Bellweather ^np+nom++??+=Bellweather,
, ^zz++++=EXTRAWORD
no ^at++++=no
shore ^nn++++=shore,
, ^zz++++=EXTRAWORD
no ^at++++=no
world ^nn++++=world
beyond ^in++++=beyond
their ^pp$+pp3+++=their
own ^ap++++=own
reflected ^jj+atrb++xvbn+=reflected
faces ^nns++++=faces.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
remembered ^vbd+vprv++xvbnx+=remembered
the ^ati++++=the
envelope ^nn++++=envelope
in ^in++++=in
her ^pp$+pp3+++=her
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside
was ^vbd+bedz+vrb++=was
a ^at++++=a
single ^jj+atrb+++=single
sheet ^nn++++=sheet
of ^in++++=of
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
dear ^jj+atrb+++=dear
Mara ^np+++??+=Mara,
, ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
reading ^vbg+++xvbgx+=reading
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
Bellweather ^np+nom++??+=Bellweather
has ^vbz+hvz+aux++=has
called ^vprf+++xvbnx+=called
the ^ati++++=the
Night ^nn++++=Night
Mail ^nn++++=Mail,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Night ^nn++++=Night
Mail ^nn++++=Mail
has ^vbz+hvz+aux++=has
made ^vprf+++xvbnx+=made
an ^at++++=an
error ^nn++++=error.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
happens ^vbz+vsua+++=happens
when ^wrb+who+whcl++=when
a ^at++++=a
living ^jj+atrb++xvbg+=living
soul ^nn++++=soul
comes ^vbz++++=comes
too ^ql++++=too
near ^in+pl+++=near
a ^at++++=a
place ^nn++++=place
filled ^vbd+++xvbn+=filled
with ^in++++=with
memory ^nn++++=memory.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mistaken ^jj+atrb++xvbn+=mistaken
passenger ^nn+nom+++=passenger
may ^md+pos+++=may
return ^vb++++=return,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
railway ^nn++++=railway
demands ^nns++++=demands
an ^at++++=an
exchange ^nn++++=exchange:
: ^zz++++=EXTRAWORD
a ^at++++=a
life ^nn++++=life
for ^in++++=for
a ^at++++=a
life ^nn++++=life,
, ^zz++++=EXTRAWORD
a ^at++++=a
destination ^nn+nom+++=destination
for ^in++++=for
a ^at++++=a
destination ^nn+nom+++=destination.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
not ^xnot++not++=not
be ^vb+be+vrb++=be
brave ^jj+pred+++=brave
too ^ql++++=too
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
more ^rbr++++=more
than ^in++++=than
one ^cd1++++=one
kind ^rb+hdg+++=kind
of ^rb"+hdg"+++=of
life ^nn++++=life,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
railway ^nn++++=railway
is ^vbz+bez+vrb++=is
older ^jjr+pred+++=older
than ^in++++=than
its ^pp$+it+++=its
rules ^nns++++=rules.
. ^zz++++=EXTRAWORD
Trust ^vb+vprv+++=Trust
the ^ati++++=the
ledger ^np++++=ledger.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
loving ^jj+atrb++xvbg+=loving
father ^nn++++=father.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
read ^vbd+vprv++xvbn+=read
it ^pp3+it+++=it
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
turned ^vbd+++xvbnx+=turned
it ^pp3+it+++=it
over ^rb++++=over.
. ^zz++++=EXTRAWORD
The ^ati++++=The
back ^jjb++++=back
was ^vbd+bedz+vrb++=was
blank ^jj+pred+++=blank.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
that ^dt+dem+++=that
from ^in++++=from
him ^pp3o+pp3+++=him?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
soldier ^nn++++=soldier
was ^vbd+bedz+vrb++=was
awake ^jj+pred+++=awake.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
the ^ati++++=the
color ^nn++++=color
of ^in++++=of
winter ^nn++++=winter
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
A ^at++++=A
medal ^nn++++=medal
hung ^vbd+++xvbn+=hung
from ^in++++=from
his ^pp$+pp3+++=his
uniform ^nn++++=uniform,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
ribbon ^nn++++=ribbon
had ^vbd+hvd+aux++=had
faded ^vprf+++xvbnx+=faded
almost ^rb+hdg+++=almost
white ^jj++++=white.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
knew ^vbd+vprv++xvbn+=knew
my ^pp$+pp1+++=my
father ^nn++++=father?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
stationmasters ^nns+nom+++=stationmasters
know ^vb+vprv+++=know
the ^ati++++=the
Night ^nn++++=Night
Mail ^nn++++=Mail."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
toward ^in++++=toward
Elsie ^np+++??+=Elsie.
. ^zz++++=EXTRAWORD
" ^zz++++="Few
few ^ap++++=EXTRAWORD
ever ^rb++++=ever
see ^vb+vprv+tht0++=see
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
does ^vbz+doz+vrb++=does
a ^at++++=a
life ^nn++++=life
for ^in++++=for
a ^at++++=a
life ^nn++++=life
mean ^nn++++=mean?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
soldier ^nn++++=soldier
nodded ^vbd+++xvbn+=nodded
toward ^in++++=toward
the ^ati++++=the
front ^nn++++=front
of ^in++++=of
the ^ati++++=the
train ^nn++++=train.
. ^zz++++=EXTRAWORD
" ^zz++++="Ask
ask ^vb++++=EXTRAWORD
the ^ati++++=the
driver ^nn++++=driver."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Will
will ^md+prd+++=EXTRAWORD
he ^pp3a+pp3+++=he
help ^vb++++=help?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
why ^wrb+who+++=why
ask ^vb++++=ask?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
he ^pp3a+pp3+++=he
may ^md+pos+++=may
tell ^vb++++=tell
you ^pp2+pp2+++=you
the ^ati++++=the
truth ^nn++++=truth."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
took ^vbd+++xvbn+=took
Elsie ^np++++=Elsie's
's ^$++++=EXTRAWORD
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
cold ^jj+pred+++=cold,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
pulse ^nn++++=pulse
in ^in++++=in
her ^pp$+pp3+++=her
wrist ^nn++++=wrist.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
walked ^vbd+++xvbnx+=walked
through ^in++++=through
the ^ati++++=the
carriages ^nns+nom+++=carriages.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
second ^od++++=second
carriage ^nn+nom+++=carriage,
, ^zz++++=EXTRAWORD
every ^at++++=every
seat ^nn++++=seat
was ^vbd+bedz+aux++=was
occupied ^vpsv++by+xvbnx+=occupied
by ^in++++=by
silent ^jj+atrb+++=silent
passengers ^nns+nom+++=passengers
holding ^vwbg+++xvbg+=holding
letters ^nns+nom+++=letters.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
envelopes ^nns++++=envelopes
were ^vbd+bed+vrb++=were
clean ^jj+pred+++=clean
and ^cc+phrs+++=and
new ^jj++++=new.
. ^zz++++=EXTRAWORD
Others ^aps++++=Others
were ^vbd+bed+aux++=were
stained ^vpsv++agls+xvbnx+=stained,
, ^zz++++=EXTRAWORD
burned ^j+++xvbn+=burned,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
tied ^vpsv++agls+xvbn+=tied
with ^in++++=with
ribbon ^nn++++=ribbon.
. ^zz++++=EXTRAWORD
A ^rb++++=A
little ^rb"++++=little
man ^nn++++=man
in ^in++++=in
a ^at++++=a
baker ^nn++++=baker's
's ^$++++=EXTRAWORD
apron ^nn++++=apron
pressed ^vbd+++xvbn+=pressed
his ^pp$+pp3+++=his
letter ^nn++++=letter
to ^in++++=to
his ^pp$+pp3+++=his
chest ^nn++++=chest
as ^cs+sub+++=as
though ^cs+sub+++=though
it ^pp3+it+++=it
were ^vbd+bed+vrb++=were
a ^at++++=a
warm ^jj+atrb+++=warm
loaf ^nn++++=loaf.
. ^zz++++=EXTRAWORD
A ^at++++=A
woman ^nn++++=woman
with ^in++++=with
half ^abn++++=half
her ^pp3o+pp3+++=her
face ^vb++++=face
hidden ^vpsv++by+xvbn+=hidden
by ^in++++=by
a ^at++++=a
veil ^nn++++=veil
read ^vbd+vprv++xvbn+=read
the ^ati++++=the
same ^ap++++=same
page ^nn++++=page
again ^rb+tm+++=again
and ^cc+phrs+++=and
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
the ^ati++++=the
letters ^nns+nom+++=letters?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elsie ^np+++??+=Elsie
whispered ^vbd+++xvbn+=whispered.
. ^zz++++=EXTRAWORD
" ^zz++++="Things
things ^nns++++=EXTRAWORD
that ^tht+rel+subj++=that
were ^vbd+bed+aux++=were
never ^rb++splt++=never
said ^vpsv++agls+xvbnx+=said,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
the ^ati++++=the
fisherman ^nn+nom+++=fisherman
behind ^in+pl+++=behind
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
followed ^vprf+++xvbnx+=followed
with ^in++++=with
his ^pp$+pp3+++=his
cage ^nn++++=cage.
. ^zz++++=EXTRAWORD
The ^ati++++=The
black ^jj+atrb+++=black
bird ^nn++++=bird
inside ^in+pl+++=inside
watched ^vbd+++xvbn+=watched
Mara ^np+++??+=Mara
with ^in++++=with
bright ^jj+atrb+++=bright
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="Apologies,"
apologies ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
continued ^vbd+++xvbnx+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="Confessions.
confessions ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Farewells ^nns++++=Farewells.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Night ^nn++++=Night
Mail ^nn++++=Mail
carries ^vbz++++=carries
them ^pp3o+pp3+++=them
where ^wrb+who+++=where
ordinary ^jj+atrb+++=ordinary
post ^nn++++=post
cannot ^md+pos+not++=cannot."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^in++++=EXTRAWORD
the ^ati++++=the
dead ^jj++++=dead?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
whoever ^whp+who+++=whoever
is ^vbz+bez+aux++=is
waiting ^vbg+++xvbgx+=waiting."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
third ^nn++++=third
carriage ^nn+nom+++=carriage,
, ^zz++++=EXTRAWORD
parcels ^nns++++=parcels
filled ^vbd+++xvbn+=filled
the ^ati++++=the
seats ^nns++++=seats.
. ^zz++++=EXTRAWORD
A ^at++++=A
child ^nn++++=child's
's ^vbz+bez+vrb++0=EXTRAWORD
wooden ^jj+atrb+++=wooden
horse ^nn++++=horse.
. ^zz++++=EXTRAWORD
A ^at++++=A
wedding ^nn++++=wedding
ring ^nn++++=ring
in ^in++++=in
a ^at++++=a
velvet ^nn++++=velvet
box ^nn++++=box.
