Every ^at++++=Every
. ^zz++++=EXTRAWORD
The ^ati++++=The
crowd ^nn++++=crowd
touched ^vbd+++xvbn+=touched
the ^ati++++=the
hull ^nn++++=hull
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
were ^vbd+bed+vrb++=were
a ^at++++=a
holy ^jj+atrb+++=holy
relic ^nn++++=relic.
. ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Senn ^np+++??+=Senn
climbed ^vbd+++xvbn+=climbed
onto ^in++++=onto
a ^at++++=a
boulder ^nn++++=boulder
and ^cc++++=and
raised ^vbd+++xvbn+=raised
his ^pp$+pp3+++=his
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
friends ^nns++++=friends,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
called ^vbd+++xvbnx+=called,
, ^zz++++=EXTRAWORD
" ^zz++++="we
we ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
given ^vpsv++agls+xvbnx+=given
a ^at++++=a
miracle ^nn++++=miracle."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
wind ^nn++++=wind
pulled ^vbd+++xvbn+=pulled
at ^rb++++=at
his ^pp$+pp3+++=his
yellow ^jj+atrb+++=yellow
scarf ^nn++++=scarf.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
small ^jj+atrb+++=small
man ^nn++++=man
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
perfected ^vprf+++xvbnx+=perfected
the ^ati++++=the
art ^nn++++=art
of ^in++++=of
standing ^xvbg+++xvbg+=standing
as ^cs+sub+++=as
if ^cs+cnd+++=if
a ^at++++=a
portrait ^nn++++=portrait
were ^vbd+bed+aux++=were
being ^vbg+beg+aux+xvbg+=being
painted ^xvbn+++xvbn+=painted.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
generations ^nns+nom+++=generations,
, ^zz++++=EXTRAWORD
Bellweather ^np+nom++??+=Bellweather
has ^vbz+hvz+aux++=has
paid ^vprf+++xvbnx+=paid
dearly ^rb++++=dearly
for ^in++++=for
its ^pp$+it+++=its
life ^nn++++=life
beside ^in+pl+++=beside
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
have ^vb+hv+aux++=have
lost ^vprf+++xvbnx+=lost
our ^pp$+pp1+++=our
harvests ^nns+++??+=harvests,
, ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
ships ^nns++++=ships,
, ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
homes ^nrs++++=homes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
those ^dt+dem+++=those
we ^pp1a+pp1+++=we
loved ^vbd+++xvbn+=loved.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
perhaps ^rb++++=perhaps
some ^dti++++=some
debt ^nn++++=debt
is ^vbz+bez+aux++=is
being ^vbg+beg+aux+xvbg+=being
repaid ^vpsv++agls+xvbn+=repaid."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ask
ask ^vb++++=EXTRAWORD
for ^in+ppvb+++=for
the ^ati++++=the
north ^np+pl+++=north
pier ^nn++++=pier!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
someone ^pn++++=someone
shouted ^vbd+vpub++xvbn+=shouted.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
wedding ^nn++++=wedding
ring ^nn++++=ring!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
called ^vbd+++xvbn+=called
another ^ppls++++=another.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
brother ^nn++++=brother!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
last ^rb++++=last
request ^nn++++=request
changed ^vbd+++xvbn+=changed
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Senn ^np+++??+=Senn
looked ^vbd+++xvbn+=looked
toward ^in++++=toward
the ^ati++++=the
speaker ^nn++++=speaker,
, ^zz++++=EXTRAWORD
a ^at++++=a
young ^jj+atrb+++=young
woman ^nn++++=woman
near ^in+pl+++=near
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Others ^aps++++=Others
began ^vbd+++xvbn+=began
to ^to++++=to
murmur ^vbi+vpub+++=murmur
names ^nns++++=names.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
pushed ^vwbn+++xvbn+=pushed
through ^in++++=through
the ^ati++++=the
crowd ^nn++++=crowd.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Few ^ap++++=Few
heard ^vprf+++xvbn+=heard
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
climbed ^vbd+++xvbnx+=climbed
onto ^in++++=onto
the ^ati++++=the
boulder ^nn++++=boulder
beside ^in+pl+++=beside
the ^ati++++=the
mayor ^nn++++=mayor.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
ask ^vb++++=ask
for ^in+ppvb+++=for
anyone ^pn++++=anyone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
murmuring ^jj+++xvbg+=murmuring
faded ^jj+++xvbn+=faded.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
held ^vbd+vprv++xvbnx+=held
up ^rp++++=up
the ^ati++++=the
silver ^nn++++=silver
watch ^vb++++=watch.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
belonged ^jj+++xvbn+=belonged
to ^in++++=to
my ^pp$+pp1+++=my
father ^nn++++=father.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^npl++++=sea
returned ^vbd+++xvbn+=returned
it ^pp3+it+++=it
this ^dt+dem+++=this
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
message ^nn+nom+++=message
inside ^jjb++++=inside."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
message ^nn+nom+++=message?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pell ^np++++=Pell
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
hesitated ^vbd+++xvbn+=hesitated.
. ^zz++++=EXTRAWORD
Saying ^vbg+++xvbg+=Saying
it ^pp3+it+++=it
aloud ^rb++++=aloud
would ^md+prd+++=would
make ^vb++++=make
it ^pp3+it+++=it
ridiculous ^jj++++=ridiculous.
. ^zz++++=EXTRAWORD
Or ^cc+cls+++=Or
real ^jj++++=real.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
father ^npt++++=father
said ^vbd+vpub+tht0+xvbn+=said
the ^ati++++=the
sea ^nn++++=sea
makes ^vbz++++=makes
exchanges ^nns++++=exchanges."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Senn ^np+++??+=Senn
smiled ^vbd+++xvbn+=smiled
with ^in++++=with
official ^jj+atrb+++=official
patience ^nn+nom+++=patience.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
father ^nn++++=father
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
gone ^vpsv++agls+xvbnx+=gone
eight ^cd++++=eight
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
believe ^vb+vprv+tht0++=believe
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke
through ^in++++=through
a ^at++++=a
watch ^nn++++=watch?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Several ^ap++++=Several
people ^nns++++=people
crossed ^vbd+++xvbn+=crossed
themselves ^ppls+pp3+++=themselves.
. ^zz++++=EXTRAWORD
Others ^aps++++=Others
leaned ^jj+++xvbn+=leaned
nearer ^rbr++++=nearer.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
closed ^vbd+++xvbn+=closed
her ^pp3o+pp3+++=her
fingers ^nns+nom+++=fingers
around ^in++++=around
the ^ati++++=the
case ^nn++++=case.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
heard ^vbd+vprv++xvbnx+=heard
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
sort ^nn++++=sort
of ^in++++=of
exchange ^nn++++=exchange?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Vale ^np++++=Vale.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
still ^rb++++=still
held ^vbd+vprv++xvbn+=held
the ^ati++++=the
wooden ^jj+atrb+++=wooden
horse ^nn++++=horse.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
mayor ^npt++++=mayor
stepped ^vbd+++xvbn+=stepped
down ^rp++++=down.
. ^zz++++=EXTRAWORD
" ^zz++++="Grief
grief ^nn++++=EXTRAWORD
can ^md+pos+++=can
place ^vb++++=place
voices ^nns++++=voices
in ^in++++=in
the ^ati++++=the
strangest ^jjt+atrb+++=strangest
things ^nns++++=things."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
greed ^nn++++=greed
can ^md+pos+++=can
make ^vb++++=make
us ^pp1o+pp1+++=us
deaf ^jj++++=deaf,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
smile ^nn++++=smile
vanished ^vbd+++xvbn+=vanished.
. ^zz++++=EXTRAWORD
A ^at++++=A
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang
across ^in+pl+++=across
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Everyone ^pn++++=Everyone
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
Far ^rb+pl+++=Far
beyond ^in++++=beyond
the ^ati++++=the
breaking ^jj+atrb++xvbg+=breaking
waves ^nns++++=waves,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
sea ^npl++++=sea
met ^vbd+++xvbn+=met
the ^ati++++=the
gray ^np++++=gray
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
Saint ^nn++++=Saint
Orra ^np++++=Orra's
's ^$++++=EXTRAWORD
brass ^nn++++=brass
bell ^nn++++=bell
swung ^vbd+++xvbn+=swung
atop ^rb++++=atop
an ^at++++=an
invisible ^jj+atrb+++=invisible
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
note ^vb+vprv+++=note
rolled ^vbd+++xvbn+=rolled
over ^in++++=over
Bellweather ^np+nom++??+=Bellweather,
, ^zz++++=EXTRAWORD
deep ^jj++++=deep
enough ^qlp++++=enough
to ^to++++=to
tremble ^vbi++++=tremble
in ^in++++=in
the ^ati++++=the
ribs ^nns++++=ribs.
. ^zz++++=EXTRAWORD
The ^ati++++=The
returned ^jj+atrb++xvbn+=returned
bell ^nn++++=bell
was ^vbd+bedz+vrb++=was
no ^at++++=no
longer ^rbr++++=longer
on ^in++++=on
the ^ati++++=the
beach ^nn++++=beach.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Vale ^np++++=Vale
looked ^vbd+++xvbn+=looked
down ^rp++++=down
and ^cc++++=and
screamed ^vbd+++xvbn+=screamed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wooden ^jj+atrb+++=wooden
horse ^nn++++=horse
had ^vbd+hvd+aux++=had
vanished ^vprf+++xvbnx+=vanished
from ^in++++=from
her ^pp$+pp3+++=her
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
All ^abn++++=All
along ^in++++=along
the ^ati++++=the
shore ^nn++++=shore,
, ^zz++++=EXTRAWORD
people ^nns++++=people
cried ^vbd+++xvbn+=cried
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
The ^ati++++=The
green ^jj+atrb+++=green
bottle ^nn++++=bottle
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
So ^ql++++=So
was ^vbd+bedz+vrb++=was
the ^ati++++=the
red ^jj+atrb+++=red
glove ^nn++++=glove.
. ^zz++++=EXTRAWORD
Out ^rp+pl+++=Out
on ^in++++=on
the ^ati++++=the
sand ^nn++++=sand,
, ^zz++++=EXTRAWORD
Silver ^nn++++=Silver
Dawn ^nn++++=Dawn
blurred ^vbd+++xvbn+=blurred
like ^in++++=like
a ^at++++=a
reflection ^nn+nom+++=reflection
disturbed ^vwbn+++xvbn+=disturbed
by ^in++++=by
rain ^nn++++=rain
and ^cc++++=and
disappeared ^vbd+seem++xvbn+=disappeared.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea
withdrew ^vbd+++xvbn+=withdrew
until ^cs+sub+++=until
the ^ati++++=the
harbor ^nn++++=harbor
floor ^nn++++=floor
lay ^vbd+++xvbn+=lay
exposed ^vbd+++xvbn+=exposed.
. ^zz++++=EXTRAWORD
Fish ^nns++++=Fish
twisted ^vbd+++xvbn+=twisted
in ^in++++=in
the ^ati++++=the
mud ^nn++++=mud.
. ^zz++++=EXTRAWORD
Anchors ^np+++??+=Anchors,
, ^zz++++=EXTRAWORD
broken ^jj+atrb++xvbn+=broken
masts ^nns+++??+=masts,
, ^zz++++=EXTRAWORD
coins ^nns++++=coins,
, ^zz++++=EXTRAWORD
bones ^nns++++=bones,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cannon ^np++++=cannon
lay ^vbd+++xvbn+=lay
uncovered ^vbd+++xvbn+=uncovered
beneath ^in+pl+++=beneath
the ^ati++++=the
dawn ^nn++++=dawn.
. ^zz++++=EXTRAWORD
Farther ^rbr++++=Farther
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
the ^ati++++=the
retreating ^jj+atrb+++=retreating
water ^nn++++=water
formed ^vbd+++xvbn+=formed
a ^at++++=a
dark ^jj+atrb+++=dark
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
sudden ^jj+atrb+++=sudden
silence ^nn+nom+++=silence,
, ^zz++++=EXTRAWORD
a ^at++++=a
child ^nn++++=child
asked ^vbd+vsua++xvbn+=asked,
, ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it
go ^vb++++=go?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^$++++=EXTRAWORD
watch ^nn++++=watch.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
hands ^nns++++=hands
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
empty ^nn++++=empty
seabed ^vbd+++xvbn+=seabed,
, ^zz++++=EXTRAWORD
someone ^pn++++=someone
was ^vbd+bedz+aux++=was
walking ^vbg+++xvbgx+=walking
toward ^in++++=toward
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
he ^pp3a+pp3+++=he
seemed ^vbd+seem++xvbnx+=seemed
no ^at++++=no
larger ^nn++++=larger
than ^in++++=than
a ^at++++=a
pin ^nn++++=pin.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
a ^at++++=a
narrow ^jj+atrb+++=narrow
silhouette ^nn+nom+++=silhouette.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
a ^at++++=a
man ^nn++++=man
in ^in++++=in
a ^at++++=a
long ^jj+atrb+++=long
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
stumbling ^jj++++=stumbling
through ^in++++=through
mud ^nn++++=mud
and ^cc++++=and
wreckage ^nn+nom+++=wreckage.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
knew ^vbd+vprv++xvbn+=knew
the ^ati++++=the
shape ^nn++++=shape
of ^in++++=of
his ^pp$+pp3+++=his
shoulders ^nns+nom+++=shoulders.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
ran ^vbd+++xvbnx+=ran.
. ^zz++++=EXTRAWORD
People ^nns++++=People
shouted ^vbd+vpub++xvbn+=shouted
after ^in++++=after
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
slid ^vbd+++xvbnx+=slid
down ^rp++++=down
the ^ati++++=the
seawall ^nn+++??+=seawall
and ^cc++++=and
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
harbor ^nn++++=harbor
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
Mud ^nn++++=Mud
sucked ^vbd+++xvbn+=sucked
at ^rb++++=at
her ^pp3o+pp3+++=her
boots ^nns++++=boots.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
passed ^vbd+++xvbnx+=passed
the ^ati++++=the
ribs ^nns++++=ribs
of ^in++++=of
ships ^nns++++=ships
and ^cc++++=and
pale ^jj+atrb+++=pale
heaps ^nns++++=heaps
she ^pp3a+pp3+++=she
refused ^vbd+++xvbnx+=refused
to ^to+vcmp+++=to
examine ^vbi++++=examine.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
fell ^vbd+++xvbn+=fell
to ^in++++=to
his ^pp$+pp3+++=his
knees ^nns++++=knees
beside ^in+pl+++=beside
an ^at++++=an
anchor ^nn++++=anchor.
. ^zz++++=EXTRAWORD
" ^zz++++="Father!"
father ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
lifted ^vbd+++xvbnx+=lifted
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
Venn ^np+++??+=Venn
looked ^vbd+++xvbn+=looked
exactly ^rb++++=exactly
as ^ql++++=as
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
on ^in++++=on
the ^ati++++=the
morning ^nn++++=morning
he ^pp3a+pp3+++=he
disappeared ^vbd+seem++xvbnx+=disappeared.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
dark ^jj+atrb+++=dark
beard ^nn++++=beard
was ^vbd+bedz+aux++=was
touched ^vpsv++agls+xvbnx+=touched
with ^in++++=with
frost ^nn++++=frost-gray.
- ^zz++++=EXTRAWORD
gray ^np++++=EXTRAWORD
. ^zz++++=EXTRAWORD
A ^at++++=A
leather ^nn++++=leather
tool ^nn++++=tool
bag ^nn++++=bag
hung ^vbd+++xvbn+=hung
across ^in+pl+++=across
his ^pp$+pp3+++=his
chest ^nn++++=chest.
. ^zz++++=EXTRAWORD
Blood ^nn++++=Blood
marked ^vbd+++xvbn+=marked
one ^cd1++++=one
temple ^nn++++=temple.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes
widened ^vbd+++xvbn+=widened.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara?"
mara ^nn+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stopped ^vbd+++xvbnx+=stopped
a ^ap++++=a
few ^ap"++++=few
paces ^nns++++=paces
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Eight ^cd++++=Eight
years ^nns++++=years
had ^vbd+hvd+aux++=had
changed ^vprf+++xvbnx+=changed
her ^pp$+pp3+++=her
from ^in++++=from
a ^at++++=a
twenty ^cd++++=twenty-year-old
- ^zz++++=EXTRAWORD
year ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
old ^jj+atrb+++=EXTRAWORD
apprentice ^nn++++=apprentice
into ^in++++=into
a ^at++++=a
woman ^nn++++=woman
older ^jjr++++=older
than ^cs+sub+++=than
her ^pp3o+pp3+++=her
mother ^nn++++=mother
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
died ^vbd+++xvbnx+=died.
. ^zz++++=EXTRAWORD
For ^in++++=For
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
no ^at++++=no
time ^nn++++=time
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
rose ^vbd+++xvbnx+=rose
unsteadily ^rb++++=unsteadily.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
cut ^vbd+++xvbn+=cut
your ^pp$+pp2+++=your
hair ^nn++++=hair."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
laughed ^vbd+++xvbn+=laughed,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
sound ^nn++++=sound
broke ^vbd+++xvbn+=broke
in ^rb+phrv+++=in
the ^ati++++=the
middle ^nn++++=middle.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
embraced ^vbd+++xvbnx+=embraced
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
cold ^jj+pred+++=cold
and ^cc+phrs+++=and
smelled ^jj+++xvbn+=smelled
of ^in++++=of
rain ^nn++++=rain,
, ^zz++++=EXTRAWORD
oil ^nn++++=oil,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
impossible ^jj+atrb+++=impossible
moment ^nn++++=moment
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
a ^at++++=a
child ^nn++++=child
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
asleep ^jj++++=asleep
beneath ^in+pl+++=beneath
the ^ati++++=the
workbench ^nn+++??+=workbench
while ^cs+sub+++=while
her ^pp3o+pp3+++=her
father ^npt++++=father
repaired ^vbd+++xvbn+=repaired
clocks ^nns++++=clocks
by ^in++++=by
lamplight ^nn++++=lamplight.
. ^zz++++=EXTRAWORD
Over ^in++++=Over
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
more ^ql++++=more
figures ^nns++++=figures
crossing ^vwbg+++xvbg+=crossing
the ^ati++++=the
exposed ^nn++++=exposed
seabed ^vbd+++xvbn+=seabed.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
and ^cc++++=and
women ^nns++++=women
emerged ^vbd+++xvbn+=emerged
from ^in++++=from
the ^ati++++=the
mist ^nn++++=mist.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
wore ^vbd+++xvbn+=wore
modern ^jj+atrb+++=modern
coats ^nns++++=coats;
; ^zz++++=EXTRAWORD
others ^aps++++=others
wore ^vbd+++xvbn+=wore
uniforms ^nns++++=uniforms,
, ^zz++++=EXTRAWORD
rough ^jj++++=rough-spun
- ^zz++++=EXTRAWORD
spun ^vbd+++xvbn+=EXTRAWORD
tunics ^nns++++=tunics,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
dresses ^nns+nom+++=dresses
from ^in++++=from
faded ^jj+atrb++xvbn+=faded
portraits ^nns++++=portraits.
. ^zz++++=EXTRAWORD
The ^ati++++=The
people ^nns++++=people
waiting ^vwbg+++xvbg+=waiting
on ^in++++=on
shore ^nn++++=shore
began ^vbd+++xvbn+=began
to ^to++++=to
call ^vbi++++=call
names ^nns++++=names.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dead ^jj++++=dead
or ^cc++++=or
the ^ati++++=the
lost ^vbd+++xvbn+=lost,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
whatever ^nn+nom+++=whatever
the ^ati++++=the
sea ^nn++++=sea
had ^vbd+hvd+aux++=had
kept ^vprf+++xvbnx+=kept
were ^vbd+bed+aux++=were
coming ^vbg+++xvbgx+=coming
home ^nr++++=home.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
pulled ^vbd+++xvbn+=pulled
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
should ^md+nec+++=shouldn't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+aux++=have
asked ^vprf+++xvbnx+=asked
for ^in+ppvb+++=for
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+vrb++=didn't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Someone
someone ^pn++++=EXTRAWORD
did ^vbd+dod+vrb++=did."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
seawall ^nn+++??+=seawall,
, ^zz++++=EXTRAWORD
Mayor ^npt++++=Mayor
Senn ^np+++??+=Senn
stood ^vbd+++xvbn+=stood
with ^in++++=with
a ^at++++=a
scrap ^nn++++=scrap
of ^in++++=of
paper ^nn++++=paper
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
remembered ^vwbn+vprv+tht0+xvbn+=remembered
the ^ati++++=the
