Every ^at++++=Every
poured ^vbd+++xvbn+=poured
tea ^nn++++=tea
into ^in++++=into
two ^cd++++=two
cracked ^jj+atrb++xvbn+=cracked
cups ^nns++++=cups.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
drink ^nn++++=drink
hers ^pp$$++++=hers.
. ^zz++++=EXTRAWORD
A ^at++++=A
dead ^jj+atrb+++=dead
fly ^nn++++=fly
floated ^vbd+++xvbn+=floated
on ^in++++=on
the ^ati++++=the
surface ^nn++++=surface.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
father ^nn++++=father
came ^vbd+++xvbn+=came
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ansel ^np+++??+=Ansel
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
day ^nn++++=day
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
vanished ^vbd+++xvbnx+=vanished."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
fingers ^nns+nom+++=fingers
tightened ^vbd+++xvbn+=tightened
around ^rp++++=around
the ^ati++++=the
watch ^nn++++=watch.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
did ^vbd+dod+aux++=did
he ^pp3a+pp3+++=he
want ^vb++++=want?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
to ^to++++=EXTRAWORD
know ^vbi+vprv+++=know
how ^wrb+who+whcl++=how
to ^to++++=to
reach ^vbi++++=reach
the ^ati++++=the
drowned ^jj+atrb++xvbn+=drowned
bell ^nn++++=bell."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
not ^xnot++not++=not
to ^in+strn+++=to."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
stop ^nn++++=stop
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
rarely ^rb++++=rarely
stops ^vbz++++=stops
anyone ^pn++++=anyone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ansel ^np+++??+=Ansel
sat ^vwbn+++xvbn+=sat
by ^in++++=by
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
the ^ati++++=the
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
the ^ati++++=the
cemetery ^nn+nom+++=cemetery
grass ^nn++++=grass
bent ^vbd+++xvbn+=bent
beneath ^in+pl+++=beneath
the ^ati++++=the
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
" ^zz++++="People
people ^nns++++=EXTRAWORD
think ^vb+vprv+tht0++=think
the ^ati++++=the
bell ^nn++++=bell
warned ^vbd+vpub++xvbn+=warned
ships ^nns++++=ships,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
continued ^vbd+++xvbnx+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
only ^ap+down+++=only
half ^abn++++=half
its ^pp$+it+++=its
purpose ^nn++++=purpose.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
also ^rb++++=also
kept ^vbd+++xvbn+=kept
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
silent ^jj+atrb+++=silent
clock ^nn++++=clock
on ^in++++=on
Ansel ^np++++=Ansel's
's ^$++++=EXTRAWORD
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
bells ^nns++++=bells
keep ^vb++++=keep
time ^nn++++=time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
that ^dt+dem+++=that
kind ^nn++++=kind.
. ^zz++++=EXTRAWORD
The ^ati++++=The
drowned ^jj+atrb++xvbn+=drowned
bell ^nn++++=bell
kept ^vbd+++xvbn+=kept
the ^ati++++=the
sea ^npl++++=sea's
's ^$++++=EXTRAWORD
time ^nn++++=time
separate ^jj++++=separate
from ^in++++=from
ours ^pp$$++++=ours."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
waited ^vbd+++xvbn+=waited.
. ^zz++++=EXTRAWORD
Ansel ^np+++??+=Ansel
smiled ^vbd+++xvbn+=smiled
faintly ^rb++++=faintly.
. ^zz++++=EXTRAWORD
" ^zz++++="You've
you ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
noticed ^vprf+++xvbnx+=noticed
how ^wrb+who+whcl++=how
the ^ati++++=the
sea ^nn++++=sea
behaves ^vbz++++=behaves.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
returns ^vbz++++=returns
old ^jj+atrb+++=old
coins ^nns++++=coins,
, ^zz++++=EXTRAWORD
young ^jj+atrb+++=young
bones ^nns++++=bones,
, ^zz++++=EXTRAWORD
trees ^nns++++=trees
that ^tht+rel+subj++=that
grew ^vbd+++xvbn+=grew
in ^in++++=in
forests ^nns++++=forests
a ^at++++=a
thousand ^cd++++=thousand
miles ^nns++++=miles
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
carries ^vbz++++=carries
things ^nns++++=things
across ^in+pl+++=across
distances ^nns+nom+++=distances,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
also ^rb++++=also
across ^in+pl+++=across
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Most ^ql+emph+++=Most
days ^nns++++=days,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
does ^vbz+doz+vrb++=doesn't
n't ^xnot++not++0=EXTRAWORD
matter ^nn++++=matter.
. ^zz++++=EXTRAWORD
A ^at++++=A
bottle ^nn++++=bottle
thrown ^vwbn+++xvbn+=thrown
overboard ^rb+pl+++=overboard
in ^in++++=in
spring ^nn++++=spring
arrives ^vbz++++=arrives
in ^in++++=in
winter ^nn++++=winter.
. ^zz++++=EXTRAWORD
A ^at++++=A
drowned ^jj+atrb++xvbn+=drowned
sailor ^nn++++=sailor
washes ^nns++++=washes
ashore ^rb+pl+++=ashore
after ^in++++=after
a ^at++++=a
week ^nn++++=week.
. ^zz++++=EXTRAWORD
Ordinary ^jj++++=Ordinary
enough ^dt++++=enough."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
on ^in++++=on
other ^ap++++=other
days ^nns++++=days?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
other ^ap++++=other
days ^nns++++=days,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sea ^nn++++=sea
forgets ^vbz++++=forgets
when ^wrb+who+++=when
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
gust ^nn++++=gust
rattled ^vwbn+++xvbn+=rattled
the ^ati++++=the
windows ^nns++++=windows.
. ^zz++++=EXTRAWORD
Ansel ^np+++??+=Ansel
nodded ^vbd+++xvbn+=nodded
toward ^in++++=toward
the ^ati++++=the
watch ^nn++++=watch.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
bell ^nn++++=bell
gave ^vbd+++xvbn+=gave
it ^pp3+it+++=it
an ^at++++=an
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
hour ^nn++++=hour
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
sea ^nn++++=sea
and ^cc++++=and
the ^ati++++=the
land ^nn++++=land
agreed ^vbd+vpub++xvbn+=agreed.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
tower ^nn++++=tower
sank ^vbd+++xvbn+=sank,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
hour ^nn++++=hour
sank ^vbd+++xvbn+=sank
with ^in++++=with
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Which
which ^whp+who+++=EXTRAWORD
hour ^nn++++=hour?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
last ^ap++++=last
one ^pn++++=one."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
frowned ^vbd+++xvbn+=frowned.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
last ^jj+atrb+++=last
hour ^nn++++=hour
of ^in++++=of
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Everything,
everything ^pn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
church ^npl++++=church
bell ^nn++++=bell
began ^vbd+++xvbn+=began
striking ^jj+++xvbg+=striking
eleven ^cd++++=eleven.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
stopped ^vbd+++xvbn+=stopped
after ^in++++=after
the ^ati++++=the
tenth ^nn++++=tenth
toll ^nn++++=toll.
. ^zz++++=EXTRAWORD
Ansel ^np+++??+=Ansel
stared ^vbd+++xvbn+=stared
at ^rb++++=at
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
has ^vbz+hvz+aux++=has
never ^rb++splt++=never
happened ^vprf+++xvbnx+=happened
before ^in+strn+++=before,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
changes ^nns++++=changes
began ^vbd+++xvbn+=began
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
Clocks ^nns++++=Clocks
lost ^vbd+++xvbn+=lost
minutes ^nns++++=minutes,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
gained ^vwbn+++xvbn+=gained
them ^pp3o+pp3+++=them
back ^jjb++++=back
in ^in++++=in
the ^ati++++=the
wrong ^jj++++=wrong
order ^to++++=order.
. ^zz++++=EXTRAWORD
Fishermen ^nns++++=Fishermen
returned ^vbd+++xvbn+=returned
before ^cs+sub+++=before
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
departed ^vprf+++xvbnx+=departed.
. ^zz++++=EXTRAWORD
A ^at++++=A
schoolboy ^nn++++=schoolboy
arrived ^vbd+++xvbn+=arrived
home ^nr++++=home
as ^in++++=as
an ^at++++=an
old ^jj+atrb+++=old
man ^nn++++=man,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
by ^in++++=by
supper ^nn++++=supper
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
eleven ^cd++++=eleven
again ^rb+tm+++=again
and ^cc++++=and
remembered ^vbd+vprv++xvbn+=remembered
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
Along ^in++++=Along
the ^ati++++=the
beach ^nn++++=beach,
, ^zz++++=EXTRAWORD
people ^nns++++=people
found ^vbd+vprv++xvbn+=found
fresh ^jj+atrb+++=fresh
footprints ^nns++++=footprints
belonging ^vwbg+++xvbg+=belonging
to ^in++++=to
relatives ^nns++++=relatives
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
died ^vprf+++xvbnx+=died
decades ^nns++++=decades
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
At ^in++++=At
night ^nn++++=night,
, ^zz++++=EXTRAWORD
lights ^vbz++++=lights
moved ^vbd+++xvbn+=moved
beneath ^in+pl+++=beneath
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
worked ^vbd+++xvbn+=worked
without ^in++++=without
rest ^nn++++=rest,
, ^zz++++=EXTRAWORD
repairing ^vbg+++xvbg+=repairing
clocks ^nns++++=clocks
brought ^vwbn+++xvbn+=brought
by ^in++++=by
frightened ^jj+atrb++xvbn+=frightened
villagers ^nns+nom+++=villagers.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
wrong ^jj++++=wrong
with ^in++++=with
the ^ati++++=the
mechanisms ^nns+nom+++=mechanisms.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clocks ^nns++++=clocks
simply ^rb++++=simply
disagreed ^vbd+++xvbn+=disagreed.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
insisted ^vbd+vpub+tht0+xvbn+=insisted
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
Tuesday ^nr++++=Tuesday.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
struck ^vprf+++xvbn+=struck
midnight ^nn++++=midnight
at ^in++++=at
every ^at++++=every
quarter ^nn++++=quarter
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
The ^ati++++=The
church ^nn++++=church
clock ^nn++++=clock
ran ^vbd+++xvbn+=ran
backward ^jj++++=backward
whenever ^nn+nom+++=whenever
the ^ati++++=the
tide ^vb++++=tide
rose ^nn+++xvbn+=rose.
. ^zz++++=EXTRAWORD
The ^ati++++=The
handless ^nn++++=handless
watch ^vb++++=watch
remained ^vbd+++xvbn+=remained
on ^in++++=on
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
bench ^nn++++=bench,
, ^zz++++=EXTRAWORD
filled ^j+++xvbn+=filled
with ^in++++=with
dark ^jj+atrb+++=dark
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
night ^nn++++=night,
, ^zz++++=EXTRAWORD
a ^at++++=a
pale ^nn++++=pale
mark ^vb++++=mark
appeared ^vbd+seem++xvbn+=appeared
on ^in++++=on
its ^pp$+it+++=its
face ^nn++++=face,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
shadow ^nn++++=shadow
of ^in++++=of
a ^at++++=a
missing ^jj+atrb++xvbg+=missing
number ^nn++++=number.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
seventh ^nn++++=seventh
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sea ^npl++++=sea
left ^vbd+++xvbn+=left
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^$++++=EXTRAWORD
spectacles ^nns++++=spectacles
on ^in++++=on
the ^ati++++=the
doorstep ^nn++++=doorstep.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
recognized ^vwbn+vprv++xvbn+=recognized
the ^ati++++=the
round ^jj+atrb+++=round
wire ^nn++++=wire
frames ^nns++++=frames
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
lens ^nn++++=lens
was ^vbd+bedz+aux++=was
cracked ^vpsv++agls+xvbnx+=cracked
exactly ^rb++++=exactly
as ^ql++++=as
she ^pp3a+pp3+++=she
remembered ^vbd+vprv++xvbnx+=remembered.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
them ^pp3o+pp3+++=them
lay ^vbd+++xvbn+=lay
a ^at++++=a
second ^od++++=second
message ^nn+nom+++=message.
. ^zz++++=EXTRAWORD
Low ^jj+atrb+++=LOW
Tide ^nn++++=TIDE.
. ^zz++++=EXTRAWORD
Midnight ^nn++++=MIDNIGHT.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
packed ^vbd+++xvbn+=packed
a ^at++++=a
hammer ^nn++++=hammer,
, ^zz++++=EXTRAWORD
pliers ^nn++++=pliers,
, ^zz++++=EXTRAWORD
oil ^nn++++=oil,
, ^zz++++=EXTRAWORD
rope ^nn++++=rope,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
handless ^jj+atrb+++=handless
watch ^nn++++=watch
into ^in++++=into
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^$++++=EXTRAWORD
leather ^nn++++=leather
tool ^nn++++=tool
bag ^nn++++=bag.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
to ^in++++=to
the ^ati++++=the
harbor ^nn++++=harbor.
. ^zz++++=EXTRAWORD
Ansel ^np+++??+=Ansel
was ^vbd+bedz+aux++=was
waiting ^vbg+++xvbgx+=waiting
beside ^in+pl+++=beside
a ^at++++=a
small ^jj+atrb+++=small
black ^jj+atrb+++=black
boat ^nn++++=boat.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
knew ^vbd+vprv+tht0+xvbn+=knew
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
come ^vprf+++xvbn+=come,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
hoped ^vbd+vprv+tht0+xvbnx+=hoped
you ^pp2+pp2+++=you
would ^md+prd+++=wouldn't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+aux++=EXTRAWORD
you ^pp2+pp2+++=you
going ^md"++pmd"++=going
to ^md+prd+++=to
stop ^vb++++=stop
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ansel ^np+++??+=Ansel
held ^vbd+vprv++xvbn+=held
out ^rp+pl+++=out
a ^at++++=a
lantern ^nn++++=lantern.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going
with ^in++++=with
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^nn++++=sea
was ^vbd+bedz+vrb++=was
unnaturally ^rb++++=unnaturally
still ^rb++++=still.
. ^zz++++=EXTRAWORD
No ^at++++=No
wind ^nn++++=wind
touched ^vbd+++xvbn+=touched
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
No ^at++++=No
waves ^nns++++=waves
broke ^vbd+++xvbn+=broke
against ^in++++=against
the ^ati++++=the
harbor ^nn++++=harbor
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boat ^nn++++=boat
moved ^vbd+++xvbn+=moved
under ^in++++=under
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
oars ^nns+++??+=oars,
, ^zz++++=EXTRAWORD
gliding ^vbg+++xvbg+=gliding
toward ^in++++=toward
the ^ati++++=the
place ^nn++++=place
where ^wrb+who+++=where
the ^ati++++=the
iron ^nn++++=iron
tower ^nn++++=tower
had ^vbd+hvd+aux++=had
sunk ^vprf+++xvbnx+=sunk.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
Bellweather ^np+nom++??+=Bellweather
shone ^vbd+++xvbn+=shone
along ^in++++=along
the ^ati++++=the
cliffs ^nns++++=cliffs.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
window ^nn++++=window
was ^vbd+bedz+aux++=was
lit ^vpsv++agls+xvbnx+=lit.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
slept ^vbd+++xvbn+=slept
anymore ^nn+++??+=anymore.
. ^zz++++=EXTRAWORD
At ^rb++++=At
a ^at++++=a
quarter ^nn++++=quarter
to ^in++++=to
midnight ^nn++++=midnight,
, ^zz++++=EXTRAWORD
the ^ati++++=the
water ^nn++++=water
around ^in++++=around
the ^ati++++=the
boat ^nn++++=boat
began ^vbd+++xvbn+=began
to ^to++++=to
sink ^vbi++++=sink.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
the ^ati++++=the
tide ^nn++++=tide
the ^ati++++=the
sea ^nn++++=sea
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
lowered ^vbd+++xvbn+=lowered
in ^in++++=in
a ^at++++=a
vast ^jj+atrb+++=vast
circle ^nn++++=circle,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
draining ^vbg+++xvbg+=draining
through ^in++++=through
an ^at++++=an
opening ^jj+++xvbg+=opening
below ^rb++++=below.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boat ^nn++++=boat
descended ^vbd+++xvbn+=descended
with ^in++++=with
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
sliding ^jj+++xvbg+=sliding
between ^in++++=between
walls ^nns++++=walls
of ^in++++=of
black ^jj+atrb+++=black
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Fish ^nns++++=Fish
flashed ^vbd+++xvbn+=flashed
on ^in++++=on
either ^dtx++++=either
side ^nn++++=side,
, ^zz++++=EXTRAWORD
suspended ^xvbn+++xvbn+=suspended
beyond ^in++++=beyond
a ^at++++=a
surface ^nn++++=surface
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
vertical ^jj++++=vertical.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
saw ^vbd+vprv++xvbn+=saw
broken ^xvbn+++xvbn+=broken
masts ^nns+++??+=masts,
, ^zz++++=EXTRAWORD
anchors ^nns++++=anchors,
, ^zz++++=EXTRAWORD
whale ^nn++++=whale
bones ^nns++++=bones,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pale ^nn++++=pale
faces ^nns++++=faces
staring ^vwbg+++xvbg+=staring
from ^in++++=from
the ^ati++++=the
deep ^nn++++=deep.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boat ^nn++++=boat
settled ^vbd+++xvbn+=settled
on ^in+ppvb+++=on
wet ^jj+atrb+++=wet
sand ^nn++++=sand.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
them ^pp3o+pp3+++=them
stood ^vbd+++xvbn+=stood
the ^ati++++=the
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
leaned ^vbd+++xvbn+=leaned
sharply ^rb+cnj+++=sharply,
, ^zz++++=EXTRAWORD
coated ^j+++xvbn+=coated
in ^in++++=in
barnacles ^nns+++??+=barnacles
and ^cc++++=and
trailing ^jj+atrb++xvbg+=trailing
weeds ^nns++++=weeds,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
whole ^jj+pred+++=whole.
. ^zz++++=EXTRAWORD
A ^at++++=A
doorway ^nn++++=doorway
gaped ^vbd+++xvbn+=gaped
at ^in++++=at
its ^pp$+it+++=its
base ^nn++++=base.
. ^zz++++=EXTRAWORD
Ansel ^np+++??+=Ansel
lit ^vbd+++xvbn+=lit
the ^ati++++=the
lantern ^nn++++=lantern.
. ^zz++++=EXTRAWORD
" ^zz++++="Once
once ^rb+tm+++=EXTRAWORD
we ^pp1a+pp1+++=we
enter ^vb++++=enter,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="do
do ^vb+do+aux++=EXTRAWORD
not ^xnot++not++=not
follow ^vb+vprv+++=follow
any ^dti++++=any
voice ^nn++++=voice
you ^pp2+pp2+++=you
recognize ^vb+vprv+++=recognize."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
if ^cs+cnd+++=if
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
yours ^pp$$++++=yours?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Especially
especially ^rb++++=EXTRAWORD
mine ^nn++++=mine."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
crossed ^vbd+++xvbnx+=crossed
the ^ati++++=the
exposed ^nn++++=exposed
seabed ^vbd+++xvbn+=seabed.
. ^zz++++=EXTRAWORD
Around ^rp++++=Around
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
the ^ati++++=the
walls ^nns++++=walls
of ^in++++=of
water ^nn++++=water
trembled ^vbd+++xvbn+=trembled.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
tried ^vbd+++xvbn+=tried
not ^xnot++not++=not
to ^to++++=to
imagine ^vbi+vprv+tht0++=imagine
them ^pp3o+pp3+++=them
collapsing ^vbg+++xvbg+=collapsing.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside
the ^ati++++=the
tower ^nn++++=tower,
, ^zz++++=EXTRAWORD
an ^at++++=an
iron ^nn++++=iron
staircase ^nn++++=staircase
spiraled ^vbd+++xvbn+=spiraled
upward ^jjb++++=upward
into ^in++++=into
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
climbed ^vbd+++xvbnx+=climbed.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
second ^od++++=second
landing ^nvbg+++xvbg+=landing,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
heard ^vbd+vprv++xvbn+=heard
her ^pp$+pp3+++=her
mother ^nn++++=mother
singing ^vwbg+++xvbg+=singing.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
dead ^jj++++=dead
for ^in++++=for
sixteen ^cd++++=sixteen
years ^nns++++=years.
. ^zz++++=EXTRAWORD
The ^ati++++=The
song ^nn++++=song
was ^vbd+bedz+vrb++=was
an ^at++++=an
old ^jj+atrb+++=old
lullaby ^nn++++=lullaby
about ^in++++=about
a ^at++++=a
fox ^nn++++=fox
in ^in++++=in
winter ^nn++++=winter.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stopped ^vbd+++xvbn+=stopped,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
hand ^nn++++=hand
on ^in++++=on
the ^ati++++=the
rail ^nn++++=rail.
. ^zz++++=EXTRAWORD
A ^at++++=A
door ^nn++++=door
stood ^vbd+++xvbn+=stood
open ^jj++++=open
beside ^in+pl+++=beside
