Every ^at++++=Every
might ^md+pos+++=might
have ^vb+hv+vrb++=have.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
snatched ^vbd+++xvbn+=snatched
up ^rp++++=up
the ^ati++++=the
key ^nn++++=key.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
does ^vbz+doz+aux++=does
it ^pp3+it+++=it
open ^jj++++=open?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
door ^nn++++=door
beneath ^in+pl+++=beneath
the ^ati++++=the
western ^jj+atrb+++=western
bell ^nn++++=bell."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
no ^at++++=no
door ^nn++++=door
beneath ^in+pl+++=beneath
the ^ati++++=the
western ^jj+atrb+++=western
bell ^nn++++=bell."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tomas ^np+++??+=Tomas
replaced ^vwbn+++xvbn+=replaced
the ^ati++++=the
spectacles ^nns++++=spectacles
around ^in++++=around
his ^pp$+pp3+++=his
neck ^nn++++=neck
one ^cd1++++=one
pair ^nn++++=pair
at ^in++++=at
a ^at++++=a
time ^nn++++=time.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
that ^tht+vcmp+++=that
too ^ql++++=too."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
seven ^cd++++=seven
the ^ati++++=the
following ^jj+atrb++xvbg+=following
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
the ^ati++++=the
fourth ^od++++=fourth
letter ^nn++++=letter
waited ^vbd+++xvbn+=waited
on ^in+ppvb+++=on
her ^pp$+pp3+++=her
doorstep ^nn++++=doorstep.
. ^zz++++=EXTRAWORD
**bring ^jj+++xvbg+=**Bring
the ^ati++++=the
clock ^nn++++=clock
that ^tht+rel+subj++=that
has ^vbz+hvz+aux++=has
never ^rb++splt++=never
worked ^vprf+++xvbnx+=worked.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
before ^cs+sub+++=before
the ^ati++++=the
lowest ^jjt+atrb+++=lowest
tide.** ^nn+++??+=tide.**
Mara ^np+++??+=Mara
owned ^vbd+++xvbn+=owned
two ^cd++++=two
hundred ^cd++++=hundred
and ^cc++++=and
six ^cd++++=six
clocks ^nns++++=clocks.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
crowded ^vbd+++xvbnx+=crowded
the ^ati++++=the
walls ^nns++++=walls
of ^in++++=of
her ^pp$+pp3+++=her
shop ^nn++++=shop,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
in ^in++++=in
glass ^nn++++=glass
cabinets ^nns++++=cabinets,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lay ^vpsv++agls+xvbn+=lay
in ^in++++=in
careful ^jj+atrb+++=careful
pieces ^nns++++=pieces
across ^rp+pl+++=across
her ^pp3o+pp3+++=her
workbenches ^nns+++??+=workbenches.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
walnut ^nn++++=walnut
mantel ^nn+++??+=mantel
clocks ^nns++++=clocks,
, ^zz++++=EXTRAWORD
brass ^nn++++=brass
carriage ^nn+nom+++=carriage
clocks ^nns++++=clocks,
, ^zz++++=EXTRAWORD
silver ^nn++++=silver
pocket ^nn++++=pocket
watches ^nns++++=watches,
, ^zz++++=EXTRAWORD
cuckoo ^nn++++=cuckoo
clocks ^nns++++=clocks
with ^in++++=with
painted ^xvbn+++xvbn+=painted
doors ^nns++++=doors,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
complicated ^jj+atrb++xvbn+=complicated
French ^jj+atrb+++=French
clock ^nn++++=clock
whose ^whp+rel+obj++=whose
moon ^np++++=moon
turned ^vbd+++xvbn+=turned
through ^in++++=through
a ^at++++=a
sky ^nn++++=sky
of ^in++++=of
blue ^jj+atrb+++=blue
enamel ^nn++++=enamel.
. ^zz++++=EXTRAWORD
At ^rb++++=At
six ^cd++++=six
every ^at++++=every
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
wound ^vbd+++xvbn+=wound
them ^pp3o+pp3+++=them
all ^rb++++=all.
. ^zz++++=EXTRAWORD
At ^in++++=At
midnight ^nn++++=midnight,
, ^zz++++=EXTRAWORD
the ^ati++++=the
shop ^nn++++=shop
became ^vbd+++xvbn+=became
a ^at++++=a
forest ^nn++++=forest
of ^in++++=of
ticking ^xvbg+++xvbg+=ticking.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
one ^cd1++++=one
clock ^nn++++=clock
had ^vb+hv+aux++=had
never ^rb++splt++=never
worked ^vprf+++xvbnx+=worked.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vbd+hvd+aux++=had
belonged ^vprf+++xvbnx+=belonged
to ^in++++=to
Eli ^np+++??+=Eli.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
built ^vprf+++xvbnx+=built
it ^pp3+it+++=it
from ^in++++=from
scraps ^nns++++=scraps
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
thirteen ^cd++++=thirteen:
: ^zz++++=EXTRAWORD
a ^at++++=a
crooked ^jj+atrb+++=crooked
wooden ^jj+atrb+++=wooden
box ^nn++++=box
containing ^xvbg+++xvbg+=containing
mismatched ^vprf+++xvbn+=mismatched
gears ^nns++++=gears,
, ^zz++++=EXTRAWORD
a ^at++++=a
bent ^nn++++=bent
spring ^vb++++=spring,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
white ^jj+atrb+++=white
face ^nn++++=face
on ^in++++=on
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
painted ^vprf+++xvbnx+=painted
thirteen ^cd++++=thirteen
numbers ^nns+nom+++=numbers.
. ^zz++++=EXTRAWORD
The ^ati++++=The
thirteenth ^od++++=thirteenth
sat ^vbd+++xvbn+=sat
where ^wrb+who+++=where
twelve ^cd++++=twelve
should ^md+nec+++=should
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
top ^nn++++=top.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
hour ^nn++++=hour
is ^vbz+bez+vrb++=is
that ^dt+pdem+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
had ^vbd+hvd+aux++=had
asked ^vprf+++xvbnx+=asked
when ^wrb+who+whcl++=when
he ^pp3a+pp3+++=he
showed ^vbd+vprv+tht0+xvbnx+=showed
it ^pp3+it+++=it
to ^in++++=to
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
hour ^nn++++=hour
that ^tht+rel+subj++=that
gets ^vbz++++=gets
lost ^vbd+++xvbn+=lost,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
she ^pp3a+pp3+++=she
took ^vbd+++xvbnx+=took
it ^pp3+it+++=it
from ^in++++=from
the ^ati++++=the
highest ^jjt+atrb+++=highest
shelf ^nn++++=shelf.
. ^zz++++=EXTRAWORD
Dust ^nn++++=Dust
softened ^vbd+++xvbn+=softened
its ^pp$+it+++=its
edges ^nns++++=edges.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
beneath ^in+pl+++=beneath
a ^at++++=a
stain ^nn++++=stain
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
always ^rb++splt++=always
assumed ^vprf+++xvbnx+=assumed
was ^vbd+bedz+vrb++=was
rust ^nn++++=rust,
, ^zz++++=EXTRAWORD
someone ^pn++++=someone
had ^vbd+hvd+aux++=had
scratched ^vprf+++xvbnx+=scratched
three ^cd++++=three
words ^nns++++=words:
: ^zz++++=EXTRAWORD
**turn ^jj+atrb++xvbn+=**TURN
Back ^jjb++++=BACK
Tide.** ^np+++??+=TIDE.**
Mara ^np+++??+=Mara
closed ^vbd+++xvbn+=closed
the ^ati++++=the
shop ^nn++++=shop
early ^jj++++=early.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lowest ^jjt+atrb+++=lowest
tide ^nn++++=tide
came ^vbd+++xvbn+=came
just ^rb+emph+++=just
after ^in++++=after
dusk ^nn++++=dusk.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
drew ^vbd+++xvbn+=drew
the ^ati++++=the
sea ^nn++++=sea
away ^in+pl+++=away
from ^in"++++=from
the ^ati++++=the
western ^jj+atrb+++=western
cliffs ^nns++++=cliffs,
, ^zz++++=EXTRAWORD
exposing ^vbg+++xvbg+=exposing
rocks ^nns++++=rocks
that ^tht+rel+subj++=that
shone ^vbd+++xvbn+=shone
like ^in++++=like
the ^ati++++=the
backs ^nns++++=backs
of ^in++++=of
sleeping ^xvbg+++xvbg+=sleeping
animals ^nns+nom+++=animals.
. ^zz++++=EXTRAWORD
The ^ati++++=The
western ^jj+atrb+++=western
bell ^nn++++=bell
tower ^nn++++=tower
stood ^vbd+++xvbn+=stood
at ^rb++++=at
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
town ^nn++++=town,
, ^zz++++=EXTRAWORD
fenced ^xvbn+++xvbn+=fenced
and ^cc+phrs+++=and
abandoned ^xvbn+++xvbn+=abandoned,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
stones ^nns++++=stones
furred ^vbd+++xvbn+=furred
with ^in++++=with
salt ^nn++++=salt.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
found ^vbd+vprv+tht0+xvbn+=found
the ^ati++++=the
gate ^nn++++=gate
unlocked ^vbd+++xvbn+=unlocked.
. ^zz++++=EXTRAWORD
Inside ^jjb++++=Inside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
air ^nn++++=air
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
iron ^nn++++=iron.
. ^zz++++=EXTRAWORD
The ^ati++++=The
staircase ^nn++++=staircase
curled ^vbd+++xvbn+=curled
upward ^jjb++++=upward
into ^in++++=into
darkness ^nns+nom+++=darkness,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
did ^vbd+dod+aux++=did
not ^xnot++not++=not
climb ^vb++++=climb.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
searched ^vbd+++xvbnx+=searched
the ^ati++++=the
circular ^jj+atrb+++=circular
room ^nn++++=room
at ^in++++=at
ground ^nn++++=ground
level ^nn++++=level,
, ^zz++++=EXTRAWORD
pressing ^vbg+++xvbg+=pressing
the ^ati++++=the
brass ^nn++++=brass
key ^jjb++++=key
against ^in++++=against
cracks ^nns++++=cracks,
, ^zz++++=EXTRAWORD
hinges ^vbz++++=hinges,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gaps ^nns++++=gaps
between ^in++++=between
stones ^nns++++=stones.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
she ^pp3a+pp3+++=she
noticed ^vbd+vprv+tht0+xvbnx+=noticed
a ^at++++=a
keyhole ^nn++++=keyhole
hidden ^vbd+++xvbn+=hidden
behind ^in+pl+++=behind
a ^at++++=a
loose ^jj+atrb+++=loose
piece ^nn++++=piece
of ^in++++=of
mortar ^nn++++=mortar.
. ^zz++++=EXTRAWORD
The ^ati++++=The
key ^nn++++=key
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
A ^at++++=A
section ^nn+nom+++=section
of ^in++++=of
wall ^nn++++=wall
opened ^vbd+++xvbn+=opened
inward ^jjb++++=inward.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
steps ^nns++++=steps
descended ^vbd+++xvbn+=descended
beneath ^in+pl+++=beneath
the ^ati++++=the
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
carried ^vbd+++xvbn+=carried
Eli ^np++++=Eli's
's ^$++++=EXTRAWORD
clock ^nn++++=clock
in ^in++++=in
one ^cd1++++=one
hand ^nn++++=hand
and ^cc++++=and
a ^at++++=a
lantern ^nn++++=lantern
in ^in++++=in
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stairs ^nns++++=stairs
were ^vbd+bed+vrb++=were
narrow ^jj+pred+++=narrow
and ^cc+phrs+++=and
slick ^jj++++=slick.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
went ^vbd+++xvbnx+=went
down ^rp++++=down
farther ^rbr++++=farther
than ^in++++=than
the ^ati++++=the
base ^nn++++=base
of ^in++++=of
the ^ati++++=the
cliff ^nn++++=cliff,
, ^zz++++=EXTRAWORD
farther ^rbr++++=farther
than ^in++++=than
seemed ^vbd+seem++xvbn+=seemed
possible ^jj++++=possible.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sound ^nn++++=sound
of ^in++++=of
the ^ati++++=the
sea ^nn++++=sea
grew ^vbd+++xvbn+=grew
louder ^jjr++++=louder,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
above ^rb++++=above
her ^pp3o+pp3+++=her
but ^cc++++=but
around ^in++++=around
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
she ^pp3a+pp3+++=she
were ^vbd+bed+aux++=were
descending ^vbg+++xvbgx+=descending
into ^in++++=into
the ^ati++++=the
throat ^nn++++=throat
of ^in++++=of
some ^dti++++=some
vast ^jj+atrb+++=vast
creature ^nn++++=creature.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
bottom ^nn++++=bottom
stood ^vbd+++xvbn+=stood
a ^at++++=a
red ^jj+atrb+++=red
door ^nn++++=door.
. ^zz++++=EXTRAWORD
A ^at++++=A
brass ^nn++++=brass
plate ^nn++++=plate
at ^in++++=at
its ^pp$+it+++=its
center ^jjr++++=center
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
engraved ^vpsv++agls+xvbnx+=engraved
with ^in++++=with
a ^at++++=a
single ^jj+atrb+++=single
word ^nn++++=word:
: ^zz++++=EXTRAWORD
**late** ^nn+++??+=**LATE**
Mara ^np+++??+=Mara
placed ^vwbn+++xvbn+=placed
her ^pp$+pp3+++=her
palm ^np++++=palm
against ^in++++=against
the ^ati++++=the
wood ^nn++++=wood.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
warm ^jj+pred+++=warm.
. ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
opened ^vbd+++xvbn+=opened
before ^cs+sub+++=before
she ^pp3a+pp3+++=she
could ^md+pos+++=could
knock ^vb++++=knock.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side
was ^vbd+bedz+vrb++=was
Bellweather ^np+nom++??+=Bellweather.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
the ^ati++++=the
Bellweather ^np+nom++??+=Bellweather
she ^pp3a+pp3+++=she
knew ^vbd+vprv++xvbnx+=knew.
. ^zz++++=EXTRAWORD
The ^ati++++=The
town ^nn++++=town
lay ^vbd+++xvbn+=lay
under ^in++++=under
a ^at++++=a
clear ^jj+atrb+++=clear
summer ^nn++++=summer
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
Sunlight ^nn++++=Sunlight
filled ^vbd+++xvbn+=filled
the ^ati++++=the
streets ^nns++++=streets.
. ^zz++++=EXTRAWORD
Boats ^nns++++=Boats
with ^in++++=with
bright ^nn++++=bright
sails ^vbz++++=sails
crowded ^vbd+++xvbn+=crowded
the ^ati++++=the
harbor ^nn++++=harbor,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
five ^cd++++=five
towers ^nns++++=towers
rang ^vbd+++xvbn+=rang
together ^nn+nom+++=together
in ^in++++=in
a ^at++++=a
joyful ^jj+atrb+++=joyful
storm ^nn++++=storm
of ^in++++=of
bronze ^nn++++=bronze.
. ^zz++++=EXTRAWORD
People ^nns++++=People
moved ^vbd+++xvbn+=moved
through ^in++++=through
the ^ati++++=the
square ^nn++++=square,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
none ^pn++++=none
had ^vbd+hvd+aux++=had
faces ^vbz++++=faces.
. ^zz++++=EXTRAWORD
Where ^wrb+who+++=Where
eyes ^nns++++=eyes
and ^cc++++=and
mouths ^nns++++=mouths
should ^md+nec+++=should
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
features ^nns++++=features
blurred ^vbd+++xvbn+=blurred
like ^in++++=like
reflections ^nns+nom+++=reflections
troubled ^vwbn+++xvbn+=troubled
by ^in++++=by
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
All ^abn++++=All
except ^in++++=except
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Eli ^np+++??+=Eli
stood ^vbd+++xvbn+=stood
beside ^in+pl+++=beside
the ^ati++++=the
fountain ^nn++++=fountain.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
fifteen ^cd++++=fifteen.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
yellow ^jj+atrb+++=yellow
oilskin ^nn+++??+=oilskin
was ^vbd+bedz+aux++=was
unbuttoned ^vpsv++agls+xvbnx+=unbuttoned.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
dark ^jj+atrb+++=dark
hair ^nn++++=hair
fell ^vbd+++xvbn+=fell
across ^in+pl+++=across
his ^pp$+pp3+++=his
forehead ^nn++++=forehead,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
gap ^nn++++=gap
still ^rb++++=still
showed ^vbd+vprv++xvbn+=showed
between ^in++++=between
his ^pp$+pp3+++=his
front ^jjb+atrb+++=front
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
took ^vbd+++xvbn+=took
your ^pp$+pp2+++=your
time ^nn++++=time,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
could ^md+pos+++=could
not ^xnot++not++=not
move ^vb++++=move.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came
toward ^in++++=toward
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
stopped ^vbd+++xvbn+=stopped
a ^ap++++=a
few ^ap"++++=few
feet ^nns++++=feet
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
smile ^nn++++=smile
faded ^vbd+++xvbn+=faded.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
got ^vbd+++xvbn+=got
old ^jj++++=old."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
did ^vbd+dod+vrb++=didn't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
busy ^jj+pred+++=busy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
set ^vbd+++xvbnx+=set
the ^ati++++=the
lantern ^nn++++=lantern
down ^rp++++=down
because ^cs+cos+++=because
her ^pp3o+pp3+++=her
hand ^nn++++=hand
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
shake ^vbi++++=shake.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
alive ^jj++++=alive?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sometimes."
sometimes ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
does ^vbz+doz+vrb++=does
that ^dt+dem+++=that
mean ^jj++++=mean?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
means ^vbz+vprv+tht0++=means
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
need ^vb++++=need
a ^at++++=a
better ^jjr+atrb+++=better
question ^nn+nom+++=question."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
distance ^nn+nom+++=distance
between ^in++++=between
them ^pp3o+pp3+++=them
and ^cc++++=and
struck ^vbd+++xvbn+=struck
him ^pp3o+pp3+++=him
across ^in+pl+++=across
the ^ati++++=the
face ^nn++++=face.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
palm ^np++++=palm
met ^vbd+++xvbn+=met
warm ^jj+atrb+++=warm
skin ^nn++++=skin.
. ^zz++++=EXTRAWORD
Eli ^np+++??+=Eli
touched ^vbd+++xvbn+=touched
his ^pp$+pp3+++=his
cheek ^nn++++=cheek.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
suppose ^vb+vprv+tht0++=suppose
I ^pp1a+pp1+++=I
deserved ^vbd+++xvbnx+=deserved
that ^dt+pdem+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
struck ^vbd+++xvbnx+=struck
him ^pp3o+pp3+++=him
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
seized ^vbd+++xvbn+=seized
his ^pp$+pp3+++=his
coat ^nn++++=coat
and ^cc++++=and
pulled ^jj+++xvbn+=pulled
him ^pp3o+pp3+++=him
into ^in++++=into
her ^pp$+pp3+++=her
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
felt ^vbd+vprv++xvbnx+=felt
real ^jj++++=real.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
smelled ^vbd+++xvbnx+=smelled
of ^in++++=of
rain ^nn++++=rain,
, ^zz++++=EXTRAWORD
wet ^jj+atrb+++=wet
wool ^nn++++=wool,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
peppermint ^jj+atrb++xvbn+=peppermint
sweets ^nns++++=sweets
he ^pp3a+pp3+++=he
used ^md"++pmd"++=used
to ^to++++=to
steal ^vb++++=steal
from ^in++++=from
their ^pp$+pp3+++=their
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
pantry ^nn++++=pantry.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
held ^vbd+vprv++xvbn+=held
him ^pp3o+pp3+++=him
until ^cs+sub+++=until
grief ^nn++++=grief
became ^vbd+++xvbn+=became
anger ^nn++++=anger
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
left ^vbd+++xvbn+=left
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
against ^in++++=against
her ^pp$+pp3+++=her
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
left ^vbd+++xvbn+=left
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pushed ^vbd+++xvbnx+=pushed
him ^pp3o+pp3+++=him
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
The ^ati++++=The
faceless ^jj+atrb+++=faceless
people ^nns++++=people
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped
walking ^vbg+++xvbg+=walking.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
blank ^jj++++=blank
head ^jjb++++=head
turned ^jj+++xvbn+=turned
toward ^in++++=toward
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Eli ^np+++??+=Eli
took ^vbd+++xvbn+=took
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
stay ^vb++++=stay
in ^in++++=in
the ^ati++++=the
open ^nn++++=open."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
led ^vbd+++xvbnx+=led
her ^pp$+pp3+++=her
through ^in++++=through
streets ^nns++++=streets
that ^tht+rel+subj++=that
were ^vbd+bed+vrb++=were
familiar ^jj+pred+++=familiar
and ^cc+phrs+++=and
wrong ^jj++++=wrong.
. ^zz++++=EXTRAWORD
The ^ati++++=The
baker ^nn++++=baker's
's ^$++++=EXTRAWORD
shop ^nn++++=shop
sold ^vwbn+++xvbn+=sold
loaves ^nns++++=loaves
shaped ^vbd+++xvbn+=shaped
like ^in++++=like
fish ^nns++++=fish.
. ^zz++++=EXTRAWORD
The ^ati++++=The
council ^nn++++=council
hall ^npl++++=hall
had ^vb+hv+vrb++=had
no ^at++++=no
doors ^nns++++=doors.
. ^zz++++=EXTRAWORD
Mara ^np++++=Mara's
's ^$++++=EXTRAWORD
own ^ap++++=own
clock ^nn++++=clock
shop ^nn++++=shop
stood ^vbd+++xvbn+=stood
on ^in++++=on
the ^ati++++=the
corner ^nn++++=corner,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
it ^pp3+it+++=it
had ^vb+hv+aux++=had
not ^xnot++not++=not
existed ^vbd+++xvbn+=existed
when ^wrb+who+++=when
Eli ^np+++??+=Eli
disappeared ^vbd+seem++xvbn+=disappeared.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
its ^pp$+it+++=its
windows ^nns++++=windows
she ^pp3a+pp3+++=she
saw ^vbd+vprv+tht0+xvbnx+=saw
herself ^ppl+pp3+++=herself
at ^in++++=at
many ^ap++++=many
ages ^nns++++=ages
eight ^cd++++=eight,
, ^zz++++=EXTRAWORD
seventeen ^cd++++=seventeen,
, ^zz++++=EXTRAWORD
thirty ^cd++++=thirty,
, ^zz++++=EXTRAWORD
forty ^cd++++=forty
bending ^nvbg+++xvbg+=bending
over ^in++++=over
clocks ^nns++++=clocks
that ^tht+rel+subj++=that
ran ^vbd+++xvbn+=ran
backward ^jj++++=backward.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
