At ^rb++++=At
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
will ^md+prd+++=will
happen ^vb+++??+=happen
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
light ^nn++++=light
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
do ^vb+do+vrb++=don't?"
n't ^xnot++not++0=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
put ^vbd+++xvbn+=put
the ^ati++++=the
mitten ^np++++=mitten
back ^jjb++++=back
into ^in++++=into
her ^pp$+pp3+++=her
coat ^nn++++=coat
pocket ^nn++++=pocket.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
what ^wdt+who+++=what
frightens ^nns+++??+=frightens
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
By ^in++++=By
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
half ^abn++++=half
the ^ati++++=the
town ^nn++++=town
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard.
. ^zz++++=EXTRAWORD
Bellweather ^np+nom++??+=Bellweather
people ^nns++++=people
were ^vbd+bed+vrb++=were
practical ^jj+pred+++=practical
by ^in++++=by
habit ^nn++++=habit
and ^cc++++=and
superstitious ^jj++++=superstitious
by ^in++++=by
inheritance ^nn+nom+++=inheritance.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
mocked ^vbd+++xvbnx+=mocked
old ^jj+atrb+++=old
stories ^nns++++=stories
in ^in++++=in
daylight ^nn++++=daylight
and ^cc++++=and
obeyed ^vbd+++xvbn+=obeyed
them ^pp3o+pp3+++=them
after ^in++++=after
dark ^nn++++=dark.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Thomas ^np++++=Thomas
unlocked ^vbd+++xvbn+=unlocked
the ^ati++++=the
lighthouse ^nn++++=lighthouse,
, ^zz++++=EXTRAWORD
eleven ^cd++++=eleven
volunteers ^nns+nom+++=volunteers
were ^vbd+bed+aux++=were
waiting ^vbg+++xvbgx+=waiting
outside ^jjb++++=outside.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
Dev ^np+++??+=Dev
Singh ^np++++=Singh,
, ^zz++++=EXTRAWORD
the ^ati++++=the
electrician ^nn++++=electrician;
; ^zz++++=EXTRAWORD
Louise ^np+++??+=Louise
Hart ^np++++=Hart,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
repaired ^vbd+++xvbn+=repaired
clocks ^nns++++=clocks;
; ^zz++++=EXTRAWORD
the ^ati++++=the
twin ^nn++++=twin
brothers ^nns+nom+++=brothers
who ^whp+rel+subj++=who
ran ^vbd+++xvbn+=ran
the ^ati++++=the
fishing ^jj+atrb++xvbg+=fishing
boats ^nns++++=boats;
; ^zz++++=EXTRAWORD
three ^cd++++=three
council ^nn++++=council
members ^nns+nom+++=members;
; ^zz++++=EXTRAWORD
two ^cd++++=two
curious ^jj+atrb+++=curious
children ^nns++++=children;
; ^zz++++=EXTRAWORD
Thomas ^np++++=Thomas;
; ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
old ^jj+atrb+++=old
Nell ^np++++=Nell
Avery ^np++++=Avery,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
claimed ^vbd+vpub+tht0+xvbn+=claimed
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
only ^rb+down+++=only
to ^to++++=to
keep ^vbi++++=keep
everyone ^pn++++=everyone
from ^in++++=from
doing ^xvbg+++xvbg+=doing
something ^pn++++=something
foolish ^jj++++=foolish.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lighthouse ^nn++++=lighthouse
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
rust ^nn++++=rust,
, ^zz++++=EXTRAWORD
dust ^nn++++=dust,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sleeping ^jj+atrb++xvbg+=sleeping
birds ^nns++++=birds.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
climbed ^vbd+++xvbnx+=climbed
one ^cd1++++=one
hundred ^cd++++=hundred
and ^cc++++=and
eighty ^cd++++=eighty-two
- ^zz++++=EXTRAWORD
two ^cd++++=EXTRAWORD
spiral ^nn++++=spiral
steps ^nns++++=steps
to ^in++++=to
the ^ati++++=the
lantern ^nn++++=lantern
room ^nn++++=room.
. ^zz++++=EXTRAWORD
At ^in++++=At
its ^pp$+it+++=its
center ^jjr++++=center
stood ^vbd+++xvbn+=stood
the ^ati++++=the
great ^jj+atrb+++=great
lens ^nn++++=lens,
, ^zz++++=EXTRAWORD
taller ^jjr++++=taller
than ^in++++=than
a ^at++++=a
man ^nn++++=man.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
rings ^nns++++=rings
of ^in++++=of
glass ^nn++++=glass
were ^vbd+bed+aux++=were
clouded ^vpsv++agls+xvbnx+=clouded,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
when ^wrb+who+++=when
Mara ^np+++??+=Mara
wiped ^vbd+++xvbn+=wiped
one ^pn++++=one
with ^in++++=with
her ^pp$+pp3+++=her
sleeve ^nn++++=sleeve,
, ^zz++++=EXTRAWORD
sunlight ^nn++++=sunlight
fractured ^vbd+++xvbn+=fractured
across ^in+pl+++=across
the ^ati++++=the
room ^nn++++=room
in ^in++++=in
pale ^nn++++=pale
rainbows ^nns+++??+=rainbows.
. ^zz++++=EXTRAWORD
Dev ^np+++??+=Dev
opened ^vbd+++xvbn+=opened
the ^ati++++=the
metal ^nn++++=metal
housing ^nn++++=housing
beneath ^in+pl+++=beneath
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
electricity ^nn+nom+++=electricity,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
announced ^vbd+vpub++xvbnx+=announced.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
never ^rb++++=never
used ^vbd+++xvbn+=used
electricity ^nn+nom+++=electricity,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Oil?"
oil ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Kerosene.
kerosene ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
pressure ^nn++++=pressure
pump ^nn++++=pump
fed ^vbd+++xvbn+=fed
the ^ati++++=the
burner ^nn++++=burner.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clockwork ^nn++++=clockwork
rotated ^vwbn+++xvbn+=rotated
the ^ati++++=the
lens ^nn++++=lens."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Louise ^np+++??+=Louise
knelt ^vbd+++xvbn+=knelt
beside ^in+pl+++=beside
a ^at++++=a
corroded ^jj+atrb++xvbn+=corroded
gear ^nn++++=gear
assembly ^nn++++=assembly.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
clockwork ^nn++++=clockwork
is ^vbz+bez+aux++=is
seized ^vpsv++agls+xvbnx+=seized."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Can
can ^md+pos+++=EXTRAWORD
it ^pp3+it+++=it
be ^vb+be+aux++=be
fixed ^vpsv++agls+xvbnx+=fixed?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Everything
everything ^pn++++=EXTRAWORD
can ^md+pos+++=can
be ^vb+be+aux++=be
fixed ^vpsv++agls+xvbnx+=fixed,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Louise ^np+++??+=Louise
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
question ^nn+nom+++=question
is ^vbz+bez+vrb++=is
whether ^cs+who+++=whether
it ^pp3+it+++=it
can ^md+pos+++=can
be ^vb+be+aux++=be
fixed ^vpsv++agls+xvbnx+=fixed
before ^cs+sub+++=before
we ^pp1a+pp1+++=we
die ^vb++++=die."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
worked ^vbd+++xvbnx+=worked.
. ^zz++++=EXTRAWORD
The ^ati++++=The
twins ^nns++++=twins
cleared ^vwbn+++xvbn+=cleared
birds ^nns++++=birds'
' ^zz++++=EXTRAWORD
nests ^nns++++=nests
from ^in++++=from
the ^ati++++=the
ventilation ^nn+nom+++=ventilation
shaft ^nn++++=shaft.
. ^zz++++=EXTRAWORD
Thomas ^np++++=Thomas
fetched ^vbd+++xvbn+=fetched
tools ^nns++++=tools
and ^cc++++=and
fuel ^nn++++=fuel.
. ^zz++++=EXTRAWORD
Dev ^np+++??+=Dev
replaced ^vwbn+++xvbn+=replaced
rotten ^jj+atrb+++=rotten
tubing ^nn++++=tubing.
. ^zz++++=EXTRAWORD
Louise ^np+++??+=Louise
dismantled ^vwbn+++xvbn+=dismantled
the ^ati++++=the
gears ^nns++++=gears,
, ^zz++++=EXTRAWORD
muttering ^vbg+++xvbg+=muttering
at ^rb++++=at
each ^dt++++=each
one ^cd1++++=one
as ^cs+sub+++=as
though ^cs+sub+++=though
it ^pp3+it+++=it
had ^vb+hv+aux++=had
personally ^rb++splt++=personally
disappointed ^vprf+++xvbnx+=disappointed
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
polished ^jj++++=polished
the ^ati++++=the
lens ^nn++++=lens.
. ^zz++++=EXTRAWORD
With ^in++++=With
every ^at++++=every
circle ^nn++++=circle
of ^in++++=of
her ^pp$+pp3+++=her
cloth ^nn++++=cloth,
, ^zz++++=EXTRAWORD
the ^ati++++=the
past ^nn++++=past
grew ^vbd+++xvbn+=grew
sharper ^jjr++++=sharper.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
saw ^vbd+vprv++xvbnx+=saw
her ^pp3o+pp3+++=her
father ^npt++++=father
leaning ^vwbg+++xvbg+=leaning
over ^in++++=over
the ^ati++++=the
burner ^nn++++=burner,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
face ^nn++++=face
bright ^jj++++=bright
with ^in++++=with
flame ^nn++++=flame.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
saw ^vbd+vprv++xvbnx+=saw
Elias ^np+++??+=Elias
racing ^vwbg+++xvbg+=racing
around ^rp++++=around
the ^ati++++=the
gallery ^nn+nom+++=gallery
outside ^jjb++++=outside,
, ^zz++++=EXTRAWORD
laughing ^vbg+++xvbg+=laughing
as ^ql++++=as
wind ^nn++++=wind
pulled ^vbd+++xvbn+=pulled
at ^rb++++=at
his ^pp$+pp3+++=his
coat ^nn++++=coat.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
saw ^vbd+vprv+tht0+xvbnx+=saw
herself ^ppl+pp3+++=herself
at ^in++++=at
fourteen ^cd++++=fourteen,
, ^zz++++=EXTRAWORD
tired ^j+++xvbn+=tired
and ^cc+phrs+++=and
resentful ^jj++++=resentful,
, ^zz++++=EXTRAWORD
promising ^jj++++=promising
she ^pp3a+pp3+++=she
would ^md+prd+++=would
stay ^vb++++=stay
awake ^jj++++=awake.
. ^zz++++=EXTRAWORD
After ^in++++=After
the ^ati++++=the
accident ^nn++++=accident,
, ^zz++++=EXTRAWORD
her ^pp3o+pp3+++=her
father ^npt++++=father
never ^rb++++=never
blamed ^vbd+++xvbn+=blamed
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
worse ^jjr+pred+++=worse.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
simply ^rb++++=simply
climbed ^vbd+++xvbn+=climbed
the ^ati++++=the
tower ^nn++++=tower
each ^dt++++=each
evening ^nn++++=evening
and ^cc++++=and
lit ^rb+++xvbn+=lit
the ^ati++++=the
lamp ^nn++++=lamp.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+vrb++=did
so ^ql++++=so
until ^cs+sub+++=until
the ^ati++++=the
lighthouse ^nn++++=lighthouse
was ^vbd+bedz+aux++=was
retired ^vpsv++agls+xvbnx+=retired,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
moved ^vbd+++xvbnx+=moved
inland ^jjb++++=inland,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
died ^vbd+++xvbnx+=died
in ^in++++=in
a ^at++++=a
room ^nn++++=room
whose ^whp+rel+obj++=whose
windows ^nns++++=windows
faced ^vwbn+++xvbn+=faced
a ^at++++=a
brick ^nn++++=brick
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
At ^in++++=At
sunset ^nn++++=sunset,
, ^zz++++=EXTRAWORD
Louise ^np+++??+=Louise
fitted ^vwbn+++xvbn+=fitted
the ^ati++++=the
last ^jj+atrb+++=last
gear ^nn++++=gear
into ^in++++=into
place ^nn++++=place.
. ^zz++++=EXTRAWORD
" ^zz++++="Try
try ^vb++++=EXTRAWORD
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Thomas ^np++++=Thomas
inserted ^vwbn+++xvbn+=inserted
the ^ati++++=the
old ^jj++++=old
winding ^xvbg+++xvbg+=winding
handle ^vb++++=handle
and ^cc+phrs+++=and
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mechanism ^nn+nom+++=mechanism
groaned ^vbd+++xvbn+=groaned.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
nothing ^pn++++=nothing
happened ^vbd+++xvbn+=happened.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
lens ^nn++++=lens
began ^vbd+++xvbn+=began
to ^to++++=to
rotate ^vbi++++=rotate.
. ^zz++++=EXTRAWORD
The ^ati++++=The
townspeople ^nns++++=townspeople
cheered ^vbd+++xvbn+=cheered.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
did ^vbd+dod+vrb++=did
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
clouds ^nns++++=clouds
had ^vbd+hvd+aux++=had
gathered ^vprf+++xvbnx+=gathered
over ^in++++=over
the ^ati++++=the
horizon ^nn++++=horizon,
, ^zz++++=EXTRAWORD
black ^jj++++=black
and ^cc+phrs+++=and
high ^jj++++=high
as ^ql++++=as
mountains ^nns++++=mountains.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
a ^at++++=a
storm ^nn++++=storm
forecast ^vbd+++xvbn+=forecast,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Dev ^np+++??+=Dev
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
never ^rb++++=never
is ^vbz+bez+vrb++=is,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nell ^np++++=Nell
replied ^vbd+vpub++xvbn+=replied,
, ^zz++++=EXTRAWORD
" ^zz++++="when
when ^wrb+who+++=EXTRAWORD
the ^ati++++=the
sea ^nn++++=sea
is ^vbz+bez+aux++=is
planning ^vbg+++xvbgx+=planning
something ^pn++++=something."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
filled ^vbd+++xvbnx+=filled
the ^ati++++=the
tank ^nn++++=tank
with ^in++++=with
kerosene ^nn+++??+=kerosene.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
primed ^vbd+++xvbn+=primed
the ^ati++++=the
burner ^nn++++=burner
and ^cc++++=and
checked ^vbd+++xvbn+=checked
the ^ati++++=the
mantle ^nn++++=mantle.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
hands ^nns++++=hands
remembered ^vwbn+vprv++xvbn+=remembered
each ^dt++++=each
movement ^nn+nom+++=movement.
. ^zz++++=EXTRAWORD
At ^rb++++=At
5:42 ^cd++++=5:42,
, ^zz++++=EXTRAWORD
the ^ati++++=the
first ^od++++=first
wind ^nn++++=wind
struck ^vbd+++xvbn+=struck
the ^ati++++=the
tower ^nn++++=tower.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
followed ^vbd+vprv++xvbn+=followed,
, ^zz++++=EXTRAWORD
sharp ^jj++++=sharp
as ^cs+sub+++=as
thrown ^vwbn+++xvbn+=thrown
gravel ^nn++++=gravel.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sea ^npl++++=sea
vanished ^vbd+++xvbn+=vanished
beneath ^in+pl+++=beneath
the ^ati++++=the
storm ^nn++++=storm,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
windows ^nns++++=windows
of ^in++++=of
the ^ati++++=the
lantern ^nn++++=lantern
room ^nn++++=room
trembled ^vbd+++xvbn+=trembled
in ^in++++=in
their ^pp$+pp3+++=their
frames ^nns++++=frames.
. ^zz++++=EXTRAWORD
Thomas ^np++++=Thomas
looked ^vbd+++xvbn+=looked
at ^rb++++=at
Mara ^np+++??+=Mara.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+whq++=EXTRAWORD
do ^vb+do+vrb++=do
we ^pp1a+pp1+++=we
light ^nn++++=light
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
took ^vbd+++xvbnx+=took
out ^rp+pl+++=out
the ^ati++++=the
mitten ^np++++=mitten.
. ^zz++++=EXTRAWORD
The ^ati++++=The
message ^nn+nom+++=message
had ^vbd+hvd+aux++=had
changed ^vprf+++xvbnx+=changed.
. ^zz++++=EXTRAWORD
**not ^nn+++??+=**Not
yet.** ^nn+++??+=yet.**
A ^at++++=A
silence ^nn++++=silence
fell ^vbd+++xvbn+=fell.
. ^zz++++=EXTRAWORD
The ^ati++++=The
two ^cd++++=two
children ^nns++++=children,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
refused ^vprf+++xvbnx+=refused
every ^at++++=every
attempt ^nn++++=attempt
to ^to+ncmp+++=to
send ^vbi++++=send
them ^pp3o+pp3+++=them
home ^nr++++=home,
, ^zz++++=EXTRAWORD
pressed ^j+++xvbn+=pressed
closer ^rbr++++=closer
to ^in++++=to
their ^pp$+pp3+++=their
mother ^nn++++=mother.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
writing ^vbg+++xvbg+=writing
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
there ^rn+pl+++=there
before ^in++++=before,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Thomas ^np++++=Thomas
whispered ^vbd+++xvbn+=whispered.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
waited ^vbd+++xvbnx+=waited.
. ^zz++++=EXTRAWORD
Darkness ^nns+nom+++=Darkness
swallowed ^vbd+++xvbn+=swallowed
Bellweather ^np+nom++??+=Bellweather
Bay ^nn++++=Bay.
. ^zz++++=EXTRAWORD
Power ^nn++++=Power
failed ^vbd+++xvbn+=failed
across ^in+pl+++=across
the ^ati++++=the
town ^nn++++=town,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
the ^ati++++=the
streets ^nns++++=streets
below ^in+pl+++=below
in ^in++++=in
blackness ^nns+nom+++=blackness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
electric ^jj+atrb+++=electric
harbor ^nn++++=harbor
beacon ^nn++++=beacon
blinked ^vbd+++xvbn+=blinked
once ^rb+tm+++=once
and ^cc++++=and
died ^vbd+++xvbn+=died.
. ^zz++++=EXTRAWORD
Dev ^np+++??+=Dev
checked ^vwbn+++xvbn+=checked
his ^pp$+pp3+++=his
telephone ^nn++++=telephone.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
emergency ^nn++++=emergency
generator ^nn++++=generator
should ^md+nec+++=should
have ^vb+hv+aux++=have
started ^vprf+++xvbnx+=started."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
did ^vbd+dod+vrb++=didn't,"
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
twins ^nns++++=twins,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
through ^in++++=through
the ^ati++++=the
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
boats ^nns++++=boats
out ^rp+pl+++=out
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
many ^ap++++=many?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Six,
six ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
maybe ^rb+hdg+++=maybe
seven ^cd++++=seven.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fleet ^nn++++=fleet
went ^vbd+++xvbn+=went
north ^np+pl+++=north
this ^dt+dem+++=this
morning ^nn++++=morning."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Radio ^nn++++=Radio
calls ^vbz++++=calls
filled ^vbd+++xvbn+=filled
the ^ati++++=the
lantern ^nn++++=lantern
room ^nn++++=room
with ^in++++=with
static ^nn++++=static.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fishing ^jj+atrb++xvbg+=fishing
boats ^nns++++=boats
were ^vbd+bed+aux++=were
returning ^vbg+++xvbgx+=returning
blind ^jj++++=blind,
, ^zz++++=EXTRAWORD
driven ^xvbn+++xvbn+=driven
toward ^in++++=toward
the ^ati++++=the
reefs ^nns++++=reefs
by ^in++++=by
the ^ati++++=the
storm ^nn++++=storm.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
navigation ^nn+nom+++=navigation
systems ^nns++++=systems
had ^vbd+hvd+aux++=had
failed ^vprf+++xvbnx+=failed
at ^rb++++=at
the ^ati++++=the
same ^ap++++=same
moment ^nn++++=moment
as ^in++++=as
the ^ati++++=the
harbor ^nn++++=harbor
beacon ^nn++++=beacon.
. ^zz++++=EXTRAWORD
Thomas ^np++++=Thomas
turned ^vbd+++xvbn+=turned
to ^in++++=to
Mara ^np+++??+=Mara.
. ^zz++++=EXTRAWORD
" ^zz++++="Now?"
now ^rn+tm+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
mitten ^np++++=mitten
still ^rb++++=still
read ^vb+vprv++xvbn+=read:
: ^zz++++=EXTRAWORD
**not ^nn+++??+=**Not
yet.** ^nn+++??+=yet.**
A ^at++++=A
red ^nn++++=red
flare ^vb++++=flare
rose ^nn+++xvbn+=rose
beyond ^in++++=beyond
the ^ati++++=the
rain ^nn++++=rain
and ^cc++++=and
disappeared ^vbd+seem++xvbn+=disappeared.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
wait ^vb++++=wait,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Dev ^np+++??+=Dev
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="People
people ^nns++++=EXTRAWORD
will ^md+prd+++=will
die ^vb++++=die."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
stood ^vbd+++xvbn+=stood
beside ^in+pl+++=beside
the ^ati++++=the
dark ^jj+atrb+++=dark
lantern ^nn++++=lantern,
, ^zz++++=EXTRAWORD
listening ^jj+++xvbg+=listening
to ^in++++=to
the ^ati++++=the
storm ^nn++++=storm.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
here ^rn+pl+++=here
before ^in+strn+++=before:
: ^zz++++=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
wind ^nn++++=wind,
, ^zz++++=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
helpless ^jj+atrb+++=helpless
darkness ^nns+nom+++=darkness,
, ^zz++++=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
terrible ^jj+atrb+++=terrible
knowledge ^nn++++=knowledge
that ^tht+ncmp+++=that
a ^at++++=a
light ^nn++++=light
could ^md+pos+++=could
save ^vb++++=save
someone ^pn++++=someone
if ^cs+cnd+++=if
only ^rb+down+++=only
it ^pp3+it+++=it
were ^vbd+bed+aux++=were
burning ^vbg+++xvbgx+=burning.
. ^zz++++=EXTRAWORD
" ^zz++++="Light
light ^jj++++=EXTRAWORD
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Thomas ^np++++=Thomas
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
reached ^vbd+++xvbn+=reached
for ^in++++=for
the ^ati++++=the
ignition ^nn+nom+++=ignition
torch ^nn++++=torch.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
beneath ^in+pl+++=beneath
the ^ati++++=the
pounding ^jj+atrb++xvbg+=pounding
rain ^nn++++=rain,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
heard ^vbd+vprv++xvbnx+=heard
a ^at++++=a
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
clear ^jj+atrb+++=clear
note ^nn++++=note
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
far ^rb+pl+++=far
out ^rp+pl+++=out
at ^rb++++=at
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
The ^ati++++=The
harbor ^nn++++=harbor
bell ^nn++++=bell
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
removed ^vpsv++agls+xvbnx+=removed
twenty ^cd++++=twenty
years ^nns++++=years
earlier ^jjr++++=earlier
