Every ^at++++=Every
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
stood ^vbd+++xvbn+=stood.
. ^zz++++=EXTRAWORD
The ^ati++++=The
jars ^nns++++=jars
were ^vbd+bed+aux++=were
arranged ^vpsv++by+xvbnx+=arranged
by ^in++++=by
year ^nn++++=year,
, ^zz++++=EXTRAWORD
month ^nn++++=month,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
day ^nn++++=day,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
oldest ^jjt+atrb+++=oldest
shelves ^nns++++=shelves
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
moved ^vpsv++agls+xvbnx+=moved
many ^ap++++=many
times ^nns++++=times.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
climbed ^vbd+++xvbnx+=climbed
a ^at++++=a
ladder ^nn++++=ladder
and ^cc++++=and
searched ^vbd+++xvbn+=searched
the ^ati++++=the
upper ^jjb+atrb+++=upper
rows ^nns++++=rows
until ^cs+sub+++=until
he ^pp3a+pp3+++=he
found ^vbd+vprv++xvbnx+=found
Section ^nn+nom+++=Section
Eleven ^cd++++=Eleven,
, ^zz++++=EXTRAWORD
Bay ^npl++++=Bay
Seven ^cd++++=Seven.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
jar ^nn++++=jar
numbered ^vbd+++xvbn+=numbered
twenty ^cd++++=twenty-three.
- ^zz++++=EXTRAWORD
three ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead,
, ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
back ^nn++++=back
of ^in++++=of
the ^ati++++=the
shelf ^nn++++=shelf,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
discovered ^vbd+vprv++xvbnx+=discovered
a ^at++++=a
tiny ^jj+atrb+++=tiny
keyhole ^nn++++=keyhole.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
rose ^vbd+++xvbn+=rose.
. ^zz++++=EXTRAWORD
" ^zz++++="Please
please ^uh++++=EXTRAWORD
remain ^vb++++=remain
seated ^jj+++xvbn+=seated,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
inserted ^vbd+++xvbnx+=inserted
the ^ati++++=the
silver ^nn++++=silver
key ^jjb++++=key.
. ^zz++++=EXTRAWORD
Somewhere ^rb++++=Somewhere
inside ^jjb++++=inside
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
a ^at++++=a
mechanism ^nn+nom+++=mechanism
clicked ^vbd+++xvbn+=clicked.
. ^zz++++=EXTRAWORD
The ^ati++++=The
entire ^jjb+atrb+++=entire
shelf ^nn++++=shelf
swung ^vbd+++xvbn+=swung
inward ^jjb++++=inward.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
narrow ^jj+atrb+++=narrow
staircase ^nn++++=staircase
descending ^vwbg+++xvbg+=descending
into ^in++++=into
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
had ^vbd+hvd+aux++=had
worked ^vprf+++xvbnx+=worked
in ^in++++=in
the ^ati++++=the
office ^nn++++=office
for ^in++++=for
nine ^cd++++=nine
years ^nns++++=years.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
polished ^jj++++=polished
every ^at++++=every
jar ^nn++++=jar,
, ^zz++++=EXTRAWORD
repaired ^j+++xvbn+=repaired
every ^at++++=every
cabinet ^nn++++=cabinet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
memorized ^jj+++xvbn+=memorized
each ^dt++++=each
regulation ^nn+nom+++=regulation.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
never ^rb++splt++=never
known ^vprf++tht0+xvbnx+=known
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
cellar ^nn++++=cellar.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
remain ^vb++++=remain
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
told ^vbd+vpub++xvbnx+=told
Mara ^np+++??+=Mara.
. ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
area ^nn++++=area
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
open ^jj++++=open
to ^in++++=to
the ^ati++++=the
public ^nn++++=public."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Neither
neither ^dt++neg++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
past ^jjb++++=past,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=are
going ^vbg+++xvbgx+=going
there ^rn+pl+++=there
anyway ^rb++++=anyway."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pushed ^vbd+++xvbnx+=pushed
past ^nn++++=past
him ^pp3o+pp3+++=him
and ^cc++++=and
started ^vbd+++xvbn+=started
down ^rp++++=down
the ^ati++++=the
stairs ^nns++++=stairs.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
followed ^vbd+vprv++xvbn+=followed,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
a ^at++++=a
lamp ^nn++++=lamp.
. ^zz++++=EXTRAWORD
The ^ati++++=The
staircase ^nn++++=staircase
seemed ^vbd+seem++xvbn+=seemed
much ^ap++++=much
longer ^rbr++++=longer
than ^in++++=than
the ^ati++++=the
building ^nn++++=building
allowed ^vwbn+++xvbn+=allowed.
. ^zz++++=EXTRAWORD
Dust ^nn++++=Dust
lay ^vbd+++xvbn+=lay
thick ^jj++++=thick
on ^in++++=on
the ^ati++++=the
steps ^nns++++=steps,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
a ^at++++=a
single ^jj+atrb+++=single
line ^nn++++=line
of ^in++++=of
footprints ^nns++++=footprints
crossed ^vbd+++xvbn+=crossed
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
prints ^nns++++=prints
were ^vbd+bed+vrb++=were
small ^jj+pred+++=small
and ^cc+phrs+++=and
bare ^jj++++=bare.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
bottom ^nn++++=bottom,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
found ^vbd+vprv++xvbnx+=found
an ^at++++=an
iron ^nn++++=iron
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Words ^nns++++=Words
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
scratched ^vpsv++agls+xvbnx+=scratched
into ^in++++=into
its ^pp$+it+++=its
surface ^nn++++=surface:
: ^zz++++=EXTRAWORD
**what ^nn+++??+=**WHAT
Is ^vbz+bez+aux++=IS
Lost ^vpsv++agls+xvbnx+=LOST
Is ^vbz+bez+vrb++=IS
Not ^xnot++not++=NOT
Always ^rb++++=ALWAYS
Gone.** ^vb+++??+=GONE.**
The ^ati++++=The
silver ^nn++++=silver
key ^jjb++++=key
opened ^jj+++xvbn+=opened
this ^dt+dem+++=this
door ^nn++++=door
too ^rb++++=too.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
it ^pp3+it+++=it
stretched ^vbd+++xvbn+=stretched
a ^at++++=a
chamber ^nn++++=chamber
filled ^vbd+++xvbn+=filled
with ^in++++=with
clocks ^nns++++=clocks.
. ^zz++++=EXTRAWORD
Hundreds ^cds++++=Hundreds
hung ^vbd+++xvbn+=hung
from ^in++++=from
the ^ati++++=the
walls ^nns++++=walls
and ^cc++++=and
stood ^vpsv++agls+xvbn+=stood
in ^in++++=in
rows ^nns++++=rows
across ^in+pl+++=across
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
Grandfather ^nn+nom+++=Grandfather
clocks ^nns++++=clocks,
, ^zz++++=EXTRAWORD
alarm ^vb++++=alarm
clocks ^nns++++=clocks,
, ^zz++++=EXTRAWORD
pocket ^nn++++=pocket
watches ^nns++++=watches,
, ^zz++++=EXTRAWORD
sundials ^nns+nom+++=sundials,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
delicate ^jj+atrb+++=delicate
mechanisms ^nns+nom+++=mechanisms
Elias ^np+++??+=Elias
could ^md+pos+++=could
not ^xnot++not++=not
name ^nn++++=name
ticked ^vbd+++xvbn+=ticked
in ^in++++=in
uneven ^jj+atrb+++=uneven
rhythms ^nns+++??+=rhythms.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
ran ^vbd+++xvbn+=ran
backward ^jj++++=backward.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
had ^vb+hv+vrb++=had
thirteen ^cd++++=thirteen
numbers ^nns+nom+++=numbers.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
had ^vb+hv+vrb++=had
no ^at++++=no
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
a ^at++++=a
painted ^jj+atrb++xvbn+=painted
eye ^nn++++=eye
that ^tht+rel+subj++=that
opened ^vbd+++xvbn+=opened
and ^cc+phrs+++=and
closed ^vbd+++xvbn+=closed.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
center ^nn++++=center
of ^in++++=of
the ^ati++++=the
chamber ^nn++++=chamber
stood ^vbd+++xvbn+=stood
a ^at++++=a
table ^nn++++=table.
. ^zz++++=EXTRAWORD
On ^in++++=On
it ^pp3+it+++=it
rested ^vbd+++xvbn+=rested
a ^at++++=a
jar ^nn++++=jar
wrapped ^vbd+++xvbn+=wrapped
in ^in++++=in
faded ^jj+atrb++xvbn+=faded
black ^jj+atrb+++=black
cloth ^nn++++=cloth.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
approached ^vbd+++xvbn+=approached
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Elias ^np+++??+=Elias
caught ^vbd+++xvbn+=caught
her ^pp$+pp3+++=her
arm ^vb++++=arm.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
jar ^nn++++=jar
may ^md+pos+++=may
contain ^vb++++=contain
the ^ati++++=the
missing ^jj+atrb++xvbg+=missing
hour ^nn++++=hour,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
Clara ^np++++=Clara
surrendered ^vbd+++xvbn+=surrendered
it ^pp3+it+++=it
willingly ^rb+cnj+++=willingly,
, ^zz++++=EXTRAWORD
opening ^nvbg+++xvbg+=opening
it ^pp3+it+++=it
could ^md+pos+++=could
be ^vb+be+vrb++=be
dangerous ^jj+pred+++=dangerous."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
spent ^vprf+++xvbnx+=spent
fifty ^cd++++=fifty
years ^nns++++=years
being ^vwbg+beg++xvbg+=being
careful ^jj++++=careful."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Carelessness
carelessness ^nns+nom+++=EXTRAWORD
and ^cc++++=and
courage ^nn+nom+++=courage
are ^vb+ber+vrb++=are
not ^xnot++not++=not
the ^ati++++=the
same ^ap++++=same."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Neither
neither ^dt++neg++=EXTRAWORD
are ^vb+ber+vrb++=are
caution ^nn+nom+++=caution
and ^cc++++=and
wisdom ^nn++++=wisdom."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
he ^pp3a+pp3+++=he
could ^md+pos+++=could
stop ^vb++++=stop
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
pulled ^vbd+++xvbnx+=pulled
away ^rp+pl+++=away
the ^ati++++=the
cloth ^nn++++=cloth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
jar ^nn++++=jar
was ^vbd+bedz+vrb++=was
empty ^jj+pred+++=empty.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
a ^at++++=a
clock ^nn++++=clock
began ^vbd+++xvbn+=began
to ^to++++=to
strike ^vbi++++=strike.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
narrow ^jj+atrb+++=narrow
clock ^nn++++=clock
made ^vbd+++xvbn+=made
of ^in++++=of
pale ^nn++++=pale
wood ^nn++++=wood.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
hands ^nns++++=hands
pointed ^vbd+++xvbn+=pointed
to ^to++++=to
four ^cd++++=four
thirty ^cd++++=thirty-seven.
- ^zz++++=EXTRAWORD
seven ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
With ^in++++=With
each ^dt++++=each
chime ^nn++++=chime,
, ^zz++++=EXTRAWORD
the ^ati++++=the
chamber ^nn++++=chamber
dimmed ^vbd+++xvbn+=dimmed.
. ^zz++++=EXTRAWORD
After ^in++++=After
the ^ati++++=the
twelfth ^np++++=twelfth,
, ^zz++++=EXTRAWORD
all ^abn++++=all
the ^ati++++=the
clocks ^nns++++=clocks
fell ^vbd+++xvbn+=fell
silent ^jj++++=silent.
. ^zz++++=EXTRAWORD
A ^at++++=A
voice ^nn++++=voice
spoke ^vbd+++xvbn+=spoke
from ^in++++=from
behind ^rp+pl+++=behind
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="Mara?"
mara ^nn+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
woman ^nn++++=woman
turned ^vbd+++xvbn+=turned.
. ^zz++++=EXTRAWORD
A ^at++++=A
girl ^nn++++=girl
stood ^vbd+++xvbn+=stood
in ^in++++=in
the ^ati++++=the
doorway ^nn++++=doorway.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
exactly ^rb++++=exactly
like ^in++++=like
the ^ati++++=the
laughing ^jj+atrb++xvbg+=laughing
sister ^nn++++=sister
in ^in++++=in
the ^ati++++=the
photograph ^nn++++=photograph.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
yellow ^jj+atrb+++=yellow
dress ^nn++++=dress
was ^vbd+bedz+vrb++=was
damp ^nn++++=damp
at ^rb++++=at
the ^ati++++=the
hem ^nn++++=hem,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
dark ^jj+atrb+++=dark
curls ^nns++++=curls
clung ^vbd+++xvbn+=clung
to ^in++++=to
her ^pp$+pp3+++=her
face ^nn++++=face.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stared ^vbd+++xvbnx+=stared
at ^rb++++=at
Mara ^np+++??+=Mara
in ^in++++=in
terror ^nn++++=terror
and ^cc++++=and
wonder ^nn++++=wonder.
. ^zz++++=EXTRAWORD
" ^zz++++="Clara,"
clara ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
whispered ^vbd+++xvbn+=whispered.
. ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
took ^vbd+++xvbn+=took
one ^cd1++++=one
step ^vb++++=step
forward ^rb++++=forward.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
happened ^vbd+++xvbn+=happened
to ^to+vcmp+++=to
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
covered ^vbd+++xvbn+=covered
her ^pp3o+pp3+++=her
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^ap++++=a
few ^ap"++++=few
seconds ^nns++++=seconds
she ^pp3a+pp3+++=she
seemed ^vbd+seem++xvbnx+=seemed
unable ^jj++++=unable
to ^to+jcmp+++=to
breathe ^vbi++++=breathe.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
crossed ^vbd+++xvbnx+=crossed
the ^ati++++=the
room ^nn++++=room
and ^cc++++=and
embraced ^vbd+++xvbn+=embraced
her ^pp$+pp3+++=her
sister ^nn++++=sister.
. ^zz++++=EXTRAWORD
Clara ^np++++=Clara
remained ^vbd+++xvbn+=remained
stiff ^jj++++=stiff
in ^in++++=in
her ^pp$+pp3+++=her
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
old ^jj+pred+++=old,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
laughed ^vbd+++xvbn+=laughed,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
tears ^nns++++=tears
streamed ^vbd+++xvbn+=streamed
down ^rp++++=down
her ^pp$+pp3+++=her
face ^nn++++=face.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
worked ^vbd+++xvbn+=worked,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
worked ^vbd+++xvbn+=worked?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Clara ^np++++=Clara
looked ^vbd+++xvbn+=looked
at ^rb++++=at
Elias ^np+++??+=Elias.
. ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Vale ^np++++=Vale?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
his ^pp$+pp3+++=his
grandson ^nn++++=grandson."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
face ^nn++++=face
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
long ^jj++++=long?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Fifty
fifty ^cd++++=EXTRAWORD
years ^nns++++=years."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Clara ^np++++=Clara
sank ^vbd+++xvbn+=sank
into ^in++++=into
a ^at++++=a
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
knelt ^vbd+++xvbn+=knelt
before ^in++++=before
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me
what ^wdt+who+++=what
happened ^vbd+++xvbn+=happened."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Clara ^np++++=Clara
looked ^vbd+++xvbn+=looked
around ^rp++++=around
at ^rb++++=at
the ^ati++++=the
silent ^jj+atrb+++=silent
clocks ^nns++++=clocks.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
argued ^vpsv++by+xvbn+=argued
by ^in++++=by
the ^ati++++=the
lake ^nn++++=lake,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
you ^pp2+pp2+++=you
were ^vbd+bed+aux++=were
leaving ^vbg+++xvbgx+=leaving
for ^in++++=for
the ^ati++++=the
city ^nn++++=city.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
said ^vbd+vpub+tht0+xvbn+=said
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
place ^nn++++=place
for ^in++++=for
me ^pp1o+pp1+++=me
in ^in++++=in
the ^ati++++=the
life ^nn++++=life
you ^pp2+pp2+++=you
wanted ^vbd+++xvbn+=wanted."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
angry ^jj+pred+++=angry."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
believed ^vbd+vprv+tht0+xvbnx+=believed
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
you ^pp2+pp2+++=you
left ^vbd+++xvbn+=left,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
walked ^vbd+++xvbnx+=walked
to ^in++++=to
the ^ati++++=the
cabin ^nn++++=cabin.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
was ^vbd+bedz+aux++=was
waiting ^vbg+++xvbgx+=waiting
outside ^jjb++++=outside.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Vale ^np++++=Vale."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
grandfather ^nn+nom+++=grandfather,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
told ^vbd+vpub++xvbnx+=told
me ^pp1o+pp1+++=me
a ^at++++=a
storm ^nn++++=storm
was ^vbd+bedz+aux++=was
coming ^vbg+++xvbgx+=coming.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
Time ^nn++++=Time."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
stories ^nns++++=stories
of ^in++++=of
temporal ^jj+atrb+++=temporal
storms ^nns++++=storms,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
never ^rb++splt++=never
seen ^vprf+++xvbnx+=seen
one ^pn++++=one.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
occurred ^vbd+++xvbnx+=occurred
when ^wrb+who+++=when
too ^rb++++=too
many ^ap++++=many
futures ^vbz+++??+=futures
gathered ^vbd+++xvbn+=gathered
around ^rp++++=around
a ^at++++=a
single ^jj+atrb+++=single
moment ^nn++++=moment.
. ^zz++++=EXTRAWORD
People ^nns++++=People
caught ^vbd+++xvbn+=caught
inside ^jjb++++=inside
sometimes ^rb++++=sometimes
aged ^jj++++=aged
in ^in++++=in
seconds ^nns++++=seconds
or ^cc++++=or
relived ^vbd+++xvbn+=relived
the ^ati++++=the
same ^ap++++=same
minute ^nn++++=minute
for ^in++++=for
years ^nns++++=years.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
grandfather ^nn+nom+++=grandfather
said ^vbd+vpub+tht0+xvbn+=said
the ^ati++++=the
storm ^nn++++=storm
would ^md+prd+++=would
strike ^vb++++=strike
the ^ati++++=the
lake ^nn++++=lake,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Clara ^np++++=Clara
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub++xvbnx+=said
only ^rb+down+++=only
one ^cd1++++=one
hour ^nn++++=hour
was ^vbd+bedz+vrb++=was
unstable ^jj+pred+++=unstable
the ^ati++++=the
hour ^nn++++=hour
between ^in++++=between
half ^abn++++=half
past ^jjb++++=past
four ^cd++++=four
and ^cc++++=and
half ^abn++++=half
past ^jjb++++=past
five ^cd++++=five.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
remove ^vb++++=remove
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
someone ^pn++++=someone
had ^vb+hv+vrb++=had
to ^in++++=to
surrender ^nn+nom+++=surrender
it ^pp3+it+++=it
voluntarily ^rb++++=voluntarily."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
you ^pp2+pp2+++=you
did ^vbd+dod+vrb++=did,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mara ^np+++??+=Mara
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
Clara ^np++++=Clara
nodded ^vbd+++xvbn+=nodded.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
placed ^vbd+++xvbnx+=placed
the ^ati++++=the
hour ^nn++++=hour
in ^in++++=in
a ^at++++=a
jar ^nn++++=jar.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
storm ^nn++++=storm
was ^vbd+bedz+vrb++=was
stronger ^jjr+pred+++=stronger
than ^in++++=than
he ^pp3a+pp3+++=he
expected ^vbd+vprv++xvbnx+=expected.
. ^zz++++=EXTRAWORD
The ^ati++++=The
jar ^nn++++=jar
broke ^vbd+++xvbn+=broke,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
hour ^nn++++=hour
opened ^vbd+++xvbn+=opened
around ^rp++++=around
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Vale ^np++++=Vale
pushed ^vwbn+++xvbn+=pushed
me ^pp1o+pp1+++=me
through ^in++++=through
the ^ati++++=the
cellar ^nn++++=cellar
door ^nn++++=door
before ^cs+sub+++=before
the ^ati++++=the
storm ^nn++++=storm
took ^vbd+++xvbn+=took
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub+tht0+xvbnx+=said
the ^ati++++=the
office ^nn++++=office
would ^md+prd+++=would
hold ^vb++++=hold
me ^pp1o+pp1+++=me
safely ^rb++++=safely
until ^cs+sub+++=until
the ^ati++++=the
hour ^nn++++=hour
ended ^vbd+++xvbn+=ended."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
it ^pp3+it+++=it
never ^rb++++=never
